"X1";"X288";"X32";"X46";"X4";"X2";"X36";"X19";"X61";"X64";"X18";"X11";"X14";"X29";"X22";"X37";"X59";"X3";"X58";"X56";"X52";"X15";"X12";"X1.1";"X51";"X43";"X54";"X28";"X25";"X23";"X30";"X13";"X20";"X35";"X44";"X26";"X48";"X55";"X27";"X49";"X21";"X57";"X38";"X39";"X45";"X6";"X31";"X33";"X7";"X8";"X41";"X5";"X42";"X47";"X40";"X24";"X50";"X16";"X10";"X62";"X34";"X17";"X63";"X9";"X60";"X53"
3;252;15;7;4;2;24;56;58;21;55;34;36;20;10;12;60;3;31;13;57;28;37;23;51;43;22;35;40;49;16;6;61;54;19;18;27;64;48;14;8;26;45;39;46;32;29;44;5;11;1;52;42;63;47;41;50;38;30;62;33;17;25;9;59;53
15;7;4;2;24;56;58;21;55;34;36;32;10;12;60;3;31;13;57;28;37;23;51;43;22;35;40;49;16;6;61;54;19;18;27;64;48;14;8;26;45;39;46;20;29;44;5;11;1;52;42;63;47;41;50;38;30;62;33;17;25;9;59;53;3;252
3;252;15;7;4;2;24;56;58;21;55;34;36;32;10;12;60;3;31;13;57;28;37;23;51;43;22;35;40;49;16;6;61;54;19;18;27;64;48;14;8;26;45;39;46;20;29;44;5;11;1;52;42;63;47;41;50;38;30;62;33;17;25;9;59;53
15;7;4;2;24;56;58;21;55;34;36;32;10;12;60;3;59;13;57;28;37;23;51;43;22;35;40;49;16;6;61;54;19;18;27;64;48;14;8;26;45;39;46;20;29;44;5;11;1;52;42;63;47;41;50;38;30;62;33;17;25;9;31;53;3;236
3;236;15;7;4;2;24;56;58;21;55;34;36;32;10;12;60;3;59;13;57;28;37;23;51;43;22;35;40;49;16;6;61;54;19;18;27;64;48;14;8;26;45;39;46;20;29;44;5;11;1;52;42;63;47;41;50;38;30;62;33;17;25;9;31;53
15;7;4;2;24;56;58;21;55;34;36;32;10;12;60;3;59;13;57;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;52;42;63;47;41;50;38;30;62;33;17;25;9;31;53;3;236
3;236;15;7;4;2;24;56;58;21;55;34;36;32;10;12;60;3;59;13;57;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;52;42;63;47;41;50;38;30;62;33;17;25;9;31;53
15;7;4;2;24;56;58;21;55;34;36;32;57;12;60;3;59;13;10;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;52;42;63;47;41;50;38;30;62;33;17;25;9;31;53;3;232
3;232;15;7;4;2;24;56;58;21;55;34;36;32;57;12;60;3;59;13;10;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;52;42;63;47;41;50;38;30;62;33;17;25;9;31;53
15;7;4;2;24;56;58;21;55;34;52;32;57;12;60;3;59;13;10;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;41;50;38;30;62;33;17;25;9;31;53;3;232
3;232;15;7;4;2;24;56;58;21;55;34;52;32;57;12;60;3;59;13;10;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;41;50;38;30;62;33;17;25;9;31;53
15;7;4;2;24;56;34;21;55;58;52;32;57;12;60;3;59;13;10;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;41;50;38;30;62;33;17;25;9;31;53;3;224
3;224;15;7;4;2;24;56;34;21;55;58;52;32;57;12;60;3;59;13;10;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;41;50;38;30;62;33;17;25;9;31;53
15;7;4;2;24;56;34;21;55;58;52;32;57;31;60;3;59;13;10;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;41;50;38;30;62;33;17;25;9;12;53;3;232
3;232;15;7;4;2;24;56;34;21;55;58;52;32;57;31;60;3;59;13;10;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;41;50;38;30;62;33;17;25;9;12;53
15;7;4;2;24;56;34;21;55;58;52;33;57;31;60;3;59;13;10;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;41;50;38;30;62;32;17;25;9;12;53;3;232
3;232;15;7;4;2;24;56;34;21;55;58;52;33;57;31;60;3;59;13;10;28;37;23;51;43;22;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;41;50;38;30;62;32;17;25;9;12;53
15;7;4;2;24;56;34;21;55;58;22;33;57;31;60;3;59;13;10;28;37;23;51;43;52;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;41;50;38;30;62;32;17;25;9;12;53;3;248
4;248;15;7;4;2;24;56;34;21;55;58;22;33;57;31;60;3;59;13;10;28;37;23;51;43;52;35;40;49;64;6;61;54;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;41;50;38;30;62;32;17;25;9;12;53
15;7;4;2;24;56;34;21;55;58;22;33;57;31;60;3;59;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;54;50;38;30;62;32;17;25;9;12;53;4;248
4;248;15;7;4;2;24;56;34;21;55;58;22;33;57;31;60;3;59;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;45;39;46;20;29;44;5;11;1;36;42;63;47;54;50;38;30;62;32;17;25;9;12;53
15;7;4;2;24;56;34;44;55;58;22;33;57;31;60;3;59;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;45;39;46;20;29;21;5;11;1;36;42;63;47;54;50;38;30;62;32;17;25;9;12;53;4;248
4;248;15;7;4;2;24;56;34;44;55;58;22;33;57;31;60;3;59;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;45;39;46;20;29;21;5;11;1;36;42;63;47;54;50;38;30;62;32;17;25;9;12;53
15;7;4;2;24;56;34;44;55;58;22;33;57;31;60;3;59;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;38;39;46;20;29;21;5;11;1;36;42;63;47;54;50;45;30;62;32;17;25;9;12;53;4;248
4;248;15;7;4;2;24;56;34;44;55;58;22;33;57;31;60;3;59;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;38;39;46;20;29;21;5;11;1;36;42;63;47;54;50;45;30;62;32;17;25;9;12;53
15;7;4;2;24;56;34;44;55;58;22;33;57;31;60;3;63;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;38;39;46;20;29;21;5;11;1;36;42;59;47;54;50;45;30;62;32;17;25;9;12;53;4;248
4;248;15;7;4;2;24;56;34;44;55;58;22;33;57;31;60;3;63;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;38;39;46;20;29;21;5;11;1;36;42;59;47;54;50;45;30;62;32;17;25;9;12;53
15;7;4;2;24;56;34;44;55;58;22;33;57;31;60;3;63;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;38;39;46;20;29;36;5;11;1;21;42;59;47;54;50;45;30;62;32;17;25;9;12;53;4;232
4;232;15;7;4;2;24;56;34;44;55;58;22;33;57;31;60;3;63;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;38;39;46;20;29;36;5;11;1;21;42;59;47;54;50;45;30;62;32;17;25;9;12;53
15;7;4;2;62;56;34;44;55;58;22;33;57;31;60;3;63;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;38;39;46;20;29;36;5;11;1;21;42;59;47;54;50;45;30;24;32;17;25;9;12;53;4;232
4;232;15;7;4;2;62;56;34;44;55;58;22;33;57;31;60;3;63;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;38;39;46;20;29;36;5;11;1;21;42;59;47;54;50;45;30;24;32;17;25;9;12;53
15;7;4;2;62;56;34;44;55;58;22;33;57;31;60;3;63;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;38;39;46;20;29;17;5;11;1;21;42;59;47;54;50;45;30;24;32;36;25;9;12;53;4;248
4;248;15;7;4;2;62;56;34;44;55;58;22;33;57;31;60;3;63;13;10;28;37;23;51;43;52;35;40;49;64;6;61;41;19;18;27;16;48;14;8;26;38;39;46;20;29;17;5;11;1;21;42;59;47;54;50;45;30;24;32;36;25;9;12;53
15;7;4;2;62;56;34;44;55;58;22;33;57;31;60;3;63;13;10;28;37;23;51;43;52;35;40;49;64;6;53;41;19;18;27;16;48;14;8;26;38;39;46;20;29;17;5;11;1;21;42;59;47;54;50;45;30;24;32;36;25;9;12;61;4;248
4;248;15;7;4;2;62;56;34;44;55;58;22;33;57;31;60;3;63;13;10;28;37;23;51;43;52;35;40;49;64;6;53;41;19;18;27;16;48;14;8;26;38;39;46;20;29;17;5;11;1;21;42;59;47;54;50;45;30;24;32;36;25;9;12;61
15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;28;37;23;51;43;52;35;40;49;64;6;53;41;19;18;27;16;48;14;8;26;38;39;46;20;29;17;5;11;1;21;42;59;47;54;50;45;30;24;32;36;25;9;12;61;4;232
4;232;15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;28;37;23;51;43;52;35;40;49;64;6;53;41;19;18;27;16;48;14;8;26;38;39;46;20;29;17;5;11;1;21;42;59;47;54;50;45;30;24;32;36;25;9;12;61
15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;28;37;23;51;43;52;35;40;49;64;6;42;41;19;18;27;16;48;14;8;26;38;39;46;20;29;17;5;11;1;21;53;59;47;54;50;45;30;24;32;36;25;9;12;61;4;232
4;232;15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;28;37;23;51;43;52;35;40;49;64;6;42;41;19;18;27;16;48;14;8;26;38;39;46;20;29;17;5;11;1;21;53;59;47;54;50;45;30;24;32;36;25;9;12;61
15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;46;37;23;51;43;52;35;40;49;64;6;42;41;19;18;27;16;48;14;8;26;38;39;28;20;29;17;5;11;1;21;53;59;47;54;50;45;30;24;32;36;25;9;12;61;4;228
4;228;15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;46;37;23;51;43;52;35;40;49;64;6;42;41;19;18;27;16;48;14;8;26;38;39;28;20;29;17;5;11;1;21;53;59;47;54;50;45;30;24;32;36;25;9;12;61
15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;46;37;23;51;43;52;35;40;49;64;6;42;41;19;18;5;16;48;14;8;26;38;39;28;20;29;17;27;11;1;21;53;59;47;54;50;45;30;24;32;36;25;9;12;61;4;232
4;232;15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;46;37;23;51;43;52;35;40;49;64;6;42;41;19;18;5;16;48;14;8;26;38;39;28;20;29;17;27;11;1;21;53;59;47;54;50;45;30;24;32;36;25;9;12;61
15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;46;37;23;51;43;52;35;40;49;64;6;42;41;19;18;5;16;48;14;8;26;38;39;28;20;29;59;27;11;1;21;53;17;47;54;50;45;30;24;32;36;25;9;12;61;4;208
4;208;15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;46;37;23;51;43;52;35;40;49;64;6;42;41;19;18;5;16;48;14;8;26;38;39;28;20;29;59;27;11;1;21;53;17;47;54;50;45;30;24;32;36;25;9;12;61
15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;46;37;23;51;43;52;35;40;49;64;6;42;41;19;18;5;16;48;8;14;26;38;39;28;20;29;59;27;11;1;21;53;17;47;54;50;45;30;24;32;36;25;9;12;61;4;220
4;220;15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;46;37;23;51;43;52;35;40;49;64;6;42;41;19;18;5;16;48;8;14;26;38;39;28;20;29;59;27;11;1;21;53;17;47;54;50;45;30;24;32;36;25;9;12;61
15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;46;43;23;51;37;52;35;40;49;64;6;42;41;19;18;5;16;48;8;14;26;38;39;28;20;29;59;27;11;1;21;53;17;47;54;50;45;30;24;32;36;25;9;12;61;4;220
4;220;15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;3;63;13;62;46;43;23;51;37;52;35;40;49;64;6;42;41;19;18;5;16;48;8;14;26;38;39;28;20;29;59;27;11;1;21;53;17;47;54;50;45;30;24;32;36;25;9;12;61
15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;49;64;6;42;41;19;18;5;16;48;8;14;26;38;39;28;20;29;59;27;11;1;21;53;17;47;54;50;45;30;24;32;36;25;9;12;61;4;220
4;220;15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;49;64;6;42;41;19;18;5;16;48;8;14;26;38;39;28;20;29;59;27;11;1;21;53;17;47;54;50;45;30;24;32;36;25;9;12;61
15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;49;64;6;42;41;19;18;5;16;48;8;14;26;38;39;28;20;32;59;27;11;1;21;53;17;47;54;50;45;30;24;29;36;25;9;12;61;4;220
4;220;15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;49;64;6;42;41;19;18;5;16;48;8;14;26;38;39;28;20;32;59;27;11;1;21;53;17;47;54;50;45;30;24;29;36;25;9;12;61
15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;49;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;21;53;17;47;54;50;45;30;24;29;36;25;9;12;61;4;220
4;220;15;7;4;2;10;56;34;44;55;58;22;33;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;49;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;21;53;17;47;54;50;45;30;24;29;36;25;9;12;61
15;7;4;2;10;56;34;44;55;45;22;33;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;49;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;21;53;17;47;54;50;58;30;24;29;36;25;9;12;61;4;236
4;236;15;7;4;2;10;56;34;44;55;45;22;33;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;49;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;21;53;17;47;54;50;58;30;24;29;36;25;9;12;61
15;7;4;2;10;56;34;44;55;45;22;49;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;21;53;17;47;54;50;58;30;24;29;36;25;9;12;61;4;236
5;236;15;7;4;2;10;56;34;44;55;45;22;49;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;21;53;17;47;54;50;58;30;24;29;36;25;9;12;61
15;7;17;2;10;56;34;44;55;45;22;49;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;21;53;4;47;54;50;58;30;24;29;36;25;9;12;61;5;234
5;234;15;7;17;2;10;56;34;44;55;45;22;49;57;31;60;13;63;3;62;46;43;23;51;37;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;21;53;4;47;54;50;58;30;24;29;36;25;9;12;61
15;7;17;2;10;56;34;44;55;45;22;49;57;31;60;13;63;3;62;46;24;23;51;37;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;21;53;4;47;54;50;58;30;43;29;36;25;9;12;61;5;234
5;234;15;7;17;2;10;56;34;44;55;45;22;49;57;31;60;13;63;3;62;46;24;23;51;37;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;21;53;4;47;54;50;58;30;43;29;36;25;9;12;61
15;7;17;2;10;56;34;44;55;45;22;49;57;31;60;13;63;3;62;46;24;23;51;21;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;37;53;4;47;54;50;58;30;43;29;36;25;9;12;61;5;234
5;234;15;7;17;2;10;56;34;44;55;45;22;49;57;31;60;13;63;3;62;46;24;23;51;21;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;37;53;4;47;54;50;58;30;43;29;36;25;9;12;61
15;7;17;2;10;56;34;22;55;45;44;49;57;31;60;13;63;3;62;46;24;23;51;21;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;37;53;4;47;54;50;58;30;43;29;36;25;9;12;61;5;234
5;234;15;7;17;2;10;56;34;22;55;45;44;49;57;31;60;13;63;3;62;46;24;23;51;21;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;6;38;39;28;20;32;59;27;11;1;37;53;4;47;54;50;58;30;43;29;36;25;9;12;61
15;7;17;2;10;56;34;22;55;45;44;49;57;31;60;13;63;3;62;46;24;23;51;21;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;11;38;39;28;20;32;59;27;6;1;37;53;4;47;54;50;58;30;43;29;36;25;9;12;61;5;234
5;234;15;7;17;2;10;56;34;22;55;45;44;49;57;31;60;13;63;3;62;46;24;23;51;21;52;35;40;33;64;26;42;41;19;18;5;16;48;8;14;11;38;39;28;20;32;59;27;6;1;37;53;4;47;54;50;58;30;43;29;36;25;9;12;61
15;7;17;2;10;56;34;22;55;45;44;49;57;31;60;13;63;3;62;46;24;23;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;20;32;59;27;6;1;37;53;4;47;54;50;58;30;43;29;36;25;16;12;61;5;234
5;234;15;7;17;2;10;56;34;22;55;45;44;49;57;31;60;13;63;3;62;46;24;23;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;20;32;59;27;6;1;37;53;4;47;54;50;58;30;43;29;36;25;16;12;61
15;7;20;2;10;56;34;22;55;45;44;49;57;31;60;13;63;3;62;46;24;23;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;27;6;1;37;53;4;47;54;50;58;30;43;29;36;25;16;12;61;5;246
5;246;15;7;20;2;10;56;34;22;55;45;44;49;57;31;60;13;63;3;62;46;24;23;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;27;6;1;37;53;4;47;54;50;58;30;43;29;36;25;16;12;61
15;7;20;2;10;56;34;22;55;45;44;49;57;31;60;13;63;3;62;46;24;27;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;23;6;1;37;53;4;47;54;50;58;30;43;29;36;25;16;12;61;5;246
5;246;15;7;20;2;10;56;34;22;55;45;44;49;57;31;60;13;63;3;62;46;24;27;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;23;6;1;37;53;4;47;54;50;58;30;43;29;36;25;16;12;61
15;7;20;2;10;56;57;22;55;45;44;49;34;31;60;13;63;3;62;46;24;27;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;23;6;1;37;53;4;47;54;50;58;30;43;29;36;25;16;12;61;5;246
5;246;15;7;20;2;10;56;57;22;55;45;44;49;34;31;60;13;63;3;62;46;24;27;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;23;6;1;37;53;4;47;54;50;58;30;43;29;36;25;16;12;61
15;7;20;2;10;56;57;22;55;45;44;49;34;31;60;25;63;3;62;46;24;27;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;23;6;1;37;53;4;47;54;50;58;30;43;29;36;13;16;12;61;5;246
5;246;15;7;20;2;10;56;57;22;55;45;44;49;34;31;60;25;63;3;62;46;24;27;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;23;6;1;37;53;4;47;54;50;58;30;43;29;36;13;16;12;61
15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;24;27;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;23;6;1;37;53;4;47;54;50;58;30;43;29;36;49;16;12;61;5;246
5;246;15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;24;27;51;21;52;35;40;33;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;23;6;1;37;53;4;47;54;50;58;30;43;29;36;49;16;12;61
15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;24;27;51;21;52;35;40;53;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;23;6;1;37;33;4;47;54;50;58;30;43;29;36;49;16;12;61;5;250
5;250;15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;24;27;51;21;52;35;40;53;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;32;59;23;6;1;37;33;4;47;54;50;58;30;43;29;36;49;16;12;61
15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;24;27;32;21;52;35;40;53;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;51;59;23;6;1;37;33;4;47;54;50;58;30;43;29;36;49;16;12;61;5;250
5;250;15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;24;27;32;21;52;35;40;53;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;51;59;23;6;1;37;33;4;47;54;50;58;30;43;29;36;49;16;12;61
15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;33;27;32;21;52;35;40;53;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61;5;250
5;250;15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;33;27;32;21;52;35;40;53;64;26;42;41;19;18;5;9;48;8;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61
15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;18;27;32;21;52;35;40;53;64;26;42;41;19;33;5;9;48;8;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61;5;250
5;250;15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;18;27;32;21;52;35;40;53;64;26;42;41;19;33;5;9;48;8;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61
15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;18;27;32;21;52;35;40;53;64;26;48;41;19;33;5;9;42;8;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61;5;258
5;258;15;7;20;2;10;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;18;27;32;21;52;35;40;53;64;26;48;41;19;33;5;9;42;8;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61
15;7;20;2;27;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;18;10;32;21;52;35;40;53;64;26;48;41;19;33;5;9;42;8;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61;5;264
5;264;15;7;20;2;27;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;18;10;32;21;52;35;40;53;64;26;48;41;19;33;5;9;42;8;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61
15;7;20;2;27;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;18;10;32;21;52;35;40;53;64;9;48;41;19;33;5;26;42;8;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61;5;268
5;268;15;7;20;2;27;56;57;22;55;45;44;13;34;31;60;25;63;3;62;46;18;10;32;21;52;35;40;53;64;9;48;41;19;33;5;26;42;8;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61
15;7;20;2;27;56;57;22;55;45;44;8;34;31;60;25;63;3;62;46;18;10;32;21;52;35;40;53;64;9;48;41;19;33;5;26;42;13;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61;5;268
5;268;15;7;20;2;27;56;57;22;55;45;44;8;34;31;60;25;63;3;62;46;18;10;32;21;52;35;40;53;64;9;48;41;19;33;5;26;42;13;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;49;16;12;61
15;7;20;2;27;56;57;22;55;45;44;8;34;31;60;25;63;3;62;46;18;10;32;21;52;35;40;53;64;9;48;41;19;33;5;26;42;49;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;13;16;12;61;5;268
6;268;15;7;20;2;27;56;57;22;55;45;44;8;34;31;60;25;63;3;62;46;18;10;32;21;52;35;40;53;64;9;48;41;19;33;5;26;42;49;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;13;16;12;61
15;7;20;2;27;56;57;22;55;45;44;8;34;31;60;25;63;3;62;46;42;10;32;21;52;35;40;53;64;9;48;41;19;33;5;26;18;49;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;13;16;12;61;6;272
6;272;15;7;20;2;27;56;57;22;55;45;44;8;34;31;60;25;63;3;62;46;42;10;32;21;52;35;40;53;64;9;48;41;19;33;5;26;18;49;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;36;13;16;12;61
15;7;20;2;27;56;57;22;55;45;44;8;34;31;60;25;36;3;62;46;42;10;32;21;52;35;40;53;64;9;48;41;19;33;5;26;18;49;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;63;13;16;12;61;6;284
6;284;15;7;20;2;27;56;57;22;55;45;44;8;34;31;60;25;36;3;62;46;42;10;32;21;52;35;40;53;64;9;48;41;19;33;5;26;18;49;14;11;38;39;28;17;51;59;23;6;1;37;24;4;47;54;50;58;30;43;29;63;13;16;12;61
15;7;20;2;27;56;57;59;55;45;44;8;34;31;60;25;36;3;62;46;42;10;32;21;52;35;40;53;64;9;48;41;19;33;5;26;18;49;14;11;38;39;28;17;51;22;23;6;1;37;24;4;47;54;50;58;30;43;29;63;13;16;12;61;6;284
