"X1";"X286";"X46";"X52";"X12";"X42";"X4";"X57";"X64";"X48";"X27";"X11";"X59";"X24";"X31";"X6";"X33";"X53";"X18";"X34";"X60";"X30";"X7";"X5";"X62";"X50";"X16";"X15";"X45";"X40";"X19";"X2";"X58";"X37";"X13";"X61";"X10";"X8";"X39";"X56";"X55";"X41";"X35";"X28";"X38";"X25";"X21";"X54";"X14";"X43";"X36";"X49";"X47";"X44";"X26";"X9";"X22";"X63";"X17";"X51";"X3";"X32";"X1.1";"X23";"X29";"X20"
3;282;51;52;12;56;57;54;27;7;46;11;8;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;50;10;42;14;13;59;5;41;39;58;36;53;35;24;38;25;19;28;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;23;29;4
51;52;12;56;57;54;27;7;46;11;8;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;42;14;13;59;5;41;39;50;36;53;35;24;38;25;19;28;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;23;29;4;3;282
3;282;51;52;12;56;57;54;27;7;46;11;8;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;42;14;13;59;5;41;39;50;36;53;35;24;38;25;19;28;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;23;29;4
51;52;12;56;57;54;27;7;46;11;38;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;42;14;13;59;5;41;39;50;36;53;35;24;8;25;19;28;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;23;29;4;3;298
3;298;51;52;12;56;57;54;27;7;46;11;38;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;42;14;13;59;5;41;39;50;36;53;35;24;8;25;19;28;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;23;29;4
51;52;12;56;57;54;27;7;46;11;38;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;8;25;19;28;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;23;29;4;3;298
3;298;51;52;12;56;57;54;27;7;46;11;38;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;8;25;19;28;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;23;29;4
51;52;12;56;57;54;27;7;46;11;38;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;8;25;19;4;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;23;29;28;3;294
3;294;51;52;12;56;57;54;27;7;46;11;38;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;8;25;19;4;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;23;29;28
51;52;12;56;57;54;23;7;46;11;38;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;8;25;19;4;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;27;29;28;3;294
3;294;51;52;12;56;57;54;23;7;46;11;38;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;8;25;19;4;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;27;29;28
51;52;12;56;57;54;23;7;46;11;8;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;27;29;28;3;278
3;278;51;52;12;56;57;54;23;7;46;11;8;2;48;32;9;55;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;27;29;28
51;52;12;55;57;54;23;7;46;11;8;2;48;32;9;56;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;27;29;28;3;278
3;278;51;52;12;55;57;54;23;7;46;11;8;2;48;32;9;56;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;27;29;28
51;52;12;23;57;54;55;7;46;11;8;2;48;32;9;56;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;27;29;28;3;278
3;278;51;52;12;23;57;54;55;7;46;11;8;2;48;32;9;56;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;15;61;33;64;45;63;17;37;21;6;30;27;29;28
51;52;12;23;57;54;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;11;61;33;64;45;63;17;37;21;6;30;27;29;28;3;278
4;278;51;52;12;23;57;54;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;34;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;11;61;33;64;45;63;17;37;21;6;30;27;29;28
51;52;12;23;34;54;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;11;61;33;64;45;63;17;37;21;6;30;27;29;28;4;278
4;278;51;52;12;23;34;54;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;11;61;33;64;45;63;17;37;21;6;30;27;29;28
51;52;12;23;34;54;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;11;61;33;64;45;63;17;37;29;6;30;27;21;28;4;278
4;278;51;52;12;23;34;54;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;22;40;58;10;53;14;13;59;5;41;39;50;36;42;35;24;38;25;19;4;44;43;47;49;11;61;33;64;45;63;17;37;29;6;30;27;21;28
51;52;12;23;34;54;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;22;40;58;10;53;14;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;49;11;61;33;64;45;63;17;37;29;6;39;27;21;28;4;266
4;266;51;52;12;23;34;54;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;22;40;58;10;53;14;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;49;11;61;33;64;45;63;17;37;29;6;39;27;21;28
51;52;12;23;34;54;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;22;40;58;10;53;14;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;45;63;17;37;29;49;39;27;21;28;4;266
4;266;51;52;12;23;34;54;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;22;40;58;10;53;14;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;45;63;17;37;29;49;39;27;21;28
51;52;12;23;34;22;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;54;40;58;10;53;14;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;45;63;17;37;29;49;39;27;21;28;4;238
4;238;51;52;12;23;34;22;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;54;40;58;10;53;14;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;45;63;17;37;29;49;39;27;21;28
51;52;12;23;34;22;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;54;40;30;10;53;14;13;59;5;41;58;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;45;63;17;37;29;49;39;27;21;28;4;258
4;238;51;52;12;23;34;22;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;3;16;26;57;31;54;40;58;10;53;14;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;45;63;17;37;29;49;39;27;21;28
51;52;12;23;34;22;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;14;16;26;57;31;54;40;58;10;53;3;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;45;63;17;37;29;49;39;27;21;28;4;234
4;234;51;52;12;23;34;22;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;14;16;26;57;31;54;40;58;10;53;3;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;45;63;17;37;29;49;39;27;21;28
51;52;12;23;34;22;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;45;16;26;57;31;54;40;58;10;53;3;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;14;63;17;37;29;49;39;27;21;28;4;238
4;238;51;52;12;23;34;22;55;7;46;15;8;2;48;32;9;56;18;62;20;60;1;45;16;26;57;31;54;40;58;10;53;3;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;14;63;17;37;29;49;39;27;21;28
51;52;32;23;34;22;55;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;31;54;40;58;10;53;3;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;14;63;17;37;29;49;39;27;21;28;4;238
4;238;51;52;32;23;34;22;55;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;31;54;40;58;10;53;3;13;59;5;41;30;50;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;14;63;17;37;29;49;39;27;21;28
51;52;32;23;34;22;55;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;50;54;40;58;10;53;3;13;59;5;41;30;31;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;14;63;17;37;29;49;39;27;21;28;4;238
4;238;51;52;32;23;34;22;55;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;50;54;40;58;10;53;3;13;59;5;41;30;31;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;14;63;17;37;29;49;39;27;21;28
51;52;32;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;50;54;40;58;10;53;3;13;59;5;41;30;31;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;14;63;17;37;29;49;39;27;21;55;4;238
4;238;51;52;32;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;50;54;40;58;10;53;3;13;59;5;41;30;31;36;42;35;24;38;25;19;4;44;43;47;6;11;61;33;64;14;63;17;37;29;49;39;27;21;55
51;52;32;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;50;54;40;58;10;53;3;13;59;5;41;30;31;36;42;35;24;38;25;19;4;44;43;47;11;6;61;33;64;14;63;17;37;29;49;39;27;21;55;4;238
4;238;51;52;32;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;50;54;40;58;10;53;3;13;59;5;41;30;31;36;42;35;24;38;25;19;4;44;43;47;11;6;61;33;64;14;63;17;37;29;49;39;27;21;55
51;52;32;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;50;41;40;58;10;53;3;13;59;5;54;30;31;36;42;35;24;38;25;19;4;44;43;47;11;6;61;33;64;14;63;17;37;29;49;39;27;21;55;4;238
4;238;51;52;32;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;50;41;40;58;10;53;3;13;59;5;54;30;31;36;42;35;24;38;25;19;4;44;43;47;11;6;61;33;64;14;63;17;37;29;49;39;27;21;55
51;52;32;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;50;41;40;58;10;29;3;13;59;5;54;30;31;36;42;35;24;38;25;19;4;44;43;47;11;6;61;33;64;14;63;17;37;53;49;39;27;21;55;4;238
4;238;51;52;32;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;26;57;50;41;40;58;10;29;3;13;59;5;54;30;31;36;42;35;24;38;25;19;4;44;43;47;11;6;61;33;64;14;63;17;37;53;49;39;27;21;55
26;52;32;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;36;42;35;24;38;25;19;4;44;43;47;11;6;61;33;64;14;63;17;37;53;49;39;27;21;55;4;238
4;238;26;52;32;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;36;42;35;24;38;25;19;4;44;43;47;11;6;61;33;64;14;63;17;37;53;49;39;27;21;55
26;52;24;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;36;42;35;32;38;25;19;4;44;43;47;11;6;61;33;64;14;63;17;37;53;49;39;27;21;55;4;240
4;240;26;52;24;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;36;42;35;32;38;25;19;4;44;43;47;11;6;61;33;64;14;63;17;37;53;49;39;27;21;55
26;52;24;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;35;32;38;25;19;4;44;43;36;11;6;61;33;64;14;63;17;37;53;49;39;27;21;55;4;234
4;234;26;52;24;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;20;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;35;32;38;25;19;4;44;43;36;11;6;61;33;64;14;63;17;37;53;49;39;27;21;55
26;52;24;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;61;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;35;32;38;25;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55;4;258
4;258;26;52;24;23;34;22;28;7;46;15;8;2;48;12;9;56;18;62;61;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;35;32;38;25;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55
26;34;24;23;52;22;28;7;46;15;8;2;48;12;9;56;18;62;61;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;35;32;38;25;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55;4;258
4;258;26;34;24;23;52;22;28;7;46;15;8;2;48;12;9;56;18;62;61;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;35;32;38;25;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55
26;34;24;23;52;61;28;7;46;15;8;2;48;12;9;56;18;62;22;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;35;32;38;25;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55;4;258
5;258;26;34;24;23;52;61;28;7;46;15;8;2;48;12;9;56;18;62;22;60;1;45;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;35;32;38;25;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55
26;34;24;23;52;61;28;7;46;15;8;2;48;12;9;56;18;62;22;60;1;35;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;45;32;38;25;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55;5;256
5;256;26;34;24;23;52;61;28;7;46;15;8;2;48;12;9;56;18;62;22;60;1;35;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;45;32;38;25;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55
26;34;24;23;52;61;28;7;46;15;8;2;48;12;9;56;18;25;22;60;1;35;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;45;32;38;62;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55;5;264
5;264;26;34;24;23;52;61;28;7;46;15;8;2;48;12;9;56;18;25;22;60;1;35;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;45;32;38;62;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55
26;34;24;23;52;61;28;7;46;15;8;2;48;12;9;56;25;18;22;60;1;35;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;45;32;38;62;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55;5;264
5;264;26;34;24;23;52;61;28;7;46;15;8;2;48;12;9;56;25;18;22;60;1;35;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;45;32;38;62;19;4;44;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55
44;34;24;23;52;61;28;7;46;15;8;2;48;12;9;56;25;18;22;60;1;35;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;45;32;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55;5;264
5;264;44;34;24;23;52;61;28;7;46;15;8;2;48;12;9;56;25;18;22;60;1;35;16;51;57;50;41;40;58;10;29;3;13;59;5;54;30;31;47;42;45;32;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55
44;34;24;23;52;61;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;16;51;57;50;41;40;2;10;29;3;13;59;5;54;30;31;47;42;45;32;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55;5;264
5;264;44;34;24;23;52;61;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;16;51;57;50;41;40;2;10;29;3;13;59;5;54;30;31;47;42;45;32;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55
44;34;24;23;52;61;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;29;51;57;50;41;40;2;10;16;3;13;59;5;54;30;31;47;42;45;32;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55;5;264
5;264;44;34;24;23;52;61;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;29;51;57;50;41;40;2;10;16;3;13;59;5;54;30;31;47;42;45;32;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;27;21;55
44;34;24;23;52;61;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;29;51;57;50;41;40;2;10;16;3;13;59;5;54;30;31;47;42;45;27;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55;5;264
5;264;44;34;24;23;52;61;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;29;51;57;50;41;40;2;10;16;3;13;59;5;54;30;31;47;42;45;27;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55
44;54;24;23;52;61;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;29;51;57;50;41;40;2;10;16;3;13;59;5;34;30;31;47;42;45;27;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55;5;264
5;264;44;54;24;23;52;61;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;29;51;57;50;41;40;2;10;16;3;13;59;5;34;30;31;47;42;45;27;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55
44;54;24;23;52;45;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;29;51;57;50;41;40;2;10;16;3;13;59;5;34;30;31;47;42;61;27;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55;5;260
5;260;44;54;24;23;52;45;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;29;51;57;50;41;40;2;10;16;3;13;59;5;34;30;31;47;42;61;27;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55
44;54;24;23;52;45;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;55;29;51;57;50;41;40;2;10;16;3;13;59;5;34;30;31;47;42;61;27;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;35;5;264
5;260;44;54;24;23;52;45;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;29;51;57;50;41;40;2;10;16;3;13;59;5;34;30;31;47;42;61;27;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55
44;54;24;23;52;45;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;13;59;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55;5;260
5;260;44;54;24;23;52;45;28;7;46;15;8;58;48;12;9;56;25;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;13;59;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55
44;54;24;23;52;45;28;7;46;15;8;58;48;12;9;56;59;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;13;25;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55;5;272
5;272;44;54;24;23;52;45;28;7;46;15;8;58;48;12;9;56;59;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;13;25;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55
44;54;24;23;52;45;28;7;46;15;13;58;48;12;9;56;59;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;8;25;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55;5;266
5;266;44;54;24;23;52;45;28;7;46;15;13;58;48;12;9;56;59;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;8;25;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55
44;54;24;23;52;58;28;7;46;15;13;45;48;12;9;56;59;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;8;25;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55;5;274
5;274;44;54;24;23;52;58;28;7;46;15;13;45;48;12;9;56;59;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;8;25;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;6;20;33;64;14;63;17;37;53;49;39;32;21;55
44;54;24;23;52;58;28;7;46;15;13;45;48;12;9;56;59;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;8;25;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;6;20;33;64;53;63;17;37;14;49;39;32;21;55;5;274
5;274;44;54;24;23;52;58;28;7;46;15;13;45;48;12;9;56;59;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;8;25;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;6;20;33;64;53;63;17;37;14;49;39;32;21;55
44;54;24;23;52;58;28;7;46;15;13;45;48;12;9;6;59;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;8;25;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;56;20;33;64;53;63;17;37;14;49;39;32;21;55;5;274
5;274;44;54;24;23;52;58;28;7;46;15;13;45;48;12;9;6;59;18;22;60;1;35;29;51;57;27;41;40;2;10;16;3;8;25;5;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;56;20;33;64;53;63;17;37;14;49;39;32;21;55
44;54;24;23;52;58;28;7;46;15;13;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;3;8;25;57;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;56;20;33;64;53;63;17;37;14;49;39;32;21;55;5;282
5;282;44;54;24;23;52;58;28;7;46;15;13;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;3;8;25;57;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;56;20;33;64;53;63;17;37;14;49;39;32;21;55
44;54;24;23;52;58;28;3;46;15;13;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;7;8;25;57;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;56;20;33;64;53;63;17;37;14;49;39;32;21;55;5;280
5;280;44;54;24;23;52;58;28;3;46;15;13;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;7;8;25;57;34;30;31;47;42;61;50;38;62;19;4;26;43;36;11;56;20;33;64;53;63;17;37;14;49;39;32;21;55
44;54;24;23;52;58;28;3;46;15;13;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;7;8;25;57;34;30;31;47;42;61;50;38;62;19;4;63;43;36;11;56;20;33;64;53;26;17;37;14;49;39;32;21;55;5;280
5;280;44;54;24;23;52;58;28;3;46;15;13;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;7;8;25;57;34;30;31;47;42;61;50;38;62;19;4;63;43;36;11;56;20;33;64;53;26;17;37;14;49;39;32;21;55
44;54;24;23;52;58;28;3;46;15;7;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;13;8;25;57;34;30;31;47;42;61;50;38;62;19;4;63;43;36;11;56;20;33;64;53;26;17;37;14;49;39;32;21;55;5;292
6;292;44;54;24;23;52;58;28;3;46;15;7;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;13;8;25;57;34;30;31;47;42;61;50;38;62;19;4;63;43;36;11;56;20;33;64;53;26;17;37;14;49;39;32;21;55
38;54;24;23;52;58;28;3;46;15;7;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;13;8;25;57;34;30;31;47;42;61;50;44;62;19;4;63;43;36;11;56;20;33;64;53;26;17;37;14;49;39;32;21;55;6;292
6;292;38;54;24;23;52;58;28;3;46;15;7;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;13;8;25;57;34;30;31;47;42;61;50;44;62;19;4;63;43;36;11;56;20;33;64;53;26;17;37;14;49;39;32;21;55
38;54;21;23;52;58;28;3;46;15;7;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;13;8;25;57;34;30;31;47;42;61;50;44;62;19;4;63;43;36;11;56;20;33;64;53;26;17;37;14;49;39;32;24;55;6;292
6;292;38;54;21;23;52;58;28;3;46;15;7;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;13;8;25;57;34;30;31;47;42;61;50;44;62;19;4;63;43;36;11;56;20;33;64;53;26;17;37;14;49;39;32;24;55
38;54;21;23;53;58;28;3;46;15;7;45;48;12;9;6;59;18;22;60;1;35;29;51;5;27;41;40;2;10;16;13;8;25;57;34;30;31;47;42;61;50;44;62;19;4;63;43;36;11;56;20;33;64;52;26;17;37;14;49;39;32;24;55;6;292
