"X1";"X27336";"X17";"X10";"X22";"X23";"X16";"X31";"X20";"X11";"X8";"X4";"X19";"X26";"X27";"X24";"X32";"X1.1";"X9";"X5";"X6";"X21";"X14";"X18";"X2";"X28";"X15";"X7";"X25";"X29";"X13";"X30";"X12";"X3"
5;26928;7;14;18;21;9;11;32;10;29;13;23;31;15;26;2;4;3;28;5;6;30;22;1;8;16;27;25;19;20;17;12;24
7;14;18;24;9;11;32;10;29;13;23;31;15;26;2;4;3;28;5;6;30;22;1;8;16;27;25;19;20;17;12;21;5;26708
6;26708;7;14;18;24;9;11;32;10;29;13;23;31;15;26;2;4;3;28;5;6;30;22;1;8;16;27;25;19;20;17;12;21
7;14;16;24;9;11;32;10;29;13;23;31;15;26;2;4;3;28;5;6;30;22;1;8;18;27;25;19;20;17;12;21;6;26890
6;26890;7;14;16;24;9;11;32;10;29;13;23;31;15;26;2;4;3;28;5;6;30;22;1;8;18;27;25;19;20;17;12;21
7;14;16;10;9;11;32;24;29;13;23;31;15;26;2;4;3;28;5;6;30;22;1;8;18;27;25;19;20;17;12;21;6;26600
6;26600;7;14;16;10;9;11;32;24;29;13;23;31;15;26;2;4;3;28;5;6;30;22;1;8;18;27;25;19;20;17;12;21
7;14;16;10;9;11;32;24;29;13;23;31;15;26;2;4;3;28;5;6;30;22;1;8;18;27;19;25;20;17;12;21;6;26360
6;26360;7;14;16;10;9;11;32;24;29;13;23;31;15;26;2;4;3;28;5;6;30;22;1;8;18;27;19;25;20;17;12;21
7;14;16;10;9;11;8;24;29;13;23;31;15;26;2;4;3;28;5;6;30;22;1;32;18;27;19;25;20;17;12;21;6;26186
6;26186;7;14;16;10;9;11;8;24;29;13;23;31;15;26;2;4;3;28;5;6;30;22;1;32;18;27;19;25;20;17;12;21
7;14;16;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;5;6;30;22;1;32;18;27;19;25;20;17;12;15;6;25738
6;25738;7;14;16;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;5;6;30;22;1;32;18;27;19;25;20;17;12;15
7;14;16;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;5;6;30;22;1;25;18;27;19;32;20;17;12;15;6;26338
6;26338;7;14;16;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;5;6;30;22;1;25;18;27;19;32;20;17;12;15
7;14;16;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;5;6;1;22;30;25;18;27;19;32;20;17;12;15;6;25954
6;25954;7;14;16;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;5;6;1;22;30;25;18;27;19;32;20;17;12;15
7;14;16;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;6;5;1;22;30;25;18;27;19;32;20;17;12;15;6;26154
6;26154;7;14;16;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;6;5;1;22;30;25;18;27;19;32;20;17;12;15
7;14;16;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;30;5;1;22;6;25;18;27;19;32;20;17;12;15;6;25936
6;25936;7;14;16;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;30;5;1;22;6;25;18;27;19;32;20;17;12;15
7;14;32;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;30;5;1;22;6;25;18;27;19;16;20;17;12;15;6;26442
6;26442;7;14;32;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;30;5;1;22;6;25;18;27;19;16;20;17;12;15
7;14;32;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;30;5;1;22;6;25;18;27;16;19;20;17;12;15;6;26398
6;26398;7;14;32;10;9;11;8;24;29;13;23;31;21;26;2;4;3;28;30;5;1;22;6;25;18;27;16;19;20;17;12;15
7;14;32;10;9;26;8;24;29;13;23;31;21;11;2;4;3;28;30;5;1;22;6;25;18;27;16;19;20;17;12;15;6;27292
6;27292;7;14;32;10;9;26;8;24;29;13;23;31;21;11;2;4;3;28;30;5;1;22;6;25;18;27;16;19;20;17;12;15
7;14;32;10;9;26;8;24;29;13;23;31;21;11;2;20;3;28;30;5;1;22;6;25;18;27;16;19;4;17;12;15;6;26878
6;26878;7;14;32;10;9;26;8;24;29;13;23;31;21;11;2;20;3;28;30;5;1;22;6;25;18;27;16;19;4;17;12;15
11;14;32;10;9;26;8;24;29;13;23;31;21;7;2;20;3;28;30;5;1;22;6;25;18;27;16;19;4;17;12;15;6;26918
6;26918;11;14;32;10;9;26;8;24;29;13;23;31;21;7;2;20;3;28;30;5;1;22;6;25;18;27;16;19;4;17;12;15
11;14;20;10;9;26;8;24;29;13;23;31;21;7;2;32;3;28;30;5;1;22;6;25;18;27;16;19;4;17;12;15;6;26778
6;26778;11;14;20;10;9;26;8;24;29;13;23;31;21;7;2;32;3;28;30;5;1;22;6;25;18;27;16;19;4;17;12;15
11;14;20;10;9;26;8;24;29;13;23;2;21;7;31;32;3;28;30;5;1;22;6;25;18;27;16;19;4;17;12;15;6;26848
6;26848;11;14;20;10;9;26;8;24;29;13;23;2;21;7;31;32;3;28;30;5;1;22;6;25;18;27;16;19;4;17;12;15
11;14;20;10;9;26;8;24;29;13;23;32;21;7;31;2;3;28;30;5;1;22;6;25;18;27;16;19;4;17;12;15;6;26996
6;26996;11;14;20;10;9;26;8;24;29;13;23;32;21;7;31;2;3;28;30;5;1;22;6;25;18;27;16;19;4;17;12;15
11;14;20;10;9;26;8;24;29;27;23;32;21;7;31;2;3;28;30;5;1;22;6;25;18;13;16;19;4;17;12;15;6;27794
6;27794;11;14;20;10;9;26;8;24;29;27;23;32;21;7;31;2;3;28;30;5;1;22;6;25;18;13;16;19;4;17;12;15
11;14;20;10;9;26;2;24;29;27;23;32;21;7;31;8;3;28;30;5;1;22;6;25;18;13;16;19;4;17;12;15;6;27414
6;27414;11;14;20;10;9;26;2;24;29;27;23;32;21;7;31;8;3;28;30;5;1;22;6;25;18;13;16;19;4;17;12;15
11;23;20;10;9;26;2;24;29;27;14;32;21;7;31;8;3;28;30;5;1;22;6;25;18;13;16;19;4;17;12;15;6;27664
7;27664;11;23;20;10;9;26;2;24;29;27;14;32;21;7;31;8;3;28;30;5;1;22;6;25;18;13;16;19;4;17;12;15
11;23;20;10;9;13;2;24;29;27;14;32;21;7;31;8;3;28;30;5;1;22;6;25;18;26;16;19;4;17;12;15;7;26890
7;26890;11;23;20;10;9;13;2;24;29;27;14;32;21;7;31;8;3;28;30;5;1;22;6;25;18;26;16;19;4;17;12;15
11;23;20;10;9;13;2;24;29;27;14;32;6;7;31;8;3;28;30;5;1;22;21;25;18;26;16;19;4;17;12;15;7;26440
7;26440;11;23;20;10;9;13;2;24;29;27;14;32;6;7;31;8;3;28;30;5;1;22;21;25;18;26;16;19;4;17;12;15
11;23;20;10;9;13;2;24;29;27;31;32;6;7;14;8;3;28;30;5;1;22;21;25;18;26;16;19;4;17;12;15;7;26978
7;26978;11;23;20;10;9;13;2;24;29;27;31;32;6;7;14;8;3;28;30;5;1;22;21;25;18;26;16;19;4;17;12;15
11;23;20;10;9;13;2;24;29;27;31;32;6;16;14;8;3;28;30;5;1;22;21;25;18;26;7;19;4;17;12;15;7;27338
7;27338;11;23;20;10;9;13;2;24;29;27;31;32;6;16;14;8;3;28;30;5;1;22;21;25;18;26;7;19;4;17;12;15
11;23;20;10;9;13;2;24;29;27;31;32;6;16;14;8;19;28;30;5;1;22;21;25;18;26;7;3;4;17;12;15;7;27338
7;27338;11;23;20;10;9;13;2;24;29;27;31;32;6;16;14;8;19;28;30;5;1;22;21;25;18;26;7;3;4;17;12;15
11;7;20;10;9;13;2;24;29;27;31;32;6;16;14;8;19;28;30;5;1;22;21;25;18;26;23;3;4;17;12;15;7;27016
7;27016;11;7;20;10;9;13;2;24;29;27;31;32;6;16;14;8;19;28;30;5;1;22;21;25;18;26;23;3;4;17;12;15
11;7;20;10;9;13;2;24;29;27;31;5;6;16;14;8;19;28;30;32;1;22;21;25;18;26;23;3;4;17;12;15;7;27780
7;27780;11;7;20;10;9;13;2;24;29;27;31;5;6;16;14;8;19;28;30;32;1;22;21;25;18;26;23;3;4;17;12;15
11;7;20;10;9;13;2;24;29;27;31;5;6;16;14;8;19;28;30;32;1;22;18;25;21;26;23;3;4;17;12;15;7;27660
7;27660;11;7;20;10;9;13;2;24;29;27;31;5;6;16;14;8;19;28;30;32;1;22;18;25;21;26;23;3;4;17;12;15
11;7;20;10;9;13;2;24;29;27;31;5;6;16;14;8;19;28;30;32;1;22;18;3;21;26;23;25;4;17;12;15;7;27236
7;27236;11;7;20;10;9;13;2;24;29;27;31;5;6;16;14;8;19;28;30;32;1;22;18;3;21;26;23;25;4;17;12;15
11;7;20;10;9;13;2;24;29;27;31;5;6;16;14;8;19;26;30;32;1;22;18;3;21;28;23;25;4;17;12;15;7;27836
7;27836;11;7;20;10;9;13;2;24;29;27;31;5;6;16;14;8;19;26;30;32;1;22;18;3;21;28;23;25;4;17;12;15
11;7;20;10;9;13;2;24;4;27;31;5;6;16;14;8;19;26;30;32;1;22;18;3;21;28;23;25;29;17;12;15;7;27256
7;27256;11;7;20;10;9;13;2;24;4;27;31;5;6;16;14;8;19;26;30;32;1;22;18;3;21;28;23;25;29;17;12;15
11;7;20;10;9;13;2;24;4;27;31;8;6;16;14;5;19;26;30;32;1;22;18;3;21;28;23;25;29;17;12;15;7;27416
7;27416;11;7;20;10;9;13;2;24;4;27;31;8;6;16;14;5;19;26;30;32;1;22;18;3;21;28;23;25;29;17;12;15
11;7;20;10;9;13;2;24;5;27;31;8;6;16;14;4;19;26;30;32;1;22;18;3;21;28;23;25;29;17;12;15;7;27656
7;27656;11;7;20;10;9;13;2;24;5;27;31;8;6;16;14;4;19;26;30;32;1;22;18;3;21;28;23;25;29;17;12;15
11;7;20;10;9;13;2;24;5;27;6;8;31;16;14;4;19;26;30;32;1;22;18;3;21;28;23;25;29;17;12;15;7;27472
7;27472;11;7;20;10;9;13;2;24;5;27;6;8;31;16;14;4;19;26;30;32;1;22;18;3;21;28;23;25;29;17;12;15
11;7;20;9;10;13;2;24;5;27;6;8;31;16;14;4;19;26;30;32;1;22;18;3;21;28;23;25;29;17;12;15;7;27472
7;27472;11;7;20;9;10;13;2;24;5;27;6;8;31;16;14;4;19;26;30;32;1;22;18;3;21;28;23;25;29;17;12;15
11;7;20;9;10;13;2;24;5;27;6;8;31;16;14;4;19;26;29;32;1;22;18;3;21;28;23;25;30;17;12;15;7;27332
7;27332;11;7;20;9;10;13;2;24;5;27;6;8;31;16;14;4;19;26;29;32;1;22;18;3;21;28;23;25;30;17;12;15
5;7;20;9;10;13;2;24;11;27;6;8;31;16;14;4;19;26;29;32;1;22;18;3;21;28;23;25;30;17;12;15;7;27312
7;27312;5;7;20;9;10;13;2;24;11;27;6;8;31;16;14;4;19;26;29;32;1;22;18;3;21;28;23;25;30;17;12;15
5;7;20;9;10;13;2;24;11;27;6;8;31;16;14;4;19;26;29;32;1;22;18;28;21;3;23;25;30;17;12;15;7;26612
7;26612;5;7;20;9;10;13;2;24;11;27;6;8;31;16;14;4;19;26;29;32;1;22;18;28;21;3;23;25;30;17;12;15
5;7;20;9;10;13;2;24;11;27;6;8;31;16;14;4;19;26;29;32;15;22;18;28;21;3;23;25;30;17;12;1;7;26592
7;26592;5;7;20;9;10;13;2;24;11;27;6;8;31;16;14;4;19;26;29;32;15;22;18;28;21;3;23;25;30;17;12;1
5;7;20;9;10;13;2;24;11;27;6;8;31;16;12;4;19;26;29;32;15;22;18;28;21;3;23;25;30;17;14;1;7;26612
8;26612;5;7;20;9;10;13;2;24;11;27;6;8;31;16;12;4;19;26;29;32;15;22;18;28;21;3;23;25;30;17;14;1
28;7;20;9;10;13;2;24;11;27;6;8;31;16;12;4;19;26;29;32;15;22;18;5;21;3;23;25;30;17;14;1;8;26948
8;26948;28;7;20;9;10;13;2;24;11;27;6;8;31;16;12;4;19;26;29;32;15;22;18;5;21;3;23;25;30;17;14;1
28;7;15;9;10;13;2;24;11;27;6;8;31;16;12;4;19;26;29;32;20;22;18;5;21;3;23;25;30;17;14;1;8;26744
8;26744;28;7;15;9;10;13;2;24;11;27;6;8;31;16;12;4;19;26;29;32;20;22;18;5;21;3;23;25;30;17;14;1
28;7;15;9;10;13;2;24;11;27;4;8;31;16;12;6;19;26;29;32;20;22;18;5;21;3;23;25;30;17;14;1;8;26464
8;26464;28;7;15;9;10;13;2;24;11;27;4;8;31;16;12;6;19;26;29;32;20;22;18;5;21;3;23;25;30;17;14;1
28;7;15;9;10;13;2;24;12;27;4;8;31;16;11;6;19;26;29;32;20;22;18;5;21;3;23;25;30;17;14;1;8;26184
8;26184;28;7;15;9;10;13;2;24;12;27;4;8;31;16;11;6;19;26;29;32;20;22;18;5;21;3;23;25;30;17;14;1
28;7;15;9;10;13;2;24;12;27;4;8;31;16;5;6;19;26;29;32;20;22;18;11;21;3;23;25;30;17;14;1;8;26164
8;26164;28;7;15;9;10;13;2;24;12;27;4;8;31;16;5;6;19;26;29;32;20;22;18;11;21;3;23;25;30;17;14;1
28;7;15;9;10;13;2;24;26;27;4;8;31;16;5;6;19;12;29;32;20;22;18;11;21;3;23;25;30;17;14;1;8;25888
8;25888;28;7;15;9;10;13;2;24;26;27;4;8;31;16;5;6;19;12;29;32;20;22;18;11;21;3;23;25;30;17;14;1
28;7;15;9;10;13;2;12;26;27;4;8;31;16;5;6;19;24;29;32;20;22;18;11;21;3;23;25;30;17;14;1;8;25690
8;25690;28;7;15;9;10;13;2;12;26;27;4;8;31;16;5;6;19;24;29;32;20;22;18;11;21;3;23;25;30;17;14;1
28;7;15;9;10;13;2;12;26;27;4;8;31;16;5;6;19;24;29;32;21;22;18;11;20;3;23;25;30;17;14;1;8;25250
8;25250;28;7;15;9;10;13;2;12;26;27;4;8;31;16;5;6;19;24;29;32;21;22;18;11;20;3;23;25;30;17;14;1
28;7;14;9;10;13;2;12;26;27;4;8;31;16;5;6;19;24;29;32;21;22;18;11;20;3;23;25;30;17;15;1;8;25270
8;25270;28;7;14;9;10;13;2;12;26;27;4;8;31;16;5;6;19;24;29;32;21;22;18;11;20;3;23;25;30;17;15;1
28;7;14;9;10;13;2;21;26;27;4;8;31;16;5;6;19;24;29;32;12;22;18;11;20;3;23;25;30;17;15;1;8;25740
8;25740;28;7;14;9;10;13;2;21;26;27;4;8;31;16;5;6;19;24;29;32;12;22;18;11;20;3;23;25;30;17;15;1
28;7;14;9;10;16;2;21;26;27;4;8;31;13;5;6;19;24;29;32;12;22;18;11;20;3;23;25;30;17;15;1;8;25840
8;25840;28;7;14;9;10;16;2;21;26;27;4;8;31;13;5;6;19;24;29;32;12;22;18;11;20;3;23;25;30;17;15;1
28;7;14;9;10;16;2;21;26;27;4;8;31;13;5;6;19;24;29;32;12;15;18;11;20;3;23;25;30;17;22;1;8;25634
8;25634;28;7;14;9;10;16;2;21;26;27;4;8;31;13;5;6;19;24;29;32;12;15;18;11;20;3;23;25;30;17;22;1
28;7;15;9;10;16;2;21;26;27;4;8;31;13;5;6;19;24;29;32;12;14;18;11;20;3;23;25;30;17;22;1;8;25474
8;25474;28;7;15;9;10;16;2;21;26;27;4;8;31;13;5;6;19;24;29;32;12;14;18;11;20;3;23;25;30;17;22;1
28;7;15;9;10;16;2;21;26;27;4;8;31;13;5;6;19;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1;8;25994
8;25994;28;7;15;9;10;16;2;21;26;27;4;8;31;13;5;6;19;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1
28;7;15;9;10;16;2;21;26;27;4;8;31;13;5;22;19;24;29;17;12;14;18;11;20;3;23;25;30;32;6;1;8;26362
8;25994;28;7;15;9;10;16;2;21;26;27;4;8;31;13;5;6;19;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1
28;7;15;9;10;16;2;19;26;27;4;8;31;13;5;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1;8;26274
8;26274;28;7;15;9;10;16;2;19;26;27;4;8;31;13;5;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1
8;7;15;9;10;16;2;19;26;27;4;28;31;13;5;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1;8;25654
8;25654;8;7;15;9;10;16;2;19;26;27;4;28;31;13;5;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1
8;7;15;9;27;16;2;19;26;10;4;28;31;13;5;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1;8;26374
8;26374;8;7;15;9;27;16;2;19;26;10;4;28;31;13;5;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1
13;7;15;9;27;16;2;19;26;10;4;28;31;8;5;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1;8;26614
8;26614;13;7;15;9;27;16;2;19;26;10;4;28;31;8;5;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1
13;7;4;9;27;16;2;19;26;10;15;28;31;8;5;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1;8;26254
9;26254;13;7;4;9;27;16;2;19;26;10;15;28;31;8;5;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1
13;7;4;9;27;16;2;19;26;10;15;28;31;8;5;6;21;24;29;20;12;14;18;11;17;3;23;25;30;32;22;1;9;26414
9;26254;13;7;4;9;27;16;2;19;26;10;15;28;31;8;5;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1
13;7;4;9;27;5;2;19;26;10;15;28;31;8;16;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1;9;26214
9;26214;13;7;4;9;27;5;2;19;26;10;15;28;31;8;16;6;21;24;29;17;12;14;18;11;20;3;23;25;30;32;22;1
13;7;4;20;27;5;2;19;26;10;15;28;31;8;16;6;21;24;29;17;12;14;18;11;9;3;23;25;30;32;22;1;9;27272
9;27272;13;7;4;20;27;5;2;19;26;10;15;28;31;8;16;6;21;24;29;17;12;14;18;11;9;3;23;25;30;32;22;1
21;7;4;20;27;5;2;19;26;10;15;28;31;8;16;6;13;24;29;17;12;14;18;11;9;3;23;25;30;32;22;1;9;27404
9;27404;21;7;4;20;27;5;2;19;26;10;15;28;31;8;16;6;13;24;29;17;12;14;18;11;9;3;23;25;30;32;22;1
21;7;4;20;27;5;10;19;26;2;15;28;31;8;16;6;13;24;29;17;12;14;18;11;9;3;23;25;30;32;22;1;9;27124
9;27124;21;7;4;20;27;5;10;19;26;2;15;28;31;8;16;6;13;24;29;17;12;14;18;11;9;3;23;25;30;32;22;1
21;7;4;20;14;5;10;19;26;2;15;28;31;8;16;6;13;24;29;17;12;27;18;11;9;3;23;25;30;32;22;1;9;26704
9;26704;21;7;4;20;14;5;10;19;26;2;15;28;31;8;16;6;13;24;29;17;12;27;18;11;9;3;23;25;30;32;22;1
21;7;4;20;14;5;10;19;26;2;15;28;30;8;16;6;13;24;29;17;12;27;18;11;9;3;23;25;31;32;22;1;9;26564
9;26564;21;7;4;20;14;5;10;19;26;2;15;28;30;8;16;6;13;24;29;17;12;27;18;11;9;3;23;25;31;32;22;1
21;7;4;20;14;5;28;19;26;2;15;10;30;8;16;6;13;24;29;17;12;27;18;11;9;3;23;25;31;32;22;1;9;26850
9;26850;21;7;4;20;14;5;28;19;26;2;15;10;30;8;16;6;13;24;29;17;12;27;18;11;9;3;23;25;31;32;22;1
21;7;23;20;14;5;28;19;26;2;15;10;30;8;16;6;13;24;29;17;12;27;18;11;9;3;4;25;31;32;22;1;9;26924
9;26924;21;7;23;20;14;5;28;19;26;2;15;10;30;8;16;6;13;24;29;17;12;27;18;11;9;3;4;25;31;32;22;1
21;7;26;20;14;5;28;19;23;2;15;10;30;8;16;6;13;24;29;17;12;27;18;11;9;3;4;25;31;32;22;1;9;27204
9;27204;21;7;26;20;14;5;28;19;23;2;15;10;30;8;16;6;13;24;29;17;12;27;18;11;9;3;4;25;31;32;22;1
32;7;26;20;14;5;28;19;23;2;15;10;30;8;16;6;13;24;29;17;12;27;18;11;9;3;4;25;31;21;22;1;9;27604
9;27604;32;7;26;20;14;5;28;19;23;2;15;10;30;8;16;6;13;24;29;17;12;27;18;11;9;3;4;25;31;21;22;1
32;7;26;20;14;5;28;19;23;2;15;10;30;8;16;6;13;1;29;17;12;27;18;11;9;3;4;25;31;21;22;24;9;27182
9;27182;32;7;26;20;14;5;28;19;23;2;15;10;30;8;16;6;13;1;29;17;12;27;18;11;9;3;4;25;31;21;22;24
32;27;26;20;14;5;28;19;23;2;15;10;30;8;16;6;13;1;29;17;12;7;18;11;9;3;4;25;31;21;22;24;9;27274
9;27274;32;27;26;20;14;5;28;19;23;2;15;10;30;8;16;6;13;1;29;17;12;7;18;11;9;3;4;25;31;21;22;24
32;16;26;20;14;5;28;19;23;2;15;10;30;8;27;6;13;1;29;17;12;7;18;11;9;3;4;25;31;21;22;24;9;27290
9;27290;32;16;26;20;14;5;28;19;23;2;15;10;30;8;27;6;13;1;29;17;12;7;18;11;9;3;4;25;31;21;22;24
32;16;26;20;14;5;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;18;11;9;3;4;25;31;21;22;24;9;27774
9;27774;32;16;26;20;14;5;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;18;11;9;3;4;25;31;21;22;24
32;16;26;20;14;5;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;24;11;9;3;4;25;31;21;22;18;9;27594
9;27594;32;16;26;20;14;5;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;24;11;9;3;4;25;31;21;22;18
31;16;26;20;14;5;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;24;11;9;3;4;25;32;21;22;18;9;27174
9;27174;31;16;26;20;14;5;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;24;11;9;3;4;25;32;21;22;18
31;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;24;11;9;3;5;25;32;21;22;18;9;27254
9;27254;31;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;24;11;9;3;5;25;32;21;22;18
31;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;24;11;9;21;5;25;32;3;22;18;9;27834
9;27834;31;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;24;11;9;21;5;25;32;3;22;18
31;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;32;11;9;21;5;25;24;3;22;18;9;28034
10;28034;31;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;1;29;13;12;7;32;11;9;21;5;25;24;3;22;18
31;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;5;29;13;12;7;32;11;9;21;1;25;24;3;22;18;10;27814
10;27814;31;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;5;29;13;12;7;32;11;9;21;1;25;24;3;22;18
22;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;5;29;13;12;7;32;11;9;21;1;25;24;3;31;18;10;27494
10;27494;22;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;5;29;13;12;7;32;11;9;21;1;25;24;3;31;18
22;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;5;29;13;18;7;32;11;9;21;1;25;24;3;31;12;10;27760
10;27760;22;16;26;20;14;4;28;19;23;2;15;10;30;8;27;6;17;5;29;13;18;7;32;11;9;21;1;25;24;3;31;12
22;16;26;20;14;4;28;19;23;2;15;10;30;12;27;6;17;5;29;13;18;7;32;11;9;21;1;25;24;3;31;8;10;27840
10;27840;22;16;26;20;14;4;28;19;23;2;15;10;30;12;27;6;17;5;29;13;18;7;32;11;9;21;1;25;24;3;31;8
22;16;26;20;14;4;6;19;23;2;15;10;30;12;27;28;17;5;29;13;18;7;32;11;9;21;1;25;24;3;31;8;10;27654
10;27654;22;16;26;20;14;4;6;19;23;2;15;10;30;12;27;28;17;5;29;13;18;7;32;11;9;21;1;25;24;3;31;8
22;16;26;20;15;4;6;19;23;2;14;10;30;12;27;28;17;5;29;13;18;7;32;11;9;21;1;25;24;3;31;8;10;27434
10;27434;22;16;26;20;15;4;6;19;23;2;14;10;30;12;27;28;17;5;29;13;18;7;32;11;9;21;1;25;24;3;31;8
22;16;26;20;15;4;6;19;23;2;14;10;30;12;27;17;28;5;29;13;18;7;32;11;9;21;1;25;24;3;31;8;10;27434
10;27434;22;16;26;20;15;4;6;19;23;2;14;10;30;12;27;17;28;5;29;13;18;7;32;11;9;21;1;25;24;3;31;8
22;16;26;20;15;4;6;19;23;2;14;10;30;25;27;17;28;5;29;13;18;7;32;11;9;21;1;12;24;3;31;8;10;27074
10;27074;22;16;26;20;15;4;6;19;23;2;14;10;30;25;27;17;28;5;29;13;18;7;32;11;9;21;1;12;24;3;31;8
22;16;26;20;15;4;6;19;23;2;14;7;30;25;27;17;28;5;29;13;18;10;32;11;9;21;1;12;24;3;31;8;10;27154
10;27154;22;16;26;20;15;4;6;19;23;2;14;7;30;25;27;17;28;5;29;13;18;10;32;11;9;21;1;12;24;3;31;8
22;16;26;30;15;4;6;19;23;2;14;7;20;25;27;17;28;5;29;13;18;10;32;11;9;21;1;12;24;3;31;8;10;27134
10;27134;22;16;26;30;15;4;6;19;23;2;14;7;20;25;27;17;28;5;29;13;18;10;32;11;9;21;1;12;24;3;31;8
22;16;26;30;15;4;6;19;23;2;14;7;20;25;27;17;28;5;1;13;18;10;32;11;9;21;29;12;24;3;31;8;10;27450
10;27450;22;16;26;30;15;4;6;19;23;2;14;7;20;25;27;17;28;5;1;13;18;10;32;11;9;21;29;12;24;3;31;8
22;16;26;30;15;4;6;19;23;2;14;7;20;25;27;17;3;5;1;13;18;10;32;11;9;21;29;12;24;28;31;8;10;27302
10;27302;22;16;26;30;15;4;6;19;23;2;14;7;20;25;27;17;3;5;1;13;18;10;32;11;9;21;29;12;24;28;31;8
22;16;26;30;15;4;6;19;23;2;14;7;20;17;27;25;3;5;1;13;18;10;32;11;9;21;29;12;24;28;31;8;10;27022
10;27022;22;16;26;30;15;4;6;19;23;2;14;7;20;17;27;25;3;5;1;13;18;10;32;11;9;21;29;12;24;28;31;8
22;16;26;30;15;4;6;19;23;2;14;7;20;17;27;25;3;5;28;13;18;10;32;11;9;21;29;12;24;1;31;8;10;26754
10;26754;22;16;26;30;15;4;6;19;23;2;14;7;20;17;27;25;3;5;28;13;18;10;32;11;9;21;29;12;24;1;31;8
22;16;26;30;15;4;6;8;23;2;14;7;20;17;27;25;3;5;28;13;18;10;32;11;9;21;29;12;24;1;31;19;10;26374
10;26374;22;16;26;30;15;4;6;8;23;2;14;7;20;17;27;25;3;5;28;13;18;10;32;11;9;21;29;12;24;1;31;19
22;16;26;30;15;4;6;8;23;2;14;7;31;17;27;25;3;5;28;13;18;10;32;11;9;21;29;12;24;1;20;19;10;26014
10;26014;22;16;26;30;15;4;6;8;23;2;14;7;31;17;27;25;3;5;28;13;18;10;32;11;9;21;29;12;24;1;20;19
22;16;26;30;19;4;6;8;23;2;14;7;31;17;27;25;3;5;28;13;18;10;32;11;9;21;29;12;24;1;20;15;10;26464
10;26464;22;16;26;30;19;4;6;8;23;2;14;7;31;17;27;25;3;5;28;13;18;10;32;11;9;21;29;12;24;1;20;15
22;16;26;30;14;4;6;8;23;2;19;7;31;17;27;25;3;5;28;13;18;10;32;11;9;21;29;12;24;1;20;15;10;26154
10;26154;22;16;26;30;14;4;6;8;23;2;19;7;31;17;27;25;3;5;28;13;18;10;32;11;9;21;29;12;24;1;20;15
22;16;26;30;14;4;6;8;21;2;19;7;31;17;27;25;3;5;28;13;18;10;32;11;9;23;29;12;24;1;20;15;10;26434
