"X1";"X28676";"X2";"X30";"X32";"X31";"X6";"X25";"X24";"X21";"X15";"X12";"X3";"X20";"X28";"X18";"X1.1";"X4";"X26";"X7";"X19";"X23";"X9";"X29";"X14";"X5";"X11";"X16";"X13";"X22";"X10";"X17";"X8";"X27"
5;26742;16;20;2;32;23;12;15;24;6;4;3;18;27;1;31;5;26;10;22;7;29;8;28;19;9;14;13;21;17;25;11;30
16;20;2;32;23;12;15;24;6;4;3;18;27;1;31;5;26;10;22;7;29;8;28;19;13;14;9;21;17;25;11;30;5;26662
6;26662;16;20;2;32;23;12;15;24;6;4;3;18;27;1;31;5;26;10;22;7;29;8;28;19;13;14;9;21;17;25;11;30
16;20;2;32;23;12;15;24;6;4;28;18;27;1;31;5;26;10;22;7;29;8;3;19;13;14;9;21;17;25;11;30;6;26484
6;26484;16;20;2;32;23;12;15;24;6;4;28;18;27;1;31;5;26;10;22;7;29;8;3;19;13;14;9;21;17;25;11;30
16;20;2;32;23;25;15;24;6;4;28;18;27;1;31;5;26;10;22;7;29;8;3;19;13;14;9;21;17;12;11;30;6;26634
6;26634;16;20;2;32;23;25;15;24;6;4;28;18;27;1;31;5;26;10;22;7;29;8;3;19;13;14;9;21;17;12;11;30
16;20;2;32;21;25;15;24;6;4;28;18;27;1;31;5;26;10;22;7;29;8;3;19;13;14;9;23;17;12;11;30;6;26874
6;26874;16;20;2;32;21;25;15;24;6;4;28;18;27;1;31;5;26;10;22;7;29;8;3;19;13;14;9;23;17;12;11;30
16;20;2;32;21;25;15;24;6;4;28;30;27;1;31;5;26;10;22;7;29;8;3;19;13;14;9;23;17;12;11;18;6;26954
6;26954;16;20;2;32;21;25;15;24;6;4;28;30;27;1;31;5;26;10;22;7;29;8;3;19;13;14;9;23;17;12;11;18
16;20;2;32;21;25;15;24;6;4;28;30;27;1;31;5;26;17;22;7;29;8;3;19;13;14;9;23;10;12;11;18;6;27982
6;27982;16;20;2;32;21;25;15;24;6;4;28;30;27;1;31;5;26;17;22;7;29;8;3;19;13;14;9;23;10;12;11;18
16;27;2;32;21;25;15;24;6;4;28;30;20;1;31;5;26;17;22;7;29;8;3;19;13;14;9;23;10;12;11;18;6;27842
6;27842;16;27;2;32;21;25;15;24;6;4;28;30;20;1;31;5;26;17;22;7;29;8;3;19;13;14;9;23;10;12;11;18
16;27;15;32;21;25;2;24;6;4;28;30;20;1;31;5;26;17;22;7;29;8;3;19;13;14;9;23;10;12;11;18;6;27402
6;27402;16;27;15;32;21;25;2;24;6;4;28;30;20;1;31;5;26;17;22;7;29;8;3;19;13;14;9;23;10;12;11;18
16;27;15;32;21;25;2;24;6;4;28;30;20;1;31;5;26;17;22;7;29;8;23;19;13;14;9;3;10;12;11;18;6;27068
6;27068;16;27;15;32;21;25;2;24;6;4;28;30;20;1;31;5;26;17;22;7;29;8;23;19;13;14;9;3;10;12;11;18
16;3;15;32;21;25;2;24;6;4;28;30;20;1;31;5;26;17;22;7;29;8;23;19;13;14;9;27;10;12;11;18;6;27994
6;27994;16;3;15;32;21;25;2;24;6;4;28;30;20;1;31;5;26;17;22;7;29;8;23;19;13;14;9;27;10;12;11;18
16;3;15;32;21;25;2;24;6;4;28;30;20;1;31;5;26;17;22;7;29;8;23;19;13;14;9;10;27;12;11;18;6;27680
6;27680;16;3;15;32;21;25;2;24;6;4;28;30;20;1;31;5;26;17;22;7;29;8;23;19;13;14;9;10;27;12;11;18
16;3;15;32;21;25;8;24;6;4;28;30;20;1;31;5;26;17;22;7;29;2;23;19;13;14;9;10;27;12;11;18;6;27320
6;27320;16;3;15;32;21;25;8;24;6;4;28;30;20;1;31;5;26;17;22;7;29;2;23;19;13;14;9;10;27;12;11;18
16;3;15;32;21;25;18;24;6;4;28;30;20;1;31;5;26;17;22;7;29;2;23;19;13;14;9;10;27;12;11;8;6;27590
6;27590;16;3;15;32;21;25;18;24;6;4;28;30;20;1;31;5;26;17;22;7;29;2;23;19;13;14;9;10;27;12;11;8
16;3;15;32;21;25;18;24;6;4;28;30;20;1;31;5;26;17;22;7;29;2;23;19;13;27;9;10;14;12;11;8;6;28268
6;28268;16;3;15;32;21;25;18;24;6;4;28;30;20;1;31;5;26;17;22;7;29;2;23;19;13;27;9;10;14;12;11;8
16;3;15;32;21;14;18;24;6;4;28;30;20;1;31;5;26;17;22;7;29;2;23;19;13;27;9;10;25;12;11;8;6;27752
6;27752;16;3;15;32;21;14;18;24;6;4;28;30;20;1;31;5;26;17;22;7;29;2;23;19;13;27;9;10;25;12;11;8
16;3;15;32;21;14;18;24;6;4;28;30;20;1;31;5;26;22;17;7;29;2;23;19;13;27;9;10;25;12;11;8;6;27672
6;27672;16;3;15;32;21;14;18;24;6;4;28;30;20;1;31;5;26;22;17;7;29;2;23;19;13;27;9;10;25;12;11;8
16;3;15;32;21;14;18;24;6;4;9;30;20;1;31;5;26;22;17;7;29;2;23;19;13;27;28;10;25;12;11;8;6;27884
6;27884;16;3;15;32;21;14;18;24;6;4;9;30;20;1;31;5;26;22;17;7;29;2;23;19;13;27;28;10;25;12;11;8
16;3;15;32;21;14;18;24;6;4;9;30;20;1;31;5;26;22;17;7;29;2;23;19;13;27;12;10;25;28;11;8;6;27884
6;27884;16;3;15;32;21;14;18;24;6;4;9;30;20;1;31;5;26;22;17;7;29;2;23;19;13;27;12;10;25;28;11;8
16;3;15;32;25;14;18;24;6;4;9;30;20;1;31;5;26;22;17;7;29;2;23;19;13;27;12;10;21;28;11;8;6;27644
6;27644;16;3;15;32;25;14;18;24;6;4;9;30;20;1;31;5;26;22;17;7;29;2;23;19;13;27;12;10;21;28;11;8
16;3;15;32;25;14;18;24;6;4;8;30;20;1;31;5;26;22;17;7;29;2;23;19;13;27;12;10;21;28;11;9;6;27724
6;27724;16;3;15;32;25;14;18;24;6;4;8;30;20;1;31;5;26;22;17;7;29;2;23;19;13;27;12;10;21;28;11;9
16;3;15;32;2;14;18;24;6;4;8;30;20;1;31;5;26;22;17;7;29;25;23;19;13;27;12;10;21;28;11;9;6;27908
7;27908;16;3;15;32;2;14;18;24;6;4;8;30;20;1;31;5;26;22;17;7;29;25;23;19;13;27;12;10;21;28;11;9
16;3;15;32;20;14;18;24;6;4;8;30;2;1;31;5;26;22;17;7;29;25;23;19;13;27;12;10;21;28;11;9;7;26670
7;26670;16;3;15;32;20;14;18;24;6;4;8;30;2;1;31;5;26;22;17;7;29;25;23;19;13;27;12;10;21;28;11;9
23;3;15;32;20;14;18;24;6;4;8;30;2;1;31;5;26;22;17;7;29;25;16;19;13;27;12;10;21;28;11;9;7;26228
7;26228;23;3;15;32;20;14;18;24;6;4;8;30;2;1;31;5;26;22;17;7;29;25;16;19;13;27;12;10;21;28;11;9
19;3;15;32;20;14;18;24;6;4;8;30;2;1;31;5;26;22;17;7;29;25;16;23;13;27;12;10;21;28;11;9;7;26588
7;26588;19;3;15;32;20;14;18;24;6;4;8;30;2;1;31;5;26;22;17;7;29;25;16;23;13;27;12;10;21;28;11;9
19;3;15;9;20;14;18;24;6;4;8;30;2;1;31;5;26;22;17;7;29;25;16;23;13;27;12;10;21;28;11;32;7;26842
7;26842;19;3;15;9;20;14;18;24;6;4;8;30;2;1;31;5;26;22;17;7;29;25;16;23;13;27;12;10;21;28;11;32
19;3;15;9;20;14;18;24;6;4;8;30;2;1;31;5;26;28;17;7;29;25;16;23;13;27;12;10;21;22;11;32;7;27062
7;27062;19;3;15;9;20;14;18;24;6;4;8;30;2;1;31;5;26;28;17;7;29;25;16;23;13;27;12;10;21;22;11;32
19;3;15;9;20;14;18;24;6;4;8;30;2;1;31;5;26;28;10;7;29;25;16;23;13;27;12;17;21;22;11;32;7;27430
7;27430;19;3;15;9;20;14;18;24;6;4;8;30;2;1;31;5;26;28;10;7;29;25;16;23;13;27;12;17;21;22;11;32
19;3;15;9;20;14;27;24;6;4;8;30;2;1;31;5;26;28;10;7;29;25;16;23;13;18;12;17;21;22;11;32;7;28010
7;28010;19;3;15;9;20;14;27;24;6;4;8;30;2;1;31;5;26;28;10;7;29;25;16;23;13;18;12;17;21;22;11;32
19;3;15;9;20;14;27;6;24;4;8;30;2;1;31;5;26;28;10;7;29;25;16;23;13;18;12;17;21;22;11;32;7;28188
7;28188;19;3;15;9;20;14;27;6;24;4;8;30;2;1;31;5;26;28;10;7;29;25;16;23;13;18;12;17;21;22;11;32
19;3;15;9;20;14;27;6;11;4;8;30;2;1;31;5;26;28;10;7;29;25;16;23;13;18;12;17;21;22;24;32;7;28006
7;28006;19;3;15;9;20;14;27;6;11;4;8;30;2;1;31;5;26;28;10;7;29;25;16;23;13;18;12;17;21;22;24;32
19;3;15;9;20;14;27;6;11;4;8;30;2;1;31;5;26;28;10;7;29;25;16;21;13;18;12;17;23;22;24;32;7;27926
7;27926;19;3;15;9;20;14;27;6;11;4;8;30;2;1;31;5;26;28;10;7;29;25;16;21;13;18;12;17;23;22;24;32
19;3;15;9;20;8;27;6;11;4;14;30;2;1;31;5;26;28;10;7;29;25;16;21;13;18;12;17;23;22;24;32;7;27926
7;27926;19;3;15;9;20;8;27;6;11;4;14;30;2;1;31;5;26;28;10;7;29;25;16;21;13;18;12;17;23;22;24;32
19;3;15;9;20;8;27;6;11;4;14;30;2;1;31;5;26;28;10;7;29;25;16;21;13;18;12;17;24;22;23;32;7;28106
7;28106;19;3;15;9;20;8;27;6;11;4;14;30;2;1;31;5;26;28;10;7;29;25;16;21;13;18;12;17;24;22;23;32
18;3;15;9;20;8;27;6;11;4;14;30;2;1;31;5;26;28;10;7;29;25;16;21;13;19;12;17;24;22;23;32;7;28066
7;28066;18;3;15;9;20;8;27;6;11;4;14;30;2;1;31;5;26;28;10;7;29;25;16;21;13;19;12;17;24;22;23;32
18;3;15;9;20;8;27;6;11;4;14;30;2;1;31;5;26;28;10;7;29;25;16;21;23;19;12;17;24;22;13;32;7;27298
7;27298;18;3;15;9;20;8;27;6;11;4;14;30;2;1;31;5;26;28;10;7;29;25;16;21;23;19;12;17;24;22;13;32
18;3;15;27;20;8;9;6;11;4;14;30;2;1;31;5;26;28;10;7;29;25;16;21;23;19;12;17;24;22;13;32;7;26390
7;26390;18;3;15;27;20;8;9;6;11;4;14;30;2;1;31;5;26;28;10;7;29;25;16;21;23;19;12;17;24;22;13;32
18;3;15;27;20;8;7;6;11;4;14;30;2;1;31;5;26;28;10;9;29;25;16;21;23;19;12;17;24;22;13;32;7;26690
7;26690;18;3;15;27;20;8;7;6;11;4;14;30;2;1;31;5;26;28;10;9;29;25;16;21;23;19;12;17;24;22;13;32
18;3;15;27;19;8;7;6;11;4;14;30;2;1;31;5;26;28;10;9;29;25;16;21;23;20;12;17;24;22;13;32;7;26630
7;26630;18;3;15;27;19;8;7;6;11;4;14;30;2;1;31;5;26;28;10;9;29;25;16;21;23;20;12;17;24;22;13;32
18;3;15;27;19;8;7;6;11;4;14;30;2;1;31;5;26;28;10;9;29;25;12;21;23;20;16;17;24;22;13;32;7;26570
7;26570;18;3;15;27;19;8;7;6;11;4;14;30;2;1;31;5;26;28;10;9;29;25;12;21;23;20;16;17;24;22;13;32
18;3;15;27;19;8;7;23;11;4;14;30;2;1;31;5;26;28;10;9;29;25;12;21;6;20;16;17;24;22;13;32;7;27138
7;27138;18;3;15;27;19;8;7;23;11;4;14;30;2;1;31;5;26;28;10;9;29;25;12;21;6;20;16;17;24;22;13;32
26;3;15;27;19;8;7;23;11;4;14;30;2;1;31;5;18;28;10;9;29;25;12;21;6;20;16;17;24;22;13;32;7;26898
8;26898;26;3;15;27;19;8;7;23;11;4;14;30;2;1;31;5;18;28;10;9;29;25;12;21;6;20;16;17;24;22;13;32
28;3;15;27;19;8;7;23;11;4;14;30;2;1;31;5;18;26;10;9;29;25;12;21;6;20;16;17;24;22;13;32;8;27218
8;27218;28;3;15;27;19;8;7;23;11;4;14;30;2;1;31;5;18;26;10;9;29;25;12;21;6;20;16;17;24;22;13;32
28;3;15;27;19;8;7;23;11;4;14;30;21;1;31;5;18;26;10;9;29;25;12;2;6;20;16;17;24;22;13;32;8;27530
8;27530;28;3;15;27;19;8;7;23;11;4;14;30;21;1;31;5;18;26;10;9;29;25;12;2;6;20;16;17;24;22;13;32
28;3;15;27;19;8;7;23;11;4;14;30;21;1;31;5;18;26;10;29;9;25;12;2;6;20;16;17;24;22;13;32;8;27492
8;27492;28;3;15;27;19;8;7;23;11;4;14;30;21;1;31;5;18;26;10;29;9;25;12;2;6;20;16;17;24;22;13;32
6;3;15;27;19;8;7;23;11;4;14;30;21;1;31;5;18;26;10;29;9;25;12;2;28;20;16;17;24;22;13;32;8;26816
8;26816;6;3;15;27;19;8;7;23;11;4;14;30;21;1;31;5;18;26;10;29;9;25;12;2;28;20;16;17;24;22;13;32
6;3;15;27;19;8;7;23;11;4;14;30;21;1;25;5;18;26;10;29;9;31;12;2;28;20;16;17;24;22;13;32;8;26856
8;26856;6;3;15;27;19;8;7;23;11;4;14;30;21;1;25;5;18;26;10;29;9;31;12;2;28;20;16;17;24;22;13;32
12;3;15;27;19;8;7;23;11;4;14;30;21;1;25;5;18;26;10;29;9;31;6;2;28;20;16;17;24;22;13;32;8;27316
8;27316;12;3;15;27;19;8;7;23;11;4;14;30;21;1;25;5;18;26;10;29;9;31;6;2;28;20;16;17;24;22;13;32
12;3;15;27;22;8;7;23;11;4;14;30;21;1;25;5;18;26;10;29;9;31;6;2;28;20;16;17;24;19;13;32;8;26916
8;26916;12;3;15;27;22;8;7;23;11;4;14;30;21;1;25;5;18;26;10;29;9;31;6;2;28;20;16;17;24;19;13;32
12;3;15;27;22;8;7;23;11;4;14;32;21;1;25;5;18;26;10;29;9;31;6;2;28;20;16;17;24;19;13;30;8;27196
8;27196;12;3;15;27;22;8;7;23;11;4;14;32;21;1;25;5;18;26;10;29;9;31;6;2;28;20;16;17;24;19;13;30
12;3;15;27;22;8;7;23;11;13;14;32;21;1;25;5;18;26;10;29;9;31;6;2;28;20;16;17;24;19;4;30;8;27276
8;27276;12;3;15;27;22;8;7;23;11;13;14;32;21;1;25;5;18;26;10;29;9;31;6;2;28;20;16;17;24;19;4;30
12;3;15;27;22;8;7;23;11;13;14;32;21;1;25;5;18;26;10;29;9;31;28;2;6;20;16;17;24;19;4;30;8;27102
8;27102;12;3;15;27;22;8;7;23;11;13;14;32;21;1;25;5;18;26;10;29;9;31;28;2;6;20;16;17;24;19;4;30
12;3;15;19;22;8;7;23;11;13;14;32;21;1;25;5;18;26;10;29;9;31;28;2;6;20;16;17;24;27;4;30;8;27582
8;27582;12;3;15;19;22;8;7;23;11;13;14;32;21;1;25;5;18;26;10;29;9;31;28;2;6;20;16;17;24;27;4;30
26;3;15;19;22;8;7;23;11;13;14;32;21;1;25;5;18;12;10;29;9;31;28;2;6;20;16;17;24;27;4;30;8;27152
8;27152;26;3;15;19;22;8;7;23;11;13;14;32;21;1;25;5;18;12;10;29;9;31;28;2;6;20;16;17;24;27;4;30
26;3;15;19;22;8;7;23;11;13;14;32;21;10;25;5;18;12;1;29;9;31;28;2;6;20;16;17;24;27;4;30;8;27032
8;27032;26;3;15;19;22;8;7;23;11;13;14;32;21;10;25;5;18;12;1;29;9;31;28;2;6;20;16;17;24;27;4;30
26;3;15;19;22;8;7;23;11;13;14;32;21;10;25;5;18;12;1;9;29;31;28;2;6;20;16;17;24;27;4;30;8;26846
8;26846;26;3;15;19;22;8;7;23;11;13;14;32;21;10;25;5;18;12;1;9;29;31;28;2;6;20;16;17;24;27;4;30
26;3;15;19;22;8;7;23;11;13;14;32;21;10;25;5;18;30;1;9;29;31;28;2;6;20;16;17;24;27;4;12;8;27176
8;27176;26;3;15;19;22;8;7;23;11;13;14;32;21;10;25;5;18;30;1;9;29;31;28;2;6;20;16;17;24;27;4;12
26;3;15;19;22;8;7;23;11;13;14;32;21;10;30;5;18;25;1;9;29;31;28;2;6;20;16;17;24;27;4;12;8;27256
8;27256;26;3;15;19;22;8;7;23;11;13;14;32;21;10;30;5;18;25;1;9;29;31;28;2;6;20;16;17;24;27;4;12
26;3;15;19;22;8;7;23;11;13;14;32;21;10;30;5;18;25;1;29;9;31;28;2;6;20;16;17;24;27;4;12;8;27442
8;27442;26;3;15;19;22;8;7;23;11;13;14;32;21;10;30;5;18;25;1;29;9;31;28;2;6;20;16;17;24;27;4;12
26;3;15;19;22;8;7;23;11;13;14;32;21;10;30;5;18;25;4;29;9;31;28;2;6;20;16;17;24;27;1;12;8;27322
8;27322;26;3;15;19;22;8;7;23;11;13;14;32;21;10;30;5;18;25;4;29;9;31;28;2;6;20;16;17;24;27;1;12
26;3;15;19;29;8;7;23;11;13;14;32;21;10;30;5;18;25;4;22;9;31;28;2;6;20;16;17;24;27;1;12;8;27422
8;27322;26;3;15;19;22;8;7;23;11;13;14;32;21;10;30;5;18;25;4;29;9;31;28;2;6;20;16;17;24;27;1;12
26;3;15;19;22;8;7;23;11;13;14;32;21;10;30;29;18;25;4;5;9;31;28;2;6;20;16;17;24;27;1;12;8;26954
9;26954;26;3;15;19;22;8;7;23;11;13;14;32;21;10;30;29;18;25;4;5;9;31;28;2;6;20;16;17;24;27;1;12
27;3;15;19;22;8;7;23;11;13;14;32;21;10;30;29;18;25;4;5;9;31;28;2;6;20;16;17;24;26;1;12;9;26874
9;26874;27;3;15;19;22;8;7;23;11;13;14;32;21;10;30;29;18;25;4;5;9;31;28;2;6;20;16;17;24;26;1;12
27;3;15;19;22;8;7;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;6;20;16;17;24;26;1;12;9;26994
9;26994;27;3;15;19;22;8;7;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;6;20;16;17;24;26;1;12
27;3;15;19;7;8;22;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;6;20;16;17;24;26;1;12;9;27254
9;27254;27;3;15;19;7;8;22;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;6;20;16;17;24;26;1;12
27;3;15;19;7;8;1;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;6;20;16;17;24;26;22;12;9;27744
9;27744;27;3;15;19;7;8;1;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;6;20;16;17;24;26;22;12
6;3;15;19;7;8;1;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;27;20;16;17;24;26;22;12;9;27628
9;27628;6;3;15;19;7;8;1;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;27;20;16;17;24;26;22;12
6;3;15;19;7;8;22;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;27;20;16;17;24;26;1;12;9;27322
9;27322;6;3;15;19;7;8;22;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;27;20;16;17;24;26;1;12
6;3;15;19;7;8;22;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;27;24;16;17;20;26;1;12;9;26902
9;26902;6;3;15;19;7;8;22;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;27;24;16;17;20;26;1;12
6;3;15;19;7;26;22;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;27;24;16;17;20;8;1;12;9;26328
9;26328;6;3;15;19;7;26;22;23;11;13;9;32;21;10;30;29;18;25;4;5;14;31;28;2;27;24;16;17;20;8;1;12
6;3;15;19;7;26;22;23;11;13;9;32;21;10;30;29;18;14;4;5;25;31;28;2;27;24;16;17;20;8;1;12;9;25812
9;25812;6;3;15;19;7;26;22;23;11;13;9;32;21;10;30;29;18;14;4;5;25;31;28;2;27;24;16;17;20;8;1;12
6;3;15;19;7;26;28;23;11;13;9;32;21;10;30;29;18;14;4;5;25;31;22;2;27;24;16;17;20;8;1;12;9;26852
9;26852;6;3;15;19;7;26;28;23;11;13;9;32;21;10;30;29;18;14;4;5;25;31;22;2;27;24;16;17;20;8;1;12
6;3;15;19;7;26;28;23;11;13;9;32;21;10;30;2;18;14;4;5;25;31;22;29;27;24;16;17;20;8;1;12;9;26572
9;26572;6;3;15;19;7;26;28;23;11;13;9;32;21;10;30;2;18;14;4;5;25;31;22;29;27;24;16;17;20;8;1;12
6;3;15;19;7;26;28;23;11;13;9;31;21;10;30;2;18;14;4;5;25;32;22;29;27;24;16;17;20;8;1;12;9;26632
9;26632;6;3;15;19;7;26;28;23;11;13;9;31;21;10;30;2;18;14;4;5;25;32;22;29;27;24;16;17;20;8;1;12
6;3;14;19;7;26;28;23;11;13;9;31;21;10;30;2;18;15;4;5;25;32;22;29;27;24;16;17;20;8;1;12;9;26432
9;26432;6;3;14;19;7;26;28;23;11;13;9;31;21;10;30;2;18;15;4;5;25;32;22;29;27;24;16;17;20;8;1;12
10;3;14;19;7;26;28;23;11;13;9;31;21;6;30;2;18;15;4;5;25;32;22;29;27;24;16;17;20;8;1;12;9;26432
9;26432;10;3;14;19;7;26;28;23;11;13;9;31;21;6;30;2;18;15;4;5;25;32;22;29;27;24;16;17;20;8;1;12
10;3;22;19;7;26;28;23;11;13;9;31;21;6;30;2;18;15;4;5;25;32;14;29;27;24;16;17;20;8;1;12;9;26284
9;26284;10;3;22;19;7;26;28;23;11;13;9;31;21;6;30;2;18;15;4;5;25;32;14;29;27;24;16;17;20;8;1;12
10;3;27;19;7;26;28;23;11;13;9;31;21;6;30;2;18;15;4;5;25;32;14;29;22;24;16;17;20;8;1;12;9;26524
9;26524;10;3;27;19;7;26;28;23;11;13;9;31;21;6;30;2;18;15;4;5;25;32;14;29;22;24;16;17;20;8;1;12
10;3;27;19;7;26;28;23;11;13;9;31;21;6;30;2;18;29;4;5;25;32;14;15;22;24;16;17;20;8;1;12;9;26886
9;26886;10;3;27;19;7;26;28;23;11;13;9;31;21;6;30;2;18;29;4;5;25;32;14;15;22;24;16;17;20;8;1;12
10;3;27;19;7;26;28;23;11;13;9;31;21;24;30;2;18;29;4;5;25;32;14;15;22;6;16;17;20;8;1;12;9;26222
9;26222;10;3;27;19;7;26;28;23;11;13;9;31;21;24;30;2;18;29;4;5;25;32;14;15;22;6;16;17;20;8;1;12
10;3;27;19;7;26;31;23;11;13;9;28;21;24;30;2;18;29;4;5;25;32;14;15;22;6;16;17;20;8;1;12;9;26182
9;26182;10;3;27;19;7;26;31;23;11;13;9;28;21;24;30;2;18;29;4;5;25;32;14;15;22;6;16;17;20;8;1;12
10;3;27;19;7;26;14;23;11;13;9;28;21;24;30;2;18;29;4;5;25;32;31;15;22;6;16;17;20;8;1;12;9;25338
10;25338;10;3;27;19;7;26;14;23;11;13;9;28;21;24;30;2;18;29;4;5;25;32;31;15;22;6;16;17;20;8;1;12
21;3;27;19;7;26;14;23;11;13;9;28;10;24;30;2;18;29;4;5;25;32;31;15;22;6;16;17;20;8;1;12;10;25762
10;25762;21;3;27;19;7;26;14;23;11;13;9;28;10;24;30;2;18;29;4;5;25;32;31;15;22;6;16;17;20;8;1;12
21;3;27;19;7;26;14;23;11;13;9;16;10;24;30;2;18;29;4;5;25;32;31;15;22;6;28;17;20;8;1;12;10;26162
10;26162;21;3;27;19;7;26;14;23;11;13;9;16;10;24;30;2;18;29;4;5;25;32;31;15;22;6;28;17;20;8;1;12
21;3;27;19;7;26;14;23;11;13;9;16;10;24;30;2;18;29;4;5;25;32;31;15;22;6;28;17;20;8;12;1;10;26162
10;26162;21;3;27;19;7;26;14;23;11;13;9;16;10;24;30;2;18;29;4;5;25;32;31;15;22;6;28;17;20;8;12;1
21;3;27;19;7;26;14;20;11;13;9;16;10;24;30;2;18;29;4;5;25;32;31;15;22;6;28;17;23;8;12;1;10;26122
10;26122;21;3;27;19;7;26;14;20;11;13;9;16;10;24;30;2;18;29;4;5;25;32;31;15;22;6;28;17;23;8;12;1
21;31;27;19;7;26;14;20;11;13;9;16;10;24;30;2;18;29;4;5;25;32;3;15;22;6;28;17;23;8;12;1;10;26678
10;26678;21;31;27;19;7;26;14;20;11;13;9;16;10;24;30;2;18;29;4;5;25;32;3;15;22;6;28;17;23;8;12;1
21;31;27;19;7;26;14;20;8;13;9;16;10;24;30;2;18;29;4;5;25;32;3;15;22;6;28;17;23;11;12;1;10;26998
10;26998;21;31;27;19;7;26;14;20;8;13;9;16;10;24;30;2;18;29;4;5;25;32;3;15;22;6;28;17;23;11;12;1
21;31;27;19;7;26;14;20;8;13;10;16;9;24;30;2;18;29;4;5;25;32;3;15;22;6;28;17;23;11;12;1;10;26878
10;26878;21;31;27;19;7;26;14;20;8;13;10;16;9;24;30;2;18;29;4;5;25;32;3;15;22;6;28;17;23;11;12;1
21;31;27;19;7;26;14;20;8;13;10;16;9;24;30;2;18;29;4;5;25;32;3;15;22;28;6;17;23;11;12;1;10;26822
10;26822;21;31;27;19;7;26;14;20;8;13;10;16;9;24;30;2;18;29;4;5;25;32;3;15;22;28;6;17;23;11;12;1
21;31;27;19;7;14;26;20;8;13;10;16;9;24;30;2;18;29;4;5;25;32;3;15;22;28;6;17;23;11;12;1;10;27042
10;27042;21;31;27;19;7;14;26;20;8;13;10;16;9;24;30;2;18;29;4;5;25;32;3;15;22;28;6;17;23;11;12;1
17;31;27;19;7;14;26;20;8;13;10;16;9;24;30;2;18;29;4;5;25;32;3;15;22;28;6;21;23;11;12;1;10;27162
10;27162;17;31;27;19;7;14;26;20;8;13;10;16;9;24;30;2;18;29;4;5;25;32;3;15;22;28;6;21;23;11;12;1
17;31;27;19;7;14;4;20;8;13;10;16;9;24;30;2;18;29;26;5;25;32;3;15;22;28;6;21;23;11;12;1;10;27692
10;27692;17;31;27;19;7;14;4;20;8;13;10;16;9;24;30;2;18;29;26;5;25;32;3;15;22;28;6;21;23;11;12;1
17;31;27;19;7;4;14;20;8;13;10;16;9;24;30;2;18;29;26;5;25;32;3;15;22;28;6;21;23;11;12;1;10;27772
10;27772;17;31;27;19;7;4;14;20;8;13;10;16;9;24;30;2;18;29;26;5;25;32;3;15;22;28;6;21;23;11;12;1
17;31;27;19;7;4;14;20;8;13;10;16;9;24;6;2;18;29;26;5;25;32;3;15;22;28;30;21;23;11;12;1;10;27614
10;27614;17;31;27;19;7;4;14;20;8;13;10;16;9;24;6;2;18;29;26;5;25;32;3;15;22;28;30;21;23;11;12;1
17;31;27;19;7;4;14;20;8;13;12;16;9;24;6;2;18;29;26;5;25;32;3;15;22;28;30;21;23;11;10;1;10;27934
10;27934;17;31;27;19;7;4;14;20;8;13;12;16;9;24;6;2;18;29;26;5;25;32;3;15;22;28;30;21;23;11;10;1
17;31;27;19;7;4;14;20;8;13;12;21;9;24;6;2;18;29;26;5;25;32;3;15;22;28;30;16;23;11;10;1;10;28006
10;28006;17;31;27;19;7;4;14;20;8;13;12;21;9;24;6;2;18;29;26;5;25;32;3;15;22;28;30;16;23;11;10;1
17;31;27;19;7;4;14;20;8;13;12;21;9;24;6;15;18;29;26;5;25;32;3;2;22;28;30;16;23;11;10;1;10;28086
10;28086;17;31;27;19;7;4;14;20;8;13;12;21;9;24;6;15;18;29;26;5;25;32;3;2;22;28;30;16;23;11;10;1
17;31;27;19;7;4;14;20;8;13;12;21;9;24;6;15;18;29;26;5;22;32;3;2;25;28;30;16;23;11;10;1;10;27726
10;27726;17;31;27;19;7;4;14;20;8;13;12;21;9;24;6;15;18;29;26;5;22;32;3;2;25;28;30;16;23;11;10;1
17;31;27;19;25;4;14;20;8;13;12;21;9;24;6;15;18;29;26;5;22;32;3;2;7;28;30;16;23;11;10;1;10;28380
10;28380;17;31;27;19;25;4;14;20;8;13;12;21;9;24;6;15;18;29;26;5;22;32;3;2;7;28;30;16;23;11;10;1
17;31;27;19;25;4;14;30;8;13;12;21;9;24;6;15;18;29;26;5;22;32;3;2;7;28;20;16;23;11;10;1;10;27980
