"X1";"X5833072";"X12";"X4";"X6";"X1.1";"X22";"X14";"X19";"X10";"X13";"X21";"X2";"X5";"X18";"X20";"X26";"X25";"X11";"X15";"X7";"X17";"X23";"X24";"X9";"X8";"X16";"X3"
19;5;20;4;6;10;23;15;22;26;11;21;3;16;17;8;9;18;12;2;25;13;14;7;1;24;6;5927996
6;5927996;19;5;20;4;6;10;23;15;22;26;11;21;3;16;17;8;9;18;12;2;25;13;14;7;1;24
13;5;20;4;6;10;23;15;22;26;11;21;3;16;17;8;9;18;12;2;25;19;14;7;1;24;6;5984439
7;5984439;13;5;20;4;6;10;23;15;22;26;11;21;3;16;17;8;9;18;12;2;25;19;14;7;1;24
13;5;20;4;6;10;23;15;22;26;11;14;3;16;17;8;9;18;12;2;25;19;21;7;1;24;7;5960183
7;5960183;13;5;20;4;6;10;23;15;22;26;11;14;3;16;17;8;9;18;12;2;25;19;21;7;1;24
13;5;20;4;6;10;23;15;22;26;16;14;3;11;17;8;9;18;12;2;25;19;21;7;1;24;7;5961699
7;5961699;13;5;20;4;6;10;23;15;22;26;16;14;3;11;17;8;9;18;12;2;25;19;21;7;1;24
13;5;20;4;6;10;23;15;22;26;16;3;14;11;17;8;9;18;12;2;25;19;21;7;1;24;7;5855609
7;5855609;13;5;20;4;6;10;23;15;22;26;16;3;14;11;17;8;9;18;12;2;25;19;21;7;1;24
13;5;20;14;6;10;23;15;22;26;16;3;4;11;17;8;9;18;12;2;25;19;21;7;1;24;7;5963892
7;5963892;13;5;20;14;6;10;23;15;22;26;16;3;4;11;17;8;9;18;12;2;25;19;21;7;1;24
13;5;20;14;6;11;23;15;22;26;16;3;4;10;17;8;9;18;12;2;25;19;21;7;1;24;7;5967827
7;5967827;13;5;20;14;6;11;23;15;22;26;16;3;4;10;17;8;9;18;12;2;25;19;21;7;1;24
13;5;20;14;6;11;23;15;22;3;16;26;4;10;17;8;9;18;12;2;25;19;21;7;1;24;7;6041563
7;6041563;13;5;20;14;6;11;23;15;22;3;16;26;4;10;17;8;9;18;12;2;25;19;21;7;1;24
13;5;20;14;6;11;23;15;22;3;16;26;4;18;17;8;9;10;12;2;25;19;21;7;1;24;7;6070527
7;6070527;13;5;20;14;6;11;23;15;22;3;16;26;4;18;17;8;9;10;12;2;25;19;21;7;1;24
13;4;20;14;6;11;23;15;22;3;16;26;5;18;17;8;9;10;12;2;25;19;21;7;1;24;7;5983476
7;5983476;13;4;20;14;6;11;23;15;22;3;16;26;5;18;17;8;9;10;12;2;25;19;21;7;1;24
13;4;20;14;22;11;23;15;6;3;16;26;5;18;17;8;9;10;12;2;25;19;21;7;1;24;7;5961793
7;5961793;13;4;20;14;22;11;23;15;6;3;16;26;5;18;17;8;9;10;12;2;25;19;21;7;1;24
13;4;20;10;22;11;23;15;6;3;16;26;5;18;17;8;9;14;12;2;25;19;21;7;1;24;7;5791456
7;5791456;13;4;20;10;22;11;23;15;6;3;16;26;5;18;17;8;9;14;12;2;25;19;21;7;1;24
13;4;20;10;22;11;23;5;6;3;16;26;15;18;17;8;9;14;12;2;25;19;21;7;1;24;7;5849889
7;5849889;13;4;20;10;22;11;23;5;6;3;16;26;15;18;17;8;9;14;12;2;25;19;21;7;1;24
13;4;20;10;22;11;23;26;6;3;16;5;15;18;17;8;9;14;12;2;25;19;21;7;1;24;7;5766908
7;5766908;13;4;20;10;22;11;23;26;6;3;16;5;15;18;17;8;9;14;12;2;25;19;21;7;1;24
13;4;8;10;22;11;23;26;6;3;16;5;15;18;17;20;9;14;12;2;25;19;21;7;1;24;7;5694126
7;5694126;13;4;8;10;22;11;23;26;6;3;16;5;15;18;17;20;9;14;12;2;25;19;21;7;1;24
13;4;8;10;22;23;11;26;6;3;16;5;15;18;17;20;9;14;12;2;25;19;21;7;1;24;7;5694126
7;5694126;13;4;8;10;22;23;11;26;6;3;16;5;15;18;17;20;9;14;12;2;25;19;21;7;1;24
13;4;8;10;22;23;11;26;6;14;16;5;15;18;17;20;9;3;12;2;25;19;21;7;1;24;7;5719310
7;5719310;13;4;8;10;22;23;11;26;6;14;16;5;15;18;17;20;9;3;12;2;25;19;21;7;1;24
13;4;8;10;22;23;11;26;6;14;16;25;15;18;17;20;9;3;12;2;5;19;21;7;1;24;7;5917763
7;5917763;13;4;8;10;22;23;11;26;6;14;16;25;15;18;17;20;9;3;12;2;5;19;21;7;1;24
13;4;8;10;22;23;11;26;21;14;16;25;15;18;17;20;9;3;12;2;5;19;6;7;1;24;7;5925430
7;5925430;13;4;8;10;22;23;11;26;21;14;16;25;15;18;17;20;9;3;12;2;5;19;6;7;1;24
13;4;8;10;22;23;11;26;21;14;16;25;15;18;17;20;24;3;12;2;5;19;6;7;1;9;7;5968362
7;5925430;13;4;8;10;22;23;11;26;21;14;16;25;15;18;17;20;9;3;12;2;5;19;6;7;1;24
13;4;8;10;22;23;11;26;12;14;16;25;15;18;17;20;9;3;21;2;5;19;6;7;1;24;7;5917705
7;5917705;13;4;8;10;22;23;11;26;12;14;16;25;15;18;17;20;9;3;21;2;5;19;6;7;1;24
12;4;8;10;22;23;11;26;13;14;16;25;15;18;17;20;9;3;21;2;5;19;6;7;1;24;7;5929462
8;5929462;12;4;8;10;22;23;11;26;13;14;16;25;15;18;17;20;9;3;21;2;5;19;6;7;1;24
12;4;8;10;22;23;11;26;13;14;16;25;1;18;17;20;9;3;21;2;5;19;6;7;15;24;8;5933230
8;5933230;12;4;8;10;22;23;11;26;13;14;16;25;1;18;17;20;9;3;21;2;5;19;6;7;15;24
12;4;8;10;22;23;11;26;13;14;24;25;1;18;17;20;9;3;21;2;5;19;6;7;15;16;8;5936424
8;5936424;12;4;8;10;22;23;11;26;13;14;24;25;1;18;17;20;9;3;21;2;5;19;6;7;15;16
12;4;8;10;22;14;11;26;13;23;24;25;1;18;17;20;9;3;21;2;5;19;6;7;15;16;8;5956657
8;5956657;12;4;8;10;22;14;11;26;13;23;24;25;1;18;17;20;9;3;21;2;5;19;6;7;15;16
12;4;8;10;22;14;11;26;13;23;24;25;1;18;17;20;9;5;21;2;3;19;6;7;15;16;8;5792741
8;5792741;12;4;8;10;22;14;11;26;13;23;24;25;1;18;17;20;9;5;21;2;3;19;6;7;15;16
12;4;8;10;22;14;11;15;13;23;24;25;1;18;17;20;9;5;21;2;3;19;6;7;26;16;8;5766189
8;5766189;12;4;8;10;22;14;11;15;13;23;24;25;1;18;17;20;9;5;21;2;3;19;6;7;26;16
12;4;8;10;22;23;11;15;13;14;24;25;1;18;17;20;9;5;21;2;3;19;6;7;26;16;8;5759886
8;5759886;12;4;8;10;22;23;11;15;13;14;24;25;1;18;17;20;9;5;21;2;3;19;6;7;26;16
12;4;8;10;22;23;11;15;13;14;24;25;1;18;17;20;9;5;21;2;3;6;19;7;26;16;8;5754662
8;5754662;12;4;8;10;22;23;11;15;13;14;24;25;1;18;17;20;9;5;21;2;3;6;19;7;26;16
12;4;8;10;22;14;11;15;13;23;24;25;1;18;17;20;9;5;21;2;3;6;19;7;26;16;8;5760965
8;5760965;12;4;8;10;22;14;11;15;13;23;24;25;1;18;17;20;9;5;21;2;3;6;19;7;26;16
12;4;8;10;22;14;11;20;13;23;24;25;1;18;17;15;9;5;21;2;3;6;19;7;26;16;8;5792945
8;5792945;12;4;8;10;22;14;11;20;13;23;24;25;1;18;17;15;9;5;21;2;3;6;19;7;26;16
12;4;8;10;22;14;11;20;13;23;24;5;1;18;17;15;9;25;21;2;3;6;19;7;26;16;8;5788444
8;5788444;12;4;8;10;22;14;11;20;13;23;24;5;1;18;17;15;9;25;21;2;3;6;19;7;26;16
18;4;8;10;22;14;11;20;13;23;24;5;1;12;17;15;9;25;21;2;3;6;19;7;26;16;8;5844184
8;5844184;18;4;8;10;22;14;11;20;13;23;24;5;1;12;17;15;9;25;21;2;3;6;19;7;26;16
18;4;8;10;22;14;11;20;13;23;24;5;1;12;19;15;9;25;21;2;3;6;17;7;26;16;8;5824933
8;5824933;18;4;8;10;22;14;11;20;13;23;24;5;1;12;19;15;9;25;21;2;3;6;17;7;26;16
18;4;8;10;22;14;11;20;13;23;24;5;1;12;19;15;9;25;21;6;3;2;17;7;26;16;8;5824507
8;5824507;18;4;8;10;22;14;11;20;13;23;24;5;1;12;19;15;9;25;21;6;3;2;17;7;26;16
6;4;8;10;22;14;11;20;13;23;24;5;1;12;19;15;9;25;21;18;3;2;17;7;26;16;8;5865027
8;5865027;6;4;8;10;22;14;11;20;13;23;24;5;1;12;19;15;9;25;21;18;3;2;17;7;26;16
6;4;8;10;22;14;11;20;9;23;24;5;1;12;19;15;13;25;21;18;3;2;17;7;26;16;8;5873493
8;5873493;6;4;8;10;22;14;11;20;9;23;24;5;1;12;19;15;13;25;21;18;3;2;17;7;26;16
6;4;8;10;22;14;11;20;25;23;24;5;1;12;19;15;13;9;21;18;3;2;17;7;26;16;8;5851934
8;5851934;6;4;8;10;22;14;11;20;25;23;24;5;1;12;19;15;13;9;21;18;3;2;17;7;26;16
6;4;8;10;22;14;11;20;26;23;24;5;1;12;19;15;13;9;21;18;3;2;17;7;25;16;8;5857005
8;5857005;6;4;8;10;22;14;11;20;26;23;24;5;1;12;19;15;13;9;21;18;3;2;17;7;25;16
6;4;8;10;22;14;11;20;26;23;24;5;1;12;19;15;9;13;21;18;3;2;17;7;25;16;8;5854675
8;5854675;6;4;8;10;22;14;11;20;26;23;24;5;1;12;19;15;9;13;21;18;3;2;17;7;25;16
6;4;8;10;22;14;11;20;26;23;24;5;1;12;19;15;9;3;21;18;13;2;17;7;25;16;8;5812088
8;5812088;6;4;8;10;22;14;11;20;26;23;24;5;1;12;19;15;9;3;21;18;13;2;17;7;25;16
6;4;8;10;22;14;11;20;26;23;24;5;25;12;19;15;9;3;21;18;13;2;17;7;1;16;8;5839319
9;5839319;6;4;8;10;22;14;11;20;26;23;24;5;25;12;19;15;9;3;21;18;13;2;17;7;1;16
6;4;13;10;22;14;11;20;26;23;24;5;25;12;19;15;9;3;21;18;8;2;17;7;1;16;9;5845676
9;5845676;6;4;13;10;22;14;11;20;26;23;24;5;25;12;19;15;9;3;21;18;8;2;17;7;1;16
6;4;13;10;22;25;11;20;26;23;24;5;14;12;19;15;9;3;21;18;8;2;17;7;1;16;9;5760223
9;5760223;6;4;13;10;22;25;11;20;26;23;24;5;14;12;19;15;9;3;21;18;8;2;17;7;1;16
6;4;13;10;22;26;11;20;25;23;24;5;14;12;19;15;9;3;21;18;8;2;17;7;1;16;9;5753835
9;5753835;6;4;13;10;22;26;11;20;25;23;24;5;14;12;19;15;9;3;21;18;8;2;17;7;1;16
6;4;13;10;22;26;11;20;25;23;24;5;14;12;19;8;9;3;21;18;15;2;17;7;1;16;9;5826243
9;5826243;6;4;13;10;22;26;11;20;25;23;24;5;14;12;19;8;9;3;21;18;15;2;17;7;1;16
6;4;13;14;22;26;11;20;25;23;24;5;10;12;19;8;9;3;21;18;15;2;17;7;1;16;9;5920088
9;5920088;6;4;13;14;22;26;11;20;25;23;24;5;10;12;19;8;9;3;21;18;15;2;17;7;1;16
6;4;13;14;22;26;11;20;25;23;24;5;10;12;19;8;3;9;21;18;15;2;17;7;1;16;9;5926958
9;5926958;6;4;13;14;22;26;11;20;25;23;24;5;10;12;19;8;3;9;21;18;15;2;17;7;1;16
6;4;13;14;22;26;11;20;25;23;24;5;10;12;19;8;3;9;21;18;17;2;15;7;1;16;9;5950797
9;5950797;6;4;13;14;22;26;11;20;25;23;24;5;10;12;19;8;3;9;21;18;17;2;15;7;1;16
2;4;13;14;22;26;11;20;25;23;24;5;10;12;19;8;3;9;21;18;17;6;15;7;1;16;9;5949776
9;5949776;2;4;13;14;22;26;11;20;25;23;24;5;10;12;19;8;3;9;21;18;17;6;15;7;1;16
2;4;13;14;1;26;11;20;25;23;24;5;10;12;19;8;3;9;21;18;17;6;15;7;22;16;9;5982542
9;5982542;2;4;13;14;1;26;11;20;25;23;24;5;10;12;19;8;3;9;21;18;17;6;15;7;22;16
2;4;13;14;1;26;11;20;25;3;24;5;10;12;19;8;23;9;21;18;17;6;15;7;22;16;9;5998024
9;5998024;2;4;13;14;1;26;11;20;25;3;24;5;10;12;19;8;23;9;21;18;17;6;15;7;22;16
2;4;13;14;1;26;11;20;25;3;24;10;5;12;19;8;23;9;21;18;17;6;15;7;22;16;9;5958814
9;5958814;2;4;13;14;1;26;11;20;25;3;24;10;5;12;19;8;23;9;21;18;17;6;15;7;22;16
2;4;13;14;1;26;11;20;25;3;24;22;5;12;19;8;23;9;21;18;17;6;15;7;10;16;9;5965644
9;5965644;2;4;13;14;1;26;11;20;25;3;24;22;5;12;19;8;23;9;21;18;17;6;15;7;10;16
2;4;13;14;1;26;11;20;25;3;24;22;5;23;19;8;12;9;21;18;17;6;15;7;10;16;9;5958813
9;5958813;2;4;13;14;1;26;11;20;25;3;24;22;5;23;19;8;12;9;21;18;17;6;15;7;10;16
2;4;13;14;1;26;11;20;25;3;24;22;5;23;19;8;7;9;21;18;17;6;15;12;10;16;9;5953178
9;5953178;2;4;13;14;1;26;11;20;25;3;24;22;5;23;19;8;7;9;21;18;17;6;15;12;10;16
2;4;13;14;1;26;11;23;25;3;24;22;5;20;19;8;7;9;21;18;17;6;15;12;10;16;9;5971257
9;5971257;2;4;13;14;1;26;11;23;25;3;24;22;5;20;19;8;7;9;21;18;17;6;15;12;10;16
2;4;13;14;1;26;11;23;25;3;24;22;21;20;19;8;7;9;5;18;17;6;15;12;10;16;9;5815080
9;5815080;2;4;13;14;1;26;11;23;25;3;24;22;21;20;19;8;7;9;5;18;17;6;15;12;10;16
2;4;13;14;1;26;11;20;25;3;24;22;21;23;19;8;7;9;5;18;17;6;15;12;10;16;9;5798639
9;5798639;2;4;13;14;1;26;11;20;25;3;24;22;21;23;19;8;7;9;5;18;17;6;15;12;10;16
2;4;13;14;1;26;11;20;25;3;24;22;21;23;19;8;7;15;5;18;17;6;9;12;10;16;9;5880310
9;5880310;2;4;13;14;1;26;11;20;25;3;24;22;21;23;19;8;7;15;5;18;17;6;9;12;10;16
2;4;13;14;1;26;11;20;25;3;24;22;12;23;19;8;7;15;5;18;17;6;9;21;10;16;9;5926280
9;5926280;2;4;13;14;1;26;11;20;25;3;24;22;12;23;19;8;7;15;5;18;17;6;9;21;10;16
2;4;25;14;1;26;11;20;13;3;24;22;12;23;19;8;7;15;5;18;17;6;9;21;10;16;9;5915146
10;5915146;2;4;25;14;1;26;11;20;13;3;24;22;12;23;19;8;7;15;5;18;17;6;9;21;10;16
2;4;25;14;1;12;11;20;13;3;24;22;26;23;19;8;7;15;5;18;17;6;9;21;10;16;10;5921206
10;5921206;2;4;25;14;1;12;11;20;13;3;24;22;26;23;19;8;7;15;5;18;17;6;9;21;10;16
2;4;20;14;1;12;11;25;13;3;24;22;26;23;19;8;7;15;5;18;17;6;9;21;10;16;10;5996695
10;5996695;2;4;20;14;1;12;11;25;13;3;24;22;26;23;19;8;7;15;5;18;17;6;9;21;10;16
2;4;20;14;1;12;11;25;10;3;24;22;26;23;19;8;7;15;5;18;17;6;9;21;13;16;10;5994126
10;5994126;2;4;20;14;1;12;11;25;10;3;24;22;26;23;19;8;7;15;5;18;17;6;9;21;13;16
2;4;20;14;1;12;24;25;10;3;11;22;26;23;19;8;7;15;5;18;17;6;9;21;13;16;10;6002015
10;6002015;2;4;20;14;1;12;24;25;10;3;11;22;26;23;19;8;7;15;5;18;17;6;9;21;13;16
2;19;20;14;1;12;24;25;10;3;11;22;26;23;4;8;7;15;5;18;17;6;9;21;13;16;10;6006707
10;6006707;2;19;20;14;1;12;24;25;10;3;11;22;26;23;4;8;7;15;5;18;17;6;9;21;13;16
2;19;20;14;1;12;24;25;10;3;11;15;26;23;4;8;7;22;5;18;17;6;9;21;13;16;10;6026556
10;6026556;2;19;20;14;1;12;24;25;10;3;11;15;26;23;4;8;7;22;5;18;17;6;9;21;13;16
2;19;23;14;1;12;24;25;10;3;11;15;26;20;4;8;7;22;5;18;17;6;9;21;13;16;10;5983768
10;5983768;2;19;23;14;1;12;24;25;10;3;11;15;26;20;4;8;7;22;5;18;17;6;9;21;13;16
2;19;23;14;1;12;24;25;10;3;11;15;26;20;4;8;7;22;17;18;5;6;9;21;13;16;10;6490464
10;6490464;2;19;23;14;1;12;24;25;10;3;11;15;26;20;4;8;7;22;17;18;5;6;9;21;13;16
2;19;23;14;1;12;24;25;6;3;11;15;26;20;4;8;7;22;17;18;5;10;9;21;13;16;10;6461006
10;6461006;2;19;23;14;1;12;24;25;6;3;11;15;26;20;4;8;7;22;17;18;5;10;9;21;13;16
2;19;23;14;1;12;24;25;6;3;11;15;26;20;4;9;7;22;17;18;5;10;8;21;13;16;10;6288971
10;6288971;2;19;23;14;1;12;24;25;6;3;11;15;26;20;4;9;7;22;17;18;5;10;8;21;13;16
2;19;23;14;18;12;24;25;6;3;11;15;26;20;4;9;7;22;17;1;5;10;8;21;13;16;10;6264291
10;6264291;2;19;23;14;18;12;24;25;6;3;11;15;26;20;4;9;7;22;17;1;5;10;8;21;13;16
2;3;23;14;18;12;24;25;6;19;11;15;26;20;4;9;7;22;17;1;5;10;8;21;13;16;10;6241425
10;6241425;2;3;23;14;18;12;24;25;6;19;11;15;26;20;4;9;7;22;17;1;5;10;8;21;13;16
2;3;9;14;18;12;24;25;6;19;11;15;26;20;4;23;7;22;17;1;5;10;8;21;13;16;10;6316554
10;6316554;2;3;9;14;18;12;24;25;6;19;11;15;26;20;4;23;7;22;17;1;5;10;8;21;13;16
2;3;6;14;18;12;24;25;9;19;11;15;26;20;4;23;7;22;17;1;5;10;8;21;13;16;10;6232065
10;6232065;2;3;6;14;18;12;24;25;9;19;11;15;26;20;4;23;7;22;17;1;5;10;8;21;13;16
2;3;6;4;18;12;24;25;9;19;11;15;26;20;14;23;7;22;17;1;5;10;8;21;13;16;10;6180885
10;6180885;2;3;6;4;18;12;24;25;9;19;11;15;26;20;14;23;7;22;17;1;5;10;8;21;13;16
2;5;6;4;18;12;24;25;9;19;11;15;26;20;14;23;7;22;17;1;3;10;8;21;13;16;10;6110218
10;6110218;2;5;6;4;18;12;24;25;9;19;11;15;26;20;14;23;7;22;17;1;3;10;8;21;13;16
2;5;6;4;18;12;24;25;9;19;16;15;26;20;14;23;7;22;17;1;3;10;8;21;13;11;10;6107939
10;6107939;2;5;6;4;18;12;24;25;9;19;16;15;26;20;14;23;7;22;17;1;3;10;8;21;13;11
2;5;6;10;18;12;24;25;9;19;16;15;26;20;14;23;7;22;17;1;3;4;8;21;13;11;10;6121417
10;6121417;2;5;6;10;18;12;24;25;9;19;16;15;26;20;14;23;7;22;17;1;3;4;8;21;13;11
2;5;7;10;18;12;24;25;9;19;16;15;26;20;14;23;6;22;17;1;3;4;8;21;13;11;10;6153605
10;6153605;2;5;7;10;18;12;24;25;9;19;16;15;26;20;14;23;6;22;17;1;3;4;8;21;13;11
2;5;7;10;18;12;24;13;9;19;16;15;26;20;14;23;6;22;17;1;3;4;8;21;25;11;10;6150630
11;6150630;2;5;7;10;18;12;24;13;9;19;16;15;26;20;14;23;6;22;17;1;3;4;8;21;25;11
2;5;7;10;18;12;24;16;9;19;13;15;26;20;14;23;6;22;17;1;3;4;8;21;25;11;11;6153707
11;6153707;2;5;7;10;18;12;24;16;9;19;13;15;26;20;14;23;6;22;17;1;3;4;8;21;25;11
2;5;7;1;18;12;24;16;9;19;13;15;26;20;14;23;6;22;17;10;3;4;8;21;25;11;11;6161204
11;6161204;2;5;7;1;18;12;24;16;9;19;13;15;26;20;14;23;6;22;17;10;3;4;8;21;25;11
2;5;7;1;18;24;12;16;9;19;13;15;26;20;14;23;6;22;17;10;3;4;8;21;25;11;11;6161204
11;6161204;2;5;7;1;18;24;12;16;9;19;13;15;26;20;14;23;6;22;17;10;3;4;8;21;25;11
2;5;7;1;18;24;12;16;9;6;13;15;26;20;14;23;19;22;17;10;3;4;8;21;25;11;11;6150327
11;6150327;2;5;7;1;18;24;12;16;9;6;13;15;26;20;14;23;19;22;17;10;3;4;8;21;25;11
2;5;7;1;18;24;12;16;9;6;13;15;25;20;14;23;19;22;17;10;3;4;8;21;26;11;11;6138923
11;6138923;2;5;7;1;18;24;12;16;9;6;13;15;25;20;14;23;19;22;17;10;3;4;8;21;26;11
2;5;7;1;14;24;12;16;9;6;13;15;25;20;18;23;19;22;17;10;3;4;8;21;26;11;11;6146059
11;6146059;2;5;7;1;14;24;12;16;9;6;13;15;25;20;18;23;19;22;17;10;3;4;8;21;26;11
2;18;7;1;14;24;12;16;9;6;13;15;25;20;5;23;19;22;17;10;3;4;8;21;26;11;11;6152580
11;6152580;2;18;7;1;14;24;12;16;9;6;13;15;25;20;5;23;19;22;17;10;3;4;8;21;26;11
2;18;7;1;14;24;17;16;9;6;13;15;25;20;5;23;19;22;12;10;3;4;8;21;26;11;11;6142897
11;6142897;2;18;7;1;14;24;17;16;9;6;13;15;25;20;5;23;19;22;12;10;3;4;8;21;26;11
2;18;7;1;14;24;17;16;9;10;13;15;25;20;5;23;19;22;12;6;3;4;8;21;26;11;11;6165738
11;6165738;2;18;7;1;14;24;17;16;9;10;13;15;25;20;5;23;19;22;12;6;3;4;8;21;26;11
2;18;7;1;14;24;17;16;9;20;13;15;25;10;5;23;19;22;12;6;3;4;8;21;26;11;11;6152044
11;6152044;2;18;7;1;14;24;17;16;9;20;13;15;25;10;5;23;19;22;12;6;3;4;8;21;26;11
2;18;7;1;14;24;17;16;12;20;13;15;25;10;5;23;19;22;9;6;3;4;8;21;26;11;11;6131927
11;6131927;2;18;7;1;14;24;17;16;12;20;13;15;25;10;5;23;19;22;9;6;3;4;8;21;26;11
2;18;7;1;14;5;17;16;12;20;13;15;25;10;24;23;19;22;9;6;3;4;8;21;26;11;11;5996231
11;5996231;2;18;7;1;14;5;17;16;12;20;13;15;25;10;24;23;19;22;9;6;3;4;8;21;26;11
2;18;7;12;14;5;17;16;1;20;13;15;25;10;24;23;19;22;9;6;3;4;8;21;26;11;11;5869520
11;5869520;2;18;7;12;14;5;17;16;1;20;13;15;25;10;24;23;19;22;9;6;3;4;8;21;26;11
2;18;7;12;14;5;17;16;1;20;13;15;10;25;24;23;19;22;9;6;3;4;8;21;26;11;11;5869987
11;5869987;2;18;7;12;14;5;17;16;1;20;13;15;10;25;24;23;19;22;9;6;3;4;8;21;26;11
2;18;7;12;14;5;17;16;1;20;13;15;10;25;24;23;19;22;8;6;3;4;9;21;26;11;11;5980681
11;5980681;2;18;7;12;14;5;17;16;1;20;13;15;10;25;24;23;19;22;8;6;3;4;9;21;26;11
2;18;7;12;14;5;23;16;1;20;13;15;10;25;24;17;19;22;8;6;3;4;9;21;26;11;11;5981955
11;5981955;2;18;7;12;14;5;23;16;1;20;13;15;10;25;24;17;19;22;8;6;3;4;9;21;26;11
2;18;7;12;14;5;23;16;1;20;13;15;10;25;24;17;19;8;22;6;3;4;9;21;26;11;11;5977035
11;5977035;2;18;7;12;14;5;23;16;1;20;13;15;10;25;24;17;19;8;22;6;3;4;9;21;26;11
2;18;7;1;14;5;23;16;12;20;13;15;10;25;24;17;19;8;22;6;3;4;9;21;26;11;11;6024555
11;6024555;2;18;7;1;14;5;23;16;12;20;13;15;10;25;24;17;19;8;22;6;3;4;9;21;26;11
2;18;7;1;14;5;23;16;12;20;13;15;26;25;24;17;19;8;22;6;3;4;9;21;10;11;11;6016212
11;6016212;2;18;7;1;14;5;23;16;12;20;13;15;26;25;24;17;19;8;22;6;3;4;9;21;10;11
2;18;7;1;14;5;23;16;12;20;13;4;26;25;24;17;19;8;22;6;3;15;9;21;10;11;11;5999490
12;5999490;2;18;7;1;14;5;23;16;12;20;13;4;26;25;24;17;19;8;22;6;3;15;9;21;10;11
2;18;7;1;14;5;23;15;12;20;13;4;26;25;24;17;19;8;22;6;3;16;9;21;10;11;12;5988249
12;5988249;2;18;7;1;14;5;23;15;12;20;13;4;26;25;24;17;19;8;22;6;3;16;9;21;10;11
2;18;15;1;14;5;23;7;12;20;13;4;26;25;24;17;19;8;22;6;3;16;9;21;10;11;12;6002065
12;6002065;2;18;15;1;14;5;23;7;12;20;13;4;26;25;24;17;19;8;22;6;3;16;9;21;10;11
2;18;15;1;14;5;23;7;12;20;9;4;26;25;24;17;19;8;22;6;3;16;13;21;10;11;12;5926295
12;5926295;2;18;15;1;14;5;23;7;12;20;9;4;26;25;24;17;19;8;22;6;3;16;13;21;10;11
2;18;15;1;14;5;24;7;12;20;9;4;26;25;23;17;19;8;22;6;3;16;13;21;10;11;12;5925296
12;5925296;2;18;15;1;14;5;24;7;12;20;9;4;26;25;23;17;19;8;22;6;3;16;13;21;10;11
2;18;15;1;21;5;24;7;12;20;9;4;26;25;23;17;19;8;22;6;3;16;13;14;10;11;12;5954217
12;5954217;2;18;15;1;21;5;24;7;12;20;9;4;26;25;23;17;19;8;22;6;3;16;13;14;10;11
2;18;15;1;21;5;24;7;12;20;9;4;26;25;23;17;19;8;16;6;3;22;13;14;10;11;12;5949270
12;5949270;2;18;15;1;21;5;24;7;12;20;9;4;26;25;23;17;19;8;16;6;3;22;13;14;10;11
2;18;15;1;21;9;24;7;12;20;5;4;26;25;23;17;19;8;16;6;3;22;13;14;10;11;12;6000522
12;6000522;2;18;15;1;21;9;24;7;12;20;5;4;26;25;23;17;19;8;16;6;3;22;13;14;10;11
2;18;15;1;21;9;24;7;12;20;6;4;26;25;23;17;19;8;16;5;3;22;13;14;10;11;12;6152913
12;6152913;2;18;15;1;21;9;24;7;12;20;6;4;26;25;23;17;19;8;16;5;3;22;13;14;10;11
2;18;15;1;21;9;24;7;12;20;6;4;26;25;16;17;19;8;23;5;3;22;13;14;10;11;12;6150525
12;6150525;2;18;15;1;21;9;24;7;12;20;6;4;26;25;16;17;19;8;23;5;3;22;13;14;10;11
2;18;15;1;21;9;24;12;7;20;6;4;26;25;16;17;19;8;23;5;3;22;13;14;10;11;12;6150745
12;6150745;2;18;15;1;21;9;24;12;7;20;6;4;26;25;16;17;19;8;23;5;3;22;13;14;10;11
2;18;22;1;21;9;24;12;7;20;6;4;26;25;16;17;19;8;23;5;3;15;13;14;10;11;12;6157185
12;6157185;2;18;22;1;21;9;24;12;7;20;6;4;26;25;16;17;19;8;23;5;3;15;13;14;10;11
2;18;7;1;21;9;24;12;22;20;6;4;26;25;16;17;19;8;23;5;3;15;13;14;10;11;12;6192320
12;6192320;2;18;7;1;21;9;24;12;22;20;6;4;26;25;16;17;19;8;23;5;3;15;13;14;10;11
2;23;7;1;21;9;24;12;22;20;6;4;26;25;16;17;19;8;18;5;3;15;13;14;10;11;12;6070928
12;6070928;2;23;7;1;21;9;24;12;22;20;6;4;26;25;16;17;19;8;18;5;3;15;13;14;10;11
2;23;7;1;21;9;20;12;22;24;6;4;26;25;16;17;19;8;18;5;3;15;13;14;10;11;12;6083740
12;6083740;2;23;7;1;21;9;20;12;22;24;6;4;26;25;16;17;19;8;18;5;3;15;13;14;10;11
2;23;7;1;18;9;20;12;22;24;6;4;26;25;16;17;19;8;21;5;3;15;13;14;10;11;12;6102746
12;6102746;2;23;7;1;18;9;20;12;22;24;6;4;26;25;16;17;19;8;21;5;3;15;13;14;10;11
2;23;7;1;18;9;20;12;22;24;6;4;26;8;16;17;19;25;21;5;3;15;13;14;10;11;12;6146036
12;6146036;2;23;7;1;18;9;20;12;22;24;6;4;26;8;16;17;19;25;21;5;3;15;13;14;10;11
2;23;7;1;18;9;20;12;22;24;6;4;26;8;16;17;19;25;21;5;3;11;13;14;10;15;12;6132802
12;6132802;2;23;7;1;18;9;20;12;22;24;6;4;26;8;16;17;19;25;21;5;3;11;13;14;10;15
2;23;7;1;18;9;20;12;22;24;6;25;26;8;16;17;19;4;21;5;3;11;13;14;10;15;12;6088145
