"X1";"X27114";"X23";"X21";"X18";"X25";"X22";"X7";"X29";"X10";"X31";"X28";"X11";"X2";"X1.1";"X26";"X9";"X20";"X8";"X15";"X4";"X6";"X14";"X13";"X27";"X30";"X17";"X12";"X3";"X5";"X24";"X32";"X19";"X16"
5;27912;21;7;15;1;12;27;29;32;28;3;23;22;26;4;6;2;25;19;13;5;9;8;30;16;14;17;11;24;18;20;31;10
21;7;15;1;12;27;29;32;28;3;23;22;26;25;6;2;4;19;13;5;9;8;30;16;14;17;11;24;18;20;31;10;5;28008
6;28008;21;7;15;1;12;27;29;32;28;3;23;22;26;25;6;2;4;19;13;5;9;8;30;16;14;17;11;24;18;20;31;10
21;7;15;22;12;27;29;32;28;3;23;1;26;25;6;2;4;19;13;5;9;8;30;16;14;17;11;24;18;20;31;10;6;28818
6;28008;21;7;15;1;12;27;29;32;28;3;23;22;26;25;6;2;4;19;13;5;9;8;30;16;14;17;11;24;18;20;31;10
21;7;15;1;12;27;29;32;28;3;23;22;26;25;6;2;4;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10;6;28348
6;28348;21;7;15;1;12;27;29;32;28;3;23;22;26;25;6;2;4;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10
21;7;15;1;12;32;29;27;28;3;23;22;26;25;6;2;4;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10;6;28588
6;28588;21;7;15;1;12;32;29;27;28;3;23;22;26;25;6;2;4;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10
21;7;15;1;12;2;29;27;28;3;23;22;26;25;6;32;4;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10;6;27890
6;27890;21;7;15;1;12;2;29;27;28;3;23;22;26;25;6;32;4;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10
21;7;27;1;12;2;29;15;28;3;23;22;26;25;6;32;4;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10;6;27900
6;27900;21;7;27;1;12;2;29;15;28;3;23;22;26;25;6;32;4;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10
21;7;27;1;12;2;29;15;28;3;23;22;4;25;6;32;26;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10;6;29048
6;29048;21;7;27;1;12;2;29;15;28;3;23;22;4;25;6;32;26;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10
21;7;27;25;12;2;29;15;28;3;23;22;4;1;6;32;26;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10;6;28042
6;28042;21;7;27;25;12;2;29;15;28;3;23;22;4;1;6;32;26;19;8;5;9;13;30;16;14;17;11;24;18;20;31;10
21;7;27;25;12;2;14;15;28;3;23;22;4;1;6;32;26;19;8;5;9;13;30;16;29;17;11;24;18;20;31;10;6;27144
6;27144;21;7;27;25;12;2;14;15;28;3;23;22;4;1;6;32;26;19;8;5;9;13;30;16;29;17;11;24;18;20;31;10
21;7;28;25;12;2;14;15;27;3;23;22;4;1;6;32;26;19;8;5;9;13;30;16;29;17;11;24;18;20;31;10;6;27424
6;27424;21;7;28;25;12;2;14;15;27;3;23;22;4;1;6;32;26;19;8;5;9;13;30;16;29;17;11;24;18;20;31;10
21;7;28;25;12;2;14;15;27;3;23;22;4;1;6;32;8;19;26;5;9;13;30;16;29;17;11;24;18;20;31;10;6;27596
6;27596;21;7;28;25;12;2;14;15;27;3;23;22;4;1;6;32;8;19;26;5;9;13;30;16;29;17;11;24;18;20;31;10
21;7;28;25;12;2;14;15;13;3;23;22;4;1;6;32;8;19;26;5;9;27;30;16;29;17;11;24;18;20;31;10;6;26932
6;26932;21;7;28;25;12;2;14;15;13;3;23;22;4;1;6;32;8;19;26;5;9;27;30;16;29;17;11;24;18;20;31;10
21;7;28;25;12;2;4;15;13;3;23;22;14;1;6;32;8;19;26;5;9;27;30;16;29;17;11;24;18;20;31;10;6;27512
6;27512;21;7;28;25;12;2;4;15;13;3;23;22;14;1;6;32;8;19;26;5;9;27;30;16;29;17;11;24;18;20;31;10
21;7;28;25;12;14;4;15;13;3;23;22;2;1;6;32;8;19;26;5;9;27;30;16;29;17;11;24;18;20;31;10;6;27212
6;27212;21;7;28;25;12;14;4;15;13;3;23;22;2;1;6;32;8;19;26;5;9;27;30;16;29;17;11;24;18;20;31;10
21;7;28;29;12;14;4;15;13;3;23;22;2;1;6;32;8;19;26;5;9;27;30;16;25;17;11;24;18;20;31;10;6;27552
6;27552;21;7;28;29;12;14;4;15;13;3;23;22;2;1;6;32;8;19;26;5;9;27;30;16;25;17;11;24;18;20;31;10
21;7;28;29;12;14;4;15;17;3;23;22;2;1;6;32;8;19;26;5;9;27;30;16;25;13;11;24;18;20;31;10;6;27890
6;27890;21;7;28;29;12;14;4;15;17;3;23;22;2;1;6;32;8;19;26;5;9;27;30;16;25;13;11;24;18;20;31;10
21;7;28;29;12;14;4;15;17;3;23;22;2;1;6;32;8;19;26;5;9;27;30;16;25;13;11;24;18;31;20;10;6;27570
6;27570;21;7;28;29;12;14;4;15;17;3;23;22;2;1;6;32;8;19;26;5;9;27;30;16;25;13;11;24;18;31;20;10
21;7;28;29;12;14;4;15;17;3;23;22;2;1;6;32;8;19;26;5;9;27;30;16;25;13;11;24;18;31;10;20;6;27570
6;27570;21;7;28;29;12;14;4;15;17;3;23;22;2;1;6;32;8;19;26;5;9;27;30;16;25;13;11;24;18;31;10;20
21;7;28;29;12;14;4;15;17;3;23;22;2;1;6;32;8;25;26;5;9;27;30;16;19;13;11;24;18;31;10;20;6;27650
6;27650;21;7;28;29;12;14;4;15;17;3;23;22;2;1;6;32;8;25;26;5;9;27;30;16;19;13;11;24;18;31;10;20
21;7;30;29;12;14;4;15;17;3;23;22;2;1;6;32;8;25;26;5;9;27;28;16;19;13;11;24;18;31;10;20;6;27690
6;27690;21;7;30;29;12;14;4;15;17;3;23;22;2;1;6;32;8;25;26;5;9;27;28;16;19;13;11;24;18;31;10;20
21;7;30;29;12;14;4;16;17;3;23;22;2;1;6;32;8;25;26;5;9;27;28;15;19;13;11;24;18;31;10;20;6;27490
7;27490;21;7;30;29;12;14;4;16;17;3;23;22;2;1;6;32;8;25;26;5;9;27;28;15;19;13;11;24;18;31;10;20
21;7;30;29;12;14;4;16;17;3;23;22;2;1;6;32;8;25;26;5;9;15;28;27;19;13;11;24;18;31;10;20;7;27308
7;27308;21;7;30;29;12;14;4;16;17;3;23;22;2;1;6;32;8;25;26;5;9;15;28;27;19;13;11;24;18;31;10;20
21;7;30;29;12;14;4;16;17;3;8;22;2;1;6;32;23;25;26;5;9;15;28;27;19;13;11;24;18;31;10;20;7;27216
7;27216;21;7;30;29;12;14;4;16;17;3;8;22;2;1;6;32;23;25;26;5;9;15;28;27;19;13;11;24;18;31;10;20
21;7;30;32;12;14;4;16;17;3;8;22;2;1;6;29;23;25;26;5;9;15;28;27;19;13;11;24;18;31;10;20;7;27236
7;27236;21;7;30;32;12;14;4;16;17;3;8;22;2;1;6;29;23;25;26;5;9;15;28;27;19;13;11;24;18;31;10;20
6;7;30;32;12;14;4;16;17;3;8;22;2;1;21;29;23;25;26;5;9;15;28;27;19;13;11;24;18;31;10;20;7;27078
7;27078;6;7;30;32;12;14;4;16;17;3;8;22;2;1;21;29;23;25;26;5;9;15;28;27;19;13;11;24;18;31;10;20
6;7;30;32;12;14;4;16;17;3;8;22;28;1;21;29;23;25;26;5;9;15;2;27;19;13;11;24;18;31;10;20;7;27232
7;27232;6;7;30;32;12;14;4;16;17;3;8;22;28;1;21;29;23;25;26;5;9;15;2;27;19;13;11;24;18;31;10;20
6;7;30;8;12;14;4;16;17;3;32;22;28;1;21;29;23;25;26;5;9;15;2;27;19;13;11;24;18;31;10;20;7;26922
7;26922;6;7;30;8;12;14;4;16;17;3;32;22;28;1;21;29;23;25;26;5;9;15;2;27;19;13;11;24;18;31;10;20
6;7;30;8;12;14;4;16;17;3;32;22;28;1;21;29;23;10;26;5;9;15;2;27;19;13;11;24;18;31;25;20;7;26620
7;26620;6;7;30;8;12;14;4;16;17;3;32;22;28;1;21;29;23;10;26;5;9;15;2;27;19;13;11;24;18;31;25;20
6;7;30;8;12;14;4;16;17;3;32;22;28;1;21;29;10;23;26;5;9;15;2;27;19;13;11;24;18;31;25;20;7;26758
7;26758;6;7;30;8;12;14;4;16;17;3;32;22;28;1;21;29;10;23;26;5;9;15;2;27;19;13;11;24;18;31;25;20
6;7;30;8;12;14;4;16;17;3;32;22;18;1;21;29;10;23;26;5;9;15;2;27;19;13;11;24;28;31;25;20;7;26638
7;26638;6;7;30;8;12;14;4;16;17;3;32;22;18;1;21;29;10;23;26;5;9;15;2;27;19;13;11;24;28;31;25;20
6;12;30;8;7;14;4;16;17;3;32;22;18;1;21;29;10;23;26;5;9;15;2;27;19;13;11;24;28;31;25;20;7;26638
7;26638;6;12;30;8;7;14;4;16;17;3;32;22;18;1;21;29;10;23;26;5;9;15;2;27;19;13;11;24;28;31;25;20
6;12;30;8;7;14;4;16;17;3;32;22;18;15;21;29;10;23;26;5;9;1;2;27;19;13;11;24;28;31;25;20;7;27058
7;27058;6;12;30;8;7;14;4;16;17;3;32;22;18;15;21;29;10;23;26;5;9;1;2;27;19;13;11;24;28;31;25;20
6;12;30;8;7;14;4;16;17;3;32;22;18;2;21;29;10;23;26;5;9;1;15;27;19;13;11;24;28;31;25;20;7;26818
7;26818;6;12;30;8;7;14;4;16;17;3;32;22;18;2;21;29;10;23;26;5;9;1;15;27;19;13;11;24;28;31;25;20
6;12;30;8;7;14;4;16;17;3;19;22;18;2;21;29;10;23;26;5;9;1;15;27;32;13;11;24;28;31;25;20;7;26258
7;26258;6;12;30;8;7;14;4;16;17;3;19;22;18;2;21;29;10;23;26;5;9;1;15;27;32;13;11;24;28;31;25;20
6;12;30;8;7;14;4;16;17;3;19;22;18;2;21;29;10;23;26;5;9;1;15;27;32;13;11;25;28;31;24;20;7;26338
7;26338;6;12;30;8;7;14;4;16;17;3;19;22;18;2;21;29;10;23;26;5;9;1;15;27;32;13;11;25;28;31;24;20
6;12;30;21;7;14;4;16;17;3;19;22;18;2;8;29;10;23;26;5;9;1;15;27;32;13;11;25;28;31;24;20;7;26746
7;26746;6;12;30;21;7;14;4;16;17;3;19;22;18;2;8;29;10;23;26;5;9;1;15;27;32;13;11;25;28;31;24;20
6;12;30;21;7;14;4;16;17;3;19;22;18;20;8;29;10;23;26;5;9;1;15;27;32;13;11;25;28;31;24;2;7;26882
7;26882;6;12;30;21;7;14;4;16;17;3;19;22;18;20;8;29;10;23;26;5;9;1;15;27;32;13;11;25;28;31;24;2
6;12;30;21;7;14;4;16;17;3;19;22;18;20;8;29;2;23;26;5;9;1;15;27;32;13;11;25;28;31;24;10;7;27162
7;27162;6;12;30;21;7;14;4;16;17;3;19;22;18;20;8;29;2;23;26;5;9;1;15;27;32;13;11;25;28;31;24;10
6;29;30;21;7;14;4;16;17;3;19;22;18;20;8;12;2;23;26;5;9;1;15;27;32;13;11;25;28;31;24;10;7;27760
7;27760;6;29;30;21;7;14;4;16;17;3;19;22;18;20;8;12;2;23;26;5;9;1;15;27;32;13;11;25;28;31;24;10
6;29;30;21;7;14;12;16;17;3;19;22;18;20;8;4;2;23;26;5;9;1;15;27;32;13;11;25;28;31;24;10;7;28040
7;28040;6;29;30;21;7;14;12;16;17;3;19;22;18;20;8;4;2;23;26;5;9;1;15;27;32;13;11;25;28;31;24;10
6;29;30;21;7;14;12;16;17;3;9;22;18;20;8;4;2;23;26;5;19;1;15;27;32;13;11;25;28;31;24;10;7;28102
8;28102;6;29;30;21;7;14;12;16;17;3;9;22;18;20;8;4;2;23;26;5;19;1;15;27;32;13;11;25;28;31;24;10
6;29;30;21;7;14;12;16;17;3;9;15;18;20;8;4;2;23;26;5;19;1;22;27;32;13;11;25;28;31;24;10;8;27896
8;27896;6;29;30;21;7;14;12;16;17;3;9;15;18;20;8;4;2;23;26;5;19;1;22;27;32;13;11;25;28;31;24;10
6;29;30;21;4;14;12;16;17;3;9;15;18;20;8;7;2;23;26;5;19;1;22;27;32;13;11;25;28;31;24;10;8;27816
8;27816;6;29;30;21;4;14;12;16;17;3;9;15;18;20;8;7;2;23;26;5;19;1;22;27;32;13;11;25;28;31;24;10
6;29;30;21;4;14;12;16;17;3;9;15;18;20;8;7;2;23;26;5;11;1;22;27;32;13;19;25;28;31;24;10;8;27186
8;27186;6;29;30;21;4;14;12;16;17;3;9;15;18;20;8;7;2;23;26;5;11;1;22;27;32;13;19;25;28;31;24;10
6;29;30;21;4;14;12;15;17;3;9;16;18;20;8;7;2;23;26;5;11;1;22;27;32;13;19;25;28;31;24;10;8;27386
8;27386;6;29;30;21;4;14;12;15;17;3;9;16;18;20;8;7;2;23;26;5;11;1;22;27;32;13;19;25;28;31;24;10
28;29;30;21;4;14;12;15;17;3;9;16;18;20;8;7;2;23;26;5;11;1;22;27;32;13;19;25;6;31;24;10;8;28680
8;28680;28;29;30;21;4;14;12;15;17;3;9;16;18;20;8;7;2;23;26;5;11;1;22;27;32;13;19;25;6;31;24;10
28;29;18;21;4;14;12;15;17;3;9;16;30;20;8;7;2;23;26;5;11;1;22;27;32;13;19;25;6;31;24;10;8;29180
8;29180;28;29;18;21;4;14;12;15;17;3;9;16;30;20;8;7;2;23;26;5;11;1;22;27;32;13;19;25;6;31;24;10
28;29;18;21;4;14;12;15;17;3;9;16;30;20;8;7;6;23;26;5;11;1;22;27;32;13;19;25;2;31;24;10;8;29040
8;29040;28;29;18;21;4;14;12;15;17;3;9;16;30;20;8;7;6;23;26;5;11;1;22;27;32;13;19;25;2;31;24;10
28;29;18;21;4;14;12;15;17;3;32;16;30;20;8;7;6;23;26;5;11;1;22;27;9;13;19;25;2;31;24;10;8;29368
8;29368;28;29;18;21;4;14;12;15;17;3;32;16;30;20;8;7;6;23;26;5;11;1;22;27;9;13;19;25;2;31;24;10
28;29;18;21;4;14;12;15;17;3;32;23;30;20;8;7;6;16;26;5;11;1;22;27;9;13;19;25;2;31;24;10;8;29294
8;29294;28;29;18;21;4;14;12;15;17;3;32;23;30;20;8;7;6;16;26;5;11;1;22;27;9;13;19;25;2;31;24;10
28;29;18;21;4;14;12;15;17;3;32;23;30;20;8;7;11;16;26;5;6;1;22;27;9;13;19;25;2;31;24;10;8;29014
8;29014;28;29;18;21;4;14;12;15;17;3;32;23;30;20;8;7;11;16;26;5;6;1;22;27;9;13;19;25;2;31;24;10
28;29;18;21;4;14;12;15;17;3;6;23;30;20;8;7;11;16;26;5;32;1;22;27;9;13;19;25;2;31;24;10;8;29324
8;29324;28;29;18;21;4;14;12;15;17;3;6;23;30;20;8;7;11;16;26;5;32;1;22;27;9;13;19;25;2;31;24;10
28;29;18;26;4;14;12;15;17;3;6;23;30;20;8;7;11;16;21;5;32;1;22;27;9;13;19;25;2;31;24;10;8;28964
8;28964;28;29;18;26;4;14;12;15;17;3;6;23;30;20;8;7;11;16;21;5;32;1;22;27;9;13;19;25;2;31;24;10
4;29;18;26;28;14;12;15;17;3;6;23;30;20;8;7;11;16;21;5;32;1;22;27;9;13;19;25;2;31;24;10;8;28994
8;28994;4;29;18;26;28;14;12;15;17;3;6;23;30;20;8;7;11;16;21;5;32;1;22;27;9;13;19;25;2;31;24;10
4;14;18;26;28;29;12;15;17;3;6;23;30;20;8;7;11;16;21;5;32;1;22;27;9;13;19;25;2;31;24;10;8;28638
8;28638;4;14;18;26;28;29;12;15;17;3;6;23;30;20;8;7;11;16;21;5;32;1;22;27;9;13;19;25;2;31;24;10
4;14;20;26;28;29;12;15;17;3;6;23;30;18;8;7;11;16;21;5;32;1;22;27;9;13;19;25;2;31;24;10;8;28878
8;28878;4;14;20;26;28;29;12;15;17;3;6;23;30;18;8;7;11;16;21;5;32;1;22;27;9;13;19;25;2;31;24;10
4;14;20;26;28;29;12;15;17;3;6;23;30;18;8;7;13;16;21;5;32;1;22;27;9;11;19;25;2;31;24;10;8;28918
8;28918;4;14;20;26;28;29;12;15;17;3;6;23;30;18;8;7;13;16;21;5;32;1;22;27;9;11;19;25;2;31;24;10
4;14;20;26;6;29;12;15;17;3;28;23;30;18;8;7;13;16;21;5;32;1;22;27;9;11;19;25;2;31;24;10;8;28432
8;28432;4;14;20;26;6;29;12;15;17;3;28;23;30;18;8;7;13;16;21;5;32;1;22;27;9;11;19;25;2;31;24;10
32;14;20;26;6;29;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;11;19;25;2;31;24;10;8;28166
8;28166;32;14;20;26;6;29;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;11;19;25;2;31;24;10
32;14;20;19;6;29;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;11;26;25;2;31;24;10;8;28466
8;28466;32;14;20;19;6;29;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;11;26;25;2;31;24;10
32;14;11;19;6;29;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;20;26;25;2;31;24;10;8;28840
9;28466;32;14;20;19;6;29;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;11;26;25;2;31;24;10
32;14;20;19;6;10;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;11;26;25;2;31;24;29;9;27384
9;27384;32;14;20;19;6;10;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;11;26;25;2;31;24;29
25;14;20;19;6;10;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;11;26;32;2;31;24;29;9;26824
9;26824;25;14;20;19;6;10;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;11;26;32;2;31;24;29
25;14;20;19;6;10;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;29;26;32;2;31;24;11;9;27900
9;27900;25;14;20;19;6;10;12;15;17;3;28;23;30;18;8;7;13;16;21;5;4;1;22;27;9;29;26;32;2;31;24;11
25;14;20;19;6;10;12;23;17;3;28;15;30;18;8;7;13;16;21;5;4;1;22;27;9;29;26;32;2;31;24;11;9;28872
9;28872;25;14;20;19;6;10;12;23;17;3;28;15;30;18;8;7;13;16;21;5;4;1;22;27;9;29;26;32;2;31;24;11
25;14;20;19;6;10;12;23;17;3;28;15;30;24;8;7;13;16;21;5;4;1;22;27;9;29;26;32;2;31;18;11;9;28832
9;28832;25;14;20;19;6;10;12;23;17;3;28;15;30;24;8;7;13;16;21;5;4;1;22;27;9;29;26;32;2;31;18;11
25;14;20;18;6;10;12;23;17;3;28;15;30;24;8;7;13;16;21;5;4;1;22;27;9;29;26;32;2;31;19;11;9;28812
9;28812;25;14;20;18;6;10;12;23;17;3;28;15;30;24;8;7;13;16;21;5;4;1;22;27;9;29;26;32;2;31;19;11
25;14;20;18;6;10;12;23;17;3;28;15;30;24;31;7;13;16;21;5;4;1;22;27;9;29;26;32;2;8;19;11;9;29050
9;29050;25;14;20;18;6;10;12;23;17;3;28;15;30;24;31;7;13;16;21;5;4;1;22;27;9;29;26;32;2;8;19;11
25;14;20;18;6;10;12;23;17;3;28;15;30;24;31;7;13;16;19;5;4;1;22;27;9;29;26;32;2;8;21;11;9;29010
9;29010;25;14;20;18;6;10;12;23;17;3;28;15;30;24;31;7;13;16;19;5;4;1;22;27;9;29;26;32;2;8;21;11
25;14;20;18;6;10;12;23;17;3;28;15;30;24;31;7;13;16;19;5;4;1;22;27;9;29;26;32;2;8;11;21;9;29010
9;29010;25;14;20;18;6;10;12;23;17;3;28;15;30;24;31;7;13;16;19;5;4;1;22;27;9;29;26;32;2;8;11;21
25;14;20;18;6;10;12;23;1;3;28;15;30;24;31;7;13;16;19;5;4;17;22;27;9;29;26;32;2;8;11;21;9;28826
9;28826;25;14;20;18;6;10;12;23;1;3;28;15;30;24;31;7;13;16;19;5;4;17;22;27;9;29;26;32;2;8;11;21
25;14;20;18;6;10;12;23;1;3;28;15;9;24;31;7;13;16;19;5;4;17;22;27;30;29;26;32;2;8;11;21;9;28286
9;28286;25;14;20;18;6;10;12;23;1;3;28;15;9;24;31;7;13;16;19;5;4;17;22;27;30;29;26;32;2;8;11;21
20;14;25;18;6;10;12;23;1;3;28;15;9;24;31;7;13;16;19;5;4;17;22;27;30;29;26;32;2;8;11;21;9;28146
9;28146;20;14;25;18;6;10;12;23;1;3;28;15;9;24;31;7;13;16;19;5;4;17;22;27;30;29;26;32;2;8;11;21
20;14;25;18;6;10;12;23;1;3;28;15;9;24;27;7;13;16;19;5;4;17;22;31;30;29;26;32;2;8;11;21;9;28166
9;28166;20;14;25;18;6;10;12;23;1;3;28;15;9;24;27;7;13;16;19;5;4;17;22;31;30;29;26;32;2;8;11;21
20;14;25;18;6;10;12;23;1;2;28;15;9;24;27;7;13;16;19;5;4;17;22;31;30;29;26;32;3;8;11;21;9;28206
9;28206;20;14;25;18;6;10;12;23;1;2;28;15;9;24;27;7;13;16;19;5;4;17;22;31;30;29;26;32;3;8;11;21
20;14;25;18;1;10;12;23;6;2;28;15;9;24;27;7;13;16;19;5;4;17;22;31;30;29;26;32;3;8;11;21;9;28686
9;28686;20;14;25;18;1;10;12;23;6;2;28;15;9;24;27;7;13;16;19;5;4;17;22;31;30;29;26;32;3;8;11;21
20;14;25;18;1;10;12;23;6;2;15;28;9;24;27;7;13;16;19;5;4;17;22;31;30;29;26;32;3;8;11;21;9;28226
9;28226;20;14;25;18;1;10;12;23;6;2;15;28;9;24;27;7;13;16;19;5;4;17;22;31;30;29;26;32;3;8;11;21
20;14;25;16;1;10;12;23;6;2;15;28;9;24;27;7;13;18;19;5;4;17;22;31;30;29;26;32;3;8;11;21;9;27742
9;27742;20;14;25;16;1;10;12;23;6;2;15;28;9;24;27;7;13;18;19;5;4;17;22;31;30;29;26;32;3;8;11;21
20;14;25;16;1;10;12;23;6;11;15;28;9;24;27;7;13;18;19;5;4;17;22;31;30;29;26;32;3;8;2;21;9;27402
9;27402;20;14;25;16;1;10;12;23;6;11;15;28;9;24;27;7;13;18;19;5;4;17;22;31;30;29;26;32;3;8;2;21
20;32;25;16;1;10;12;23;6;11;15;28;9;24;27;7;13;18;19;5;4;17;22;31;30;29;26;14;3;8;2;21;9;27556
9;27556;20;32;25;16;1;10;12;23;6;11;15;28;9;24;27;7;13;18;19;5;4;17;22;31;30;29;26;14;3;8;2;21
20;32;25;16;5;10;12;23;6;11;15;28;9;24;27;7;13;18;19;1;4;17;22;31;30;29;26;14;3;8;2;21;9;27296
10;27296;20;32;25;16;5;10;12;23;6;11;15;28;9;24;27;7;13;18;19;1;4;17;22;31;30;29;26;14;3;8;2;21
20;32;25;16;22;10;12;23;6;11;15;28;9;24;27;7;13;18;19;1;4;17;5;31;30;29;26;14;3;8;2;21;10;27072
10;27072;20;32;25;16;22;10;12;23;6;11;15;28;9;24;27;7;13;18;19;1;4;17;5;31;30;29;26;14;3;8;2;21
20;32;25;16;22;10;12;4;6;11;15;28;9;24;27;7;13;18;19;1;23;17;5;31;30;29;26;14;3;8;2;21;10;27302
10;27302;20;32;25;16;22;10;12;4;6;11;15;28;9;24;27;7;13;18;19;1;23;17;5;31;30;29;26;14;3;8;2;21
20;32;25;16;22;10;12;4;6;11;15;28;9;24;27;7;13;18;19;1;23;14;5;31;30;29;26;17;3;8;2;21;10;27224
10;27224;20;32;25;16;22;10;12;4;6;11;15;28;9;24;27;7;13;18;19;1;23;14;5;31;30;29;26;17;3;8;2;21
20;32;25;16;22;10;12;4;26;11;15;28;9;24;27;7;13;18;19;1;23;14;5;31;30;29;6;17;3;8;2;21;10;27734
10;27734;20;32;25;16;22;10;12;4;26;11;15;28;9;24;27;7;13;18;19;1;23;14;5;31;30;29;6;17;3;8;2;21
20;32;25;26;22;10;12;4;16;11;15;28;9;24;27;7;13;18;19;1;23;14;5;31;30;29;6;17;3;8;2;21;10;27034
10;27034;20;32;25;26;22;10;12;4;16;11;15;28;9;24;27;7;13;18;19;1;23;14;5;31;30;29;6;17;3;8;2;21
20;32;25;26;22;10;12;4;16;11;15;28;9;24;27;7;13;18;19;1;5;14;23;31;30;29;6;17;3;8;2;21;10;26746
10;26746;20;32;25;26;22;10;12;4;16;11;15;28;9;24;27;7;13;18;19;1;5;14;23;31;30;29;6;17;3;8;2;21
20;32;25;26;22;10;12;4;16;11;15;28;9;19;27;7;13;18;24;1;5;14;23;31;30;29;6;17;3;8;2;21;10;26666
10;26666;20;32;25;26;22;10;12;4;16;11;15;28;9;19;27;7;13;18;24;1;5;14;23;31;30;29;6;17;3;8;2;21
20;32;25;26;18;10;12;4;16;11;15;28;9;19;27;7;13;22;24;1;5;14;23;31;30;29;6;17;3;8;2;21;10;26946
10;26946;20;32;25;26;18;10;12;4;16;11;15;28;9;19;27;7;13;22;24;1;5;14;23;31;30;29;6;17;3;8;2;21
20;32;25;10;18;26;12;4;16;11;15;28;9;19;27;7;13;22;24;1;5;14;23;31;30;29;6;17;3;8;2;21;10;26762
10;26762;20;32;25;10;18;26;12;4;16;11;15;28;9;19;27;7;13;22;24;1;5;14;23;31;30;29;6;17;3;8;2;21
20;32;25;10;18;26;12;4;16;11;15;28;9;19;27;31;13;22;24;1;5;14;23;7;30;29;6;17;3;8;2;21;10;26574
10;26574;20;32;25;10;18;26;12;4;16;11;15;28;9;19;27;31;13;22;24;1;5;14;23;7;30;29;6;17;3;8;2;21
20;32;25;10;18;26;12;4;16;11;15;28;9;19;27;31;13;29;24;1;5;14;23;7;30;22;6;17;3;8;2;21;10;26274
10;26274;20;32;25;10;18;26;12;4;16;11;15;28;9;19;27;31;13;29;24;1;5;14;23;7;30;22;6;17;3;8;2;21
20;32;25;10;18;26;12;4;16;11;15;28;9;19;27;31;13;5;24;1;29;14;23;7;30;22;6;17;3;8;2;21;10;26906
10;26274;20;32;25;10;18;26;12;4;16;11;15;28;9;19;27;31;13;29;24;1;5;14;23;7;30;22;6;17;3;8;2;21
20;32;25;10;18;26;12;4;16;11;15;28;9;19;3;31;13;29;24;1;5;14;23;7;30;22;6;17;27;8;2;21;10;27346
10;27346;20;32;25;10;18;26;12;4;16;11;15;28;9;19;3;31;13;29;24;1;5;14;23;7;30;22;6;17;27;8;2;21
20;32;25;10;18;26;12;4;16;11;15;28;9;19;31;3;13;29;24;1;5;14;23;7;30;22;6;17;27;8;2;21;10;27484
10;27484;20;32;25;10;18;26;12;4;16;11;15;28;9;19;31;3;13;29;24;1;5;14;23;7;30;22;6;17;27;8;2;21
20;14;25;10;18;26;12;4;16;11;15;28;9;19;31;3;13;29;24;1;5;32;23;7;30;22;6;17;27;8;2;21;10;27008
10;27008;20;14;25;10;18;26;12;4;16;11;15;28;9;19;31;3;13;29;24;1;5;32;23;7;30;22;6;17;27;8;2;21
20;14;25;10;18;26;12;4;16;11;15;22;9;19;31;3;13;29;24;1;5;32;23;7;30;28;6;17;27;8;2;21;10;27488
10;27488;20;14;25;10;18;26;12;4;16;11;15;22;9;19;31;3;13;29;24;1;5;32;23;7;30;28;6;17;27;8;2;21
20;14;25;10;18;26;12;4;16;11;15;22;9;19;31;3;13;29;24;1;5;32;23;27;30;28;6;17;7;8;2;21;10;26918
10;26918;20;14;25;10;18;26;12;4;16;11;15;22;9;19;31;3;13;29;24;1;5;32;23;27;30;28;6;17;7;8;2;21
28;14;25;10;18;26;12;4;16;11;15;22;9;19;31;3;13;29;24;1;5;32;23;27;30;20;6;17;7;8;2;21;10;27158
10;27158;28;14;25;10;18;26;12;4;16;11;15;22;9;19;31;3;13;29;24;1;5;32;23;27;30;20;6;17;7;8;2;21
28;14;25;10;18;26;21;4;16;11;15;22;9;19;31;3;13;29;24;1;5;32;23;27;30;20;6;17;7;8;2;12;10;28532
