"X1";"X290";"X45";"X36";"X2";"X34";"X18";"X56";"X16";"X17";"X63";"X49";"X28";"X4";"X58";"X57";"X40";"X12";"X7";"X25";"X21";"X62";"X44";"X48";"X29";"X31";"X59";"X60";"X32";"X47";"X22";"X41";"X54";"X24";"X19";"X30";"X50";"X10";"X35";"X55";"X33";"X27";"X14";"X13";"X51";"X52";"X37";"X43";"X26";"X5";"X46";"X53";"X11";"X8";"X1.1";"X39";"X6";"X20";"X9";"X15";"X61";"X3";"X64";"X38";"X23";"X42"
3;276;9;20;2;34;18;1;55;42;52;49;64;45;13;10;40;16;5;63;58;62;44;32;14;30;59;50;57;53;41;29;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;25;37;8;54;36;28;56;47;4;15;3;35;31;24;39
9;20;2;34;18;1;55;42;52;49;64;45;13;10;40;16;5;63;58;62;44;32;14;30;59;50;57;53;41;29;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;25;37;8;54;36;24;56;47;4;15;3;35;31;28;39;3;276
3;276;9;20;2;34;18;1;55;42;52;49;64;45;13;10;40;16;5;63;58;62;44;32;14;30;59;50;57;53;41;29;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;25;37;8;54;36;24;56;47;4;15;3;35;31;28;39
9;20;2;34;18;1;55;42;52;49;64;45;13;10;40;16;5;63;58;62;47;32;14;30;59;50;57;53;41;29;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;25;37;8;54;36;24;56;44;4;15;3;35;31;28;39;3;276
3;276;9;20;2;34;18;1;55;42;52;49;64;45;13;10;40;16;5;63;58;62;47;32;14;30;59;50;57;53;41;29;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;25;37;8;54;36;24;56;44;4;15;3;35;31;28;39
9;20;2;34;18;1;55;42;52;49;64;29;13;10;40;16;5;63;58;62;47;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;25;37;8;54;36;24;56;44;4;15;3;35;31;28;39;3;276
3;276;9;20;2;34;18;1;55;42;52;49;64;29;13;10;40;16;5;63;58;62;47;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;25;37;8;54;36;24;56;44;4;15;3;35;31;28;39
9;20;2;34;18;1;55;42;52;49;64;29;13;10;40;16;5;63;58;62;47;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;25;37;8;54;36;24;4;44;56;15;3;35;31;28;39;3;276
3;276;9;20;2;34;18;1;55;42;52;49;64;29;13;10;40;16;5;63;58;62;47;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;25;37;8;54;36;24;4;44;56;15;3;35;31;28;39
9;20;2;34;18;1;55;42;52;49;64;29;13;10;40;16;5;63;58;62;47;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;56;37;8;54;36;24;4;44;25;15;3;35;31;28;39;3;276
3;276;9;20;2;34;18;1;55;42;52;49;64;29;13;10;40;16;5;63;58;62;47;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;56;37;8;54;36;24;4;44;25;15;3;35;31;28;39
9;20;2;34;18;1;55;42;52;49;64;29;13;10;40;16;5;63;58;62;8;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;56;37;47;54;36;24;4;44;25;15;3;35;31;28;39;3;276
3;276;9;20;2;34;18;1;55;42;52;49;64;29;13;10;40;16;5;63;58;62;8;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;56;37;47;54;36;24;4;44;25;15;3;35;31;28;39
55;20;2;34;18;1;9;42;52;49;64;29;13;10;40;16;5;63;58;62;8;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;56;37;47;54;36;24;4;44;25;15;3;35;31;28;39;3;276
3;276;55;20;2;34;18;1;9;42;52;49;64;29;13;10;40;16;5;63;58;62;8;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;56;37;47;54;36;24;4;44;25;15;3;35;31;28;39
55;20;2;34;18;1;9;42;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;56;37;47;54;36;24;4;44;10;15;3;35;31;28;39;3;284
3;284;55;20;2;34;18;1;9;42;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;30;59;50;57;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;46;26;48;56;37;47;54;36;24;4;44;10;15;3;35;31;28;39
55;20;2;34;18;1;9;42;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;30;59;50;46;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;57;26;48;56;37;47;54;36;24;4;44;10;15;3;35;31;28;39;3;288
4;288;55;20;2;34;18;1;9;42;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;30;59;50;46;53;41;45;22;23;19;12;38;7;17;60;33;27;11;21;61;6;51;43;57;26;48;56;37;47;54;36;24;4;44;10;15;3;35;31;28;39
55;20;2;34;18;1;9;42;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;30;59;50;46;53;41;45;22;23;24;12;38;7;17;60;33;27;11;21;61;6;51;43;57;26;48;56;37;47;54;36;19;4;44;10;15;3;35;31;28;39;4;284
4;284;55;20;2;34;18;1;9;42;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;30;59;50;46;53;41;45;22;23;24;12;38;7;17;60;33;27;11;21;61;6;51;43;57;26;48;56;37;47;54;36;19;4;44;10;15;3;35;31;28;39
43;20;2;34;18;1;9;42;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;30;59;50;46;53;41;45;22;23;24;12;38;7;17;60;33;27;11;21;61;6;51;55;57;26;48;56;37;47;54;36;19;4;44;10;15;3;35;31;28;39;4;284
4;284;43;20;2;34;18;1;9;42;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;30;59;50;46;53;41;45;22;23;24;12;38;7;17;60;33;27;11;21;61;6;51;55;57;26;48;56;37;47;54;36;19;4;44;10;15;3;35;31;28;39
43;20;2;34;18;1;9;30;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;50;46;53;41;45;22;23;24;12;38;7;17;60;33;27;11;21;61;6;51;55;57;26;48;56;37;47;54;36;19;4;44;10;15;3;35;31;28;39;4;280
4;280;43;20;2;34;18;1;9;30;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;50;46;53;41;45;22;23;24;12;38;7;17;60;33;27;11;21;61;6;51;55;57;26;48;56;37;47;54;36;19;4;44;10;15;3;35;31;28;39
43;20;2;34;18;1;9;30;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;50;46;53;41;45;22;55;24;12;38;7;17;60;33;27;11;21;61;6;51;23;57;26;48;56;37;47;54;36;19;4;44;10;15;3;35;31;28;39;4;274
4;274;43;20;2;34;18;1;9;30;52;49;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;50;46;53;41;45;22;55;24;12;38;7;17;60;33;27;11;21;61;6;51;23;57;26;48;56;37;47;54;36;19;4;44;10;15;3;35;31;28;39
43;20;2;34;18;1;9;30;52;50;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;49;46;53;41;45;22;55;24;12;38;7;17;60;33;27;11;21;61;6;51;23;57;26;48;56;37;47;54;36;19;4;44;10;15;3;35;31;28;39;4;270
4;270;43;20;2;34;18;1;9;30;52;50;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;49;46;53;41;45;22;55;24;12;38;7;17;60;33;27;11;21;61;6;51;23;57;26;48;56;37;47;54;36;19;4;44;10;15;3;35;31;28;39
43;20;2;34;18;1;9;44;52;50;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;49;46;53;41;45;22;55;24;12;38;7;17;60;33;27;11;21;61;6;51;23;57;26;48;56;37;47;54;36;19;4;30;10;15;3;35;31;28;39;4;286
4;286;43;20;2;34;18;1;9;44;52;50;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;49;46;53;41;45;22;55;24;12;38;7;17;60;33;27;11;21;61;6;51;23;57;26;48;56;37;47;54;36;19;4;30;10;15;3;35;31;28;39
43;20;2;34;18;1;9;44;52;50;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;33;27;11;21;61;6;51;23;57;26;48;56;37;47;54;36;41;4;30;10;15;3;35;31;28;39;4;286
4;286;43;20;2;34;18;1;9;44;52;50;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;33;27;11;21;61;6;51;23;57;26;48;56;37;47;54;36;41;4;30;10;15;3;35;31;28;39
43;20;2;34;18;1;9;44;52;50;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;33;27;11;21;51;6;61;23;57;26;48;56;37;47;54;36;41;4;30;10;15;3;35;31;28;39;4;286
4;286;43;20;2;34;18;1;9;44;52;50;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;33;27;11;21;51;6;61;23;57;26;48;56;37;47;54;36;41;4;30;10;15;3;35;31;28;39
43;20;2;34;18;1;9;44;52;50;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;28;27;11;21;51;6;61;23;57;26;48;56;37;47;54;36;41;4;30;10;15;3;35;31;33;39;4;292
4;292;43;20;2;34;18;1;9;44;52;50;64;29;13;25;40;16;5;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;28;27;11;21;51;6;61;23;57;26;48;56;37;47;54;36;41;4;30;10;15;3;35;31;33;39
43;20;2;34;18;1;9;44;5;50;64;29;13;25;40;16;52;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;28;27;11;21;51;6;61;23;57;26;48;56;37;47;54;36;41;4;30;10;15;3;35;31;33;39;4;284
4;284;43;20;2;34;18;1;9;44;5;50;64;29;13;25;40;16;52;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;28;27;11;21;51;6;61;23;57;26;48;56;37;47;54;36;41;4;30;10;15;3;35;31;33;39
43;20;2;34;18;1;9;44;5;50;64;29;13;25;21;16;52;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;28;27;11;40;51;6;61;23;57;26;48;56;37;47;54;36;41;4;30;10;15;3;35;31;33;39;4;268
4;268;43;20;2;34;18;1;9;44;5;50;64;29;13;25;21;16;52;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;28;27;11;40;51;6;61;23;57;26;48;56;37;47;54;36;41;4;30;10;15;3;35;31;33;39
43;20;2;34;18;1;9;44;5;50;64;29;13;25;21;16;52;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;28;27;11;40;51;6;61;23;57;26;31;56;37;47;54;36;41;4;30;10;15;3;35;48;33;39;4;268
4;268;43;20;2;34;18;1;9;44;5;50;64;29;13;25;21;16;52;63;58;62;8;32;14;42;59;49;46;53;19;45;22;55;24;12;38;7;17;60;28;27;11;40;51;6;61;23;57;26;31;56;37;47;54;36;41;4;30;10;15;3;35;48;33;39
43;20;2;34;18;1;9;44;5;50;64;29;13;25;21;16;52;63;58;62;55;32;14;42;59;49;46;53;19;45;22;8;24;12;38;7;17;60;28;27;11;40;51;6;61;23;57;26;31;56;37;47;54;36;41;4;30;10;15;3;35;48;33;39;4;274
4;274;43;20;2;34;18;1;9;44;5;50;64;29;13;25;21;16;52;63;58;62;55;32;14;42;59;49;46;53;19;45;22;8;24;12;38;7;17;60;28;27;11;40;51;6;61;23;57;26;31;56;37;47;54;36;41;4;30;10;15;3;35;48;33;39
43;20;27;34;18;1;9;44;5;50;64;29;13;25;21;16;52;63;58;62;55;32;14;42;59;49;46;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;56;37;47;54;36;41;4;30;10;15;3;35;48;33;39;4;274
4;274;43;20;27;34;18;1;9;44;5;50;64;29;13;25;21;16;52;63;58;62;55;32;14;42;59;49;46;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;56;37;47;54;36;41;4;30;10;15;3;35;48;33;39
43;20;27;34;18;1;9;44;5;50;64;29;13;25;4;16;52;63;58;62;55;32;14;42;59;49;46;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;56;37;47;54;36;41;21;30;10;15;3;35;48;33;39;4;278
4;278;43;20;27;34;18;1;9;44;5;50;64;29;13;25;4;16;52;63;58;62;55;32;14;42;59;49;46;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;56;37;47;54;36;41;21;30;10;15;3;35;48;33;39
43;20;27;34;18;1;9;44;56;50;64;29;13;25;4;16;52;63;58;62;55;32;14;42;59;49;46;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;37;47;54;36;41;21;30;10;15;3;35;48;33;39;4;278
4;278;43;20;27;34;18;1;9;44;56;50;64;29;13;25;4;16;52;63;58;62;55;32;14;42;59;49;46;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;37;47;54;36;41;21;30;10;15;3;35;48;33;39
43;20;27;34;18;1;9;44;56;50;64;29;13;25;4;16;52;63;58;62;55;32;37;42;59;49;46;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;14;47;54;36;41;21;30;10;15;3;35;48;33;39;4;278
4;278;43;20;27;34;18;1;9;44;56;50;64;29;13;25;4;16;52;63;58;62;55;32;37;42;59;49;46;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;14;47;54;36;41;21;30;10;15;3;35;48;33;39
43;20;27;34;18;1;9;44;56;50;64;29;13;25;4;16;52;63;58;62;55;32;37;42;59;49;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;14;47;54;36;41;21;30;46;15;3;35;48;33;39;4;270
4;270;43;20;27;34;18;1;9;44;56;50;64;29;13;25;4;16;52;63;58;62;55;32;37;42;59;49;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;14;47;54;36;41;21;30;46;15;3;35;48;33;39
43;20;27;34;18;1;9;44;56;50;64;29;13;25;4;41;52;63;58;62;55;32;37;42;59;49;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;14;47;54;36;16;21;30;46;15;3;35;48;33;39;4;270
4;270;43;20;27;34;18;1;9;44;56;50;64;29;13;25;4;41;52;63;58;62;55;32;37;42;59;49;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;14;47;54;36;16;21;30;46;15;3;35;48;33;39
43;20;27;34;18;1;9;44;56;50;64;29;13;25;4;41;52;63;58;62;55;32;37;42;59;36;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;14;47;54;49;16;21;30;46;15;3;35;48;33;39;4;270
5;270;43;20;27;34;18;1;9;44;56;50;64;29;13;25;4;41;52;63;58;62;55;32;37;42;59;36;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;14;47;54;49;16;21;30;46;15;3;35;48;33;39
14;20;27;34;18;1;9;44;56;50;64;29;13;25;4;41;52;63;58;62;55;32;37;42;59;36;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;43;47;54;49;16;21;30;46;15;3;35;48;33;39;5;270
5;270;14;20;27;34;18;1;9;44;56;50;64;29;13;25;4;41;52;63;58;62;55;32;37;42;59;36;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;61;23;57;26;31;5;43;47;54;49;16;21;30;46;15;3;35;48;33;39
14;20;27;34;18;1;9;44;56;50;64;29;13;25;4;41;52;63;58;62;55;32;37;42;59;36;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;3;23;57;26;31;5;43;47;54;49;16;21;30;46;15;61;35;48;33;39;5;270
5;270;14;20;27;34;18;1;9;44;56;50;64;29;13;25;4;41;52;63;58;62;55;32;37;42;59;36;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;3;23;57;26;31;5;43;47;54;49;16;21;30;46;15;61;35;48;33;39
14;20;27;34;18;1;9;44;56;50;64;29;13;57;4;41;52;63;58;62;55;32;37;42;59;36;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;3;23;25;26;31;5;43;47;54;49;16;21;30;46;15;61;35;48;33;39;5;274
5;274;14;20;27;34;18;1;9;44;56;50;64;29;13;57;4;41;52;63;58;62;55;32;37;42;59;36;10;53;19;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;3;23;25;26;31;5;43;47;54;49;16;21;30;46;15;61;35;48;33;39
14;20;27;34;18;1;9;44;56;50;64;29;13;57;4;41;52;63;58;62;55;32;37;42;59;36;10;53;61;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;3;23;25;26;31;5;43;47;54;49;16;21;30;46;15;19;35;48;33;39;5;274
5;274;14;20;27;34;18;1;9;44;56;50;64;29;13;57;4;41;52;63;58;62;55;32;37;42;59;36;10;53;61;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;3;23;25;26;31;5;43;47;54;49;16;21;30;46;15;19;35;48;33;39
14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;55;32;37;42;59;36;10;53;61;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;3;23;25;26;31;5;43;47;54;49;16;21;30;46;15;19;35;48;56;39;5;274
5;274;14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;55;32;37;42;59;36;10;53;61;45;22;8;24;12;38;7;17;60;28;2;11;40;51;6;3;23;25;26;31;5;43;47;54;49;16;21;30;46;15;19;35;48;56;39
14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;55;32;37;42;59;36;10;53;61;45;22;8;24;12;38;7;17;47;28;2;11;40;51;6;3;23;25;26;31;5;43;60;54;49;16;21;30;46;15;19;35;48;56;39;5;274
5;274;14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;55;32;37;42;59;36;10;53;61;45;22;8;24;12;38;7;17;47;28;2;11;40;51;6;3;23;25;26;31;5;43;60;54;49;16;21;30;46;15;19;35;48;56;39
14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;55;32;3;42;59;36;10;53;61;45;22;8;24;12;38;7;17;47;28;2;11;40;51;6;37;23;25;26;31;5;43;60;54;49;16;21;30;46;15;19;35;48;56;39;5;274
5;274;14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;55;32;3;42;59;36;10;53;61;45;22;8;24;12;38;7;17;47;28;2;11;40;51;6;37;23;25;26;31;5;43;60;54;49;16;21;30;46;15;19;35;48;56;39
14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;55;32;3;42;59;36;10;53;61;45;22;15;24;12;38;7;17;47;28;2;11;40;51;6;37;23;25;26;31;5;43;60;54;49;16;21;30;46;8;19;35;48;56;39;5;274
5;274;14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;55;32;3;42;59;36;10;53;61;45;22;15;24;12;38;7;17;47;28;2;11;40;51;6;37;23;25;26;31;5;43;60;54;49;16;21;30;46;8;19;35;48;56;39
14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;55;32;3;42;59;36;10;53;12;45;22;15;24;61;38;7;17;47;28;2;11;40;51;6;37;23;25;26;31;5;43;60;54;49;16;21;30;46;8;19;35;48;56;39;5;274
5;274;14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;55;32;3;42;59;36;10;53;12;45;22;15;24;61;38;7;17;47;28;2;11;40;51;6;37;23;25;26;31;5;43;60;54;49;16;21;30;46;8;19;35;48;56;39
14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;54;32;3;42;59;36;10;53;12;45;22;15;24;61;38;7;17;47;28;2;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;35;48;56;39;5;274
5;274;14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;54;32;3;42;59;36;10;53;12;45;22;15;24;61;38;7;17;47;28;2;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;35;48;56;39
14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;54;32;3;42;59;36;10;53;12;45;22;15;2;61;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;35;48;56;39;5;272
5;272;14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;54;32;3;42;59;36;10;53;12;45;22;15;2;61;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;35;48;56;39
14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;54;32;3;42;59;36;10;53;12;45;22;15;48;61;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;35;2;56;39;5;272
5;272;14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;54;32;3;42;59;36;10;53;12;45;22;15;48;61;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;35;2;56;39
14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;54;32;3;42;59;36;10;53;12;45;22;15;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;61;2;56;39;5;272
5;272;14;20;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;54;32;3;42;59;36;10;53;12;45;22;15;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;61;2;56;39
14;15;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;54;32;3;42;59;36;10;53;12;45;22;20;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;61;2;56;39;5;272
5;272;14;15;27;34;18;1;9;44;33;50;64;29;13;57;4;41;52;63;58;62;54;32;3;42;59;36;10;53;12;45;22;20;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;61;2;56;39
14;15;27;34;18;52;9;44;33;50;64;29;13;57;4;41;1;63;58;62;54;32;3;42;59;36;10;53;12;45;22;20;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;61;2;56;39;5;272
5;272;14;15;27;34;18;52;9;44;33;50;64;29;13;57;4;41;1;63;58;62;54;32;3;42;59;36;10;53;12;45;22;20;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;61;2;56;39
14;15;27;34;18;52;9;44;33;50;64;29;13;57;4;41;1;63;58;22;54;32;3;42;59;36;10;53;12;45;62;20;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;61;2;56;39;5;272
5;272;14;15;27;34;18;52;9;44;33;50;64;29;13;57;4;41;1;63;58;22;54;32;3;42;59;36;10;53;12;45;62;20;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;43;60;55;49;16;21;30;46;8;19;61;2;56;39
14;15;27;34;18;52;9;44;33;50;64;29;13;57;4;41;1;63;58;22;54;32;3;42;59;36;10;53;12;43;62;20;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;45;60;55;49;16;21;30;46;8;19;61;2;56;39;5;272
5;272;14;15;27;34;18;52;9;44;33;50;64;29;13;57;4;41;1;63;58;22;54;32;3;42;59;36;10;53;12;43;62;20;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;45;60;55;49;16;21;30;46;8;19;61;2;56;39
14;15;27;34;18;52;9;44;33;50;64;29;13;57;4;41;1;63;58;22;12;32;3;42;59;36;10;53;54;43;62;20;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;45;60;55;49;16;21;30;46;8;19;61;2;56;39;5;272
5;272;14;15;27;34;18;52;9;44;33;50;64;29;13;57;4;41;1;63;58;22;12;32;3;42;59;36;10;53;54;43;62;20;48;35;38;7;17;47;28;24;11;40;51;6;37;23;25;26;31;5;45;60;55;49;16;21;30;46;8;19;61;2;56;39
14;15;27;34;18;52;9;44;33;50;6;29;13;57;4;41;1;63;58;22;12;32;3;42;59;36;10;53;54;43;62;20;48;35;38;7;17;47;28;24;11;40;51;64;37;23;25;26;31;5;45;60;55;49;16;21;30;46;8;19;61;2;56;39;5;272
5;272;14;15;27;34;18;52;9;44;33;50;6;29;13;57;4;41;1;63;58;22;12;32;3;42;59;36;10;53;54;43;62;20;48;35;38;7;17;47;28;24;11;40;51;64;37;23;25;26;31;5;45;60;55;49;16;21;30;46;8;19;61;2;56;39
14;15;27;34;18;52;9;44;33;50;6;29;13;57;4;41;1;63;58;22;12;32;3;42;59;36;10;53;54;43;62;20;48;35;38;7;17;47;28;24;11;40;51;64;37;23;25;26;31;5;45;56;55;49;16;21;30;46;8;19;61;2;60;39;5;272
6;272;14;15;27;34;18;52;9;44;33;50;6;29;13;57;4;41;1;63;58;22;12;32;3;42;59;36;10;53;54;43;62;20;48;35;38;7;17;47;28;24;11;40;51;64;37;23;25;26;31;5;45;56;55;49;16;21;30;46;8;19;61;2;60;39
14;15;27;34;18;52;9;6;33;50;44;29;13;57;4;41;1;63;58;22;12;32;3;42;59;36;10;53;54;43;62;20;48;35;38;7;17;47;28;24;11;40;51;64;37;23;25;26;31;5;45;56;55;49;16;21;30;46;8;19;61;2;60;39;6;272
6;272;14;15;27;34;18;52;9;6;33;50;44;29;13;57;4;41;1;63;58;22;12;32;3;42;59;36;10;53;54;43;62;20;48;35;38;7;17;47;28;24;11;40;51;64;37;23;25;26;31;5;45;56;55;49;16;21;30;46;8;19;61;2;60;39
14;15;27;34;18;52;9;6;33;50;44;29;35;57;4;41;1;63;58;22;12;32;3;42;59;36;10;53;54;43;62;20;48;13;38;7;17;47;28;24;11;40;51;64;37;23;25;26;31;5;45;56;55;49;16;21;30;46;8;19;61;2;60;39;6;272
6;272;14;15;27;34;18;52;9;6;33;50;44;29;35;57;4;41;1;63;58;22;12;32;3;42;59;36;10;53;54;43;62;20;48;13;38;7;17;47;28;24;11;40;51;64;37;23;25;26;31;5;45;56;55;49;16;21;30;46;8;19;61;2;60;39
14;15;27;34;18;52;9;6;33;50;44;29;35;57;4;41;1;63;58;22;12;32;3;42;59;31;10;53;54;43;62;20;48;13;38;7;17;47;28;24;11;40;51;64;37;23;25;26;36;5;45;56;55;49;16;21;30;46;8;19;61;2;60;39;6;272
