"X1";"X28646";"X4";"X16";"X3";"X13";"X19";"X1.1";"X12";"X6";"X17";"X29";"X10";"X27";"X11";"X23";"X5";"X21";"X8";"X7";"X32";"X30";"X25";"X31";"X9";"X18";"X15";"X20";"X22";"X14";"X2";"X28";"X24";"X26"
5;27690;23;10;12;32;21;28;15;8;29;7;30;22;16;14;4;13;3;27;5;11;1;31;6;9;25;18;20;17;26;19;2;24
23;10;12;32;21;28;15;8;29;7;30;22;16;14;4;13;3;27;5;11;1;26;6;9;25;18;20;17;31;19;2;24;5;28090
6;28090;23;10;12;32;21;28;15;8;29;7;30;22;16;14;4;13;3;27;5;11;1;26;6;9;25;18;20;17;31;19;2;24
23;10;12;32;21;28;15;8;29;7;30;22;5;14;4;13;3;27;16;11;1;26;6;9;25;18;20;17;31;19;2;24;6;27450
6;27450;23;10;12;32;21;28;15;8;29;7;30;22;5;14;4;13;3;27;16;11;1;26;6;9;25;18;20;17;31;19;2;24
23;10;12;32;21;28;15;8;29;7;30;22;5;14;20;13;3;27;16;11;1;26;6;9;25;18;4;17;31;19;2;24;6;27220
6;27220;23;10;12;32;21;28;15;8;29;7;30;22;5;14;20;13;3;27;16;11;1;26;6;9;25;18;4;17;31;19;2;24
23;10;12;32;21;28;4;8;29;7;30;22;5;14;20;13;3;27;16;11;1;26;6;9;25;18;15;17;31;19;2;24;6;27780
6;27780;23;10;12;32;21;28;4;8;29;7;30;22;5;14;20;13;3;27;16;11;1;26;6;9;25;18;15;17;31;19;2;24
23;10;12;32;21;4;28;8;29;7;30;22;5;14;20;13;3;27;16;11;1;26;6;9;25;18;15;17;31;19;2;24;6;28040
6;28040;23;10;12;32;21;4;28;8;29;7;30;22;5;14;20;13;3;27;16;11;1;26;6;9;25;18;15;17;31;19;2;24
23;10;12;32;21;4;28;8;29;7;30;22;5;14;20;13;3;27;16;11;1;26;6;18;25;9;15;17;31;19;2;24;6;28424
6;28424;23;10;12;32;21;4;28;8;29;7;30;22;5;14;20;13;3;27;16;11;1;26;6;18;25;9;15;17;31;19;2;24
23;10;12;32;21;4;28;8;29;7;30;22;5;14;20;6;3;27;16;11;1;26;13;18;25;9;15;17;31;19;2;24;6;27804
6;27804;23;10;12;32;21;4;28;8;29;7;30;22;5;14;20;6;3;27;16;11;1;26;13;18;25;9;15;17;31;19;2;24
23;10;12;32;21;4;28;8;29;7;30;22;5;14;20;6;18;27;16;11;1;26;13;3;25;9;15;17;31;19;2;24;6;27960
6;27960;23;10;12;32;21;4;28;8;29;7;30;22;5;14;20;6;18;27;16;11;1;26;13;3;25;9;15;17;31;19;2;24
23;10;12;32;21;4;28;8;29;7;30;22;5;14;20;6;18;27;16;11;1;26;13;3;25;9;17;15;31;19;2;24;6;27940
6;27940;23;10;12;32;21;4;28;8;29;7;30;22;5;14;20;6;18;27;16;11;1;26;13;3;25;9;17;15;31;19;2;24
23;10;12;32;21;5;28;8;29;7;30;22;4;14;20;6;18;27;16;11;1;26;13;3;25;9;17;15;31;19;2;24;6;28260
6;28260;23;10;12;32;21;5;28;8;29;7;30;22;4;14;20;6;18;27;16;11;1;26;13;3;25;9;17;15;31;19;2;24
23;8;12;32;21;5;28;10;29;7;30;22;4;14;20;6;18;27;16;11;1;26;13;3;25;9;17;15;31;19;2;24;6;28520
6;28520;23;8;12;32;21;5;28;10;29;7;30;22;4;14;20;6;18;27;16;11;1;26;13;3;25;9;17;15;31;19;2;24
23;8;12;32;31;5;28;10;29;7;30;22;4;14;20;6;18;27;16;11;1;26;13;3;25;9;17;15;21;19;2;24;6;28600
6;28600;23;8;12;32;31;5;28;10;29;7;30;22;4;14;20;6;18;27;16;11;1;26;13;3;25;9;17;15;21;19;2;24
23;8;12;32;31;5;28;10;29;7;30;22;4;14;20;6;25;27;16;11;1;26;13;3;18;9;17;15;21;19;2;24;6;28520
6;28520;23;8;12;32;31;5;28;10;29;7;30;22;4;14;20;6;25;27;16;11;1;26;13;3;18;9;17;15;21;19;2;24
23;8;7;32;31;5;28;10;29;12;30;22;4;14;20;6;25;27;16;11;1;26;13;3;18;9;17;15;21;19;2;24;6;28000
6;28000;23;8;7;32;31;5;28;10;29;12;30;22;4;14;20;6;25;27;16;11;1;26;13;3;18;9;17;15;21;19;2;24
23;8;7;32;31;5;28;10;29;12;30;22;4;14;20;6;25;27;16;11;1;26;13;17;18;9;3;15;21;19;2;24;6;27748
6;27748;23;8;7;32;31;5;28;10;29;12;30;22;4;14;20;6;25;27;16;11;1;26;13;17;18;9;3;15;21;19;2;24
23;8;7;16;31;5;28;10;29;12;30;22;4;14;20;6;25;27;32;11;1;26;13;17;18;9;3;15;21;19;2;24;6;27794
6;27794;23;8;7;16;31;5;28;10;29;12;30;22;4;14;20;6;25;27;32;11;1;26;13;17;18;9;3;15;21;19;2;24
23;8;7;16;27;5;28;10;29;12;30;22;4;14;20;6;25;31;32;11;1;26;13;17;18;9;3;15;21;19;2;24;6;27474
6;27474;23;8;7;16;27;5;28;10;29;12;30;22;4;14;20;6;25;31;32;11;1;26;13;17;18;9;3;15;21;19;2;24
23;8;7;16;27;5;28;10;29;12;30;22;4;14;20;6;25;31;32;11;1;26;13;17;18;9;3;2;21;19;15;24;6;27394
6;27394;23;8;7;16;27;5;28;10;29;12;30;22;4;14;20;6;25;31;32;11;1;26;13;17;18;9;3;2;21;19;15;24
23;8;7;16;27;5;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;26;13;17;18;22;3;2;21;19;15;24;6;26242
6;26242;23;8;7;16;27;5;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;26;13;17;18;22;3;2;21;19;15;24
23;8;7;16;27;5;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;13;26;17;18;22;3;2;21;19;15;24;6;26562
6;26562;23;8;7;16;27;5;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;13;26;17;18;22;3;2;21;19;15;24
23;8;7;16;27;5;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;13;26;17;18;22;3;2;15;19;21;24;6;27060
7;27060;23;8;7;16;27;5;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;13;26;17;18;22;3;2;15;19;21;24
23;8;7;16;27;24;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;13;26;17;18;22;3;2;15;19;21;5;7;27286
7;27286;23;8;7;16;27;24;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;13;26;17;18;22;3;2;15;19;21;5
7;8;23;16;27;24;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;13;26;17;18;22;3;2;15;19;21;5;7;27332
7;27332;7;8;23;16;27;24;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;13;26;17;18;22;3;2;15;19;21;5
7;8;23;22;27;24;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;13;26;17;18;16;3;2;15;19;21;5;7;27958
7;27958;7;8;23;22;27;24;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;13;26;17;18;16;3;2;15;19;21;5
7;8;23;22;27;24;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;19;26;17;18;16;3;2;15;13;21;5;7;27044
7;27044;7;8;23;22;27;24;28;10;29;12;30;9;4;14;20;6;25;31;32;11;1;19;26;17;18;16;3;2;15;13;21;5
7;8;23;22;27;24;28;10;29;12;30;9;4;14;20;11;25;31;32;6;1;19;26;17;18;16;3;2;15;13;21;5;7;27004
7;27004;7;8;23;22;27;24;28;10;29;12;30;9;4;14;20;11;25;31;32;6;1;19;26;17;18;16;3;2;15;13;21;5
7;8;23;17;27;24;28;10;29;12;30;9;4;14;20;11;25;31;32;6;1;19;26;22;18;16;3;2;15;13;21;5;7;27604
7;27604;7;8;23;17;27;24;28;10;29;12;30;9;4;14;20;11;25;31;32;6;1;19;26;22;18;16;3;2;15;13;21;5
7;8;23;17;27;24;28;25;29;12;30;9;4;14;20;11;10;31;32;6;1;19;26;22;18;16;3;2;15;13;21;5;7;27876
7;27876;7;8;23;17;27;24;28;25;29;12;30;9;4;14;20;11;10;31;32;6;1;19;26;22;18;16;3;2;15;13;21;5
7;8;23;17;27;24;28;25;29;12;2;9;4;14;20;11;10;31;32;6;1;19;26;22;18;16;3;30;15;13;21;5;7;27744
7;27744;7;8;23;17;27;24;28;25;29;12;2;9;4;14;20;11;10;31;32;6;1;19;26;22;18;16;3;30;15;13;21;5
7;8;23;17;27;24;29;25;28;12;2;9;4;14;20;11;10;31;32;6;1;19;26;22;18;16;3;30;15;13;21;5;7;27904
7;27904;7;8;23;17;27;24;29;25;28;12;2;9;4;14;20;11;10;31;32;6;1;19;26;22;18;16;3;30;15;13;21;5
7;1;23;17;27;24;29;25;28;12;2;9;4;14;20;11;10;31;32;6;8;19;26;22;18;16;3;30;15;13;21;5;7;28224
7;28224;7;1;23;17;27;24;29;25;28;12;2;9;4;14;20;11;10;31;32;6;8;19;26;22;18;16;3;30;15;13;21;5
7;1;23;17;27;24;29;25;28;12;2;9;4;14;20;32;10;31;11;6;8;19;26;22;18;16;3;30;15;13;21;5;7;28948
7;28948;7;1;23;17;27;24;29;25;28;12;2;9;4;14;20;32;10;31;11;6;8;19;26;22;18;16;3;30;15;13;21;5
7;1;23;17;27;24;25;29;28;12;2;9;4;14;20;32;10;31;11;6;8;19;26;22;18;16;3;30;15;13;21;5;7;28568
7;28568;7;1;23;17;27;24;25;29;28;12;2;9;4;14;20;32;10;31;11;6;8;19;26;22;18;16;3;30;15;13;21;5
7;1;23;17;27;24;21;29;28;12;2;9;4;14;20;32;10;31;11;6;8;19;26;22;18;16;3;30;15;13;25;5;7;28468
7;28468;7;1;23;17;27;24;21;29;28;12;2;9;4;14;20;32;10;31;11;6;8;19;26;22;18;16;3;30;15;13;25;5
7;1;23;17;27;24;21;29;28;12;2;9;4;14;20;22;10;31;11;6;8;19;26;32;18;16;3;30;15;13;25;5;7;27668
7;27668;7;1;23;17;27;24;21;29;28;12;2;9;4;14;20;22;10;31;11;6;8;19;26;32;18;16;3;30;15;13;25;5
7;1;23;17;27;24;21;29;28;12;2;9;4;14;20;22;10;31;11;16;8;19;26;32;18;6;3;30;15;13;25;5;7;26908
7;26908;7;1;23;17;27;24;21;29;28;12;2;9;4;14;20;22;10;31;11;16;8;19;26;32;18;6;3;30;15;13;25;5
7;1;23;17;27;24;21;29;28;14;2;9;4;12;20;22;10;31;11;16;8;19;26;32;18;6;3;30;15;13;25;5;7;26488
7;26488;7;1;23;17;27;24;21;29;28;14;2;9;4;12;20;22;10;31;11;16;8;19;26;32;18;6;3;30;15;13;25;5
7;1;23;17;27;24;21;29;28;14;2;9;22;12;20;4;10;31;11;16;8;19;26;32;18;6;3;30;15;13;25;5;7;27148
7;26488;7;1;23;17;27;24;21;29;28;14;2;9;4;12;20;22;10;31;11;16;8;19;26;32;18;6;3;30;15;13;25;5
7;1;23;17;27;24;21;29;28;14;11;9;4;12;20;22;10;31;2;16;8;19;26;32;18;6;3;30;15;13;25;5;7;26728
7;26728;7;1;23;17;27;24;21;29;28;14;11;9;4;12;20;22;10;31;2;16;8;19;26;32;18;6;3;30;15;13;25;5
7;1;23;17;27;24;21;29;28;14;11;9;4;12;20;22;10;31;2;16;8;19;26;32;15;6;3;30;18;13;25;5;7;27014
7;27014;7;1;23;17;27;24;21;29;28;14;11;9;4;12;20;22;10;31;2;16;8;19;26;32;15;6;3;30;18;13;25;5
7;1;23;17;27;24;21;29;28;26;11;9;4;12;20;22;10;31;2;16;8;19;14;32;15;6;3;30;18;13;25;5;7;27058
8;27058;7;1;23;17;27;24;21;29;28;26;11;9;4;12;20;22;10;31;2;16;8;19;14;32;15;6;3;30;18;13;25;5
7;1;23;17;27;24;21;29;28;26;11;9;4;12;14;22;10;31;2;16;8;19;20;32;15;6;3;30;18;13;25;5;8;27054
8;27054;7;1;23;17;27;24;21;29;28;26;11;9;4;12;14;22;10;31;2;16;8;19;20;32;15;6;3;30;18;13;25;5
7;1;23;4;27;24;21;29;28;26;11;9;17;12;14;22;10;31;2;16;8;19;20;32;15;6;3;30;18;13;25;5;8;27176
8;27176;7;1;23;4;27;24;21;29;28;26;11;9;17;12;14;22;10;31;2;16;8;19;20;32;15;6;3;30;18;13;25;5
7;1;23;4;27;24;22;29;28;26;11;9;17;12;14;21;10;31;2;16;8;19;20;32;15;6;3;30;18;13;25;5;8;27236
8;27236;7;1;23;4;27;24;22;29;28;26;11;9;17;12;14;21;10;31;2;16;8;19;20;32;15;6;3;30;18;13;25;5
7;1;23;4;27;24;22;29;28;26;11;9;17;12;14;21;10;31;2;16;8;19;20;32;25;6;3;30;18;13;15;5;8;27396
8;27396;7;1;23;4;27;24;22;29;28;26;11;9;17;12;14;21;10;31;2;16;8;19;20;32;25;6;3;30;18;13;15;5
7;1;23;4;6;24;22;29;28;26;11;9;17;12;14;21;10;31;2;16;8;19;20;32;25;27;3;30;18;13;15;5;8;27306
8;27306;7;1;23;4;6;24;22;29;28;26;11;9;17;12;14;21;10;31;2;16;8;19;20;32;25;27;3;30;18;13;15;5
7;1;23;4;6;24;22;29;28;26;32;9;17;12;14;21;10;31;2;16;8;19;20;11;25;27;3;30;18;13;15;5;8;28158
8;28158;7;1;23;4;6;24;22;29;28;26;32;9;17;12;14;21;10;31;2;16;8;19;20;11;25;27;3;30;18;13;15;5
7;1;23;4;6;24;22;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;20;11;25;27;3;30;18;13;15;5;8;28498
8;28498;7;1;23;4;6;24;22;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;20;11;25;27;3;30;18;13;15;5
18;1;23;4;6;24;22;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;20;11;25;27;3;30;7;13;15;5;8;27956
8;27956;18;1;23;4;6;24;22;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;20;11;25;27;3;30;7;13;15;5
18;1;11;4;6;24;22;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;20;23;25;27;3;30;7;13;15;5;8;27994
8;27994;18;1;11;4;6;24;22;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;20;23;25;27;3;30;7;13;15;5
18;1;11;4;6;24;22;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;7;23;25;27;3;30;20;13;15;5;8;28086
8;28086;18;1;11;4;6;24;22;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;7;23;25;27;3;30;20;13;15;5
18;1;11;4;6;24;22;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;15;23;25;27;3;30;20;13;7;5;8;28526
8;28526;18;1;11;4;6;24;22;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;15;23;25;27;3;30;20;13;7;5
18;1;11;4;6;24;5;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;15;23;25;27;3;30;20;13;7;22;8;29056
8;29056;18;1;11;4;6;24;5;29;28;26;32;9;17;8;14;21;10;31;2;16;12;19;15;23;25;27;3;30;20;13;7;22
18;1;11;4;6;24;5;29;9;26;32;28;17;8;14;21;10;31;2;16;12;19;15;23;25;27;3;30;20;13;7;22;8;28286
8;28286;18;1;11;4;6;24;5;29;9;26;32;28;17;8;14;21;10;31;2;16;12;19;15;23;25;27;3;30;20;13;7;22
18;1;11;4;6;24;5;29;9;26;32;28;17;8;14;21;10;31;2;16;12;19;13;23;25;27;3;30;20;15;7;22;8;28526
8;28526;18;1;11;4;6;24;5;29;9;26;32;28;17;8;14;21;10;31;2;16;12;19;13;23;25;27;3;30;20;15;7;22
18;1;11;4;6;24;5;29;9;26;32;28;17;8;14;21;10;31;2;16;30;19;13;23;25;27;3;12;20;15;7;22;8;29228
8;28526;18;1;11;4;6;24;5;29;9;26;32;28;17;8;14;21;10;31;2;16;12;19;13;23;25;27;3;30;20;15;7;22
18;1;11;4;6;24;5;29;9;26;32;28;7;8;14;21;10;31;2;16;12;19;13;23;25;27;3;30;20;15;17;22;8;27582
8;27582;18;1;11;4;6;24;5;29;9;26;32;28;7;8;14;21;10;31;2;16;12;19;13;23;25;27;3;30;20;15;17;22
18;1;11;4;6;24;7;29;9;26;32;28;5;8;14;21;10;31;2;16;12;19;13;23;25;27;3;30;20;15;17;22;8;27822
8;27822;18;1;11;4;6;24;7;29;9;26;32;28;5;8;14;21;10;31;2;16;12;19;13;23;25;27;3;30;20;15;17;22
18;1;11;4;6;15;7;29;9;26;32;28;5;8;14;21;10;31;2;16;12;19;13;23;25;27;3;30;20;24;17;22;8;27560
8;27560;18;1;11;4;6;15;7;29;9;26;32;28;5;8;14;21;10;31;2;16;12;19;13;23;25;27;3;30;20;24;17;22
14;1;11;4;6;15;7;29;9;26;32;28;5;8;18;21;10;31;2;16;12;19;13;23;25;27;3;30;20;24;17;22;8;26974
8;26974;14;1;11;4;6;15;7;29;9;26;32;28;5;8;18;21;10;31;2;16;12;19;13;23;25;27;3;30;20;24;17;22
14;1;11;4;6;15;25;29;9;26;32;28;5;8;18;21;10;31;2;16;12;19;13;23;7;27;3;30;20;24;17;22;8;27492
9;27492;14;1;11;4;6;15;25;29;9;26;32;28;5;8;18;21;10;31;2;16;12;19;13;23;7;27;3;30;20;24;17;22
14;1;11;4;6;15;25;29;9;26;32;28;5;24;18;21;10;31;2;16;12;19;13;23;7;27;3;30;20;8;17;22;9;27492
9;27492;14;1;11;4;6;15;25;29;9;26;32;28;5;24;18;21;10;31;2;16;12;19;13;23;7;27;3;30;20;8;17;22
14;1;11;4;6;15;25;17;9;26;32;28;5;24;18;21;10;31;2;16;12;19;13;23;7;27;3;30;20;8;29;22;9;27652
9;27652;14;1;11;4;6;15;25;17;9;26;32;28;5;24;18;21;10;31;2;16;12;19;13;23;7;27;3;30;20;8;29;22
14;1;11;4;6;15;25;17;9;26;32;28;13;24;18;21;10;31;2;16;12;19;5;23;7;27;3;30;20;8;29;22;9;27332
9;27332;14;1;11;4;6;15;25;17;9;26;32;28;13;24;18;21;10;31;2;16;12;19;5;23;7;27;3;30;20;8;29;22
14;1;11;4;6;15;25;17;9;30;32;28;13;24;18;21;10;31;2;16;12;19;5;23;7;27;3;26;20;8;29;22;9;27472
9;27472;14;1;11;4;6;15;25;17;9;30;32;28;13;24;18;21;10;31;2;16;12;19;5;23;7;27;3;26;20;8;29;22
14;20;11;4;6;15;25;17;9;30;32;28;13;24;18;21;10;31;2;16;12;19;5;23;7;27;3;26;1;8;29;22;9;27292
9;27292;14;20;11;4;6;15;25;17;9;30;32;28;13;24;18;21;10;31;2;16;12;19;5;23;7;27;3;26;1;8;29;22
14;20;11;4;6;21;25;17;9;30;32;28;13;24;18;15;10;31;2;16;12;19;5;23;7;27;3;26;1;8;29;22;9;27566
9;27566;14;20;11;4;6;21;25;17;9;30;32;28;13;24;18;15;10;31;2;16;12;19;5;23;7;27;3;26;1;8;29;22
14;20;11;4;6;21;25;17;9;30;32;28;13;15;18;24;10;31;2;16;12;19;5;23;7;27;3;26;1;8;29;22;9;27430
9;27430;14;20;11;4;6;21;25;17;9;30;32;28;13;15;18;24;10;31;2;16;12;19;5;23;7;27;3;26;1;8;29;22
7;20;11;4;6;21;25;17;9;30;32;28;13;15;18;24;10;31;2;16;12;19;5;23;14;27;3;26;1;8;29;22;9;26950
9;26950;7;20;11;4;6;21;25;17;9;30;32;28;13;15;18;24;10;31;2;16;12;19;5;23;14;27;3;26;1;8;29;22
7;20;11;4;6;21;16;17;9;30;32;28;13;15;18;24;10;31;2;25;12;19;5;23;14;27;3;26;1;8;29;22;9;26608
9;26608;7;20;11;4;6;21;16;17;9;30;32;28;13;15;18;24;10;31;2;25;12;19;5;23;14;27;3;26;1;8;29;22
7;20;11;4;6;21;16;17;9;30;32;28;13;15;18;24;3;31;2;25;12;19;5;23;14;27;10;26;1;8;29;22;9;26568
9;26568;7;20;11;4;6;21;16;17;9;30;32;28;13;15;18;24;3;31;2;25;12;19;5;23;14;27;10;26;1;8;29;22
7;20;3;4;6;21;16;17;9;30;32;28;13;15;18;24;11;31;2;25;12;19;5;23;14;27;10;26;1;8;29;22;9;26488
9;26488;7;20;3;4;6;21;16;17;9;30;32;28;13;15;18;24;11;31;2;25;12;19;5;23;14;27;10;26;1;8;29;22
7;20;3;4;6;21;16;17;30;9;32;28;13;15;18;24;11;31;2;25;12;19;5;23;14;27;10;26;1;8;29;22;9;26856
9;26856;7;20;3;4;6;21;16;17;30;9;32;28;13;15;18;24;11;31;2;25;12;19;5;23;14;27;10;26;1;8;29;22
7;20;3;4;6;21;16;17;30;9;32;28;13;15;18;24;11;31;2;25;12;19;5;10;14;27;23;26;1;8;29;22;9;26384
9;26384;7;20;3;4;6;21;16;17;30;9;32;28;13;15;18;24;11;31;2;25;12;19;5;10;14;27;23;26;1;8;29;22
7;20;3;4;5;21;16;17;30;9;32;28;13;15;18;24;11;31;2;25;12;19;6;10;14;27;23;26;1;8;29;22;9;26824
9;26824;7;20;3;4;5;21;16;17;30;9;32;28;13;15;18;24;11;31;2;25;12;19;6;10;14;27;23;26;1;8;29;22
7;20;3;4;5;21;16;17;30;9;32;28;19;15;18;24;11;31;2;25;12;13;6;10;14;27;23;26;1;8;29;22;9;27562
9;27562;7;20;3;4;5;21;16;17;30;9;32;28;19;15;18;24;11;31;2;25;12;13;6;10;14;27;23;26;1;8;29;22
7;20;3;4;5;21;9;17;30;16;32;28;19;15;18;24;11;31;2;25;12;13;6;10;14;27;23;26;1;8;29;22;9;27682
9;27682;7;20;3;4;5;21;9;17;30;16;32;28;19;15;18;24;11;31;2;25;12;13;6;10;14;27;23;26;1;8;29;22
7;20;3;4;25;21;9;17;30;16;32;28;19;15;18;24;11;31;2;5;12;13;6;10;14;27;23;26;1;8;29;22;9;27364
9;27364;7;20;3;4;25;21;9;17;30;16;32;28;19;15;18;24;11;31;2;5;12;13;6;10;14;27;23;26;1;8;29;22
7;20;3;4;25;21;9;17;30;16;32;27;19;15;18;24;11;31;2;5;12;13;6;10;14;28;23;26;1;8;29;22;9;27404
9;27404;7;20;3;4;25;21;9;17;30;16;32;27;19;15;18;24;11;31;2;5;12;13;6;10;14;28;23;26;1;8;29;22
7;20;3;4;25;21;9;17;30;16;32;27;19;15;18;24;11;31;2;5;12;13;6;10;14;28;29;26;1;8;23;22;9;27404
9;27404;7;20;3;4;25;21;9;17;30;16;32;27;19;15;18;24;11;31;2;5;12;13;6;10;14;28;29;26;1;8;23;22
7;20;3;4;25;21;9;17;30;16;32;27;19;15;18;24;11;1;2;5;12;13;6;10;14;28;29;26;31;8;23;22;9;29312
10;29312;7;20;3;4;25;21;9;17;30;16;32;27;19;15;18;24;11;1;2;5;12;13;6;10;14;28;29;26;31;8;23;22
7;20;3;4;25;21;9;17;30;16;32;27;19;15;6;24;11;1;2;5;12;13;18;10;14;28;29;26;31;8;23;22;10;29392
10;29392;7;20;3;4;25;21;9;17;30;16;32;27;19;15;6;24;11;1;2;5;12;13;18;10;14;28;29;26;31;8;23;22
7;20;3;4;25;21;9;17;30;16;32;27;2;15;6;24;11;1;19;5;12;13;18;10;14;28;29;26;31;8;23;22;10;29484
10;29484;7;20;3;4;25;21;9;17;30;16;32;27;2;15;6;24;11;1;19;5;12;13;18;10;14;28;29;26;31;8;23;22
7;20;3;4;25;21;9;17;30;16;32;27;2;15;6;24;11;1;19;5;22;13;18;10;14;28;29;26;31;8;23;12;10;29098
10;29098;7;20;3;4;25;21;9;17;30;16;32;27;2;15;6;24;11;1;19;5;22;13;18;10;14;28;29;26;31;8;23;12
7;20;3;4;28;21;9;17;30;16;32;27;2;15;6;24;11;1;19;5;22;13;18;10;14;25;29;26;31;8;23;12;10;29598
10;29598;7;20;3;4;28;21;9;17;30;16;32;27;2;15;6;24;11;1;19;5;22;13;18;10;14;25;29;26;31;8;23;12
7;20;3;4;28;21;9;17;2;16;32;27;30;15;6;24;11;1;19;5;22;13;18;10;14;25;29;26;31;8;23;12;10;28512
10;28512;7;20;3;4;28;21;9;17;2;16;32;27;30;15;6;24;11;1;19;5;22;13;18;10;14;25;29;26;31;8;23;12
7;20;3;4;18;21;9;17;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;14;25;29;26;31;8;23;12;10;28272
10;28272;7;20;3;4;18;21;9;17;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;14;25;29;26;31;8;23;12
9;20;3;4;18;21;7;17;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;14;25;29;26;31;8;23;12;10;28092
10;28092;9;20;3;4;18;21;7;17;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;14;25;29;26;31;8;23;12
9;20;3;4;18;21;7;29;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;14;25;17;26;31;8;23;12;10;28172
10;28172;9;20;3;4;18;21;7;29;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;14;25;17;26;31;8;23;12
9;14;3;4;18;21;7;29;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;20;25;17;26;31;8;23;12;10;28066
10;28066;9;14;3;4;18;21;7;29;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;20;25;17;26;31;8;23;12
9;14;3;4;18;21;17;29;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;20;25;7;26;31;8;23;12;10;28708
10;28708;9;14;3;4;18;21;17;29;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;20;25;7;26;31;8;23;12
9;29;3;4;18;21;17;14;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;20;25;7;26;31;8;23;12;10;28762
10;28762;9;29;3;4;18;21;17;14;2;16;32;27;30;15;6;24;11;1;19;5;22;13;28;10;20;25;7;26;31;8;23;12
9;29;3;4;18;21;17;14;2;16;32;27;30;15;6;24;11;1;19;31;22;13;28;10;20;25;7;26;5;8;23;12;10;29472
10;29472;9;29;3;4;18;21;17;14;2;16;32;27;30;15;6;24;11;1;19;31;22;13;28;10;20;25;7;26;5;8;23;12
9;29;3;4;18;21;17;14;2;16;32;27;30;15;6;24;11;1;13;31;22;19;28;10;20;25;7;26;5;8;23;12;10;29034
10;29034;9;29;3;4;18;21;17;14;2;16;32;27;30;15;6;24;11;1;13;31;22;19;28;10;20;25;7;26;5;8;23;12
9;29;3;4;18;21;17;14;2;16;32;27;30;15;6;24;11;1;13;31;22;19;28;10;5;25;7;26;20;8;23;12;10;28644
10;28644;9;29;3;4;18;21;17;14;2;16;32;27;30;15;6;24;11;1;13;31;22;19;28;10;5;25;7;26;20;8;23;12
24;29;3;4;18;21;17;14;2;16;32;27;30;15;6;9;11;1;13;31;22;19;28;10;5;25;7;26;20;8;23;12;10;28168
10;28168;24;29;3;4;18;21;17;14;2;16;32;27;30;15;6;9;11;1;13;31;22;19;28;10;5;25;7;26;20;8;23;12
24;29;3;4;18;21;17;14;2;16;32;27;30;15;6;9;11;1;5;31;22;19;28;10;13;25;7;26;20;8;23;12;10;28168
10;28168;24;29;3;4;18;21;17;14;2;16;32;27;30;15;6;9;11;1;5;31;22;19;28;10;13;25;7;26;20;8;23;12
24;30;3;4;18;21;17;14;2;16;32;27;29;15;6;9;11;1;5;31;22;19;28;10;13;25;7;26;20;8;23;12;10;28268
10;28268;24;30;3;4;18;21;17;14;2;16;32;27;29;15;6;9;11;1;5;31;22;19;28;10;13;25;7;26;20;8;23;12
24;30;3;4;18;21;17;14;2;16;32;27;29;15;6;9;11;1;5;31;22;19;28;10;7;25;13;26;20;8;23;12;10;28428
10;28428;24;30;3;4;18;21;17;14;2;16;32;27;29;15;6;9;11;1;5;31;22;19;28;10;7;25;13;26;20;8;23;12
24;30;3;4;18;21;17;14;2;16;32;27;29;15;6;9;11;1;5;31;22;19;7;10;28;25;13;26;20;8;23;12;10;28814
