"X1";"X286";"X38";"X39";"X9";"X32";"X14";"X22";"X43";"X44";"X18";"X21";"X58";"X42";"X29";"X16";"X1.1";"X10";"X36";"X25";"X23";"X8";"X15";"X62";"X28";"X56";"X20";"X37";"X11";"X64";"X31";"X34";"X55";"X59";"X7";"X46";"X52";"X17";"X33";"X24";"X47";"X3";"X51";"X40";"X4";"X49";"X45";"X26";"X61";"X53";"X6";"X60";"X5";"X57";"X50";"X48";"X12";"X19";"X27";"X2";"X54";"X41";"X30";"X35";"X13";"X63"
3;276;23;7;14;32;25;57;29;56;38;18;48;34;61;28;24;52;55;47;21;12;51;17;39;20;6;19;11;46;37;8;16;59;36;64;35;62;58;44;30;3;15;54;26;45;33;42;43;53;40;60;5;22;50;13;63;31;1;49;9;41;4;27;10;2
23;7;14;32;25;57;29;56;38;18;48;34;59;28;24;52;55;47;21;12;51;17;39;20;6;19;11;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;26;45;33;42;43;53;40;60;5;22;50;13;63;31;1;49;9;41;4;27;10;2;3;272
3;272;23;7;14;32;25;57;29;56;38;18;48;34;59;28;24;52;55;47;21;12;51;17;39;20;6;19;11;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;26;45;33;42;43;53;40;60;5;22;50;13;63;31;1;49;9;41;4;27;10;2
23;7;14;32;25;57;29;56;38;18;48;34;59;28;24;52;55;47;21;12;51;17;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;26;45;33;42;43;53;40;60;5;22;50;11;63;31;1;49;9;41;4;27;10;2;3;264
3;264;23;7;14;32;25;57;29;56;38;18;48;34;59;28;24;52;55;47;21;12;51;17;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;26;45;33;42;43;53;40;60;5;22;50;11;63;31;1;49;9;41;4;27;10;2
23;7;14;32;25;26;29;56;38;18;48;34;59;28;24;52;55;47;21;12;51;17;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;45;33;42;43;53;40;60;5;22;50;11;63;31;1;49;9;41;4;27;10;2;3;260
3;260;23;7;14;32;25;26;29;56;38;18;48;34;59;28;24;52;55;47;21;12;51;17;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;45;33;42;43;53;40;60;5;22;50;11;63;31;1;49;9;41;4;27;10;2
23;7;14;32;25;26;29;56;38;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;17;33;42;43;53;40;60;5;22;50;11;63;31;1;49;9;41;4;27;10;2;3;252
3;252;23;7;14;32;25;26;29;56;38;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;17;33;42;43;53;40;60;5;22;50;11;63;31;1;49;9;41;4;27;10;2
23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;17;33;42;43;53;40;60;5;22;50;11;63;31;1;49;9;38;4;27;10;2;3;252
3;252;23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;17;33;42;43;53;40;60;5;22;50;11;63;31;1;49;9;38;4;27;10;2
23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;17;33;42;38;53;40;60;5;22;50;11;63;31;1;49;9;43;4;27;10;2;3;252
3;252;23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;17;33;42;38;53;40;60;5;22;50;11;63;31;1;49;9;43;4;27;10;2
23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;17;33;42;38;53;40;60;5;22;50;27;63;31;1;49;9;43;4;11;10;2;3;252
3;252;23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;19;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;17;33;42;38;53;40;60;5;22;50;27;63;31;1;49;9;43;4;11;10;2
23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;50;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;17;33;42;38;53;40;60;5;22;19;27;63;31;1;49;9;43;4;11;10;2;3;252
3;252;23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;50;13;46;37;8;16;61;36;64;35;62;58;44;30;3;15;54;57;17;33;42;38;53;40;60;5;22;19;27;63;31;1;49;9;43;4;11;10;2
23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;50;13;46;37;8;16;61;49;64;35;62;58;44;30;3;15;54;57;17;33;42;38;53;40;60;5;22;19;27;63;31;1;36;9;43;4;11;10;2;3;254
4;254;23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;50;13;46;37;8;16;61;49;64;35;62;58;44;30;3;15;54;57;17;33;42;38;53;40;60;5;22;19;27;63;31;1;36;9;43;4;11;10;2
23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;50;13;46;37;8;16;61;49;64;35;62;58;44;30;3;15;54;57;17;33;42;38;53;40;60;5;22;19;27;63;31;36;1;9;43;4;11;10;2;4;254
4;254;23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;50;13;46;37;8;16;61;49;64;35;62;58;44;30;3;15;54;57;17;33;42;38;53;40;60;5;22;19;27;63;31;36;1;9;43;4;11;10;2
23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;50;13;46;37;8;16;61;49;64;17;62;58;44;30;3;15;54;57;35;33;42;38;53;40;60;5;22;19;27;63;31;36;1;9;43;4;11;10;2;4;264
4;264;23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;50;13;46;37;8;16;61;49;64;17;62;58;44;30;3;15;54;57;35;33;42;38;53;40;60;5;22;19;27;63;31;36;1;9;43;4;11;10;2
23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;50;13;46;37;8;16;61;49;64;17;62;58;44;30;3;15;54;57;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2;4;264
4;264;23;7;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;20;6;50;13;46;37;8;16;61;49;64;17;62;58;44;30;3;15;54;57;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2
23;20;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;16;61;49;64;17;62;58;44;30;3;15;54;57;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2;4;264
4;264;23;20;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;16;61;49;64;17;62;58;44;30;3;15;54;57;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2
23;20;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;3;61;49;64;17;62;58;44;30;16;15;54;57;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2;4;264
4;264;23;20;14;32;25;26;29;56;41;18;48;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;3;61;49;64;17;62;58;44;30;16;15;54;57;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2
23;20;14;32;25;48;29;56;41;18;26;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;3;61;49;64;17;62;58;44;30;16;15;54;57;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2;4;264
4;264;23;20;14;32;25;48;29;56;41;18;26;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;3;61;49;64;17;62;58;44;30;16;15;54;57;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2
23;20;14;32;25;48;29;56;41;18;57;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;3;61;49;64;17;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2;4;268
4;268;23;20;14;32;25;48;29;56;41;18;57;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;3;61;49;64;17;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2
23;20;14;32;25;48;29;56;41;17;57;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2;4;278
4;278;23;20;14;32;25;48;29;56;41;17;57;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2
23;20;14;32;48;25;29;56;41;17;57;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2;4;266
4;266;23;20;14;32;48;25;29;56;41;17;57;34;59;28;24;52;55;47;21;12;51;45;39;7;6;50;13;46;37;8;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2
23;20;14;32;48;25;29;56;41;17;57;34;59;28;24;45;55;47;21;12;51;52;39;7;6;50;13;46;37;8;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2;4;260
4;260;23;20;14;32;48;25;29;56;41;17;57;34;59;28;24;45;55;47;21;12;51;52;39;7;6;50;13;46;37;8;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2
23;20;8;32;48;25;29;56;41;17;57;34;59;28;24;45;55;47;21;12;51;52;39;7;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2;4;256
4;256;23;20;8;32;48;25;29;56;41;17;57;34;59;28;24;45;55;47;21;12;51;52;39;7;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;2
23;20;8;32;2;25;29;56;41;17;57;34;59;28;24;45;55;47;21;12;51;52;39;7;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;48;4;256
4;256;23;20;8;32;2;25;29;56;41;17;57;34;59;28;24;45;55;47;21;12;51;52;39;7;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;10;48
23;20;8;32;2;25;29;56;41;17;57;34;59;28;24;45;10;47;21;12;51;52;39;7;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;55;48;4;256
4;256;23;20;8;32;2;25;29;56;41;17;57;34;59;28;24;45;10;47;21;12;51;52;39;7;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;4;11;55;48
23;20;8;32;2;25;29;56;41;17;57;34;59;28;24;45;10;47;21;12;51;52;39;7;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;48;11;55;4;4;256
4;256;23;20;8;32;2;25;29;56;41;17;57;34;59;28;24;45;10;47;21;12;51;52;39;7;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;5;22;19;27;60;31;36;1;9;43;48;11;55;4
23;20;8;32;2;25;29;56;41;17;57;34;59;28;24;45;10;47;21;12;51;52;39;7;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;48;11;5;4;4;256
4;256;23;20;8;32;2;25;29;56;41;17;57;34;59;28;24;45;10;47;21;12;51;52;39;7;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;48;11;5;4
23;20;8;32;2;25;29;56;41;17;57;34;7;28;24;45;10;47;21;12;51;52;39;59;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;48;11;5;4;4;256
4;256;23;20;8;32;2;25;29;56;41;17;57;34;7;28;24;45;10;47;21;12;51;52;39;59;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;48;11;5;4
23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;45;10;47;21;12;51;52;39;59;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;34;11;5;4;4;256
4;256;23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;45;10;47;21;12;51;52;39;59;6;50;13;46;37;14;3;61;49;64;18;62;58;44;30;16;15;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;34;11;5;4
23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;45;10;47;21;12;51;52;39;59;6;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;34;11;5;4;4;250
4;250;23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;45;10;47;21;12;51;52;39;59;6;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;34;11;5;4
23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;21;10;47;45;12;51;52;39;59;6;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;34;11;5;4;4;254
4;254;23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;21;10;47;45;12;51;52;39;59;6;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;34;11;5;4
23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;21;10;47;45;4;51;52;39;59;6;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;34;11;5;12;4;256
5;256;23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;21;10;47;45;4;51;52;39;59;6;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;33;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;34;11;5;12
23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;21;10;47;45;4;51;52;39;33;6;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;59;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;34;11;5;12;5;256
5;256;23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;21;10;47;45;4;51;52;39;33;6;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;59;42;38;53;40;63;55;22;19;27;60;31;36;1;9;43;34;11;5;12
23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;21;10;47;45;4;51;52;39;33;43;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;59;42;38;53;40;63;55;22;19;27;60;31;36;1;9;6;34;11;5;12;5;256
5;256;23;20;8;32;2;25;29;56;41;17;57;48;7;28;24;21;10;47;45;4;51;52;39;33;43;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;59;42;38;53;40;63;55;22;19;27;60;31;36;1;9;6;34;11;5;12
23;20;8;32;2;25;40;56;41;17;57;48;7;28;24;21;10;47;45;4;51;52;39;33;43;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;19;27;60;31;36;1;9;6;34;11;5;12;5;256
5;256;23;20;8;32;2;25;40;56;41;17;57;48;7;28;24;21;10;47;45;4;51;52;39;33;43;50;13;46;37;14;3;61;49;64;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;19;27;60;31;36;1;9;6;34;11;5;12
23;20;8;32;2;25;40;56;41;64;57;48;7;28;24;21;10;47;45;4;51;52;39;33;43;50;13;46;37;14;3;61;49;17;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;19;27;60;31;36;1;9;6;34;11;5;12;5;248
5;248;23;20;8;32;2;25;40;56;41;64;57;48;7;28;24;21;10;47;45;4;51;52;39;33;43;50;13;46;37;14;3;61;49;17;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;19;27;60;31;36;1;9;6;34;11;5;12
23;20;8;32;2;19;40;56;41;64;57;48;7;28;24;21;10;47;45;4;51;52;39;33;43;50;13;46;37;14;3;61;49;17;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12;5;256
5;256;23;20;8;32;2;19;40;56;41;64;57;48;7;28;24;21;10;47;45;4;51;52;39;33;43;50;13;46;37;14;3;61;49;17;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12
23;20;8;32;2;48;40;56;41;64;57;19;7;28;24;21;10;47;45;4;51;52;39;33;43;50;13;46;37;14;3;61;49;17;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12;5;240
5;240;23;20;8;32;2;48;40;56;41;64;57;19;7;28;24;21;10;47;45;4;51;52;39;33;43;50;13;46;37;14;3;61;49;17;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12
23;20;8;32;2;48;40;56;41;64;57;19;7;28;24;21;10;47;45;4;51;52;39;33;43;61;13;46;37;14;3;50;49;17;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12;5;242
5;242;23;20;8;32;2;48;40;56;41;64;57;19;7;28;24;21;10;47;45;4;51;52;39;33;43;61;13;46;37;14;3;50;49;17;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12
23;20;8;32;2;48;40;56;41;64;57;19;7;28;24;21;10;13;45;4;51;52;39;33;43;61;47;46;37;14;3;50;49;17;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12;5;242
5;242;23;20;8;32;2;48;40;56;41;64;57;19;7;28;24;21;10;13;45;4;51;52;39;33;43;61;47;46;37;14;3;50;49;17;18;62;58;44;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12
23;20;8;32;2;48;40;56;41;64;57;19;7;28;24;21;10;13;45;4;51;52;39;33;43;61;47;46;37;14;3;50;49;44;18;62;58;17;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12;5;242
5;242;23;20;8;32;2;48;40;56;41;64;57;19;7;28;24;21;10;13;45;4;51;52;39;33;43;61;47;46;37;14;3;50;49;44;18;62;58;17;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12
46;20;8;32;2;48;40;56;41;64;57;19;7;28;24;21;10;13;45;4;51;52;39;33;43;61;47;23;37;14;3;50;49;44;18;62;58;17;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12;5;250
5;250;46;20;8;32;2;48;40;56;41;64;57;19;7;28;24;21;10;13;45;4;51;52;39;33;43;61;47;23;37;14;3;50;49;44;18;62;58;17;15;16;30;54;26;35;59;42;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12
46;20;8;32;2;48;40;56;41;64;57;19;7;28;42;21;10;13;45;4;51;52;39;33;43;61;47;23;37;14;3;50;49;44;18;62;58;17;15;16;30;54;26;35;59;24;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12;5;252
5;252;46;20;8;32;2;48;40;56;41;64;57;19;7;28;42;21;10;13;45;4;51;52;39;33;43;61;47;23;37;14;3;50;49;44;18;62;58;17;15;16;30;54;26;35;59;24;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12
46;20;8;32;2;48;40;56;41;64;57;19;7;28;42;21;10;13;45;4;51;52;39;33;43;61;47;23;37;14;3;50;49;44;18;17;58;62;15;16;30;54;26;35;59;24;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12;5;252
5;252;46;20;8;32;2;48;40;56;41;64;57;19;7;28;42;21;10;13;45;4;51;52;39;33;43;61;47;23;37;14;3;50;49;44;18;17;58;62;15;16;30;54;26;35;59;24;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;11;5;12
46;20;8;32;2;48;40;56;41;64;57;19;7;28;42;21;10;13;45;4;51;52;39;33;43;61;47;23;37;14;3;50;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;24;5;12;5;244
5;244;46;20;8;32;2;48;40;56;41;64;57;19;7;28;42;21;10;13;45;4;51;52;39;33;43;61;47;23;37;14;3;50;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;63;55;22;25;27;60;31;36;1;9;6;34;24;5;12
46;20;8;32;2;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;33;43;61;47;23;37;14;3;50;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;63;55;22;25;27;60;31;36;1;10;6;34;24;5;12;5;248
5;248;46;20;8;32;2;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;33;43;61;47;23;37;14;3;50;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;63;55;22;25;27;60;31;36;1;10;6;34;24;5;12
46;20;8;32;2;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;33;43;61;47;23;37;14;3;60;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;63;55;22;25;27;50;31;36;1;10;6;34;24;5;12;5;248
5;248;46;20;8;32;2;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;33;43;61;47;23;37;14;3;60;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;63;55;22;25;27;50;31;36;1;10;6;34;24;5;12
46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;33;43;61;47;23;37;14;3;60;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;63;55;22;25;27;50;2;36;1;10;6;34;24;5;12;5;248
5;248;46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;33;43;61;47;23;37;14;3;60;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;63;55;22;25;27;50;2;36;1;10;6;34;24;5;12
46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;33;43;61;47;23;37;2;3;60;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;63;55;22;25;27;50;14;36;1;10;6;34;24;5;12;5;248
5;248;46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;33;43;61;47;23;37;2;3;60;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;63;55;22;25;27;50;14;36;1;10;6;34;24;5;12
46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;33;43;61;47;23;37;2;3;60;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;12;55;22;25;27;50;14;36;1;10;6;34;24;5;63;5;248
5;248;46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;33;43;61;47;23;37;2;3;60;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;12;55;22;25;27;50;14;36;1;10;6;34;24;5;63
46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;12;43;61;47;23;37;2;3;60;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;33;55;22;25;27;50;14;36;1;10;6;34;24;5;63;5;248
5;248;46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;12;43;61;47;23;37;2;3;60;49;44;18;17;58;62;15;16;30;54;26;35;59;11;38;53;29;33;55;22;25;27;50;14;36;1;10;6;34;24;5;63
46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;12;43;61;47;23;37;2;3;60;49;44;18;17;58;62;15;16;30;54;10;35;59;11;38;53;29;33;55;22;25;27;50;14;36;1;26;6;34;24;5;63;5;248
6;248;46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;12;43;61;47;23;37;2;3;60;49;44;18;17;58;62;15;16;30;54;10;35;59;11;38;53;29;33;55;22;25;27;50;14;36;1;26;6;34;24;5;63
46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;12;43;61;47;23;37;2;3;60;49;44;18;17;58;62;15;16;30;10;54;35;59;11;38;53;29;33;55;22;25;27;50;14;36;1;26;6;34;24;5;63;6;248
6;248;46;20;8;32;31;48;40;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;12;43;61;47;23;37;2;3;60;49;44;18;17;58;62;15;16;30;10;54;35;59;11;38;53;29;33;55;22;25;27;50;14;36;1;26;6;34;24;5;63
46;20;8;32;31;48;17;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;12;43;61;47;23;37;2;3;60;49;44;18;40;58;62;15;16;30;10;54;35;59;11;38;53;29;33;55;22;25;27;50;14;36;1;26;6;34;24;5;63;6;248
6;248;46;20;8;32;31;48;17;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;12;43;61;47;23;37;2;3;60;49;44;18;40;58;62;15;16;30;10;54;35;59;11;38;53;29;33;55;22;25;27;50;14;36;1;26;6;34;24;5;63
46;20;8;32;31;48;17;56;41;64;57;19;7;28;42;21;9;13;45;4;51;52;39;12;43;61;47;23;37;2;3;60;49;44;18;40;58;62;15;16;30;10;54;35;59;11;38;53;29;33;5;22;25;27;50;14;36;1;26;6;34;24;55;63;6;248
