"X1";"X282";"X20";"X26";"X7";"X42";"X60";"X17";"X56";"X34";"X23";"X14";"X30";"X41";"X21";"X57";"X64";"X15";"X29";"X46";"X27";"X8";"X22";"X38";"X11";"X9";"X32";"X47";"X62";"X12";"X53";"X13";"X49";"X2";"X28";"X40";"X33";"X48";"X18";"X35";"X51";"X61";"X50";"X39";"X25";"X5";"X6";"X55";"X1.1";"X43";"X24";"X59";"X44";"X4";"X37";"X45";"X16";"X58";"X19";"X3";"X63";"X36";"X52";"X31";"X10";"X54"
3;242;35;10;7;22;61;52;56;42;1;57;46;41;17;58;64;15;29;11;27;54;47;59;43;44;51;28;45;12;53;13;49;24;19;39;32;3;26;5;25;60;2;63;16;31;6;55;23;33;14;4;34;36;8;62;30;9;40;18;38;48;21;20;37;50
35;10;7;22;61;52;56;42;1;57;46;41;17;58;64;15;29;11;27;54;47;59;43;44;51;28;45;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;6;55;23;33;14;4;34;36;8;62;30;9;40;18;38;48;21;20;37;50;3;236
3;236;35;10;7;22;61;52;56;42;1;57;46;41;17;58;64;15;29;11;27;54;47;59;43;44;51;28;45;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;6;55;23;33;14;4;34;36;8;62;30;9;40;18;38;48;21;20;37;50
35;10;7;22;61;52;56;42;1;57;46;41;17;58;64;15;29;11;27;54;47;20;43;44;51;28;45;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;6;55;23;33;14;4;34;36;8;62;30;9;40;18;38;48;21;59;37;50;3;238
3;238;35;10;7;22;61;52;56;42;1;57;46;41;17;58;64;15;29;11;27;54;47;20;43;44;51;28;45;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;6;55;23;33;14;4;34;36;8;62;30;9;40;18;38;48;21;59;37;50
35;10;7;22;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;54;47;20;43;44;51;28;45;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;29;55;23;33;14;4;34;36;8;62;30;9;40;18;38;48;21;59;37;50;3;258
3;258;35;10;7;22;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;54;47;20;43;44;51;28;45;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;29;55;23;33;14;4;34;36;8;62;30;9;40;18;38;48;21;59;37;50
35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;54;47;20;43;44;51;28;45;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;29;55;23;33;14;22;34;36;8;62;30;9;40;18;38;48;21;59;37;50;3;266
3;266;35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;54;47;20;43;44;51;28;45;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;29;55;23;33;14;22;34;36;8;62;30;9;40;18;38;48;21;59;37;50
35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;20;43;44;51;28;45;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;29;55;23;33;54;22;34;36;8;62;30;9;40;18;38;48;21;59;37;50;3;264
3;264;35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;20;43;44;51;28;45;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;29;55;23;33;54;22;34;36;8;62;30;9;40;18;38;48;21;59;37;50
35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;20;43;44;51;28;34;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;29;55;23;33;54;22;45;36;8;62;30;9;40;18;38;48;21;59;37;50;3;272
3;272;35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;20;43;44;51;28;34;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;29;55;23;33;54;22;45;36;8;62;30;9;40;18;38;48;21;59;37;50
35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;40;43;44;51;28;34;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;29;55;23;33;54;22;45;36;8;62;30;9;20;18;38;48;21;59;37;50;3;274
3;274;35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;40;43;44;51;28;34;12;25;13;49;24;19;39;32;3;26;5;53;60;2;63;16;31;29;55;23;33;54;22;45;36;8;62;30;9;20;18;38;48;21;59;37;50
35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;26;43;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;60;2;63;16;31;29;55;23;33;54;22;45;36;8;62;30;9;20;18;38;48;21;59;37;50;3;276
3;276;35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;26;43;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;60;2;63;16;31;29;55;23;33;54;22;45;36;8;62;30;9;20;18;38;48;21;59;37;50
35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;26;43;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;60;2;63;16;31;29;55;23;33;54;22;45;36;8;62;30;9;20;48;38;18;21;59;37;50;3;276
4;276;35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;26;43;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;60;2;63;16;31;29;55;23;33;54;22;45;36;8;62;30;9;20;48;38;18;21;59;37;50
35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;60;2;63;16;31;29;55;23;33;54;22;43;36;8;62;30;9;20;48;38;18;21;59;37;50;4;276
4;276;35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;60;2;63;16;31;29;55;23;33;54;22;43;36;8;62;30;9;20;48;38;18;21;59;37;50
35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;54;22;43;60;8;62;30;9;20;48;38;18;21;59;37;50;4;276
4;276;35;10;7;4;61;52;56;42;1;57;46;41;17;58;64;15;6;11;27;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;54;22;43;60;8;62;30;9;20;48;38;18;21;59;37;50
35;10;7;4;61;52;56;42;1;57;46;41;27;58;64;15;6;11;17;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;54;22;43;60;8;62;30;9;20;48;38;18;21;59;37;50;4;280
4;280;35;10;7;4;61;52;56;42;1;57;46;41;27;58;64;15;6;11;17;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;54;22;43;60;8;62;30;9;20;48;38;18;21;59;37;50
35;10;7;4;61;52;56;42;1;57;46;41;27;58;64;15;6;11;17;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;54;9;20;48;38;18;21;59;37;50;4;280
4;280;35;10;7;4;61;52;56;42;1;57;46;41;27;58;64;15;6;11;17;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;54;9;20;48;38;18;21;59;37;50
35;10;7;4;61;52;56;42;1;57;46;41;27;58;64;9;6;11;17;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;54;15;20;48;38;18;21;59;37;50;4;280
4;280;35;10;7;4;61;52;56;42;1;57;46;41;27;58;64;9;6;11;17;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;54;15;20;48;38;18;21;59;37;50
35;10;7;4;61;52;6;42;1;57;46;41;27;58;64;9;56;11;17;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;54;15;20;48;38;18;21;59;37;50;4;260
4;260;35;10;7;4;61;52;6;42;1;57;46;41;27;58;64;9;56;11;17;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;54;15;20;48;38;18;21;59;37;50
35;10;7;4;61;52;6;42;1;57;46;17;27;58;64;9;56;11;41;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;54;15;20;48;38;18;21;59;37;50;4;248
4;248;35;10;7;4;61;52;6;42;1;57;46;17;27;58;64;9;56;11;41;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;54;15;20;48;38;18;21;59;37;50
35;10;7;4;61;52;6;42;1;57;46;17;27;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;54;11;20;48;38;18;21;59;37;50;4;248
4;248;35;10;7;4;61;52;6;42;1;57;46;17;27;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;25;13;49;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;54;11;20;48;38;18;21;59;37;50
35;10;7;4;61;52;6;42;1;57;46;17;27;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;25;13;54;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;49;11;20;48;38;18;21;59;37;50;4;248
4;248;35;10;7;4;61;52;6;42;1;57;46;17;27;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;25;13;54;24;19;39;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;60;8;62;49;11;20;48;38;18;21;59;37;50
35;10;7;4;61;52;6;42;1;57;46;17;27;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;25;13;54;24;19;60;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;39;8;62;49;11;20;48;38;18;21;59;37;50;4;248
4;248;35;10;7;4;61;52;6;42;1;57;46;17;27;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;25;13;54;24;19;60;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;39;8;62;49;11;20;48;38;18;21;59;37;50
35;10;7;4;61;25;6;42;1;57;46;17;27;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;39;8;62;49;11;20;48;38;18;21;59;37;50;4;260
4;260;35;10;7;4;61;25;6;42;1;57;46;17;27;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;63;16;31;29;55;23;33;30;22;43;39;8;62;49;11;20;48;38;18;21;59;37;50
35;29;7;4;61;25;6;42;1;57;46;17;27;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;63;16;31;10;55;23;33;30;22;43;39;8;62;49;11;20;48;38;18;21;59;37;50;4;260
4;260;35;29;7;4;61;25;6;42;1;57;46;17;27;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;63;16;31;10;55;23;33;30;22;43;39;8;62;49;11;20;48;38;18;21;59;37;50
35;29;7;4;61;25;6;42;1;57;46;17;63;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;10;55;23;33;30;22;43;39;8;62;49;11;20;48;38;18;21;59;37;50;4;260
4;260;35;29;7;4;61;25;6;42;1;57;46;17;63;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;10;55;23;33;30;22;43;39;8;62;49;11;20;48;38;18;21;59;37;50
35;29;7;4;61;25;6;42;1;57;46;17;63;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;59;37;50;4;260
4;260;35;29;7;4;61;25;6;42;1;57;46;17;63;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;59;37;50
35;29;7;4;25;61;6;42;1;57;46;17;63;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;59;37;50;4;240
4;240;35;29;7;4;25;61;6;42;1;57;46;17;63;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;59;37;50
35;29;7;4;25;61;6;42;46;57;1;17;63;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;59;37;50;4;268
4;268;35;29;7;4;25;61;6;42;46;57;1;17;63;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;59;37;50
35;29;7;4;25;61;6;42;46;57;1;17;63;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;50;37;59;4;268
4;268;35;29;7;4;25;61;6;42;46;57;1;17;63;58;64;9;56;15;41;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;50;37;59
35;29;7;4;41;61;6;42;46;57;1;17;63;58;64;9;56;15;25;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;50;37;59;4;272
4;272;35;29;7;4;41;61;6;42;46;57;1;17;63;58;64;9;56;15;25;14;47;26;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;50;37;59
35;29;7;4;41;61;6;42;46;57;1;17;63;58;64;9;56;26;25;14;47;15;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;50;37;59;4;280
4;280;35;29;7;4;41;61;6;42;46;57;1;17;63;58;64;9;56;26;25;14;47;15;45;44;51;28;34;12;52;13;54;24;19;60;32;3;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;50;37;59
35;29;7;4;41;61;6;42;46;57;1;17;63;58;64;9;56;3;25;14;47;15;45;44;51;28;34;12;52;13;54;24;19;60;32;26;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;50;37;59;4;280
5;280;35;29;7;4;41;61;6;42;46;57;1;17;63;58;64;9;56;3;25;14;47;15;45;44;51;28;34;12;52;13;54;24;19;60;32;26;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;62;49;10;20;48;38;18;21;50;37;59
35;29;7;4;41;61;6;42;46;57;1;17;63;58;64;9;56;3;25;14;47;15;45;44;51;28;34;12;52;13;54;24;19;60;32;62;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;26;49;10;20;48;38;18;21;50;37;59;5;280
5;280;35;29;7;4;41;61;6;42;46;57;1;17;63;58;64;9;56;3;25;14;47;15;45;44;51;28;34;12;52;13;54;24;19;60;32;62;40;5;53;36;2;27;16;31;11;55;23;33;30;22;43;39;8;26;49;10;20;48;38;18;21;50;37;59
35;29;7;4;41;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;15;45;44;51;28;34;12;52;13;54;24;19;60;32;62;40;5;53;36;2;27;16;31;11;55;23;33;30;22;58;39;8;26;49;10;20;48;38;18;21;50;37;59;5;280
5;280;35;29;7;4;41;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;15;45;44;51;28;34;12;52;13;54;24;19;60;32;62;40;5;53;36;2;27;16;31;11;55;23;33;30;22;58;39;8;26;49;10;20;48;38;18;21;50;37;59
35;29;7;4;41;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;15;45;44;51;62;34;12;52;13;54;24;19;60;32;28;40;5;53;36;2;27;16;31;11;55;23;33;30;22;58;39;8;26;49;10;20;48;38;18;21;50;37;59;5;280
5;280;35;29;7;4;41;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;15;45;44;51;62;34;12;52;13;54;24;19;60;32;28;40;5;53;36;2;27;16;31;11;55;23;33;30;22;58;39;8;26;49;10;20;48;38;18;21;50;37;59
35;29;7;4;41;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;15;45;44;51;62;34;12;52;13;54;24;19;60;32;28;40;5;53;36;21;27;16;31;11;55;23;33;30;22;58;39;8;26;49;10;20;48;38;18;2;50;37;59;5;280
5;280;35;29;7;4;41;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;15;45;44;51;62;34;12;52;13;54;24;19;60;32;28;40;5;53;36;21;27;16;31;11;55;23;33;30;22;58;39;8;26;49;10;20;48;38;18;2;50;37;59
35;29;7;4;48;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;15;45;44;51;62;34;12;52;13;54;24;19;60;32;28;40;5;53;36;21;27;16;31;11;55;23;33;30;22;58;39;8;26;49;10;20;41;38;18;2;50;37;59;5;280
5;280;35;29;7;4;48;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;15;45;44;51;62;34;12;52;13;54;24;19;60;32;28;40;5;53;36;21;27;16;31;11;55;23;33;30;22;58;39;8;26;49;10;20;41;38;18;2;50;37;59
35;29;7;4;48;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;44;45;15;51;62;34;12;52;13;54;24;19;60;32;28;40;5;53;36;21;27;16;31;11;55;23;33;30;22;58;39;8;26;49;10;20;41;38;18;2;50;37;59;5;278
5;278;35;29;7;4;48;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;44;45;15;51;62;34;12;52;13;54;24;19;60;32;28;40;5;53;36;21;27;16;31;11;55;23;33;30;22;58;39;8;26;49;10;20;41;38;18;2;50;37;59
35;29;7;4;48;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;44;45;15;51;62;34;12;31;13;54;24;19;60;32;28;40;5;53;36;21;27;16;52;11;55;23;33;30;22;58;39;8;26;49;10;20;41;38;18;2;50;37;59;5;274
5;274;35;29;7;4;48;61;6;42;46;57;1;17;63;43;64;9;56;3;25;14;47;44;45;15;51;62;34;12;31;13;54;24;19;60;32;28;40;5;53;36;21;27;16;52;11;55;23;33;30;22;58;39;8;26;49;10;20;41;38;18;2;50;37;59
35;29;7;4;48;61;6;42;46;57;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;62;34;12;31;13;54;24;19;60;32;28;40;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;49;10;20;41;38;18;2;50;37;59;5;274
5;274;35;29;7;4;48;61;6;42;46;57;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;62;34;12;31;13;54;24;19;60;32;28;40;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;49;10;20;41;38;18;2;50;37;59
35;29;7;4;48;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;62;34;12;57;13;54;24;19;60;32;28;40;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;49;10;20;41;38;18;2;50;37;59;5;278
5;278;35;29;7;4;48;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;62;34;12;57;13;54;24;19;60;32;28;40;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;49;10;20;41;38;18;2;50;37;59
35;29;7;4;48;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;62;34;12;57;13;40;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;49;10;20;41;38;18;2;50;37;59;5;274
5;274;35;29;7;4;48;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;62;34;12;57;13;40;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;49;10;20;41;38;18;2;50;37;59
35;29;7;4;48;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;37;34;12;57;13;40;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;49;10;20;41;38;18;2;50;62;59;5;274
5;274;35;29;7;4;48;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;37;34;12;57;13;40;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;49;10;20;41;38;18;2;50;62;59
35;29;7;4;59;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;37;34;12;57;13;40;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;49;10;20;41;38;18;2;50;62;48;5;274
5;274;35;29;7;4;59;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;37;34;12;57;13;40;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;49;10;20;41;38;18;2;50;62;48
35;29;7;49;59;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;37;34;12;57;13;40;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;4;10;20;41;38;18;2;50;62;48;5;278
5;278;35;29;7;49;59;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;37;34;12;57;13;40;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;33;30;22;58;63;8;26;4;10;20;41;38;18;2;50;62;48
35;29;7;49;59;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;37;34;12;57;13;33;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;40;30;22;58;63;8;26;4;10;20;41;38;18;2;50;62;48;5;278
5;278;35;29;7;49;59;61;6;42;46;31;1;17;39;43;64;9;56;3;25;14;47;44;45;15;51;37;34;12;57;13;33;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;40;30;22;58;63;8;26;4;10;20;41;38;18;2;50;62;48
35;29;7;49;59;61;6;42;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;37;34;12;57;13;33;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;40;30;22;58;63;8;14;4;10;20;41;38;18;2;50;62;48;5;274
5;274;35;29;7;49;59;61;6;42;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;37;34;12;57;13;33;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;40;30;22;58;63;8;14;4;10;20;41;38;18;2;50;62;48
35;29;7;49;59;61;37;42;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;13;33;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;40;30;22;58;63;8;14;4;10;20;41;38;18;2;50;62;48;5;274
5;274;35;29;7;49;59;61;37;42;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;13;33;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;40;30;22;58;63;8;14;4;10;20;41;38;18;2;50;62;48
35;29;7;49;59;61;37;42;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;13;4;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;40;30;22;58;63;8;14;33;10;20;41;38;18;2;50;62;48;5;274
5;274;35;29;7;49;59;61;37;42;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;13;4;24;19;60;32;28;54;5;53;36;21;27;16;52;11;55;23;40;30;22;58;63;8;14;33;10;20;41;38;18;2;50;62;48
35;29;7;49;59;61;37;28;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;13;4;24;19;60;32;42;54;5;53;36;21;27;16;52;11;55;23;40;30;22;58;63;8;14;33;10;20;41;38;18;2;50;62;48;5;266
5;266;35;29;7;49;59;61;37;28;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;13;4;24;19;60;32;42;54;5;53;36;21;27;16;52;11;55;23;40;30;22;58;63;8;14;33;10;20;41;38;18;2;50;62;48
35;29;7;49;59;61;37;28;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;13;4;24;19;60;32;42;54;5;53;20;21;27;16;52;11;55;23;40;30;22;58;63;8;14;33;10;36;41;38;18;2;50;62;48;5;266
5;266;35;29;7;49;59;61;37;28;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;13;4;24;19;60;32;42;54;5;53;20;21;27;16;52;11;55;23;40;30;22;58;63;8;14;33;10;36;41;38;18;2;50;62;48
35;29;7;49;59;61;37;28;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;42;4;24;19;60;32;13;54;5;53;20;21;27;16;52;11;55;23;40;30;22;58;63;8;14;33;10;36;41;38;18;2;50;62;48;5;270
6;270;35;29;7;49;59;61;37;28;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;42;4;24;19;60;32;13;54;5;53;20;21;27;16;52;11;55;23;40;30;22;58;63;8;14;33;10;36;41;38;18;2;50;62;48
35;29;7;49;59;61;37;28;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;42;4;24;19;60;32;13;54;5;53;20;21;27;16;52;11;55;23;40;30;22;58;33;8;14;63;10;36;41;38;18;2;50;62;48;6;270
6;270;35;29;7;49;59;61;37;28;46;31;1;17;39;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;42;4;24;19;60;32;13;54;5;53;20;21;27;16;52;11;55;23;40;30;22;58;33;8;14;63;10;36;41;38;18;2;50;62;48
35;29;7;49;59;61;37;28;46;31;1;17;11;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;42;4;24;19;60;32;13;54;5;53;20;21;27;16;52;39;55;23;40;30;22;58;33;8;14;63;10;36;41;38;18;2;50;62;48;6;270
6;270;35;29;7;49;59;61;37;28;46;31;1;17;11;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;42;4;24;19;60;32;13;54;5;53;20;21;27;16;52;39;55;23;40;30;22;58;33;8;14;63;10;36;41;38;18;2;50;62;48
35;29;7;49;59;61;37;28;46;31;1;17;11;43;64;9;56;3;25;26;47;44;45;15;51;6;34;12;57;42;4;24;19;60;32;13;54;5;33;20;21;27;16;52;39;55;23;40;30;22;58;53;8;14;63;10;36;41;38;18;2;50;62;48;6;258
