"X1";"X286";"X23";"X31";"X36";"X60";"X3";"X35";"X46";"X58";"X25";"X39";"X63";"X51";"X29";"X28";"X55";"X49";"X33";"X45";"X21";"X20";"X7";"X18";"X56";"X59";"X37";"X62";"X54";"X14";"X57";"X16";"X4";"X13";"X64";"X27";"X24";"X11";"X44";"X43";"X9";"X8";"X41";"X32";"X22";"X50";"X53";"X2";"X15";"X10";"X47";"X26";"X30";"X42";"X38";"X61";"X19";"X17";"X5";"X12";"X34";"X1.1";"X52";"X6";"X40";"X48"
3;258;38;37;32;31;22;35;21;49;15;39;64;54;55;59;33;58;25;13;46;1;23;18;42;47;63;12;7;10;57;26;4;28;62;44;20;16;36;43;51;8;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;5;41;60;19;48;30;3;34
38;37;32;31;22;35;21;49;15;39;64;54;55;59;33;58;25;13;46;1;23;18;42;47;63;12;7;10;57;26;4;28;62;5;20;16;36;43;51;8;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;44;41;60;19;48;30;3;34;3;258
3;258;38;37;32;31;22;35;21;49;15;39;64;54;55;59;33;58;25;13;46;1;23;18;42;47;63;12;7;10;57;26;4;28;62;5;20;16;36;43;51;8;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;44;41;60;19;48;30;3;34
38;37;32;31;22;35;21;49;13;39;64;54;55;59;33;58;25;15;46;1;23;18;42;47;63;12;7;10;57;26;4;28;62;5;20;16;36;43;51;8;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;44;41;60;19;48;30;3;34;3;258
3;258;38;37;32;31;22;35;21;49;13;39;64;54;55;59;33;58;25;15;46;1;23;18;42;47;63;12;7;10;57;26;4;28;62;5;20;16;36;43;51;8;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;44;41;60;19;48;30;3;34
38;37;32;31;8;35;21;49;13;39;64;54;55;59;33;58;25;15;46;1;23;18;42;47;63;12;7;10;57;26;4;28;62;5;20;16;36;43;51;22;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;44;41;60;19;48;30;3;34;3;258
3;258;38;37;32;31;8;35;21;49;13;39;64;54;55;59;33;58;25;15;46;1;23;18;42;47;63;12;7;10;57;26;4;28;62;5;20;16;36;43;51;22;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;44;41;60;19;48;30;3;34
38;37;44;31;8;35;21;49;13;39;64;54;55;59;33;58;25;15;46;1;23;18;42;47;63;12;7;10;57;26;4;28;62;5;20;16;36;43;51;22;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;32;41;60;19;48;30;3;34;3;260
3;260;38;37;44;31;8;35;21;49;13;39;64;54;55;59;33;58;25;15;46;1;23;18;42;47;63;12;7;10;57;26;4;28;62;5;20;16;36;43;51;22;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;32;41;60;19;48;30;3;34
38;37;44;31;8;35;21;49;63;39;64;54;55;59;33;58;25;15;46;1;23;18;42;47;13;12;7;10;57;26;4;28;62;5;20;16;36;43;51;22;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;32;41;60;19;48;30;3;34;3;260
3;260;38;37;44;31;8;35;21;49;63;39;64;54;55;59;33;58;25;15;46;1;23;18;42;47;13;12;7;10;57;26;4;28;62;5;20;16;36;43;51;22;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;32;41;60;19;48;30;3;34
38;37;44;31;8;35;21;49;63;39;64;54;55;59;33;58;25;15;46;1;23;18;42;36;13;12;7;10;57;26;4;28;62;5;20;16;47;43;51;22;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;32;41;60;19;48;30;3;34;3;260
3;260;38;37;44;31;8;35;21;49;63;39;64;54;55;59;33;58;25;15;46;1;23;18;42;36;13;12;7;10;57;26;4;28;62;5;20;16;47;43;51;22;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;32;41;60;19;48;30;3;34
38;37;44;31;8;4;21;49;63;39;64;54;55;59;33;58;25;15;46;1;23;18;42;36;13;12;7;10;57;26;35;28;62;5;20;16;47;43;51;22;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;32;41;60;19;48;30;3;34;3;280
3;280;38;37;44;31;8;4;21;49;63;39;64;54;55;59;33;58;25;15;46;1;23;18;42;36;13;12;7;10;57;26;35;28;62;5;20;16;47;43;51;22;6;2;14;50;56;27;45;40;17;11;9;53;24;61;29;52;32;41;60;19;48;30;3;34
38;37;44;31;8;4;21;49;63;39;64;54;55;59;33;58;25;14;46;1;23;18;42;36;13;12;7;10;57;26;35;28;62;5;20;16;47;43;51;22;6;2;15;50;56;27;45;40;17;11;9;53;24;61;29;52;32;41;60;19;48;30;3;34;3;280
3;280;38;37;44;31;8;4;21;49;63;39;64;54;55;59;33;58;25;14;46;1;23;18;42;36;13;12;7;10;57;26;35;28;62;5;20;16;47;43;51;22;6;2;15;50;56;27;45;40;17;11;9;53;24;61;29;52;32;41;60;19;48;30;3;34
38;37;44;31;8;4;21;49;63;39;64;54;55;59;33;58;25;14;46;1;23;18;42;36;13;12;7;52;57;26;35;28;62;5;20;16;47;43;51;22;6;2;15;50;56;27;45;40;17;11;9;53;24;61;29;10;32;41;60;19;48;30;3;34;3;284
4;284;38;37;44;31;8;4;21;49;63;39;64;54;55;59;33;58;25;14;46;1;23;18;42;36;13;12;7;52;57;26;35;28;62;5;20;16;47;43;51;22;6;2;15;50;56;27;45;40;17;11;9;53;24;61;29;10;32;41;60;19;48;30;3;34
38;37;44;31;8;4;21;49;63;39;64;54;55;59;33;58;25;14;46;1;23;18;42;36;13;12;7;52;57;26;35;47;62;5;20;16;28;43;51;22;6;2;15;50;56;27;45;40;17;11;9;53;24;61;29;10;32;41;60;19;48;30;3;34;4;288
4;288;38;37;44;31;8;4;21;49;63;39;64;54;55;59;33;58;25;14;46;1;23;18;42;36;13;12;7;52;57;26;35;47;62;5;20;16;28;43;51;22;6;2;15;50;56;27;45;40;17;11;9;53;24;61;29;10;32;41;60;19;48;30;3;34
38;37;44;31;8;4;21;49;63;39;64;54;55;59;33;58;25;14;46;1;23;18;42;36;13;12;7;52;57;26;35;47;62;5;20;40;28;43;51;22;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;32;41;60;19;48;30;3;34;4;288
4;288;38;37;44;31;8;4;21;49;63;39;64;54;55;59;33;58;25;14;46;1;23;18;42;36;13;12;7;52;57;26;35;47;62;5;20;40;28;43;51;22;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;32;41;60;19;48;30;3;34
38;37;44;31;8;4;21;49;23;39;64;54;55;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;26;35;47;62;5;20;40;28;43;51;22;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;32;41;60;19;48;30;3;34;4;288
4;288;38;37;44;31;8;4;21;49;23;39;64;54;55;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;26;35;47;62;5;20;40;28;43;51;22;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;32;41;60;19;48;30;3;34
38;37;44;31;8;4;21;49;23;32;64;54;55;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;26;35;47;62;5;20;40;28;43;51;22;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;60;19;48;30;3;34;4;280
4;280;38;37;44;31;8;4;21;49;23;32;64;54;55;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;26;35;47;62;5;20;40;28;43;51;22;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;60;19;48;30;3;34
38;37;44;31;8;4;30;49;23;32;64;54;55;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;26;35;47;62;5;20;40;28;43;51;22;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;60;19;48;21;3;34;4;280
4;280;38;37;44;31;8;4;30;49;23;32;64;54;55;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;26;35;47;62;5;20;40;28;43;51;22;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;60;19;48;21;3;34
38;37;44;31;8;35;30;49;23;32;64;54;55;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;26;4;47;62;5;20;40;28;43;51;22;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;60;19;48;21;3;34;4;276
4;276;38;37;44;31;8;35;30;49;23;32;64;54;55;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;26;4;47;62;5;20;40;28;43;51;22;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;60;19;48;21;3;34
38;37;44;31;8;35;30;49;23;32;64;54;55;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;22;4;47;62;5;20;40;28;43;51;26;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;60;19;48;21;3;34;4;280
4;280;38;37;44;31;8;35;30;49;23;32;64;54;55;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;22;4;47;62;5;20;40;28;43;51;26;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;60;19;48;21;3;34
38;37;44;31;8;35;30;49;23;32;64;54;60;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;22;4;47;62;5;20;40;28;43;51;26;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;55;19;48;21;3;34;4;280
4;280;38;37;44;31;8;35;30;49;23;32;64;54;60;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;22;4;47;62;5;20;40;28;43;51;26;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;55;19;48;21;3;34
38;37;44;31;8;35;30;49;23;32;64;54;60;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;43;4;47;62;5;20;40;28;22;51;26;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;55;19;48;21;3;34;4;272
4;272;38;37;44;31;8;35;30;49;23;32;64;54;60;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;43;4;47;62;5;20;40;28;22;51;26;6;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;55;19;48;21;3;34
38;37;44;31;8;35;30;49;23;32;64;54;60;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;43;4;47;62;5;20;6;28;22;51;26;40;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;55;19;48;21;3;34;4;272
4;272;38;37;44;31;8;35;30;49;23;32;64;54;60;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;43;4;47;62;5;20;6;28;22;51;26;40;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;55;19;48;21;3;34
38;37;44;31;8;35;30;21;23;32;64;54;60;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;43;4;47;62;5;20;6;28;22;51;26;40;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;55;19;48;49;3;34;4;284
4;284;38;37;44;31;8;35;30;21;23;32;64;54;60;59;33;58;25;14;46;1;63;18;42;36;13;12;7;52;57;43;4;47;62;5;20;6;28;22;51;26;40;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;55;19;48;49;3;34
38;37;44;31;8;35;30;21;23;32;64;54;60;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;4;47;62;5;20;6;28;22;51;26;40;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;55;19;48;49;3;34;4;260
4;260;38;37;44;31;8;35;30;21;23;32;64;54;60;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;4;47;62;5;20;6;28;22;51;26;40;2;15;50;56;27;45;16;17;11;9;53;24;61;29;10;39;41;55;19;48;49;3;34
38;37;44;31;8;35;30;21;23;61;64;54;60;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;4;47;62;5;20;6;28;22;51;26;40;2;15;50;56;27;45;16;17;11;9;53;24;32;29;10;39;41;55;19;48;49;3;34;4;248
4;248;38;37;44;31;8;35;30;21;23;61;64;54;60;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;4;47;62;5;20;6;28;22;51;26;40;2;15;50;56;27;45;16;17;11;9;53;24;32;29;10;39;41;55;19;48;49;3;34
38;37;44;31;8;35;30;21;23;61;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;4;47;62;5;20;6;28;22;51;26;60;2;15;50;56;27;45;16;17;11;9;53;24;32;29;10;39;41;55;19;48;49;3;34;4;248
4;248;38;37;44;31;8;35;30;21;23;61;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;4;47;62;5;20;6;28;22;51;26;60;2;15;50;56;27;45;16;17;11;9;53;24;32;29;10;39;41;55;19;48;49;3;34
38;37;44;31;3;35;30;21;23;61;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;4;47;62;5;20;6;28;22;51;26;60;2;15;50;56;27;45;16;17;11;9;53;24;32;29;10;39;41;55;19;48;49;8;34;4;248
4;248;38;37;44;31;3;35;30;21;23;61;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;4;47;62;5;20;6;28;22;51;26;60;2;15;50;56;27;45;16;17;11;9;53;24;32;29;10;39;41;55;19;48;49;8;34
38;37;44;31;3;35;30;21;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;4;47;62;5;20;6;28;22;51;26;60;2;61;50;56;27;45;16;17;11;9;53;24;32;29;10;39;41;55;19;48;49;8;34;4;260
4;260;38;37;44;31;3;35;30;21;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;4;47;62;5;20;6;28;22;51;26;60;2;61;50;56;27;45;16;17;11;9;53;24;32;29;10;39;41;55;19;48;49;8;34
38;37;44;31;3;35;30;21;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;10;47;62;5;20;6;28;22;51;26;60;2;61;50;56;27;45;16;17;11;9;53;24;32;29;4;39;41;55;19;48;49;8;34;4;260
4;260;38;37;44;31;3;35;30;21;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;12;7;52;46;43;10;47;62;5;20;6;28;22;51;26;60;2;61;50;56;27;45;16;17;11;9;53;24;32;29;4;39;41;55;19;48;49;8;34
38;37;44;31;3;35;30;21;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;19;7;52;46;43;10;47;62;5;20;6;28;22;51;26;60;2;61;50;56;27;45;16;17;11;9;53;24;32;29;4;39;41;55;12;48;49;8;34;4;260
4;260;38;37;44;31;3;35;30;21;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;19;7;52;46;43;10;47;62;5;20;6;28;22;51;26;60;2;61;50;56;27;45;16;17;11;9;53;24;32;29;4;39;41;55;12;48;49;8;34
38;37;44;31;3;35;30;21;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;19;7;52;46;43;10;47;32;5;20;6;28;22;51;26;60;2;61;50;56;27;45;16;17;11;9;53;24;62;29;4;39;41;55;12;48;49;8;34;4;256
4;256;38;37;44;31;3;35;30;21;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;19;7;52;46;43;10;47;32;5;20;6;28;22;51;26;60;2;61;50;56;27;45;16;17;11;9;53;24;62;29;4;39;41;55;12;48;49;8;34
38;37;44;31;3;35;30;27;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;19;7;52;46;43;10;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;45;16;17;11;9;53;24;62;29;4;39;41;55;12;48;49;8;34;4;256
5;256;38;37;44;31;3;35;30;27;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;19;7;52;46;43;10;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;45;16;17;11;9;53;24;62;29;4;39;41;55;12;48;49;8;34
38;37;44;31;3;35;30;27;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;19;7;52;46;43;10;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;62;29;4;39;41;55;12;48;49;8;34;5;256
5;256;38;37;44;31;3;35;30;27;23;15;64;54;40;59;33;58;25;14;57;1;63;18;42;36;13;19;7;52;46;43;10;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;62;29;4;39;41;55;12;48;49;8;34
38;37;44;31;3;35;30;27;23;15;64;54;40;59;33;58;25;10;57;1;63;18;42;36;13;19;7;52;46;43;14;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;62;29;4;39;41;55;12;48;49;8;34;5;256
5;256;38;37;44;31;3;35;30;27;23;15;64;54;40;59;33;58;25;10;57;1;63;18;42;36;13;19;7;52;46;43;14;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;62;29;4;39;41;55;12;48;49;8;34
38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;58;25;10;57;1;63;18;42;36;13;19;7;52;46;43;14;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;62;29;4;39;41;55;12;48;49;8;34;5;264
5;264;38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;58;25;10;57;1;63;18;42;36;13;19;7;52;46;43;14;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;62;29;4;39;41;55;12;48;49;8;34
38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;58;25;10;57;1;63;18;42;36;13;19;7;52;46;43;14;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;62;41;4;39;29;55;12;48;49;8;34;5;264
5;264;38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;58;25;10;57;1;63;18;42;36;13;19;7;52;46;43;14;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;62;41;4;39;29;55;12;48;49;8;34
38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;58;25;10;57;1;63;46;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;62;41;4;39;29;55;12;48;49;8;34;5;264
5;264;38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;58;25;10;57;1;63;46;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;62;41;4;39;29;55;12;48;49;8;34
38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;58;25;10;57;1;63;62;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;46;41;4;39;29;55;12;48;49;8;34;5;262
5;262;38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;58;25;10;57;1;63;62;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;60;2;61;50;56;21;17;16;45;11;9;53;24;46;41;4;39;29;55;12;48;49;8;34
38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;60;25;10;57;1;63;62;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;58;2;61;50;56;21;17;16;45;11;9;53;24;46;41;4;39;29;55;12;48;49;8;34;5;262
5;262;38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;60;25;10;57;1;63;62;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;58;2;61;50;56;21;17;16;45;11;9;53;24;46;41;4;39;29;55;12;48;49;8;34
38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;60;25;10;57;1;63;62;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;58;2;61;50;56;21;17;16;45;11;9;53;24;46;41;4;39;8;55;12;48;49;29;34;5;262
5;262;38;37;31;44;3;35;30;27;23;15;64;54;40;59;33;60;25;10;57;1;63;62;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;58;2;61;50;56;21;17;16;45;11;9;53;24;46;41;4;39;8;55;12;48;49;29;34
38;37;31;44;56;35;30;27;23;15;64;54;40;59;33;60;25;10;57;1;63;62;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;58;2;61;50;3;21;17;16;45;11;9;53;24;46;41;4;39;8;55;12;48;49;29;34;5;262
5;262;38;37;31;44;56;35;30;27;23;15;64;54;40;59;33;60;25;10;57;1;63;62;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;58;2;61;50;3;21;17;16;45;11;9;53;24;46;41;4;39;8;55;12;48;49;29;34
38;37;31;44;56;35;30;27;23;15;64;54;40;59;33;60;25;10;57;1;63;62;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;9;2;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;12;48;49;29;34;5;262
5;262;38;37;31;44;56;35;30;27;23;15;64;54;40;59;33;60;25;10;57;1;63;62;42;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;9;2;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;12;48;49;29;34
38;37;31;44;56;35;30;27;23;15;64;42;40;59;33;60;25;10;57;1;63;62;54;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;9;2;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;12;48;49;29;34;5;262
5;262;38;37;31;44;56;35;30;27;23;15;64;42;40;59;33;60;25;10;57;1;63;62;54;36;13;19;7;52;18;43;14;47;32;5;20;6;28;22;51;26;9;2;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;12;48;49;29;34
38;37;31;44;56;35;30;27;23;15;64;42;40;59;33;60;25;10;57;1;63;62;54;36;13;19;43;52;18;7;14;47;32;5;20;6;28;22;51;26;9;2;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;12;48;49;29;34;5;258
5;258;38;37;31;44;56;35;30;27;23;15;64;42;40;59;33;60;25;10;57;1;63;62;54;36;13;19;43;52;18;7;14;47;32;5;20;6;28;22;51;26;9;2;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;12;48;49;29;34
38;37;31;44;56;35;30;13;23;15;64;42;40;59;33;60;25;10;57;1;63;62;54;36;27;19;43;52;18;7;14;47;32;5;20;6;28;22;51;26;9;2;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;12;48;49;29;34;5;274
5;274;38;37;31;44;56;35;30;13;23;15;64;42;40;59;33;60;25;10;57;1;63;62;54;36;27;19;43;52;18;7;14;47;32;5;20;6;28;22;51;26;9;2;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;12;48;49;29;34
38;37;31;44;56;35;30;13;23;15;64;42;40;59;12;60;25;10;57;1;63;62;54;36;27;19;43;52;18;7;14;47;32;5;20;6;28;22;51;26;9;2;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;33;48;49;29;34;5;274
5;274;38;37;31;44;56;35;30;13;23;15;64;42;40;59;12;60;25;10;57;1;63;62;54;36;27;19;43;52;18;7;14;47;32;5;20;6;28;22;51;26;9;2;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;33;48;49;29;34
38;37;31;44;56;35;30;13;23;15;64;42;40;59;12;60;25;10;57;1;63;62;54;36;27;19;43;52;18;7;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;33;48;49;29;34;5;272
5;272;38;37;31;44;56;35;30;13;23;15;64;42;40;59;12;60;25;10;57;1;63;62;54;36;27;19;43;52;18;7;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;33;48;49;29;34
38;37;31;44;56;35;30;13;23;15;64;42;40;59;12;60;25;10;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;33;48;49;29;34;5;274
5;274;38;37;31;44;56;35;30;13;23;15;64;42;40;59;12;60;25;10;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;21;17;16;45;11;58;53;24;46;41;4;39;8;55;33;48;49;29;34
38;37;31;44;56;35;30;13;23;15;64;42;40;59;12;60;25;10;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;53;17;16;45;11;58;21;24;46;41;4;39;8;55;33;48;49;29;34;5;274
5;274;38;37;31;44;56;35;30;13;23;15;64;42;40;59;12;60;25;10;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;53;17;16;45;11;58;21;24;46;41;4;39;8;55;33;48;49;29;34
38;37;31;44;56;35;30;13;23;15;64;42;40;59;12;60;25;10;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;53;17;16;45;11;58;21;24;46;41;29;39;8;55;33;48;49;4;34;5;274
5;274;38;37;31;44;56;35;30;13;23;15;64;42;40;59;12;60;25;10;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;53;17;16;45;11;58;21;24;46;41;29;39;8;55;33;48;49;4;34
38;37;31;44;56;35;30;13;40;15;64;42;23;59;12;60;25;10;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;53;17;16;45;11;58;21;24;46;41;29;39;8;55;33;48;49;4;34;5;274
5;274;38;37;31;44;56;35;30;13;40;15;64;42;23;59;12;60;25;10;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;53;17;16;45;11;58;21;24;46;41;29;39;8;55;33;48;49;4;34
38;37;31;44;56;35;30;13;40;10;64;42;23;59;12;60;25;15;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;53;17;16;45;11;58;21;24;46;41;29;39;8;55;33;48;49;4;34;5;266
6;266;38;37;31;44;56;35;30;13;40;10;64;42;23;59;12;60;25;15;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;6;28;22;51;26;9;47;61;50;3;53;17;16;45;11;58;21;24;46;41;29;39;8;55;33;48;49;4;34
38;37;31;44;56;35;30;13;40;10;64;42;23;59;12;60;25;15;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;9;28;22;51;26;6;47;61;50;3;53;17;16;45;11;58;21;24;46;41;29;39;8;55;33;48;49;4;34;6;266
6;266;38;37;31;44;56;35;30;13;40;10;64;42;23;59;12;60;25;15;57;1;63;7;54;36;27;19;43;52;18;62;14;2;32;5;20;9;28;22;51;26;6;47;61;50;3;53;17;16;45;11;58;21;24;46;41;29;39;8;55;33;48;49;4;34
38;37;31;44;56;35;30;13;40;10;64;42;23;59;12;60;25;15;57;1;63;7;54;39;27;19;43;52;18;62;14;2;32;5;20;9;28;22;51;26;6;47;61;50;3;53;17;16;45;11;58;21;24;46;41;29;36;8;55;33;48;49;4;34;6;266
6;266;38;37;31;44;56;35;30;13;40;10;64;42;23;59;12;60;25;15;57;1;63;7;54;39;27;19;43;52;18;62;14;2;32;5;20;9;28;22;51;26;6;47;61;50;3;53;17;16;45;11;58;21;24;46;41;29;36;8;55;33;48;49;4;34
38;37;31;44;6;35;30;13;40;10;64;42;23;59;12;60;25;15;57;1;63;7;54;39;27;19;43;52;18;62;14;2;32;5;20;9;28;22;51;26;56;47;61;50;3;53;17;16;45;11;58;21;24;46;41;29;36;8;55;33;48;49;4;34;6;266
