"X1";"X304";"X30";"X64";"X40";"X45";"X57";"X49";"X51";"X1.1";"X21";"X53";"X12";"X8";"X43";"X14";"X46";"X58";"X47";"X54";"X59";"X20";"X4";"X5";"X39";"X42";"X27";"X61";"X63";"X52";"X36";"X17";"X56";"X16";"X7";"X15";"X25";"X23";"X55";"X24";"X34";"X11";"X2";"X22";"X6";"X41";"X18";"X3";"X9";"X38";"X37";"X13";"X48";"X50";"X29";"X33";"X35";"X26";"X31";"X19";"X10";"X62";"X60";"X28";"X44";"X32"
3;280;8;1;46;42;57;49;16;52;21;40;63;30;56;10;47;29;55;6;59;22;23;12;45;18;20;27;7;64;25;17;28;54;60;31;51;35;62;61;34;37;9;48;43;38;41;15;2;5;4;13;3;50;26;14;11;33;36;24;53;19;58;39;44;32
8;1;46;42;57;49;16;52;21;40;63;30;56;10;47;29;55;6;38;22;23;12;45;18;20;27;7;64;25;17;28;54;60;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;36;24;53;19;58;39;44;32;3;280
3;280;8;1;46;42;57;49;16;52;21;40;63;30;56;10;47;29;55;6;38;22;23;12;45;18;20;27;7;64;25;17;28;54;60;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;36;24;53;19;58;39;44;32
8;1;46;42;57;49;16;52;21;40;63;30;56;10;47;29;55;6;38;22;23;12;45;18;20;27;7;64;25;17;28;54;60;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;36;19;58;39;44;32;3;280
3;280;8;1;46;42;57;49;16;52;21;40;63;30;56;10;47;29;55;6;38;22;23;12;45;18;20;27;7;64;25;17;28;54;60;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;36;19;58;39;44;32
8;1;46;42;57;49;16;52;39;40;63;30;56;10;47;29;55;6;38;22;23;12;45;18;20;27;7;64;25;17;28;54;60;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;36;19;58;21;44;32;3;280
3;280;8;1;46;42;57;49;16;52;39;40;63;30;56;10;47;29;55;6;38;22;23;12;45;18;20;27;7;64;25;17;28;54;60;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;36;19;58;21;44;32
8;1;46;42;57;49;16;52;39;40;63;30;56;10;47;29;55;6;38;22;23;12;45;18;20;27;7;64;25;17;28;54;36;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;60;19;58;21;44;32;3;280
3;280;8;1;46;42;57;49;16;52;39;40;63;30;56;10;47;29;55;6;38;22;23;12;45;18;20;27;7;64;25;17;28;54;36;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;60;19;58;21;44;32
8;1;46;42;57;49;16;52;39;40;63;30;56;10;47;29;55;6;38;22;23;12;45;32;20;27;7;64;25;17;28;54;36;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;60;19;58;21;44;18;3;280
3;280;8;1;46;42;57;49;16;52;39;40;63;30;56;10;47;29;55;6;38;22;23;12;45;32;20;27;7;64;25;17;28;54;36;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;60;19;58;21;44;18
8;1;29;42;57;49;16;52;39;40;63;30;56;10;47;46;55;6;38;22;23;12;45;32;20;27;7;64;25;17;28;54;36;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;60;19;58;21;44;18;3;274
3;274;8;1;29;42;57;49;16;52;39;40;63;30;56;10;47;46;55;6;38;22;23;12;45;32;20;27;7;64;25;17;28;54;36;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;60;19;58;21;44;18
8;1;29;42;57;49;16;52;54;40;63;30;56;10;47;46;55;6;38;22;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;60;19;58;21;44;18;3;276
3;276;8;1;29;42;57;49;16;52;54;40;63;30;56;10;47;46;55;6;38;22;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;60;19;58;21;44;18
8;1;29;42;57;49;16;52;54;40;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;60;19;22;21;44;18;3;278
3;278;8;1;29;42;57;49;16;52;54;40;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;43;59;41;15;2;5;4;13;3;50;26;14;11;33;53;24;60;19;22;21;44;18
8;1;29;42;57;49;16;52;54;40;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;43;53;41;15;2;5;4;13;3;50;26;14;11;33;59;24;60;19;22;21;44;18;3;274
4;274;8;1;29;42;57;49;16;52;54;40;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;43;53;41;15;2;5;4;13;3;50;26;14;11;33;59;24;60;19;22;21;44;18
8;1;29;42;57;49;16;52;54;40;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;43;53;41;15;2;5;4;13;3;60;26;14;11;33;59;24;50;19;22;21;44;18;4;274
4;274;8;1;29;42;57;49;16;52;54;40;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;43;53;41;15;2;5;4;13;3;60;26;14;11;33;59;24;50;19;22;21;44;18
8;1;29;42;57;49;16;52;54;59;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;43;53;41;15;2;5;4;13;3;60;26;14;11;33;40;24;50;19;22;21;44;18;4;270
4;270;8;1;29;42;57;49;16;52;54;59;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;43;53;41;15;2;5;4;13;3;60;26;14;11;33;40;24;50;19;22;21;44;18
8;1;29;42;57;49;16;52;54;59;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;41;53;43;15;2;5;4;13;3;60;26;14;11;33;40;24;50;19;22;21;44;18;4;270
4;270;8;1;29;42;57;49;16;52;54;59;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;41;53;43;15;2;5;4;13;3;60;26;14;11;33;40;24;50;19;22;21;44;18
8;1;29;42;57;49;16;52;54;11;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;41;53;43;15;2;5;4;13;3;60;26;14;59;33;40;24;50;19;22;21;44;18;4;290
4;270;8;1;29;42;57;49;16;52;54;59;63;30;56;10;47;46;55;6;38;58;23;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;41;53;43;15;2;5;4;13;3;60;26;14;11;33;40;24;50;19;22;21;44;18
8;1;29;42;57;49;16;52;54;59;63;30;56;10;47;46;55;6;38;58;53;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;41;23;43;15;2;5;4;13;3;60;26;14;11;33;40;24;50;19;22;21;44;18;4;278
4;278;8;1;29;42;57;49;16;52;54;59;63;30;56;10;47;46;55;6;38;58;53;12;45;32;20;27;7;64;25;17;28;39;36;31;51;35;62;61;34;37;9;48;41;23;43;15;2;5;4;13;3;60;26;14;11;33;40;24;50;19;22;21;44;18
8;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;55;6;38;58;53;12;45;32;20;27;7;64;25;17;28;39;30;31;51;35;62;61;34;37;9;48;41;23;43;15;2;5;4;13;3;60;26;14;11;33;40;24;50;19;22;21;44;18;4;284
4;284;8;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;55;6;38;58;53;12;45;32;20;27;7;64;25;17;28;39;30;31;51;35;62;61;34;37;9;48;41;23;43;15;2;5;4;13;3;60;26;14;11;33;40;24;50;19;22;21;44;18
8;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;55;6;38;58;53;12;45;32;20;27;7;15;25;17;28;39;30;31;51;35;62;61;34;37;9;48;41;23;43;64;2;5;4;13;3;60;26;14;11;33;40;24;50;19;22;21;44;18;4;264
4;264;8;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;55;6;38;58;53;12;45;32;20;27;7;15;25;17;28;39;30;31;51;35;62;61;34;37;9;48;41;23;43;64;2;5;4;13;3;60;26;14;11;33;40;24;50;19;22;21;44;18
8;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;55;6;38;58;53;12;45;32;20;27;7;15;25;17;28;39;30;31;51;35;62;61;34;37;50;48;41;23;43;64;2;5;4;13;3;60;26;14;11;33;40;24;9;19;22;21;44;18;4;264
4;264;8;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;55;6;38;58;53;12;45;32;20;27;7;15;25;17;28;39;30;31;51;35;62;61;34;37;50;48;41;23;43;64;2;5;4;13;3;60;26;14;11;33;40;24;9;19;22;21;44;18
8;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;55;6;38;58;53;12;45;32;20;11;7;15;25;17;28;39;30;31;51;35;62;61;34;37;50;48;41;23;43;64;2;5;4;13;3;60;26;14;27;33;40;24;9;19;22;21;44;18;4;264
4;264;8;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;55;6;38;58;53;12;45;32;20;11;7;15;25;17;28;39;30;31;51;35;62;61;34;37;50;48;41;23;43;64;2;5;4;13;3;60;26;14;27;33;40;24;9;19;22;21;44;18
8;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;55;6;38;58;53;12;45;32;20;11;7;15;25;17;28;41;30;31;51;35;62;61;34;37;50;48;39;23;43;64;2;5;4;13;3;60;26;14;27;33;40;24;9;19;22;21;44;18;4;266
4;266;8;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;55;6;38;58;53;12;45;32;20;11;7;15;25;17;28;41;30;31;51;35;62;61;34;37;50;48;39;23;43;64;2;5;4;13;3;60;26;14;27;33;40;24;9;19;22;21;44;18
55;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;6;38;58;53;12;45;32;20;11;7;15;25;17;28;41;30;31;51;35;62;61;34;37;50;48;39;23;43;64;2;5;4;13;3;60;26;14;27;33;40;24;9;19;22;21;44;18;4;286
4;286;55;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;6;38;58;53;12;45;32;20;11;7;15;25;17;28;41;30;31;51;35;62;61;34;37;50;48;39;23;43;64;2;5;4;13;3;60;26;14;27;33;40;24;9;19;22;21;44;18
55;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;6;38;58;53;12;45;32;20;11;7;15;25;17;28;41;30;27;51;35;62;61;34;37;50;48;39;23;43;64;2;5;4;13;3;60;26;14;31;33;40;24;9;19;22;21;44;18;4;286
4;286;55;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;6;38;58;53;12;45;32;20;11;7;15;25;17;28;41;30;27;51;35;62;61;34;37;50;48;39;23;43;64;2;5;4;13;3;60;26;14;31;33;40;24;9;19;22;21;44;18
2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;6;38;58;53;12;45;32;20;11;7;15;25;17;28;41;30;27;51;35;62;61;34;37;50;48;39;23;43;64;55;5;4;13;3;60;26;14;31;33;40;24;9;19;22;21;44;18;4;286
4;286;2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;6;38;58;53;12;45;32;20;11;7;15;25;17;28;41;30;27;51;35;62;61;34;37;50;48;39;23;43;64;55;5;4;13;3;60;26;14;31;33;40;24;9;19;22;21;44;18
2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;6;38;58;53;12;45;32;20;11;7;18;25;17;28;41;30;27;51;35;62;61;34;37;50;48;39;23;43;64;55;5;4;13;3;60;26;14;31;33;40;24;9;19;22;21;44;15;4;282
4;282;2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;6;38;58;53;12;45;32;20;11;7;18;25;17;28;41;30;27;51;35;62;61;34;37;50;48;39;23;43;64;55;5;4;13;3;60;26;14;31;33;40;24;9;19;22;21;44;15
2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;6;38;58;53;12;45;32;20;11;7;18;25;17;28;41;30;27;51;35;62;61;34;23;50;48;39;37;43;64;55;5;4;13;3;60;26;14;31;33;40;24;9;19;22;21;44;15;4;278
4;278;2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;6;38;58;53;12;45;32;20;11;7;18;25;17;28;41;30;27;51;35;62;61;34;23;50;48;39;37;43;64;55;5;4;13;3;60;26;14;31;33;40;24;9;19;22;21;44;15
2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;28;38;58;53;12;45;32;20;11;7;18;25;17;6;41;30;27;51;35;62;61;34;23;50;48;39;37;43;64;55;5;4;13;3;60;26;14;31;33;40;24;9;19;22;21;44;15;4;278
4;278;2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;28;38;58;53;12;45;32;20;11;7;18;25;17;6;41;30;27;51;35;62;61;34;23;50;48;39;37;43;64;55;5;4;13;3;60;26;14;31;33;40;24;9;19;22;21;44;15
2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;28;38;58;53;12;45;32;20;26;7;18;25;17;6;41;30;27;51;35;62;61;34;23;50;48;39;37;43;64;55;5;4;13;3;60;11;14;31;33;40;24;9;19;22;21;44;15;4;278
4;278;2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;28;38;58;53;12;45;32;20;26;7;18;25;17;6;41;30;27;51;35;62;61;34;23;50;48;39;37;43;64;55;5;4;13;3;60;11;14;31;33;40;24;9;19;22;21;44;15
2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;28;38;58;53;12;45;32;20;26;7;18;25;17;6;41;30;27;51;35;62;61;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;33;40;24;9;37;22;21;44;15;4;286
4;286;2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;28;38;58;53;12;45;32;20;26;7;18;25;17;6;41;30;27;51;35;62;61;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;33;40;24;9;37;22;21;44;15
2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;28;38;58;53;12;45;32;20;26;7;17;25;18;6;41;30;27;51;35;62;61;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;33;40;24;9;37;22;21;44;15;4;286
4;286;2;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;28;38;58;53;12;45;32;20;26;7;17;25;18;6;41;30;27;51;35;62;61;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;33;40;24;9;37;22;21;44;15
33;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;28;38;58;53;12;45;32;20;26;7;17;25;18;6;41;30;27;51;35;62;61;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;2;40;24;9;37;22;21;44;15;4;286
5;286;33;1;29;42;57;49;16;52;54;59;63;36;56;10;47;46;8;28;38;58;53;12;45;32;20;26;7;17;25;18;6;41;30;27;51;35;62;61;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;2;40;24;9;37;22;21;44;15
33;1;29;42;57;49;16;52;54;59;63;36;56;41;47;46;8;28;38;58;53;12;45;32;20;26;7;17;25;18;6;10;30;27;51;35;62;61;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;2;40;24;9;37;22;21;44;15;5;274
5;274;33;1;29;42;57;49;16;52;54;59;63;36;56;41;47;46;8;28;38;58;53;12;45;32;20;26;7;17;25;18;6;10;30;27;51;35;62;61;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;2;40;24;9;37;22;21;44;15
33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;38;58;59;12;45;32;20;26;7;17;25;18;6;10;30;27;51;35;62;61;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;2;40;24;9;37;22;21;44;15;5;278
5;278;33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;38;58;59;12;45;32;20;26;7;17;25;18;6;10;30;27;51;35;62;61;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;2;40;24;9;37;22;21;44;15
33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;38;58;59;12;45;32;20;26;7;17;25;18;6;10;30;27;51;35;61;62;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;2;40;24;9;37;22;21;44;15;5;274
5;274;33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;38;58;59;12;45;32;20;26;7;17;25;18;6;10;30;27;51;35;61;62;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;2;40;24;9;37;22;21;44;15
33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;18;6;10;30;27;51;35;61;62;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;2;40;24;9;37;22;21;44;38;5;274
5;274;33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;18;6;10;30;27;51;35;61;62;34;23;50;48;39;19;43;64;55;5;4;13;3;60;11;14;31;2;40;24;9;37;22;21;44;38
33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;18;6;60;30;27;51;35;61;62;34;23;50;48;39;19;43;64;55;5;4;13;3;10;11;14;31;2;40;24;9;37;22;21;44;38;5;276
5;276;33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;18;6;60;30;27;51;35;61;62;34;23;50;48;39;19;43;64;55;5;4;13;3;10;11;14;31;2;40;24;9;37;22;21;44;38
33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;18;6;60;30;27;51;35;61;62;34;23;50;48;39;19;43;64;3;5;4;13;55;10;11;14;31;2;40;24;9;37;22;21;44;38;5;276
5;276;33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;18;6;60;30;27;51;35;61;62;34;23;50;48;39;19;43;64;3;5;4;13;55;10;11;14;31;2;40;24;9;37;22;21;44;38
33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;18;6;60;30;27;51;35;61;62;34;23;50;48;39;19;43;64;3;5;4;13;55;10;11;40;31;2;14;24;9;37;22;21;44;38;5;276
5;276;33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;18;6;60;30;27;51;35;61;62;34;23;50;48;39;19;43;64;3;5;4;13;55;10;11;40;31;2;14;24;9;37;22;21;44;38
33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;11;40;31;2;14;24;9;37;22;21;44;38;5;288
5;288;33;1;29;42;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;11;40;31;2;14;24;9;37;22;21;44;38
33;1;29;11;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;31;2;14;24;9;37;22;21;44;38;5;296
5;296;33;1;29;11;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;31;2;14;24;9;37;22;21;44;38
33;31;29;11;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;24;9;37;22;21;44;38;5;296
5;296;33;31;29;11;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;26;7;17;25;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;24;9;37;22;21;44;38
33;31;29;11;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;9;7;17;25;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;24;26;37;22;21;44;38;5;296
5;296;33;31;29;11;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;12;45;32;20;9;7;17;25;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;24;26;37;22;21;44;38
33;31;29;11;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;25;45;32;20;9;7;17;12;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;24;26;37;22;21;44;38;5;294
5;294;33;31;29;11;57;49;16;52;54;53;63;36;56;41;47;46;8;28;15;58;59;25;45;32;20;9;7;17;12;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;24;26;37;22;21;44;38
33;31;29;11;57;49;16;52;54;53;63;15;56;41;47;46;8;28;36;58;59;25;45;32;20;9;7;17;12;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;24;26;37;22;21;44;38;5;294
5;294;33;31;29;11;57;49;16;52;54;53;63;15;56;41;47;46;8;28;36;58;59;25;45;32;20;9;7;17;12;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;24;26;37;22;21;44;38
53;31;29;11;57;49;16;52;54;33;63;15;56;41;47;46;8;28;36;58;59;25;45;32;20;9;7;17;12;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;24;26;37;22;21;44;38;5;294
5;294;53;31;29;11;57;49;16;52;54;33;63;15;56;41;47;46;8;28;36;58;59;25;45;32;20;9;7;17;12;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;24;26;37;22;21;44;38
53;31;29;11;57;49;16;52;54;33;63;15;56;41;47;46;8;28;36;58;59;25;45;32;20;9;7;17;12;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;26;24;37;22;21;44;38;5;294
5;294;53;31;29;11;57;49;16;52;54;33;63;15;56;41;47;46;8;28;36;58;59;25;45;32;20;9;7;17;12;48;6;60;30;27;51;35;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;26;24;37;22;21;44;38
53;31;29;11;57;49;16;52;54;33;63;15;56;41;47;46;8;28;36;58;59;25;45;32;20;9;7;17;12;48;6;60;30;27;51;26;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;21;44;38;5;294
5;294;53;31;29;11;57;49;16;52;54;33;63;15;56;41;47;46;8;28;36;58;59;25;45;32;20;9;7;17;12;48;6;60;30;27;51;26;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;21;44;38
53;31;29;11;57;49;16;52;54;33;63;15;56;41;47;46;8;28;36;58;59;48;45;32;20;9;7;17;12;25;6;60;30;27;51;26;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;21;44;38;5;280
5;280;53;31;29;11;57;49;16;52;54;33;63;15;56;41;47;46;8;28;36;58;59;48;45;32;20;9;7;17;12;25;6;60;30;27;51;26;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;21;44;38
53;31;29;21;57;49;16;52;54;33;63;15;56;41;47;46;8;28;36;58;59;48;45;32;20;9;7;17;12;25;6;60;30;27;51;26;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;11;44;38;5;280
5;280;53;31;29;21;57;49;16;52;54;33;63;15;56;41;47;46;8;28;36;58;59;48;45;32;20;9;7;17;12;25;6;60;30;27;51;26;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;11;44;38
53;31;29;21;57;49;16;52;54;33;63;15;56;8;47;46;41;28;36;58;59;48;45;32;20;9;7;17;12;25;6;60;30;27;51;26;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;11;44;38;5;280
5;280;53;31;29;21;57;49;16;52;54;33;63;15;56;8;47;46;41;28;36;58;59;48;45;32;20;9;7;17;12;25;6;60;30;27;51;26;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;11;44;38
53;31;29;21;57;30;16;52;54;33;63;15;56;8;47;46;41;28;36;58;59;48;45;32;20;9;7;17;12;25;6;60;49;27;51;26;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;11;44;38;5;288
6;288;53;31;29;21;57;30;16;52;54;33;63;15;56;8;47;46;41;28;36;58;59;48;45;32;20;9;7;17;12;25;6;60;49;27;51;26;61;62;34;23;50;18;39;19;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;11;44;38
53;31;29;21;57;30;16;52;54;33;63;15;56;8;47;46;41;28;36;19;59;48;45;32;20;9;7;17;12;25;6;60;49;27;51;26;61;62;34;23;50;18;39;58;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;11;44;38;6;264
6;264;53;31;29;21;57;30;16;52;54;33;63;15;56;8;47;46;41;28;36;19;59;48;45;32;20;9;7;17;12;25;6;60;49;27;51;26;61;62;34;23;50;18;39;58;43;64;3;5;4;13;55;10;42;40;1;2;14;35;24;37;22;11;44;38
53;31;29;21;57;30;16;52;54;33;63;15;56;8;47;46;41;28;36;19;59;48;45;32;20;9;7;17;12;25;6;60;49;27;51;26;61;62;34;23;50;18;39;58;43;64;3;5;4;13;55;10;42;40;1;2;14;38;24;37;22;11;44;35;6;264
6;264;53;31;29;21;57;30;16;52;54;33;63;15;56;8;47;46;41;28;36;19;59;48;45;32;20;9;7;17;12;25;6;60;49;27;51;26;61;62;34;23;50;18;39;58;43;64;3;5;4;13;55;10;42;40;1;2;14;38;24;37;22;11;44;35
53;31;29;21;57;30;16;52;54;33;63;15;56;8;47;46;41;28;36;19;59;48;45;38;20;9;7;17;12;25;6;60;49;27;51;26;61;62;34;23;50;18;39;58;43;64;3;5;4;13;55;10;42;40;1;2;14;32;24;37;22;11;44;35;6;264
