"X1";"X280";"X39";"X21";"X42";"X46";"X43";"X28";"X9";"X6";"X3";"X22";"X1.1";"X49";"X52";"X53";"X4";"X2";"X51";"X18";"X32";"X33";"X31";"X14";"X54";"X34";"X48";"X61";"X38";"X58";"X37";"X44";"X63";"X29";"X7";"X24";"X26";"X59";"X27";"X55";"X15";"X62";"X23";"X47";"X10";"X17";"X30";"X35";"X36";"X25";"X56";"X19";"X41";"X64";"X50";"X11";"X20";"X8";"X60";"X16";"X5";"X40";"X13";"X57";"X12";"X45"
3;280;46;25;42;39;40;62;9;6;48;43;13;30;52;2;50;20;44;18;15;32;7;61;54;12;22;49;58;60;37;45;36;24;26;17;4;1;41;55;34;21;23;47;8;29;19;31;10;33;56;59;38;64;57;11;27;51;35;16;5;3;14;53;63;28
46;25;42;39;40;62;9;6;48;43;13;30;52;2;50;20;44;18;15;32;7;61;54;12;22;49;58;60;37;45;36;24;26;17;4;1;41;55;34;21;23;47;8;29;19;27;10;33;56;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28;3;280
3;280;46;25;42;39;40;62;9;6;48;43;13;30;52;2;50;20;44;18;15;32;7;61;54;12;22;49;58;60;37;45;36;24;26;17;4;1;41;55;34;21;23;47;8;29;19;27;10;33;56;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28
46;25;42;39;40;62;9;6;54;43;13;30;52;2;50;20;44;18;15;32;7;61;48;12;22;49;58;60;37;45;36;24;26;17;4;1;41;55;34;21;23;47;8;29;19;27;10;33;56;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28;3;280
3;280;46;25;42;39;40;62;9;6;54;43;13;30;52;2;50;20;44;18;15;32;7;61;48;12;22;49;58;60;37;45;36;24;26;17;4;1;41;55;34;21;23;47;8;29;19;27;10;33;56;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28
46;25;42;39;40;62;9;56;54;43;13;30;52;2;50;20;44;18;15;32;7;61;48;12;22;49;58;60;37;45;36;24;26;17;4;1;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28;3;288
3;288;46;25;42;39;40;62;9;56;54;43;13;30;52;2;50;20;44;18;15;32;7;61;48;12;22;49;58;60;37;45;36;24;26;17;4;1;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28
46;25;42;39;40;62;9;56;54;43;13;30;52;2;50;36;44;18;15;32;7;61;48;12;22;49;58;60;37;45;20;24;26;17;4;1;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28;3;288
3;288;46;25;42;39;40;62;9;56;54;43;13;30;52;2;50;36;44;18;15;32;7;61;48;12;22;49;58;60;37;45;20;24;26;17;4;1;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28
46;25;1;39;40;62;9;56;54;43;13;30;52;2;50;36;44;18;15;32;7;61;48;12;22;49;58;60;37;45;20;24;26;17;4;42;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28;3;290
3;290;46;25;1;39;40;62;9;56;54;43;13;30;52;2;50;36;44;18;15;32;7;61;48;12;22;49;58;60;37;45;20;24;26;17;4;42;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28
46;25;1;39;40;62;9;56;54;43;13;30;52;2;50;36;44;18;15;32;7;61;48;12;22;37;58;60;49;45;20;24;26;17;4;42;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28;3;290
3;290;46;25;1;39;40;62;9;56;54;43;13;30;52;2;50;36;44;18;15;32;7;61;48;12;22;37;58;60;49;45;20;24;26;17;4;42;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28
46;25;1;39;40;62;9;56;54;43;13;30;52;2;50;36;44;18;15;32;7;61;48;12;42;37;58;60;49;45;20;24;26;17;4;22;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28;3;290
3;290;46;25;1;39;40;62;9;56;54;43;13;30;52;2;50;36;44;18;15;32;7;61;48;12;42;37;58;60;49;45;20;24;26;17;4;22;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;28
46;25;1;39;40;62;9;56;54;43;13;30;52;2;50;36;44;18;15;32;7;61;48;12;42;37;58;60;49;45;28;24;26;17;4;22;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;20;3;290
3;290;46;25;1;39;40;62;9;56;54;43;13;30;52;2;50;36;44;18;15;32;7;61;48;12;42;37;58;60;49;45;28;24;26;17;4;22;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;20
46;25;1;44;40;62;9;56;54;43;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;28;24;26;17;4;22;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;20;3;290
4;290;46;25;1;44;40;62;9;56;54;43;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;28;24;26;17;4;22;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;35;16;5;3;14;53;63;20
46;25;1;44;40;62;9;56;54;35;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;28;24;26;17;4;22;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;43;16;5;3;14;53;63;20;4;298
4;298;46;25;1;44;40;62;9;56;54;35;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;28;24;26;17;4;22;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;43;16;5;3;14;53;63;20
46;25;1;44;40;62;9;56;54;35;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;43;16;5;3;14;53;63;20;4;294
4;294;46;25;1;44;40;62;9;56;54;35;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;34;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;43;16;5;3;14;53;63;20
46;25;1;44;40;62;34;56;54;35;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;43;16;5;3;14;53;63;20;4;300
4;300;46;25;1;44;40;62;34;56;54;35;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;43;16;5;3;14;53;63;20
46;43;1;44;40;62;34;56;54;35;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;25;16;5;3;14;53;63;20;4;300
4;300;46;43;1;44;40;62;34;56;54;35;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;29;19;27;10;33;6;59;38;64;57;11;31;51;25;16;5;3;14;53;63;20
46;43;1;44;40;62;34;56;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;29;19;27;10;33;6;59;38;64;35;11;31;51;25;16;5;3;14;53;63;20;4;292
4;292;46;43;1;44;40;62;34;56;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;29;19;27;10;33;6;59;38;64;35;11;31;51;25;16;5;3;14;53;63;20
46;43;1;44;16;62;34;56;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;29;19;27;10;33;6;59;38;64;35;11;31;51;25;40;5;3;14;53;63;20;4;292
4;292;46;43;1;44;16;62;34;56;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;29;19;27;10;33;6;59;38;64;35;11;31;51;25;40;5;3;14;53;63;20
46;43;1;44;16;62;19;56;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;29;34;27;10;33;6;59;38;64;35;11;31;51;25;40;5;3;14;53;63;20;4;292
4;292;46;43;1;44;16;62;19;56;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;29;34;27;10;33;6;59;38;64;35;11;31;51;25;40;5;3;14;53;63;20
46;43;1;44;16;62;19;56;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;59;38;64;35;29;31;51;25;40;5;3;14;53;63;20;4;296
4;296;46;43;1;44;16;62;19;56;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;59;38;64;35;29;31;51;25;40;5;3;14;53;63;20
46;43;1;44;16;62;19;59;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;56;38;64;35;29;31;51;25;40;5;3;14;53;63;20;4;276
4;276;46;43;1;44;16;62;19;59;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;56;38;64;35;29;31;51;25;40;5;3;14;53;63;20
46;43;1;44;16;62;19;26;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;59;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;56;38;64;35;29;31;51;25;40;5;3;14;53;63;20;4;282
4;276;46;43;1;44;16;62;19;59;54;57;13;30;52;2;50;36;39;18;15;32;7;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;56;38;64;35;29;31;51;25;40;5;3;14;53;63;20
46;43;1;44;16;62;19;59;54;57;13;30;52;2;50;36;39;7;15;32;18;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;56;38;64;35;29;31;51;25;40;5;3;14;53;63;20;4;276
4;276;46;43;1;44;16;62;19;59;54;57;13;30;52;2;50;36;39;7;15;32;18;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;56;38;64;35;29;31;51;25;40;5;3;14;53;63;20
46;43;1;44;16;62;19;59;54;57;13;30;52;2;50;36;39;7;15;32;18;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;51;38;64;35;29;31;56;25;40;5;3;14;53;63;20;4;276
4;276;46;43;1;44;16;62;19;59;54;57;13;30;52;2;50;36;39;7;15;32;18;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;51;38;64;35;29;31;56;25;40;5;3;14;53;63;20
46;43;1;3;16;62;19;59;54;57;13;30;52;2;50;36;39;7;15;32;18;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;51;38;64;35;29;31;56;25;40;5;44;14;53;63;20;4;280
4;280;46;43;1;3;16;62;19;59;54;57;13;30;52;2;50;36;39;7;15;32;18;61;48;12;42;37;58;60;49;45;4;24;26;17;28;22;41;55;9;21;23;47;8;11;34;27;10;33;6;51;38;64;35;29;31;56;25;40;5;44;14;53;63;20
46;43;1;3;16;62;19;59;54;57;13;30;52;2;50;36;39;7;15;32;18;61;48;12;42;37;58;60;49;45;4;24;23;17;28;22;41;55;9;21;26;47;8;11;34;27;10;33;6;51;38;64;35;29;31;56;25;40;5;44;14;53;63;20;4;284
4;284;46;43;1;3;16;62;19;59;54;57;13;30;52;2;50;36;39;7;15;32;18;61;48;12;42;37;58;60;49;45;4;24;23;17;28;22;41;55;9;21;26;47;8;11;34;27;10;33;6;51;38;64;35;29;31;56;25;40;5;44;14;53;63;20
46;43;1;3;16;62;19;59;54;57;13;30;52;2;50;36;39;7;15;32;18;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;21;17;47;8;11;34;27;10;33;6;51;38;64;35;29;31;56;25;40;5;44;14;53;63;20;4;284
4;284;46;43;1;3;16;62;19;59;54;57;13;30;52;2;50;36;39;7;15;32;18;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;21;17;47;8;11;34;27;10;33;6;51;38;64;35;29;31;56;25;40;5;44;14;53;63;20
46;43;1;3;16;62;19;59;54;57;13;30;52;2;18;36;39;7;15;32;50;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;21;17;47;8;11;34;27;10;33;6;51;38;64;35;29;31;56;25;40;5;44;14;53;63;20;4;282
4;282;46;43;1;3;16;62;19;59;54;57;13;30;52;2;18;36;39;7;15;32;50;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;21;17;47;8;11;34;27;10;33;6;51;38;64;35;29;31;56;25;40;5;44;14;53;63;20
46;43;1;3;16;62;19;59;54;57;13;30;52;2;18;36;39;7;15;32;50;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;38;64;35;29;31;56;25;40;5;44;14;53;63;20;4;282
4;282;46;43;1;3;16;62;19;59;54;57;13;30;52;2;18;36;39;7;15;32;50;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;38;64;35;29;31;56;25;40;5;44;14;53;63;20
46;43;1;3;16;36;19;59;54;57;13;30;52;2;18;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;38;64;35;29;31;56;25;40;5;44;14;53;63;20;4;278
4;278;46;43;1;3;16;36;19;59;54;57;13;30;52;2;18;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;38;64;35;29;31;56;25;40;5;44;14;53;63;20
46;43;1;3;16;36;19;40;54;57;13;30;52;2;18;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;38;64;35;29;31;56;25;59;5;44;14;53;63;20;4;290
4;290;46;43;1;3;16;36;19;40;54;57;13;30;52;2;18;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;38;64;35;29;31;56;25;59;5;44;14;53;63;20
46;43;1;3;16;36;19;40;54;57;13;30;52;2;20;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;38;64;35;29;31;56;25;59;5;44;14;53;63;18;4;288
5;288;46;43;1;3;16;36;19;40;54;57;13;30;52;2;20;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;4;24;23;26;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;38;64;35;29;31;56;25;59;5;44;14;53;63;18
46;43;1;3;16;36;19;40;54;57;13;30;52;2;20;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;38;64;35;29;31;56;25;59;5;44;14;53;63;18;5;288
5;288;46;43;1;3;16;36;19;40;54;57;13;30;52;2;20;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;38;64;35;29;31;56;25;59;5;44;14;53;63;18
46;43;1;3;16;36;19;40;54;57;13;30;52;2;20;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;44;64;35;29;31;56;25;59;5;38;14;53;63;18;5;288
5;288;46;43;1;3;16;36;19;40;54;57;13;30;52;2;20;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;21;44;64;35;29;31;56;25;59;5;38;14;53;63;18
46;43;21;3;16;36;19;40;54;57;13;30;52;2;20;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18;5;288
5;288;46;43;21;3;16;36;19;40;54;57;13;30;52;2;20;62;39;7;15;32;50;61;48;12;42;37;58;60;49;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18
46;43;21;3;16;36;19;40;54;57;49;30;52;2;20;62;39;7;15;32;50;61;48;12;42;37;58;60;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18;5;288
5;288;46;43;21;3;16;36;19;40;54;57;49;30;52;2;20;62;39;7;15;32;50;61;48;12;42;37;58;60;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18
46;43;21;3;16;50;19;40;54;57;49;30;52;2;20;62;39;7;15;32;36;61;48;12;42;37;58;60;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18;5;296
5;296;46;43;21;3;16;50;19;40;54;57;49;30;52;2;20;62;39;7;15;32;36;61;48;12;42;37;58;60;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18
46;43;21;62;16;50;19;40;54;57;49;30;52;2;20;3;39;7;15;32;36;61;48;12;42;37;58;60;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18;5;288
5;288;46;43;21;62;16;50;19;40;54;57;49;30;52;2;20;3;39;7;15;32;36;61;48;12;42;37;58;60;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18
46;43;21;62;16;50;19;7;54;57;49;30;52;2;20;3;39;40;15;32;36;61;48;12;42;37;58;60;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18;5;280
5;280;46;43;21;62;16;50;19;7;54;57;49;30;52;2;20;3;39;40;15;32;36;61;48;12;42;37;58;60;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18
60;43;21;62;16;50;19;7;54;57;49;30;52;2;20;3;39;40;15;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18;5;276
5;276;60;43;21;62;16;50;19;7;54;57;49;30;52;2;20;3;39;40;15;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;38;14;53;63;18
60;43;21;62;16;50;38;7;54;57;49;30;52;2;20;3;39;40;15;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;19;14;53;63;18;5;276
5;276;60;43;21;62;16;50;38;7;54;57;49;30;52;2;20;3;39;40;15;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;5;19;14;53;63;18
60;43;21;62;16;50;38;7;54;57;49;30;52;2;20;3;39;40;15;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;53;19;14;5;63;18;5;276
5;276;60;43;21;62;16;50;38;7;54;57;49;30;52;2;20;3;39;40;15;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;55;9;51;17;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;53;19;14;5;63;18
60;43;21;62;16;50;38;7;54;57;49;30;52;2;20;3;39;40;17;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;55;9;51;15;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;53;19;14;5;63;18;5;260
5;260;60;43;21;62;16;50;38;7;54;57;49;30;52;2;20;3;39;40;17;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;55;9;51;15;47;8;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;53;19;14;5;63;18
60;43;21;62;16;50;38;7;54;57;49;30;52;2;20;3;39;40;17;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;51;15;47;55;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;53;19;14;5;63;18;5;260
5;260;60;43;21;62;16;50;38;7;54;57;49;30;52;2;20;3;39;40;17;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;51;15;47;55;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;53;19;14;5;63;18
60;43;55;62;16;50;38;7;54;57;49;30;52;2;20;3;39;40;17;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;51;15;47;21;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;53;19;14;5;63;18;5;260
5;260;60;43;55;62;16;50;38;7;54;57;49;30;52;2;20;3;39;40;17;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;51;15;47;21;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;53;19;14;5;63;18
60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;40;17;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;57;15;47;21;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;53;19;14;5;63;18;5;256
5;256;60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;40;17;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;57;15;47;21;11;34;27;10;33;6;1;44;64;35;29;31;56;25;59;53;19;14;5;63;18
60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;40;17;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;57;15;47;21;11;34;27;10;59;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18;5;256
5;256;60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;40;17;32;36;61;48;12;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;57;15;47;21;11;34;27;10;59;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18
60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;40;17;32;12;61;48;36;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;57;15;47;21;11;34;27;10;59;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18;5;256
5;256;60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;40;17;32;12;61;48;36;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;57;15;47;21;11;34;27;10;59;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18
60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;40;17;32;12;59;48;36;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;57;15;47;21;11;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18;5;256
5;256;60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;40;17;32;12;59;48;36;42;37;58;46;13;45;26;24;23;4;28;22;41;8;9;57;15;47;21;11;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18
60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;40;17;32;23;59;48;36;42;37;58;46;13;45;26;24;12;4;28;22;41;8;9;57;15;47;21;11;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18;5;252
5;252;60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;40;17;32;23;59;48;36;42;37;58;46;13;45;26;24;12;4;28;22;41;8;9;57;15;47;21;11;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18
60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;36;17;32;23;59;48;40;42;37;58;46;13;45;26;24;12;4;28;22;41;8;9;57;15;47;21;11;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18;5;252
5;252;60;43;55;62;16;50;38;7;54;51;49;30;52;2;20;3;39;36;17;32;23;59;48;40;42;37;58;46;13;45;26;24;12;4;28;22;41;8;9;57;15;47;21;11;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18
60;43;55;62;16;50;38;7;54;51;49;45;52;2;20;3;39;36;17;32;23;59;48;40;42;37;58;46;13;30;26;24;12;4;28;22;41;8;9;57;15;47;21;11;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18;5;256
6;256;60;43;55;62;16;50;38;7;54;51;49;45;52;2;20;3;39;36;17;32;23;59;48;40;42;37;58;46;13;30;26;24;12;4;28;22;41;8;9;57;15;47;21;11;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;5;63;18
60;43;55;62;16;50;38;7;54;51;49;45;52;2;20;3;39;36;17;32;23;59;48;40;42;37;58;46;13;30;26;24;12;4;28;22;41;8;9;57;15;47;21;5;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;11;63;18;6;256
6;256;60;43;55;62;16;50;38;7;54;51;49;45;52;2;20;3;39;36;17;32;23;59;48;40;42;37;58;46;13;30;26;24;12;4;28;22;41;8;9;57;15;47;21;5;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;11;63;18
60;43;55;62;16;50;38;7;54;47;49;45;52;2;20;3;39;36;17;32;23;59;48;40;42;37;58;46;13;30;26;24;12;4;28;22;41;8;9;57;15;51;21;5;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;11;63;18;6;272
6;272;60;43;55;62;16;50;38;7;54;47;49;45;52;2;20;3;39;36;17;32;23;59;48;40;42;37;58;46;13;30;26;24;12;4;28;22;41;8;9;57;15;51;21;5;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;11;63;18
60;43;55;62;16;50;38;7;54;47;49;45;52;2;20;3;39;36;17;32;23;59;48;40;42;37;58;26;13;30;46;24;12;4;28;22;41;8;9;57;15;51;21;5;34;27;10;61;6;1;44;64;35;29;31;56;25;33;53;19;14;11;63;18;6;268
