"X1";"X280";"X53";"X62";"X20";"X58";"X27";"X12";"X48";"X33";"X21";"X59";"X36";"X15";"X25";"X46";"X57";"X47";"X28";"X52";"X18";"X24";"X56";"X29";"X37";"X54";"X32";"X22";"X26";"X40";"X2";"X8";"X16";"X11";"X44";"X19";"X51";"X45";"X3";"X17";"X49";"X42";"X50";"X13";"X60";"X55";"X30";"X63";"X14";"X4";"X9";"X35";"X7";"X1.1";"X6";"X31";"X10";"X38";"X39";"X64";"X43";"X23";"X34";"X5";"X41";"X61"
3;262;51;62;20;58;47;12;46;2;24;27;56;40;25;4;15;11;54;33;31;21;30;29;64;28;63;59;61;26;5;55;16;57;9;50;22;17;3;49;48;42;60;10;52;8;37;36;14;45;39;19;23;34;32;18;41;38;44;53;43;1;35;7;13;6
51;62;20;58;47;12;46;2;24;27;56;40;25;4;15;11;54;33;31;21;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;49;48;42;60;10;52;8;37;36;14;45;64;19;23;34;32;18;41;38;44;53;43;1;35;7;13;6;3;262
3;262;51;62;20;58;47;12;46;2;24;27;56;40;25;4;15;11;54;33;31;21;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;49;48;42;60;10;52;8;37;36;14;45;64;19;23;34;32;18;41;38;44;53;43;1;35;7;13;6
51;62;20;58;47;12;46;2;24;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;49;48;42;60;10;52;8;37;36;14;45;64;19;23;34;32;18;21;38;44;53;43;1;35;7;13;6;3;258
3;258;51;62;20;58;47;12;46;2;24;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;49;48;42;60;10;52;8;37;36;14;45;64;19;23;34;32;18;21;38;44;53;43;1;35;7;13;6
51;62;20;58;49;12;46;2;24;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;47;48;42;60;10;52;8;37;36;14;45;64;19;23;34;32;18;21;38;44;53;43;1;35;7;13;6;3;258
3;258;51;62;20;58;49;12;46;2;24;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;47;48;42;60;10;52;8;37;36;14;45;64;19;23;34;32;18;21;38;44;53;43;1;35;7;13;6
51;62;20;58;49;12;46;2;24;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;47;48;42;60;10;52;18;37;36;14;45;64;19;23;34;32;8;21;38;44;53;43;1;35;7;13;6;3;270
3;270;51;62;20;58;49;12;46;2;24;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;47;48;42;60;10;52;18;37;36;14;45;64;19;23;34;32;8;21;38;44;53;43;1;35;7;13;6
51;62;20;58;49;12;46;2;24;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;43;48;42;60;10;52;18;37;36;14;45;64;19;23;34;32;8;21;38;44;53;47;1;35;7;13;6;3;270
3;270;51;62;20;58;49;12;46;2;24;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;43;48;42;60;10;52;18;37;36;14;45;64;19;23;34;32;8;21;38;44;53;47;1;35;7;13;6
51;62;20;58;49;12;46;2;24;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;43;48;7;60;10;52;18;37;36;14;45;64;19;23;34;32;8;21;38;44;53;47;1;35;42;13;6;3;270
3;270;51;62;20;58;49;12;46;2;24;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;43;48;7;60;10;52;18;37;36;14;45;64;19;23;34;32;8;21;38;44;53;47;1;35;42;13;6
51;62;20;58;49;12;46;2;43;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;24;48;7;60;10;52;18;37;36;14;45;64;19;23;34;32;8;21;38;44;53;47;1;35;42;13;6;3;270
3;270;51;62;20;58;49;12;46;2;43;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;24;48;7;60;10;52;18;37;36;14;45;64;19;23;34;32;8;21;38;44;53;47;1;35;42;13;6
51;62;20;58;49;12;46;2;43;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;24;48;7;60;52;10;18;37;36;14;45;64;19;23;34;32;8;21;38;44;53;47;1;35;42;13;6;3;270
3;270;51;62;20;58;49;12;46;2;43;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;24;48;7;60;52;10;18;37;36;14;45;64;19;23;34;32;8;21;38;44;53;47;1;35;42;13;6
51;62;20;58;49;12;46;2;43;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;24;48;7;60;52;10;18;37;36;14;45;35;19;23;34;32;8;21;38;44;53;47;1;64;42;13;6;3;270
4;270;51;62;20;58;49;12;46;2;43;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;16;57;9;50;22;17;3;24;48;7;60;52;10;18;37;36;14;45;35;19;23;34;32;8;21;38;44;53;47;1;64;42;13;6
51;62;20;58;49;12;46;2;43;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;24;57;9;50;22;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;34;32;8;21;38;44;53;47;1;64;42;13;6;4;270
4;270;51;62;20;58;49;12;46;2;43;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;24;57;9;50;22;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;34;32;8;21;38;44;53;47;1;64;42;13;6
51;62;20;58;49;12;46;2;34;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;24;57;9;50;22;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;53;47;1;64;42;13;6;4;270
4;270;51;62;20;58;49;12;46;2;34;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;24;57;9;50;22;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;53;47;1;64;42;13;6
22;62;20;58;49;12;46;2;34;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;53;47;1;64;42;13;6;4;270
4;270;22;62;20;58;49;12;46;2;34;27;56;40;25;4;15;11;54;33;31;41;30;29;39;28;63;59;61;26;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;53;47;1;64;42;13;6
22;62;20;58;49;12;46;2;34;27;56;40;25;4;15;11;30;33;31;41;54;29;39;28;63;59;61;26;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;53;47;1;64;42;13;6;4;262
4;262;22;62;20;58;49;12;46;2;34;27;56;40;25;4;15;11;30;33;31;41;54;29;39;28;63;59;61;26;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;53;47;1;64;42;13;6
22;62;53;58;49;12;46;2;34;27;56;40;25;4;15;11;30;33;31;41;54;29;39;28;63;59;61;26;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;20;47;1;64;42;13;6;4;258
4;258;22;62;53;58;49;12;46;2;34;27;56;40;25;4;15;11;30;33;31;41;54;29;39;28;63;59;61;26;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;20;47;1;64;42;13;6
22;62;53;58;49;12;46;2;34;27;56;40;6;4;15;11;30;33;31;41;54;29;39;28;63;59;61;26;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;20;47;1;64;42;13;25;4;258
4;258;22;62;53;58;49;12;46;2;34;27;56;40;6;4;15;11;30;33;31;41;54;29;39;28;63;59;61;26;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;20;47;1;64;42;13;25
22;12;53;58;49;62;46;2;34;27;56;40;6;4;15;11;30;33;31;41;54;29;39;28;63;59;61;26;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;20;47;1;64;42;13;25;4;282
4;282;22;12;53;58;49;62;46;2;34;27;56;40;6;4;15;11;30;33;31;41;54;29;39;28;63;59;61;26;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;20;47;1;64;42;13;25
22;12;53;58;49;62;46;2;34;27;56;40;26;4;15;11;30;33;31;41;54;29;39;28;63;59;61;6;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;20;47;1;64;42;13;25;4;286
4;286;22;12;53;58;49;62;46;2;34;27;56;40;26;4;15;11;30;33;31;41;54;29;39;28;63;59;61;6;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;32;8;21;38;44;20;47;1;64;42;13;25
22;12;53;58;49;62;46;2;34;27;56;40;26;4;15;11;30;33;31;41;54;29;39;28;63;59;61;6;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;25;8;21;38;44;20;47;1;64;42;13;32;4;286
4;286;22;12;53;58;49;62;46;2;34;27;56;40;26;4;15;11;30;33;31;41;54;29;39;28;63;59;61;6;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;19;23;43;25;8;21;38;44;20;47;1;64;42;13;32
22;12;53;58;49;62;46;2;34;27;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;61;6;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;21;38;44;20;47;1;64;42;13;32;4;274
4;274;22;12;53;58;49;62;46;2;34;27;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;61;6;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;21;38;44;20;47;1;64;42;13;32
22;12;53;58;49;61;46;2;34;27;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;21;38;44;20;47;1;64;42;13;32;4;270
4;270;22;12;53;58;49;61;46;2;34;27;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;5;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;21;38;44;20;47;1;64;42;13;32
22;12;53;58;49;61;46;2;34;27;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;42;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;21;38;44;20;47;1;64;5;13;32;4;270
4;270;22;12;53;58;49;61;46;2;34;27;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;42;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;21;38;44;20;47;1;64;5;13;32
22;12;53;21;49;61;46;2;34;27;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;42;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;32;4;274
4;274;22;12;53;21;49;61;46;2;34;27;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;42;55;24;57;9;50;51;17;3;16;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;32
22;12;53;21;49;61;46;2;34;16;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;42;55;24;57;9;50;51;17;3;27;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;32;4;282
4;282;22;12;53;21;49;61;46;2;34;16;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;42;55;24;57;9;50;51;17;3;27;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;32
22;12;53;21;49;61;46;2;34;16;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;17;55;24;57;9;50;51;42;3;27;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;32;4;282
4;282;22;12;53;21;49;61;46;2;34;16;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;17;55;24;57;9;50;51;42;3;27;48;7;60;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;32
22;12;53;21;49;61;46;2;34;16;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;17;55;24;57;9;50;51;42;3;27;48;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;60;4;282
4;282;22;12;53;21;49;61;46;2;34;16;56;40;26;4;15;11;19;33;31;41;54;29;39;28;63;59;62;6;17;55;24;57;9;50;51;42;3;27;48;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;60
22;12;53;21;49;61;46;2;34;16;56;40;26;4;15;11;19;33;31;41;48;29;39;28;63;59;62;6;17;55;24;57;9;50;51;42;3;27;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;60;4;276
4;276;22;12;53;21;49;61;46;2;34;16;56;40;26;4;15;11;19;33;31;41;48;29;39;28;63;59;62;6;17;55;24;57;9;50;51;42;3;27;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;60
22;12;53;21;49;61;46;2;34;16;56;63;26;4;15;11;19;33;31;41;48;29;39;28;40;59;62;6;17;55;24;57;9;50;51;42;3;27;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;60;4;276
4;276;22;12;53;21;49;61;46;2;34;16;56;63;26;4;15;11;19;33;31;41;48;29;39;28;40;59;62;6;17;55;24;57;9;50;51;42;3;27;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;60
22;12;53;21;49;61;46;2;34;16;56;63;50;4;15;11;19;33;31;41;48;29;39;28;40;59;62;6;17;55;24;57;9;26;51;42;3;27;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;60;4;276
4;276;22;12;53;21;49;61;46;2;34;16;56;63;50;4;15;11;19;33;31;41;48;29;39;28;40;59;62;6;17;55;24;57;9;26;51;42;3;27;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;1;64;5;13;60
22;12;53;21;49;61;46;2;34;16;56;63;50;4;15;11;19;1;31;41;48;29;39;28;40;59;62;6;17;55;24;57;9;26;51;42;3;27;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;33;64;5;13;60;4;276
5;276;22;12;53;21;49;61;46;2;34;16;56;63;50;4;15;11;19;1;31;41;48;29;39;28;40;59;62;6;17;55;24;57;9;26;51;42;3;27;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;33;64;5;13;60
22;12;53;21;49;61;46;2;34;16;56;63;50;4;15;11;19;1;31;41;48;29;39;28;40;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;33;64;5;13;60;5;284
5;284;22;12;53;21;49;61;46;2;34;16;56;63;50;4;15;11;19;1;31;41;48;29;39;28;40;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;33;64;5;13;60
22;12;53;21;49;61;46;2;34;16;56;63;1;4;15;11;19;50;31;41;48;29;39;28;40;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;33;64;5;13;60;5;284
5;284;22;12;53;21;49;61;46;2;34;16;56;63;1;4;15;11;19;50;31;41;48;29;39;28;40;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;33;64;5;13;60
22;2;53;21;49;61;46;12;34;16;56;63;1;4;15;11;19;50;31;41;48;29;39;28;40;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;33;64;5;13;60;5;276
5;276;22;2;53;21;49;61;46;12;34;16;56;63;1;4;15;11;19;50;31;41;48;29;39;28;40;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;47;33;64;5;13;60
22;2;53;21;49;61;46;12;34;16;56;63;1;4;15;47;19;50;31;41;48;29;39;28;40;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;11;33;64;5;13;60;5;276
5;276;22;2;53;21;49;61;46;12;34;16;56;63;1;4;15;47;19;50;31;41;48;29;39;28;40;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;11;33;64;5;13;60
63;2;53;21;49;61;46;12;34;16;56;22;1;4;15;47;19;50;31;41;48;29;39;28;40;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;11;33;64;5;13;60;5;276
5;276;63;2;53;21;49;61;46;12;34;16;56;22;1;4;15;47;19;50;31;41;48;29;39;28;40;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;44;20;11;33;64;5;13;60
63;2;53;21;49;61;46;12;34;16;56;22;1;4;15;47;19;50;31;41;48;29;39;28;44;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;40;20;11;33;64;5;13;60;5;276
5;276;63;2;53;21;49;61;46;12;34;16;56;22;1;4;15;47;19;50;31;41;48;29;39;28;44;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;32;52;10;18;37;36;14;45;35;30;23;43;25;8;58;38;40;20;11;33;64;5;13;60
63;2;53;21;49;61;46;12;34;16;56;22;1;4;15;47;19;50;31;41;48;29;39;28;44;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;14;52;10;18;37;36;32;45;35;30;23;43;25;8;58;38;40;20;11;33;64;5;13;60;5;276
5;276;63;2;53;21;49;61;46;12;34;16;56;22;1;4;15;47;19;50;31;41;48;29;39;28;44;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;14;52;10;18;37;36;32;45;35;30;23;43;25;8;58;38;40;20;11;33;64;5;13;60
63;2;53;21;49;61;46;12;34;16;56;22;1;4;15;47;19;50;31;41;48;29;39;28;44;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;14;52;30;18;37;36;32;45;35;10;23;43;25;8;58;38;40;20;11;33;64;5;13;60;5;276
5;276;63;2;53;21;49;61;46;12;34;16;56;22;1;4;15;47;19;50;31;41;48;29;39;28;44;59;62;6;17;27;24;57;9;26;51;42;3;55;54;7;14;52;30;18;37;36;32;45;35;10;23;43;25;8;58;38;40;20;11;33;64;5;13;60
63;2;53;21;49;61;46;12;34;16;56;22;1;4;15;47;19;50;31;41;48;29;39;28;44;59;62;6;17;27;24;57;9;26;51;42;36;55;54;7;14;52;30;18;37;3;32;45;35;10;23;43;25;8;58;38;40;20;11;33;64;5;13;60;5;276
5;276;63;2;53;21;49;61;46;12;34;16;56;22;1;4;15;47;19;50;31;41;48;29;39;28;44;59;62;6;17;27;24;57;9;26;51;42;36;55;54;7;14;52;30;18;37;3;32;45;35;10;23;43;25;8;58;38;40;20;11;33;64;5;13;60
63;2;53;21;49;61;46;12;34;44;56;22;1;4;15;47;19;50;31;41;48;29;39;28;16;59;62;6;17;27;24;57;9;26;51;42;36;55;54;7;14;52;30;18;37;3;32;45;35;10;23;43;25;8;58;38;40;20;11;33;64;5;13;60;5;280
5;280;63;2;53;21;49;61;46;12;34;44;56;22;1;4;15;47;19;50;31;41;48;29;39;28;16;59;62;6;17;27;24;57;9;26;51;42;36;55;54;7;14;52;30;18;37;3;32;45;35;10;23;43;25;8;58;38;40;20;11;33;64;5;13;60
63;2;53;21;49;61;46;12;34;44;56;22;1;4;15;47;19;50;31;41;48;29;39;28;16;59;62;6;17;10;24;57;9;26;51;42;36;55;54;7;14;52;30;18;37;3;32;45;35;27;23;43;25;8;58;38;40;20;11;33;64;5;13;60;5;276
5;276;63;2;53;21;49;61;46;12;34;44;56;22;1;4;15;47;19;50;31;41;48;29;39;28;16;59;62;6;17;10;24;57;9;26;51;42;36;55;54;7;14;52;30;18;37;3;32;45;35;27;23;43;25;8;58;38;40;20;11;33;64;5;13;60
63;2;53;21;49;61;46;12;34;44;56;22;1;4;15;47;19;50;31;41;48;29;39;28;16;59;62;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;30;18;37;3;32;45;35;27;23;43;25;8;58;38;40;20;11;33;64;55;13;60;5;276
5;276;63;2;53;21;49;61;46;12;34;44;56;22;1;4;15;47;19;50;31;41;48;29;39;28;16;59;62;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;30;18;37;3;32;45;35;27;23;43;25;8;58;38;40;20;11;33;64;55;13;60
63;2;53;21;49;61;46;12;34;44;56;22;31;4;15;47;19;50;1;41;48;29;39;28;16;59;62;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;30;18;37;3;32;45;35;27;23;43;25;8;58;38;40;20;11;33;64;55;13;60;5;272
5;272;63;2;53;21;49;61;46;12;34;44;56;22;31;4;15;47;19;50;1;41;48;29;39;28;16;59;62;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;30;18;37;3;32;45;35;27;23;43;25;8;58;38;40;20;11;33;64;55;13;60
63;2;53;21;49;61;46;12;34;44;56;31;22;4;15;47;19;50;1;41;48;29;39;28;16;59;62;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;30;18;37;3;32;45;35;27;23;43;25;8;58;38;40;20;11;33;64;55;13;60;5;272
5;272;63;2;53;21;49;61;46;12;34;44;56;31;22;4;15;47;19;50;1;41;48;29;39;28;16;59;62;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;30;18;37;3;32;45;35;27;23;43;25;8;58;38;40;20;11;33;64;55;13;60
63;2;53;21;49;61;46;12;34;44;56;31;22;4;15;47;19;50;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;30;18;37;3;32;45;35;62;23;43;25;8;58;38;40;20;11;33;64;55;13;60;5;296
5;296;63;2;53;21;49;61;46;12;34;44;56;31;22;4;15;47;19;50;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;30;18;37;3;32;45;35;62;23;43;25;8;58;38;40;20;11;33;64;55;13;60
63;2;53;21;49;61;46;12;34;44;56;31;22;30;15;47;19;50;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;4;18;37;3;32;45;35;62;23;43;25;8;58;38;40;20;11;33;64;55;13;60;5;312
5;312;63;2;53;21;49;61;46;12;34;44;56;31;22;30;15;47;19;50;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;4;18;37;3;32;45;35;62;23;43;25;8;58;38;40;20;11;33;64;55;13;60
63;2;53;21;49;47;46;12;34;44;56;31;22;30;15;61;19;50;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;4;18;37;3;32;45;35;62;23;43;25;8;58;38;40;20;11;33;64;55;13;60;5;300
5;300;63;2;53;21;49;47;46;12;34;44;56;31;22;30;15;61;19;50;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;7;14;52;4;18;37;3;32;45;35;62;23;43;25;8;58;38;40;20;11;33;64;55;13;60
63;2;53;21;49;47;46;12;34;7;56;31;22;30;15;61;19;50;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;44;14;52;4;18;37;3;32;45;35;62;23;43;25;8;58;38;40;20;11;33;64;55;13;60;5;288
5;288;63;2;53;21;49;47;46;12;34;7;56;31;22;30;15;61;19;50;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;44;14;52;4;18;37;3;32;45;35;62;23;43;25;8;58;38;40;20;11;33;64;55;13;60
63;2;53;21;49;47;46;12;34;7;56;31;22;30;50;61;19;15;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;44;14;52;4;18;37;3;32;45;35;62;23;43;25;8;58;38;40;20;11;33;64;55;13;60;5;296
5;296;63;2;53;21;49;47;46;12;34;7;56;31;22;30;50;61;19;15;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;44;14;52;4;18;37;3;32;45;35;62;23;43;25;8;58;38;40;20;11;33;64;55;13;60
63;2;62;21;49;47;46;12;34;7;56;31;22;30;50;61;19;15;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;44;14;52;4;18;37;3;32;45;35;53;23;43;25;8;58;38;40;20;11;33;64;55;13;60;5;292
6;292;63;2;62;21;49;47;46;12;34;7;56;31;22;30;50;61;19;15;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;44;14;52;4;18;37;3;32;45;35;53;23;43;25;8;58;38;40;20;11;33;64;55;13;60
63;2;62;21;49;47;46;12;34;7;56;31;22;30;50;55;19;15;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;44;14;52;4;18;37;3;32;45;35;53;23;43;25;8;58;38;40;20;11;33;64;61;13;60;6;292
6;292;63;2;62;21;49;47;46;12;34;7;56;31;22;30;50;55;19;15;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;36;5;54;44;14;52;4;18;37;3;32;45;35;53;23;43;25;8;58;38;40;20;11;33;64;61;13;60
63;2;62;21;49;47;46;12;34;7;56;31;22;30;50;55;19;15;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;23;5;54;44;14;52;4;18;37;3;32;45;35;53;36;43;25;8;58;38;40;20;11;33;64;61;13;60;6;288
6;288;63;2;62;21;49;47;46;12;34;7;56;31;22;30;50;55;19;15;1;41;48;29;39;28;16;59;27;6;17;10;24;57;9;26;51;42;23;5;54;44;14;52;4;18;37;3;32;45;35;53;36;43;25;8;58;38;40;20;11;33;64;61;13;60
63;2;62;21;49;47;46;12;34;7;39;31;22;30;50;55;19;15;1;41;48;29;56;28;16;59;27;6;17;10;24;57;9;26;51;42;23;5;54;44;14;52;4;18;37;3;32;45;35;53;36;43;25;8;58;38;40;20;11;33;64;61;13;60;6;284
