"X1";"X27752";"X28";"X23";"X13";"X29";"X16";"X8";"X31";"X21";"X15";"X26";"X4";"X3";"X7";"X22";"X19";"X9";"X1.1";"X10";"X12";"X14";"X5";"X18";"X30";"X32";"X20";"X27";"X6";"X11";"X17";"X2";"X25";"X24"
5;25030;31;8;1;6;2;17;28;10;5;19;27;14;24;25;18;22;4;23;16;11;7;26;21;13;12;3;15;20;9;30;29;32
31;11;1;6;2;17;28;10;5;19;27;14;24;25;18;22;4;23;16;8;7;26;21;13;12;3;15;20;9;30;29;32;5;24990
6;24990;31;11;1;6;2;17;28;10;5;19;27;14;24;25;18;22;4;23;16;8;7;26;21;13;12;3;15;20;9;30;29;32
31;11;26;6;2;17;28;10;5;19;27;14;24;25;18;22;4;23;16;8;7;1;21;13;12;3;15;20;9;30;29;32;6;25558
6;25558;31;11;26;6;2;17;28;10;5;19;27;14;24;25;18;22;4;23;16;8;7;1;21;13;12;3;15;20;9;30;29;32
31;11;26;6;2;17;28;10;5;19;27;14;24;25;18;22;4;23;16;8;7;9;21;13;12;3;15;20;1;30;29;32;6;25598
6;25598;31;11;26;6;2;17;28;10;5;19;27;14;24;25;18;22;4;23;16;8;7;9;21;13;12;3;15;20;1;30;29;32
31;11;6;26;2;17;28;10;5;19;27;14;24;25;18;22;4;23;16;8;7;9;21;13;12;3;15;20;1;30;29;32;6;25374
6;25374;31;11;6;26;2;17;28;10;5;19;27;14;24;25;18;22;4;23;16;8;7;9;21;13;12;3;15;20;1;30;29;32
7;11;6;26;2;17;28;10;5;19;27;14;24;25;18;22;4;23;16;8;31;9;21;13;12;3;15;20;1;30;29;32;6;24588
6;24588;7;11;6;26;2;17;28;10;5;19;27;14;24;25;18;22;4;23;16;8;31;9;21;13;12;3;15;20;1;30;29;32
7;11;6;26;2;17;28;10;5;19;27;14;24;25;18;22;4;23;31;8;16;9;21;13;12;3;15;20;1;30;29;32;6;24774
6;24774;7;11;6;26;2;17;28;10;5;19;27;14;24;25;18;22;4;23;31;8;16;9;21;13;12;3;15;20;1;30;29;32
7;11;6;26;2;17;28;10;5;19;27;14;16;25;18;22;4;23;31;8;24;9;21;13;12;3;15;20;1;30;29;32;6;25308
6;25308;7;11;6;26;2;17;28;10;5;19;27;14;16;25;18;22;4;23;31;8;24;9;21;13;12;3;15;20;1;30;29;32
7;15;6;26;2;17;28;10;5;19;27;14;16;25;18;22;4;23;31;8;24;9;21;13;12;3;11;20;1;30;29;32;6;25888
6;25888;7;15;6;26;2;17;28;10;5;19;27;14;16;25;18;22;4;23;31;8;24;9;21;13;12;3;11;20;1;30;29;32
7;15;6;26;2;17;28;10;5;18;27;14;16;25;19;22;4;23;31;8;24;9;21;13;12;3;11;20;1;30;29;32;6;26088
6;26088;7;15;6;26;2;17;28;10;5;18;27;14;16;25;19;22;4;23;31;8;24;9;21;13;12;3;11;20;1;30;29;32
7;15;6;26;2;17;28;10;5;18;27;14;16;32;19;22;4;23;31;8;24;9;21;13;12;3;11;20;1;30;29;25;6;25848
6;25848;7;15;6;26;2;17;28;10;5;18;27;14;16;32;19;22;4;23;31;8;24;9;21;13;12;3;11;20;1;30;29;25
7;15;6;26;2;17;28;10;5;18;27;14;16;32;19;22;4;23;31;8;24;25;21;13;12;3;11;20;1;30;29;9;6;25802
6;25802;7;15;6;26;2;17;28;10;5;18;27;14;16;32;19;22;4;23;31;8;24;25;21;13;12;3;11;20;1;30;29;9
7;15;6;5;2;17;28;10;26;18;27;14;16;32;19;22;4;23;31;8;24;25;21;13;12;3;11;20;1;30;29;9;6;25866
6;25866;7;15;6;5;2;17;28;10;26;18;27;14;16;32;19;22;4;23;31;8;24;25;21;13;12;3;11;20;1;30;29;9
7;15;6;5;2;17;28;10;26;18;27;14;16;32;19;22;4;23;31;8;24;25;21;13;12;3;11;30;1;20;29;9;6;25746
6;25746;7;15;6;5;2;17;28;10;26;18;27;14;16;32;19;22;4;23;31;8;24;25;21;13;12;3;11;30;1;20;29;9
7;15;6;14;2;17;28;10;26;18;27;5;16;32;19;22;4;23;31;8;24;25;21;13;12;3;11;30;1;20;29;9;6;26086
6;26086;7;15;6;14;2;17;28;10;26;18;27;5;16;32;19;22;4;23;31;8;24;25;21;13;12;3;11;30;1;20;29;9
7;15;6;14;2;17;28;10;26;18;27;5;16;32;19;31;4;23;22;8;24;25;21;13;12;3;11;30;1;20;29;9;6;26406
6;26406;7;15;6;14;2;17;28;10;26;18;27;5;16;32;19;31;4;23;22;8;24;25;21;13;12;3;11;30;1;20;29;9
7;15;6;14;2;32;28;10;26;18;27;5;16;17;19;31;4;23;22;8;24;25;21;13;12;3;11;30;1;20;29;9;6;26846
6;26846;7;15;6;14;2;32;28;10;26;18;27;5;16;17;19;31;4;23;22;8;24;25;21;13;12;3;11;30;1;20;29;9
7;15;6;14;2;32;28;10;26;18;27;5;23;17;19;31;4;16;22;8;24;25;21;13;12;3;11;30;1;20;29;9;6;25768
6;25768;7;15;6;14;2;32;28;10;26;18;27;5;23;17;19;31;4;16;22;8;24;25;21;13;12;3;11;30;1;20;29;9
7;15;6;14;2;32;28;10;26;18;27;5;23;17;19;31;4;16;22;8;24;25;21;13;12;3;11;9;1;20;29;30;6;26228
6;26228;7;15;6;14;2;32;28;10;26;18;27;5;23;17;19;31;4;16;22;8;24;25;21;13;12;3;11;9;1;20;29;30
7;15;6;14;2;32;28;10;26;18;27;5;19;17;23;31;4;16;22;8;24;25;21;13;12;3;11;9;1;20;29;30;6;26448
6;26448;7;15;6;14;2;32;28;10;26;18;27;5;19;17;23;31;4;16;22;8;24;25;21;13;12;3;11;9;1;20;29;30
7;15;6;14;2;32;28;10;26;18;27;5;19;17;23;31;4;16;22;8;24;25;21;13;20;3;11;9;1;12;29;30;6;26792
6;26792;7;15;6;14;2;32;28;10;26;18;27;5;19;17;23;31;4;16;22;8;24;25;21;13;20;3;11;9;1;12;29;30
7;15;6;14;2;32;28;10;26;18;27;23;19;17;5;31;4;16;22;8;24;25;21;13;20;3;11;9;1;12;29;30;6;25942
7;25942;7;15;6;14;2;32;28;10;26;18;27;23;19;17;5;31;4;16;22;8;24;25;21;13;20;3;11;9;1;12;29;30
7;15;6;14;2;32;28;10;26;18;27;23;16;17;5;31;4;19;22;8;24;25;21;13;20;3;11;9;1;12;29;30;7;26324
7;26324;7;15;6;14;2;32;28;10;26;18;27;23;16;17;5;31;4;19;22;8;24;25;21;13;20;3;11;9;1;12;29;30
7;15;6;14;2;32;28;10;26;18;27;23;16;17;5;31;4;19;29;8;24;25;21;13;20;3;11;9;1;12;22;30;7;26364
7;26364;7;15;6;14;2;32;28;10;26;18;27;23;16;17;5;31;4;19;29;8;24;25;21;13;20;3;11;9;1;12;22;30
7;15;6;14;31;32;28;10;26;18;27;23;16;17;5;2;4;19;29;8;24;25;21;13;20;3;11;9;1;12;22;30;7;26598
7;26598;7;15;6;14;31;32;28;10;26;18;27;23;16;17;5;2;4;19;29;8;24;25;21;13;20;3;11;9;1;12;22;30
7;15;6;14;31;32;28;10;26;18;27;23;16;17;5;29;4;19;2;8;24;25;21;13;20;3;11;9;1;12;22;30;7;27074
7;27074;7;15;6;14;31;32;28;10;26;18;27;23;16;17;5;29;4;19;2;8;24;25;21;13;20;3;11;9;1;12;22;30
7;15;6;14;31;32;28;10;26;18;24;23;16;17;5;29;4;19;2;8;27;25;21;13;20;3;11;9;1;12;22;30;7;27234
7;27234;7;15;6;14;31;32;28;10;26;18;24;23;16;17;5;29;4;19;2;8;27;25;21;13;20;3;11;9;1;12;22;30
7;15;6;14;31;32;28;3;26;18;24;23;16;17;5;29;4;19;2;8;27;25;21;13;20;10;11;9;1;12;22;30;7;27474
7;27474;7;15;6;14;31;32;28;3;26;18;24;23;16;17;5;29;4;19;2;8;27;25;21;13;20;10;11;9;1;12;22;30
7;18;6;14;31;32;28;3;26;15;24;23;16;17;5;29;4;19;2;8;27;25;21;13;20;10;11;9;1;12;22;30;7;27886
7;27886;7;18;6;14;31;32;28;3;26;15;24;23;16;17;5;29;4;19;2;8;27;25;21;13;20;10;11;9;1;12;22;30
7;18;6;14;31;32;28;3;26;15;24;23;16;17;5;29;4;19;2;8;27;1;21;13;20;10;11;9;25;12;22;30;7;28162
7;28162;7;18;6;14;31;32;28;3;26;15;24;23;16;17;5;29;4;19;2;8;27;1;21;13;20;10;11;9;25;12;22;30
7;18;6;14;31;32;28;3;26;15;24;23;16;17;5;29;4;19;2;8;27;1;20;13;21;10;11;9;25;12;22;30;7;28282
7;28282;7;18;6;14;31;32;28;3;26;15;24;23;16;17;5;29;4;19;2;8;27;1;20;13;21;10;11;9;25;12;22;30
7;18;6;14;31;32;28;3;8;15;24;23;16;17;5;29;4;19;2;26;27;1;20;13;21;10;11;9;25;12;22;30;7;27632
7;27632;7;18;6;14;31;32;28;3;8;15;24;23;16;17;5;29;4;19;2;26;27;1;20;13;21;10;11;9;25;12;22;30
7;18;6;14;31;32;28;3;8;15;24;23;16;17;5;29;12;19;2;26;27;1;20;13;21;10;11;9;25;4;22;30;7;27352
7;27352;7;18;6;14;31;32;28;3;8;15;24;23;16;17;5;29;12;19;2;26;27;1;20;13;21;10;11;9;25;4;22;30
15;18;6;14;31;32;28;3;8;7;24;23;16;17;5;29;12;19;2;26;27;1;20;13;21;10;11;9;25;4;22;30;7;27552
7;27552;15;18;6;14;31;32;28;3;8;7;24;23;16;17;5;29;12;19;2;26;27;1;20;13;21;10;11;9;25;4;22;30
15;18;6;14;31;32;28;3;8;7;24;23;16;29;5;17;12;19;2;26;27;1;20;13;21;10;11;9;25;4;22;30;7;27872
7;27552;15;18;6;14;31;32;28;3;8;7;24;23;16;17;5;29;12;19;2;26;27;1;20;13;21;10;11;9;25;4;22;30
15;18;6;14;31;32;28;3;8;7;24;23;16;17;5;29;12;19;2;13;27;1;20;26;21;10;11;9;25;4;22;30;7;27716
7;27716;15;18;6;14;31;32;28;3;8;7;24;23;16;17;5;29;12;19;2;13;27;1;20;26;21;10;11;9;25;4;22;30
15;18;6;14;31;32;9;3;8;7;24;23;16;17;5;29;12;19;2;13;27;1;20;26;21;10;11;28;25;4;22;30;7;28090
7;28090;15;18;6;14;31;32;9;3;8;7;24;23;16;17;5;29;12;19;2;13;27;1;20;26;21;10;11;28;25;4;22;30
15;18;6;14;31;32;9;3;8;7;24;23;16;22;5;29;12;19;2;13;27;1;20;26;21;10;11;28;25;4;17;30;7;27850
7;27850;15;18;6;14;31;32;9;3;8;7;24;23;16;22;5;29;12;19;2;13;27;1;20;26;21;10;11;28;25;4;17;30
15;18;6;14;31;19;9;3;8;7;24;23;16;22;5;29;12;32;2;13;27;1;20;26;21;10;11;28;25;4;17;30;7;27930
7;27930;15;18;6;14;31;19;9;3;8;7;24;23;16;22;5;29;12;32;2;13;27;1;20;26;21;10;11;28;25;4;17;30
15;18;4;14;31;19;9;3;8;7;24;23;16;22;5;29;12;32;2;13;27;1;20;26;21;10;11;28;25;6;17;30;7;28470
7;28470;15;18;4;14;31;19;9;3;8;7;24;23;16;22;5;29;12;32;2;13;27;1;20;26;21;10;11;28;25;6;17;30
15;18;4;14;31;19;9;3;8;7;24;23;16;20;5;29;12;32;2;13;27;1;22;26;21;10;11;28;25;6;17;30;7;28130
7;28130;15;18;4;14;31;19;9;3;8;7;24;23;16;20;5;29;12;32;2;13;27;1;22;26;21;10;11;28;25;6;17;30
15;18;4;14;32;19;9;3;8;7;24;23;16;20;5;29;12;31;2;13;27;1;22;26;21;10;11;28;25;6;17;30;7;28450
8;28450;15;18;4;14;32;19;9;3;8;7;24;23;16;20;5;29;12;31;2;13;27;1;22;26;21;10;11;28;25;6;17;30
7;18;4;14;32;19;9;3;8;15;24;23;16;20;5;29;12;31;2;13;27;1;22;26;21;10;11;28;25;6;17;30;8;28130
8;28130;7;18;4;14;32;19;9;3;8;15;24;23;16;20;5;29;12;31;2;13;27;1;22;26;21;10;11;28;25;6;17;30
7;18;4;14;24;19;9;3;8;15;32;23;16;20;5;29;12;31;2;13;27;1;22;26;21;10;11;28;25;6;17;30;8;27930
8;27930;7;18;4;14;24;19;9;3;8;15;32;23;16;20;5;29;12;31;2;13;27;1;22;26;21;10;11;28;25;6;17;30
7;18;4;14;24;19;9;3;8;15;32;23;16;1;5;29;12;31;2;13;27;20;22;26;21;10;11;28;25;6;17;30;8;27652
8;27652;7;18;4;14;24;19;9;3;8;15;32;23;16;1;5;29;12;31;2;13;27;20;22;26;21;10;11;28;25;6;17;30
7;18;4;14;24;19;9;3;8;10;32;23;16;1;5;29;12;31;2;13;27;20;22;26;21;15;11;28;25;6;17;30;8;27932
8;27932;7;18;4;14;24;19;9;3;8;10;32;23;16;1;5;29;12;31;2;13;27;20;22;26;21;15;11;28;25;6;17;30
7;18;4;14;24;19;9;3;8;15;32;23;16;1;5;29;12;31;2;13;27;20;22;26;21;10;11;28;25;6;17;30;8;27652
8;27652;7;18;4;14;24;19;9;3;8;15;32;23;16;1;5;29;12;31;2;13;27;20;22;26;21;10;11;28;25;6;17;30
7;18;4;14;3;19;9;24;8;15;32;23;16;1;5;29;12;31;2;13;27;20;22;26;21;10;11;28;25;6;17;30;8;27658
8;27658;7;18;4;14;3;19;9;24;8;15;32;23;16;1;5;29;12;31;2;13;27;20;22;26;21;10;11;28;25;6;17;30
7;18;4;14;20;19;9;24;8;15;32;23;16;1;5;29;12;31;2;13;27;3;22;26;21;10;11;28;25;6;17;30;8;27870
8;27870;7;18;4;14;20;19;9;24;8;15;32;23;16;1;5;29;12;31;2;13;27;3;22;26;21;10;11;28;25;6;17;30
7;18;4;14;20;19;9;12;8;15;32;23;16;1;5;29;24;31;2;13;27;3;22;26;21;10;11;28;25;6;17;30;8;27790
8;27790;7;18;4;14;20;19;9;12;8;15;32;23;16;1;5;29;24;31;2;13;27;3;22;26;21;10;11;28;25;6;17;30
7;18;4;14;20;19;9;12;8;15;32;23;16;1;5;29;24;31;2;13;27;3;22;26;21;10;11;28;6;25;17;30;8;28176
8;28176;7;18;4;14;20;19;9;12;8;15;32;23;16;1;5;29;24;31;2;13;27;3;22;26;21;10;11;28;6;25;17;30
7;18;4;20;14;19;9;12;8;15;32;23;16;1;5;29;24;31;2;13;27;3;22;26;21;10;11;28;6;25;17;30;8;28348
8;28348;7;18;4;20;14;19;9;12;8;15;32;23;16;1;5;29;24;31;2;13;27;3;22;26;21;10;11;28;6;25;17;30
7;18;4;20;14;19;9;12;17;15;32;23;16;1;5;29;24;31;2;13;27;3;22;26;21;10;11;28;6;25;8;30;8;29082
8;29082;7;18;4;20;14;19;9;12;17;15;32;23;16;1;5;29;24;31;2;13;27;3;22;26;21;10;11;28;6;25;8;30
7;18;4;20;14;19;9;12;17;15;32;23;16;5;1;29;24;31;2;13;27;3;22;26;21;10;11;28;6;25;8;30;8;28822
8;28822;7;18;4;20;14;19;9;12;17;15;32;23;16;5;1;29;24;31;2;13;27;3;22;26;21;10;11;28;6;25;8;30
7;18;4;20;14;19;9;12;17;25;32;23;16;5;1;29;24;31;2;13;27;3;22;26;21;10;11;28;6;15;8;30;8;28572
8;28572;7;18;4;20;14;19;9;12;17;25;32;23;16;5;1;29;24;31;2;13;27;3;22;26;21;10;11;28;6;15;8;30
7;18;4;20;14;19;9;12;17;25;10;23;16;5;1;29;24;31;2;13;27;3;22;26;21;32;11;28;6;15;8;30;8;28920
8;28920;7;18;4;20;14;19;9;12;17;25;10;23;16;5;1;29;24;31;2;13;27;3;22;26;21;32;11;28;6;15;8;30
7;18;4;20;14;19;9;12;17;32;10;23;16;5;1;29;24;31;2;13;27;3;22;26;21;25;11;28;6;15;8;30;8;28600
8;28600;7;18;4;20;14;19;9;12;17;32;10;23;16;5;1;29;24;31;2;13;27;3;22;26;21;25;11;28;6;15;8;30
7;18;4;20;14;3;9;12;17;32;10;23;16;5;1;29;24;31;2;13;27;19;22;26;21;25;11;28;6;15;8;30;8;28876
8;28876;7;18;4;20;14;3;9;12;17;32;10;23;16;5;1;29;24;31;2;13;27;19;22;26;21;25;11;28;6;15;8;30
7;18;10;20;14;3;9;12;17;32;4;23;16;5;1;29;24;31;2;13;27;19;22;26;21;25;11;28;6;15;8;30;8;28796
8;28796;7;18;10;20;14;3;9;12;17;32;4;23;16;5;1;29;24;31;2;13;27;19;22;26;21;25;11;28;6;15;8;30
7;18;10;20;14;3;9;28;17;32;4;23;16;5;1;29;24;31;2;13;27;19;22;26;21;25;11;12;6;15;8;30;8;28612
8;28612;7;18;10;20;14;3;9;28;17;32;4;23;16;5;1;29;24;31;2;13;27;19;22;26;21;25;11;12;6;15;8;30
7;18;10;20;14;3;9;28;27;32;4;23;16;5;1;29;24;31;2;13;17;19;22;26;21;25;11;12;6;15;8;30;8;28292
8;28292;7;18;10;20;14;3;9;28;27;32;4;23;16;5;1;29;24;31;2;13;17;19;22;26;21;25;11;12;6;15;8;30
7;19;10;20;14;3;9;28;27;32;4;23;16;5;1;29;24;31;2;13;17;18;22;26;21;25;11;12;6;15;8;30;8;28532
9;28532;7;19;10;20;14;3;9;28;27;32;4;23;16;5;1;29;24;31;2;13;17;18;22;26;21;25;11;12;6;15;8;30
7;19;10;20;14;3;9;28;27;32;4;23;16;5;1;31;24;29;2;13;17;18;22;26;21;25;11;12;6;15;8;30;9;27452
9;27452;7;19;10;20;14;3;9;28;27;32;4;23;16;5;1;31;24;29;2;13;17;18;22;26;21;25;11;12;6;15;8;30
7;19;10;20;14;3;9;28;27;32;4;21;16;5;1;31;24;29;2;13;17;18;22;26;23;25;11;12;6;15;8;30;9;28372
9;28372;7;19;10;20;14;3;9;28;27;32;4;21;16;5;1;31;24;29;2;13;17;18;22;26;23;25;11;12;6;15;8;30
7;19;10;20;14;3;9;28;27;32;4;21;16;5;1;31;24;29;2;13;18;17;22;26;23;25;11;12;6;15;8;30;9;28452
9;28452;7;19;10;20;14;3;9;28;27;32;4;21;16;5;1;31;24;29;2;13;18;17;22;26;23;25;11;12;6;15;8;30
7;19;10;20;14;3;9;28;27;32;4;21;16;5;1;26;24;29;2;13;18;17;22;31;23;25;11;12;6;15;8;30;9;28372
9;28372;7;19;10;20;14;3;9;28;27;32;4;21;16;5;1;26;24;29;2;13;18;17;22;31;23;25;11;12;6;15;8;30
7;19;10;20;14;3;9;28;27;24;4;21;16;5;1;26;32;29;2;13;18;17;22;31;23;25;11;12;6;15;8;30;9;28692
9;28692;7;19;10;20;14;3;9;28;27;24;4;21;16;5;1;26;32;29;2;13;18;17;22;31;23;25;11;12;6;15;8;30
7;19;10;20;14;3;9;28;27;24;4;21;16;5;1;26;32;29;2;13;12;17;22;31;23;25;11;18;6;15;8;30;9;28930
9;28930;7;19;10;20;14;3;9;28;27;24;4;21;16;5;1;26;32;29;2;13;12;17;22;31;23;25;11;18;6;15;8;30
7;19;10;20;14;3;5;28;27;24;4;21;16;9;1;26;32;29;2;13;12;17;22;31;23;25;11;18;6;15;8;30;9;28950
9;28950;7;19;10;20;14;3;5;28;27;24;4;21;16;9;1;26;32;29;2;13;12;17;22;31;23;25;11;18;6;15;8;30
7;19;10;20;14;3;5;28;27;24;4;21;25;9;1;26;32;29;2;13;12;17;22;31;23;16;11;18;6;15;8;30;9;27890
9;27890;7;19;10;20;14;3;5;28;27;24;4;21;25;9;1;26;32;29;2;13;12;17;22;31;23;16;11;18;6;15;8;30
7;11;10;20;14;3;5;28;27;24;4;21;25;9;1;26;32;29;2;13;12;17;22;31;23;16;19;18;6;15;8;30;9;27144
9;27144;7;11;10;20;14;3;5;28;27;24;4;21;25;9;1;26;32;29;2;13;12;17;22;31;23;16;19;18;6;15;8;30
7;11;10;20;14;3;5;28;27;24;4;21;25;9;1;26;32;29;2;13;12;17;22;31;23;16;19;18;6;30;8;15;9;27408
9;27408;7;11;10;20;14;3;5;28;27;24;4;21;25;9;1;26;32;29;2;13;12;17;22;31;23;16;19;18;6;30;8;15
7;11;10;18;14;3;5;28;27;24;4;21;25;9;1;26;32;29;2;13;12;17;22;31;23;16;19;20;6;30;8;15;9;27088
9;27088;7;11;10;18;14;3;5;28;27;24;4;21;25;9;1;26;32;29;2;13;12;17;22;31;23;16;19;20;6;30;8;15
7;11;10;18;14;3;5;28;22;24;4;21;25;9;1;26;32;29;2;13;12;17;27;31;23;16;19;20;6;30;8;15;9;27128
9;27128;7;11;10;18;14;3;5;28;22;24;4;21;25;9;1;26;32;29;2;13;12;17;27;31;23;16;19;20;6;30;8;15
7;11;10;18;14;3;5;28;22;24;4;21;25;9;1;26;32;29;2;13;23;17;27;31;12;16;19;20;6;30;8;15;9;26942
9;26942;7;11;10;18;14;3;5;28;22;24;4;21;25;9;1;26;32;29;2;13;23;17;27;31;12;16;19;20;6;30;8;15
7;11;10;18;14;3;5;28;22;24;4;21;25;9;1;26;32;29;2;13;23;17;27;31;12;16;19;20;6;15;8;30;9;26678
9;26678;7;11;10;18;14;3;5;28;22;24;4;21;25;9;1;26;32;29;2;13;23;17;27;31;12;16;19;20;6;15;8;30
24;11;10;18;14;3;5;28;22;7;4;21;25;9;1;26;32;29;2;13;23;17;27;31;12;16;19;20;6;15;8;30;9;27024
9;27024;24;11;10;18;14;3;5;28;22;7;4;21;25;9;1;26;32;29;2;13;23;17;27;31;12;16;19;20;6;15;8;30
24;11;10;18;14;3;5;28;22;7;4;21;25;32;1;26;9;29;2;13;23;17;27;31;12;16;19;20;6;15;8;30;9;26480
9;26480;24;11;10;18;14;3;5;28;22;7;4;21;25;32;1;26;9;29;2;13;23;17;27;31;12;16;19;20;6;15;8;30
24;11;10;18;14;3;5;7;22;28;4;21;25;32;1;26;9;29;2;13;23;17;27;31;12;16;19;20;6;15;8;30;9;25958
9;25958;24;11;10;18;14;3;5;7;22;28;4;21;25;32;1;26;9;29;2;13;23;17;27;31;12;16;19;20;6;15;8;30
24;11;10;18;6;3;5;7;22;28;4;21;25;32;1;26;9;29;2;13;23;17;27;31;12;16;19;20;14;15;8;30;9;25398
9;25398;24;11;10;18;6;3;5;7;22;28;4;21;25;32;1;26;9;29;2;13;23;17;27;31;12;16;19;20;14;15;8;30
24;11;10;18;28;3;5;7;22;6;4;21;25;32;1;26;9;29;2;13;23;17;27;31;12;16;19;20;14;15;8;30;9;26442
9;26442;24;11;10;18;28;3;5;7;22;6;4;21;25;32;1;26;9;29;2;13;23;17;27;31;12;16;19;20;14;15;8;30
24;11;10;18;28;30;5;7;22;6;4;21;25;32;1;26;9;29;2;13;23;17;27;31;12;16;19;20;14;15;8;3;9;26328
10;26328;24;11;10;18;28;30;5;7;22;6;4;21;25;32;1;26;9;29;2;13;23;17;27;31;12;16;19;20;14;15;8;3
24;11;10;18;28;30;5;7;22;6;4;21;25;32;1;26;9;29;2;13;23;17;27;31;20;16;19;12;14;15;8;3;10;26476
10;26476;24;11;10;18;28;30;5;7;22;6;4;21;25;32;1;26;9;29;2;13;23;17;27;31;20;16;19;12;14;15;8;3
24;11;10;18;28;30;5;7;22;6;4;21;25;32;1;26;9;29;16;13;23;17;27;31;20;2;19;12;14;15;8;3;10;26556
10;26556;24;11;10;18;28;30;5;7;22;6;4;21;25;32;1;26;9;29;16;13;23;17;27;31;20;2;19;12;14;15;8;3
24;11;10;18;28;30;5;7;22;6;4;21;25;32;1;26;9;29;16;13;23;17;27;31;15;2;19;12;14;20;8;3;10;26420
10;26420;24;11;10;18;28;30;5;7;22;6;4;21;25;32;1;26;9;29;16;13;23;17;27;31;15;2;19;12;14;20;8;3
24;11;10;18;28;30;5;7;22;6;4;21;25;32;1;9;26;29;16;13;23;17;27;31;15;2;19;12;14;20;8;3;10;26420
10;26420;24;11;10;18;28;30;5;7;22;6;4;21;25;32;1;9;26;29;16;13;23;17;27;31;15;2;19;12;14;20;8;3
24;11;10;27;28;30;5;7;22;6;4;21;25;32;1;9;26;29;16;13;23;17;18;31;15;2;19;12;14;20;8;3;10;26660
10;26660;24;11;10;27;28;30;5;7;22;6;4;21;25;32;1;9;26;29;16;13;23;17;18;31;15;2;19;12;14;20;8;3
24;11;10;27;28;30;5;7;22;6;4;21;25;32;1;20;26;29;16;13;23;17;18;31;15;2;19;12;14;9;8;3;10;27028
10;27028;24;11;10;27;28;30;5;7;22;6;4;21;25;32;1;20;26;29;16;13;23;17;18;31;15;2;19;12;14;9;8;3
24;11;10;27;28;30;5;7;22;6;21;4;25;32;1;20;26;29;16;13;23;17;18;31;15;2;19;12;14;9;8;3;10;26816
10;26816;24;11;10;27;28;30;5;7;22;6;21;4;25;32;1;20;26;29;16;13;23;17;18;31;15;2;19;12;14;9;8;3
24;11;10;27;28;30;5;7;22;6;21;4;25;32;1;29;26;20;16;13;23;17;18;31;15;2;19;12;14;9;8;3;10;26216
10;26216;24;11;10;27;28;30;5;7;22;6;21;4;25;32;1;29;26;20;16;13;23;17;18;31;15;2;19;12;14;9;8;3
24;11;10;27;28;30;5;7;22;6;21;19;25;32;1;29;26;20;16;13;23;17;18;31;15;2;4;12;14;9;8;3;10;25316
10;25316;24;11;10;27;28;30;5;7;22;6;21;19;25;32;1;29;26;20;16;13;23;17;18;31;15;2;4;12;14;9;8;3
24;11;10;27;28;30;5;7;22;6;21;19;25;32;1;29;26;20;16;8;23;17;18;31;15;2;4;12;14;9;13;3;10;25156
10;25156;24;11;10;27;28;30;5;7;22;6;21;19;25;32;1;29;26;20;16;8;23;17;18;31;15;2;4;12;14;9;13;3
24;11;10;27;28;30;5;7;22;6;21;19;25;32;1;29;26;20;4;8;23;17;18;31;15;2;16;12;14;9;13;3;10;25516
10;25156;24;11;10;27;28;30;5;7;22;6;21;19;25;32;1;29;26;20;16;8;23;17;18;31;15;2;4;12;14;9;13;3
24;11;10;27;20;30;5;7;22;6;21;19;25;32;1;29;26;28;16;8;23;17;18;31;15;2;4;12;14;9;13;3;10;25396
10;25396;24;11;10;27;20;30;5;7;22;6;21;19;25;32;1;29;26;28;16;8;23;17;18;31;15;2;4;12;14;9;13;3
24;11;10;27;20;30;5;7;22;6;16;19;25;32;1;29;26;28;21;8;23;17;18;31;15;2;4;12;14;9;13;3;10;27144
10;25396;24;11;10;27;20;30;5;7;22;6;21;19;25;32;1;29;26;28;16;8;23;17;18;31;15;2;4;12;14;9;13;3
24;11;10;27;20;30;5;7;22;6;21;19;25;32;1;29;26;13;16;8;23;17;18;31;15;2;4;12;14;9;28;3;10;25630
10;25630;24;11;10;27;20;30;5;7;22;6;21;19;25;32;1;29;26;13;16;8;23;17;18;31;15;2;4;12;14;9;28;3
24;11;10;27;20;30;5;7;22;6;21;19;16;32;1;29;26;13;25;8;23;17;18;31;15;2;4;12;14;9;28;3;10;26966
10;26966;24;11;10;27;20;30;5;7;22;6;21;19;16;32;1;29;26;13;25;8;23;17;18;31;15;2;4;12;14;9;28;3
24;11;10;27;20;30;5;7;22;6;21;19;16;32;1;18;26;13;25;8;23;17;29;31;15;2;4;12;14;9;28;3;10;26686
10;26686;24;11;10;27;20;30;5;7;22;6;21;19;16;32;1;18;26;13;25;8;23;17;29;31;15;2;4;12;14;9;28;3
24;11;10;27;20;16;5;7;22;6;21;19;30;32;1;18;26;13;25;8;23;17;29;31;15;2;4;12;14;9;28;3;10;26576
10;26576;24;11;10;27;20;16;5;7;22;6;21;19;30;32;1;18;26;13;25;8;23;17;29;31;15;2;4;12;14;9;28;3
24;11;10;27;20;16;5;7;22;6;21;19;30;32;1;18;26;14;25;8;23;17;29;31;15;2;4;12;13;9;28;3;10;26336
10;26336;24;11;10;27;20;16;5;7;22;6;21;19;30;32;1;18;26;14;25;8;23;17;29;31;15;2;4;12;13;9;28;3
24;25;10;27;20;16;5;7;22;6;21;19;30;32;1;18;26;14;11;8;23;17;29;31;15;2;4;12;13;9;28;3;10;26334
