"X1";"X306";"X61";"X59";"X7";"X24";"X21";"X20";"X54";"X63";"X9";"X19";"X38";"X27";"X44";"X15";"X50";"X51";"X28";"X5";"X12";"X48";"X4";"X39";"X42";"X29";"X31";"X32";"X11";"X2";"X1.1";"X13";"X43";"X25";"X14";"X57";"X47";"X46";"X17";"X36";"X53";"X26";"X30";"X33";"X58";"X41";"X60";"X55";"X10";"X22";"X23";"X40";"X56";"X49";"X6";"X62";"X37";"X18";"X35";"X3";"X45";"X8";"X64";"X34";"X16";"X52"
3;272;61;17;36;19;6;58;54;45;2;13;12;38;44;49;31;4;15;16;62;8;29;46;40;53;34;32;11;48;64;9;43;50;14;39;33;24;22;28;27;26;42;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52
61;17;36;19;6;58;54;45;2;13;12;38;44;49;31;4;15;16;62;8;29;46;40;24;34;32;11;48;64;9;43;50;14;39;33;53;22;28;27;26;42;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52;3;272
3;272;61;17;36;19;6;58;54;45;2;13;12;38;44;49;31;4;15;16;62;8;29;46;40;24;34;32;11;48;64;9;43;50;14;39;33;53;22;28;27;26;42;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52
61;17;36;19;6;58;53;45;2;13;12;38;44;49;31;4;15;16;62;8;29;46;40;24;34;32;11;48;64;9;43;50;14;39;33;54;22;28;27;26;42;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52;3;272
3;272;61;17;36;19;6;58;53;45;2;13;12;38;44;49;31;4;15;16;62;8;29;46;40;24;34;32;11;48;64;9;43;50;14;39;33;54;22;28;27;26;42;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52
61;17;36;19;6;58;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;46;40;24;34;32;11;48;64;9;43;50;14;39;33;54;22;28;27;26;53;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52;3;272
3;272;61;17;36;19;6;58;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;46;40;24;34;32;11;48;64;9;43;50;14;39;33;54;22;28;27;26;53;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52
61;17;36;19;6;58;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;46;40;24;34;32;11;48;64;9;50;43;14;39;33;54;22;28;27;26;53;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52;3;268
3;268;61;17;36;19;6;58;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;46;40;24;34;32;11;48;64;9;50;43;14;39;33;54;22;28;27;26;53;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52
61;17;46;19;6;58;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;36;40;24;34;32;11;48;64;9;50;43;14;39;33;54;22;28;27;26;53;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52;3;264
3;264;61;17;46;19;6;58;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;36;40;24;34;32;11;48;64;9;50;43;14;39;33;54;22;28;27;26;53;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52
61;17;46;19;6;58;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;36;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52;3;272
3;272;61;17;46;19;6;58;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;36;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;18;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52
61;17;46;19;6;18;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;36;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;58;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52;3;284
3;284;61;17;46;19;6;18;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;36;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;58;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52
36;17;46;19;6;18;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;61;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;58;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52;3;282
3;282;36;17;46;19;6;18;42;45;2;13;12;38;44;49;31;4;15;16;62;8;29;61;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;58;20;41;57;59;60;7;25;30;56;23;37;63;21;47;35;55;51;1;3;10;5;52
36;17;46;19;6;18;42;45;2;13;12;38;44;49;31;4;15;16;21;8;29;61;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;58;20;41;57;59;60;7;25;30;56;23;37;63;62;47;35;55;51;1;3;10;5;52;3;278
4;278;36;17;46;19;6;18;42;45;2;13;12;38;44;49;31;4;15;16;21;8;29;61;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;58;20;41;57;59;60;7;25;30;56;23;37;63;62;47;35;55;51;1;3;10;5;52
36;17;46;19;6;18;42;45;2;13;12;38;44;49;31;4;15;16;21;8;29;61;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;30;56;23;37;63;62;47;35;55;51;1;3;10;5;52;4;270
4;270;36;17;46;19;6;18;42;45;2;13;12;38;44;49;31;4;15;16;21;8;29;61;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;30;56;23;37;63;62;47;35;55;51;1;3;10;5;52
36;17;46;52;6;18;42;45;2;13;12;38;44;49;31;4;15;16;21;8;29;61;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;30;56;23;37;63;62;47;35;55;51;1;3;10;5;19;4;274
4;274;36;17;46;52;6;18;42;45;2;13;12;38;44;49;31;4;15;16;21;8;29;61;40;24;34;32;11;54;64;9;50;43;14;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;30;56;23;37;63;62;47;35;55;51;1;3;10;5;19
36;17;46;52;6;18;42;45;2;13;12;38;44;49;31;4;15;16;21;8;29;61;40;24;34;32;11;54;64;9;14;43;50;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;30;56;23;37;63;62;47;35;55;51;1;3;10;5;19;4;270
4;270;36;17;46;52;6;18;42;45;2;13;12;38;44;49;31;4;15;16;21;8;29;61;40;24;34;32;11;54;64;9;14;43;50;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;30;56;23;37;63;62;47;35;55;51;1;3;10;5;19
36;17;46;52;6;30;42;45;2;13;12;38;44;49;31;4;15;16;21;8;29;61;40;24;34;32;11;54;64;9;14;43;50;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;18;56;23;37;63;62;47;35;55;51;1;3;10;5;19;4;258
4;258;36;17;46;52;6;30;42;45;2;13;12;38;44;49;31;4;15;16;21;8;29;61;40;24;34;32;11;54;64;9;14;43;50;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;18;56;23;37;63;62;47;35;55;51;1;3;10;5;19
36;17;46;52;6;30;42;45;2;13;12;38;44;49;40;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;43;50;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;18;56;23;37;63;62;47;35;55;51;1;3;10;5;19;4;278
4;278;36;17;46;52;6;30;42;45;2;13;12;38;44;49;40;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;43;50;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;18;56;23;37;63;62;47;35;55;51;1;3;10;5;19
36;17;46;52;6;30;42;45;2;13;12;38;44;49;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;18;56;23;37;63;62;47;35;55;51;1;3;10;5;19;4;258
4;258;36;17;46;52;6;30;42;45;2;13;12;38;44;49;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;33;48;22;28;27;26;53;58;20;41;59;57;60;7;25;18;56;23;37;63;62;47;35;55;51;1;3;10;5;19
36;17;46;52;6;30;42;45;2;13;12;38;44;59;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;33;48;22;28;27;26;53;58;20;41;49;57;60;7;25;18;56;23;37;63;62;47;35;55;51;1;3;10;5;19;4;250
4;250;36;17;46;52;6;30;42;45;2;13;12;38;44;59;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;33;48;22;28;27;26;53;58;20;41;49;57;60;7;25;18;56;23;37;63;62;47;35;55;51;1;3;10;5;19
36;17;46;52;6;30;42;45;2;13;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;33;48;22;28;27;26;53;58;20;41;49;57;60;7;25;18;56;23;37;59;62;47;35;55;51;1;3;10;5;19;4;246
4;246;36;17;46;52;6;30;42;45;2;13;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;33;48;22;28;27;26;53;58;20;41;49;57;60;7;25;18;56;23;37;59;62;47;35;55;51;1;3;10;5;19
36;17;46;52;6;30;42;45;2;13;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;35;48;22;28;27;26;53;58;20;41;49;57;60;7;25;18;56;23;37;59;62;47;33;55;51;1;3;10;5;19;4;248
4;248;36;17;46;52;6;30;42;45;2;13;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;35;48;22;28;27;26;53;58;20;41;49;57;60;7;25;18;56;23;37;59;62;47;33;55;51;1;3;10;5;19
36;17;46;52;6;30;42;45;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;35;48;22;28;27;26;53;13;20;41;49;57;60;7;25;18;56;23;37;59;62;47;33;55;51;1;3;10;5;19;4;256
4;256;36;17;46;52;6;30;42;45;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;35;48;22;28;27;26;53;13;20;41;49;57;60;7;25;18;56;23;37;59;62;47;33;55;51;1;3;10;5;19
36;17;46;52;6;30;42;7;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;35;48;22;28;27;26;53;13;20;41;49;57;60;45;25;18;56;23;37;59;62;47;33;55;51;1;3;10;5;19;4;272
4;272;36;17;46;52;6;30;42;7;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;35;48;22;28;27;26;53;13;20;41;49;57;60;45;25;18;56;23;37;59;62;47;33;55;51;1;3;10;5;19
36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;35;48;22;28;27;26;53;13;20;41;49;57;60;45;25;7;56;23;37;59;62;47;33;55;51;1;3;10;5;19;4;268
4;268;36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;54;64;9;14;40;50;39;35;48;22;28;27;26;53;13;20;41;49;57;60;45;25;7;56;23;37;59;62;47;33;55;51;1;3;10;5;19
36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;64;54;9;14;40;50;39;35;48;22;28;27;26;53;13;20;41;49;57;60;45;25;7;56;23;37;59;62;47;33;55;51;1;3;10;5;19;4;268
4;268;36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;64;54;9;14;40;50;39;35;48;22;28;27;26;53;13;20;41;49;57;60;45;25;7;56;23;37;59;62;47;33;55;51;1;3;10;5;19
36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;26;53;13;20;41;49;57;60;45;25;50;56;23;37;59;62;47;33;55;51;1;3;10;5;19;4;266
4;266;36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;24;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;26;53;13;20;41;49;57;60;45;25;50;56;23;37;59;62;47;33;55;51;1;3;10;5;19
36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;26;53;13;20;41;49;57;60;45;25;50;56;23;37;59;24;47;33;55;51;1;3;10;5;19;4;266
4;266;36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;21;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;26;53;13;20;41;49;57;60;45;25;50;56;23;37;59;24;47;33;55;51;1;3;10;5;19
36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;26;53;13;20;21;49;57;60;45;25;50;56;23;37;59;24;47;33;55;51;1;3;10;5;19;4;266
4;266;36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;26;53;13;20;21;49;57;60;45;25;50;56;23;37;59;24;47;33;55;51;1;3;10;5;19
36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;26;49;57;60;45;25;50;56;23;37;59;24;47;33;55;51;1;3;10;5;19;4;250
4;250;36;17;46;52;6;30;42;18;2;58;12;38;44;63;43;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;26;49;57;60;45;25;50;56;23;37;59;24;47;33;55;51;1;3;10;5;19
36;17;46;52;6;30;42;18;43;58;12;38;44;63;2;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;26;49;57;60;45;25;50;56;23;37;59;24;47;33;55;51;1;3;10;5;19;4;254
4;254;36;17;46;52;6;30;42;18;43;58;12;38;44;63;2;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;26;49;57;60;45;25;50;56;23;37;59;24;47;33;55;51;1;3;10;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;26;49;57;60;45;25;50;56;23;37;59;24;38;33;55;51;1;3;10;5;19;4;254
4;254;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;26;49;57;60;45;25;50;56;23;37;59;24;38;33;55;51;1;3;10;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;26;49;57;60;45;25;50;56;23;37;10;24;38;33;55;51;1;3;59;5;19;4;254
5;254;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;26;49;57;60;45;25;50;56;23;37;10;24;38;33;55;51;1;3;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;26;49;57;60;45;25;50;56;23;3;10;24;38;33;55;51;1;37;59;5;19;5;254
5;254;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;41;8;29;61;31;62;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;26;49;57;60;45;25;50;56;23;3;10;24;38;33;55;51;1;37;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;41;8;29;61;31;26;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;62;49;57;60;45;25;50;56;23;3;10;24;38;33;55;51;1;37;59;5;19;5;262
5;262;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;41;8;29;61;31;26;34;32;11;64;54;9;14;40;7;39;35;48;22;28;27;21;53;13;20;62;49;57;60;45;25;50;56;23;3;10;24;38;33;55;51;1;37;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;41;8;29;61;31;26;34;32;11;64;49;9;14;40;7;39;35;48;22;28;27;21;53;13;20;62;54;57;60;45;25;50;56;23;3;10;24;38;33;55;51;1;37;59;5;19;5;262
5;262;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;41;8;29;61;31;26;34;32;11;64;49;9;14;40;7;39;35;48;22;28;27;21;53;13;20;62;54;57;60;45;25;50;56;23;3;10;24;38;33;55;51;1;37;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;56;8;29;61;31;26;34;32;11;64;49;9;14;40;7;39;35;48;22;28;27;21;53;13;20;62;54;57;60;45;25;50;41;23;3;10;24;38;33;55;51;1;37;59;5;19;5;262
5;262;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;56;8;29;61;31;26;34;32;11;64;49;9;14;40;7;39;35;48;22;28;27;21;53;13;20;62;54;57;60;45;25;50;41;23;3;10;24;38;33;55;51;1;37;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;56;8;29;61;31;26;34;32;11;64;49;9;40;14;7;39;35;48;22;28;27;21;53;13;20;62;54;57;60;45;25;50;41;23;3;10;24;38;33;55;51;1;37;59;5;19;5;264
5;264;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;56;8;29;61;31;26;34;32;11;64;49;9;40;14;7;39;35;48;22;28;27;21;53;13;20;62;54;57;60;45;25;50;41;23;3;10;24;38;33;55;51;1;37;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;56;8;29;61;31;26;34;32;11;64;49;9;40;14;23;39;35;48;22;28;27;21;53;13;20;62;54;57;60;45;25;50;41;7;3;10;24;38;33;55;51;1;37;59;5;19;5;266
5;266;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;56;8;29;61;31;26;34;32;11;64;49;9;40;14;23;39;35;48;22;28;27;21;53;13;20;62;54;57;60;45;25;50;41;7;3;10;24;38;33;55;51;1;37;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;56;8;29;61;31;26;34;32;11;64;22;9;40;14;23;39;35;48;49;28;27;21;53;13;20;62;54;57;60;45;25;50;41;7;3;10;24;38;33;55;51;1;37;59;5;19;5;274
5;274;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;16;56;8;29;61;31;26;34;32;11;64;22;9;40;14;23;39;35;48;49;28;27;21;53;13;20;62;54;57;60;45;25;50;41;7;3;10;24;38;33;55;51;1;37;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;26;34;32;11;64;22;16;40;14;23;39;35;48;49;28;27;21;53;13;20;62;54;57;60;45;25;50;41;7;3;10;24;38;33;55;51;1;37;59;5;19;5;266
5;266;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;26;34;32;11;64;22;16;40;14;23;39;35;48;49;28;27;21;53;13;20;62;54;57;60;45;25;50;41;7;3;10;24;38;33;55;51;1;37;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;26;34;32;11;64;22;16;40;14;23;39;27;48;49;28;35;21;53;13;20;62;54;57;60;45;25;50;41;7;3;10;24;38;33;55;51;1;37;59;5;19;5;270
5;270;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;26;34;32;11;64;22;16;40;14;23;39;27;48;49;28;35;21;53;13;20;62;54;57;60;45;25;50;41;7;3;10;24;38;33;55;51;1;37;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;26;34;32;11;64;22;16;40;14;23;39;27;48;49;28;35;21;53;13;20;62;54;57;60;45;25;50;41;7;3;1;24;38;33;55;51;10;37;59;5;19;5;270
5;270;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;26;34;32;11;64;22;16;40;14;23;39;27;48;49;28;35;21;53;13;20;62;54;57;60;45;25;50;41;7;3;1;24;38;33;55;51;10;37;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;26;34;32;11;64;22;16;40;14;23;39;27;48;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;38;33;55;51;10;37;59;5;19;5;270
5;270;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;26;34;32;11;64;22;16;40;14;23;39;27;48;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;38;33;55;51;10;37;59;5;19
36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;33;34;32;11;64;22;16;40;14;23;39;27;48;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;38;26;55;51;10;37;59;5;19;5;270
5;270;36;17;46;52;6;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;33;34;32;11;64;22;16;40;14;23;39;27;48;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;38;26;55;51;10;37;59;5;19
36;17;46;52;48;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;33;34;32;11;64;22;16;40;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;38;26;55;51;10;37;59;5;19;5;270
5;270;36;17;46;52;48;30;42;18;43;58;12;47;44;63;2;4;15;9;56;8;29;61;31;33;34;32;11;64;22;16;40;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;38;26;55;51;10;37;59;5;19
36;17;46;52;48;30;42;18;43;58;12;47;40;63;2;4;15;9;56;8;29;61;31;33;34;32;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;38;26;55;51;10;37;59;5;19;5;270
5;270;36;17;46;52;48;30;42;18;43;58;12;47;40;63;2;4;15;9;56;8;29;61;31;33;34;32;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;38;26;55;51;10;37;59;5;19
36;17;46;52;48;30;42;18;43;58;12;38;40;63;2;4;15;9;56;8;29;61;31;33;34;32;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;47;26;55;51;10;37;59;5;19;5;270
5;270;36;17;46;52;48;30;42;18;43;58;12;38;40;63;2;4;15;9;56;8;29;61;31;33;34;32;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;47;26;55;51;10;37;59;5;19
36;17;46;52;48;30;42;2;43;58;12;38;40;63;18;4;15;9;56;8;29;61;31;33;34;32;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;47;26;55;51;10;37;59;5;19;5;268
5;268;36;17;46;52;48;30;42;2;43;58;12;38;40;63;18;4;15;9;56;8;29;61;31;33;34;32;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;47;26;55;51;10;37;59;5;19
36;17;46;52;48;30;42;2;43;58;12;38;40;63;18;37;15;9;56;8;29;61;31;33;34;32;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;47;26;55;51;10;4;59;5;19;5;268
5;268;36;17;46;52;48;30;42;2;43;58;12;38;40;63;18;37;15;9;56;8;29;61;31;33;34;32;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;47;26;55;51;10;4;59;5;19
36;17;46;52;48;30;42;2;43;58;12;38;40;63;18;32;15;9;56;8;29;61;31;33;34;37;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;47;26;55;51;10;4;59;5;19;5;268
5;268;36;17;46;52;48;30;42;2;43;58;12;38;40;63;18;32;15;9;56;8;29;61;31;33;34;37;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;47;26;55;51;10;4;59;5;19
36;17;46;52;48;30;42;12;43;58;2;38;40;63;18;32;15;9;56;8;29;61;31;33;34;37;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;47;26;55;51;10;4;59;5;19;5;268
5;268;36;17;46;52;48;30;42;12;43;58;2;38;40;63;18;32;15;9;56;8;29;61;31;33;34;37;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;3;1;24;47;26;55;51;10;4;59;5;19
36;17;46;52;48;30;42;12;43;58;2;38;40;63;18;32;15;9;56;8;29;61;3;33;34;37;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;31;1;24;47;26;55;51;10;4;59;5;19;5;268
6;268;36;17;46;52;48;30;42;12;43;58;2;38;40;63;18;32;15;9;56;8;29;61;3;33;34;37;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;41;7;31;1;24;47;26;55;51;10;4;59;5;19
36;17;46;52;48;30;42;12;43;58;2;38;40;63;18;32;15;9;56;8;29;61;3;33;34;41;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;37;7;31;1;24;47;26;55;51;10;4;59;5;19;6;268
6;268;36;17;46;52;48;30;42;12;43;58;2;38;40;63;18;32;15;9;56;8;29;61;3;33;34;41;11;64;22;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;37;7;31;1;24;47;26;55;51;10;4;59;5;19
36;17;46;52;48;30;42;12;43;58;2;38;40;63;22;32;15;9;56;8;29;61;3;33;34;41;11;64;18;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;37;7;31;1;24;47;26;55;51;10;4;59;5;19;6;266
6;266;36;17;46;52;48;30;42;12;43;58;2;38;40;63;22;32;15;9;56;8;29;61;3;33;34;41;11;64;18;16;44;14;23;39;27;6;49;28;35;21;53;13;57;62;54;20;60;45;25;50;37;7;31;1;24;47;26;55;51;10;4;59;5;19
36;17;46;52;48;30;42;12;43;58;2;38;40;63;22;32;15;9;56;8;29;61;3;33;34;41;11;64;18;16;44;14;23;39;27;54;49;28;35;21;53;13;57;62;6;20;60;45;25;50;37;7;31;1;24;47;26;55;51;10;4;59;5;19;6;266
