"X1";"X258";"X13";"X57";"X15";"X18";"X8";"X38";"X62";"X24";"X50";"X54";"X12";"X11";"X33";"X3";"X61";"X32";"X22";"X59";"X16";"X34";"X21";"X9";"X55";"X31";"X63";"X30";"X42";"X46";"X51";"X26";"X48";"X52";"X60";"X43";"X56";"X14";"X7";"X28";"X36";"X20";"X37";"X47";"X41";"X23";"X39";"X10";"X25";"X64";"X49";"X1.1";"X2";"X6";"X35";"X19";"X27";"X45";"X17";"X44";"X5";"X58";"X4";"X53";"X29";"X40"
3;284;33;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;3;55;21;8;23;14;63;26;24;46;51;22;38;52;10;39;50;2;34;32;30;20;37;47;41;44;25;56;16;19;49;4;60;35;13;64;12;45;17;28;1;40;5;62;57;42
33;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;3;55;21;8;23;14;63;26;24;37;51;22;38;52;10;39;50;2;34;32;30;20;46;47;41;44;25;56;16;19;49;4;60;35;13;64;12;45;17;28;1;40;5;62;57;42;3;284
3;284;33;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;3;55;21;8;23;14;63;26;24;37;51;22;38;52;10;39;50;2;34;32;30;20;46;47;41;44;25;56;16;19;49;4;60;35;13;64;12;45;17;28;1;40;5;62;57;42
33;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;21;8;23;14;63;26;24;37;3;22;38;52;10;39;50;2;34;32;30;20;46;47;41;44;25;56;16;19;49;4;60;35;13;64;12;45;17;28;1;40;5;62;57;42;3;280
3;280;33;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;21;8;23;14;63;26;24;37;3;22;38;52;10;39;50;2;34;32;30;20;46;47;41;44;25;56;16;19;49;4;60;35;13;64;12;45;17;28;1;40;5;62;57;42
33;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;30;20;46;47;41;44;25;56;16;19;49;4;60;35;13;64;12;45;17;28;1;40;5;62;57;42;3;280
3;280;33;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;30;20;46;47;41;44;25;56;16;19;49;4;60;35;13;64;12;45;17;28;1;40;5;62;57;42
33;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;60;20;46;47;41;44;25;56;16;19;49;4;30;35;13;64;12;45;17;28;1;40;5;62;57;42;3;286
3;286;33;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;60;20;46;47;41;44;25;56;16;19;49;4;30;35;13;64;12;45;17;28;1;40;5;62;57;42
33;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;60;20;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;45;17;28;1;40;5;62;57;42;3;286
3;286;33;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;60;20;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;45;17;28;1;40;5;62;57;42
40;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;60;20;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;45;17;28;1;33;5;62;57;42;3;286
3;286;40;11;6;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;60;20;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;45;17;28;1;33;5;62;57;42
40;11;60;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;6;20;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;45;17;28;1;33;5;62;57;42;3;286
3;286;40;11;60;18;61;48;31;15;36;54;27;58;43;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;6;20;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;45;17;28;1;33;5;62;57;42
40;11;60;18;43;48;31;15;36;54;27;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;6;20;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;45;17;28;1;33;5;62;57;42;3;286
3;286;40;11;60;18;43;48;31;15;36;54;27;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;6;20;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;45;17;28;1;33;5;62;57;42
40;11;60;18;43;48;31;15;36;54;27;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;6;20;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;45;3;286
4;286;40;11;60;18;43;48;31;15;36;54;27;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;6;20;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;45
40;11;60;18;43;48;31;15;36;54;20;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;6;27;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;45;4;286
4;286;40;11;60;18;43;48;31;15;36;54;20;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;6;27;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;45
40;11;31;18;43;48;60;15;36;54;20;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;6;27;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;45;4;280
4;280;40;11;31;18;43;48;60;15;36;54;20;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;21;38;52;10;39;50;2;34;32;6;27;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;45
40;11;31;18;43;48;60;15;36;54;20;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;34;38;52;10;39;50;2;21;32;6;27;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;45;4;284
4;284;40;11;31;18;43;48;60;15;36;54;20;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;34;38;52;10;39;50;2;21;32;6;27;46;47;41;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;45
40;11;31;18;43;48;60;15;36;54;20;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;34;38;52;10;39;50;2;21;32;6;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;41;4;284
4;284;40;11;31;18;43;48;60;15;36;54;20;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;37;3;34;38;52;10;39;50;2;21;32;6;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;41
40;11;31;18;43;48;60;15;36;54;20;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;39;3;34;38;52;10;37;50;2;21;32;6;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;41;4;284
4;284;40;11;31;18;43;48;60;15;36;54;20;58;61;59;7;53;29;9;51;55;22;8;23;14;63;26;24;39;3;34;38;52;10;37;50;2;21;32;6;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;41
40;11;31;18;43;48;60;15;36;54;20;58;61;59;7;53;22;9;51;55;29;8;23;14;63;26;24;39;3;34;38;52;10;37;50;2;21;32;6;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;41;4;280
4;280;40;11;31;18;43;48;60;15;36;54;20;58;61;59;7;53;22;9;51;55;29;8;23;14;63;26;24;39;3;34;38;52;10;37;50;2;21;32;6;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;12;42;17;28;1;33;5;62;57;41
40;11;31;12;43;48;60;15;36;54;20;58;61;59;7;53;22;9;51;55;29;8;23;14;63;26;24;39;3;34;38;52;10;37;50;2;21;32;6;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;18;42;17;28;1;33;5;62;57;41;4;288
4;288;40;11;31;12;43;48;60;15;36;54;20;58;61;59;7;53;22;9;51;55;29;8;23;14;63;26;24;39;3;34;38;52;10;37;50;2;21;32;6;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;18;42;17;28;1;33;5;62;57;41
40;11;31;12;42;48;60;15;36;54;20;58;61;59;7;53;22;9;51;55;29;8;23;14;63;26;24;39;3;34;38;52;10;37;50;2;21;32;6;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;18;43;17;28;1;33;5;62;57;41;4;288
4;288;40;11;31;12;42;48;60;15;36;54;20;58;61;59;7;53;22;9;51;55;29;8;23;14;63;26;24;39;3;34;38;52;10;37;50;2;21;32;6;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;18;43;17;28;1;33;5;62;57;41
40;11;31;12;42;48;60;15;36;54;6;58;61;59;7;53;22;9;51;55;29;8;23;14;63;26;24;39;3;34;38;52;10;37;50;2;21;32;20;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;18;43;17;28;1;33;5;62;57;41;4;286
4;286;40;11;31;12;42;48;60;15;36;54;6;58;61;59;7;53;22;9;51;55;29;8;23;14;63;26;24;39;3;34;38;52;10;37;50;2;21;32;20;27;46;47;45;44;25;56;16;64;49;4;30;35;13;19;18;43;17;28;1;33;5;62;57;41
40;11;31;12;42;48;60;15;36;54;6;58;61;59;7;53;22;9;51;55;29;8;23;14;63;26;24;39;56;34;38;52;10;37;50;2;21;32;20;27;46;47;45;44;25;3;16;64;49;4;30;35;13;19;18;43;17;28;1;33;5;62;57;41;4;294
4;294;40;11;31;12;42;48;60;15;36;54;6;58;61;59;7;53;22;9;51;55;29;8;23;14;63;26;24;39;56;34;38;52;10;37;50;2;21;32;20;27;46;47;45;44;25;3;16;64;49;4;30;35;13;19;18;43;17;28;1;33;5;62;57;41
40;11;31;12;42;48;60;15;36;54;6;58;61;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;2;21;32;20;27;46;47;45;44;25;3;16;64;49;4;30;35;13;19;18;43;17;28;1;33;5;62;57;41;4;270
4;270;40;11;31;12;42;48;60;15;36;54;6;58;61;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;2;21;32;20;27;46;47;45;44;25;3;16;64;49;4;30;35;13;19;18;43;17;28;1;33;5;62;57;41
40;11;31;12;42;48;60;15;36;54;6;58;61;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;27;46;2;45;44;25;3;16;64;49;4;30;35;13;19;18;43;17;28;1;33;5;62;57;41;4;270
4;270;40;11;31;12;42;48;60;15;36;54;6;58;61;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;27;46;2;45;44;25;3;16;64;49;4;30;35;13;19;18;43;17;28;1;33;5;62;57;41
40;11;31;12;42;48;60;15;36;54;6;58;61;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;2;45;44;25;3;16;64;49;4;27;35;13;19;18;43;17;28;1;33;5;62;57;41;4;270
4;270;40;11;31;12;42;48;60;15;36;54;6;58;61;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;2;45;44;25;3;16;64;49;4;27;35;13;19;18;43;17;28;1;33;5;62;57;41
40;11;31;12;42;48;60;15;36;54;61;58;6;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;2;45;44;25;3;16;64;49;4;27;35;13;19;18;43;17;28;1;33;5;62;57;41;4;278
4;278;40;11;31;12;42;48;60;15;36;54;61;58;6;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;2;45;44;25;3;16;64;49;4;27;35;13;19;18;43;17;28;1;33;5;62;57;41
40;11;31;12;42;48;60;15;36;54;61;58;6;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;2;45;44;25;3;16;64;49;4;27;35;13;19;18;43;17;28;57;33;5;62;1;41;4;278
4;278;40;11;31;12;42;48;60;15;36;54;61;58;6;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;2;45;44;25;3;16;64;49;4;27;35;13;19;18;43;17;28;57;33;5;62;1;41
40;11;31;12;42;48;60;15;36;54;61;58;6;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;57;45;44;25;3;16;64;49;4;27;35;13;19;18;43;17;28;2;33;5;62;1;41;4;278
4;278;40;11;31;12;42;48;60;15;36;54;61;58;6;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;57;45;44;25;3;16;64;49;4;27;35;13;19;18;43;17;28;2;33;5;62;1;41
40;11;31;12;42;48;60;15;36;54;61;58;6;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;57;45;44;25;3;62;64;49;4;27;35;13;19;18;43;17;28;2;33;5;16;1;41;4;278
4;278;40;11;31;12;42;48;60;15;36;54;61;58;6;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;57;45;44;25;3;62;64;49;4;27;35;13;19;18;43;17;28;2;33;5;16;1;41
40;11;31;12;42;3;60;15;36;54;61;58;6;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;57;45;44;25;48;62;64;49;4;27;35;13;19;18;43;17;28;2;33;5;16;1;41;4;278
4;278;40;11;31;12;42;3;60;15;36;54;61;58;6;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;57;45;44;25;48;62;64;49;4;27;35;13;19;18;43;17;28;2;33;5;16;1;41
40;11;31;12;42;3;60;15;36;54;61;58;13;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;57;45;44;25;48;62;64;49;4;27;35;6;19;18;43;17;28;2;33;5;16;1;41;4;278
4;278;40;11;31;12;42;3;60;15;36;54;61;58;13;56;7;53;22;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;57;45;44;25;48;62;64;49;4;27;35;6;19;18;43;17;28;2;33;5;16;1;41
40;11;31;12;42;3;60;15;36;54;61;58;22;56;7;53;13;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;57;45;44;25;48;62;64;49;4;27;35;6;19;18;43;17;28;2;33;5;16;1;41;4;278
5;278;40;11;31;12;42;3;60;15;36;54;61;58;22;56;7;53;13;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;50;47;21;32;20;30;46;57;45;44;25;48;62;64;49;4;27;35;6;19;18;43;17;28;2;33;5;16;1;41
40;11;31;12;42;3;60;15;36;54;61;58;22;56;7;53;13;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;35;47;21;32;20;30;46;57;45;44;25;48;62;64;49;4;27;50;6;19;18;43;17;28;2;33;5;16;1;41;5;280
5;280;40;11;31;12;42;3;60;15;36;54;61;58;22;56;7;53;13;9;51;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;35;47;21;32;20;30;46;57;45;44;25;48;62;64;49;4;27;50;6;19;18;43;17;28;2;33;5;16;1;41
40;11;31;12;42;3;60;15;36;54;61;58;22;56;7;53;13;9;5;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;35;47;21;32;20;30;46;57;45;44;25;48;62;64;49;4;27;50;6;19;18;43;17;28;2;33;51;16;1;41;5;268
5;268;40;11;31;12;42;3;60;15;36;54;61;58;22;56;7;53;13;9;5;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;35;47;21;32;20;30;46;57;45;44;25;48;62;64;49;4;27;50;6;19;18;43;17;28;2;33;51;16;1;41
40;11;31;12;42;3;60;15;36;54;61;58;22;56;7;53;13;9;5;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;19;18;30;17;28;2;33;51;16;1;41;5;268
5;268;40;11;31;12;42;3;60;15;36;54;61;58;22;56;7;53;13;9;5;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;19;18;30;17;28;2;33;51;16;1;41
40;54;31;12;42;3;60;15;36;11;61;58;22;56;7;53;13;9;5;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;19;18;30;17;28;2;33;51;16;1;41;5;252
5;252;40;54;31;12;42;3;60;15;36;11;61;58;22;56;7;53;13;9;5;55;29;8;23;14;63;26;24;39;59;34;38;52;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;19;18;30;17;28;2;33;51;16;1;41
40;54;31;12;42;3;60;15;36;11;61;58;22;56;7;53;13;9;5;55;29;8;23;14;63;26;24;39;59;19;38;52;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;34;18;30;17;28;2;33;51;16;1;41;5;244
5;244;40;54;31;12;42;3;60;15;36;11;61;58;22;56;7;53;13;9;5;55;29;8;23;14;63;26;24;39;59;19;38;52;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;34;18;30;17;28;2;33;51;16;1;41
40;54;31;12;42;3;60;15;36;11;61;5;22;56;7;53;13;9;58;55;29;8;23;14;63;26;24;39;59;19;38;52;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;34;18;30;17;28;2;33;51;16;1;41;5;268
5;268;40;54;31;12;42;3;60;15;36;11;61;5;22;56;7;53;13;9;58;55;29;8;23;14;63;26;24;39;59;19;38;52;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;34;18;30;17;28;2;33;51;16;1;41
40;54;31;12;42;3;60;15;36;11;61;5;22;56;7;53;52;9;58;55;29;8;23;14;63;26;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;34;18;30;17;28;2;33;51;16;1;41;5;276
5;276;40;54;31;12;42;3;60;15;36;11;61;5;22;56;7;53;52;9;58;55;29;8;23;14;63;26;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;34;18;30;17;28;2;33;51;16;1;41
40;54;31;12;42;3;60;15;36;11;61;5;22;56;7;53;52;9;1;55;29;8;23;14;63;26;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41;5;268
5;268;40;54;31;12;42;3;60;15;36;11;61;5;22;56;7;53;52;9;1;55;29;8;23;14;63;26;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;36;11;61;5;22;56;7;53;52;9;1;55;26;8;23;14;63;29;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41;5;268
5;268;40;54;31;12;42;3;60;15;36;11;61;5;22;56;7;53;52;9;1;55;26;8;23;14;63;29;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;64;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;36;11;61;5;22;56;7;53;52;9;1;55;64;8;23;14;63;29;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;26;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41;5;268
5;268;40;54;31;12;42;3;60;15;36;11;61;5;22;56;7;53;52;9;1;55;64;8;23;14;63;29;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;26;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;36;11;61;56;22;5;7;53;52;9;1;55;64;8;23;14;63;29;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;26;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41;5;252
5;252;40;54;31;12;42;3;60;15;36;11;61;56;22;5;7;53;52;9;1;55;64;8;23;14;63;29;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;26;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;36;11;61;56;29;5;7;53;52;9;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;26;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41;5;252
5;252;40;54;31;12;42;3;60;15;36;11;61;56;29;5;7;53;52;9;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;43;46;57;45;44;25;48;62;26;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;36;11;61;56;43;5;7;53;52;9;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;29;46;57;45;44;25;48;62;26;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41;5;252
5;252;40;54;31;12;42;3;60;15;36;11;61;56;43;5;7;53;52;9;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;29;46;57;45;44;25;48;62;26;49;4;27;50;6;34;18;30;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;36;11;61;56;43;5;7;53;52;9;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;29;46;57;45;44;25;48;62;26;49;27;4;50;6;34;18;30;17;28;2;33;51;16;58;41;5;252
5;252;40;54;31;12;42;3;60;15;36;11;61;56;43;5;7;53;52;9;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;29;46;57;45;44;25;48;62;26;49;27;4;50;6;34;18;30;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;36;11;61;56;43;5;7;53;52;6;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;29;46;57;45;44;25;48;62;26;49;27;4;50;9;34;18;30;17;28;2;33;51;16;58;41;5;252
5;252;40;54;31;12;42;3;60;15;36;11;61;56;43;5;7;53;52;6;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;29;46;57;45;44;25;48;62;26;49;27;4;50;9;34;18;30;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;36;11;45;56;43;5;7;53;52;6;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;29;46;57;61;44;25;48;62;26;49;27;4;50;9;34;18;30;17;28;2;33;51;16;58;41;5;240
5;240;40;54;31;12;42;3;60;15;36;11;45;56;43;5;7;53;52;6;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;29;46;57;61;44;25;48;62;26;49;27;4;50;9;34;18;30;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;36;11;45;56;43;5;7;53;52;6;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;29;46;57;61;30;25;48;62;26;49;27;4;50;9;34;18;44;17;28;2;33;51;16;58;41;5;244
5;244;40;54;31;12;42;3;60;15;36;11;45;56;43;5;7;53;52;6;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;32;20;29;46;57;61;30;25;48;62;26;49;27;4;50;9;34;18;44;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;32;11;45;56;43;5;7;53;52;6;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;36;20;29;46;57;61;30;25;48;62;26;49;27;4;50;9;34;18;44;17;28;2;33;51;16;58;41;5;244
5;244;40;54;31;12;42;3;60;15;32;11;45;56;43;5;7;53;52;6;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;21;36;20;29;46;57;61;30;25;48;62;26;49;27;4;50;9;34;18;44;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;32;11;21;56;43;5;7;53;52;6;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;45;36;20;29;46;57;61;30;25;48;62;26;49;27;4;50;9;34;18;44;17;28;2;33;51;16;58;41;5;244
5;244;40;54;31;12;42;3;60;15;32;11;21;56;43;5;7;53;52;6;1;55;64;8;23;14;63;22;24;39;59;19;38;13;10;37;35;47;45;36;20;29;46;57;61;30;25;48;62;26;49;27;4;50;9;34;18;44;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;32;11;21;56;43;5;7;53;52;6;1;55;64;45;23;14;63;22;24;39;59;19;38;13;10;37;35;47;8;36;20;29;46;57;61;30;25;48;62;26;49;27;4;50;9;34;18;44;17;28;2;33;51;16;58;41;5;232
6;232;40;54;31;12;42;3;60;15;32;11;21;56;43;5;7;53;52;6;1;55;64;45;23;14;63;22;24;39;59;19;38;13;10;37;35;47;8;36;20;29;46;57;61;30;25;48;62;26;49;27;4;50;9;34;18;44;17;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;32;11;21;56;43;5;7;53;52;6;1;55;64;45;23;14;63;22;24;39;59;19;38;13;10;37;35;47;8;36;20;29;46;57;61;17;25;48;62;26;49;27;4;50;9;34;18;44;30;28;2;33;51;16;58;41;6;220
6;220;40;54;31;12;42;3;60;15;32;11;21;56;43;5;7;53;52;6;1;55;64;45;23;14;63;22;24;39;59;19;38;13;10;37;35;47;8;36;20;29;46;57;61;17;25;48;62;26;49;27;4;50;9;34;18;44;30;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;32;11;21;56;49;5;7;53;52;6;1;55;64;45;23;14;63;22;24;39;59;19;38;13;10;37;35;47;8;36;20;29;46;57;61;17;25;48;62;26;43;27;4;50;9;34;18;44;30;28;2;33;51;16;58;41;6;220
6;220;40;54;31;12;42;3;60;15;32;11;21;56;49;5;7;53;52;6;1;55;64;45;23;14;63;22;24;39;59;19;38;13;10;37;35;47;8;36;20;29;46;57;61;17;25;48;62;26;43;27;4;50;9;34;18;44;30;28;2;33;51;16;58;41
40;54;31;12;42;3;60;15;32;11;21;56;49;5;7;53;52;6;1;55;64;45;23;14;63;62;24;39;59;19;38;13;10;37;35;47;8;36;20;29;46;57;61;17;25;48;22;26;43;27;4;50;9;34;18;44;30;28;2;33;51;16;58;41;6;220
