"X1";"X27374";"X8";"X18";"X22";"X6";"X30";"X32";"X13";"X17";"X26";"X21";"X10";"X9";"X23";"X7";"X11";"X20";"X4";"X5";"X29";"X25";"X31";"X28";"X3";"X16";"X12";"X24";"X15";"X2";"X27";"X19";"X14";"X1.1"
5;27424;32;10;14;23;8;19;15;16;20;12;30;3;4;21;2;26;17;5;22;11;27;28;9;7;29;24;18;1;31;13;25;6
32;10;14;23;8;19;15;16;20;12;21;3;4;30;2;26;17;5;22;11;27;28;9;7;29;24;18;1;31;13;25;6;5;27944
6;27944;32;10;14;23;8;19;15;16;20;12;21;3;4;30;2;26;17;5;22;11;27;28;9;7;29;24;18;1;31;13;25;6
32;10;14;23;8;19;15;16;20;12;21;3;4;30;27;26;17;5;22;11;2;28;9;7;29;24;18;1;31;13;25;6;6;28176
6;28176;32;10;14;23;8;19;15;16;20;12;21;3;4;30;27;26;17;5;22;11;2;28;9;7;29;24;18;1;31;13;25;6
32;10;14;23;8;25;15;16;20;12;21;3;4;30;27;26;17;5;22;11;2;28;9;7;29;24;18;1;31;13;19;6;6;28216
6;28216;32;10;14;23;8;25;15;16;20;12;21;3;4;30;27;26;17;5;22;11;2;28;9;7;29;24;18;1;31;13;19;6
32;10;14;23;8;25;15;16;20;12;21;3;4;30;27;26;17;5;22;11;2;28;9;7;29;24;18;1;6;13;19;31;6;27158
6;27158;32;10;14;23;8;25;15;16;20;12;21;3;4;30;27;26;17;5;22;11;2;28;9;7;29;24;18;1;6;13;19;31
32;10;14;23;8;25;15;16;20;12;21;3;4;30;27;26;17;5;22;11;2;28;13;7;29;24;18;1;6;9;19;31;6;27338
6;27338;32;10;14;23;8;25;15;16;20;12;21;3;4;30;27;26;17;5;22;11;2;28;13;7;29;24;18;1;6;9;19;31
32;10;14;23;8;25;15;16;20;12;6;3;4;30;27;26;17;5;22;11;2;28;13;7;29;24;18;1;21;9;19;31;6;27636
6;27636;32;10;14;23;8;25;15;16;20;12;6;3;4;30;27;26;17;5;22;11;2;28;13;7;29;24;18;1;21;9;19;31
32;11;14;23;8;25;15;16;20;12;6;3;4;30;27;26;17;5;22;10;2;28;13;7;29;24;18;1;21;9;19;31;6;27656
6;27656;32;11;14;23;8;25;15;16;20;12;6;3;4;30;27;26;17;5;22;10;2;28;13;7;29;24;18;1;21;9;19;31
32;11;14;26;8;25;15;16;20;12;6;3;4;30;27;23;17;5;22;10;2;28;13;7;29;24;18;1;21;9;19;31;6;27456
6;27456;32;11;14;26;8;25;15;16;20;12;6;3;4;30;27;23;17;5;22;10;2;28;13;7;29;24;18;1;21;9;19;31
32;11;3;26;8;25;15;16;20;12;6;14;4;30;27;23;17;5;22;10;2;28;13;7;29;24;18;1;21;9;19;31;6;27376
6;27376;32;11;3;26;8;25;15;16;20;12;6;14;4;30;27;23;17;5;22;10;2;28;13;7;29;24;18;1;21;9;19;31
32;11;3;27;8;25;15;16;20;12;6;14;4;30;26;23;17;5;22;10;2;28;13;7;29;24;18;1;21;9;19;31;6;27336
6;27336;32;11;3;27;8;25;15;16;20;12;6;14;4;30;26;23;17;5;22;10;2;28;13;7;29;24;18;1;21;9;19;31
32;11;3;27;8;25;15;16;20;12;6;14;26;30;4;23;17;5;22;10;2;28;13;7;29;24;18;1;21;9;19;31;6;27070
6;27070;32;11;3;27;8;25;15;16;20;12;6;14;26;30;4;23;17;5;22;10;2;28;13;7;29;24;18;1;21;9;19;31
32;11;3;27;8;1;15;16;20;12;6;14;26;30;4;23;17;5;22;10;2;28;13;7;29;24;18;25;21;9;19;31;6;26944
6;26944;32;11;3;27;8;1;15;16;20;12;6;14;26;30;4;23;17;5;22;10;2;28;13;7;29;24;18;25;21;9;19;31
32;11;3;27;8;1;15;16;20;12;14;6;26;30;4;23;17;5;22;10;2;28;13;7;29;24;18;25;21;9;19;31;6;27224
6;27224;32;11;3;27;8;1;15;16;20;12;14;6;26;30;4;23;17;5;22;10;2;28;13;7;29;24;18;25;21;9;19;31
32;11;3;27;8;1;15;16;20;12;14;6;10;30;4;23;17;5;22;26;2;28;13;7;29;24;18;25;21;9;19;31;6;27776
6;27776;32;11;3;27;8;1;15;16;20;12;14;6;10;30;4;23;17;5;22;26;2;28;13;7;29;24;18;25;21;9;19;31
32;11;3;27;8;1;15;16;20;12;14;6;10;30;4;19;17;5;22;26;2;28;13;7;29;24;18;25;21;9;23;31;6;28096
6;28096;32;11;3;27;8;1;15;16;20;12;14;6;10;30;4;19;17;5;22;26;2;28;13;7;29;24;18;25;21;9;23;31
32;11;3;27;24;1;15;16;20;12;14;6;10;30;4;19;17;5;22;26;2;28;13;7;29;8;18;25;21;9;23;31;6;28142
6;28142;32;11;3;27;24;1;15;16;20;12;14;6;10;30;4;19;17;5;22;26;2;28;13;7;29;8;18;25;21;9;23;31
32;12;3;27;24;1;15;16;20;11;14;6;10;30;4;19;17;5;22;26;2;28;13;7;29;8;18;25;21;9;23;31;6;28182
6;28182;32;12;3;27;24;1;15;16;20;11;14;6;10;30;4;19;17;5;22;26;2;28;13;7;29;8;18;25;21;9;23;31
32;12;3;27;24;1;15;16;20;18;14;6;10;30;4;19;17;5;22;26;2;28;13;7;29;8;11;25;21;9;23;31;6;28372
6;28372;32;12;3;27;24;1;15;16;20;18;14;6;10;30;4;19;17;5;22;26;2;28;13;7;29;8;11;25;21;9;23;31
32;12;3;27;24;1;15;16;20;18;14;6;10;30;4;19;17;5;22;26;2;28;13;9;29;8;11;25;21;7;23;31;6;28092
6;28092;32;12;3;27;24;1;15;16;20;18;14;6;10;30;4;19;17;5;22;26;2;28;13;9;29;8;11;25;21;7;23;31
32;12;3;27;24;1;15;16;20;18;14;6;10;30;4;19;17;5;22;26;2;23;13;9;29;8;11;25;21;7;28;31;6;27852
6;27852;32;12;3;27;24;1;15;16;20;18;14;6;10;30;4;19;17;5;22;26;2;23;13;9;29;8;11;25;21;7;28;31
32;31;3;27;24;1;15;16;20;18;14;6;10;30;4;19;17;5;22;26;2;23;13;9;29;8;11;25;21;7;28;12;6;28070
7;28070;32;31;3;27;24;1;15;16;20;18;14;6;10;30;4;19;17;5;22;26;2;23;13;9;29;8;11;25;21;7;28;12
32;31;3;27;24;1;15;16;20;18;14;6;12;30;4;19;17;5;22;26;2;23;13;9;29;8;11;25;21;7;28;10;7;28790
7;28790;32;31;3;27;24;1;15;16;20;18;14;6;12;30;4;19;17;5;22;26;2;23;13;9;29;8;11;25;21;7;28;10
32;31;3;27;24;1;15;16;20;18;14;6;12;30;9;19;17;5;22;26;2;23;13;4;29;8;11;25;21;7;28;10;7;29290
7;29290;32;31;3;27;24;1;15;16;20;18;14;6;12;30;9;19;17;5;22;26;2;23;13;4;29;8;11;25;21;7;28;10
32;31;17;27;24;1;15;16;20;18;14;6;12;30;9;19;3;5;22;26;2;23;13;4;29;8;11;25;21;7;28;10;7;28764
7;28764;32;31;17;27;24;1;15;16;20;18;14;6;12;30;9;19;3;5;22;26;2;23;13;4;29;8;11;25;21;7;28;10
32;31;17;27;24;1;15;16;20;18;14;6;12;30;9;7;3;5;22;26;2;23;13;4;29;8;11;25;21;19;28;10;7;28392
7;28392;32;31;17;27;24;1;15;16;20;18;14;6;12;30;9;7;3;5;22;26;2;23;13;4;29;8;11;25;21;19;28;10
32;31;17;27;24;1;15;16;20;18;14;6;12;30;9;7;3;5;22;26;2;8;13;4;29;23;11;25;21;19;28;10;7;27494
7;27494;32;31;17;27;24;1;15;16;20;18;14;6;12;30;9;7;3;5;22;26;2;8;13;4;29;23;11;25;21;19;28;10
32;21;17;27;24;1;15;16;20;18;14;6;12;30;9;7;3;5;22;26;2;8;13;4;29;23;11;25;31;19;28;10;7;27974
7;27974;32;21;17;27;24;1;15;16;20;18;14;6;12;30;9;7;3;5;22;26;2;8;13;4;29;23;11;25;31;19;28;10
32;21;17;27;24;1;15;16;20;18;14;6;12;30;9;7;3;5;22;13;2;8;26;4;29;23;11;25;31;19;28;10;7;28020
7;28020;32;21;17;27;24;1;15;16;20;18;14;6;12;30;9;7;3;5;22;13;2;8;26;4;29;23;11;25;31;19;28;10
32;21;17;27;24;23;15;16;20;18;14;6;12;30;9;7;3;5;22;13;2;8;26;4;29;1;11;25;31;19;28;10;7;28794
7;28794;32;21;17;27;24;23;15;16;20;18;14;6;12;30;9;7;3;5;22;13;2;8;26;4;29;1;11;25;31;19;28;10
32;8;17;27;24;23;15;16;20;18;14;6;12;30;9;7;3;5;22;13;2;21;26;4;29;1;11;25;31;19;28;10;7;28242
7;28242;32;8;17;27;24;23;15;16;20;18;14;6;12;30;9;7;3;5;22;13;2;21;26;4;29;1;11;25;31;19;28;10
21;8;17;27;24;23;15;16;20;18;14;6;12;30;9;7;3;5;22;13;2;32;26;4;29;1;11;25;31;19;28;10;7;28262
7;28262;21;8;17;27;24;23;15;16;20;18;14;6;12;30;9;7;3;5;22;13;2;32;26;4;29;1;11;25;31;19;28;10
21;8;17;27;24;23;15;13;20;18;14;6;12;30;9;7;3;5;22;16;2;32;26;4;29;1;11;25;31;19;28;10;7;28182
7;28182;21;8;17;27;24;23;15;13;20;18;14;6;12;30;9;7;3;5;22;16;2;32;26;4;29;1;11;25;31;19;28;10
21;8;17;27;24;23;15;13;20;18;14;6;12;30;9;7;3;5;22;16;2;32;26;4;29;1;11;25;28;19;31;10;7;28022
7;28022;21;8;17;27;24;23;15;13;20;18;14;6;12;30;9;7;3;5;22;16;2;32;26;4;29;1;11;25;28;19;31;10
21;29;17;27;24;23;15;13;20;18;14;6;12;30;9;7;3;5;22;16;2;32;26;4;8;1;11;25;28;19;31;10;7;28368
7;28368;21;29;17;27;24;23;15;13;20;18;14;6;12;30;9;7;3;5;22;16;2;32;26;4;8;1;11;25;28;19;31;10
21;29;17;1;24;23;15;13;20;18;14;6;12;30;9;7;3;5;22;16;2;32;26;4;8;27;11;25;28;19;31;10;7;28290
7;28290;21;29;17;1;24;23;15;13;20;18;14;6;12;30;9;7;3;5;22;16;2;32;26;4;8;27;11;25;28;19;31;10
21;29;17;1;24;23;15;18;20;13;14;6;12;30;9;7;3;5;22;16;2;32;26;4;8;27;11;25;28;19;31;10;7;28408
7;28408;21;29;17;1;24;23;15;18;20;13;14;6;12;30;9;7;3;5;22;16;2;32;26;4;8;27;11;25;28;19;31;10
21;29;17;1;24;23;15;18;20;13;14;6;12;30;9;7;26;5;22;16;2;32;3;4;8;27;11;25;28;19;31;10;7;28342
7;28342;21;29;17;1;24;23;15;18;20;13;14;6;12;30;9;7;26;5;22;16;2;32;3;4;8;27;11;25;28;19;31;10
21;29;17;1;24;23;15;11;20;13;14;6;12;30;9;7;26;5;22;16;2;32;3;4;8;27;18;25;28;19;31;10;7;27782
7;27782;21;29;17;1;24;23;15;11;20;13;14;6;12;30;9;7;26;5;22;16;2;32;3;4;8;27;18;25;28;19;31;10
21;29;17;1;24;23;32;11;20;13;14;6;12;30;9;7;26;5;22;16;2;15;3;4;8;27;18;25;28;19;31;10;7;28082
7;28082;21;29;17;1;24;23;32;11;20;13;14;6;12;30;9;7;26;5;22;16;2;15;3;4;8;27;18;25;28;19;31;10
21;29;17;1;24;23;32;11;20;13;14;6;12;30;9;7;3;5;22;16;2;15;26;4;8;27;18;25;28;19;31;10;7;28176
7;28176;21;29;17;1;24;23;32;11;20;13;14;6;12;30;9;7;3;5;22;16;2;15;26;4;8;27;18;25;28;19;31;10
21;29;17;1;24;23;32;11;20;13;14;6;12;30;9;7;3;5;22;16;2;15;26;4;31;27;18;25;28;19;8;10;7;28256
8;28256;21;29;17;1;24;23;32;11;20;13;14;6;12;30;9;7;3;5;22;16;2;15;26;4;31;27;18;25;28;19;8;10
21;29;17;1;24;23;32;11;19;13;14;6;12;30;9;7;3;5;22;16;2;15;26;4;31;27;18;25;28;20;8;10;8;28356
8;28356;21;29;17;1;24;23;32;11;19;13;14;6;12;30;9;7;3;5;22;16;2;15;26;4;31;27;18;25;28;20;8;10
21;29;17;1;24;23;32;11;19;26;14;6;12;30;9;7;3;5;22;16;2;15;13;4;31;27;18;25;28;20;8;10;8;28572
8;28572;21;29;17;1;24;23;32;11;19;26;14;6;12;30;9;7;3;5;22;16;2;15;13;4;31;27;18;25;28;20;8;10
21;29;18;1;24;23;32;11;19;26;14;6;12;30;9;7;3;5;22;16;2;15;13;4;31;27;17;25;28;20;8;10;8;28192
8;28192;21;29;18;1;24;23;32;11;19;26;14;6;12;30;9;7;3;5;22;16;2;15;13;4;31;27;17;25;28;20;8;10
21;29;18;1;24;23;32;11;19;26;14;6;12;30;9;7;3;22;5;16;2;15;13;4;31;27;17;25;28;20;8;10;8;27690
8;27690;21;29;18;1;24;23;32;11;19;26;14;6;12;30;9;7;3;22;5;16;2;15;13;4;31;27;17;25;28;20;8;10
21;29;18;1;24;23;32;11;19;26;14;6;12;30;9;7;3;22;5;16;13;15;2;4;31;27;17;25;28;20;8;10;8;27370
8;27370;21;29;18;1;24;23;32;11;19;26;14;6;12;30;9;7;3;22;5;16;13;15;2;4;31;27;17;25;28;20;8;10
21;29;18;1;24;23;32;11;19;31;14;6;12;30;9;7;3;22;5;16;13;15;2;4;26;27;17;25;28;20;8;10;8;27330
8;27330;21;29;18;1;24;23;32;11;19;31;14;6;12;30;9;7;3;22;5;16;13;15;2;4;26;27;17;25;28;20;8;10
21;29;18;1;12;23;32;11;19;31;14;6;24;30;9;7;3;22;5;16;13;15;2;4;26;27;17;25;28;20;8;10;8;27160
8;27160;21;29;18;1;12;23;32;11;19;31;14;6;24;30;9;7;3;22;5;16;13;15;2;4;26;27;17;25;28;20;8;10
21;29;18;1;12;23;32;17;19;31;14;6;24;30;9;7;3;22;5;16;13;15;2;4;26;27;11;25;28;20;8;10;8;28472
8;28472;21;29;18;1;12;23;32;17;19;31;14;6;24;30;9;7;3;22;5;16;13;15;2;4;26;27;11;25;28;20;8;10
21;25;18;1;12;23;32;17;19;31;14;6;24;30;9;7;3;22;5;16;13;15;2;4;26;27;11;29;28;20;8;10;8;28172
8;28172;21;25;18;1;12;23;32;17;19;31;14;6;24;30;9;7;3;22;5;16;13;15;2;4;26;27;11;29;28;20;8;10
21;25;18;1;12;26;32;17;19;31;14;6;24;30;9;7;3;22;5;16;13;15;2;4;23;27;11;29;28;20;8;10;8;28092
8;28092;21;25;18;1;12;26;32;17;19;31;14;6;24;30;9;7;3;22;5;16;13;15;2;4;23;27;11;29;28;20;8;10
21;25;18;29;12;26;32;17;19;31;14;6;24;30;9;7;3;22;5;16;13;15;2;4;23;27;11;1;28;20;8;10;8;28630
8;28630;21;25;18;29;12;26;32;17;19;31;14;6;24;30;9;7;3;22;5;16;13;15;2;4;23;27;11;1;28;20;8;10
21;25;18;24;12;26;32;17;19;31;14;6;29;30;9;7;3;22;5;16;13;15;2;4;23;27;11;1;28;20;8;10;8;28650
8;28650;21;25;18;24;12;26;32;17;19;31;14;6;29;30;9;7;3;22;5;16;13;15;2;4;23;27;11;1;28;20;8;10
13;25;18;24;12;26;32;17;19;31;14;6;29;30;9;7;3;22;5;16;21;15;2;4;23;27;11;1;28;20;8;10;8;28756
8;28756;13;25;18;24;12;26;32;17;19;31;14;6;29;30;9;7;3;22;5;16;21;15;2;4;23;27;11;1;28;20;8;10
13;25;18;24;12;26;32;17;28;31;14;6;29;30;9;7;3;22;5;16;21;15;2;4;23;27;11;1;19;20;8;10;8;28156
8;28156;13;25;18;24;12;26;32;17;28;31;14;6;29;30;9;7;3;22;5;16;21;15;2;4;23;27;11;1;19;20;8;10
13;25;29;24;12;26;32;17;28;31;14;6;18;30;9;7;3;22;5;16;21;15;2;4;23;27;11;1;19;20;8;10;8;28156
8;28156;13;25;29;24;12;26;32;17;28;31;14;6;18;30;9;7;3;22;5;16;21;15;2;4;23;27;11;1;19;20;8;10
13;25;29;24;12;26;32;17;28;31;14;18;6;30;9;7;3;22;5;16;21;15;2;4;23;27;11;1;19;20;8;10;8;27984
8;27984;13;25;29;24;12;26;32;17;28;31;14;18;6;30;9;7;3;22;5;16;21;15;2;4;23;27;11;1;19;20;8;10
13;25;29;24;12;3;32;17;28;31;14;18;6;30;9;7;26;22;5;16;21;15;2;4;23;27;11;1;19;20;8;10;8;27442
8;27442;13;25;29;24;12;3;32;17;28;31;14;18;6;30;9;7;26;22;5;16;21;15;2;4;23;27;11;1;19;20;8;10
13;25;29;24;12;3;27;17;28;31;14;18;6;30;9;7;26;22;5;16;21;15;2;4;23;32;11;1;19;20;8;10;8;27642
8;27642;13;25;29;24;12;3;27;17;28;31;14;18;6;30;9;7;26;22;5;16;21;15;2;4;23;32;11;1;19;20;8;10
13;25;31;24;12;3;27;17;28;29;14;18;6;30;9;7;26;22;5;16;21;15;2;4;23;32;11;1;19;20;8;10;8;27202
8;27202;13;25;31;24;12;3;27;17;28;29;14;18;6;30;9;7;26;22;5;16;21;15;2;4;23;32;11;1;19;20;8;10
13;25;31;24;8;3;27;17;28;29;14;18;6;30;9;7;26;22;5;16;21;15;2;4;23;32;11;1;19;20;12;10;8;27422
9;27422;13;25;31;24;8;3;27;17;28;29;14;18;6;30;9;7;26;22;5;16;21;15;2;4;23;32;11;1;19;20;12;10
13;14;31;24;8;3;27;17;28;29;25;18;6;30;9;7;26;22;5;16;21;15;2;4;23;32;11;1;19;20;12;10;9;27416
9;27416;13;14;31;24;8;3;27;17;28;29;25;18;6;30;9;7;26;22;5;16;21;15;2;4;23;32;11;1;19;20;12;10
13;14;31;24;5;3;27;17;28;29;25;18;6;30;9;7;26;22;8;16;21;15;2;4;23;32;11;1;19;20;12;10;9;27396
9;27396;13;14;31;24;5;3;27;17;28;29;25;18;6;30;9;7;26;22;8;16;21;15;2;4;23;32;11;1;19;20;12;10
13;14;31;24;5;3;27;17;7;29;25;18;6;30;9;28;26;22;8;16;21;15;2;4;23;32;11;1;19;20;12;10;9;27382
9;27382;13;14;31;24;5;3;27;17;7;29;25;18;6;30;9;28;26;22;8;16;21;15;2;4;23;32;11;1;19;20;12;10
13;14;31;24;5;16;27;17;7;29;25;18;6;30;9;28;26;22;8;3;21;15;2;4;23;32;11;1;19;20;12;10;9;26542
9;26542;13;14;31;24;5;16;27;17;7;29;25;18;6;30;9;28;26;22;8;3;21;15;2;4;23;32;11;1;19;20;12;10
13;8;31;24;5;16;27;17;7;29;25;18;6;30;9;28;26;22;14;3;21;15;2;4;23;32;11;1;19;20;12;10;9;26782
9;26782;13;8;31;24;5;16;27;17;7;29;25;18;6;30;9;28;26;22;14;3;21;15;2;4;23;32;11;1;19;20;12;10
11;8;31;24;5;16;27;17;7;29;25;18;6;30;9;28;26;22;14;3;21;15;2;4;23;32;13;1;19;20;12;10;9;25822
9;25822;11;8;31;24;5;16;27;17;7;29;25;18;6;30;9;28;26;22;14;3;21;15;2;4;23;32;13;1;19;20;12;10
11;8;31;5;24;16;27;17;7;29;25;18;6;30;9;28;26;22;14;3;21;15;2;4;23;32;13;1;19;20;12;10;9;25610
9;25610;11;8;31;5;24;16;27;17;7;29;25;18;6;30;9;28;26;22;14;3;21;15;2;4;23;32;13;1;19;20;12;10
11;8;31;5;24;16;25;17;7;29;27;18;6;30;9;28;26;22;14;3;21;15;2;4;23;32;13;1;19;20;12;10;9;25170
9;25170;11;8;31;5;24;16;25;17;7;29;27;18;6;30;9;28;26;22;14;3;21;15;2;4;23;32;13;1;19;20;12;10
11;8;31;5;24;16;25;17;7;22;27;18;6;30;9;28;26;29;14;3;21;15;2;4;23;32;13;1;19;20;12;10;9;24890
9;24890;11;8;31;5;24;16;25;17;7;22;27;18;6;30;9;28;26;29;14;3;21;15;2;4;23;32;13;1;19;20;12;10
11;8;31;5;1;16;25;17;7;22;27;18;6;30;9;28;26;29;14;3;21;15;2;4;23;32;13;24;19;20;12;10;9;25880
9;25880;11;8;31;5;1;16;25;17;7;22;27;18;6;30;9;28;26;29;14;3;21;15;2;4;23;32;13;24;19;20;12;10
11;8;15;5;1;16;25;17;7;22;27;18;6;30;9;28;26;29;14;3;21;31;2;4;23;32;13;24;19;20;12;10;9;25880
9;25880;11;8;15;5;1;16;25;17;7;22;27;18;6;30;9;28;26;29;14;3;21;31;2;4;23;32;13;24;19;20;12;10
11;8;15;5;1;16;25;17;7;22;27;18;31;30;9;28;26;29;14;3;21;6;2;4;23;32;13;24;19;20;12;10;9;24882
9;24882;11;8;15;5;1;16;25;17;7;22;27;18;31;30;9;28;26;29;14;3;21;6;2;4;23;32;13;24;19;20;12;10
11;8;15;5;1;16;25;17;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;4;23;32;13;24;27;20;12;10;9;25922
9;25922;11;8;15;5;1;16;25;17;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;4;23;32;13;24;27;20;12;10
11;8;15;5;1;12;25;17;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;4;23;32;13;24;27;20;16;10;9;25502
9;25502;11;8;15;5;1;12;25;17;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;4;23;32;13;24;27;20;16;10
11;8;15;5;1;12;25;32;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;4;23;17;13;24;27;20;16;10;9;26182
9;26182;11;8;15;5;1;12;25;32;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;4;23;17;13;24;27;20;16;10
11;8;15;5;1;12;25;32;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;10;23;17;13;24;27;20;16;4;9;25942
9;25942;11;8;15;5;1;12;25;32;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;10;23;17;13;24;27;20;16;4
11;8;15;5;1;12;25;32;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;10;23;24;13;17;27;20;16;4;9;25462
9;25462;11;8;15;5;1;12;25;32;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;10;23;24;13;17;27;20;16;4
11;10;15;5;1;12;25;32;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;8;23;24;13;17;27;20;16;4;9;25202
9;25202;11;10;15;5;1;12;25;32;7;22;19;18;31;30;9;28;26;29;14;3;21;6;2;8;23;24;13;17;27;20;16;4
11;10;15;5;1;12;25;32;3;22;19;18;31;30;9;28;26;29;14;7;21;6;2;8;23;24;13;17;27;20;16;4;9;25102
9;25102;11;10;15;5;1;12;25;32;3;22;19;18;31;30;9;28;26;29;14;7;21;6;2;8;23;24;13;17;27;20;16;4
11;10;15;5;1;12;28;32;3;22;19;18;31;30;9;25;26;29;14;7;21;6;2;8;23;24;13;17;27;20;16;4;9;25362
10;25362;11;10;15;5;1;12;28;32;3;22;19;18;31;30;9;25;26;29;14;7;21;6;2;8;23;24;13;17;27;20;16;4
11;10;7;5;1;12;28;32;3;22;19;18;31;30;9;25;26;29;14;15;21;6;2;8;23;24;13;17;27;20;16;4;10;24802
10;24802;11;10;7;5;1;12;28;32;3;22;19;18;31;30;9;25;26;29;14;15;21;6;2;8;23;24;13;17;27;20;16;4
11;10;7;5;1;12;28;32;3;22;19;18;31;30;9;25;26;29;14;15;21;20;2;8;23;24;13;17;27;6;16;4;10;25984
10;25984;11;10;7;5;1;12;28;32;3;22;19;18;31;30;9;25;26;29;14;15;21;20;2;8;23;24;13;17;27;6;16;4
11;10;7;5;1;12;28;32;8;22;19;18;31;30;9;25;26;29;14;15;21;20;2;3;23;24;13;17;27;6;16;4;10;25864
10;25864;11;10;7;5;1;12;28;32;8;22;19;18;31;30;9;25;26;29;14;15;21;20;2;3;23;24;13;17;27;6;16;4
11;10;7;5;26;12;28;32;8;22;19;18;31;30;9;25;1;29;14;15;21;20;2;3;23;24;13;17;27;6;16;4;10;26302
10;26302;11;10;7;5;26;12;28;32;8;22;19;18;31;30;9;25;1;29;14;15;21;20;2;3;23;24;13;17;27;6;16;4
11;10;7;5;26;12;28;32;8;22;19;18;31;30;9;25;1;29;16;15;21;20;2;3;23;24;13;17;27;6;14;4;10;26302
10;26302;11;10;7;5;26;12;28;32;8;22;19;18;31;30;9;25;1;29;16;15;21;20;2;3;23;24;13;17;27;6;14;4
11;10;7;5;26;12;28;32;8;19;22;18;31;30;9;25;1;29;16;15;21;20;2;3;23;24;13;17;27;6;14;4;10;25942
10;25942;11;10;7;5;26;12;28;32;8;19;22;18;31;30;9;25;1;29;16;15;21;20;2;3;23;24;13;17;27;6;14;4
11;10;21;5;26;12;28;32;8;19;22;18;31;30;9;25;1;29;16;15;7;20;2;3;23;24;13;17;27;6;14;4;10;26002
10;26002;11;10;21;5;26;12;28;32;8;19;22;18;31;30;9;25;1;29;16;15;7;20;2;3;23;24;13;17;27;6;14;4
11;10;21;5;26;4;28;32;8;19;22;18;31;30;9;25;1;29;16;15;7;20;2;3;23;24;13;17;27;6;14;12;10;26162
10;26162;11;10;21;5;26;4;28;32;8;19;22;18;31;30;9;25;1;29;16;15;7;20;2;3;23;24;13;17;27;6;14;12
11;10;21;5;26;4;28;32;8;19;22;18;31;30;9;25;1;29;16;15;7;20;2;3;23;24;6;17;27;13;14;12;10;26642
10;26642;11;10;21;5;26;4;28;32;8;19;22;18;31;30;9;25;1;29;16;15;7;20;2;3;23;24;6;17;27;13;14;12
28;10;21;5;26;4;11;32;8;19;22;18;31;30;9;25;1;29;16;15;7;20;2;3;23;24;6;17;27;13;14;12;10;26416
10;26416;28;10;21;5;26;4;11;32;8;19;22;18;31;30;9;25;1;29;16;15;7;20;2;3;23;24;6;17;27;13;14;12
28;10;21;5;26;4;11;32;8;19;22;18;25;30;9;31;1;29;16;15;7;20;2;3;23;24;6;17;27;13;14;12;10;26696
10;26696;28;10;21;5;26;4;11;32;8;19;22;18;25;30;9;31;1;29;16;15;7;20;2;3;23;24;6;17;27;13;14;12
28;10;21;5;26;4;11;32;29;19;22;18;25;30;9;31;1;8;16;15;7;20;2;3;23;24;6;17;27;13;14;12;10;26520
10;26520;28;10;21;5;26;4;11;32;29;19;22;18;25;30;9;31;1;8;16;15;7;20;2;3;23;24;6;17;27;13;14;12
23;10;21;5;26;4;11;32;29;19;22;18;25;30;9;31;1;8;16;15;7;20;2;3;28;24;6;17;27;13;14;12;10;26080
10;26080;23;10;21;5;26;4;11;32;29;19;22;18;25;30;9;31;1;8;16;15;7;20;2;3;28;24;6;17;27;13;14;12
23;10;21;5;26;4;11;32;29;19;22;18;25;30;9;31;1;17;16;15;7;20;2;3;28;24;6;8;27;13;14;12;10;26714
10;26714;23;10;21;5;26;4;11;32;29;19;22;18;25;30;9;31;1;17;16;15;7;20;2;3;28;24;6;8;27;13;14;12
23;10;21;5;26;14;11;32;29;19;22;18;25;30;9;31;1;17;16;15;7;20;2;3;28;24;6;8;27;13;4;12;10;26534
10;26534;23;10;21;5;26;14;11;32;29;19;22;18;25;30;9;31;1;17;16;15;7;20;2;3;28;24;6;8;27;13;4;12
23;10;21;5;26;14;11;4;29;19;22;18;25;30;9;31;1;17;16;15;7;20;2;3;28;24;6;8;27;13;32;12;10;26430
10;26430;23;10;21;5;26;14;11;4;29;19;22;18;25;30;9;31;1;17;16;15;7;20;2;3;28;24;6;8;27;13;32;12
23;10;3;5;26;14;11;4;29;19;22;18;25;30;9;31;1;17;16;15;7;20;2;21;28;24;6;8;27;13;32;12;10;26300
10;26300;23;10;3;5;26;14;11;4;29;19;22;18;25;30;9;31;1;17;16;15;7;20;2;21;28;24;6;8;27;13;32;12
23;10;32;5;26;14;11;4;29;19;22;18;25;30;9;31;1;17;16;15;7;20;2;21;28;24;6;8;27;13;3;12;10;26814
10;26814;23;10;32;5;26;14;11;4;29;19;22;18;25;30;9;31;1;17;16;15;7;20;2;21;28;24;6;8;27;13;3;12
24;10;32;5;26;14;11;4;29;19;22;18;25;30;9;31;1;17;16;15;7;20;2;21;28;23;6;8;27;13;3;12;10;26774
