"X1";"X300";"X62";"X27";"X30";"X14";"X41";"X3";"X25";"X23";"X24";"X33";"X32";"X59";"X50";"X13";"X55";"X36";"X46";"X53";"X60";"X63";"X64";"X12";"X49";"X38";"X31";"X37";"X4";"X28";"X26";"X8";"X35";"X15";"X47";"X54";"X51";"X5";"X45";"X7";"X16";"X19";"X9";"X56";"X44";"X20";"X1.1";"X29";"X18";"X22";"X61";"X17";"X43";"X6";"X2";"X52";"X40";"X11";"X39";"X57";"X10";"X34";"X21";"X58";"X48";"X42"
3;244;62;1;30;46;25;3;8;61;44;33;47;14;50;28;48;36;13;26;31;58;22;12;49;60;10;20;19;17;18;34;35;56;32;54;21;38;45;55;59;16;9;5;42;7;43;29;4;6;23;2;41;24;64;52;27;11;15;37;63;53;51;39;40;57
62;1;30;46;25;3;8;61;44;33;47;14;50;28;48;36;13;26;31;58;22;12;49;60;10;20;19;17;18;34;35;56;59;54;21;38;45;55;32;16;9;5;42;7;43;29;4;6;23;2;41;24;64;52;27;11;15;37;63;53;51;39;40;57;3;252
3;252;62;1;30;46;25;3;8;61;44;33;47;14;50;28;48;36;13;26;31;58;22;12;49;60;10;20;19;17;18;34;35;56;59;54;21;38;45;55;32;16;9;5;42;7;43;29;4;6;23;2;41;24;64;52;27;11;15;37;63;53;51;39;40;57
62;1;30;46;25;3;8;61;44;33;7;14;50;28;48;36;13;26;31;58;22;12;49;60;10;20;19;17;18;34;35;56;59;54;21;38;45;55;32;16;9;5;42;47;43;29;4;6;23;2;41;24;64;52;27;11;15;37;63;53;51;39;40;57;3;252
3;252;62;1;30;46;25;3;8;61;44;33;7;14;50;28;48;36;13;26;31;58;22;12;49;60;10;20;19;17;18;34;35;56;59;54;21;38;45;55;32;16;9;5;42;47;43;29;4;6;23;2;41;24;64;52;27;11;15;37;63;53;51;39;40;57
62;1;30;46;25;17;8;61;44;33;7;14;50;28;48;36;13;26;31;58;22;12;49;60;10;20;19;3;18;34;35;56;59;54;21;38;45;55;32;16;9;5;42;47;43;29;4;6;23;2;41;24;64;52;27;11;15;37;63;53;51;39;40;57;3;256
3;256;62;1;30;46;25;17;8;61;44;33;7;14;50;28;48;36;13;26;31;58;22;12;49;60;10;20;19;3;18;34;35;56;59;54;21;38;45;55;32;16;9;5;42;47;43;29;4;6;23;2;41;24;64;52;27;11;15;37;63;53;51;39;40;57
62;1;30;46;25;17;8;61;44;33;7;14;50;28;48;36;13;26;31;58;22;12;49;60;10;20;19;4;18;34;35;56;59;54;21;38;45;55;32;16;9;5;42;47;43;29;3;6;23;2;41;24;64;52;27;11;15;37;63;53;51;39;40;57;3;252
3;252;62;1;30;46;25;17;8;61;44;33;7;14;50;28;48;36;13;26;31;58;22;12;49;60;10;20;19;4;18;34;35;56;59;54;21;38;45;55;32;16;9;5;42;47;43;29;3;6;23;2;41;24;64;52;27;11;15;37;63;53;51;39;40;57
62;1;30;46;25;17;8;61;44;33;7;14;50;28;48;36;42;26;31;58;22;12;49;60;10;20;19;4;18;34;35;56;59;54;21;38;45;55;32;16;9;5;13;47;43;29;3;6;23;2;41;24;64;52;27;11;15;37;63;53;51;39;40;57;3;272
3;272;62;1;30;46;25;17;8;61;44;33;7;14;50;28;48;36;42;26;31;58;22;12;49;60;10;20;19;4;18;34;35;56;59;54;21;38;45;55;32;16;9;5;13;47;43;29;3;6;23;2;41;24;64;52;27;11;15;37;63;53;51;39;40;57
62;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;31;58;22;12;49;60;10;20;19;4;18;34;35;56;59;54;21;38;45;55;32;16;9;5;13;47;43;29;3;6;23;2;41;24;64;52;27;11;15;37;63;53;61;39;40;57;3;284
3;284;62;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;31;58;22;12;49;60;10;20;19;4;18;34;35;56;59;54;21;38;45;55;32;16;9;5;13;47;43;29;3;6;23;2;41;24;64;52;27;11;15;37;63;53;61;39;40;57
62;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;31;58;22;12;49;60;10;20;19;4;18;52;35;56;59;54;21;38;45;55;32;16;9;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;63;53;61;39;40;57;3;284
3;284;62;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;31;58;22;12;49;60;10;20;19;4;18;52;35;56;59;54;21;38;45;55;32;16;9;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;63;53;61;39;40;57
62;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;59;54;21;38;45;55;32;16;9;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;63;53;61;39;40;57;3;294
3;294;62;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;59;54;21;38;45;55;32;16;9;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;63;53;61;39;40;57
62;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;59;54;21;38;45;55;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;9;53;61;39;40;57;3;294
4;294;62;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;59;54;21;38;45;55;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;9;53;61;39;40;57
21;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;59;54;62;38;45;55;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;9;53;61;39;40;57;4;292
4;292;21;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;59;54;62;38;45;55;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;9;53;61;39;40;57
21;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;59;54;62;38;45;55;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;40;53;61;39;9;57;4;292
4;292;21;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;59;54;62;38;45;55;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;40;53;61;39;9;57
21;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;59;54;62;55;45;38;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;40;53;61;39;9;57;4;292
4;292;21;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;59;54;62;55;45;38;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;27;11;15;37;40;53;61;39;9;57
21;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;59;11;15;37;40;53;61;39;9;57;4;294
4;294;21;1;30;46;25;17;8;51;44;33;7;14;50;28;48;36;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;59;11;15;37;40;53;61;39;9;57
21;1;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;59;11;15;36;40;53;61;39;9;57;4;294
4;294;21;1;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;59;11;15;36;40;53;61;39;9;57
21;36;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;59;11;15;1;40;53;61;39;9;57;4;294
4;294;21;36;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;26;56;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;59;11;15;1;40;53;61;39;9;57
21;36;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;56;26;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;59;11;15;1;40;53;61;39;9;57;4;294
4;294;21;36;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;56;26;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;47;43;29;3;6;23;2;41;24;64;34;59;11;15;1;40;53;61;39;9;57
21;47;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;56;26;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;2;41;24;64;34;59;11;15;1;40;53;61;39;9;57;4;298
4;298;21;47;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;56;26;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;2;41;24;64;34;59;11;15;1;40;53;61;39;9;57
21;47;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;41;26;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;2;56;24;64;34;59;11;15;1;40;53;61;39;9;57;4;298
4;298;21;47;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;41;26;58;22;12;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;2;56;24;64;34;59;11;15;1;40;53;61;39;9;57
21;47;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;41;26;58;22;40;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;2;56;24;64;34;59;11;15;1;12;53;61;39;9;57;4;304
4;304;21;47;30;46;25;17;8;51;44;33;7;14;50;28;48;37;42;41;26;58;22;40;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;2;56;24;64;34;59;11;15;1;12;53;61;39;9;57
21;47;30;46;25;17;8;51;44;33;7;14;2;28;48;37;42;41;26;58;22;40;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;50;56;24;64;34;59;11;15;1;12;53;61;39;9;57;4;304
4;304;21;47;30;46;25;17;8;51;44;33;7;14;2;28;48;37;42;41;26;58;22;40;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;50;56;24;64;34;59;11;15;1;12;53;61;39;9;57
21;47;30;46;25;17;8;51;44;33;7;14;2;28;48;37;42;41;26;58;22;40;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;15;1;12;53;61;39;9;57;4;304
4;304;21;47;30;46;25;17;8;51;44;33;7;14;2;28;48;37;42;41;26;58;22;40;49;60;10;20;19;4;18;52;35;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;15;1;12;53;61;39;9;57
21;47;30;46;25;17;8;51;44;33;7;14;2;28;48;37;42;41;26;58;22;40;49;60;10;20;19;35;18;52;4;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;15;1;12;53;61;39;9;57;4;304
4;304;21;47;30;46;25;17;8;51;44;33;7;14;2;28;48;37;42;41;26;58;22;40;49;60;10;20;19;35;18;52;4;31;27;54;62;55;45;38;32;16;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;15;1;12;53;61;39;9;57
21;47;30;46;25;17;8;51;44;16;7;14;2;28;48;37;42;41;26;58;22;40;49;60;10;20;19;35;18;52;4;31;27;54;62;55;45;38;32;33;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;15;1;12;53;61;39;9;57;4;304
4;304;21;47;30;46;25;17;8;51;44;16;7;14;2;28;48;37;42;41;26;58;22;40;49;60;10;20;19;35;18;52;4;31;27;54;62;55;45;38;32;33;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;15;1;12;53;61;39;9;57
21;47;30;46;25;17;8;51;44;16;7;14;2;28;48;37;42;41;26;58;22;40;49;60;10;20;19;35;18;52;15;31;27;54;62;55;45;38;32;33;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;4;1;12;53;61;39;9;57;4;304
4;304;21;47;30;46;25;17;8;51;44;16;7;14;2;28;48;37;42;41;26;58;22;40;49;60;10;20;19;35;18;52;15;31;27;54;62;55;45;38;32;33;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;4;1;12;53;61;39;9;57
21;47;30;46;25;17;8;49;44;16;7;14;2;28;48;37;42;41;26;58;22;40;51;60;10;20;19;35;18;52;15;31;27;54;62;55;45;38;32;33;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;4;1;12;53;61;39;9;57;4;304
4;304;21;47;30;46;25;17;8;49;44;16;7;14;2;28;48;37;42;41;26;58;22;40;51;60;10;20;19;35;18;52;15;31;27;54;62;55;45;38;32;33;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;4;1;12;53;61;39;9;57
21;47;30;46;25;17;8;49;44;16;7;14;2;28;41;37;42;48;26;58;22;40;51;60;10;20;19;35;18;52;15;31;27;54;62;55;45;38;32;33;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;4;1;12;53;61;39;9;57;4;298
4;298;21;47;30;46;25;17;8;49;44;16;7;14;2;28;41;37;42;48;26;58;22;40;51;60;10;20;19;35;18;52;15;31;27;54;62;55;45;38;32;33;63;5;13;36;43;29;3;6;23;34;56;24;64;50;59;11;4;1;12;53;61;39;9;57
21;47;30;46;25;17;8;49;44;16;7;14;2;28;41;37;42;48;26;58;22;40;51;60;10;20;19;35;18;52;15;31;27;5;62;55;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;50;59;11;4;1;12;53;61;39;9;57;4;298
4;298;21;47;30;46;25;17;8;49;44;16;7;14;2;28;41;37;42;48;26;58;22;40;51;60;10;20;19;35;18;52;15;31;27;5;62;55;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;50;59;11;4;1;12;53;61;39;9;57
21;47;30;46;25;17;8;49;44;16;7;50;2;28;41;37;42;48;26;58;22;40;51;60;10;20;19;35;18;52;15;31;27;5;62;55;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;4;1;12;53;61;39;9;57;4;298
4;298;21;47;30;46;25;17;8;49;44;16;7;50;2;28;41;37;42;48;26;58;22;40;51;60;10;20;19;35;18;52;15;31;27;5;62;55;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;4;1;12;53;61;39;9;57
21;52;30;46;25;17;8;49;44;16;7;50;2;28;41;37;42;48;26;58;22;40;51;60;10;20;19;35;18;47;15;31;27;5;62;55;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;4;1;12;53;61;39;9;57;4;298
5;298;21;52;30;46;25;17;8;49;44;16;7;50;2;28;41;37;42;48;26;58;22;40;51;60;10;20;19;35;18;47;15;31;27;5;62;55;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;4;1;12;53;61;39;9;57
55;52;30;46;25;17;8;49;44;16;7;50;2;28;41;37;42;48;26;58;22;40;51;60;10;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;4;1;12;53;61;39;9;57;5;298
5;298;55;52;30;46;25;17;8;49;44;16;7;50;2;28;41;37;42;48;26;58;22;40;51;60;10;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;4;1;12;53;61;39;9;57
55;52;30;46;25;17;8;49;44;16;7;50;2;10;41;37;42;48;26;58;22;40;51;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;4;1;12;53;61;39;9;57;5;282
5;282;55;52;30;46;25;17;8;49;44;16;7;50;2;10;41;37;42;48;26;58;22;40;51;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;4;1;12;53;61;39;9;57
55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;48;26;58;22;40;51;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;44;1;12;53;61;39;9;57;5;282
5;282;55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;48;26;58;22;40;51;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;63;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;44;1;12;53;61;39;9;57
55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;48;26;58;22;40;51;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;44;1;12;63;61;39;9;57;5;282
5;282;55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;48;26;58;22;40;51;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;43;29;3;6;23;34;56;24;64;14;59;11;44;1;12;63;61;39;9;57
55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;48;26;58;22;40;51;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;43;29;3;6;23;34;1;24;64;14;59;11;44;56;12;63;61;39;9;57;5;282
5;282;55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;48;26;58;22;40;51;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;43;29;3;6;23;34;1;24;64;14;59;11;44;56;12;63;61;39;9;57
55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;48;26;58;22;40;51;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;29;3;6;23;34;1;43;64;14;59;11;44;56;12;63;61;39;9;57;5;282
5;282;55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;48;26;58;22;40;51;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;29;3;6;23;34;1;43;64;14;59;11;44;56;12;63;61;39;9;57
55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;48;26;58;22;40;29;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;51;3;6;23;34;1;43;64;14;59;11;44;56;12;63;61;39;9;57;5;286
5;286;55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;48;26;58;22;40;29;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;51;3;6;23;34;1;43;64;14;59;11;44;56;12;63;61;39;9;57
55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;56;26;58;22;40;29;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;51;3;6;23;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57;5;286
5;286;55;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;56;26;58;22;40;29;60;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;51;3;6;23;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57
60;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;56;26;58;22;40;29;55;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;51;3;6;23;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57;5;286
5;286;60;52;30;46;25;17;8;49;4;16;7;50;2;10;41;37;42;56;26;58;22;40;29;55;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;51;3;6;23;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57
60;52;30;46;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;22;40;29;55;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;7;3;6;23;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57;5;286
5;286;60;52;30;46;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;22;40;29;55;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;7;3;6;23;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57
60;52;30;46;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;7;3;22;23;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57;5;286
5;286;60;52;30;46;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;28;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;7;3;22;23;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57
60;52;30;46;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;7;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;28;3;22;23;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57;5;274
5;274;60;52;30;46;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;7;20;19;35;18;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;28;3;22;23;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57
60;52;30;46;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;7;20;19;35;23;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57;5;274
5;274;60;52;30;46;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;7;20;19;35;23;47;15;31;27;5;62;21;45;38;32;33;53;54;13;36;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;61;39;9;57
60;52;30;46;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;7;20;19;35;23;47;15;61;27;5;62;21;45;38;32;33;53;54;13;36;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;31;39;9;57;5;274
5;274;60;52;30;46;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;7;20;19;35;23;47;15;61;27;5;62;21;45;38;32;33;53;54;13;36;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;31;39;9;57
60;52;30;36;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;7;20;19;35;23;47;15;61;27;5;62;21;45;38;32;33;53;54;13;46;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;31;39;9;57;5;274
5;274;60;52;30;36;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;7;20;19;35;23;47;15;61;27;5;62;21;45;38;32;33;53;54;13;46;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;31;39;9;57
60;52;30;36;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;23;47;15;61;19;5;62;21;45;38;32;33;53;54;13;46;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;31;39;9;57;5;268
5;268;60;52;30;36;25;17;8;49;4;16;51;50;2;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;23;47;15;61;19;5;62;21;45;38;32;33;53;54;13;46;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;31;39;9;57
60;52;30;36;25;17;8;49;4;16;51;50;23;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;54;13;46;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;31;39;9;57;5;268
5;268;60;52;30;36;25;17;8;49;4;16;51;50;23;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;54;13;46;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;31;39;9;57
60;52;30;36;25;17;8;49;4;16;51;50;23;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;54;31;46;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;13;39;9;57;5;268
5;268;60;52;30;36;25;17;8;49;4;16;51;50;23;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;54;31;46;24;28;3;22;18;34;1;43;64;14;59;11;44;48;12;63;13;39;9;57
60;52;30;36;25;17;8;49;4;16;51;50;23;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;54;31;46;24;28;3;22;18;34;1;43;64;14;59;39;44;48;12;63;13;11;9;57;5;268
5;268;60;52;30;36;25;17;8;49;4;16;51;50;23;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;54;31;46;24;28;3;22;18;34;1;43;64;14;59;39;44;48;12;63;13;11;9;57
60;52;30;36;25;17;8;49;23;16;51;50;4;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;54;31;46;24;28;3;22;18;34;1;43;64;14;59;39;44;48;12;63;13;11;9;57;5;268
6;268;60;52;30;36;25;17;8;49;23;16;51;50;4;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;54;31;46;24;28;3;22;18;34;1;43;64;14;59;39;44;48;12;63;13;11;9;57
60;52;30;36;25;17;8;49;4;16;51;50;23;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;54;31;46;24;28;3;22;18;34;1;43;64;14;59;39;44;48;12;63;13;11;9;57;6;268
6;268;60;52;30;36;25;17;8;49;4;16;51;50;23;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;54;31;46;24;28;3;22;18;34;1;43;64;14;59;39;44;48;12;63;13;11;9;57
60;52;30;36;25;17;8;49;4;16;51;50;23;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;18;31;46;24;28;3;22;54;34;1;43;64;14;59;39;44;48;12;63;13;11;9;57;6;268
6;268;60;52;30;36;25;17;8;49;4;16;51;50;23;10;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;47;15;61;19;5;62;21;45;38;32;33;53;18;31;46;24;28;3;22;54;34;1;43;64;14;59;39;44;48;12;63;13;11;9;57
60;52;30;36;25;17;8;49;4;16;51;50;23;47;41;37;42;56;26;58;6;40;29;55;7;20;27;35;2;10;15;61;19;5;62;21;45;38;32;33;53;18;31;46;24;28;3;22;54;34;1;43;64;14;59;39;44;48;12;63;13;11;9;57;6;276
