"X1";"X5819398";"X25";"X19";"X23";"X8";"X3";"X10";"X1.1";"X4";"X9";"X12";"X7";"X18";"X11";"X26";"X20";"X15";"X21";"X24";"X22";"X17";"X2";"X14";"X13";"X16";"X6";"X5"
5;9;3;1;23;4;17;10;21;25;12;13;2;26;20;19;11;15;8;16;14;18;24;22;7;6;6;6070150
6;6070150;5;9;3;1;23;4;17;10;21;25;12;13;2;26;20;19;11;15;8;16;14;18;24;22;7;6
5;9;3;23;1;4;17;10;21;25;12;13;2;26;20;19;11;15;8;16;14;18;24;22;7;6;6;6069850
7;6069850;5;9;3;23;1;4;17;10;21;25;12;13;2;26;20;19;11;15;8;16;14;18;24;22;7;6
5;9;3;23;1;4;17;10;21;19;12;13;2;26;20;25;11;15;8;16;14;18;24;22;7;6;7;6068735
7;6068735;5;9;3;23;1;4;17;10;21;19;12;13;2;26;20;25;11;15;8;16;14;18;24;22;7;6
5;9;3;23;1;4;17;10;21;19;12;6;2;26;20;25;11;15;8;16;14;18;24;22;7;13;7;6061170
7;6061170;5;9;3;23;1;4;17;10;21;19;12;6;2;26;20;25;11;15;8;16;14;18;24;22;7;13
5;17;3;23;1;4;9;10;21;19;12;6;2;26;20;25;11;15;8;16;14;18;24;22;7;13;7;5934969
7;5934969;5;17;3;23;1;4;9;10;21;19;12;6;2;26;20;25;11;15;8;16;14;18;24;22;7;13
11;17;3;23;1;4;9;10;21;19;12;6;2;26;20;25;5;15;8;16;14;18;24;22;7;13;7;5821332
7;5821332;11;17;3;23;1;4;9;10;21;19;12;6;2;26;20;25;5;15;8;16;14;18;24;22;7;13
11;17;3;23;1;4;9;10;21;19;12;6;2;26;20;25;5;7;8;16;14;18;24;22;15;13;7;5790387
7;5790387;11;17;3;23;1;4;9;10;21;19;12;6;2;26;20;25;5;7;8;16;14;18;24;22;15;13
11;17;3;23;1;4;9;10;21;19;12;6;2;26;20;7;5;25;8;16;14;18;24;22;15;13;7;5832018
7;5832018;11;17;3;23;1;4;9;10;21;19;12;6;2;26;20;7;5;25;8;16;14;18;24;22;15;13
11;17;3;23;1;19;9;10;21;4;12;6;2;26;20;7;5;25;8;16;14;18;24;22;15;13;7;5801675
7;5801675;11;17;3;23;1;19;9;10;21;4;12;6;2;26;20;7;5;25;8;16;14;18;24;22;15;13
11;17;3;23;1;8;9;10;21;4;12;6;2;26;20;7;5;25;19;16;14;18;24;22;15;13;7;5778371
7;5778371;11;17;3;23;1;8;9;10;21;4;12;6;2;26;20;7;5;25;19;16;14;18;24;22;15;13
11;17;3;23;1;8;9;10;21;4;12;6;2;26;20;7;5;25;22;16;14;18;24;19;15;13;7;5858198
7;5858198;11;17;3;23;1;8;9;10;21;4;12;6;2;26;20;7;5;25;22;16;14;18;24;19;15;13
11;17;3;23;1;8;9;10;21;4;12;6;2;26;19;7;5;25;22;16;14;18;24;20;15;13;7;5875780
7;5875780;11;17;3;23;1;8;9;10;21;4;12;6;2;26;19;7;5;25;22;16;14;18;24;20;15;13
11;17;3;23;1;8;9;10;21;4;12;6;2;26;19;7;5;25;13;16;14;18;24;20;15;22;7;5838917
7;5838917;11;17;3;23;1;8;9;10;21;4;12;6;2;26;19;7;5;25;13;16;14;18;24;20;15;22
11;17;3;23;1;8;9;10;21;4;12;6;2;26;19;7;5;25;16;13;14;18;24;20;15;22;7;5828542
7;5828542;11;17;3;23;1;8;9;10;21;4;12;6;2;26;19;7;5;25;16;13;14;18;24;20;15;22
11;17;3;23;1;8;9;10;18;4;12;6;2;26;19;7;5;25;16;13;14;21;24;20;15;22;7;5967491
7;5967491;11;17;3;23;1;8;9;10;18;4;12;6;2;26;19;7;5;25;16;13;14;21;24;20;15;22
11;17;3;21;1;8;9;10;18;4;12;6;2;26;19;7;5;25;16;13;14;23;24;20;15;22;7;5955055
7;5955055;11;17;3;21;1;8;9;10;18;4;12;6;2;26;19;7;5;25;16;13;14;23;24;20;15;22
11;17;3;21;1;8;23;10;18;4;12;6;2;26;19;7;5;25;16;13;14;9;24;20;15;22;7;6030048
7;6030048;11;17;3;21;1;8;23;10;18;4;12;6;2;26;19;7;5;25;16;13;14;9;24;20;15;22
11;17;3;21;1;8;23;10;18;4;12;6;2;26;19;7;5;25;16;13;14;9;24;20;22;15;7;6030048
7;6030048;11;17;3;21;1;8;23;10;18;4;12;6;2;26;19;7;5;25;16;13;14;9;24;20;22;15
11;17;3;21;1;8;23;10;18;4;12;6;2;26;19;7;5;25;16;13;14;24;9;20;22;15;7;6001943
7;6001943;11;17;3;21;1;8;23;10;18;4;12;6;2;26;19;7;5;25;16;13;14;24;9;20;22;15
11;17;3;14;1;8;23;10;18;4;12;6;2;26;19;7;5;25;16;13;21;24;9;20;22;15;7;6039694
7;6039694;11;17;3;14;1;8;23;10;18;4;12;6;2;26;19;7;5;25;16;13;21;24;9;20;22;15
11;17;3;14;1;13;23;10;18;4;12;6;2;26;19;7;5;25;16;8;21;24;9;20;22;15;7;6088545
7;6088545;11;17;3;14;1;13;23;10;18;4;12;6;2;26;19;7;5;25;16;8;21;24;9;20;22;15
23;17;3;14;1;13;11;10;18;4;12;6;2;26;19;7;5;25;16;8;21;24;9;20;22;15;7;6084600
8;6084600;23;17;3;14;1;13;11;10;18;4;12;6;2;26;19;7;5;25;16;8;21;24;9;20;22;15
23;17;3;14;1;13;11;10;16;4;12;6;2;26;19;7;5;25;18;8;21;24;9;20;22;15;8;6018410
8;6018410;23;17;3;14;1;13;11;10;16;4;12;6;2;26;19;7;5;25;18;8;21;24;9;20;22;15
23;17;3;14;1;13;11;10;18;4;12;6;2;26;19;7;5;25;16;8;21;24;9;20;22;15;8;6084600
8;6084600;23;17;3;14;1;13;11;10;18;4;12;6;2;26;19;7;5;25;16;8;21;24;9;20;22;15
23;17;3;14;1;13;11;10;18;4;12;6;2;26;22;7;5;25;16;8;21;24;9;20;19;15;8;6028907
8;6028907;23;17;3;14;1;13;11;10;18;4;12;6;2;26;22;7;5;25;16;8;21;24;9;20;19;15
23;17;3;14;1;13;11;10;18;4;12;6;2;26;22;7;5;24;16;8;21;25;9;20;19;15;8;6028505
8;6028505;23;17;3;14;1;13;11;10;18;4;12;6;2;26;22;7;5;24;16;8;21;25;9;20;19;15
23;17;3;14;1;13;11;10;18;4;8;6;2;26;22;7;5;24;16;12;21;25;9;20;19;15;8;5984678
8;5984678;23;17;3;14;1;13;11;10;18;4;8;6;2;26;22;7;5;24;16;12;21;25;9;20;19;15
23;17;3;14;1;13;11;10;18;4;8;6;2;26;22;7;5;25;16;12;21;24;9;20;19;15;8;5985100
8;5985100;23;17;3;14;1;13;11;10;18;4;8;6;2;26;22;7;5;25;16;12;21;24;9;20;19;15
23;17;24;14;1;13;11;10;18;4;8;6;2;26;22;7;5;25;16;12;21;3;9;20;19;15;8;5996363
8;5996363;23;17;24;14;1;13;11;10;18;4;8;6;2;26;22;7;5;25;16;12;21;3;9;20;19;15
23;17;24;14;1;20;11;10;18;4;8;6;2;26;22;7;5;25;16;12;21;3;9;13;19;15;8;6031126
8;6031126;23;17;24;14;1;20;11;10;18;4;8;6;2;26;22;7;5;25;16;12;21;3;9;13;19;15
4;17;24;14;1;20;11;10;18;23;8;6;2;26;22;7;5;25;16;12;21;3;9;13;19;15;8;6069227
8;6069227;4;17;24;14;1;20;11;10;18;23;8;6;2;26;22;7;5;25;16;12;21;3;9;13;19;15
4;17;24;14;1;20;11;10;18;23;8;6;2;26;22;7;5;25;16;12;21;3;9;15;19;13;8;6068069
8;6068069;4;17;24;14;1;20;11;10;18;23;8;6;2;26;22;7;5;25;16;12;21;3;9;15;19;13
4;17;24;14;1;20;11;10;18;23;8;6;2;26;22;7;5;25;21;12;16;3;9;15;19;13;8;6025938
8;6025938;4;17;24;14;1;20;11;10;18;23;8;6;2;26;22;7;5;25;21;12;16;3;9;15;19;13
4;10;24;14;1;20;11;17;18;23;8;6;2;26;22;7;5;25;21;12;16;3;9;15;19;13;8;6028271
8;6028271;4;10;24;14;1;20;11;17;18;23;8;6;2;26;22;7;5;25;21;12;16;3;9;15;19;13
4;10;24;14;1;20;11;17;18;23;8;6;2;26;16;7;5;25;21;12;22;3;9;15;19;13;8;6027495
8;6027495;4;10;24;14;1;20;11;17;18;23;8;6;2;26;16;7;5;25;21;12;22;3;9;15;19;13
4;10;24;14;1;20;11;17;18;23;8;22;2;26;16;7;5;25;21;12;6;3;9;15;19;13;8;6034899
8;6034899;4;10;24;14;1;20;11;17;18;23;8;22;2;26;16;7;5;25;21;12;6;3;9;15;19;13
4;10;24;14;1;20;19;17;18;23;8;22;2;26;16;7;5;25;21;12;6;3;9;15;11;13;8;5996782
8;5996782;4;10;24;14;1;20;19;17;18;23;8;22;2;26;16;7;5;25;21;12;6;3;9;15;11;13
4;10;24;14;7;20;19;17;18;23;8;22;2;26;16;1;5;25;21;12;6;3;9;15;11;13;8;5973852
8;5973852;4;10;24;14;7;20;19;17;18;23;8;22;2;26;16;1;5;25;21;12;6;3;9;15;11;13
4;10;24;14;7;20;19;17;18;23;8;22;2;26;6;1;5;25;21;12;16;3;9;15;11;13;8;5973261
8;5973261;4;10;24;14;7;20;19;17;18;23;8;22;2;26;6;1;5;25;21;12;16;3;9;15;11;13
4;10;24;14;7;20;19;13;18;23;8;22;2;26;6;1;5;25;21;12;16;3;9;15;11;17;8;5953283
8;5953283;4;10;24;14;7;20;19;13;18;23;8;22;2;26;6;1;5;25;21;12;16;3;9;15;11;17
4;10;24;14;7;20;19;13;1;23;8;22;2;26;6;18;5;25;21;12;16;3;9;15;11;17;8;5980587
8;5980587;4;10;24;14;7;20;19;13;1;23;8;22;2;26;6;18;5;25;21;12;16;3;9;15;11;17
4;10;24;14;7;20;19;1;13;23;8;22;2;26;6;18;5;25;21;12;16;3;9;15;11;17;8;5963247
9;5963247;4;10;24;14;7;20;19;1;13;23;8;22;2;26;6;18;5;25;21;12;16;3;9;15;11;17
4;10;24;14;7;20;19;1;13;23;8;22;3;26;6;18;5;25;21;12;16;2;9;15;11;17;9;5943095
9;5943095;4;10;24;14;7;20;19;1;13;23;8;22;3;26;6;18;5;25;21;12;16;2;9;15;11;17
4;10;24;14;7;20;19;1;2;23;8;22;3;26;6;18;5;25;21;12;16;13;9;15;11;17;9;5955963
9;5955963;4;10;24;14;7;20;19;1;2;23;8;22;3;26;6;18;5;25;21;12;16;13;9;15;11;17
4;10;24;14;7;20;19;1;2;23;8;25;3;26;6;18;5;22;21;12;16;13;9;15;11;17;9;5945189
9;5945189;4;10;24;14;7;20;19;1;2;23;8;25;3;26;6;18;5;22;21;12;16;13;9;15;11;17
4;10;24;14;7;20;19;1;2;23;8;25;3;26;6;18;5;22;21;12;16;13;11;15;9;17;9;5960107
9;5960107;4;10;24;14;7;20;19;1;2;23;8;25;3;26;6;18;5;22;21;12;16;13;11;15;9;17
4;10;24;14;7;20;19;11;2;23;8;25;3;26;6;18;5;22;21;12;16;13;1;15;9;17;9;6049977
9;6049977;4;10;24;14;7;20;19;11;2;23;8;25;3;26;6;18;5;22;21;12;16;13;1;15;9;17
4;11;24;14;7;20;19;10;2;23;8;25;3;26;6;18;5;22;21;12;16;13;1;15;9;17;9;6054216
9;6054216;4;11;24;14;7;20;19;10;2;23;8;25;3;26;6;18;5;22;21;12;16;13;1;15;9;17
4;11;24;14;17;20;19;10;2;23;8;25;3;26;6;18;5;22;21;12;16;13;1;15;9;7;9;6079687
9;6079687;4;11;24;14;17;20;19;10;2;23;8;25;3;26;6;18;5;22;21;12;16;13;1;15;9;7
4;11;24;14;17;20;19;18;2;23;8;25;3;26;6;10;5;22;21;12;16;13;1;15;9;7;9;6062992
9;6062992;4;11;24;14;17;20;19;18;2;23;8;25;3;26;6;10;5;22;21;12;16;13;1;15;9;7
4;12;24;14;17;20;19;18;2;23;8;25;3;26;6;10;5;22;21;11;16;13;1;15;9;7;9;6054657
9;6054657;4;12;24;14;17;20;19;18;2;23;8;25;3;26;6;10;5;22;21;11;16;13;1;15;9;7
7;12;24;14;17;20;19;18;2;23;8;25;3;26;6;10;5;22;21;11;16;13;1;15;9;4;9;6051294
9;6051294;7;12;24;14;17;20;19;18;2;23;8;25;3;26;6;10;5;22;21;11;16;13;1;15;9;4
7;12;24;14;17;20;19;18;2;23;8;25;3;26;6;10;5;22;21;11;9;13;1;15;16;4;9;5952809
9;5952809;7;12;24;14;17;20;19;18;2;23;8;25;3;26;6;10;5;22;21;11;9;13;1;15;16;4
7;12;24;15;17;20;19;18;2;23;8;25;3;26;6;10;5;22;21;11;9;13;1;14;16;4;9;5932930
9;5932930;7;12;24;15;17;20;19;18;2;23;8;25;3;26;6;10;5;22;21;11;9;13;1;14;16;4
7;12;24;15;17;20;19;18;26;23;8;25;3;2;6;10;5;22;21;11;9;13;1;14;16;4;9;5943481
9;5943481;7;12;24;15;17;20;19;18;26;23;8;25;3;2;6;10;5;22;21;11;9;13;1;14;16;4
7;12;24;15;17;20;19;18;26;5;8;25;3;2;6;10;23;22;21;11;9;13;1;14;16;4;9;5956687
9;5956687;7;12;24;15;17;20;19;18;26;5;8;25;3;2;6;10;23;22;21;11;9;13;1;14;16;4
7;13;24;15;17;20;19;18;26;5;8;25;3;2;6;10;23;22;21;11;9;12;1;14;16;4;9;5959769
9;5959769;7;13;24;15;17;20;19;18;26;5;8;25;3;2;6;10;23;22;21;11;9;12;1;14;16;4
7;13;24;15;17;20;19;18;26;5;8;25;3;2;1;10;23;22;21;11;9;12;6;14;16;4;9;5955348
9;5955348;7;13;24;15;17;20;19;18;26;5;8;25;3;2;1;10;23;22;21;11;9;12;6;14;16;4
7;13;24;15;17;20;19;18;26;5;8;25;3;10;1;2;23;22;21;11;9;12;6;14;16;4;9;5969260
9;5969260;7;13;24;15;17;20;19;18;26;5;8;25;3;10;1;2;23;22;21;11;9;12;6;14;16;4
7;13;24;15;16;20;19;18;26;5;8;25;3;10;1;2;23;22;21;11;9;12;6;14;17;4;9;5963678
9;5963678;7;13;24;15;16;20;19;18;26;5;8;25;3;10;1;2;23;22;21;11;9;12;6;14;17;4
14;13;24;15;16;20;19;18;26;5;8;25;3;10;1;2;23;22;21;11;9;12;6;7;17;4;9;5939400
9;5939400;14;13;24;15;16;20;19;18;26;5;8;25;3;10;1;2;23;22;21;11;9;12;6;7;17;4
14;13;24;15;16;20;19;18;26;17;8;25;3;10;1;2;23;22;21;11;9;12;6;7;5;4;9;6062041
10;6062041;14;13;24;15;16;20;19;18;26;17;8;25;3;10;1;2;23;22;21;11;9;12;6;7;5;4
6;13;24;15;16;20;19;18;26;17;8;25;3;10;1;2;23;22;21;11;9;12;14;7;5;4;10;6087806
10;6087806;6;13;24;15;16;20;19;18;26;17;8;25;3;10;1;2;23;22;21;11;9;12;14;7;5;4
6;13;24;15;16;20;19;18;5;17;8;25;3;10;1;2;23;22;21;11;9;12;14;7;26;4;10;5970321
10;5970321;6;13;24;15;16;20;19;18;5;17;8;25;3;10;1;2;23;22;21;11;9;12;14;7;26;4
6;13;24;15;16;20;19;18;2;17;8;25;3;10;1;5;23;22;21;11;9;12;14;7;26;4;10;5988888
10;5988888;6;13;24;15;16;20;19;18;2;17;8;25;3;10;1;5;23;22;21;11;9;12;14;7;26;4
6;13;24;15;16;20;19;18;2;17;26;25;3;10;1;5;23;22;21;11;9;12;14;7;8;4;10;6011122
10;6011122;6;13;24;15;16;20;19;18;2;17;26;25;3;10;1;5;23;22;21;11;9;12;14;7;8;4
6;13;24;15;16;20;19;18;2;17;26;25;3;10;1;5;23;22;21;11;9;12;7;14;8;4;10;6011122
10;6011122;6;13;24;15;16;20;19;18;2;17;26;25;3;10;1;5;23;22;21;11;9;12;7;14;8;4
6;13;24;15;16;20;19;18;2;17;26;25;3;10;1;5;7;22;21;11;9;12;23;14;8;4;10;6016034
10;6016034;6;13;24;15;16;20;19;18;2;17;26;25;3;10;1;5;7;22;21;11;9;12;23;14;8;4
6;13;24;15;14;20;19;18;2;17;26;25;3;10;1;5;7;22;21;11;9;12;23;16;8;4;10;5982394
10;5982394;6;13;24;15;14;20;19;18;2;17;26;25;3;10;1;5;7;22;21;11;9;12;23;16;8;4
6;13;24;15;11;20;19;18;2;17;26;25;3;10;1;5;7;22;21;14;9;12;23;16;8;4;10;6009001
10;6009001;6;13;24;15;11;20;19;18;2;17;26;25;3;10;1;5;7;22;21;14;9;12;23;16;8;4
6;13;24;15;11;20;19;18;14;17;26;25;3;10;1;5;7;22;21;2;9;12;23;16;8;4;10;6042005
10;6042005;6;13;24;15;11;20;19;18;14;17;26;25;3;10;1;5;7;22;21;2;9;12;23;16;8;4
6;13;24;15;11;20;19;18;14;17;26;25;3;10;1;2;7;22;21;5;9;12;23;16;8;4;10;5881211
10;5881211;6;13;24;15;11;20;19;18;14;17;26;25;3;10;1;2;7;22;21;5;9;12;23;16;8;4
6;13;24;15;11;20;19;14;18;17;26;25;3;10;1;2;7;22;21;5;9;12;23;16;8;4;10;5883691
10;5883691;6;13;24;15;11;20;19;14;18;17;26;25;3;10;1;2;7;22;21;5;9;12;23;16;8;4
11;13;24;15;6;20;19;14;18;17;26;25;3;10;1;2;7;22;21;5;9;12;23;16;8;4;10;5883131
10;5883131;11;13;24;15;6;20;19;14;18;17;26;25;3;10;1;2;7;22;21;5;9;12;23;16;8;4
11;13;24;15;6;20;19;14;18;17;26;1;3;10;25;2;7;22;21;5;9;12;23;16;8;4;10;5862421
10;5862421;11;13;24;15;6;20;19;14;18;17;26;1;3;10;25;2;7;22;21;5;9;12;23;16;8;4
24;13;11;15;6;20;19;14;18;17;26;1;3;10;25;2;7;22;21;5;9;12;23;16;8;4;10;5859260
10;5859260;24;13;11;15;6;20;19;14;18;17;26;1;3;10;25;2;7;22;21;5;9;12;23;16;8;4
24;13;11;15;6;20;19;14;18;17;3;1;26;10;25;2;7;22;21;5;9;12;23;16;8;4;10;5860515
10;5860515;24;13;11;15;6;20;19;14;18;17;3;1;26;10;25;2;7;22;21;5;9;12;23;16;8;4
24;13;11;15;6;20;17;14;18;19;3;1;26;10;25;2;7;22;21;5;9;12;23;16;8;4;10;5854728
10;5854728;24;13;11;15;6;20;17;14;18;19;3;1;26;10;25;2;7;22;21;5;9;12;23;16;8;4
24;13;11;15;6;20;17;14;18;19;3;1;26;9;25;2;7;22;21;5;10;12;23;16;8;4;10;5757902
10;5757902;24;13;11;15;6;20;17;14;18;19;3;1;26;9;25;2;7;22;21;5;10;12;23;16;8;4
24;13;11;15;6;20;17;14;18;10;3;1;26;9;25;2;7;22;21;5;19;12;23;16;8;4;10;5806458
10;5806458;24;13;11;15;6;20;17;14;18;10;3;1;26;9;25;2;7;22;21;5;19;12;23;16;8;4
24;13;11;15;6;20;17;14;18;10;3;1;26;9;25;2;7;22;21;12;19;5;23;16;8;4;10;5808363
10;5808363;24;13;11;15;6;20;17;14;18;10;3;1;26;9;25;2;7;22;21;12;19;5;23;16;8;4
24;13;11;15;6;20;17;14;18;10;3;7;26;9;25;2;1;22;21;12;19;5;23;16;8;4;10;5872148
11;5872148;24;13;11;15;6;20;17;14;18;10;3;7;26;9;25;2;1;22;21;12;19;5;23;16;8;4
24;13;11;15;6;20;17;14;18;10;3;7;26;9;25;2;1;22;21;12;19;8;23;16;5;4;11;6020091
11;5872148;24;13;11;15;6;20;17;14;18;10;3;7;26;9;25;2;1;22;21;12;19;5;23;16;8;4
24;13;11;15;6;20;17;14;18;10;3;7;26;9;25;2;1;22;21;12;19;8;23;16;5;4;11;6020091
11;6020091;24;13;11;15;6;20;17;14;18;10;3;7;26;9;25;2;1;22;21;12;19;8;23;16;5;4
24;13;26;15;6;20;17;14;18;10;3;7;11;9;25;2;1;22;21;12;19;8;23;16;5;4;11;6015645
11;6015645;24;13;26;15;6;20;17;14;18;10;3;7;11;9;25;2;1;22;21;12;19;8;23;16;5;4
24;13;26;15;6;20;17;14;18;10;3;7;11;9;25;2;1;22;21;19;12;8;23;16;5;4;11;6029204
11;6029204;24;13;26;15;6;20;17;14;18;10;3;7;11;9;25;2;1;22;21;19;12;8;23;16;5;4
24;11;26;15;6;20;17;14;18;10;3;7;13;9;25;2;1;22;21;19;12;8;23;16;5;4;11;6029825
11;6029825;24;11;26;15;6;20;17;14;18;10;3;7;13;9;25;2;1;22;21;19;12;8;23;16;5;4
24;11;26;12;6;20;17;14;18;10;3;7;13;9;25;2;1;22;21;19;15;8;23;16;5;4;11;6043273
11;6043273;24;11;26;12;6;20;17;14;18;10;3;7;13;9;25;2;1;22;21;19;15;8;23;16;5;4
24;2;26;12;6;20;17;14;18;10;3;7;13;9;25;11;1;22;21;19;15;8;23;16;5;4;11;6016412
11;6016412;24;2;26;12;6;20;17;14;18;10;3;7;13;9;25;11;1;22;21;19;15;8;23;16;5;4
24;2;26;21;6;20;17;14;18;10;3;7;13;9;25;11;1;22;12;19;15;8;23;16;5;4;11;5993889
11;5993889;24;2;26;21;6;20;17;14;18;10;3;7;13;9;25;11;1;22;12;19;15;8;23;16;5;4
17;2;26;21;6;20;24;14;18;10;3;7;13;9;25;11;1;22;12;19;15;8;23;16;5;4;11;5995369
11;5995369;17;2;26;21;6;20;24;14;18;10;3;7;13;9;25;11;1;22;12;19;15;8;23;16;5;4
17;2;26;21;6;20;24;14;18;10;3;7;12;9;25;11;1;22;13;19;15;8;23;16;5;4;11;5990624
11;5990624;17;2;26;21;6;20;24;14;18;10;3;7;12;9;25;11;1;22;13;19;15;8;23;16;5;4
17;2;26;21;6;5;24;14;18;10;3;7;12;9;25;11;1;22;13;19;15;8;23;16;20;4;11;6031312
11;6031312;17;2;26;21;6;5;24;14;18;10;3;7;12;9;25;11;1;22;13;19;15;8;23;16;20;4
17;2;26;21;6;5;24;14;18;10;20;7;12;9;25;11;1;22;13;19;15;8;23;16;3;4;11;5873912
11;5873912;17;2;26;21;6;5;24;14;18;10;20;7;12;9;25;11;1;22;13;19;15;8;23;16;3;4
17;2;26;21;9;5;24;14;18;10;20;7;12;6;25;11;1;22;13;19;15;8;23;16;3;4;11;5920490
11;5920490;17;2;26;21;9;5;24;14;18;10;20;7;12;6;25;11;1;22;13;19;15;8;23;16;3;4
17;22;26;21;9;5;24;14;18;10;20;7;12;6;25;11;1;2;13;19;15;8;23;16;3;4;11;5937319
11;5937319;17;22;26;21;9;5;24;14;18;10;20;7;12;6;25;11;1;2;13;19;15;8;23;16;3;4
17;22;26;21;9;5;24;14;18;10;20;6;12;7;25;11;1;2;13;19;15;8;23;16;3;4;11;5930985
11;5930985;17;22;26;21;9;5;24;14;18;10;20;6;12;7;25;11;1;2;13;19;15;8;23;16;3;4
17;22;26;21;9;5;24;14;18;10;4;6;12;7;25;11;1;2;13;19;15;8;23;16;3;20;11;5899535
11;5899535;17;22;26;21;9;5;24;14;18;10;4;6;12;7;25;11;1;2;13;19;15;8;23;16;3;20
17;22;26;21;9;5;24;14;18;25;4;6;12;7;10;11;1;2;13;19;15;8;23;16;3;20;11;5897924
11;5897924;17;22;26;21;9;5;24;14;18;25;4;6;12;7;10;11;1;2;13;19;15;8;23;16;3;20
17;22;26;21;9;5;3;14;18;25;4;6;12;7;10;11;1;2;13;19;15;8;23;16;24;20;11;5894118
11;5894118;17;22;26;21;9;5;3;14;18;25;4;6;12;7;10;11;1;2;13;19;15;8;23;16;24;20
17;22;26;21;8;5;3;14;18;25;4;6;12;7;10;11;1;2;13;19;15;9;23;16;24;20;11;5913352
11;5913352;17;22;26;21;8;5;3;14;18;25;4;6;12;7;10;11;1;2;13;19;15;9;23;16;24;20
17;22;26;21;8;5;3;14;18;25;4;23;12;7;10;11;1;2;13;19;15;9;6;16;24;20;11;5924427
12;5924427;17;22;26;21;8;5;3;14;18;25;4;23;12;7;10;11;1;2;13;19;15;9;6;16;24;20
17;22;26;21;9;5;3;14;18;25;4;23;12;7;10;11;1;2;13;19;15;8;6;16;24;20;12;5899036
12;5899036;17;22;26;21;9;5;3;14;18;25;4;23;12;7;10;11;1;2;13;19;15;8;6;16;24;20
17;22;26;21;9;5;3;14;18;25;4;23;12;19;10;11;1;2;13;7;15;8;6;16;24;20;12;5876770
12;5876770;17;22;26;21;9;5;3;14;18;25;4;23;12;19;10;11;1;2;13;7;15;8;6;16;24;20
16;22;26;21;9;5;3;14;18;25;4;23;12;19;10;11;1;2;13;7;15;8;6;17;24;20;12;5870428
12;5870428;16;22;26;21;9;5;3;14;18;25;4;23;12;19;10;11;1;2;13;7;15;8;6;17;24;20
16;22;26;21;9;5;3;14;18;25;4;23;15;19;10;11;1;2;13;7;12;8;6;17;24;20;12;5851068
12;5851068;16;22;26;21;9;5;3;14;18;25;4;23;15;19;10;11;1;2;13;7;12;8;6;17;24;20
16;22;26;21;9;5;3;14;18;25;4;24;15;19;10;11;1;2;13;7;12;8;6;17;23;20;12;5872610
12;5872610;16;22;26;21;9;5;3;14;18;25;4;24;15;19;10;11;1;2;13;7;12;8;6;17;23;20
16;22;26;17;9;5;3;14;18;25;4;24;15;19;10;11;1;2;13;7;12;8;6;21;23;20;12;5870732
12;5870732;16;22;26;17;9;5;3;14;18;25;4;24;15;19;10;11;1;2;13;7;12;8;6;21;23;20
16;22;26;17;6;5;3;14;18;25;4;24;15;19;10;11;1;2;13;7;12;8;9;21;23;20;12;5913448
12;5913448;16;22;26;17;6;5;3;14;18;25;4;24;15;19;10;11;1;2;13;7;12;8;9;21;23;20
16;22;26;17;6;5;3;14;18;25;4;24;15;19;10;11;1;2;13;7;12;23;9;21;8;20;12;6070276
12;6070276;16;22;26;17;6;5;3;14;18;25;4;24;15;19;10;11;1;2;13;7;12;23;9;21;8;20
16;22;26;17;6;5;3;14;18;25;4;24;15;19;10;11;1;2;20;7;12;23;9;21;8;13;12;6011571
12;6011571;16;22;26;17;6;5;3;14;18;25;4;24;15;19;10;11;1;2;20;7;12;23;9;21;8;13
16;22;26;17;6;5;2;14;18;25;4;24;15;19;10;11;1;3;20;7;12;23;9;21;8;13;12;5981095
12;5981095;16;22;26;17;6;5;2;14;18;25;4;24;15;19;10;11;1;3;20;7;12;23;9;21;8;13
16;22;26;17;6;5;2;14;18;25;4;24;12;19;10;11;1;3;20;7;15;23;9;21;8;13;12;5998633
12;5998633;16;22;26;17;6;5;2;14;18;25;4;24;12;19;10;11;1;3;20;7;15;23;9;21;8;13
16;22;26;17;6;5;2;14;18;25;4;24;12;19;10;11;1;13;20;7;15;23;9;21;8;3;12;5946439
12;5946439;16;22;26;17;6;5;2;14;18;25;4;24;12;19;10;11;1;13;20;7;15;23;9;21;8;3
11;22;26;17;6;5;2;14;18;25;4;24;12;19;10;16;1;13;20;7;15;23;9;21;8;3;12;5939929
12;5939929;11;22;26;17;6;5;2;14;18;25;4;24;12;19;10;16;1;13;20;7;15;23;9;21;8;3
11;22;26;17;6;5;2;14;18;25;4;24;12;19;10;16;1;13;20;7;15;23;9;3;8;21;12;5966802
12;5966802;11;22;26;17;6;5;2;14;18;25;4;24;12;19;10;16;1;13;20;7;15;23;9;3;8;21
11;22;26;17;6;5;2;14;18;25;4;24;12;19;10;3;1;13;20;7;15;23;9;16;8;21;12;5996459
12;5996459;11;22;26;17;6;5;2;14;18;25;4;24;12;19;10;3;1;13;20;7;15;23;9;16;8;21
11;22;26;17;6;5;2;14;18;25;4;24;12;19;9;3;1;13;20;7;15;23;10;16;8;21;12;5969498
12;5969498;11;22;26;17;6;5;2;14;18;25;4;24;12;19;9;3;1;13;20;7;15;23;10;16;8;21
11;22;26;17;6;20;2;14;18;25;4;24;12;19;9;3;1;13;5;7;15;23;10;16;8;21;12;5914429
12;5914429;11;22;26;17;6;20;2;14;18;25;4;24;12;19;9;3;1;13;5;7;15;23;10;16;8;21
11;22;26;17;6;20;19;14;18;25;4;24;12;2;9;3;1;13;5;7;15;23;10;16;8;21;12;5966368
