"X1";"X5835730";"X18";"X14";"X4";"X24";"X6";"X1.1";"X26";"X8";"X11";"X16";"X2";"X21";"X15";"X23";"X19";"X9";"X5";"X3";"X7";"X17";"X10";"X13";"X22";"X25";"X20";"X12"
21;1;7;23;13;4;11;17;24;9;22;18;3;19;26;20;15;16;12;5;2;25;10;14;8;6;6;5938883
6;5938883;21;1;7;23;13;4;11;17;24;9;22;18;3;19;26;20;15;16;12;5;2;25;10;14;8;6
21;19;7;23;13;4;11;17;24;9;22;18;3;1;26;20;15;16;12;5;2;25;10;14;8;6;6;5940976
7;5940976;21;19;7;23;13;4;11;17;24;9;22;18;3;1;26;20;15;16;12;5;2;25;10;14;8;6
1;19;7;23;13;4;11;17;24;9;22;18;3;21;26;20;15;16;12;5;2;25;10;14;8;6;7;5928239
7;5928239;1;19;7;23;13;4;11;17;24;9;22;18;3;21;26;20;15;16;12;5;2;25;10;14;8;6
1;19;7;23;13;4;10;17;24;9;22;18;3;21;26;20;15;16;12;5;2;25;11;14;8;6;7;5938049
7;5938049;1;19;7;23;13;4;10;17;24;9;22;18;3;21;26;20;15;16;12;5;2;25;11;14;8;6
1;19;7;23;13;4;10;17;24;9;22;18;3;21;2;20;15;16;12;5;26;25;11;14;8;6;7;5924564
7;5924564;1;19;7;23;13;4;10;17;24;9;22;18;3;21;2;20;15;16;12;5;26;25;11;14;8;6
1;19;7;23;9;4;10;17;24;13;22;18;3;21;2;20;15;16;12;5;26;25;11;14;8;6;7;6051503
7;6051503;1;19;7;23;9;4;10;17;24;13;22;18;3;21;2;20;15;16;12;5;26;25;11;14;8;6
1;12;7;23;9;4;10;17;24;13;22;18;3;21;2;20;15;16;19;5;26;25;11;14;8;6;7;6039886
7;6039886;1;12;7;23;9;4;10;17;24;13;22;18;3;21;2;20;15;16;19;5;26;25;11;14;8;6
22;12;7;23;9;4;10;17;24;13;1;18;3;21;2;20;15;16;19;5;26;25;11;14;8;6;7;6013162
7;6013162;22;12;7;23;9;4;10;17;24;13;1;18;3;21;2;20;15;16;19;5;26;25;11;14;8;6
22;12;7;23;9;4;10;17;24;13;1;18;15;21;2;20;3;16;19;5;26;25;11;14;8;6;7;6081226
7;6081226;22;12;7;23;9;4;10;17;24;13;1;18;15;21;2;20;3;16;19;5;26;25;11;14;8;6
22;12;7;23;9;4;10;17;24;13;1;18;8;21;2;20;3;16;19;5;26;25;11;14;15;6;7;6047495
7;6047495;22;12;7;23;9;4;10;17;24;13;1;18;8;21;2;20;3;16;19;5;26;25;11;14;15;6
22;12;7;23;9;4;10;17;1;13;24;18;8;21;2;20;3;16;19;5;26;25;11;14;15;6;7;6055677
7;6055677;22;12;7;23;9;4;10;17;1;13;24;18;8;21;2;20;3;16;19;5;26;25;11;14;15;6
22;6;7;23;9;4;10;17;1;13;24;18;8;21;2;20;3;16;19;5;26;25;11;14;15;12;7;6049011
7;6049011;22;6;7;23;9;4;10;17;1;13;24;18;8;21;2;20;3;16;19;5;26;25;11;14;15;12
22;6;7;23;9;4;10;17;1;13;24;18;8;21;2;12;3;16;19;5;26;25;11;14;15;20;7;6056634
7;6056634;22;6;7;23;9;4;10;17;1;13;24;18;8;21;2;12;3;16;19;5;26;25;11;14;15;20
22;23;7;6;9;4;10;17;1;13;24;18;8;21;2;12;3;16;19;5;26;25;11;14;15;20;7;6056310
7;6056310;22;23;7;6;9;4;10;17;1;13;24;18;8;21;2;12;3;16;19;5;26;25;11;14;15;20
22;23;7;6;9;4;8;17;1;13;24;18;10;21;2;12;3;16;19;5;26;25;11;14;15;20;7;6112048
7;6112048;22;23;7;6;9;4;8;17;1;13;24;18;10;21;2;12;3;16;19;5;26;25;11;14;15;20
22;23;7;6;9;4;8;17;1;13;24;18;10;21;2;12;3;16;19;5;26;25;11;14;20;15;7;6112048
7;6112048;22;23;7;6;9;4;8;17;1;13;24;18;10;21;2;12;3;16;19;5;26;25;11;14;20;15
22;23;7;6;8;4;9;17;1;13;24;18;10;21;2;12;3;16;19;5;26;25;11;14;20;15;7;6008660
7;6008660;22;23;7;6;8;4;9;17;1;13;24;18;10;21;2;12;3;16;19;5;26;25;11;14;20;15
22;23;7;6;8;4;9;17;1;19;24;18;10;21;2;12;3;16;13;5;26;25;11;14;20;15;7;6025287
7;6025287;22;23;7;6;8;4;9;17;1;19;24;18;10;21;2;12;3;16;13;5;26;25;11;14;20;15
22;23;7;6;25;4;9;17;1;19;24;18;10;21;2;12;3;16;13;5;26;8;11;14;20;15;7;6025747
7;6025747;22;23;7;6;25;4;9;17;1;19;24;18;10;21;2;12;3;16;13;5;26;8;11;14;20;15
22;23;7;6;25;2;9;17;1;19;24;18;10;21;4;12;3;16;13;5;26;8;11;14;20;15;7;6061181
7;6061181;22;23;7;6;25;2;9;17;1;19;24;18;10;21;4;12;3;16;13;5;26;8;11;14;20;15
22;23;7;6;25;2;14;17;1;19;24;18;10;21;4;12;3;16;13;5;26;8;11;9;20;15;7;5969173
7;5969173;22;23;7;6;25;2;14;17;1;19;24;18;10;21;4;12;3;16;13;5;26;8;11;9;20;15
22;23;7;6;25;2;14;17;19;1;24;18;10;21;4;12;3;16;13;5;26;8;11;9;20;15;7;5962833
8;5962833;22;23;7;6;25;2;14;17;19;1;24;18;10;21;4;12;3;16;13;5;26;8;11;9;20;15
22;23;7;6;25;2;14;17;19;1;24;18;10;21;4;12;15;16;13;5;26;8;11;9;20;3;8;5961939
8;5961939;22;23;7;6;25;2;14;17;19;1;24;18;10;21;4;12;15;16;13;5;26;8;11;9;20;3
22;23;7;6;25;2;14;17;19;1;13;18;10;21;4;12;15;16;24;5;26;8;11;9;20;3;8;5981655
8;5981655;22;23;7;6;25;2;14;17;19;1;13;18;10;21;4;12;15;16;24;5;26;8;11;9;20;3
22;23;7;6;25;2;14;17;4;1;13;18;10;21;19;12;15;16;24;5;26;8;11;9;20;3;8;5928189
8;5928189;22;23;7;6;25;2;14;17;4;1;13;18;10;21;19;12;15;16;24;5;26;8;11;9;20;3
22;23;7;6;25;2;14;26;4;1;13;18;10;21;19;12;15;16;24;5;17;8;11;9;20;3;8;5917625
8;5917625;22;23;7;6;25;2;14;26;4;1;13;18;10;21;19;12;15;16;24;5;17;8;11;9;20;3
22;23;7;6;25;2;14;26;4;9;13;18;10;21;19;12;15;16;24;5;17;8;11;1;20;3;8;5888868
8;5888868;22;23;7;6;25;2;14;26;4;9;13;18;10;21;19;12;15;16;24;5;17;8;11;1;20;3
22;23;7;6;25;2;14;26;4;9;13;10;18;21;19;12;15;16;24;5;17;8;11;1;20;3;8;5900757
8;5900757;22;23;7;6;25;2;14;26;4;9;13;10;18;21;19;12;15;16;24;5;17;8;11;1;20;3
22;23;7;6;25;2;14;26;4;9;13;10;18;21;19;12;3;16;24;5;17;8;11;1;20;15;8;5907231
8;5907231;22;23;7;6;25;2;14;26;4;9;13;10;18;21;19;12;3;16;24;5;17;8;11;1;20;15
3;23;7;6;25;2;14;26;4;9;13;10;18;21;19;12;22;16;24;5;17;8;11;1;20;15;8;5991014
8;5991014;3;23;7;6;25;2;14;26;4;9;13;10;18;21;19;12;22;16;24;5;17;8;11;1;20;15
3;23;7;6;25;2;14;26;4;9;13;16;18;21;19;12;22;10;24;5;17;8;11;1;20;15;8;5986031
8;5986031;3;23;7;6;25;2;14;26;4;9;13;16;18;21;19;12;22;10;24;5;17;8;11;1;20;15
3;23;7;6;25;2;14;26;4;12;13;16;18;21;19;9;22;10;24;5;17;8;11;1;20;15;8;5990612
8;5990612;3;23;7;6;25;2;14;26;4;12;13;16;18;21;19;9;22;10;24;5;17;8;11;1;20;15
3;23;7;6;25;2;18;26;4;12;13;16;14;21;19;9;22;10;24;5;17;8;11;1;20;15;8;5959932
8;5959932;3;23;7;6;25;2;18;26;4;12;13;16;14;21;19;9;22;10;24;5;17;8;11;1;20;15
3;23;6;7;25;2;18;26;4;12;13;16;14;21;19;9;22;10;24;5;17;8;11;1;20;15;8;5965217
8;5965217;3;23;6;7;25;2;18;26;4;12;13;16;14;21;19;9;22;10;24;5;17;8;11;1;20;15
3;23;6;7;25;2;18;8;4;12;13;16;14;21;19;9;22;10;24;5;17;26;11;1;20;15;8;5882445
8;5882445;3;23;6;7;25;2;18;8;4;12;13;16;14;21;19;9;22;10;24;5;17;26;11;1;20;15
3;23;8;7;25;2;18;6;4;12;13;16;14;21;19;9;22;10;24;5;17;26;11;1;20;15;8;5935841
8;5935841;3;23;8;7;25;2;18;6;4;12;13;16;14;21;19;9;22;10;24;5;17;26;11;1;20;15
3;23;8;7;25;16;18;6;4;12;13;2;14;21;19;9;22;10;24;5;17;26;11;1;20;15;8;5960675
8;5960675;3;23;8;7;25;16;18;6;4;12;13;2;14;21;19;9;22;10;24;5;17;26;11;1;20;15
3;23;8;19;25;16;18;6;4;12;13;2;14;21;7;9;22;10;24;5;17;26;11;1;20;15;8;5963316
8;5963316;3;23;8;19;25;16;18;6;4;12;13;2;14;21;7;9;22;10;24;5;17;26;11;1;20;15
3;23;8;19;25;12;18;6;4;16;13;2;14;21;7;9;22;10;24;5;17;26;11;1;20;15;8;5979650
8;5979650;3;23;8;19;25;12;18;6;4;16;13;2;14;21;7;9;22;10;24;5;17;26;11;1;20;15
3;1;8;19;25;12;18;6;4;16;13;2;14;21;7;9;22;10;24;5;17;26;11;23;20;15;8;5949777
8;5949777;3;1;8;19;25;12;18;6;4;16;13;2;14;21;7;9;22;10;24;5;17;26;11;23;20;15
3;1;8;19;25;12;18;6;4;16;13;2;14;21;7;9;22;10;26;5;17;24;11;23;20;15;8;5937922
8;5937922;3;1;8;19;25;12;18;6;4;16;13;2;14;21;7;9;22;10;26;5;17;24;11;23;20;15
24;1;8;19;25;12;18;6;4;16;13;2;14;21;7;9;22;10;26;5;17;3;11;23;20;15;8;6007112
9;6007112;24;1;8;19;25;12;18;6;4;16;13;2;14;21;7;9;22;10;26;5;17;3;11;23;20;15
24;1;8;19;25;12;18;6;4;16;13;2;14;3;7;9;22;10;26;5;17;21;11;23;20;15;9;5995680
9;5995680;24;1;8;19;25;12;18;6;4;16;13;2;14;3;7;9;22;10;26;5;17;21;11;23;20;15
15;1;8;19;25;12;18;6;4;16;13;2;14;3;7;9;22;10;26;5;17;21;11;23;20;24;9;5948734
9;5948734;15;1;8;19;25;12;18;6;4;16;13;2;14;3;7;9;22;10;26;5;17;21;11;23;20;24
15;1;8;19;25;7;18;6;4;16;13;2;14;3;12;9;22;10;26;5;17;21;11;23;20;24;9;5916750
9;5916750;15;1;8;19;25;7;18;6;4;16;13;2;14;3;12;9;22;10;26;5;17;21;11;23;20;24
15;1;8;19;20;7;18;6;4;16;13;2;14;3;12;9;22;10;26;5;17;21;11;23;25;24;9;5978489
9;5978489;15;1;8;19;20;7;18;6;4;16;13;2;14;3;12;9;22;10;26;5;17;21;11;23;25;24
15;1;8;19;20;7;18;6;4;16;13;2;3;14;12;9;22;10;26;5;17;21;11;23;25;24;9;5934108
9;5934108;15;1;8;19;20;7;18;6;4;16;13;2;3;14;12;9;22;10;26;5;17;21;11;23;25;24
15;1;8;19;20;7;18;16;4;6;13;2;3;14;12;9;22;10;26;5;17;21;11;23;25;24;9;5934068
9;5934068;15;1;8;19;20;7;18;16;4;6;13;2;3;14;12;9;22;10;26;5;17;21;11;23;25;24
15;1;8;19;20;7;18;13;4;6;16;2;3;14;12;9;22;10;26;5;17;21;11;23;25;24;9;5919577
9;5919577;15;1;8;19;20;7;18;13;4;6;16;2;3;14;12;9;22;10;26;5;17;21;11;23;25;24
15;1;8;19;20;7;18;13;4;6;16;2;22;14;12;9;3;10;26;5;17;21;11;23;25;24;9;5901810
9;5901810;15;1;8;19;20;7;18;13;4;6;16;2;22;14;12;9;3;10;26;5;17;21;11;23;25;24
15;1;8;19;10;7;18;13;4;6;16;2;22;14;12;9;3;20;26;5;17;21;11;23;25;24;9;5789160
9;5789160;15;1;8;19;10;7;18;13;4;6;16;2;22;14;12;9;3;20;26;5;17;21;11;23;25;24
15;22;8;19;10;7;18;13;4;6;16;2;1;14;12;9;3;20;26;5;17;21;11;23;25;24;9;5757942
9;5757942;15;22;8;19;10;7;18;13;4;6;16;2;1;14;12;9;3;20;26;5;17;21;11;23;25;24
15;22;8;19;10;24;18;13;4;6;16;2;1;14;12;9;3;20;26;5;17;21;11;23;25;7;9;5768679
9;5768679;15;22;8;19;10;24;18;13;4;6;16;2;1;14;12;9;3;20;26;5;17;21;11;23;25;7
15;22;8;19;10;24;18;13;4;21;16;2;1;14;12;9;3;20;26;5;17;6;11;23;25;7;9;5756994
9;5756994;15;22;8;19;10;24;18;13;4;21;16;2;1;14;12;9;3;20;26;5;17;6;11;23;25;7
15;22;8;23;10;24;18;13;4;21;16;2;1;14;12;9;3;20;26;5;17;6;11;19;25;7;9;5772784
9;5772784;15;22;8;23;10;24;18;13;4;21;16;2;1;14;12;9;3;20;26;5;17;6;11;19;25;7
15;22;8;7;10;24;18;13;4;21;16;2;1;14;12;9;3;20;26;5;17;6;11;19;25;23;9;5816264
9;5816264;15;22;8;7;10;24;18;13;4;21;16;2;1;14;12;9;3;20;26;5;17;6;11;19;25;23
15;22;8;7;10;24;18;13;4;21;20;2;1;14;12;9;3;16;26;5;17;6;11;19;25;23;9;5864992
9;5864992;15;22;8;7;10;24;18;13;4;21;20;2;1;14;12;9;3;16;26;5;17;6;11;19;25;23
15;22;8;7;10;24;26;13;4;21;20;2;1;14;12;9;3;16;18;5;17;6;11;19;25;23;9;5849778
9;5849778;15;22;8;7;10;24;26;13;4;21;20;2;1;14;12;9;3;16;18;5;17;6;11;19;25;23
15;22;8;7;3;24;26;13;4;21;20;2;1;14;12;9;10;16;18;5;17;6;11;19;25;23;9;5926914
9;5926914;15;22;8;7;3;24;26;13;4;21;20;2;1;14;12;9;10;16;18;5;17;6;11;19;25;23
15;22;8;7;3;24;26;5;4;21;20;2;1;14;12;9;10;16;18;13;17;6;11;19;25;23;9;5795732
9;5795732;15;22;8;7;3;24;26;5;4;21;20;2;1;14;12;9;10;16;18;13;17;6;11;19;25;23
15;22;8;7;4;24;26;5;3;21;20;2;1;14;12;9;10;16;18;13;17;6;11;19;25;23;9;5685826
9;5685826;15;22;8;7;4;24;26;5;3;21;20;2;1;14;12;9;10;16;18;13;17;6;11;19;25;23
15;22;8;6;4;24;26;5;3;21;20;2;1;14;12;9;10;16;18;13;17;7;11;19;25;23;9;5690081
10;5690081;15;22;8;6;4;24;26;5;3;21;20;2;1;14;12;9;10;16;18;13;17;7;11;19;25;23
15;22;26;6;4;24;8;5;3;21;20;2;1;14;12;9;10;16;18;13;17;7;11;19;25;23;10;5720521
10;5720521;15;22;26;6;4;24;8;5;3;21;20;2;1;14;12;9;10;16;18;13;17;7;11;19;25;23
15;22;26;6;8;24;4;5;3;21;20;2;1;14;12;9;10;16;18;13;17;7;11;19;25;23;10;5715271
10;5715271;15;22;26;6;8;24;4;5;3;21;20;2;1;14;12;9;10;16;18;13;17;7;11;19;25;23
7;22;26;6;8;24;4;5;3;21;20;2;1;14;12;9;10;16;18;13;17;15;11;19;25;23;10;5714405
10;5714405;7;22;26;6;8;24;4;5;3;21;20;2;1;14;12;9;10;16;18;13;17;15;11;19;25;23
7;22;26;6;8;24;4;5;19;21;20;2;1;14;12;9;10;16;18;13;17;15;11;3;25;23;10;5815372
10;5815372;7;22;26;6;8;24;4;5;19;21;20;2;1;14;12;9;10;16;18;13;17;15;11;3;25;23
7;22;26;6;14;24;4;5;19;21;20;2;1;8;12;9;10;16;18;13;17;15;11;3;25;23;10;5778235
10;5778235;7;22;26;6;14;24;4;5;19;21;20;2;1;8;12;9;10;16;18;13;17;15;11;3;25;23
7;22;26;6;14;24;4;5;19;21;25;2;1;8;12;9;10;16;18;13;17;15;11;3;20;23;10;5887908
10;5887908;7;22;26;6;14;24;4;5;19;21;25;2;1;8;12;9;10;16;18;13;17;15;11;3;20;23
5;22;26;6;14;24;4;7;19;21;25;2;1;8;12;9;10;16;18;13;17;15;11;3;20;23;10;5876617
10;5876617;5;22;26;6;14;24;4;7;19;21;25;2;1;8;12;9;10;16;18;13;17;15;11;3;20;23
5;22;26;8;14;24;4;7;19;21;25;2;1;6;12;9;10;16;18;13;17;15;11;3;20;23;10;5942074
10;5942074;5;22;26;8;14;24;4;7;19;21;25;2;1;6;12;9;10;16;18;13;17;15;11;3;20;23
5;22;26;8;14;24;4;7;19;21;25;2;1;6;20;9;10;16;18;13;17;15;11;3;12;23;10;5927972
10;5927972;5;22;26;8;14;24;4;7;19;21;25;2;1;6;20;9;10;16;18;13;17;15;11;3;12;23
5;22;26;8;14;24;4;7;19;21;20;2;1;6;25;9;10;16;18;13;17;15;11;3;12;23;10;5889673
10;5889673;5;22;26;8;14;24;4;7;19;21;20;2;1;6;25;9;10;16;18;13;17;15;11;3;12;23
10;22;26;8;14;24;4;7;19;21;20;2;1;6;25;9;5;16;18;13;17;15;11;3;12;23;10;5851693
10;5851693;10;22;26;8;14;24;4;7;19;21;20;2;1;6;25;9;5;16;18;13;17;15;11;3;12;23
10;22;26;8;19;24;4;7;14;21;20;2;1;6;25;9;5;16;18;13;17;15;11;3;12;23;10;5970972
10;5970972;10;22;26;8;19;24;4;7;14;21;20;2;1;6;25;9;5;16;18;13;17;15;11;3;12;23
10;22;26;8;19;11;4;7;14;21;20;2;1;6;25;9;5;16;18;13;17;15;24;3;12;23;10;5978094
10;5978094;10;22;26;8;19;11;4;7;14;21;20;2;1;6;25;9;5;16;18;13;17;15;24;3;12;23
10;22;26;8;19;7;4;11;14;21;20;2;1;6;25;9;5;16;18;13;17;15;24;3;12;23;10;6011258
10;6011258;10;22;26;8;19;7;4;11;14;21;20;2;1;6;25;9;5;16;18;13;17;15;24;3;12;23
13;22;26;8;19;7;4;11;14;21;20;2;1;6;25;9;5;16;18;10;17;15;24;3;12;23;10;6006526
10;6006526;13;22;26;8;19;7;4;11;14;21;20;2;1;6;25;9;5;16;18;10;17;15;24;3;12;23
13;21;26;8;19;7;4;11;14;22;20;2;1;6;25;9;5;16;18;10;17;15;24;3;12;23;10;5998625
10;5998625;13;21;26;8;19;7;4;11;14;22;20;2;1;6;25;9;5;16;18;10;17;15;24;3;12;23
13;21;26;8;19;7;4;11;3;22;20;2;1;6;25;9;5;16;18;10;17;15;24;14;12;23;10;5837671
10;5837671;13;21;26;8;19;7;4;11;3;22;20;2;1;6;25;9;5;16;18;10;17;15;24;14;12;23
13;21;4;8;19;7;26;11;3;22;20;2;1;6;25;9;5;16;18;10;17;15;24;14;12;23;10;5786279
10;5786279;13;21;4;8;19;7;26;11;3;22;20;2;1;6;25;9;5;16;18;10;17;15;24;14;12;23
13;21;4;8;19;7;26;11;3;22;24;2;1;6;25;9;5;16;18;10;17;15;20;14;12;23;10;5894907
10;5894907;13;21;4;8;19;7;26;11;3;22;24;2;1;6;25;9;5;16;18;10;17;15;20;14;12;23
13;21;4;8;19;7;26;11;3;22;24;2;25;6;1;9;5;16;18;10;17;15;20;14;12;23;10;5933103
11;5933103;13;21;4;8;19;7;26;11;3;22;24;2;25;6;1;9;5;16;18;10;17;15;20;14;12;23
13;21;4;8;6;7;26;11;3;22;24;2;25;19;1;9;5;16;18;10;17;15;20;14;12;23;11;5900562
11;5900562;13;21;4;8;6;7;26;11;3;22;24;2;25;19;1;9;5;16;18;10;17;15;20;14;12;23
13;21;4;8;6;7;26;11;3;22;24;2;25;20;1;9;5;16;18;10;17;15;19;14;12;23;11;5883988
11;5883988;13;21;4;8;6;7;26;11;3;22;24;2;25;20;1;9;5;16;18;10;17;15;19;14;12;23
13;21;4;8;6;15;26;11;3;22;24;2;25;20;1;9;5;16;18;10;17;7;19;14;12;23;11;5858583
11;5858583;13;21;4;8;6;15;26;11;3;22;24;2;25;20;1;9;5;16;18;10;17;7;19;14;12;23
13;21;4;8;6;15;26;3;11;22;24;2;25;20;1;9;5;16;18;10;17;7;19;14;12;23;11;5860683
11;5860683;13;21;4;8;6;15;26;3;11;22;24;2;25;20;1;9;5;16;18;10;17;7;19;14;12;23
4;21;13;8;6;15;26;3;11;22;24;2;25;20;1;9;5;16;18;10;17;7;19;14;12;23;11;5860679
11;5860679;4;21;13;8;6;15;26;3;11;22;24;2;25;20;1;9;5;16;18;10;17;7;19;14;12;23
4;21;13;8;6;15;26;3;11;22;24;2;25;20;1;18;5;16;9;10;17;7;19;14;12;23;11;5868256
11;5868256;4;21;13;8;6;15;26;3;11;22;24;2;25;20;1;18;5;16;9;10;17;7;19;14;12;23
4;21;13;8;6;15;26;9;11;22;24;2;25;20;1;18;5;16;3;10;17;7;19;14;12;23;11;5907857
11;5907857;4;21;13;8;6;15;26;9;11;22;24;2;25;20;1;18;5;16;3;10;17;7;19;14;12;23
4;21;13;8;6;15;11;9;26;22;24;2;25;20;1;18;5;16;3;10;17;7;19;14;12;23;11;5906861
11;5906861;4;21;13;8;6;15;11;9;26;22;24;2;25;20;1;18;5;16;3;10;17;7;19;14;12;23
4;21;13;8;6;9;11;15;26;22;24;2;25;20;1;18;5;16;3;10;17;7;19;14;12;23;11;5965333
11;5965333;4;21;13;8;6;9;11;15;26;22;24;2;25;20;1;18;5;16;3;10;17;7;19;14;12;23
4;21;13;8;6;9;11;15;26;2;24;22;25;20;1;18;5;16;3;10;17;7;19;14;12;23;11;5963474
11;5963474;4;21;13;8;6;9;11;15;26;2;24;22;25;20;1;18;5;16;3;10;17;7;19;14;12;23
4;21;13;26;6;9;11;15;8;2;24;22;25;20;1;18;5;16;3;10;17;7;19;14;12;23;11;5996150
11;5996150;4;21;13;26;6;9;11;15;8;2;24;22;25;20;1;18;5;16;3;10;17;7;19;14;12;23
4;21;13;26;6;9;11;15;8;2;24;22;25;17;1;18;5;16;3;10;20;7;19;14;12;23;11;6037961
11;6037961;4;21;13;26;6;9;11;15;8;2;24;22;25;17;1;18;5;16;3;10;20;7;19;14;12;23
4;21;13;26;6;10;11;15;8;2;24;22;25;17;1;18;5;16;3;9;20;7;19;14;12;23;11;6087914
11;6087914;4;21;13;26;6;10;11;15;8;2;24;22;25;17;1;18;5;16;3;9;20;7;19;14;12;23
4;21;13;26;6;10;14;15;8;2;24;22;25;17;1;18;5;16;3;9;20;7;19;11;12;23;11;6004543
11;6004543;4;21;13;26;6;10;14;15;8;2;24;22;25;17;1;18;5;16;3;9;20;7;19;11;12;23
4;21;13;26;6;10;14;15;8;2;24;22;25;17;1;18;16;5;3;9;20;7;19;11;12;23;11;5943747
11;5943747;4;21;13;26;6;10;14;15;8;2;24;22;25;17;1;18;16;5;3;9;20;7;19;11;12;23
4;21;13;26;6;10;14;2;8;15;24;22;25;17;1;18;16;5;3;9;20;7;19;11;12;23;11;5969627
11;5969627;4;21;13;26;6;10;14;2;8;15;24;22;25;17;1;18;16;5;3;9;20;7;19;11;12;23
20;21;13;26;6;10;14;2;8;15;24;22;25;17;1;18;16;5;3;9;4;7;19;11;12;23;11;5948804
11;5948804;20;21;13;26;6;10;14;2;8;15;24;22;25;17;1;18;16;5;3;9;4;7;19;11;12;23
20;21;13;26;6;10;14;2;8;15;24;22;25;17;1;18;5;16;3;9;4;7;19;11;12;23;11;5982260
11;5982260;20;21;13;26;6;10;14;2;8;15;24;22;25;17;1;18;5;16;3;9;4;7;19;11;12;23
20;21;13;26;6;10;14;2;8;15;24;22;25;5;1;18;17;16;3;9;4;7;19;11;12;23;11;5908193
11;5908193;20;21;13;26;6;10;14;2;8;15;24;22;25;5;1;18;17;16;3;9;4;7;19;11;12;23
20;21;22;26;6;10;14;2;8;15;24;13;25;5;1;18;17;16;3;9;4;7;19;11;12;23;11;5896005
12;5896005;20;21;22;26;6;10;14;2;8;15;24;13;25;5;1;18;17;16;3;9;4;7;19;11;12;23
20;21;22;26;19;10;14;2;8;15;24;13;25;5;1;18;17;16;3;9;4;7;6;11;12;23;12;5868116
12;5868116;20;21;22;26;19;10;14;2;8;15;24;13;25;5;1;18;17;16;3;9;4;7;6;11;12;23
20;21;13;26;19;10;14;2;8;15;24;22;25;5;1;18;17;16;3;9;4;7;6;11;12;23;12;5880304
12;5880304;20;21;13;26;19;10;14;2;8;15;24;22;25;5;1;18;17;16;3;9;4;7;6;11;12;23
20;21;13;26;11;10;14;2;8;15;24;22;25;5;1;18;17;16;3;9;4;7;6;19;12;23;12;5912300
12;5912300;20;21;13;26;11;10;14;2;8;15;24;22;25;5;1;18;17;16;3;9;4;7;6;19;12;23
20;9;13;26;11;10;14;2;8;15;24;22;25;5;1;18;17;16;3;21;4;7;6;19;12;23;12;5892954
12;5892954;20;9;13;26;11;10;14;2;8;15;24;22;25;5;1;18;17;16;3;21;4;7;6;19;12;23
20;9;13;26;11;10;14;2;8;15;24;22;25;5;1;23;17;16;3;21;4;7;6;19;12;18;12;5906344
12;5906344;20;9;13;26;11;10;14;2;8;15;24;22;25;5;1;23;17;16;3;21;4;7;6;19;12;18
10;9;13;26;11;20;14;2;8;15;24;22;25;5;1;23;17;16;3;21;4;7;6;19;12;18;12;5880583
12;5880583;10;9;13;26;11;20;14;2;8;15;24;22;25;5;1;23;17;16;3;21;4;7;6;19;12;18
10;7;13;26;11;20;14;2;8;15;24;22;25;5;1;23;17;16;3;21;4;9;6;19;12;18;12;5895053
12;5895053;10;7;13;26;11;20;14;2;8;15;24;22;25;5;1;23;17;16;3;21;4;9;6;19;12;18
10;7;13;23;11;20;14;2;8;15;24;22;25;5;1;26;17;16;3;21;4;9;6;19;12;18;12;5906781
12;5906781;10;7;13;23;11;20;14;2;8;15;24;22;25;5;1;26;17;16;3;21;4;9;6;19;12;18
10;7;13;23;11;20;14;2;1;15;24;22;25;5;8;26;17;16;3;21;4;9;6;19;12;18;12;5875618
12;5875618;10;7;13;23;11;20;14;2;1;15;24;22;25;5;8;26;17;16;3;21;4;9;6;19;12;18
10;7;13;23;11;21;14;2;1;15;24;22;25;5;8;26;17;16;3;20;4;9;6;19;12;18;12;5941521
12;5875618;10;7;13;23;11;20;14;2;1;15;24;22;25;5;8;26;17;16;3;21;4;9;6;19;12;18
10;7;13;23;4;20;14;2;1;15;24;22;25;5;8;26;17;16;3;21;11;9;6;19;12;18;12;5875097
12;5875097;10;7;13;23;4;20;14;2;1;15;24;22;25;5;8;26;17;16;3;21;11;9;6;19;12;18
10;7;13;23;4;20;14;2;1;15;24;22;25;5;8;26;17;16;6;21;11;9;3;19;12;18;12;5950869
12;5950869;10;7;13;23;4;20;14;2;1;15;24;22;25;5;8;26;17;16;6;21;11;9;3;19;12;18
10;7;13;23;4;20;14;2;1;19;24;22;25;5;8;26;17;16;6;21;11;9;3;15;12;18;12;5891778
12;5891778;10;7;13;23;4;20;14;2;1;19;24;22;25;5;8;26;17;16;6;21;11;9;3;15;12;18
10;7;13;23;4;20;14;2;1;19;24;22;25;5;8;21;17;16;6;26;11;9;3;15;12;18;12;5930954
12;5930954;10;7;13;23;4;20;14;2;1;19;24;22;25;5;8;21;17;16;6;26;11;9;3;15;12;18
10;7;13;8;4;20;14;2;1;19;24;22;25;5;23;21;17;16;6;26;11;9;3;15;12;18;12;5995947
12;5995947;10;7;13;8;4;20;14;2;1;19;24;22;25;5;23;21;17;16;6;26;11;9;3;15;12;18
8;7;13;10;4;20;14;2;1;19;24;22;25;5;23;21;17;16;6;26;11;9;3;15;12;18;12;5911021
12;5911021;8;7;13;10;4;20;14;2;1;19;24;22;25;5;23;21;17;16;6;26;11;9;3;15;12;18
8;7;5;10;4;20;14;2;1;19;24;22;25;13;23;21;17;16;6;26;11;9;3;15;12;18;12;6078548
12;6078548;8;7;5;10;4;20;14;2;1;19;24;22;25;13;23;21;17;16;6;26;11;9;3;15;12;18
8;7;5;10;4;1;14;2;20;19;24;22;25;13;23;21;17;16;6;26;11;9;3;15;12;18;12;6093703
