"X1";"X6106686";"X3";"X9";"X23";"X1.1";"X6";"X22";"X5";"X4";"X2";"X13";"X19";"X10";"X15";"X26";"X11";"X17";"X18";"X21";"X16";"X12";"X20";"X14";"X24";"X8";"X25";"X7"
4;9;18;19;22;26;23;15;24;13;14;25;6;1;16;8;17;5;7;11;21;20;2;3;12;10;6;5825818
6;5825818;4;9;18;19;22;26;23;15;24;13;14;25;6;1;16;8;17;5;7;11;21;20;2;3;12;10
4;9;18;19;22;26;23;15;24;13;14;8;6;1;16;25;17;5;7;11;21;20;2;3;12;10;6;5840720
7;5840720;4;9;18;19;22;26;23;15;24;13;14;8;6;1;16;25;17;5;7;11;21;20;2;3;12;10
4;9;13;19;22;26;23;15;24;18;14;8;6;1;16;25;17;5;7;11;21;20;2;3;12;10;7;5836235
7;5836235;4;9;13;19;22;26;23;15;24;18;14;8;6;1;16;25;17;5;7;11;21;20;2;3;12;10
4;9;13;17;22;26;23;15;24;18;14;8;6;1;16;25;19;5;7;11;21;20;2;3;12;10;7;5712790
7;5712790;4;9;13;17;22;26;23;15;24;18;14;8;6;1;16;25;19;5;7;11;21;20;2;3;12;10
4;9;13;17;22;26;23;15;24;18;14;8;6;1;16;25;19;5;7;10;21;20;2;3;12;11;7;5707739
7;5707739;4;9;13;17;22;26;23;15;24;18;14;8;6;1;16;25;19;5;7;10;21;20;2;3;12;11
4;9;13;17;22;26;23;15;24;18;14;8;6;3;16;25;19;5;7;10;21;20;2;1;12;11;7;5737486
7;5737486;4;9;13;17;22;26;23;15;24;18;14;8;6;3;16;25;19;5;7;10;21;20;2;1;12;11
4;9;13;17;22;26;23;7;24;18;14;8;6;3;16;25;19;5;15;10;21;20;2;1;12;11;7;5768205
7;5768205;4;9;13;17;22;26;23;7;24;18;14;8;6;3;16;25;19;5;15;10;21;20;2;1;12;11
4;9;13;17;22;26;23;12;24;18;14;8;6;3;16;25;19;5;15;10;21;20;2;1;7;11;7;5741044
7;5741044;4;9;13;17;22;26;23;12;24;18;14;8;6;3;16;25;19;5;15;10;21;20;2;1;7;11
4;9;13;17;22;26;23;12;24;2;14;8;6;3;16;25;19;5;15;10;21;20;18;1;7;11;7;5742912
7;5742912;4;9;13;17;22;26;23;12;24;2;14;8;6;3;16;25;19;5;15;10;21;20;18;1;7;11
4;9;13;3;22;26;23;12;24;2;14;8;6;17;16;25;19;5;15;10;21;20;18;1;7;11;7;5767362
7;5767362;4;9;13;3;22;26;23;12;24;2;14;8;6;17;16;25;19;5;15;10;21;20;18;1;7;11
4;9;13;3;22;26;23;12;2;24;14;8;6;17;16;25;19;5;15;10;21;20;18;1;7;11;7;5769002
7;5769002;4;9;13;3;22;26;23;12;2;24;14;8;6;17;16;25;19;5;15;10;21;20;18;1;7;11
4;9;13;3;22;26;23;12;2;24;14;8;16;17;6;25;19;5;15;10;21;20;18;1;7;11;7;5778592
7;5778592;4;9;13;3;22;26;23;12;2;24;14;8;16;17;6;25;19;5;15;10;21;20;18;1;7;11
4;9;13;3;22;26;23;12;2;24;14;8;16;17;6;25;19;11;15;10;21;20;18;1;7;5;7;5897781
7;5897781;4;9;13;3;22;26;23;12;2;24;14;8;16;17;6;25;19;11;15;10;21;20;18;1;7;5
4;9;13;3;22;26;14;12;2;24;23;8;16;17;6;25;19;11;15;10;21;20;18;1;7;5;7;6079619
7;6079619;4;9;13;3;22;26;14;12;2;24;23;8;16;17;6;25;19;11;15;10;21;20;18;1;7;5
4;9;13;3;22;26;14;12;2;24;23;8;16;17;18;25;19;11;15;10;21;20;6;1;7;5;7;6069238
7;6069238;4;9;13;3;22;26;14;12;2;24;23;8;16;17;18;25;19;11;15;10;21;20;6;1;7;5
4;9;13;3;22;1;14;12;2;24;23;8;16;17;18;25;19;11;15;10;21;20;6;26;7;5;7;6021615
7;6021615;4;9;13;3;22;1;14;12;2;24;23;8;16;17;18;25;19;11;15;10;21;20;6;26;7;5
4;9;13;3;22;1;14;12;2;15;23;8;16;17;18;25;19;11;24;10;21;20;6;26;7;5;7;6033455
7;6033455;4;9;13;3;22;1;14;12;2;15;23;8;16;17;18;25;19;11;24;10;21;20;6;26;7;5
4;9;13;3;22;1;14;12;2;15;23;8;16;17;18;25;6;11;24;10;21;20;19;26;7;5;7;6091368
7;6091368;4;9;13;3;22;1;14;12;2;15;23;8;16;17;18;25;6;11;24;10;21;20;19;26;7;5
4;12;13;3;22;1;14;9;2;15;23;8;16;17;18;25;6;11;24;10;21;20;19;26;7;5;7;6065791
7;6065791;4;12;13;3;22;1;14;9;2;15;23;8;16;17;18;25;6;11;24;10;21;20;19;26;7;5
4;12;13;3;22;1;14;9;2;15;23;8;16;11;18;25;6;17;24;10;21;20;19;26;7;5;7;6066864
7;6066864;4;12;13;3;22;1;14;9;2;15;23;8;16;11;18;25;6;17;24;10;21;20;19;26;7;5
4;12;13;3;22;1;14;9;2;15;23;8;16;11;18;25;6;17;7;10;21;20;19;26;24;5;7;6016179
7;6016179;4;12;13;3;22;1;14;9;2;15;23;8;16;11;18;25;6;17;7;10;21;20;19;26;24;5
4;12;13;3;22;1;14;9;2;15;23;8;16;11;24;25;6;17;7;10;21;20;19;26;18;5;7;6110923
8;6110923;4;12;13;3;22;1;14;9;2;15;23;8;16;11;24;25;6;17;7;10;21;20;19;26;18;5
4;12;13;10;22;1;14;9;2;15;23;8;16;11;24;25;6;17;7;3;21;20;19;26;18;5;8;6095136
8;6095136;4;12;13;10;22;1;14;9;2;15;23;8;16;11;24;25;6;17;7;3;21;20;19;26;18;5
4;12;13;10;22;1;14;9;24;15;23;8;16;11;2;25;6;17;7;3;21;20;19;26;18;5;8;6059508
8;6059508;4;12;13;10;22;1;14;9;24;15;23;8;16;11;2;25;6;17;7;3;21;20;19;26;18;5
4;12;13;10;8;1;14;9;24;15;23;22;16;11;2;25;6;17;7;3;21;20;19;26;18;5;8;6103285
8;6059508;4;12;13;10;22;1;14;9;24;15;23;8;16;11;2;25;6;17;7;3;21;20;19;26;18;5
4;12;13;10;25;1;14;9;24;15;23;8;16;11;2;22;6;17;7;3;21;20;19;26;18;5;8;6080341
8;6080341;4;12;13;10;25;1;14;9;24;15;23;8;16;11;2;22;6;17;7;3;21;20;19;26;18;5
4;11;13;10;25;1;14;9;24;15;23;8;16;12;2;22;6;17;7;3;21;20;19;26;18;5;8;6073876
8;6073876;4;11;13;10;25;1;14;9;24;15;23;8;16;12;2;22;6;17;7;3;21;20;19;26;18;5
4;11;1;10;25;13;14;9;24;15;23;8;16;12;2;22;6;17;7;3;21;20;19;26;18;5;8;6150407
8;6150407;4;11;1;10;25;13;14;9;24;15;23;8;16;12;2;22;6;17;7;3;21;20;19;26;18;5
4;11;1;10;25;13;14;9;24;15;2;8;16;12;23;22;6;17;7;3;21;20;19;26;18;5;8;6145374
8;6145374;4;11;1;10;25;13;14;9;24;15;2;8;16;12;23;22;6;17;7;3;21;20;19;26;18;5
4;11;1;10;25;13;14;9;16;15;2;8;24;12;23;22;6;17;7;3;21;20;19;26;18;5;8;6155869
8;6155869;4;11;1;10;25;13;14;9;16;15;2;8;24;12;23;22;6;17;7;3;21;20;19;26;18;5
4;11;1;10;25;13;14;9;16;15;2;8;18;12;23;22;6;17;7;3;21;20;19;26;24;5;8;6088466
8;6088466;4;11;1;10;25;13;14;9;16;15;2;8;18;12;23;22;6;17;7;3;21;20;19;26;24;5
4;11;1;10;25;13;14;9;26;15;2;8;18;12;23;22;6;17;7;3;21;20;19;16;24;5;8;6086312
8;6086312;4;11;1;10;25;13;14;9;26;15;2;8;18;12;23;22;6;17;7;3;21;20;19;16;24;5
4;11;1;10;25;13;14;9;26;15;2;8;18;22;23;12;6;17;7;3;21;20;19;16;24;5;8;6094251
8;6094251;4;11;1;10;25;13;14;9;26;15;2;8;18;22;23;12;6;17;7;3;21;20;19;16;24;5
4;3;1;10;25;13;14;9;26;15;2;8;18;22;23;12;6;17;7;11;21;20;19;16;24;5;8;6150380
8;6150380;4;3;1;10;25;13;14;9;26;15;2;8;18;22;23;12;6;17;7;11;21;20;19;16;24;5
4;3;1;10;25;13;14;9;26;15;2;8;18;22;23;12;24;17;7;11;21;20;19;16;6;5;8;6152776
8;6152776;4;3;1;10;25;13;14;9;26;15;2;8;18;22;23;12;24;17;7;11;21;20;19;16;6;5
16;3;1;10;25;13;14;9;26;15;2;8;18;22;23;12;24;17;7;11;21;20;19;4;6;5;8;6155044
8;6155044;16;3;1;10;25;13;14;9;26;15;2;8;18;22;23;12;24;17;7;11;21;20;19;4;6;5
16;3;1;10;25;13;14;9;26;15;2;8;18;22;23;12;24;17;19;11;21;20;7;4;6;5;8;6073475
8;6073475;16;3;1;10;25;13;14;9;26;15;2;8;18;22;23;12;24;17;19;11;21;20;7;4;6;5
16;8;1;10;25;13;14;9;26;15;2;3;18;22;23;12;24;17;19;11;21;20;7;4;6;5;8;6051880
8;6051880;16;8;1;10;25;13;14;9;26;15;2;3;18;22;23;12;24;17;19;11;21;20;7;4;6;5
16;8;1;10;25;13;14;9;26;15;2;3;18;22;23;12;24;17;19;11;21;20;6;4;7;5;8;6117427
8;6117427;16;8;1;10;25;13;14;9;26;15;2;3;18;22;23;12;24;17;19;11;21;20;6;4;7;5
16;8;1;10;25;13;14;9;26;15;2;3;18;22;23;12;24;17;5;11;21;20;6;4;7;19;8;5938734
8;5938734;16;8;1;10;25;13;14;9;26;15;2;3;18;22;23;12;24;17;5;11;21;20;6;4;7;19
16;8;1;26;25;13;14;9;10;15;2;3;18;22;23;12;24;17;5;11;21;20;6;4;7;19;8;5942385
8;5942385;16;8;1;26;25;13;14;9;10;15;2;3;18;22;23;12;24;17;5;11;21;20;6;4;7;19
16;8;1;26;25;13;14;9;10;15;2;3;18;22;23;12;24;17;5;11;21;20;4;6;7;19;8;5942385
9;5942385;16;8;1;26;25;13;14;9;10;15;2;3;18;22;23;12;24;17;5;11;21;20;4;6;7;19
16;26;1;8;25;13;14;9;10;15;2;3;18;22;23;12;24;17;5;11;21;20;4;6;7;19;9;5946875
9;5946875;16;26;1;8;25;13;14;9;10;15;2;3;18;22;23;12;24;17;5;11;21;20;4;6;7;19
17;26;1;8;25;13;14;9;10;15;2;3;18;22;23;12;24;16;5;11;21;20;4;6;7;19;9;5943778
9;5943778;17;26;1;8;25;13;14;9;10;15;2;3;18;22;23;12;24;16;5;11;21;20;4;6;7;19
17;26;1;8;25;13;14;9;10;15;2;3;18;22;23;12;19;16;5;11;21;20;4;6;7;24;9;5885675
9;5885675;17;26;1;8;25;13;14;9;10;15;2;3;18;22;23;12;19;16;5;11;21;20;4;6;7;24
17;26;1;8;25;13;14;9;10;15;2;3;18;22;4;12;19;16;5;11;21;20;23;6;7;24;9;5884734
9;5884734;17;26;1;8;25;13;14;9;10;15;2;3;18;22;4;12;19;16;5;11;21;20;23;6;7;24
17;26;1;8;25;13;14;9;10;15;2;3;18;22;4;12;19;16;5;11;6;20;23;21;7;24;9;5876922
9;5876922;17;26;1;8;25;13;14;9;10;15;2;3;18;22;4;12;19;16;5;11;6;20;23;21;7;24
17;26;1;8;25;13;14;9;10;15;2;3;18;22;4;12;19;16;5;11;20;6;23;21;7;24;9;5872911
9;5872911;17;26;1;8;25;13;14;9;10;15;2;3;18;22;4;12;19;16;5;11;20;6;23;21;7;24
17;26;1;8;25;13;14;9;10;15;2;5;18;22;4;12;19;16;3;11;20;6;23;21;7;24;9;5779378
9;5779378;17;26;1;8;25;13;14;9;10;15;2;5;18;22;4;12;19;16;3;11;20;6;23;21;7;24
17;26;1;4;25;13;14;9;10;15;2;5;18;22;8;12;19;16;3;11;20;6;23;21;7;24;9;5779509
9;5779509;17;26;1;4;25;13;14;9;10;15;2;5;18;22;8;12;19;16;3;11;20;6;23;21;7;24
17;26;1;4;20;13;14;9;10;15;2;5;18;22;8;12;19;16;3;11;25;6;23;21;7;24;9;5733698
9;5733698;17;26;1;4;20;13;14;9;10;15;2;5;18;22;8;12;19;16;3;11;25;6;23;21;7;24
17;26;1;8;20;13;14;9;10;15;2;5;18;22;4;12;19;16;3;11;25;6;23;21;7;24;9;5733007
9;5733007;17;26;1;8;20;13;14;9;10;15;2;5;18;22;4;12;19;16;3;11;25;6;23;21;7;24
17;26;1;8;25;13;14;9;10;15;2;5;18;22;4;12;19;16;3;11;20;6;23;21;7;24;9;5779378
9;5779378;17;26;1;8;25;13;14;9;10;15;2;5;18;22;4;12;19;16;3;11;20;6;23;21;7;24
8;26;1;17;25;13;14;9;10;15;2;5;18;22;4;12;19;16;3;11;20;6;23;21;7;24;9;5777511
9;5777511;8;26;1;17;25;13;14;9;10;15;2;5;18;22;4;12;19;16;3;11;20;6;23;21;7;24
18;26;1;17;25;13;14;9;10;15;2;5;8;22;4;12;19;16;3;11;20;6;23;21;7;24;9;5854359
9;5854359;18;26;1;17;25;13;14;9;10;15;2;5;8;22;4;12;19;16;3;11;20;6;23;21;7;24
18;26;1;17;25;13;14;9;10;15;19;5;8;22;4;12;2;16;3;11;20;6;23;21;7;24;9;5865627
9;5865627;18;26;1;17;25;13;14;9;10;15;19;5;8;22;4;12;2;16;3;11;20;6;23;21;7;24
18;26;12;17;25;13;14;9;10;15;19;5;8;22;4;1;2;16;3;11;20;6;23;21;7;24;9;5832350
9;5832350;18;26;12;17;25;13;14;9;10;15;19;5;8;22;4;1;2;16;3;11;20;6;23;21;7;24
18;26;12;17;25;13;14;9;10;15;19;5;8;22;4;1;3;16;2;11;20;6;23;21;7;24;9;5830709
9;5830709;18;26;12;17;25;13;14;9;10;15;19;5;8;22;4;1;3;16;2;11;20;6;23;21;7;24
18;8;12;17;25;13;14;9;10;15;19;5;26;22;4;1;3;16;2;11;20;6;23;21;7;24;9;5853822
9;5853822;18;8;12;17;25;13;14;9;10;15;19;5;26;22;4;1;3;16;2;11;20;6;23;21;7;24
18;8;12;17;25;13;14;9;10;15;19;5;26;22;4;1;3;16;2;6;20;11;23;21;7;24;9;5854067
9;5854067;18;8;12;17;25;13;14;9;10;15;19;5;26;22;4;1;3;16;2;6;20;11;23;21;7;24
18;8;12;17;25;16;14;9;10;15;19;5;26;22;4;1;3;13;2;6;20;11;23;21;7;24;9;5849728
9;5849728;18;8;12;17;25;16;14;9;10;15;19;5;26;22;4;1;3;13;2;6;20;11;23;21;7;24
18;8;12;17;25;16;14;9;10;15;19;5;26;22;4;2;3;13;1;6;20;11;23;21;7;24;9;5831175
10;5831175;18;8;12;17;25;16;14;9;10;15;19;5;26;22;4;2;3;13;1;6;20;11;23;21;7;24
18;8;12;17;25;16;14;9;10;15;19;20;26;22;4;2;3;13;1;6;5;11;23;21;7;24;10;5951536
10;5951536;18;8;12;17;25;16;14;9;10;15;19;20;26;22;4;2;3;13;1;6;5;11;23;21;7;24
18;8;12;17;25;22;14;9;10;15;19;20;26;16;4;2;3;13;1;6;5;11;23;21;7;24;10;5955077
10;5955077;18;8;12;17;25;22;14;9;10;15;19;20;26;16;4;2;3;13;1;6;5;11;23;21;7;24
18;8;12;17;23;22;14;9;10;15;19;20;26;16;4;2;3;13;1;6;5;11;25;21;7;24;10;5953490
10;5953490;18;8;12;17;23;22;14;9;10;15;19;20;26;16;4;2;3;13;1;6;5;11;25;21;7;24
18;8;12;17;23;22;14;9;10;15;1;20;26;16;4;2;3;13;19;6;5;11;25;21;7;24;10;5965589
10;5965589;18;8;12;17;23;22;14;9;10;15;1;20;26;16;4;2;3;13;19;6;5;11;25;21;7;24
18;8;12;17;23;22;9;14;10;15;1;20;26;16;4;2;3;13;19;6;5;11;25;21;7;24;10;5975983
10;5975983;18;8;12;17;23;22;9;14;10;15;1;20;26;16;4;2;3;13;19;6;5;11;25;21;7;24
18;8;12;17;23;22;9;14;10;15;1;20;26;16;4;7;3;13;19;6;5;11;25;21;2;24;10;5965008
10;5965008;18;8;12;17;23;22;9;14;10;15;1;20;26;16;4;7;3;13;19;6;5;11;25;21;2;24
18;5;12;17;23;22;9;14;10;15;1;20;26;16;4;7;3;13;19;6;8;11;25;21;2;24;10;5908072
10;5908072;18;5;12;17;23;22;9;14;10;15;1;20;26;16;4;7;3;13;19;6;8;11;25;21;2;24
18;5;12;17;23;22;9;14;10;15;20;1;26;16;4;7;3;13;19;6;8;11;25;21;2;24;10;5901453
10;5901453;18;5;12;17;23;22;9;14;10;15;20;1;26;16;4;7;3;13;19;6;8;11;25;21;2;24
18;5;12;17;23;22;9;14;3;15;20;1;26;16;4;7;10;13;19;6;8;11;25;21;2;24;10;5911724
10;5911724;18;5;12;17;23;22;9;14;3;15;20;1;26;16;4;7;10;13;19;6;8;11;25;21;2;24
18;5;12;17;23;22;9;14;3;15;20;25;26;16;4;7;10;13;19;6;8;11;1;21;2;24;10;5972485
10;5972485;18;5;12;17;23;22;9;14;3;15;20;25;26;16;4;7;10;13;19;6;8;11;1;21;2;24
18;5;12;17;23;2;9;14;3;15;20;25;26;16;4;7;10;13;19;6;8;11;1;21;22;24;10;5970275
10;5970275;18;5;12;17;23;2;9;14;3;15;20;25;26;16;4;7;10;13;19;6;8;11;1;21;22;24
18;5;12;17;23;2;9;14;3;15;20;25;26;10;4;7;16;13;19;6;8;11;1;21;22;24;10;5964021
10;5964021;18;5;12;17;23;2;9;14;3;15;20;25;26;10;4;7;16;13;19;6;8;11;1;21;22;24
18;5;12;17;20;2;9;14;3;15;23;25;26;10;4;7;16;13;19;6;8;11;1;21;22;24;10;6005651
10;6005651;18;5;12;17;20;2;9;14;3;15;23;25;26;10;4;7;16;13;19;6;8;11;1;21;22;24
18;5;1;17;20;2;9;14;3;15;23;25;26;10;4;7;16;13;19;6;8;11;12;21;22;24;10;5999537
10;5999537;18;5;1;17;20;2;9;14;3;15;23;25;26;10;4;7;16;13;19;6;8;11;12;21;22;24
18;5;1;17;20;2;25;14;3;15;23;9;26;10;4;7;16;13;19;6;8;11;12;21;22;24;10;6022374
10;6022374;18;5;1;17;20;2;25;14;3;15;23;9;26;10;4;7;16;13;19;6;8;11;12;21;22;24
18;5;1;17;20;2;25;14;3;15;23;9;26;10;4;7;16;13;19;6;8;24;12;21;22;11;10;6000702
10;6000702;18;5;1;17;20;2;25;14;3;15;23;9;26;10;4;7;16;13;19;6;8;24;12;21;22;11
18;5;1;17;20;2;25;14;3;15;19;9;26;10;4;7;16;13;23;6;8;24;12;21;22;11;10;6013339
10;6013339;18;5;1;17;20;2;25;14;3;15;19;9;26;10;4;7;16;13;23;6;8;24;12;21;22;11
18;5;1;3;20;2;25;14;17;15;19;9;26;10;4;7;16;13;23;6;8;24;12;21;22;11;10;6111166
10;6111166;18;5;1;3;20;2;25;14;17;15;19;9;26;10;4;7;16;13;23;6;8;24;12;21;22;11
10;5;1;3;20;2;25;14;17;15;19;9;26;18;4;7;16;13;23;6;8;24;12;21;22;11;10;6011915
10;6011915;10;5;1;3;20;2;25;14;17;15;19;9;26;18;4;7;16;13;23;6;8;24;12;21;22;11
10;5;1;3;20;2;25;14;17;15;19;9;26;11;4;7;16;13;23;6;8;24;12;21;22;18;10;6009853
11;6009853;10;5;1;3;20;2;25;14;17;15;19;9;26;11;4;7;16;13;23;6;8;24;12;21;22;18
10;5;1;3;20;2;25;14;17;7;19;9;26;11;4;15;16;13;23;6;8;24;12;21;22;18;11;6011117
11;6011117;10;5;1;3;20;2;25;14;17;7;19;9;26;11;4;15;16;13;23;6;8;24;12;21;22;18
11;5;1;3;20;2;25;14;17;7;19;9;26;10;4;15;16;13;23;6;8;24;12;21;22;18;11;6016695
11;6016695;11;5;1;3;20;2;25;14;17;7;19;9;26;10;4;15;16;13;23;6;8;24;12;21;22;18
11;5;1;3;20;2;25;4;17;7;19;9;26;10;14;15;16;13;23;6;8;24;12;21;22;18;11;6109994
11;6109994;11;5;1;3;20;2;25;4;17;7;19;9;26;10;14;15;16;13;23;6;8;24;12;21;22;18
11;5;1;3;20;2;25;17;4;7;19;9;26;10;14;15;16;13;23;6;8;24;12;21;22;18;11;6109354
11;6109354;11;5;1;3;20;2;25;17;4;7;19;9;26;10;14;15;16;13;23;6;8;24;12;21;22;18
11;5;1;3;20;2;25;17;4;7;19;9;26;16;14;15;10;13;23;6;8;24;12;21;22;18;11;6103061
11;6103061;11;5;1;3;20;2;25;17;4;7;19;9;26;16;14;15;10;13;23;6;8;24;12;21;22;18
11;5;1;3;20;2;25;17;14;7;19;9;26;16;4;15;10;13;23;6;8;24;12;21;22;18;11;6010203
11;6010203;11;5;1;3;20;2;25;17;14;7;19;9;26;16;4;15;10;13;23;6;8;24;12;21;22;18
11;5;1;3;20;6;25;17;14;7;19;9;26;16;4;15;10;13;23;2;8;24;12;21;22;18;11;6022273
11;6022273;11;5;1;3;20;6;25;17;14;7;19;9;26;16;4;15;10;13;23;2;8;24;12;21;22;18
11;5;1;3;20;26;25;17;14;7;19;9;6;16;4;15;10;13;23;2;8;24;12;21;22;18;11;6013733
11;6013733;11;5;1;3;20;26;25;17;14;7;19;9;6;16;4;15;10;13;23;2;8;24;12;21;22;18
11;5;1;24;20;26;25;17;14;7;19;9;6;16;4;15;10;13;23;2;8;3;12;21;22;18;11;6033265
11;6033265;11;5;1;24;20;26;25;17;14;7;19;9;6;16;4;15;10;13;23;2;8;3;12;21;22;18
11;5;1;17;20;26;25;24;14;7;19;9;6;16;4;15;10;13;23;2;8;3;12;21;22;18;11;6032518
11;6032518;11;5;1;17;20;26;25;24;14;7;19;9;6;16;4;15;10;13;23;2;8;3;12;21;22;18
11;5;1;17;20;26;25;24;14;7;19;9;6;16;3;15;10;13;23;2;8;4;12;21;22;18;11;6024548
11;6024548;11;5;1;17;20;26;25;24;14;7;19;9;6;16;3;15;10;13;23;2;8;4;12;21;22;18
15;5;1;17;20;26;25;24;14;7;19;9;6;16;3;11;10;13;23;2;8;4;12;21;22;18;11;6005863
11;6005863;15;5;1;17;20;26;25;24;14;7;19;9;6;16;3;11;10;13;23;2;8;4;12;21;22;18
15;5;1;8;20;26;25;24;14;7;19;9;6;16;3;11;10;13;23;2;17;4;12;21;22;18;11;5949556
11;5949556;15;5;1;8;20;26;25;24;14;7;19;9;6;16;3;11;10;13;23;2;17;4;12;21;22;18
15;5;1;8;20;26;25;24;14;7;19;9;6;16;11;3;10;13;23;2;17;4;12;21;22;18;11;5887993
11;5887993;15;5;1;8;20;26;25;24;14;7;19;9;6;16;11;3;10;13;23;2;17;4;12;21;22;18
15;5;1;8;20;26;25;24;14;7;19;9;6;16;11;3;10;12;23;2;17;4;13;21;22;18;11;5845285
11;5845285;15;5;1;8;20;26;25;24;14;7;19;9;6;16;11;3;10;12;23;2;17;4;13;21;22;18
15;5;1;8;20;26;25;9;14;7;19;24;6;16;11;3;10;12;23;2;17;4;13;21;22;18;11;5838188
11;5838188;15;5;1;8;20;26;25;9;14;7;19;24;6;16;11;3;10;12;23;2;17;4;13;21;22;18
15;5;1;8;20;26;25;9;14;7;19;24;6;16;11;17;10;12;23;2;3;4;13;21;22;18;11;5909488
11;5909488;15;5;1;8;20;26;25;9;14;7;19;24;6;16;11;17;10;12;23;2;3;4;13;21;22;18
15;5;1;8;20;26;25;9;14;7;19;24;6;16;11;17;23;12;10;2;3;4;13;21;22;18;11;5911865
11;5911865;15;5;1;8;20;26;25;9;14;7;19;24;6;16;11;17;23;12;10;2;3;4;13;21;22;18
15;5;1;24;20;26;25;9;14;7;19;8;6;16;11;17;23;12;10;2;3;4;13;21;22;18;11;5902854
11;5902854;15;5;1;24;20;26;25;9;14;7;19;8;6;16;11;17;23;12;10;2;3;4;13;21;22;18
15;5;1;24;2;26;25;9;14;7;19;8;6;16;11;17;23;12;10;20;3;4;13;21;22;18;11;5925320
12;5925320;15;5;1;24;2;26;25;9;14;7;19;8;6;16;11;17;23;12;10;20;3;4;13;21;22;18
15;5;14;24;2;26;25;9;1;7;19;8;6;16;11;17;23;12;10;20;3;4;13;21;22;18;12;5992429
12;5992429;15;5;14;24;2;26;25;9;1;7;19;8;6;16;11;17;23;12;10;20;3;4;13;21;22;18
15;5;14;24;23;26;25;9;1;7;19;8;6;16;11;17;2;12;10;20;3;4;13;21;22;18;12;5973505
12;5973505;15;5;14;24;23;26;25;9;1;7;19;8;6;16;11;17;2;12;10;20;3;4;13;21;22;18
15;5;6;24;23;26;25;9;1;7;19;8;14;16;11;17;2;12;10;20;3;4;13;21;22;18;12;5868393
12;5868393;15;5;6;24;23;26;25;9;1;7;19;8;14;16;11;17;2;12;10;20;3;4;13;21;22;18
15;5;6;24;23;26;25;9;1;7;19;8;14;16;11;17;2;12;10;20;3;4;13;21;18;22;12;5868393
12;5868393;15;5;6;24;23;26;25;9;1;7;19;8;14;16;11;17;2;12;10;20;3;4;13;21;18;22
15;5;6;24;23;26;25;7;1;9;19;8;14;16;11;17;2;12;10;20;3;4;13;21;18;22;12;5863513
12;5863513;15;5;6;24;23;26;25;7;1;9;19;8;14;16;11;17;2;12;10;20;3;4;13;21;18;22
15;5;6;16;23;26;25;7;1;9;19;8;14;24;11;17;2;12;10;20;3;4;13;21;18;22;12;5871516
12;5871516;15;5;6;16;23;26;25;7;1;9;19;8;14;24;11;17;2;12;10;20;3;4;13;21;18;22
15;20;6;16;23;26;25;7;1;9;19;8;14;24;11;17;2;12;10;5;3;4;13;21;18;22;12;5913519
12;5913519;15;20;6;16;23;26;25;7;1;9;19;8;14;24;11;17;2;12;10;5;3;4;13;21;18;22
15;20;6;16;23;26;25;7;1;9;19;8;14;24;11;17;2;4;10;5;3;12;13;21;18;22;12;5887355
12;5887355;15;20;6;16;23;26;25;7;1;9;19;8;14;24;11;17;2;4;10;5;3;12;13;21;18;22
15;20;6;16;23;26;25;21;1;9;19;8;14;24;11;17;2;4;10;5;3;12;13;7;18;22;12;5927492
12;5927492;15;20;6;16;23;26;25;21;1;9;19;8;14;24;11;17;2;4;10;5;3;12;13;7;18;22
20;15;6;16;23;26;25;21;1;9;19;8;14;24;11;17;2;4;10;5;3;12;13;7;18;22;12;5971034
12;5971034;20;15;6;16;23;26;25;21;1;9;19;8;14;24;11;17;2;4;10;5;3;12;13;7;18;22
20;15;6;16;23;26;25;21;1;13;19;8;14;24;11;17;2;4;10;5;3;12;9;7;18;22;12;6134911
12;6134911;20;15;6;16;23;26;25;21;1;13;19;8;14;24;11;17;2;4;10;5;3;12;9;7;18;22
20;15;11;16;23;26;25;21;1;13;19;8;14;24;6;17;2;4;10;5;3;12;9;7;18;22;12;6135298
12;6135298;20;15;11;16;23;26;25;21;1;13;19;8;14;24;6;17;2;4;10;5;3;12;9;7;18;22
20;15;11;16;23;5;25;21;1;13;19;8;14;24;6;17;2;4;10;26;3;12;9;7;18;22;12;6060377
12;6060377;20;15;11;16;23;5;25;21;1;13;19;8;14;24;6;17;2;4;10;26;3;12;9;7;18;22
20;15;11;16;23;5;25;21;1;13;17;8;14;24;6;19;2;4;10;26;3;12;9;7;18;22;12;6050707
12;6050707;20;15;11;16;23;5;25;21;1;13;17;8;14;24;6;19;2;4;10;26;3;12;9;7;18;22
20;15;11;16;23;5;25;21;1;13;17;8;14;24;9;19;2;4;10;26;3;12;6;7;18;22;12;6032034
12;6032034;20;15;11;16;23;5;25;21;1;13;17;8;14;24;9;19;2;4;10;26;3;12;6;7;18;22
20;15;11;16;23;5;25;21;1;13;17;8;14;24;9;19;6;4;10;26;3;12;2;7;18;22;12;6011005
12;6011005;20;15;11;16;23;5;25;21;1;13;17;8;14;24;9;19;6;4;10;26;3;12;2;7;18;22
20;15;11;16;23;5;25;21;1;13;17;8;14;24;9;19;6;4;10;2;3;12;26;7;18;22;12;6009968
12;6009968;20;15;11;16;23;5;25;21;1;13;17;8;14;24;9;19;6;4;10;2;3;12;26;7;18;22
20;15;11;16;4;5;25;21;1;13;17;8;14;24;9;19;6;23;10;2;3;12;26;7;18;22;12;6006806
