"X1";"X29438";"X32";"X6";"X27";"X16";"X31";"X24";"X12";"X18";"X3";"X20";"X9";"X5";"X14";"X8";"X23";"X29";"X17";"X2";"X21";"X19";"X26";"X28";"X13";"X25";"X15";"X1.1";"X22";"X10";"X4";"X7";"X11";"X30"
5;26602;10;4;19;18;29;25;15;12;22;24;9;23;6;11;21;17;30;7;16;27;13;3;8;20;26;5;14;32;1;2;28;31
10;4;19;13;29;25;15;12;22;24;9;23;6;11;21;17;30;7;16;27;18;3;8;20;26;5;14;32;1;2;28;31;5;27338
6;27338;10;4;19;13;29;25;15;12;22;24;9;23;6;11;21;17;30;7;16;27;18;3;8;20;26;5;14;32;1;2;28;31
10;4;19;13;29;25;15;12;22;24;9;23;6;11;21;17;30;7;16;27;18;3;8;20;26;5;14;1;32;2;28;31;6;26840
6;26840;10;4;19;13;29;25;15;12;22;24;9;23;6;11;21;17;30;7;16;27;18;3;8;20;26;5;14;1;32;2;28;31
10;4;19;13;29;25;15;12;22;24;9;23;6;11;21;17;30;7;16;27;18;3;8;20;26;5;14;1;31;2;28;32;6;26900
6;26900;10;4;19;13;29;25;15;12;22;24;9;23;6;11;21;17;30;7;16;27;18;3;8;20;26;5;14;1;31;2;28;32
10;13;19;4;29;25;15;12;22;24;9;23;6;11;21;17;30;7;16;27;18;3;8;20;26;5;14;1;31;2;28;32;6;26900
6;26900;10;13;19;4;29;25;15;12;22;24;9;23;6;11;21;17;30;7;16;27;18;3;8;20;26;5;14;1;31;2;28;32
10;13;19;4;29;25;15;12;22;24;9;23;6;16;21;17;30;7;11;27;18;3;8;20;26;5;14;1;31;2;28;32;6;27380
6;27380;10;13;19;4;29;25;15;12;22;24;9;23;6;16;21;17;30;7;11;27;18;3;8;20;26;5;14;1;31;2;28;32
10;13;19;4;29;25;15;12;22;24;9;23;6;16;21;17;30;7;26;27;18;3;8;20;11;5;14;1;31;2;28;32;6;27144
6;27144;10;13;19;4;29;25;15;12;22;24;9;23;6;16;21;17;30;7;26;27;18;3;8;20;11;5;14;1;31;2;28;32
10;13;19;4;29;25;15;12;22;24;14;23;6;16;21;17;30;7;26;27;18;3;8;20;11;5;9;1;31;2;28;32;6;27184
6;27184;10;13;19;4;29;25;15;12;22;24;14;23;6;16;21;17;30;7;26;27;18;3;8;20;11;5;9;1;31;2;28;32
10;13;19;4;29;25;23;12;22;24;14;15;6;16;21;17;30;7;26;27;18;3;8;20;11;5;9;1;31;2;28;32;6;26610
6;26610;10;13;19;4;29;25;23;12;22;24;14;15;6;16;21;17;30;7;26;27;18;3;8;20;11;5;9;1;31;2;28;32
10;13;19;4;29;25;23;12;22;24;14;15;6;16;21;17;30;7;26;27;18;3;8;32;11;5;9;1;31;2;28;20;6;26290
6;26290;10;13;19;4;29;25;23;12;22;24;14;15;6;16;21;17;30;7;26;27;18;3;8;32;11;5;9;1;31;2;28;20
10;13;19;4;29;25;23;12;22;24;14;15;6;16;21;17;30;7;26;27;18;3;8;32;11;5;9;31;1;2;28;20;6;27192
6;27192;10;13;19;4;29;25;23;12;22;24;14;15;6;16;21;17;30;7;26;27;18;3;8;32;11;5;9;31;1;2;28;20
10;13;19;4;29;25;23;12;22;24;14;15;6;16;27;17;30;7;26;21;18;3;8;32;11;5;9;31;1;2;28;20;6;27212
6;27212;10;13;19;4;29;25;23;12;22;24;14;15;6;16;27;17;30;7;26;21;18;3;8;32;11;5;9;31;1;2;28;20
26;13;19;4;29;25;23;12;22;24;14;15;6;16;27;17;30;7;10;21;18;3;8;32;11;5;9;31;1;2;28;20;6;26936
6;26936;26;13;19;4;29;25;23;12;22;24;14;15;6;16;27;17;30;7;10;21;18;3;8;32;11;5;9;31;1;2;28;20
26;13;19;31;29;25;23;12;22;24;14;15;6;16;27;17;30;7;10;21;18;3;8;32;11;5;9;4;1;2;28;20;6;25550
6;25550;26;13;19;31;29;25;23;12;22;24;14;15;6;16;27;17;30;7;10;21;18;3;8;32;11;5;9;4;1;2;28;20
26;13;19;31;29;25;23;12;22;24;14;15;6;16;27;17;30;7;10;21;18;3;8;32;11;9;5;4;1;2;28;20;6;25150
6;25150;26;13;19;31;29;25;23;12;22;24;14;15;6;16;27;17;30;7;10;21;18;3;8;32;11;9;5;4;1;2;28;20
26;13;19;31;29;25;23;12;22;24;14;15;6;16;27;17;30;7;10;18;21;3;8;32;11;9;5;4;1;2;28;20;6;25270
6;25270;26;13;19;31;29;25;23;12;22;24;14;15;6;16;27;17;30;7;10;18;21;3;8;32;11;9;5;4;1;2;28;20
26;13;19;31;29;25;23;12;17;24;14;15;6;16;27;22;30;7;10;18;21;3;8;32;11;9;5;4;1;2;28;20;6;24830
6;24830;26;13;19;31;29;25;23;12;17;24;14;15;6;16;27;22;30;7;10;18;21;3;8;32;11;9;5;4;1;2;28;20
26;13;19;31;29;25;23;12;17;24;14;15;6;16;27;22;30;7;2;18;21;3;8;32;11;9;5;4;1;10;28;20;6;24590
6;24590;26;13;19;31;29;25;23;12;17;24;14;15;6;16;27;22;30;7;2;18;21;3;8;32;11;9;5;4;1;10;28;20
26;13;19;31;29;25;23;12;17;24;14;15;6;16;27;22;30;7;2;18;21;3;8;32;11;9;5;4;28;10;1;20;6;24260
6;24260;26;13;19;31;29;25;23;12;17;24;14;15;6;16;27;22;30;7;2;18;21;3;8;32;11;9;5;4;28;10;1;20
26;13;19;31;29;25;23;12;17;24;16;15;6;14;27;22;30;7;2;18;21;3;8;32;11;9;5;4;28;10;1;20;6;24860
6;24860;26;13;19;31;29;25;23;12;17;24;16;15;6;14;27;22;30;7;2;18;21;3;8;32;11;9;5;4;28;10;1;20
26;13;19;31;29;25;23;12;17;24;16;15;6;14;28;22;30;7;2;18;21;3;8;32;11;9;5;4;27;10;1;20;6;25180
6;25180;26;13;19;31;29;25;23;12;17;24;16;15;6;14;28;22;30;7;2;18;21;3;8;32;11;9;5;4;27;10;1;20
26;13;19;31;29;25;23;21;17;24;16;15;6;14;28;22;30;7;2;18;12;3;8;32;11;9;5;4;27;10;1;20;6;24510
7;24510;26;13;19;31;29;25;23;21;17;24;16;15;6;14;28;22;30;7;2;18;12;3;8;32;11;9;5;4;27;10;1;20
23;13;19;31;29;25;26;21;17;24;16;15;6;14;28;22;30;7;2;18;12;3;8;32;11;9;5;4;27;10;1;20;7;24630
7;24630;23;13;19;31;29;25;26;21;17;24;16;15;6;14;28;22;30;7;2;18;12;3;8;32;11;9;5;4;27;10;1;20
23;13;19;9;29;25;26;21;17;24;16;15;6;14;28;22;30;7;2;18;12;3;8;32;11;31;5;4;27;10;1;20;7;25392
7;25392;23;13;19;9;29;25;26;21;17;24;16;15;6;14;28;22;30;7;2;18;12;3;8;32;11;31;5;4;27;10;1;20
23;13;19;9;29;25;26;21;17;24;16;15;6;14;28;22;30;7;2;18;12;3;31;32;11;8;5;4;27;10;1;20;7;25662
7;25662;23;13;19;9;29;25;26;21;17;24;16;15;6;14;28;22;30;7;2;18;12;3;31;32;11;8;5;4;27;10;1;20
23;13;19;9;29;25;26;21;17;32;16;15;6;14;28;22;30;7;2;18;12;3;31;24;11;8;5;4;27;10;1;20;7;25822
7;25822;23;13;19;9;29;25;26;21;17;32;16;15;6;14;28;22;30;7;2;18;12;3;31;24;11;8;5;4;27;10;1;20
23;13;19;9;26;25;29;21;17;32;16;15;6;14;28;22;30;7;2;18;12;3;31;24;11;8;5;4;27;10;1;20;7;25742
7;25742;23;13;19;9;26;25;29;21;17;32;16;15;6;14;28;22;30;7;2;18;12;3;31;24;11;8;5;4;27;10;1;20
23;13;19;9;26;25;29;21;17;32;16;15;6;14;28;22;30;7;2;27;12;3;31;24;11;8;5;4;18;10;1;20;7;26122
7;26122;23;13;19;9;26;25;29;21;17;32;16;15;6;14;28;22;30;7;2;27;12;3;31;24;11;8;5;4;18;10;1;20
23;13;19;9;26;25;29;21;17;32;16;2;6;14;28;22;30;7;15;27;12;3;31;24;11;8;5;4;18;10;1;20;7;26282
7;26282;23;13;19;9;26;25;29;21;17;32;16;2;6;14;28;22;30;7;15;27;12;3;31;24;11;8;5;4;18;10;1;20
23;13;19;9;26;25;29;21;17;32;31;2;6;14;28;22;30;7;15;27;12;3;16;24;11;8;5;4;18;10;1;20;7;25896
7;25896;23;13;19;9;26;25;29;21;17;32;31;2;6;14;28;22;30;7;15;27;12;3;16;24;11;8;5;4;18;10;1;20
23;13;19;9;26;25;29;21;17;32;31;2;6;14;28;22;30;7;15;10;12;3;16;24;11;8;5;4;18;27;1;20;7;26232
7;26232;23;13;19;9;26;25;29;21;17;32;31;2;6;14;28;22;30;7;15;10;12;3;16;24;11;8;5;4;18;27;1;20
23;13;19;9;26;25;29;21;17;32;31;2;6;14;28;20;30;7;15;10;12;3;16;24;11;8;5;4;18;27;1;22;7;27752
7;27752;23;13;19;9;26;25;29;21;17;32;31;2;6;14;28;20;30;7;15;10;12;3;16;24;11;8;5;4;18;27;1;22
23;13;19;9;26;25;29;21;17;32;7;2;6;14;28;20;30;31;15;10;12;3;16;24;11;8;5;4;18;27;1;22;7;28110
7;28110;23;13;19;9;26;25;29;21;17;32;7;2;6;14;28;20;30;31;15;10;12;3;16;24;11;8;5;4;18;27;1;22
23;13;19;9;26;25;29;21;17;32;7;2;6;14;27;20;30;31;15;10;12;3;16;24;11;8;5;4;18;28;1;22;7;27850
7;27850;23;13;19;9;26;25;29;21;17;32;7;2;6;14;27;20;30;31;15;10;12;3;16;24;11;8;5;4;18;28;1;22
23;13;19;9;26;25;29;21;17;32;7;18;6;14;27;20;30;31;15;10;12;3;16;24;11;8;5;4;2;28;1;22;7;27436
7;27436;23;13;19;9;26;25;29;21;17;32;7;18;6;14;27;20;30;31;15;10;12;3;16;24;11;8;5;4;2;28;1;22
23;13;19;9;26;25;29;21;17;32;24;18;6;14;27;20;30;31;15;10;12;3;16;7;11;8;5;4;2;28;1;22;7;27084
7;27084;23;13;19;9;26;25;29;21;17;32;24;18;6;14;27;20;30;31;15;10;12;3;16;7;11;8;5;4;2;28;1;22
23;13;19;9;26;25;29;21;17;32;24;18;6;14;27;3;30;31;15;10;12;20;16;7;11;8;5;4;2;28;1;22;7;27146
7;27146;23;13;19;9;26;25;29;21;17;32;24;18;6;14;27;3;30;31;15;10;12;20;16;7;11;8;5;4;2;28;1;22
23;13;25;9;26;19;29;21;17;32;24;18;6;14;27;3;30;31;15;10;12;20;16;7;11;8;5;4;2;28;1;22;7;27146
7;27146;23;13;25;9;26;19;29;21;17;32;24;18;6;14;27;3;30;31;15;10;12;20;16;7;11;8;5;4;2;28;1;22
23;13;25;9;26;19;29;21;17;27;24;18;6;14;32;3;30;31;15;10;12;20;16;7;11;8;5;4;2;28;1;22;7;27626
7;27626;23;13;25;9;26;19;29;21;17;27;24;18;6;14;32;3;30;31;15;10;12;20;16;7;11;8;5;4;2;28;1;22
23;13;25;9;26;19;29;21;17;27;24;18;6;14;32;3;30;31;15;10;12;20;16;7;11;8;5;4;2;1;28;22;7;27682
7;27682;23;13;25;9;26;19;29;21;17;27;24;18;6;14;32;3;30;31;15;10;12;20;16;7;11;8;5;4;2;1;28;22
23;13;31;9;26;19;29;21;17;27;24;18;6;14;32;3;30;25;15;10;12;20;16;7;11;8;5;4;2;1;28;22;7;27442
7;27442;23;13;31;9;26;19;29;21;17;27;24;18;6;14;32;3;30;25;15;10;12;20;16;7;11;8;5;4;2;1;28;22
25;13;31;9;26;19;29;21;17;27;24;18;6;14;32;3;30;23;15;10;12;20;16;7;11;8;5;4;2;1;28;22;7;27542
8;27542;25;13;31;9;26;19;29;21;17;27;24;18;6;14;32;3;30;23;15;10;12;20;16;7;11;8;5;4;2;1;28;22
25;13;31;9;26;19;27;21;17;29;24;18;6;14;32;3;30;23;15;10;12;20;16;7;11;8;5;4;2;1;28;22;8;27542
8;27542;25;13;31;9;26;19;27;21;17;29;24;18;6;14;32;3;30;23;15;10;12;20;16;7;11;8;5;4;2;1;28;22
6;13;31;9;26;19;27;21;17;29;24;18;25;14;32;3;30;23;15;10;12;20;16;7;11;8;5;4;2;1;28;22;8;27846
8;27542;25;13;31;9;26;19;27;21;17;29;24;18;6;14;32;3;30;23;15;10;12;20;16;7;11;8;5;4;2;1;28;22
25;13;16;9;26;19;27;21;17;29;24;18;6;14;32;3;30;23;15;10;12;20;31;7;11;8;5;4;2;1;28;22;8;27858
8;27858;25;13;16;9;26;19;27;21;17;29;24;18;6;14;32;3;30;23;15;10;12;20;31;7;11;8;5;4;2;1;28;22
25;13;16;12;26;19;27;21;17;29;24;18;6;14;32;3;30;23;15;10;9;20;31;7;11;8;5;4;2;1;28;22;8;27338
8;27338;25;13;16;12;26;19;27;21;17;29;24;18;6;14;32;3;30;23;15;10;9;20;31;7;11;8;5;4;2;1;28;22
25;13;30;12;26;19;27;21;17;29;24;18;6;14;32;3;16;23;15;10;9;20;31;7;11;8;5;4;2;1;28;22;8;27980
8;27980;25;13;30;12;26;19;27;21;17;29;24;18;6;14;32;3;16;23;15;10;9;20;31;7;11;8;5;4;2;1;28;22
25;13;30;12;26;19;27;21;17;29;24;18;6;14;32;3;16;23;15;10;9;20;31;8;11;7;5;4;2;1;28;22;8;27740
8;27740;25;13;30;12;26;19;27;21;17;29;24;18;6;14;32;3;16;23;15;10;9;20;31;8;11;7;5;4;2;1;28;22
25;13;30;12;26;19;27;21;17;29;24;4;6;14;32;3;16;23;15;10;9;20;31;8;11;7;5;18;2;1;28;22;8;28068
8;28068;25;13;30;12;26;19;27;21;17;29;24;4;6;14;32;3;16;23;15;10;9;20;31;8;11;7;5;18;2;1;28;22
7;13;30;12;26;19;27;21;17;29;24;4;6;14;32;3;16;23;15;10;9;20;31;8;11;25;5;18;2;1;28;22;8;28264
8;28264;7;13;30;12;26;19;27;21;17;29;24;4;6;14;32;3;16;23;15;10;9;20;31;8;11;25;5;18;2;1;28;22
7;13;30;12;26;19;27;21;17;29;24;6;4;14;32;3;16;23;15;10;9;20;31;8;11;25;5;18;2;1;28;22;8;28504
8;28504;7;13;30;12;26;19;27;21;17;29;24;6;4;14;32;3;16;23;15;10;9;20;31;8;11;25;5;18;2;1;28;22
7;13;30;12;26;19;27;21;17;29;24;6;4;14;32;3;16;23;15;10;9;20;28;8;11;25;5;18;2;1;31;22;8;28504
8;28504;7;13;30;12;26;19;27;21;17;29;24;6;4;14;32;3;16;23;15;10;9;20;28;8;11;25;5;18;2;1;31;22
7;13;25;12;26;19;27;21;17;29;24;6;4;14;32;3;16;23;15;10;9;20;28;8;11;30;5;18;2;1;31;22;8;28504
8;28504;7;13;25;12;26;19;27;21;17;29;24;6;4;14;32;3;16;23;15;10;9;20;28;8;11;30;5;18;2;1;31;22
7;13;25;12;26;19;27;21;17;29;5;6;4;14;32;3;16;23;15;10;9;20;28;8;11;30;24;18;2;1;31;22;8;28312
8;28312;7;13;25;12;26;19;27;21;17;29;5;6;4;14;32;3;16;23;15;10;9;20;28;8;11;30;24;18;2;1;31;22
7;13;25;12;26;19;27;21;17;29;5;6;11;14;32;3;16;23;15;10;9;20;28;8;4;30;24;18;2;1;31;22;8;27952
8;27952;7;13;25;12;26;19;27;21;17;29;5;6;11;14;32;3;16;23;15;10;9;20;28;8;4;30;24;18;2;1;31;22
7;13;25;12;26;19;27;21;17;29;5;6;11;14;32;3;16;23;15;10;9;20;28;8;4;30;24;1;2;18;31;22;8;27820
8;27820;7;13;25;12;26;19;27;21;17;29;5;6;11;14;32;3;16;23;15;10;9;20;28;8;4;30;24;1;2;18;31;22
7;13;25;12;26;19;27;21;17;29;5;6;11;14;32;3;16;23;15;10;9;20;28;18;4;30;24;1;2;8;31;22;8;28160
8;28160;7;13;25;12;26;19;27;21;17;29;5;6;11;14;32;3;16;23;15;10;9;20;28;18;4;30;24;1;2;8;31;22
7;13;25;12;26;19;27;31;17;29;5;6;11;14;32;3;16;23;15;10;9;20;28;18;4;30;24;1;2;8;21;22;8;27840
8;27840;7;13;25;12;26;19;27;31;17;29;5;6;11;14;32;3;16;23;15;10;9;20;28;18;4;30;24;1;2;8;21;22
7;13;25;12;26;19;27;31;5;29;17;6;11;14;32;3;16;23;15;10;9;20;28;18;4;30;24;1;2;8;21;22;8;27934
8;27934;7;13;25;12;26;19;27;31;5;29;17;6;11;14;32;3;16;23;15;10;9;20;28;18;4;30;24;1;2;8;21;22
7;13;25;12;26;19;27;31;5;29;17;6;11;14;32;3;16;23;15;10;9;20;4;18;28;30;24;1;2;8;21;22;8;27244
8;27244;7;13;25;12;26;19;27;31;5;29;17;6;11;14;32;3;16;23;15;10;9;20;4;18;28;30;24;1;2;8;21;22
7;13;25;12;26;19;27;31;5;29;17;6;11;14;32;3;21;23;15;10;9;20;4;18;28;30;24;1;2;8;16;22;8;26580
8;26580;7;13;25;12;26;19;27;31;5;29;17;6;11;14;32;3;21;23;15;10;9;20;4;18;28;30;24;1;2;8;16;22
15;13;25;12;26;19;27;31;5;29;17;6;11;14;32;3;21;23;7;10;9;20;4;18;28;30;24;1;2;8;16;22;8;27020
9;27020;15;13;25;12;26;19;27;31;5;29;17;6;11;14;32;3;21;23;7;10;9;20;4;18;28;30;24;1;2;8;16;22
15;13;2;12;26;19;27;31;5;29;17;6;11;14;32;3;21;23;7;10;9;20;4;18;28;30;24;1;25;8;16;22;9;27612
9;27612;15;13;2;12;26;19;27;31;5;29;17;6;11;14;32;3;21;23;7;10;9;20;4;18;28;30;24;1;25;8;16;22
15;13;2;12;26;19;27;31;5;29;17;6;11;14;32;3;21;23;7;22;9;20;4;18;28;30;24;1;25;8;16;10;9;27892
9;27892;15;13;2;12;26;19;27;31;5;29;17;6;11;14;32;3;21;23;7;22;9;20;4;18;28;30;24;1;25;8;16;10
15;13;2;12;26;19;27;31;5;29;17;6;11;22;32;3;21;23;7;14;9;20;4;18;28;30;24;1;25;8;16;10;9;27588
9;27588;15;13;2;12;26;19;27;31;5;29;17;6;11;22;32;3;21;23;7;14;9;20;4;18;28;30;24;1;25;8;16;10
7;13;2;12;26;19;27;31;5;29;17;6;11;22;32;3;21;23;15;14;9;20;4;18;28;30;24;1;25;8;16;10;9;27068
9;27068;7;13;2;12;26;19;27;31;5;29;17;6;11;22;32;3;21;23;15;14;9;20;4;18;28;30;24;1;25;8;16;10
7;13;2;12;26;19;27;31;3;29;17;6;11;22;32;5;21;23;15;14;9;20;4;18;28;30;24;1;25;8;16;10;9;27008
9;27008;7;13;2;12;26;19;27;31;3;29;17;6;11;22;32;5;21;23;15;14;9;20;4;18;28;30;24;1;25;8;16;10
7;13;32;12;26;19;27;31;3;29;17;6;11;22;2;5;21;23;15;14;9;20;4;18;28;30;24;1;25;8;16;10;9;27688
9;27688;7;13;32;12;26;19;27;31;3;29;17;6;11;22;2;5;21;23;15;14;9;20;4;18;28;30;24;1;25;8;16;10
7;13;32;12;26;19;27;31;3;29;17;6;5;22;2;11;21;23;15;14;9;20;4;18;28;30;24;1;25;8;16;10;9;26808
9;26808;7;13;32;12;26;19;27;31;3;29;17;6;5;22;2;11;21;23;15;14;9;20;4;18;28;30;24;1;25;8;16;10
7;13;3;12;26;19;27;31;32;29;17;6;5;22;2;11;21;23;15;14;9;20;4;18;28;30;24;1;25;8;16;10;9;26672
9;26672;7;13;3;12;26;19;27;31;32;29;17;6;5;22;2;11;21;23;15;14;9;20;4;18;28;30;24;1;25;8;16;10
7;13;3;12;26;19;27;31;32;29;17;6;5;22;2;11;21;23;15;16;9;20;4;18;28;30;24;1;25;8;14;10;9;26912
9;26912;7;13;3;12;26;19;27;31;32;29;17;6;5;22;2;11;21;23;15;16;9;20;4;18;28;30;24;1;25;8;14;10
7;13;3;12;26;19;27;29;32;31;17;6;5;22;2;11;21;23;15;16;9;20;4;18;28;30;24;1;25;8;14;10;9;27192
9;27192;7;13;3;12;26;19;27;29;32;31;17;6;5;22;2;11;21;23;15;16;9;20;4;18;28;30;24;1;25;8;14;10
7;13;3;12;26;19;27;29;32;31;17;6;5;22;2;11;21;16;15;23;9;20;4;18;28;30;24;1;25;8;14;10;9;27678
9;27192;7;13;3;12;26;19;27;29;32;31;17;6;5;22;2;11;21;23;15;16;9;20;4;18;28;30;24;1;25;8;14;10
7;13;3;12;26;19;27;29;32;31;17;6;5;22;2;14;21;23;15;16;9;20;4;18;28;30;24;1;25;8;11;10;9;27552
9;27552;7;13;3;12;26;19;27;29;32;31;17;6;5;22;2;14;21;23;15;16;9;20;4;18;28;30;24;1;25;8;11;10
7;13;3;12;26;19;27;29;32;31;17;6;5;22;2;14;25;23;15;16;9;20;4;18;28;30;24;1;21;8;11;10;9;27532
9;27532;7;13;3;12;26;19;27;29;32;31;17;6;5;22;2;14;25;23;15;16;9;20;4;18;28;30;24;1;21;8;11;10
7;13;3;12;26;19;27;29;32;31;17;6;5;22;2;14;25;23;15;16;9;20;4;18;28;21;24;1;30;8;11;10;9;27232
9;27232;7;13;3;12;26;19;27;29;32;31;17;6;5;22;2;14;25;23;15;16;9;20;4;18;28;21;24;1;30;8;11;10
7;13;3;12;26;19;27;29;32;31;24;6;5;22;2;14;25;23;15;16;9;20;4;18;28;21;17;1;30;8;11;10;9;27392
9;27392;7;13;3;12;26;19;27;29;32;31;24;6;5;22;2;14;25;23;15;16;9;20;4;18;28;21;17;1;30;8;11;10
7;13;3;12;26;19;27;29;32;31;24;6;5;22;2;18;25;23;15;16;9;20;4;14;28;21;17;1;30;8;11;10;9;26928
9;26928;7;13;3;12;26;19;27;29;32;31;24;6;5;22;2;18;25;23;15;16;9;20;4;14;28;21;17;1;30;8;11;10
7;13;3;12;26;19;27;29;32;5;24;6;31;22;2;18;25;23;15;16;9;20;4;14;28;21;17;1;30;8;11;10;9;26370
9;26370;7;13;3;12;26;19;27;29;32;5;24;6;31;22;2;18;25;23;15;16;9;20;4;14;28;21;17;1;30;8;11;10
7;13;3;12;26;19;27;29;32;5;30;6;31;22;2;18;25;23;15;16;9;20;4;14;28;21;17;1;24;8;11;10;9;26570
9;26570;7;13;3;12;26;19;27;29;32;5;30;6;31;22;2;18;25;23;15;16;9;20;4;14;28;21;17;1;24;8;11;10
7;13;3;12;26;19;27;8;32;5;30;6;31;22;2;18;25;23;15;16;9;20;4;14;28;21;17;1;24;29;11;10;9;26358
9;26358;7;13;3;12;26;19;27;8;32;5;30;6;31;22;2;18;25;23;15;16;9;20;4;14;28;21;17;1;24;29;11;10
7;13;3;12;26;19;27;8;32;5;30;6;31;22;2;18;25;23;10;16;9;20;4;14;28;21;17;1;24;29;11;15;9;26358
10;26358;7;13;3;12;26;19;27;8;32;5;30;6;31;22;2;18;25;23;10;16;9;20;4;14;28;21;17;1;24;29;11;15
30;13;3;12;26;19;27;8;32;5;7;6;31;22;2;18;25;23;10;16;9;20;4;14;28;21;17;1;24;29;11;15;10;26714
10;26714;30;13;3;12;26;19;27;8;32;5;7;6;31;22;2;18;25;23;10;16;9;20;4;14;28;21;17;1;24;29;11;15
30;13;3;12;26;19;27;8;32;5;15;6;31;22;2;18;25;23;10;16;9;20;4;14;28;21;17;1;24;29;11;7;10;26914
10;26914;30;13;3;12;26;19;27;8;32;5;15;6;31;22;2;18;25;23;10;16;9;20;4;14;28;21;17;1;24;29;11;7
30;13;3;12;26;19;27;8;32;5;15;6;31;22;16;18;25;23;10;2;9;20;4;14;28;21;17;1;24;29;11;7;10;27854
10;27854;30;13;3;12;26;19;27;8;32;5;15;6;31;22;16;18;25;23;10;2;9;20;4;14;28;21;17;1;24;29;11;7
30;13;3;12;26;19;27;8;32;5;15;6;31;22;20;18;25;23;10;2;9;16;4;14;28;21;17;1;24;29;11;7;10;27494
10;27494;30;13;3;12;26;19;27;8;32;5;15;6;31;22;20;18;25;23;10;2;9;16;4;14;28;21;17;1;24;29;11;7
30;13;3;12;26;19;27;8;32;5;15;6;31;22;24;18;25;23;10;2;9;16;4;14;28;21;17;1;20;29;11;7;10;27414
10;27414;30;13;3;12;26;19;27;8;32;5;15;6;31;22;24;18;25;23;10;2;9;16;4;14;28;21;17;1;20;29;11;7
30;13;3;12;26;19;27;8;32;23;15;6;31;22;24;18;25;5;10;2;9;16;4;14;28;21;17;1;20;29;11;7;10;28014
10;28014;30;13;3;12;26;19;27;8;32;23;15;6;31;22;24;18;25;5;10;2;9;16;4;14;28;21;17;1;20;29;11;7
30;13;3;12;7;19;27;8;32;23;15;6;31;22;24;18;25;5;10;2;9;16;4;14;28;21;17;1;20;29;11;26;10;28008
10;28008;30;13;3;12;7;19;27;8;32;23;15;6;31;22;24;18;25;5;10;2;9;16;4;14;28;21;17;1;20;29;11;26
30;13;3;12;7;19;27;8;32;23;15;6;31;22;24;18;25;21;10;2;9;16;4;14;28;5;17;1;20;29;11;26;10;27870
10;27870;30;13;3;12;7;19;27;8;32;23;15;6;31;22;24;18;25;21;10;2;9;16;4;14;28;5;17;1;20;29;11;26
30;13;3;12;7;19;27;8;32;23;15;6;31;22;24;18;16;21;10;2;9;25;4;14;28;5;17;1;20;29;11;26;10;27916
10;27916;30;13;3;12;7;19;27;8;32;23;15;6;31;22;24;18;16;21;10;2;9;25;4;14;28;5;17;1;20;29;11;26
30;13;3;12;7;28;27;8;32;23;15;6;31;22;24;18;16;21;10;2;9;25;4;14;19;5;17;1;20;29;11;26;10;27936
10;27936;30;13;3;12;7;28;27;8;32;23;15;6;31;22;24;18;16;21;10;2;9;25;4;14;19;5;17;1;20;29;11;26
30;13;3;12;7;28;27;8;32;23;15;6;31;22;24;18;16;21;10;2;4;25;9;14;19;5;17;1;20;29;11;26;10;27936
10;27936;30;13;3;12;7;28;27;8;32;23;15;6;31;22;24;18;16;21;10;2;4;25;9;14;19;5;17;1;20;29;11;26
30;13;3;12;28;7;27;8;32;23;15;6;31;22;24;18;16;21;10;2;4;25;9;14;19;5;17;1;20;29;11;26;10;27764
10;27764;30;13;3;12;28;7;27;8;32;23;15;6;31;22;24;18;16;21;10;2;4;25;9;14;19;5;17;1;20;29;11;26
22;13;3;12;28;7;27;8;32;23;15;6;31;30;24;18;16;21;10;2;4;25;9;14;19;5;17;1;20;29;11;26;10;27684
10;27684;22;13;3;12;28;7;27;8;32;23;15;6;31;30;24;18;16;21;10;2;4;25;9;14;19;5;17;1;20;29;11;26
22;13;4;12;28;7;27;8;32;23;15;6;31;30;24;18;16;21;10;2;3;25;9;14;19;5;17;1;20;29;11;26;10;27844
10;27844;22;13;4;12;28;7;27;8;32;23;15;6;31;30;24;18;16;21;10;2;3;25;9;14;19;5;17;1;20;29;11;26
22;13;4;12;28;7;27;8;32;23;15;6;31;30;24;18;16;21;10;2;3;25;14;9;19;5;17;1;20;29;11;26;10;27844
10;27844;22;13;4;12;28;7;27;8;32;23;15;6;31;30;24;18;16;21;10;2;3;25;14;9;19;5;17;1;20;29;11;26
22;13;4;12;28;7;27;8;5;23;15;6;31;30;24;18;16;21;10;2;3;25;14;9;19;32;17;1;20;29;11;26;10;27898
10;27898;22;13;4;12;28;7;27;8;5;23;15;6;31;30;24;18;16;21;10;2;3;25;14;9;19;32;17;1;20;29;11;26
22;13;4;12;28;7;27;8;5;23;15;24;31;30;6;18;16;21;10;2;3;25;14;9;19;32;17;1;20;29;11;26;10;28224
10;28224;22;13;4;12;28;7;27;8;5;23;15;24;31;30;6;18;16;21;10;2;3;25;14;9;19;32;17;1;20;29;11;26
22;13;4;12;28;7;27;8;9;23;15;24;31;30;6;18;16;21;10;2;3;25;14;5;19;32;17;1;20;29;11;26;10;28044
10;28044;22;13;4;12;28;7;27;8;9;23;15;24;31;30;6;18;16;21;10;2;3;25;14;5;19;32;17;1;20;29;11;26
22;13;4;12;28;7;5;8;9;23;15;24;31;30;6;18;16;21;10;2;3;25;14;27;19;32;17;1;20;29;11;26;10;27934
