"X1";"X26600";"X9";"X14";"X25";"X7";"X23";"X26";"X22";"X12";"X3";"X13";"X5";"X16";"X2";"X6";"X27";"X28";"X32";"X21";"X10";"X20";"X8";"X24";"X31";"X29";"X17";"X18";"X19";"X1.1";"X4";"X11";"X15";"X30"
5;27644;17;31;19;1;25;3;16;13;29;23;12;11;8;10;6;9;27;20;26;2;7;18;15;5;30;22;21;14;32;24;28;4
17;31;19;1;25;3;16;13;29;23;12;11;8;10;6;9;27;20;26;2;7;15;18;5;30;22;21;14;32;24;28;4;5;27688
6;27688;17;31;19;1;25;3;16;13;29;23;12;11;8;10;6;9;27;20;26;2;7;15;18;5;30;22;21;14;32;24;28;4
17;31;19;1;25;10;16;13;29;23;12;11;8;3;6;9;27;20;26;2;7;15;18;5;30;22;21;14;32;24;28;4;6;27148
6;27148;17;31;19;1;25;10;16;13;29;23;12;11;8;3;6;9;27;20;26;2;7;15;18;5;30;22;21;14;32;24;28;4
17;31;19;1;28;10;16;13;29;23;12;11;8;3;6;9;27;20;26;2;7;15;18;5;30;22;21;14;32;24;25;4;6;27408
6;27408;17;31;19;1;28;10;16;13;29;23;12;11;8;3;6;9;27;20;26;2;7;15;18;5;30;22;21;14;32;24;25;4
17;31;19;1;28;10;16;13;29;23;12;11;8;3;6;9;27;20;26;2;21;15;18;5;30;22;7;14;32;24;25;4;6;27918
6;27918;17;31;19;1;28;10;16;13;29;23;12;11;8;3;6;9;27;20;26;2;21;15;18;5;30;22;7;14;32;24;25;4
17;31;19;1;28;10;16;13;29;23;12;11;8;3;6;9;27;25;26;2;21;15;18;5;30;22;7;14;32;24;20;4;6;27778
6;27778;17;31;19;1;28;10;16;13;29;23;12;11;8;3;6;9;27;25;26;2;21;15;18;5;30;22;7;14;32;24;20;4
17;31;19;1;28;10;16;13;29;23;12;11;8;3;26;9;27;25;6;2;21;15;18;5;30;22;7;14;32;24;20;4;6;27896
6;27896;17;31;19;1;28;10;16;13;29;23;12;11;8;3;26;9;27;25;6;2;21;15;18;5;30;22;7;14;32;24;20;4
17;31;19;1;28;24;16;13;29;23;12;11;8;3;26;9;27;25;6;2;21;15;18;5;30;22;7;14;32;10;20;4;6;28350
6;28350;17;31;19;1;28;24;16;13;29;23;12;11;8;3;26;9;27;25;6;2;21;15;18;5;30;22;7;14;32;10;20;4
17;31;19;1;28;24;16;13;29;23;12;11;8;3;26;9;27;25;6;2;21;15;18;30;5;22;7;14;32;10;20;4;6;27978
6;27978;17;31;19;1;28;24;16;13;29;23;12;11;8;3;26;9;27;25;6;2;21;15;18;30;5;22;7;14;32;10;20;4
17;27;19;1;28;24;16;13;29;23;12;11;8;3;26;9;31;25;6;2;21;15;18;30;5;22;7;14;32;10;20;4;6;28078
6;28078;17;27;19;1;28;24;16;13;29;23;12;11;8;3;26;9;31;25;6;2;21;15;18;30;5;22;7;14;32;10;20;4
17;27;19;1;28;24;16;13;29;23;12;11;8;3;26;9;31;25;6;2;21;15;18;30;4;22;7;14;32;10;20;5;6;28478
6;28478;17;27;19;1;28;24;16;13;29;23;12;11;8;3;26;9;31;25;6;2;21;15;18;30;4;22;7;14;32;10;20;5
17;27;19;1;28;24;16;13;29;23;12;11;8;3;26;9;31;25;6;2;21;15;4;30;18;22;7;14;32;10;20;5;6;27992
6;27992;17;27;19;1;28;24;16;13;29;23;12;11;8;3;26;9;31;25;6;2;21;15;4;30;18;22;7;14;32;10;20;5
17;27;19;1;28;24;16;13;29;23;12;11;26;3;8;9;31;25;6;2;21;15;4;30;18;22;7;14;32;10;20;5;6;28618
6;28618;17;27;19;1;28;24;16;13;29;23;12;11;26;3;8;9;31;25;6;2;21;15;4;30;18;22;7;14;32;10;20;5
17;27;19;1;28;24;16;13;29;30;12;11;26;3;8;9;31;25;6;2;21;15;4;23;18;22;7;14;32;10;20;5;6;28198
6;28198;17;27;19;1;28;24;16;13;29;30;12;11;26;3;8;9;31;25;6;2;21;15;4;23;18;22;7;14;32;10;20;5
17;27;19;1;28;24;16;13;29;30;12;11;26;3;8;9;10;25;6;2;21;15;4;23;18;22;7;14;32;31;20;5;6;27890
6;27890;17;27;19;1;28;24;16;13;29;30;12;11;26;3;8;9;10;25;6;2;21;15;4;23;18;22;7;14;32;31;20;5
17;27;19;1;28;24;16;13;29;30;12;11;26;23;8;9;10;25;6;2;21;15;4;3;18;22;7;14;32;31;20;5;6;27690
6;27690;17;27;19;1;28;24;16;13;29;30;12;11;26;23;8;9;10;25;6;2;21;15;4;3;18;22;7;14;32;31;20;5
17;27;19;1;25;24;16;13;29;30;12;11;26;23;8;9;10;28;6;2;21;15;4;3;18;22;7;14;32;31;20;5;6;27810
6;27810;17;27;19;1;25;24;16;13;29;30;12;11;26;23;8;9;10;28;6;2;21;15;4;3;18;22;7;14;32;31;20;5
17;27;19;1;25;24;16;13;29;12;30;11;26;23;8;9;10;28;6;2;21;15;4;3;18;22;7;14;32;31;20;5;6;27324
6;27324;17;27;19;1;25;24;16;13;29;12;30;11;26;23;8;9;10;28;6;2;21;15;4;3;18;22;7;14;32;31;20;5
17;27;19;1;25;24;16;13;29;12;30;11;26;23;8;9;10;28;6;2;21;15;4;3;32;22;7;14;18;31;20;5;6;26584
6;26584;17;27;19;1;25;24;16;13;29;12;30;11;26;23;8;9;10;28;6;2;21;15;4;3;32;22;7;14;18;31;20;5
17;22;19;1;25;24;16;13;29;12;30;11;26;23;8;9;10;28;6;2;21;15;4;3;32;27;7;14;18;31;20;5;6;26304
6;26304;17;22;19;1;25;24;16;13;29;12;30;11;26;23;8;9;10;28;6;2;21;15;4;3;32;27;7;14;18;31;20;5
17;22;19;1;25;24;16;13;29;12;30;11;26;23;8;9;10;28;6;2;21;15;4;3;32;27;5;14;18;31;20;7;6;26464
6;26464;17;22;19;1;25;24;16;13;29;12;30;11;26;23;8;9;10;28;6;2;21;15;4;3;32;27;5;14;18;31;20;7
17;22;19;1;25;24;16;7;29;12;30;11;26;23;8;9;10;28;6;2;21;15;4;3;32;27;5;14;18;31;20;13;6;26384
7;26384;17;22;19;1;25;24;16;7;29;12;30;11;26;23;8;9;10;28;6;2;21;15;4;3;32;27;5;14;18;31;20;13
17;22;19;1;25;24;16;7;29;12;30;11;26;23;8;9;10;28;6;2;21;18;4;3;32;27;5;14;15;31;20;13;7;26340
7;26340;17;22;19;1;25;24;16;7;29;12;30;11;26;23;8;9;10;28;6;2;21;18;4;3;32;27;5;14;15;31;20;13
17;22;19;1;25;24;16;7;29;12;30;11;26;23;8;9;10;28;6;2;3;18;4;21;32;27;5;14;15;31;20;13;7;25838
7;25838;17;22;19;1;25;24;16;7;29;12;30;11;26;23;8;9;10;28;6;2;3;18;4;21;32;27;5;14;15;31;20;13
17;22;19;1;25;24;16;7;29;9;30;11;26;23;8;12;10;28;6;2;3;18;4;21;32;27;5;14;15;31;20;13;7;26258
7;26258;17;22;19;1;25;24;16;7;29;9;30;11;26;23;8;12;10;28;6;2;3;18;4;21;32;27;5;14;15;31;20;13
17;9;19;1;25;24;16;7;29;22;30;11;26;23;8;12;10;28;6;2;3;18;4;21;32;27;5;14;15;31;20;13;7;26802
7;26802;17;9;19;1;25;24;16;7;29;22;30;11;26;23;8;12;10;28;6;2;3;18;4;21;32;27;5;14;15;31;20;13
17;9;19;1;25;24;16;7;29;22;30;11;26;23;8;21;10;28;6;2;3;18;4;12;32;27;5;14;15;31;20;13;7;26074
7;26074;17;9;19;1;25;24;16;7;29;22;30;11;26;23;8;21;10;28;6;2;3;18;4;12;32;27;5;14;15;31;20;13
17;9;6;1;25;24;16;7;29;22;30;11;26;23;8;21;10;28;19;2;3;18;4;12;32;27;5;14;15;31;20;13;7;25812
7;25812;17;9;6;1;25;24;16;7;29;22;30;11;26;23;8;21;10;28;19;2;3;18;4;12;32;27;5;14;15;31;20;13
17;9;6;1;25;24;16;8;29;22;30;11;26;23;7;21;10;28;19;2;3;18;4;12;32;27;5;14;15;31;20;13;7;25792
7;25792;17;9;6;1;25;24;16;8;29;22;30;11;26;23;7;21;10;28;19;2;3;18;4;12;32;27;5;14;15;31;20;13
17;9;6;1;25;24;16;8;29;22;30;11;4;23;7;21;10;28;19;2;3;18;26;12;32;27;5;14;15;31;20;13;7;27062
7;27062;17;9;6;1;25;24;16;8;29;22;30;11;4;23;7;21;10;28;19;2;3;18;26;12;32;27;5;14;15;31;20;13
17;9;6;1;25;24;30;8;29;22;16;11;4;23;7;21;10;28;19;2;3;18;26;12;32;27;5;14;15;31;20;13;7;27092
7;27092;17;9;6;1;25;24;30;8;29;22;16;11;4;23;7;21;10;28;19;2;3;18;26;12;32;27;5;14;15;31;20;13
17;9;6;1;25;24;30;2;29;22;16;11;4;23;7;21;10;28;19;8;3;18;26;12;32;27;5;14;15;31;20;13;7;26852
7;26852;17;9;6;1;25;24;30;2;29;22;16;11;4;23;7;21;10;28;19;8;3;18;26;12;32;27;5;14;15;31;20;13
17;9;6;1;25;24;30;2;29;22;8;11;4;23;7;21;10;28;19;16;3;18;26;12;32;27;5;14;15;31;20;13;7;26452
7;26452;17;9;6;1;25;24;30;2;29;22;8;11;4;23;7;21;10;28;19;16;3;18;26;12;32;27;5;14;15;31;20;13
17;9;6;1;25;24;30;2;29;22;8;11;4;23;7;21;10;28;19;16;3;18;26;15;32;27;5;14;12;31;20;13;7;26492
7;26492;17;9;6;1;25;24;30;2;29;22;8;11;4;23;7;21;10;28;19;16;3;18;26;15;32;27;5;14;12;31;20;13
17;9;6;1;25;24;30;2;29;22;8;11;4;23;7;21;10;28;19;16;3;18;26;15;32;27;5;14;12;13;20;31;7;26836
7;26836;17;9;6;1;25;24;30;2;29;22;8;11;4;23;7;21;10;28;19;16;3;18;26;15;32;27;5;14;12;13;20;31
7;9;6;1;25;24;30;2;29;22;8;11;4;23;17;21;10;28;19;16;3;18;26;15;32;27;5;14;12;13;20;31;7;26250
7;26250;7;9;6;1;25;24;30;2;29;22;8;11;4;23;17;21;10;28;19;16;3;18;26;15;32;27;5;14;12;13;20;31
7;9;6;1;25;24;30;2;29;22;8;11;4;23;17;28;10;21;19;16;3;18;26;15;32;27;5;14;12;13;20;31;7;26650
7;26650;7;9;6;1;25;24;30;2;29;22;8;11;4;23;17;28;10;21;19;16;3;18;26;15;32;27;5;14;12;13;20;31
7;9;6;1;25;24;30;2;29;22;8;11;4;23;17;28;10;21;19;16;3;18;5;15;32;27;26;14;12;13;20;31;7;26412
7;26412;7;9;6;1;25;24;30;2;29;22;8;11;4;23;17;28;10;21;19;16;3;18;5;15;32;27;26;14;12;13;20;31
7;9;6;1;25;24;30;2;29;5;8;11;4;23;17;28;10;21;19;16;3;18;22;15;32;27;26;14;12;13;20;31;7;26832
7;26832;7;9;6;1;25;24;30;2;29;5;8;11;4;23;17;28;10;21;19;16;3;18;22;15;32;27;26;14;12;13;20;31
7;9;6;1;25;24;30;2;29;5;8;11;13;23;17;28;10;21;19;16;3;18;22;15;32;27;26;14;12;4;20;31;7;26312
7;26312;7;9;6;1;25;24;30;2;29;5;8;11;13;23;17;28;10;21;19;16;3;18;22;15;32;27;26;14;12;4;20;31
7;9;6;1;25;24;30;12;29;5;8;11;13;23;17;28;10;21;19;16;3;18;22;15;32;27;26;14;2;4;20;31;7;25952
7;25952;7;9;6;1;25;24;30;12;29;5;8;11;13;23;17;28;10;21;19;16;3;18;22;15;32;27;26;14;2;4;20;31
7;9;6;1;25;24;30;12;29;5;8;16;13;23;17;28;10;21;19;11;3;18;22;15;32;27;26;14;2;4;20;31;7;25872
8;25872;7;9;6;1;25;24;30;12;29;5;8;16;13;23;17;28;10;21;19;11;3;18;22;15;32;27;26;14;2;4;20;31
7;9;6;1;25;24;30;12;29;5;8;16;13;23;17;28;18;21;19;11;3;10;22;15;32;27;26;14;2;4;20;31;8;26346
8;26346;7;9;6;1;25;24;30;12;29;5;8;16;13;23;17;28;18;21;19;11;3;10;22;15;32;27;26;14;2;4;20;31
7;9;6;1;25;24;30;12;29;5;8;16;13;23;17;28;18;22;19;11;3;10;21;15;32;27;26;14;2;4;20;31;8;26106
8;26106;7;9;6;1;25;24;30;12;29;5;8;16;13;23;17;28;18;22;19;11;3;10;21;15;32;27;26;14;2;4;20;31
18;9;6;1;25;24;30;12;29;5;8;16;13;23;17;28;7;22;19;11;3;10;21;15;32;27;26;14;2;4;20;31;8;26358
8;26358;18;9;6;1;25;24;30;12;29;5;8;16;13;23;17;28;7;22;19;11;3;10;21;15;32;27;26;14;2;4;20;31
18;9;6;1;25;24;30;31;29;5;8;16;13;23;17;28;7;22;19;11;3;10;21;15;32;27;26;14;2;4;20;12;8;26410
8;26410;18;9;6;1;25;24;30;31;29;5;8;16;13;23;17;28;7;22;19;11;3;10;21;15;32;27;26;14;2;4;20;12
18;9;6;1;25;32;30;31;29;5;8;16;13;23;17;28;7;22;19;11;3;10;21;15;24;27;26;14;2;4;20;12;8;26930
8;26930;18;9;6;1;25;32;30;31;29;5;8;16;13;23;17;28;7;22;19;11;3;10;21;15;24;27;26;14;2;4;20;12
18;9;6;5;25;32;30;31;29;1;8;16;13;23;17;28;7;22;19;11;3;10;21;15;24;27;26;14;2;4;20;12;8;26650
8;26650;18;9;6;5;25;32;30;31;29;1;8;16;13;23;17;28;7;22;19;11;3;10;21;15;24;27;26;14;2;4;20;12
18;9;6;5;25;32;30;31;23;1;8;16;13;29;17;28;7;22;19;11;3;10;21;15;24;27;26;14;2;4;20;12;8;26650
8;26650;18;9;6;5;25;32;30;31;23;1;8;16;13;29;17;28;7;22;19;11;3;10;21;15;24;27;26;14;2;4;20;12
18;9;21;5;25;32;30;31;23;1;8;16;13;29;17;28;7;22;19;11;3;10;6;15;24;27;26;14;2;4;20;12;8;26482
8;26482;18;9;21;5;25;32;30;31;23;1;8;16;13;29;17;28;7;22;19;11;3;10;6;15;24;27;26;14;2;4;20;12
18;9;21;5;25;32;30;31;23;1;8;16;13;3;17;28;7;22;19;11;29;10;6;15;24;27;26;14;2;4;20;12;8;26852
8;26852;18;9;21;5;25;32;30;31;23;1;8;16;13;3;17;28;7;22;19;11;29;10;6;15;24;27;26;14;2;4;20;12
18;9;21;5;25;32;30;31;23;12;8;16;13;3;17;28;7;22;19;11;29;10;6;15;24;27;26;14;2;4;20;1;8;26712
8;26712;18;9;21;5;25;32;30;31;23;12;8;16;13;3;17;28;7;22;19;11;29;10;6;15;24;27;26;14;2;4;20;1
18;9;21;5;25;32;30;15;23;12;8;16;13;3;17;28;7;22;19;11;29;10;6;31;24;27;26;14;2;4;20;1;8;26712
8;26712;18;9;21;5;25;32;30;15;23;12;8;16;13;3;17;28;7;22;19;11;29;10;6;31;24;27;26;14;2;4;20;1
18;9;21;5;25;32;30;15;23;12;8;22;13;3;17;28;7;16;19;11;29;10;6;31;24;27;26;14;2;4;20;1;8;27058
8;27058;18;9;21;5;25;32;30;15;23;12;8;22;13;3;17;28;7;16;19;11;29;10;6;31;24;27;26;14;2;4;20;1
18;9;21;5;25;32;30;15;23;12;8;22;13;14;17;28;7;16;19;11;29;10;6;31;24;27;26;3;2;4;20;1;8;26778
8;26778;18;9;21;5;25;32;30;15;23;12;8;22;13;14;17;28;7;16;19;11;29;10;6;31;24;27;26;3;2;4;20;1
18;9;21;5;25;32;30;15;23;12;1;22;13;14;17;28;7;16;19;11;29;10;6;31;24;27;26;3;2;4;20;8;8;26738
8;26738;18;9;21;5;25;32;30;15;23;12;1;22;13;14;17;28;7;16;19;11;29;10;6;31;24;27;26;3;2;4;20;8
18;9;21;5;25;32;30;31;23;12;1;22;13;14;17;28;7;16;19;11;29;10;6;15;24;27;26;3;2;4;20;8;8;26554
8;26554;18;9;21;5;25;32;30;31;23;12;1;22;13;14;17;28;7;16;19;11;29;10;6;15;24;27;26;3;2;4;20;8
18;9;21;5;1;32;30;31;23;12;25;22;13;14;17;28;7;16;19;11;29;10;6;15;24;27;26;3;2;4;20;8;8;26680
8;26680;18;9;21;5;1;32;30;31;23;12;25;22;13;14;17;28;7;16;19;11;29;10;6;15;24;27;26;3;2;4;20;8
18;9;21;5;32;1;30;31;23;12;25;22;13;14;17;28;7;16;19;11;29;10;6;15;24;27;26;3;2;4;20;8;8;26228
8;26228;18;9;21;5;32;1;30;31;23;12;25;22;13;14;17;28;7;16;19;11;29;10;6;15;24;27;26;3;2;4;20;8
18;9;21;5;32;1;30;31;23;12;25;22;3;14;17;28;7;16;19;11;29;10;6;15;24;27;26;13;2;4;20;8;8;26588
8;26588;18;9;21;5;32;1;30;31;23;12;25;22;3;14;17;28;7;16;19;11;29;10;6;15;24;27;26;13;2;4;20;8
24;9;21;5;32;1;30;31;23;12;25;22;3;14;17;28;7;16;19;11;29;10;6;15;18;27;26;13;2;4;20;8;8;26708
8;26708;24;9;21;5;32;1;30;31;23;12;25;22;3;14;17;28;7;16;19;11;29;10;6;15;18;27;26;13;2;4;20;8
24;15;21;5;32;1;30;31;23;12;25;22;3;14;17;28;7;16;19;11;29;10;6;9;18;27;26;13;2;4;20;8;8;26568
9;26568;24;15;21;5;32;1;30;31;23;12;25;22;3;14;17;28;7;16;19;11;29;10;6;9;18;27;26;13;2;4;20;8
24;15;3;5;32;1;30;31;23;12;25;22;21;14;17;28;7;16;19;11;29;10;6;9;18;27;26;13;2;4;20;8;9;26090
9;26090;24;15;3;5;32;1;30;31;23;12;25;22;21;14;17;28;7;16;19;11;29;10;6;9;18;27;26;13;2;4;20;8
24;15;3;5;32;1;30;31;23;12;25;22;21;14;17;28;7;16;19;11;29;20;6;9;18;27;26;13;2;4;10;8;9;26552
9;26552;24;15;3;5;32;1;30;31;23;12;25;22;21;14;17;28;7;16;19;11;29;20;6;9;18;27;26;13;2;4;10;8
24;15;3;5;32;1;30;31;23;12;25;22;21;14;9;28;7;16;19;11;29;20;6;17;18;27;26;13;2;4;10;8;9;26106
9;26106;24;15;3;5;32;1;30;31;23;12;25;22;21;14;9;28;7;16;19;11;29;20;6;17;18;27;26;13;2;4;10;8
24;15;3;21;32;1;30;31;23;12;25;22;5;14;9;28;7;16;19;11;29;20;6;17;18;27;26;13;2;4;10;8;9;26152
9;26152;24;15;3;21;32;1;30;31;23;12;25;22;5;14;9;28;7;16;19;11;29;20;6;17;18;27;26;13;2;4;10;8
24;15;3;21;32;1;30;31;23;12;25;22;5;14;9;28;7;16;19;11;29;20;6;8;18;27;26;13;2;4;10;17;9;26220
9;26220;24;15;3;21;32;1;30;31;23;12;25;22;5;14;9;28;7;16;19;11;29;20;6;8;18;27;26;13;2;4;10;17
24;15;3;21;32;1;30;31;8;12;25;22;5;14;9;28;7;16;19;11;29;20;6;23;18;27;26;13;2;4;10;17;9;26430
9;26430;24;15;3;21;32;1;30;31;8;12;25;22;5;14;9;28;7;16;19;11;29;20;6;23;18;27;26;13;2;4;10;17
24;15;3;21;32;1;30;31;8;12;25;22;5;14;9;28;7;16;18;11;29;20;6;23;19;27;26;13;2;4;10;17;9;26230
9;26230;24;15;3;21;32;1;30;31;8;12;25;22;5;14;9;28;7;16;18;11;29;20;6;23;19;27;26;13;2;4;10;17
24;15;3;28;32;1;30;31;8;12;25;22;5;14;9;21;7;16;18;11;29;20;6;23;19;27;26;13;2;4;10;17;9;26390
9;26390;24;15;3;28;32;1;30;31;8;12;25;22;5;14;9;21;7;16;18;11;29;20;6;23;19;27;26;13;2;4;10;17
24;15;3;28;32;1;30;31;8;16;25;22;5;14;9;21;7;12;18;11;29;20;6;23;19;27;26;13;2;4;10;17;9;26070
9;26070;24;15;3;28;32;1;30;31;8;16;25;22;5;14;9;21;7;12;18;11;29;20;6;23;19;27;26;13;2;4;10;17
24;15;3;28;32;1;30;31;8;16;25;22;5;20;9;21;7;12;18;11;29;14;6;23;19;27;26;13;2;4;10;17;9;26000
9;26000;24;15;3;28;32;1;30;31;8;16;25;22;5;20;9;21;7;12;18;11;29;14;6;23;19;27;26;13;2;4;10;17
24;15;3;28;32;1;30;31;8;16;19;22;5;20;9;21;7;12;18;11;29;14;6;23;25;27;26;13;2;4;10;17;9;26240
9;26240;24;15;3;28;32;1;30;31;8;16;19;22;5;20;9;21;7;12;18;11;29;14;6;23;25;27;26;13;2;4;10;17
24;15;3;28;32;1;30;31;8;16;19;22;5;20;9;21;7;12;18;14;29;11;6;23;25;27;26;13;2;4;10;17;9;26000
9;26000;24;15;3;28;32;1;30;31;8;16;19;22;5;20;9;21;7;12;18;14;29;11;6;23;25;27;26;13;2;4;10;17
24;15;3;28;32;1;19;31;8;16;30;22;5;20;9;21;7;12;18;14;29;11;6;23;25;27;26;13;2;4;10;17;9;27000
9;26000;24;15;3;28;32;1;30;31;8;16;19;22;5;20;9;21;7;12;18;14;29;11;6;23;25;27;26;13;2;4;10;17
24;15;3;28;32;1;30;31;8;16;19;22;5;20;9;21;7;12;18;14;29;11;6;23;25;27;26;10;2;4;13;17;9;26000
9;26000;24;15;3;28;32;1;30;31;8;16;19;22;5;20;9;21;7;12;18;14;29;11;6;23;25;27;26;10;2;4;13;17
24;15;3;28;32;1;30;31;8;16;19;22;5;20;9;21;7;12;10;14;29;11;6;23;25;27;26;18;2;4;13;17;9;26688
9;26688;24;15;3;28;32;1;30;31;8;16;19;22;5;20;9;21;7;12;10;14;29;11;6;23;25;27;26;18;2;4;13;17
24;15;3;28;32;1;30;31;8;16;12;22;5;20;9;21;7;19;10;14;29;11;6;23;25;27;26;18;2;4;13;17;9;26334
9;26334;24;15;3;28;32;1;30;31;8;16;12;22;5;20;9;21;7;19;10;14;29;11;6;23;25;27;26;18;2;4;13;17
24;15;10;28;32;1;30;31;8;16;12;22;5;20;9;21;7;19;3;14;29;11;6;23;25;27;26;18;2;4;13;17;9;25794
9;25794;24;15;10;28;32;1;30;31;8;16;12;22;5;20;9;21;7;19;3;14;29;11;6;23;25;27;26;18;2;4;13;17
24;15;10;28;16;1;30;31;8;32;12;22;5;20;9;21;7;19;3;14;29;11;6;23;25;27;26;18;2;4;13;17;9;25518
9;25518;24;15;10;28;16;1;30;31;8;32;12;22;5;20;9;21;7;19;3;14;29;11;6;23;25;27;26;18;2;4;13;17
24;15;10;29;16;1;30;31;8;32;12;22;5;20;9;21;7;19;3;14;28;11;6;23;25;27;26;18;2;4;13;17;9;25758
9;25758;24;15;10;29;16;1;30;31;8;32;12;22;5;20;9;21;7;19;3;14;28;11;6;23;25;27;26;18;2;4;13;17
24;15;10;29;16;1;30;31;8;32;12;23;5;20;9;21;7;19;3;14;28;11;6;22;25;27;26;18;2;4;13;17;9;25598
10;25598;24;15;10;29;16;1;30;31;8;32;12;23;5;20;9;21;7;19;3;14;28;11;6;22;25;27;26;18;2;4;13;17
24;15;10;29;16;1;30;31;8;32;12;23;11;20;9;21;7;19;3;14;28;5;6;22;25;27;26;18;2;4;13;17;10;25658
10;25658;24;15;10;29;16;1;30;31;8;32;12;23;11;20;9;21;7;19;3;14;28;5;6;22;25;27;26;18;2;4;13;17
24;8;10;29;16;1;30;31;15;32;12;23;11;20;9;21;7;19;3;14;28;5;6;22;25;27;26;18;2;4;13;17;10;25818
10;25818;24;8;10;29;16;1;30;31;15;32;12;23;11;20;9;21;7;19;3;14;28;5;6;22;25;27;26;18;2;4;13;17
24;8;10;29;16;1;30;31;15;32;12;26;11;20;9;21;7;19;3;14;28;5;6;22;25;27;23;18;2;4;13;17;10;25698
10;25698;24;8;10;29;16;1;30;31;15;32;12;26;11;20;9;21;7;19;3;14;28;5;6;22;25;27;23;18;2;4;13;17
24;8;10;29;16;1;30;31;12;32;15;26;11;20;9;21;7;19;3;14;28;5;6;22;25;27;23;18;2;4;13;17;10;25858
10;25858;24;8;10;29;16;1;30;31;12;32;15;26;11;20;9;21;7;19;3;14;28;5;6;22;25;27;23;18;2;4;13;17
24;8;10;29;16;1;30;31;12;32;15;26;11;20;9;21;7;19;3;14;28;5;22;6;25;27;23;18;2;4;13;17;10;25812
10;25812;24;8;10;29;16;1;30;31;12;32;15;26;11;20;9;21;7;19;3;14;28;5;22;6;25;27;23;18;2;4;13;17
24;8;10;29;16;1;30;31;12;32;15;26;11;20;9;5;7;19;3;14;28;21;22;6;25;27;23;18;2;4;13;17;10;25490
10;25490;24;8;10;29;16;1;30;31;12;32;15;26;11;20;9;5;7;19;3;14;28;21;22;6;25;27;23;18;2;4;13;17
24;8;10;29;16;1;30;31;26;32;15;12;11;20;9;5;7;19;3;14;28;21;22;6;25;27;23;18;2;4;13;17;10;25352
10;25352;24;8;10;29;16;1;30;31;26;32;15;12;11;20;9;5;7;19;3;14;28;21;22;6;25;27;23;18;2;4;13;17
24;8;10;29;31;1;30;16;26;32;15;12;11;20;9;5;7;19;3;14;28;21;22;6;25;27;23;18;2;4;13;17;10;25230
10;25230;24;8;10;29;31;1;30;16;26;32;15;12;11;20;9;5;7;19;3;14;28;21;22;6;25;27;23;18;2;4;13;17
24;8;10;29;31;1;30;16;26;32;15;12;11;20;17;5;7;19;3;14;28;21;22;6;25;27;23;18;2;4;13;9;10;25280
10;25280;24;8;10;29;31;1;30;16;26;32;15;12;11;20;17;5;7;19;3;14;28;21;22;6;25;27;23;18;2;4;13;9
24;8;10;29;17;1;30;16;26;32;15;12;11;20;31;5;7;19;3;14;28;21;22;6;25;27;23;18;2;4;13;9;10;26120
10;26120;24;8;10;29;17;1;30;16;26;32;15;12;11;20;31;5;7;19;3;14;28;21;22;6;25;27;23;18;2;4;13;9
2;8;10;29;17;1;30;16;26;32;15;12;11;20;31;5;7;19;3;14;28;21;22;6;25;27;23;18;24;4;13;9;10;25910
10;25910;2;8;10;29;17;1;30;16;26;32;15;12;11;20;31;5;7;19;3;14;28;21;22;6;25;27;23;18;24;4;13;9
2;8;10;29;17;1;30;16;26;32;15;12;11;20;31;5;7;19;3;14;28;21;22;6;25;9;23;18;24;4;13;27;10;26058
10;26058;2;8;10;29;17;1;30;16;26;32;15;12;11;20;31;5;7;19;3;14;28;21;22;6;25;9;23;18;24;4;13;27
2;8;10;29;17;1;30;16;26;32;15;12;11;20;6;5;7;19;3;14;28;21;22;31;25;9;23;18;24;4;13;27;10;25528
10;25528;2;8;10;29;17;1;30;16;26;32;15;12;11;20;6;5;7;19;3;14;28;21;22;31;25;9;23;18;24;4;13;27
2;8;10;29;17;1;30;28;26;32;15;12;11;20;6;5;7;19;3;14;16;21;22;31;25;9;23;18;24;4;13;27;10;26106
10;26106;2;8;10;29;17;1;30;28;26;32;15;12;11;20;6;5;7;19;3;14;16;21;22;31;25;9;23;18;24;4;13;27
2;8;10;29;17;1;30;28;26;32;27;12;11;20;6;5;7;19;3;14;16;21;22;31;25;9;23;18;24;4;13;15;10;26402
10;26402;2;8;10;29;17;1;30;28;26;32;27;12;11;20;6;5;7;19;3;14;16;21;22;31;25;9;23;18;24;4;13;15
2;8;10;29;17;1;30;28;26;32;27;12;11;20;22;5;7;19;3;14;16;21;6;31;25;9;23;18;24;4;13;15;10;26402
10;26402;2;8;10;29;17;1;30;28;26;32;27;12;11;20;22;5;7;19;3;14;16;21;6;31;25;9;23;18;24;4;13;15
2;8;10;29;17;1;30;28;26;32;27;12;11;20;19;5;7;22;3;14;16;21;6;31;25;9;23;18;24;4;13;15;10;26682
10;26682;2;8;10;29;17;1;30;28;26;32;27;12;11;20;19;5;7;22;3;14;16;21;6;31;25;9;23;18;24;4;13;15
2;8;10;3;17;1;30;28;26;32;27;12;11;20;19;5;7;22;29;14;16;21;6;31;25;9;23;18;24;4;13;15;10;26048
10;26048;2;8;10;3;17;1;30;28;26;32;27;12;11;20;19;5;7;22;29;14;16;21;6;31;25;9;23;18;24;4;13;15
2;8;10;3;17;1;30;27;26;32;28;12;11;20;19;5;7;22;29;14;16;21;6;31;25;9;23;18;24;4;13;15;10;26208
