"X1";"X272";"X51";"X35";"X12";"X5";"X54";"X24";"X4";"X26";"X11";"X9";"X62";"X7";"X27";"X63";"X49";"X23";"X17";"X1.1";"X40";"X46";"X57";"X39";"X25";"X56";"X42";"X10";"X47";"X44";"X2";"X28";"X41";"X36";"X53";"X20";"X38";"X18";"X19";"X64";"X22";"X21";"X48";"X29";"X61";"X55";"X30";"X58";"X3";"X32";"X50";"X8";"X15";"X34";"X37";"X33";"X52";"X16";"X45";"X59";"X13";"X6";"X43";"X31";"X60";"X14"
3;256;41;35;12;43;60;30;4;64;11;44;38;7;1;63;24;23;51;18;19;46;39;57;37;32;42;29;47;22;55;49;16;36;61;45;21;62;40;56;27;53;20;50;54;26;25;52;34;13;28;8;3;15;58;33;9;2;10;59;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;44;38;7;1;63;24;23;51;18;19;27;39;57;37;32;42;29;47;22;55;49;16;36;61;45;21;62;40;56;46;53;20;50;54;26;25;52;34;13;28;8;3;15;58;33;9;2;10;59;17;6;48;31;5;14;3;252
3;252;41;35;12;43;60;30;4;64;11;44;38;7;1;63;24;23;51;18;19;27;39;57;37;32;42;29;47;22;55;49;16;36;61;45;21;62;40;56;46;53;20;50;54;26;25;52;34;13;28;8;3;15;58;33;9;2;10;59;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;44;38;7;1;63;24;23;51;18;19;27;39;57;37;32;42;29;47;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;3;15;58;33;9;2;10;59;17;6;48;31;5;14;3;250
3;250;41;35;12;43;60;30;4;64;11;44;38;7;1;63;24;23;51;18;19;27;39;57;37;32;42;29;47;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;3;15;58;33;9;2;10;59;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;44;38;7;1;63;24;23;51;18;19;27;39;57;47;32;42;29;37;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;3;15;58;33;9;2;10;59;17;6;48;31;5;14;3;254
3;254;41;35;12;43;60;30;4;64;11;44;38;7;1;63;24;23;51;18;19;27;39;57;47;32;42;29;37;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;3;15;58;33;9;2;10;59;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;44;38;7;1;63;24;23;51;18;19;27;39;57;47;32;42;29;37;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;10;15;58;33;9;2;3;59;17;6;48;31;5;14;3;254
3;254;41;35;12;43;60;30;4;64;11;44;38;7;1;63;24;23;51;18;19;27;39;57;47;32;42;29;37;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;10;15;58;33;9;2;3;59;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;44;38;7;1;63;24;23;51;18;19;27;39;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;10;15;58;33;29;2;3;59;17;6;48;31;5;14;3;254
3;254;41;35;12;43;60;30;4;64;11;44;38;7;1;63;24;23;51;18;19;27;39;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;10;15;58;33;29;2;3;59;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;51;18;44;27;39;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;10;15;58;33;29;2;3;59;17;6;48;31;5;14;3;254
3;254;41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;51;18;44;27;39;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;10;15;58;33;29;2;3;59;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;51;18;44;27;39;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;29;59;17;6;48;31;5;14;3;254
3;254;41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;51;18;44;27;39;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;61;20;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;29;59;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;51;18;44;27;39;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;61;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;29;20;17;6;48;31;5;14;3;254
3;254;41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;51;18;44;27;39;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;61;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;29;20;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;51;18;29;27;39;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;61;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;44;20;17;6;48;31;5;14;3;258
4;258;41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;51;18;29;27;39;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;61;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;44;20;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;51;18;29;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;44;20;17;6;48;31;5;14;4;258
4;258;41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;51;18;29;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;44;20;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;5;18;29;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;44;20;17;6;48;31;51;14;4;266
4;258;41;35;12;43;60;30;4;64;11;19;38;7;1;63;24;23;51;18;29;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;44;20;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;19;38;7;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;44;20;17;6;48;31;5;14;4;270
4;270;41;35;12;43;60;30;4;64;11;19;38;7;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;44;20;17;6;48;31;5;14
41;35;12;43;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;44;20;17;6;7;31;5;14;4;270
4;270;41;35;12;43;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;8;10;15;58;33;3;2;44;20;17;6;7;31;5;14
41;35;8;43;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;12;10;15;58;33;3;2;44;20;17;6;7;31;5;14;4;270
4;270;41;35;8;43;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;12;10;15;58;33;3;2;44;20;17;6;7;31;5;14
41;35;8;2;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;12;10;15;58;33;3;43;44;20;17;6;7;31;5;14;4;274
4;274;41;35;8;2;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;50;54;26;25;52;34;13;28;12;10;15;58;33;3;43;44;20;17;6;7;31;5;14
41;35;8;2;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;13;54;26;25;52;34;50;28;12;10;15;58;33;3;43;44;20;17;6;7;31;5;14;4;274
4;274;41;35;8;2;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;59;13;54;26;25;52;34;50;28;12;10;15;58;33;3;43;44;20;17;6;7;31;5;14
41;35;8;2;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;28;12;10;15;58;33;3;43;44;20;17;6;7;31;59;14;4;274
4;274;41;35;8;2;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;28;12;10;15;58;33;3;43;44;20;17;6;7;31;59;14
41;35;8;2;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;28;12;10;15;58;33;44;43;3;20;17;6;7;31;59;14;4;274
4;274;41;35;8;2;60;30;4;64;11;19;38;48;29;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;28;12;10;15;58;33;44;43;3;20;17;6;7;31;59;14
41;35;8;2;60;30;4;64;11;19;38;48;28;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;29;12;10;15;58;33;44;43;3;20;17;6;7;31;59;14;4;274
4;274;41;35;8;2;60;30;4;64;11;19;38;48;28;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;29;12;10;15;58;33;44;43;3;20;17;6;7;31;59;14
41;35;43;2;60;30;4;64;11;19;38;48;28;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;29;12;10;15;58;33;44;8;3;20;17;6;7;31;59;14;4;270
4;270;41;35;43;2;60;30;4;64;11;19;38;48;28;63;24;23;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;29;12;10;15;58;33;44;8;3;20;17;6;7;31;59;14
41;35;43;2;60;30;4;64;11;19;38;48;28;63;24;15;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;29;12;10;23;58;33;44;8;3;20;17;6;7;31;59;14;4;270
4;270;41;35;43;2;60;30;4;64;11;19;38;48;28;63;24;15;51;18;1;27;61;57;47;32;42;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;29;12;10;23;58;33;44;8;3;20;17;6;7;31;59;14
41;35;43;2;60;30;4;64;11;19;38;48;28;63;24;15;51;18;1;27;61;57;42;32;47;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;29;12;10;23;58;33;44;8;3;20;17;6;7;31;59;14;4;270
4;270;41;35;43;2;60;30;4;64;11;19;38;48;28;63;24;15;51;18;1;27;61;57;42;32;47;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;52;34;50;29;12;10;23;58;33;44;8;3;20;17;6;7;31;59;14
41;35;43;2;60;30;4;64;11;19;38;48;28;63;24;15;51;18;1;27;61;57;42;32;47;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;8;3;52;17;6;7;31;59;14;4;270
4;270;41;35;43;2;60;30;4;64;11;19;38;48;28;63;24;15;51;18;1;27;61;57;42;32;47;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;8;3;52;17;6;7;31;59;14
41;31;43;2;60;30;4;64;11;19;38;48;28;63;24;15;51;18;1;27;61;57;42;32;47;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;8;3;52;17;6;7;35;59;14;4;270
4;270;41;31;43;2;60;30;4;64;11;19;38;48;28;63;24;15;51;18;1;27;61;57;42;32;47;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;8;3;52;17;6;7;35;59;14
41;31;43;2;60;30;4;64;11;19;38;8;28;63;24;15;51;18;1;27;61;57;42;32;47;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;48;3;52;17;6;7;35;59;14;4;270
4;270;41;31;43;2;60;30;4;64;11;19;38;8;28;63;24;15;51;18;1;27;61;57;42;32;47;9;37;22;55;49;16;36;53;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;48;3;52;17;6;7;35;59;14
41;31;43;2;60;30;4;64;11;19;38;8;28;63;24;15;51;18;1;27;61;57;42;32;47;53;37;22;55;49;16;36;9;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;48;3;52;17;6;7;35;59;14;4;274
4;274;41;31;43;2;60;30;4;64;11;19;38;8;28;63;24;15;51;18;1;27;61;57;42;32;47;53;37;22;55;49;16;36;9;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;48;3;52;17;6;7;35;59;14
41;31;27;2;60;30;4;64;11;19;38;8;28;63;24;15;51;18;1;43;61;57;42;32;47;53;37;22;55;49;16;36;9;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;48;3;52;17;6;7;35;59;14;4;274
4;274;41;31;27;2;60;30;4;64;11;19;38;8;28;63;24;15;51;18;1;43;61;57;42;32;47;53;37;22;55;49;16;36;9;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;48;3;52;17;6;7;35;59;14
41;31;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;18;1;43;61;57;42;32;47;53;37;22;55;49;16;36;9;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;11;3;52;17;6;7;35;59;14;4;274
4;274;41;31;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;18;1;43;61;57;42;32;47;53;37;22;55;49;16;36;9;45;21;62;40;56;46;39;5;13;54;26;25;20;34;50;29;12;10;23;58;33;44;11;3;52;17;6;7;35;59;14
41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;18;1;43;61;57;42;32;47;53;37;22;55;49;16;36;9;45;21;62;40;56;46;39;31;13;54;26;25;20;34;50;29;12;10;23;58;33;44;11;3;52;17;6;7;35;59;14;4;274
5;274;41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;18;1;43;61;57;42;32;47;53;37;22;55;49;16;36;9;45;21;62;40;56;46;39;31;13;54;26;25;20;34;50;29;12;10;23;58;33;44;11;3;52;17;6;7;35;59;14
41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;18;1;43;61;57;42;32;47;53;37;22;55;49;50;36;9;45;21;62;40;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;52;17;6;7;35;59;14;5;274
5;274;41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;18;1;43;61;57;42;32;47;53;37;22;55;49;50;36;9;45;21;62;40;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;52;17;6;7;35;59;14
41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;18;1;40;61;57;42;32;47;53;37;22;55;49;50;36;9;45;21;62;43;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;52;17;6;7;35;59;14;5;280
5;280;41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;18;1;40;61;57;42;32;47;53;37;22;55;49;50;36;9;45;21;62;43;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;52;17;6;7;35;59;14
41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;14;1;40;61;57;42;32;47;53;37;22;55;49;50;36;9;45;21;62;43;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;52;17;6;7;35;59;18;5;280
5;280;41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;14;1;40;61;57;42;32;47;53;37;22;55;49;50;36;9;45;21;62;43;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;52;17;6;7;35;59;18
41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;14;1;40;61;57;42;32;47;53;37;22;55;49;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;43;17;6;7;35;59;18;5;260
5;260;41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;14;1;40;61;57;42;32;47;53;37;22;55;49;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;43;17;6;7;35;59;18
41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;14;1;40;61;57;42;32;47;53;18;22;55;49;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;43;17;6;7;35;59;37;5;276
5;276;41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;15;51;14;1;40;61;57;42;32;47;53;18;22;55;49;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;43;17;6;7;35;59;37
41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;47;51;14;1;40;61;57;42;32;15;53;18;22;55;49;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;43;17;6;7;35;59;37;5;276
5;276;41;5;27;2;60;30;4;64;48;19;38;8;28;63;24;47;51;14;1;40;61;57;42;32;15;53;18;22;55;49;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;43;17;6;7;35;59;37
41;5;27;2;60;30;4;64;48;19;38;47;28;63;24;8;51;14;1;40;61;57;42;32;15;53;18;22;55;49;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;43;17;6;7;35;59;37;5;276
5;276;41;5;27;2;60;30;4;64;48;19;38;47;28;63;24;8;51;14;1;40;61;57;42;32;15;53;18;22;55;49;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;43;17;6;7;35;59;37
41;5;27;2;60;30;4;64;48;19;38;47;28;63;24;8;51;14;1;40;49;57;42;32;15;53;18;22;55;61;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;43;17;6;7;35;59;37;5;276
5;276;41;5;27;2;60;30;4;64;48;19;38;47;28;63;24;8;51;14;1;40;49;57;42;32;15;53;18;22;55;61;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;43;17;6;7;35;59;37
41;5;27;2;60;30;4;64;48;19;38;47;28;63;24;8;51;14;43;40;49;57;42;32;15;53;18;22;55;61;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;1;17;6;7;35;59;37;5;272
5;272;41;5;27;2;60;30;4;64;48;19;38;47;28;63;24;8;51;14;43;40;49;57;42;32;15;53;18;22;55;61;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;34;16;29;12;10;23;58;33;44;11;3;1;17;6;7;35;59;37
41;5;27;2;60;30;4;64;48;19;38;47;28;63;24;8;51;14;43;40;49;57;42;32;15;53;18;22;55;34;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;61;16;29;12;10;23;58;33;44;11;3;1;17;6;7;35;59;37;5;276
5;276;41;5;27;2;60;30;4;64;48;19;38;47;28;63;24;8;51;14;43;40;49;57;42;32;15;53;18;22;55;34;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;61;16;29;12;10;23;58;33;44;11;3;1;17;6;7;35;59;37
41;5;27;2;60;30;4;64;48;19;38;47;28;63;24;8;51;14;43;40;49;57;42;32;15;53;18;22;55;34;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;61;16;29;12;10;23;7;33;44;11;3;1;17;6;58;35;59;37;5;276
5;276;41;5;27;2;60;30;4;64;48;19;38;47;28;63;24;8;51;14;43;40;49;57;42;32;15;53;18;22;55;34;50;36;9;45;21;62;52;56;46;39;31;13;54;26;25;20;61;16;29;12;10;23;7;33;44;11;3;1;17;6;58;35;59;37
41;5;27;2;60;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;57;42;32;15;53;18;22;55;34;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;16;29;12;10;23;7;33;44;11;3;1;17;6;58;35;59;37;5;280
5;280;41;5;27;2;60;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;57;42;32;15;53;18;22;55;34;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;16;29;12;10;23;7;33;44;11;3;1;17;6;58;35;59;37
41;5;27;2;60;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;57;42;32;34;53;18;22;55;15;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;16;29;12;10;23;7;33;44;11;3;1;17;6;58;35;59;37;5;276
5;276;41;5;27;2;60;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;57;42;32;34;53;18;22;55;15;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;16;29;12;10;23;7;33;44;11;3;1;17;6;58;35;59;37
41;5;27;2;60;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;57;42;32;34;53;18;22;55;15;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;37;29;12;10;23;7;33;44;11;3;1;17;6;58;35;59;16;5;276
5;276;41;5;27;2;60;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;57;42;32;34;53;18;22;55;15;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;37;29;12;10;23;7;33;44;11;3;1;17;6;58;35;59;16
41;5;27;2;11;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;57;42;32;34;53;18;22;55;15;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16;5;276
5;276;41;5;27;2;11;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;57;42;32;34;53;18;22;55;15;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16
41;5;27;57;11;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;2;42;32;34;53;18;22;55;15;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16;5;288
5;288;41;5;27;57;11;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;2;42;32;34;53;18;22;55;15;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16
41;5;27;57;32;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;2;42;11;34;53;18;22;55;15;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16;5;288
5;288;41;5;27;57;32;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;2;42;11;34;53;18;22;55;15;50;36;9;45;21;62;52;56;24;39;31;13;54;26;25;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16
41;5;27;57;32;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;2;42;11;34;53;18;22;55;15;50;36;9;45;21;62;52;56;25;39;31;13;54;26;24;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16;5;288
5;288;41;5;27;57;32;30;4;64;48;19;38;47;28;63;46;8;51;14;43;40;49;2;42;11;34;53;18;22;55;15;50;36;9;45;21;62;52;56;25;39;31;13;54;26;24;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16
41;5;27;57;32;30;4;64;48;19;38;47;28;63;42;8;51;14;43;40;49;2;46;11;34;53;18;22;55;15;50;36;9;45;21;62;52;56;25;39;31;13;54;26;24;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16;5;286
5;286;41;5;27;57;32;30;4;64;48;19;38;47;28;63;42;8;51;14;43;40;49;2;46;11;34;53;18;22;55;15;50;36;9;45;21;62;52;56;25;39;31;13;54;26;24;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16
41;5;27;57;32;30;4;64;48;19;38;47;28;63;42;8;51;14;43;40;49;2;46;11;34;53;18;22;55;15;50;36;9;31;21;62;52;56;25;39;45;13;54;26;24;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16;5;286
6;286;41;5;27;57;32;30;4;64;48;19;38;47;28;63;42;8;51;14;43;40;49;2;46;11;34;53;18;22;55;15;50;36;9;31;21;62;52;56;25;39;45;13;54;26;24;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16
41;5;52;57;32;30;4;64;48;19;38;47;28;63;42;8;51;14;43;40;49;2;46;11;34;53;18;22;55;15;50;36;9;31;21;62;27;56;25;39;45;13;54;26;24;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16;6;296
6;296;41;5;52;57;32;30;4;64;48;19;38;47;28;63;42;8;51;14;43;40;49;2;46;11;34;53;18;22;55;15;50;36;9;31;21;62;27;56;25;39;45;13;54;26;24;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16
41;5;52;57;32;30;4;64;48;19;38;47;28;63;42;8;51;14;43;40;49;2;46;11;34;53;18;22;55;15;50;36;9;31;21;62;27;56;25;54;45;13;39;26;24;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16;6;296
6;296;41;5;52;57;32;30;4;64;48;19;38;47;28;63;42;8;51;14;43;40;49;2;46;11;34;53;18;22;55;15;50;36;9;31;21;62;27;56;25;54;45;13;39;26;24;20;61;37;29;12;10;23;7;33;44;60;3;1;17;6;58;35;59;16
41;5;52;57;32;30;4;64;48;19;38;47;28;63;42;8;51;14;43;40;49;2;46;11;34;53;18;22;55;15;50;1;9;31;21;62;27;56;25;54;45;13;39;26;24;20;61;37;29;12;10;23;7;33;44;60;3;36;17;6;58;35;59;16;6;294
