"X1";"X234";"X7";"X1.1";"X27";"X45";"X39";"X46";"X25";"X58";"X19";"X42";"X14";"X22";"X54";"X34";"X33";"X15";"X55";"X20";"X62";"X36";"X64";"X4";"X56";"X12";"X40";"X13";"X41";"X47";"X44";"X43";"X10";"X5";"X6";"X18";"X35";"X57";"X30";"X53";"X26";"X23";"X37";"X59";"X63";"X8";"X28";"X2";"X48";"X60";"X52";"X24";"X29";"X51";"X38";"X61";"X49";"X16";"X11";"X50";"X17";"X21";"X32";"X9";"X31";"X3"
3;258;35;59;27;50;39;31;25;58;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;57;61;30;53;26;1;22;20;63;45;28;48;37;33;29;24;42;49;38;16;4;52;18;54;34;14;32;46;43;47
35;59;27;50;34;31;25;58;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;57;61;30;53;26;1;22;20;63;45;28;48;37;33;29;24;42;49;38;16;4;52;18;54;39;14;32;46;43;47;3;258
3;258;35;59;27;50;34;31;25;58;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;57;61;30;53;26;1;22;20;63;45;28;48;37;33;29;24;42;49;38;16;4;52;18;54;39;14;32;46;43;47
35;59;27;50;34;31;25;58;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;57;61;30;26;53;1;22;20;63;45;28;48;37;33;29;24;42;49;38;16;4;52;18;54;39;14;32;46;43;47;3;246
3;246;35;59;27;50;34;31;25;58;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;57;61;30;26;53;1;22;20;63;45;28;48;37;33;29;24;42;49;38;16;4;52;18;54;39;14;32;46;43;47
35;59;27;50;34;63;25;58;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;57;61;30;26;53;1;22;20;31;45;28;48;37;33;29;24;42;49;38;16;4;52;18;54;39;14;32;46;43;47;3;250
3;250;35;59;27;50;34;63;25;58;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;57;61;30;26;53;1;22;20;31;45;28;48;37;33;29;24;42;49;38;16;4;52;18;54;39;14;32;46;43;47
35;59;27;50;34;63;25;58;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;20;61;30;26;53;1;22;57;31;45;28;48;37;33;29;24;42;49;38;16;4;52;18;54;39;14;32;46;43;47;3;254
3;254;35;59;27;50;34;63;25;58;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;20;61;30;26;53;1;22;57;31;45;28;48;37;33;29;24;42;49;38;16;4;52;18;54;39;14;32;46;43;47
35;59;27;50;34;63;25;58;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;20;61;30;26;53;1;22;57;42;45;28;48;37;33;29;24;31;49;38;16;4;52;18;54;39;14;32;46;43;47;3;254
3;254;35;59;27;50;34;63;25;58;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;20;61;30;26;53;1;22;57;42;45;28;48;37;33;29;24;31;49;38;16;4;52;18;54;39;14;32;46;43;47
35;59;27;50;34;58;25;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;20;61;30;26;53;1;22;57;42;45;28;48;37;33;29;24;31;49;38;16;4;52;18;54;39;14;32;46;43;47;3;254
3;254;35;59;27;50;34;58;25;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;20;61;30;26;53;1;22;57;42;45;28;48;37;33;29;24;31;49;38;16;4;52;18;54;39;14;32;46;43;47
35;59;27;22;34;58;25;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;20;61;30;26;53;1;50;57;42;45;28;48;37;33;29;24;31;49;38;16;4;52;18;54;39;14;32;46;43;47;3;254
3;254;35;59;27;22;34;58;25;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;20;61;30;26;53;1;50;57;42;45;28;48;37;33;29;24;31;49;38;16;4;52;18;54;39;14;32;46;43;47
35;59;27;22;34;58;26;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;24;31;49;38;16;4;52;18;54;39;14;32;46;43;47;3;254
3;254;35;59;27;22;34;58;26;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;2;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;24;31;49;38;16;4;52;18;54;39;14;32;46;43;47
35;59;27;22;34;58;26;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;4;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;24;31;49;38;16;2;52;18;54;39;14;32;46;43;47;3;254
4;254;35;59;27;22;34;58;26;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;4;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;24;31;49;38;16;2;52;18;54;39;14;32;46;43;47
35;59;27;22;34;58;24;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;4;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;26;31;49;38;16;2;52;18;54;39;14;32;46;43;47;4;254
4;254;35;59;27;22;34;58;24;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;10;8;9;4;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;26;31;49;38;16;2;52;18;54;39;14;32;46;43;47
35;59;27;22;34;58;24;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;4;8;9;10;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;26;31;49;38;16;2;52;18;54;39;14;32;46;43;47;4;254
4;254;35;59;27;22;34;58;24;63;11;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;4;8;9;10;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;26;31;49;38;16;2;52;18;54;39;14;32;46;43;47
35;59;27;11;34;58;24;63;22;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;4;8;9;10;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;26;31;49;38;16;2;52;18;54;39;14;32;46;43;47;4;250
4;250;35;59;27;11;34;58;24;63;22;41;21;19;44;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;4;8;9;10;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;26;31;49;38;16;2;52;18;54;39;14;32;46;43;47
35;59;27;11;34;44;24;63;22;41;21;19;58;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;4;8;9;10;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;26;31;49;38;16;2;52;18;54;39;14;32;46;43;47;4;254
4;254;35;59;27;11;34;44;24;63;22;41;21;19;58;17;13;62;6;60;15;5;64;51;56;12;40;23;7;36;55;3;4;8;9;10;20;61;30;25;53;1;50;57;42;45;28;48;37;33;29;26;31;49;38;16;2;52;18;54;39;14;32;46;43;47
35;59;27;11;34;44;24;63;22;41;21;19;58;17;13;62;6;60;15;5;45;51;56;12;40;23;7;36;55;3;4;8;9;10;20;61;30;25;53;1;50;57;42;64;28;48;37;33;29;26;31;49;38;16;2;52;18;54;39;14;32;46;43;47;4;266
4;266;35;59;27;11;34;44;24;63;22;41;21;19;58;17;13;62;6;60;15;5;45;51;56;12;40;23;7;36;55;3;4;8;9;10;20;61;30;25;53;1;50;57;42;64;28;48;37;33;29;26;31;49;38;16;2;52;18;54;39;14;32;46;43;47
35;59;27;11;34;44;24;63;22;41;21;19;58;17;13;62;6;60;15;5;45;51;56;12;40;23;7;36;55;3;4;8;9;10;20;61;30;25;53;1;50;57;42;64;28;48;37;33;29;39;31;49;38;16;2;52;18;54;26;14;32;46;43;47;4;266
4;266;35;59;27;11;34;44;24;63;22;41;21;19;58;17;13;62;6;60;15;5;45;51;56;12;40;23;7;36;55;3;4;8;9;10;20;61;30;25;53;1;50;57;42;64;28;48;37;33;29;39;31;49;38;16;2;52;18;54;26;14;32;46;43;47
35;59;27;11;34;44;24;63;22;41;21;19;9;17;13;62;6;60;15;5;45;51;56;12;40;23;7;36;55;3;4;8;58;10;20;61;30;25;53;1;50;57;42;64;28;48;37;33;29;39;31;49;38;16;2;52;18;54;26;14;32;46;43;47;4;264
4;264;35;59;27;11;34;44;24;63;22;41;21;19;9;17;13;62;6;60;15;5;45;51;56;12;40;23;7;36;55;3;4;8;58;10;20;61;30;25;53;1;50;57;42;64;28;48;37;33;29;39;31;49;38;16;2;52;18;54;26;14;32;46;43;47
35;59;27;11;16;44;24;63;22;41;21;19;9;17;13;62;6;60;15;5;45;51;56;12;40;23;7;36;55;3;4;8;58;10;20;61;30;25;53;1;50;57;42;64;28;48;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47;4;264
4;264;35;59;27;11;16;44;24;63;22;41;21;19;9;17;13;62;6;60;15;5;45;51;56;12;40;23;7;36;55;3;4;8;58;10;20;61;30;25;53;1;50;57;42;64;28;48;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47
35;59;27;11;16;44;24;63;22;41;21;19;9;17;13;62;6;60;15;5;45;51;56;12;40;23;7;36;55;3;64;8;58;10;20;61;30;25;53;1;50;57;42;4;28;48;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47;4;272
4;272;35;59;27;11;16;44;24;63;22;41;21;19;9;17;13;62;6;60;15;5;45;51;56;12;40;23;7;36;55;3;64;8;58;10;20;61;30;25;53;1;50;57;42;4;28;48;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47
35;59;27;11;16;44;24;63;22;41;21;19;9;17;13;62;6;60;15;40;45;51;56;12;5;23;7;36;55;3;64;8;58;10;20;61;30;25;53;1;50;57;42;4;28;48;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47;4;278
4;278;35;59;27;11;16;44;24;63;22;41;21;19;9;17;13;62;6;60;15;40;45;51;56;12;5;23;7;36;55;3;64;8;58;10;20;61;30;25;53;1;50;57;42;4;28;48;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47
35;59;27;28;16;44;24;63;22;41;21;19;9;17;13;62;6;60;15;40;45;51;56;12;5;23;7;36;55;3;64;8;58;10;20;61;30;25;53;1;50;57;42;4;11;48;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47;4;282
4;282;35;59;27;28;16;44;24;63;22;41;21;19;9;17;13;62;6;60;15;40;45;51;56;12;5;23;7;36;55;3;64;8;58;10;20;61;30;25;53;1;50;57;42;4;11;48;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47
35;59;27;28;16;44;24;63;22;41;21;58;9;17;13;62;6;60;15;40;45;51;56;12;5;23;7;36;55;3;64;8;19;10;20;61;30;25;53;1;50;57;42;4;11;48;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47;4;278
4;278;35;59;27;28;16;44;24;63;22;41;21;58;9;17;13;62;6;60;15;40;45;51;56;12;5;23;7;36;55;3;64;8;19;10;20;61;30;25;53;1;50;57;42;4;11;48;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47
35;59;27;28;16;44;24;63;22;41;21;58;9;17;13;62;6;60;15;40;45;51;56;12;5;23;7;36;48;3;64;8;19;10;20;61;30;25;53;1;50;57;42;4;11;55;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47;4;282
4;282;35;59;27;28;16;44;24;63;22;41;21;58;9;17;13;62;6;60;15;40;45;51;56;12;5;23;7;36;48;3;64;8;19;10;20;61;30;25;53;1;50;57;42;4;11;55;37;33;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47
35;59;27;28;16;44;24;63;22;41;21;58;9;17;13;62;6;60;15;40;45;51;56;33;5;23;7;36;48;3;64;8;19;10;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47;4;282
4;282;35;59;27;28;16;44;24;63;22;41;21;58;9;17;13;62;6;60;15;40;45;51;56;33;5;23;7;36;48;3;64;8;19;10;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47
35;59;27;28;16;44;24;63;22;41;21;58;9;17;13;62;8;60;15;40;45;51;56;33;5;23;7;36;48;3;64;6;19;10;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47;4;284
4;284;35;59;27;28;16;44;24;63;22;41;21;58;9;17;13;62;8;60;15;40;45;51;56;33;5;23;7;36;48;3;64;6;19;10;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;47
35;59;27;28;16;44;24;63;22;41;21;58;9;17;13;62;8;60;15;40;45;51;56;33;5;23;7;36;48;47;64;6;19;10;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;3;4;288
4;288;35;59;27;28;16;44;24;63;22;41;21;58;9;17;13;62;8;60;15;40;45;51;56;33;5;23;7;36;48;47;64;6;19;10;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;3
35;59;27;28;16;44;24;63;22;41;21;58;9;10;13;62;8;60;15;40;45;51;56;33;5;23;7;36;48;47;64;6;19;17;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;3;4;288
4;288;35;59;27;28;16;44;24;63;22;41;21;58;9;10;13;62;8;60;15;40;45;51;56;33;5;23;7;36;48;47;64;6;19;17;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;3
35;59;27;28;15;44;24;63;22;41;21;58;9;10;13;62;8;60;16;40;45;51;56;33;5;23;7;36;48;47;64;6;19;17;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;3;4;288
4;288;35;59;27;28;15;44;24;63;22;41;21;58;9;10;13;62;8;60;16;40;45;51;56;33;5;23;7;36;48;47;64;6;19;17;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;3
35;8;27;28;15;44;24;63;22;41;21;58;9;10;13;62;59;60;16;40;45;51;56;33;5;23;7;36;48;47;64;6;19;17;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;3;4;292
4;292;35;8;27;28;15;44;24;63;22;41;21;58;9;10;13;62;59;60;16;40;45;51;56;33;5;23;7;36;48;47;64;6;19;17;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;52;18;54;26;14;32;46;43;3
35;8;27;28;15;44;24;63;22;52;21;58;9;10;13;62;59;60;16;40;45;51;56;33;5;23;7;36;48;47;64;6;19;17;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3;4;288
5;288;35;8;27;28;15;44;24;63;22;52;21;58;9;10;13;62;59;60;16;40;45;51;56;33;5;23;7;36;48;47;64;6;19;17;20;61;30;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3
35;8;27;28;15;44;24;63;22;52;21;58;9;10;13;62;59;60;30;40;45;51;56;33;5;23;7;36;48;47;64;6;19;17;20;61;16;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3;5;288
5;288;35;8;27;28;15;44;24;63;22;52;21;58;9;10;13;62;59;60;30;40;45;51;56;33;5;23;7;36;48;47;64;6;19;17;20;61;16;25;53;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3
35;8;27;28;15;44;24;63;22;52;21;58;9;10;13;62;59;60;30;40;45;51;56;33;53;23;7;36;48;47;64;6;19;17;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3;5;276
5;276;35;8;27;28;15;44;24;63;22;52;21;58;9;10;13;62;59;60;30;40;45;51;56;33;53;23;7;36;48;47;64;6;19;17;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3
35;8;27;28;15;44;24;63;22;52;21;58;9;10;13;62;59;60;30;40;45;7;56;33;53;23;51;36;48;47;64;6;19;17;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3;5;294
5;294;35;8;27;28;15;44;24;63;22;52;21;58;9;10;13;62;59;60;30;40;45;7;56;33;53;23;51;36;48;47;64;6;19;17;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3
35;8;27;28;15;44;24;63;22;52;21;58;9;10;13;62;59;60;30;40;45;51;56;33;53;23;7;36;48;47;64;6;19;17;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3;5;276
5;276;35;8;27;28;15;44;24;63;22;52;21;58;9;10;13;62;59;60;30;40;45;51;56;33;53;23;7;36;48;47;64;6;19;17;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3
35;8;27;28;15;44;24;33;22;52;21;58;9;10;13;62;59;60;30;40;45;51;56;63;53;23;7;36;48;47;64;6;19;17;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3;5;284
5;284;35;8;27;28;15;44;24;33;22;52;21;58;9;10;13;62;59;60;30;40;45;51;56;63;53;23;7;36;48;47;64;6;19;17;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;46;43;3
35;8;27;28;15;46;24;33;22;52;21;58;9;10;13;62;59;60;30;40;45;51;56;63;53;23;7;36;48;47;64;6;19;17;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3;5;284
5;284;35;8;27;28;15;46;24;33;22;52;21;58;9;10;13;62;59;60;30;40;45;51;56;63;53;23;7;36;48;47;64;6;19;17;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3
35;8;27;28;15;46;24;33;22;17;21;58;9;10;13;62;59;60;30;40;45;51;56;63;53;23;7;36;48;47;64;6;19;52;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3;5;284
5;284;35;8;27;28;15;46;24;33;22;17;21;58;9;10;13;62;59;60;30;40;45;51;56;63;53;23;7;36;48;47;64;6;19;52;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3
35;8;27;28;15;36;24;33;22;17;21;58;9;10;13;62;59;60;30;40;45;51;56;63;53;23;7;46;48;47;64;6;19;52;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3;5;284
5;284;35;8;27;28;15;36;24;33;22;17;21;58;9;10;13;62;59;60;30;40;45;51;56;63;53;23;7;46;48;47;64;6;19;52;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3
35;60;27;28;15;36;24;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;56;63;53;23;7;46;48;47;64;6;19;52;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3;5;284
5;284;35;60;27;28;15;36;24;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;56;63;53;23;7;46;48;47;64;6;19;52;20;61;16;25;5;1;50;57;42;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3
35;60;27;28;15;36;24;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;56;63;53;23;7;46;48;47;64;6;42;52;20;61;16;25;5;1;50;57;19;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3;5;290
5;290;35;60;27;28;15;36;24;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;56;63;53;23;7;46;48;47;64;6;42;52;20;61;16;25;5;1;50;57;19;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3
46;60;27;28;15;36;24;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;56;63;53;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;50;57;19;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3;5;294
5;294;46;60;27;28;15;36;24;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;56;63;53;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;50;57;19;4;11;55;37;12;29;39;31;49;38;34;2;41;18;54;26;14;32;44;43;3
46;60;27;28;15;36;24;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;2;63;53;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;50;57;19;4;11;55;37;12;29;39;31;49;38;34;56;41;18;54;26;14;32;44;43;3;5;294
5;294;46;60;27;28;15;36;24;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;2;63;53;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;50;57;19;4;11;55;37;12;29;39;31;49;38;34;56;41;18;54;26;14;32;44;43;3
46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;2;63;53;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;24;57;19;4;11;55;37;12;29;39;31;49;38;34;56;41;18;54;26;14;32;44;43;3;5;294
5;294;46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;2;63;53;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;24;57;19;4;11;55;37;12;29;39;31;49;38;34;56;41;18;54;26;14;32;44;43;3
46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;2;63;53;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;41;57;19;4;11;55;37;12;29;39;31;49;38;34;56;24;18;54;26;14;32;44;43;3;5;294
5;294;46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;2;63;53;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;41;57;19;4;11;55;37;12;29;39;31;49;38;34;56;24;18;54;26;14;32;44;43;3
46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;2;63;53;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;41;57;49;4;11;55;37;12;29;39;31;19;38;34;56;24;18;54;26;14;32;44;43;3;5;294
5;294;46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;30;40;45;51;2;63;53;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;41;57;49;4;11;55;37;12;29;39;31;19;38;34;56;24;18;54;26;14;32;44;43;3
46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;30;53;45;51;2;63;40;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;41;57;49;4;11;55;37;12;29;39;31;19;38;34;56;24;18;54;26;14;32;44;43;3;5;292
5;292;46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;30;53;45;51;2;63;40;23;7;35;48;47;64;6;42;52;20;61;16;25;5;1;41;57;49;4;11;55;37;12;29;39;31;19;38;34;56;24;18;54;26;14;32;44;43;3
46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;30;53;45;51;2;63;40;23;7;35;48;47;43;6;42;52;20;61;16;25;5;1;41;57;49;4;11;55;37;12;29;39;31;19;38;34;56;24;18;54;26;14;32;44;64;3;5;292
5;292;46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;30;53;45;51;2;63;40;23;7;35;48;47;43;6;42;52;20;61;16;25;5;1;41;57;49;4;11;55;37;12;29;39;31;19;38;34;56;24;18;54;26;14;32;44;64;3
46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;34;53;45;51;2;63;40;23;7;35;48;47;43;6;42;52;20;61;16;25;5;1;41;57;49;4;11;55;37;12;29;39;31;19;38;30;56;24;18;54;26;14;32;44;64;3;5;284
5;284;46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;59;8;34;53;45;51;2;63;40;23;7;35;48;47;43;6;42;52;20;61;16;25;5;1;41;57;49;4;11;55;37;12;29;39;31;19;38;30;56;24;18;54;26;14;32;44;64;3
46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;37;8;34;53;45;51;2;63;40;23;7;35;48;47;43;6;42;52;20;61;16;25;5;1;41;57;49;4;11;55;59;12;29;39;31;19;38;30;56;24;18;54;26;14;32;44;64;3;5;268
5;268;46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;37;8;34;53;45;51;2;63;40;23;7;35;48;47;43;6;42;52;20;61;16;25;5;1;41;57;49;4;11;55;59;12;29;39;31;19;38;30;56;24;18;54;26;14;32;44;64;3
46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;37;8;34;53;45;51;2;63;40;23;7;35;48;47;43;6;42;20;52;61;16;25;5;1;41;57;49;4;11;55;59;12;29;39;31;19;38;30;56;24;18;54;26;14;32;44;64;3;5;266
6;266;46;60;27;28;15;36;50;33;22;17;21;58;9;10;13;62;37;8;34;53;45;51;2;63;40;23;7;35;48;47;43;6;42;20;52;61;16;25;5;1;41;57;49;4;11;55;59;12;29;39;31;19;38;30;56;24;18;54;26;14;32;44;64;3
46;60;27;28;15;36;50;33;22;11;21;58;9;10;13;62;37;8;34;53;45;51;2;63;40;23;7;35;48;47;43;6;42;20;52;61;16;25;5;1;41;57;49;4;17;55;59;12;29;39;31;19;38;30;56;24;18;54;26;14;32;44;64;3;6;270
6;270;46;60;27;28;15;36;50;33;22;11;21;58;9;10;13;62;37;8;34;53;45;51;2;63;40;23;7;35;48;47;43;6;42;20;52;61;16;25;5;1;41;57;49;4;17;55;59;12;29;39;31;19;38;30;56;24;18;54;26;14;32;44;64;3
46;60;27;28;15;36;50;33;22;11;21;58;9;10;13;62;37;8;34;53;45;51;2;63;40;23;7;35;48;47;43;6;42;20;52;61;16;25;5;57;41;1;49;4;17;55;59;12;29;39;31;19;38;30;56;24;18;54;26;14;32;44;64;3;6;270
6;270;46;60;27;28;15;36;50;33;22;11;21;58;9;10;13;62;37;8;34;53;45;51;2;63;40;23;7;35;48;47;43;6;42;20;52;61;16;25;5;57;41;1;49;4;17;55;59;12;29;39;31;19;38;30;56;24;18;54;26;14;32;44;64;3
46;60;27;28;15;36;50;33;22;11;21;58;9;10;13;62;37;8;34;53;47;51;2;63;40;23;7;35;48;45;43;6;42;20;52;61;16;25;5;57;41;1;49;4;17;55;59;12;29;39;31;19;38;30;56;24;18;54;26;14;32;44;64;3;6;274
