"X1";"X270";"X24";"X61";"X1.1";"X43";"X44";"X37";"X35";"X59";"X27";"X64";"X63";"X60";"X17";"X23";"X25";"X32";"X22";"X46";"X12";"X56";"X28";"X14";"X3";"X16";"X54";"X2";"X11";"X45";"X8";"X47";"X58";"X42";"X49";"X53";"X29";"X10";"X40";"X57";"X15";"X52";"X50";"X7";"X20";"X18";"X19";"X31";"X36";"X5";"X21";"X38";"X30";"X33";"X51";"X62";"X9";"X41";"X6";"X39";"X13";"X55";"X26";"X34";"X4";"X48"
3;258;38;23;37;35;24;28;21;61;45;42;63;59;17;32;25;64;15;7;12;56;18;62;9;57;54;46;33;53;8;44;58;11;55;2;29;51;3;40;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;43;41;6;34;13;60;20;10;4;47
38;23;37;35;24;28;21;61;45;42;63;59;58;32;25;64;15;7;12;56;18;62;9;57;54;46;33;53;8;44;17;11;55;2;29;51;3;40;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;43;41;6;34;13;60;20;10;4;47;3;258
3;258;38;23;37;35;24;28;21;61;45;42;63;59;58;32;25;64;15;7;12;56;18;62;9;57;54;46;33;53;8;44;17;11;55;2;29;51;3;40;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;43;41;6;34;13;60;20;10;4;47
38;23;37;35;24;28;21;61;45;40;63;59;58;32;25;64;15;7;12;56;18;62;9;57;54;46;33;53;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;43;41;6;34;13;60;20;10;4;47;3;250
3;250;38;23;37;35;24;28;21;61;45;40;63;59;58;32;25;64;15;7;12;56;18;62;9;57;54;46;33;53;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;43;41;6;34;13;60;20;10;4;47
38;23;37;35;24;28;21;61;45;40;63;59;58;32;62;64;15;7;12;56;18;25;9;57;54;46;33;53;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;43;41;6;34;13;60;20;10;4;47;3;246
3;246;38;23;37;35;24;28;21;61;45;40;63;59;58;32;62;64;15;7;12;56;18;25;9;57;54;46;33;53;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;43;41;6;34;13;60;20;10;4;47
38;23;37;35;24;28;21;61;45;40;63;59;58;32;62;64;53;7;12;56;18;25;9;57;54;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;43;41;6;34;13;60;20;10;4;47;3;254
3;254;38;23;37;35;24;28;21;61;45;40;63;59;58;32;62;64;53;7;12;56;18;25;9;57;54;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;43;41;6;34;13;60;20;10;4;47
38;23;37;35;24;28;43;61;45;40;63;59;58;32;62;64;53;7;12;56;18;25;9;57;54;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;21;41;6;34;13;60;20;10;4;47;3;254
3;254;38;23;37;35;24;28;43;61;45;40;63;59;58;32;62;64;53;7;12;56;18;25;9;57;54;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;21;41;6;34;13;60;20;10;4;47
38;23;37;35;24;28;43;61;45;40;63;59;58;32;62;64;57;7;12;56;18;25;9;53;54;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;21;41;6;34;13;60;20;10;4;47;3;250
3;250;38;23;37;35;24;28;43;61;45;40;63;59;58;32;62;64;57;7;12;56;18;25;9;53;54;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;21;41;6;34;13;60;20;10;4;47
38;23;37;35;24;28;43;61;45;40;63;59;58;32;62;64;57;7;12;56;18;25;6;53;54;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;21;41;9;34;13;60;20;10;4;47;3;250
3;250;38;23;37;35;24;28;43;61;45;40;63;59;58;32;62;64;57;7;12;56;18;25;6;53;54;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;14;39;30;19;36;1;21;41;9;34;13;60;20;10;4;47
38;23;37;35;14;28;43;61;45;40;63;59;58;32;62;64;57;7;12;56;18;25;6;53;54;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;24;39;30;19;36;1;21;41;9;34;13;60;20;10;4;47;3;250
3;250;38;23;37;35;14;28;43;61;45;40;63;59;58;32;62;64;57;7;12;56;18;25;6;53;54;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;24;39;30;19;36;1;21;41;9;34;13;60;20;10;4;47
38;23;37;35;14;28;43;61;45;40;63;59;58;32;62;64;57;7;12;56;18;25;6;53;39;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;24;54;30;19;36;1;21;41;9;34;13;60;20;10;4;47;3;250
4;250;38;23;37;35;14;28;43;61;45;40;63;59;58;32;62;64;57;7;12;56;18;25;6;53;39;46;33;15;8;44;17;11;55;2;29;51;3;42;52;16;50;27;49;48;22;31;26;5;24;54;30;19;36;1;21;41;9;34;13;60;20;10;4;47
38;23;37;35;14;28;43;61;45;40;63;59;58;32;62;64;57;7;3;56;18;25;6;53;39;46;33;15;8;44;17;11;55;2;29;51;12;42;52;16;50;27;49;48;22;31;26;5;24;54;30;19;36;1;21;41;9;34;13;60;20;10;4;47;4;250
4;250;38;23;37;35;14;28;43;61;45;40;63;59;58;32;62;64;57;7;3;56;18;25;6;53;39;46;33;15;8;44;17;11;55;2;29;51;12;42;52;16;50;27;49;48;22;31;26;5;24;54;30;19;36;1;21;41;9;34;13;60;20;10;4;47
38;15;37;35;14;28;43;61;45;40;63;59;58;32;62;64;57;7;3;56;18;25;6;53;39;46;33;23;8;44;17;11;55;2;29;51;12;42;52;16;50;27;49;48;22;31;26;5;24;54;30;19;36;1;21;41;9;34;13;60;20;10;4;47;4;258
4;250;38;23;37;35;14;28;43;61;45;40;63;59;58;32;62;64;57;7;3;56;18;25;6;53;39;46;33;15;8;44;17;11;55;2;29;51;12;42;52;16;50;27;49;48;22;31;26;5;24;54;30;19;36;1;21;41;9;34;13;60;20;10;4;47
38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;57;7;3;56;18;25;6;53;39;46;33;15;8;44;17;11;55;2;29;51;12;42;52;16;50;27;49;48;22;31;26;32;24;54;30;19;36;1;21;41;9;34;13;60;20;10;4;47;4;278
4;278;38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;57;7;3;56;18;25;6;53;39;46;33;15;8;44;17;11;55;2;29;51;12;42;52;16;50;27;49;48;22;31;26;32;24;54;30;19;36;1;21;41;9;34;13;60;20;10;4;47
38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;57;7;3;56;18;25;6;27;39;46;33;15;8;44;17;11;55;2;29;51;12;42;52;16;50;53;49;48;22;31;26;32;24;54;30;19;36;1;21;41;9;34;13;60;20;10;4;47;4;278
4;278;38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;57;7;3;56;18;25;6;27;39;46;33;15;8;44;17;11;55;2;29;51;12;42;52;16;50;53;49;48;22;31;26;32;24;54;30;19;36;1;21;41;9;34;13;60;20;10;4;47
38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;57;7;3;56;18;25;6;27;39;46;33;15;8;30;17;11;55;2;29;51;12;42;52;16;50;53;49;48;22;31;26;32;24;54;44;19;36;1;21;41;9;34;13;60;20;10;4;47;4;278
4;278;38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;57;7;3;56;18;25;6;27;39;46;33;15;8;30;17;11;55;2;29;51;12;42;52;16;50;53;49;48;22;31;26;32;24;54;44;19;36;1;21;41;9;34;13;60;20;10;4;47
38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;49;7;3;56;18;25;6;27;39;46;33;15;8;30;17;11;55;2;29;51;12;42;52;16;50;53;57;48;22;31;26;32;24;54;44;19;36;1;21;41;9;34;13;60;20;10;4;47;4;286
4;286;38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;49;7;3;56;18;25;6;27;39;46;33;15;8;30;17;11;55;2;29;51;12;42;52;16;50;53;57;48;22;31;26;32;24;54;44;19;36;1;21;41;9;34;13;60;20;10;4;47
38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;49;7;3;56;18;25;6;27;39;46;33;15;8;30;17;11;55;31;29;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;44;19;36;1;21;41;9;34;13;60;20;10;4;47;4;298
4;298;38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;49;7;3;56;18;25;6;27;39;46;33;15;8;30;17;11;55;31;29;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;44;19;36;1;21;41;9;34;13;60;20;10;4;47
38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;49;7;3;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;29;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;39;19;36;1;21;41;9;34;13;60;20;10;4;47;4;298
4;298;38;23;37;35;14;28;43;61;45;40;63;59;58;5;62;64;49;7;3;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;29;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;39;19;36;1;21;41;9;34;13;60;20;10;4;47
38;23;37;35;14;28;43;61;47;40;63;59;58;5;62;64;49;7;3;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;29;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;39;19;36;1;21;41;9;34;13;60;20;10;4;45;4;298
4;298;38;23;37;35;14;28;43;61;47;40;63;59;58;5;62;64;49;7;3;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;29;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;39;19;36;1;21;41;9;34;13;60;20;10;4;45
38;23;37;35;14;28;43;61;47;40;63;59;58;29;62;64;49;7;3;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;39;19;36;1;21;41;9;34;13;60;20;10;4;45;4;286
4;286;38;23;37;35;14;28;43;61;47;40;63;59;58;29;62;64;49;7;3;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;39;19;36;1;21;41;9;34;13;60;20;10;4;45
38;23;37;35;14;28;43;61;47;40;49;59;58;29;62;64;63;7;3;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;39;19;36;1;21;41;9;34;13;60;20;10;4;45;4;286
4;286;38;23;37;35;14;28;43;61;47;40;49;59;58;29;62;64;63;7;3;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;39;19;36;1;21;41;9;34;13;60;20;10;4;45
38;3;37;35;14;28;43;61;47;40;49;59;58;29;62;64;63;7;23;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;39;19;36;1;21;41;9;34;13;60;20;10;4;45;4;278
4;278;38;3;37;35;14;28;43;61;47;40;49;59;58;29;62;64;63;7;23;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;39;19;36;1;21;41;9;34;13;60;20;10;4;45
38;3;37;35;14;28;43;61;47;39;49;59;58;29;62;64;63;7;23;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;40;19;36;1;21;41;9;34;13;60;20;10;4;45;4;278
4;278;38;3;37;35;14;28;43;61;47;39;49;59;58;29;62;64;63;7;23;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;40;19;36;1;21;41;9;34;13;60;20;10;4;45
38;3;37;35;14;28;43;41;47;39;49;59;58;29;62;64;63;7;23;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;45;4;286
4;286;38;3;37;35;14;28;43;41;47;39;49;59;58;29;62;64;63;7;23;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;26;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;45
38;3;26;35;14;28;43;41;47;39;49;59;58;29;62;64;63;7;23;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;45;4;280
4;280;38;3;26;35;14;28;43;41;47;39;49;59;58;29;62;64;63;7;23;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;5;51;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;45
38;3;26;35;14;28;43;41;47;39;49;5;58;29;62;64;63;7;23;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;59;51;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;45;4;278
4;278;38;3;26;35;14;28;43;41;47;39;49;5;58;29;62;64;63;7;23;56;18;25;6;27;44;46;33;15;8;30;17;11;55;31;59;51;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;45
38;3;26;35;14;28;43;41;47;39;49;5;58;29;33;64;63;7;23;56;18;25;6;27;44;46;62;15;8;30;17;11;55;31;59;51;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;45;4;278
4;278;38;3;26;35;14;28;43;41;47;39;49;5;58;29;33;64;63;7;23;56;18;25;6;27;44;46;62;15;8;30;17;11;55;31;59;51;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;45
38;3;26;35;14;28;43;41;47;39;49;5;58;29;33;64;63;7;23;56;18;25;6;27;44;46;62;15;8;30;17;11;51;31;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;45;4;276
4;276;38;3;26;35;14;28;43;41;47;39;49;5;58;29;33;64;63;7;23;56;18;25;6;27;44;46;62;15;8;30;17;11;51;31;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;45
38;3;26;35;14;28;43;41;47;39;49;5;58;29;33;64;63;45;23;56;18;25;6;27;44;46;62;15;8;30;17;11;51;31;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;7;4;276
4;276;38;3;26;35;14;28;43;41;47;39;49;5;58;29;33;64;63;45;23;56;18;25;6;27;44;46;62;15;8;30;17;11;51;31;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;7
38;3;26;35;14;28;43;41;47;39;49;5;58;29;33;64;63;45;23;56;18;25;6;27;44;31;62;15;8;30;17;11;51;46;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;7;4;276
5;276;38;3;26;35;14;28;43;41;47;39;49;5;58;29;33;64;63;45;23;56;18;25;6;27;44;31;62;15;8;30;17;11;51;46;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;54;40;19;36;1;21;61;9;34;13;60;20;10;4;7
38;3;26;35;14;28;43;41;47;39;49;5;58;29;33;64;63;45;23;56;18;25;6;27;44;31;62;54;8;30;17;11;51;46;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;60;20;10;4;7;5;284
5;284;38;3;26;35;14;28;43;41;47;39;49;5;58;29;33;64;63;45;23;56;18;25;6;27;44;31;62;54;8;30;17;11;51;46;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;60;20;10;4;7
38;3;26;35;14;28;43;41;47;39;49;18;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;54;8;30;17;11;51;46;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;60;20;10;4;7;5;284
5;284;38;3;26;35;14;28;43;41;47;39;49;18;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;54;8;30;17;11;51;46;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;60;20;10;4;7
38;3;26;35;14;28;43;41;47;39;49;18;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;54;8;30;17;11;51;60;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;46;20;10;4;7;5;284
5;284;38;3;26;35;14;28;43;41;47;39;49;18;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;54;8;30;17;11;51;60;59;55;12;42;52;16;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;46;20;10;4;7
38;3;26;35;14;28;43;41;47;39;49;18;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;54;8;30;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;46;20;10;4;7;5;280
5;280;38;3;26;35;14;28;43;41;47;39;49;18;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;54;8;30;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;46;20;10;4;7
38;3;26;35;14;28;43;41;47;39;49;30;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;54;8;18;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;46;20;10;4;7;5;280
5;280;38;3;26;35;14;28;43;41;47;39;49;30;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;54;8;18;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;46;20;10;4;7
38;3;26;35;14;28;43;41;47;54;49;30;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;39;8;18;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;46;20;10;4;7;5;292
5;292;38;3;26;35;14;28;43;41;47;54;49;30;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;39;8;18;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;15;40;19;36;1;21;61;9;34;13;46;20;10;4;7
38;3;26;35;14;28;43;41;47;54;49;30;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;39;15;18;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;13;46;20;10;4;7;5;292
5;292;38;3;26;35;14;28;43;41;47;54;49;30;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;39;15;18;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;13;46;20;10;4;7
18;3;26;35;14;28;43;41;47;54;49;30;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;39;15;38;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;13;46;20;10;4;7;5;292
5;292;18;3;26;35;14;28;43;41;47;54;49;30;58;29;33;64;63;45;23;56;5;25;6;27;44;31;62;39;15;38;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;13;46;20;10;4;7
18;3;26;27;14;28;43;41;47;54;49;30;58;29;33;64;63;45;23;56;5;25;6;35;44;31;62;39;15;38;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;13;46;20;10;4;7;5;296
5;296;18;3;26;27;14;28;43;41;47;54;49;30;58;29;33;64;63;45;23;56;5;25;6;35;44;31;62;39;15;38;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;13;46;20;10;4;7
18;3;26;27;14;28;43;41;47;54;6;30;58;29;33;64;63;45;23;56;5;25;49;35;44;31;62;39;15;38;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;13;46;20;10;4;7;5;296
5;296;18;3;26;27;14;28;43;41;47;54;6;30;58;29;33;64;63;45;23;56;5;25;49;35;44;31;62;39;15;38;17;16;51;60;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;13;46;20;10;4;7
18;3;26;27;14;28;43;41;47;54;6;30;58;29;33;64;63;45;23;56;5;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;13;46;20;10;4;7;5;302
5;302;18;3;26;27;14;28;43;41;47;54;6;30;58;29;33;64;63;45;23;56;5;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;13;46;20;10;4;7
18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;5;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;58;46;20;10;4;7;5;302
5;302;18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;5;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;42;52;11;50;53;57;48;22;2;37;32;24;8;40;19;36;1;21;61;9;34;58;46;20;10;4;7
18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;5;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;8;52;11;50;53;57;48;22;2;37;32;24;42;40;19;36;1;21;61;9;34;58;46;20;10;4;7;5;302
5;302;18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;5;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;8;52;11;50;53;57;48;22;2;37;32;24;42;40;19;36;1;21;61;9;34;58;46;20;10;4;7
18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;24;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;8;52;11;50;53;57;48;22;2;37;32;5;42;40;19;36;1;21;61;9;34;58;46;20;10;4;7;5;302
5;302;18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;24;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;8;52;11;50;53;57;48;22;2;37;32;5;42;40;19;36;1;21;61;9;34;58;46;20;10;4;7
18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;24;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;8;52;58;50;53;57;48;22;2;37;32;5;42;40;19;36;1;21;61;9;34;11;46;20;10;4;7;5;302
5;302;18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;24;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;8;52;58;50;53;57;48;22;2;37;32;5;42;40;19;36;1;21;61;9;34;11;46;20;10;4;7
18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;24;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;8;52;58;50;53;57;48;22;2;37;32;5;42;40;7;36;1;21;61;9;34;11;46;20;10;4;19;5;302
5;302;18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;24;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;8;52;58;50;53;57;48;22;2;37;32;5;42;40;7;36;1;21;61;9;34;11;46;20;10;4;19
18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;24;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;8;52;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19;5;302
5;302;18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;24;60;49;35;44;31;62;39;15;38;17;16;51;25;59;55;12;8;52;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19
18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;25;60;49;35;44;31;62;39;15;38;17;16;51;24;59;55;12;8;52;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19;5;302
5;302;18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;63;45;23;56;25;60;49;35;44;31;62;39;15;38;17;16;51;24;59;55;12;8;52;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19
18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;56;45;23;63;25;60;49;35;44;31;62;39;15;38;17;16;51;24;59;55;12;8;52;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19;5;298
5;298;18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;56;45;23;63;25;60;49;35;44;31;62;39;15;38;17;16;51;24;59;55;12;8;52;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19
18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;56;45;23;63;25;60;49;35;44;31;59;39;15;38;17;16;51;24;62;55;12;8;52;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19;5;296
6;296;18;3;26;27;14;28;43;41;47;54;6;30;13;29;33;64;56;45;23;63;25;60;49;35;44;31;59;39;15;38;17;16;51;24;62;55;12;8;52;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19
18;3;26;27;14;28;43;41;51;54;6;30;13;29;33;64;56;45;23;63;25;60;49;35;44;31;59;39;15;38;17;16;47;24;62;55;12;8;52;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19;6;294
6;294;18;3;26;27;14;28;43;41;51;54;6;30;13;29;33;64;56;45;23;63;25;60;49;35;44;31;59;39;15;38;17;16;47;24;62;55;12;8;52;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19
18;3;26;27;14;28;43;41;51;54;6;30;13;29;33;64;56;45;23;63;25;60;49;35;44;31;59;39;15;38;17;16;52;24;62;55;12;8;47;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19;6;294
6;294;18;3;26;27;14;28;43;41;51;54;6;30;13;29;33;64;56;45;23;63;25;60;49;35;44;31;59;39;15;38;17;16;52;24;62;55;12;8;47;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19
18;3;26;27;14;28;43;41;51;54;6;30;13;29;24;64;56;45;23;63;25;60;49;35;44;31;59;39;15;38;17;16;52;33;62;55;12;8;47;58;50;53;57;48;22;2;1;32;5;42;40;7;36;37;21;61;9;34;11;46;20;10;4;19;6;276
