"X1";"X290";"X38";"X36";"X49";"X48";"X44";"X54";"X58";"X34";"X46";"X4";"X2";"X45";"X23";"X43";"X5";"X19";"X61";"X64";"X8";"X55";"X11";"X10";"X21";"X39";"X18";"X1.1";"X24";"X15";"X30";"X27";"X22";"X7";"X63";"X60";"X62";"X9";"X32";"X28";"X37";"X51";"X14";"X59";"X16";"X13";"X12";"X52";"X31";"X33";"X47";"X53";"X40";"X25";"X50";"X20";"X57";"X17";"X29";"X35";"X3";"X56";"X42";"X6";"X41";"X26"
3;254;17;36;7;31;15;20;35;34;46;54;33;49;42;52;5;19;53;12;1;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;47;14;22;60;28;45;16;59;10;61;29;41;3;2;8;25;44;4;50;9;38;48;57;37;51;24;30;6;58;27
17;36;7;31;15;20;48;34;46;54;33;49;42;52;5;19;53;12;1;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;47;14;22;60;28;45;16;59;10;61;29;41;3;2;8;25;44;4;50;9;38;35;57;37;51;24;30;6;58;27;3;254
3;254;17;36;7;31;15;20;48;34;46;54;33;49;42;52;5;19;53;12;1;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;47;14;22;60;28;45;16;59;10;61;29;41;3;2;8;25;44;4;50;9;38;35;57;37;51;24;30;6;58;27
17;36;7;31;15;20;48;34;46;54;33;49;42;52;5;19;53;12;1;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;47;16;22;60;28;45;14;59;10;61;29;41;3;2;8;25;44;4;50;9;38;35;57;37;51;24;30;6;58;27;3;254
3;254;17;36;7;31;15;20;48;34;46;54;33;49;42;52;5;19;53;12;1;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;47;16;22;60;28;45;14;59;10;61;29;41;3;2;8;25;44;4;50;9;38;35;57;37;51;24;30;6;58;27
17;36;7;31;15;20;48;34;46;54;33;49;42;52;5;19;53;12;1;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;28;45;14;59;10;61;29;41;3;2;8;47;44;4;50;9;38;35;57;37;51;24;30;6;58;27;3;258
3;258;17;36;7;31;15;20;48;34;46;54;33;49;42;52;5;19;53;12;1;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;28;45;14;59;10;61;29;41;3;2;8;47;44;4;50;9;38;35;57;37;51;24;30;6;58;27
17;36;7;31;15;20;48;34;46;38;33;49;42;52;5;19;53;12;1;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;28;45;14;59;10;61;29;41;3;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27;3;262
3;262;17;36;7;31;15;20;48;34;46;38;33;49;42;52;5;19;53;12;1;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;28;45;14;59;10;61;29;41;3;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27
17;36;7;31;1;20;48;34;46;38;33;49;42;52;5;19;53;12;15;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;28;45;14;59;10;61;29;41;3;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27;3;286
3;286;17;36;7;31;1;20;48;34;46;38;33;49;42;52;5;19;53;12;15;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;28;45;14;59;10;61;29;41;3;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27
17;15;7;31;1;20;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;28;45;14;59;10;61;29;41;3;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27;3;266
3;266;17;15;7;31;1;20;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;64;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;28;45;14;59;10;61;29;41;3;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27
17;15;7;31;1;20;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;64;45;14;59;10;61;29;41;3;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27;3;254
3;254;17;15;7;31;1;20;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;64;45;14;59;10;61;29;41;3;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27
17;15;7;31;1;20;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;29;45;14;59;10;61;64;41;3;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27;3;272
3;254;17;15;7;31;1;20;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;63;13;25;16;22;60;64;45;14;59;10;61;29;41;3;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27
17;15;7;31;1;20;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;63;13;3;16;22;60;64;45;14;59;10;61;29;41;25;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27;3;256
4;256;17;15;7;31;1;20;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;63;13;3;16;22;60;64;45;14;59;10;61;29;41;25;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27
17;15;7;29;1;20;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;63;13;3;16;22;60;64;45;14;59;10;61;31;41;25;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27;4;256
4;256;17;15;7;29;1;20;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;63;13;3;16;22;60;64;45;14;59;10;61;31;41;25;2;8;47;44;4;50;9;54;35;57;37;51;24;30;6;58;27
17;15;7;29;1;30;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;63;13;3;16;22;60;64;45;14;59;10;61;31;41;25;2;8;47;44;4;50;9;54;35;57;37;51;24;20;6;58;27;4;256
4;256;17;15;7;29;1;30;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;63;13;3;16;22;60;64;45;14;59;10;61;31;41;25;2;8;47;44;4;50;9;54;35;57;37;51;24;20;6;58;27
17;15;7;29;1;30;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;24;13;3;16;22;60;64;45;14;59;10;61;31;41;25;2;8;47;44;4;50;9;54;35;57;37;51;63;20;6;58;27;4;254
4;254;17;15;7;29;1;30;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;24;13;3;16;22;60;64;45;14;59;10;61;31;41;25;2;8;47;44;4;50;9;54;35;57;37;51;63;20;6;58;27
17;15;7;29;1;30;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;37;13;3;16;22;60;64;45;14;59;10;61;31;41;25;2;8;47;44;4;50;9;54;35;57;24;51;63;20;6;58;27;4;254
4;254;17;15;7;29;1;30;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;23;26;43;56;37;13;3;16;22;60;64;45;14;59;10;61;31;41;25;2;8;47;44;4;50;9;54;35;57;24;51;63;20;6;58;27
17;15;7;29;1;30;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;51;26;43;56;37;13;3;16;22;60;64;45;14;59;10;61;31;41;25;2;8;47;44;4;50;9;54;35;57;24;23;63;20;6;58;27;4;254
4;254;17;15;7;29;1;30;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;51;26;43;56;37;13;3;16;22;60;64;45;14;59;10;61;31;41;25;2;8;47;44;4;50;9;54;35;57;24;23;63;20;6;58;27
17;15;7;29;1;30;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;51;26;43;56;37;13;3;16;22;60;64;9;14;59;10;61;31;41;25;2;8;47;44;4;50;45;54;35;57;24;23;63;20;6;58;27;4;254
4;254;17;15;7;29;1;30;48;34;46;38;33;49;42;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;51;26;43;56;37;13;3;16;22;60;64;9;14;59;10;61;31;41;25;2;8;47;44;4;50;45;54;35;57;24;23;63;20;6;58;27
17;15;7;29;1;30;48;34;46;38;33;49;6;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;51;26;43;56;37;13;3;16;22;60;64;9;14;59;10;61;31;41;25;2;8;47;44;4;50;45;54;35;57;24;23;63;20;42;58;27;4;254
4;254;17;15;7;29;1;30;48;34;46;38;33;49;6;52;5;19;53;12;36;55;11;28;62;39;32;18;40;21;51;26;43;56;37;13;3;16;22;60;64;9;14;59;10;61;31;41;25;2;8;47;44;4;50;45;54;35;57;24;23;63;20;42;58;27
17;15;7;29;1;30;48;34;46;38;33;49;6;52;5;19;53;12;36;55;3;28;62;39;32;18;40;21;51;26;43;56;37;13;11;16;22;60;64;9;14;59;10;61;31;41;25;2;8;47;44;4;50;45;54;35;57;24;23;63;20;42;58;27;4;256
4;256;17;15;7;29;1;30;48;34;46;38;33;49;6;52;5;19;53;12;36;55;3;28;62;39;32;18;40;21;51;26;43;56;37;13;11;16;22;60;64;9;14;59;10;61;31;41;25;2;8;47;44;4;50;45;54;35;57;24;23;63;20;42;58;27
17;15;7;29;1;30;48;34;46;38;33;49;6;52;5;19;53;12;36;55;3;28;62;39;32;18;40;21;51;26;43;56;37;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;8;47;44;4;50;45;54;35;57;24;16;63;20;42;58;27;4;256
4;256;17;15;7;29;1;30;48;34;46;38;33;49;6;52;5;19;53;12;36;55;3;28;62;39;32;18;40;21;51;26;43;56;37;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;8;47;44;4;50;45;54;35;57;24;16;63;20;42;58;27
17;15;7;29;1;30;48;34;46;38;33;49;6;52;5;19;53;12;36;55;3;28;62;39;32;18;40;21;51;26;43;56;37;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27;4;256
4;256;17;15;7;29;1;30;48;34;46;38;33;49;6;52;5;19;53;12;36;55;3;28;62;39;32;18;40;21;51;26;43;56;37;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27
17;15;7;29;1;30;51;34;46;38;33;49;6;52;5;19;53;12;36;55;3;28;62;39;32;18;40;21;48;26;43;56;37;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27;4;256
4;256;17;15;7;29;1;30;51;34;46;38;33;49;6;52;5;19;53;12;36;55;3;28;62;39;32;18;40;21;48;26;43;56;37;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27
17;15;7;29;1;5;51;34;46;38;33;49;6;52;30;19;53;12;36;55;3;28;62;39;32;18;40;21;48;26;43;56;37;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27;4;254
4;254;17;15;7;29;1;5;51;34;46;38;33;49;6;52;30;19;53;12;36;55;3;28;62;39;32;18;40;21;48;26;43;56;37;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27
17;15;7;29;1;5;51;34;46;38;33;49;6;52;30;19;53;12;36;55;3;37;62;39;32;18;40;21;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27;4;254
4;254;17;15;7;29;1;5;51;34;46;38;33;49;6;52;30;19;53;12;36;55;3;37;62;39;32;18;40;21;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27
17;15;7;29;1;5;51;34;46;38;33;49;6;52;30;19;53;36;12;55;3;37;62;39;32;18;40;21;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27;4;270
4;270;17;15;7;29;1;5;51;34;46;38;33;49;6;52;30;19;53;36;12;55;3;37;62;39;32;18;40;21;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27
17;15;7;29;1;5;51;34;46;38;12;49;6;52;30;19;53;36;33;55;3;37;62;39;32;18;40;21;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27;4;270
4;270;17;15;7;29;1;5;51;34;46;38;12;49;6;52;30;19;53;36;33;55;3;37;62;39;32;18;40;21;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;27
17;15;7;29;1;5;51;34;46;38;12;49;6;52;30;19;53;27;33;55;3;37;62;39;32;18;40;21;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;36;4;270
4;270;17;15;7;29;1;5;51;34;46;38;12;49;6;52;30;19;53;27;33;55;3;37;62;39;32;18;40;21;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;36
17;15;21;29;1;5;51;34;46;38;12;49;6;52;30;19;53;27;33;55;3;37;62;39;32;18;40;7;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;36;4;270
4;270;17;15;21;29;1;5;51;34;46;38;12;49;6;52;30;19;53;27;33;55;3;37;62;39;32;18;40;7;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;36
17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;19;53;27;33;55;6;37;62;39;32;18;40;7;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;36;4;270
4;270;17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;19;53;27;33;55;6;37;62;39;32;18;40;7;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;36
17;15;21;29;1;5;51;60;46;38;12;49;3;52;30;19;53;27;33;55;6;37;62;39;32;18;40;7;48;26;43;56;28;13;11;23;22;34;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;36;4;286
4;270;17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;19;53;27;33;55;6;37;62;39;32;18;40;7;48;26;43;56;28;13;11;23;22;60;64;9;14;59;10;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;36
17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;19;53;27;33;55;6;37;62;39;32;18;40;10;48;26;43;56;28;13;11;23;22;60;64;9;14;59;7;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;36;4;266
5;266;17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;19;53;27;33;55;6;37;62;39;32;18;40;10;48;26;43;56;28;13;11;23;22;60;64;9;14;59;7;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;16;63;20;42;58;36
17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;16;53;27;33;55;6;37;62;39;32;18;40;10;48;26;43;56;28;13;11;23;22;60;64;9;14;59;7;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;19;63;20;42;58;36;5;266
5;266;17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;16;53;27;33;55;6;37;62;39;32;18;40;10;48;26;43;56;28;13;11;23;22;60;64;9;14;59;7;61;31;41;25;2;35;47;44;4;50;45;54;8;57;24;19;63;20;42;58;36
17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;16;53;27;33;55;6;37;62;39;32;18;40;10;48;26;43;56;28;13;4;23;22;60;64;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36;5;266
5;266;17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;16;53;27;33;55;6;37;62;39;32;18;40;10;48;26;43;56;28;13;4;23;22;60;64;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36
17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;16;64;27;33;55;6;37;62;39;32;18;40;10;48;26;43;56;28;13;4;23;22;60;53;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36;5;284
5;284;17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;16;64;27;33;55;6;37;62;39;32;18;40;10;48;26;43;56;28;13;4;23;22;60;53;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36
17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;16;64;27;33;55;6;37;62;39;32;43;40;10;48;26;18;56;28;13;4;23;22;60;53;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36;5;284
5;284;17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;16;64;27;33;55;6;37;62;39;32;43;40;10;48;26;18;56;28;13;4;23;22;60;53;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36
17;15;21;29;1;5;51;34;26;38;12;49;3;52;30;16;64;27;33;55;6;37;62;39;32;43;40;10;48;46;18;56;28;13;4;23;22;60;53;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36;5;288
5;284;17;15;21;29;1;5;51;34;46;38;12;49;3;52;30;16;64;27;33;55;6;37;62;39;32;43;40;10;48;26;18;56;28;13;4;23;22;60;53;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36
17;15;21;29;1;5;51;34;62;38;12;49;3;52;30;16;64;27;33;55;6;37;46;39;32;43;40;10;48;26;18;56;28;13;4;23;22;60;53;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36;5;284
5;284;17;15;21;29;1;5;51;34;62;38;12;49;3;52;30;16;64;27;33;55;6;37;46;39;32;43;40;10;48;26;18;56;28;13;4;23;22;60;53;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36
17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;39;32;43;40;10;48;26;18;56;28;13;4;23;22;60;53;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36;5;284
5;284;17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;39;32;43;40;10;48;26;18;56;28;13;4;23;22;60;53;9;14;59;7;61;31;41;25;2;35;47;44;11;50;45;54;8;57;24;19;63;20;42;58;36
17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;39;32;43;40;10;48;26;18;56;28;13;4;47;22;60;53;9;14;59;7;61;31;41;25;2;35;23;44;11;50;45;54;8;57;24;19;63;20;42;58;36;5;284
5;284;17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;39;32;43;40;10;48;26;18;56;28;13;4;47;22;60;53;9;14;59;7;61;31;41;25;2;35;23;44;11;50;45;54;8;57;24;19;63;20;42;58;36
17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;39;32;43;40;10;48;26;18;56;28;13;4;47;22;60;53;9;14;59;7;61;31;41;25;36;35;23;44;11;50;45;54;8;57;24;19;63;20;42;58;2;5;284
5;284;17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;39;32;43;40;10;48;26;18;56;28;13;4;47;22;60;53;9;14;59;7;61;31;41;25;36;35;23;44;11;50;45;54;8;57;24;19;63;20;42;58;2
17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;39;32;43;40;10;48;26;18;56;28;13;4;47;22;60;53;9;14;59;7;61;19;41;25;36;35;23;44;11;50;45;54;8;57;24;31;63;20;42;58;2;5;284
5;284;17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;39;32;43;40;10;48;26;18;56;28;13;4;47;22;60;53;9;14;59;7;61;19;41;25;36;35;23;44;11;50;45;54;8;57;24;31;63;20;42;58;2
17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;24;32;43;40;10;48;26;18;56;28;13;4;47;22;60;53;9;14;59;7;61;19;41;25;36;35;23;44;11;50;45;54;8;57;39;31;63;20;42;58;2;5;284
5;284;17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;24;32;43;40;10;48;26;18;56;28;13;4;47;22;60;53;9;14;59;7;61;19;41;25;36;35;23;44;11;50;45;54;8;57;39;31;63;20;42;58;2
17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;24;32;43;40;10;48;26;18;56;28;13;35;47;22;60;53;9;14;59;7;61;19;41;25;36;4;23;44;11;50;45;54;8;57;39;31;63;20;42;58;2;5;288
5;288;17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;55;6;37;46;24;32;43;40;10;48;26;18;56;28;13;35;47;22;60;53;9;14;59;7;61;19;41;25;36;4;23;44;11;50;45;54;8;57;39;31;63;20;42;58;2
17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;56;28;13;55;47;22;60;53;9;14;59;7;61;19;41;25;36;4;23;44;11;50;45;54;8;57;39;31;63;20;42;58;2;5;292
5;292;17;15;21;29;1;5;51;64;62;38;12;49;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;56;28;13;55;47;22;60;53;9;14;59;7;61;19;41;25;36;4;23;44;11;50;45;54;8;57;39;31;63;20;42;58;2
17;15;21;29;1;5;51;64;62;38;12;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;56;28;13;55;47;22;60;53;49;14;59;7;61;19;41;25;36;4;23;44;11;50;45;54;8;57;39;31;63;20;42;58;2;5;292
5;292;17;15;21;29;1;5;51;64;62;38;12;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;56;28;13;55;47;22;60;53;49;14;59;7;61;19;41;25;36;4;23;44;11;50;45;54;8;57;39;31;63;20;42;58;2
41;15;21;29;1;5;51;64;62;38;12;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;56;28;13;55;47;22;60;53;49;14;59;7;61;19;17;25;36;4;23;44;11;50;45;54;8;57;39;31;63;20;42;58;2;5;292
5;292;41;15;21;29;1;5;51;64;62;38;12;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;56;28;13;55;47;22;60;53;49;14;59;7;61;19;17;25;36;4;23;44;11;50;45;54;8;57;39;31;63;20;42;58;2
41;15;21;29;1;5;51;64;62;38;12;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;56;28;13;50;47;22;60;53;49;14;59;7;61;19;17;25;36;4;23;44;11;55;45;54;8;57;39;31;63;20;42;58;2;5;290
5;290;41;15;21;29;1;5;51;64;62;38;12;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;56;28;13;50;47;22;60;53;49;14;59;7;61;19;17;25;36;4;23;44;11;55;45;54;8;57;39;31;63;20;42;58;2
41;15;21;29;1;5;51;64;62;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;56;28;13;50;47;22;60;53;49;14;59;7;61;19;17;25;36;4;23;44;12;55;45;54;8;57;39;31;63;20;42;58;2;5;294
5;294;41;15;21;29;1;5;51;64;62;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;56;28;13;50;47;22;60;53;49;14;59;7;61;19;17;25;36;4;23;44;12;55;45;54;8;57;39;31;63;20;42;58;2
41;15;21;29;1;5;51;64;62;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;61;28;13;50;47;22;60;53;49;14;59;7;56;19;17;25;36;4;23;44;12;55;45;54;8;57;39;31;63;20;42;58;2;5;288
5;288;41;15;21;29;1;5;51;64;62;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;61;28;13;50;47;22;60;53;49;14;59;7;56;19;17;25;36;4;23;44;12;55;45;54;8;57;39;31;63;20;42;58;2
41;15;21;50;1;5;51;64;62;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;61;28;13;29;47;22;60;53;49;14;59;7;56;19;17;25;36;4;23;44;12;55;45;54;8;57;39;31;63;20;42;58;2;5;280
5;280;41;15;21;50;1;5;51;64;62;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;10;48;26;18;61;28;13;29;47;22;60;53;49;14;59;7;56;19;17;25;36;4;23;44;12;55;45;54;8;57;39;31;63;20;42;58;2
41;15;21;50;1;10;51;64;62;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;5;48;26;18;61;28;13;29;47;22;60;53;49;14;59;7;56;19;17;25;36;4;23;44;12;55;45;54;8;57;39;31;63;20;42;58;2;5;284
6;284;41;15;21;50;1;10;51;64;62;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;5;48;26;18;61;28;13;29;47;22;60;53;49;14;59;7;56;19;17;25;36;4;23;44;12;55;45;54;8;57;39;31;63;20;42;58;2
41;15;21;50;1;10;51;64;23;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;5;48;26;18;61;28;13;29;47;22;60;53;49;14;59;7;56;19;17;25;36;4;62;44;12;55;45;54;8;57;39;31;63;20;42;58;2;6;284
6;284;41;15;21;50;1;10;51;64;23;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;43;40;5;48;26;18;61;28;13;29;47;22;60;53;49;14;59;7;56;19;17;25;36;4;62;44;12;55;45;54;8;57;39;31;63;20;42;58;2
41;15;21;50;1;10;51;64;23;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;18;40;5;48;26;43;61;28;13;29;47;22;60;53;49;14;59;7;56;19;17;25;36;4;62;44;12;55;45;54;8;57;39;31;63;20;42;58;2;6;284
6;284;41;15;21;50;1;10;51;64;23;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;18;40;5;48;26;43;61;28;13;29;47;22;60;53;49;14;59;7;56;19;17;25;36;4;62;44;12;55;45;54;8;57;39;31;63;20;42;58;2
41;15;21;50;1;10;51;64;23;38;11;9;3;52;30;16;34;27;33;35;6;37;46;24;32;18;40;5;48;26;43;61;28;13;29;47;22;60;53;7;14;59;49;56;19;17;25;36;4;62;44;12;55;45;54;8;57;39;31;63;20;42;58;2;6;284
