"X1";"X282";"X12";"X49";"X4";"X3";"X16";"X50";"X29";"X2";"X36";"X9";"X26";"X27";"X19";"X53";"X57";"X63";"X45";"X46";"X31";"X34";"X56";"X6";"X42";"X41";"X10";"X35";"X15";"X23";"X47";"X28";"X5";"X62";"X32";"X30";"X37";"X18";"X61";"X44";"X25";"X59";"X54";"X64";"X48";"X43";"X33";"X40";"X11";"X21";"X51";"X17";"X22";"X20";"X8";"X52";"X1.1";"X14";"X7";"X55";"X58";"X39";"X24";"X60";"X38";"X13"
28;2;34;47;45;57;40;10;31;6;54;50;5;3;32;12;14;22;24;37;53;26;44;38;35;48;51;42;30;58;36;19;60;1;17;7;63;20;39;23;33;46;61;27;43;49;64;13;41;18;15;62;4;25;52;16;55;8;29;56;21;11;59;9;12;290
12;290;28;2;34;47;45;57;40;10;31;6;54;50;5;3;32;12;14;22;24;37;53;26;44;38;35;48;51;42;30;58;36;19;60;1;17;7;63;20;39;23;33;46;61;27;43;49;64;13;41;18;15;62;4;25;52;16;55;8;29;56;21;11;59;9
28;2;34;47;45;57;40;56;31;6;54;50;5;3;32;12;14;22;24;37;53;26;44;38;35;48;51;42;30;58;36;19;60;1;17;7;63;20;39;23;33;46;61;27;43;49;64;13;41;18;15;62;4;25;52;16;55;8;29;10;21;11;59;9;12;282
12;282;28;2;34;47;45;57;40;56;31;6;54;50;5;3;32;12;14;22;24;37;53;26;44;38;35;48;51;42;30;58;36;19;60;1;17;7;63;20;39;23;33;46;61;27;43;49;64;13;41;18;15;62;4;25;52;16;55;8;29;10;21;11;59;9
28;46;34;47;45;57;40;56;31;6;54;50;5;3;32;12;14;22;24;37;53;26;44;38;35;48;51;42;30;58;36;19;60;1;17;7;63;20;39;23;33;2;61;27;43;49;64;13;41;18;15;62;4;25;52;16;55;8;29;10;21;11;59;9;12;282
12;282;28;46;34;47;45;57;40;56;31;6;54;50;5;3;32;12;14;22;24;37;53;26;44;38;35;48;51;42;30;58;36;19;60;1;17;7;63;20;39;23;33;2;61;27;43;49;64;13;41;18;15;62;4;25;52;16;55;8;29;10;21;11;59;9
28;46;34;47;45;57;40;56;31;6;58;50;5;3;32;12;14;22;24;37;53;26;44;38;35;48;51;42;30;54;36;19;60;1;17;7;63;20;39;23;33;2;61;27;43;49;64;13;41;18;15;62;4;25;52;16;55;8;29;10;21;11;59;9;12;290
12;290;28;46;34;47;45;57;40;56;31;6;58;50;5;3;32;12;14;22;24;37;53;26;44;38;35;48;51;42;30;54;36;19;60;1;17;7;63;20;39;23;33;2;61;27;43;49;64;13;41;18;15;62;4;25;52;16;55;8;29;10;21;11;59;9
28;46;34;47;45;57;40;56;31;6;58;50;5;3;32;12;14;22;24;37;53;26;44;38;35;48;51;42;30;54;36;19;60;1;17;7;63;20;39;25;33;2;61;27;43;49;64;13;41;18;15;62;4;23;52;16;55;8;29;10;21;11;59;9;12;290
12;290;28;46;34;47;45;57;40;56;31;6;58;50;5;3;32;12;14;22;24;37;53;26;44;38;35;48;51;42;30;54;36;19;60;1;17;7;63;20;39;25;33;2;61;27;43;49;64;13;41;18;15;62;4;23;52;16;55;8;29;10;21;11;59;9
28;46;34;47;45;57;40;56;31;6;58;50;5;3;32;12;14;22;24;37;53;26;44;4;35;48;51;42;30;54;36;19;60;1;17;7;63;20;39;25;33;2;61;27;43;49;64;13;41;18;15;62;38;23;52;16;55;8;29;10;21;11;59;9;12;290
12;290;28;46;34;47;45;57;40;56;31;6;58;50;5;3;32;12;14;22;24;37;53;26;44;4;35;48;51;42;30;54;36;19;60;1;17;7;63;20;39;25;33;2;61;27;43;49;64;13;41;18;15;62;38;23;52;16;55;8;29;10;21;11;59;9
28;46;34;47;45;57;40;56;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;4;35;48;51;42;30;54;36;19;60;1;17;58;63;20;39;25;33;2;61;27;43;49;64;13;41;18;15;62;38;23;52;16;55;8;29;10;21;11;59;9;12;286
12;286;28;46;34;47;45;57;40;56;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;4;35;48;51;42;30;54;36;19;60;1;17;58;63;20;39;25;33;2;61;27;43;49;64;13;41;18;15;62;38;23;52;16;55;8;29;10;21;11;59;9
28;46;34;47;45;57;40;56;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;4;35;48;51;42;30;54;36;19;60;1;17;58;63;20;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;55;8;29;10;21;11;59;9;12;292
12;292;28;46;34;47;45;57;40;56;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;4;35;48;51;42;30;54;36;19;60;1;17;58;63;20;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;55;8;29;10;21;11;59;9
28;46;34;47;45;57;40;56;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;4;35;48;51;42;30;54;36;19;60;1;17;58;29;20;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;55;8;63;10;21;11;59;9;12;288
12;288;28;46;34;47;45;57;40;56;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;4;35;48;51;42;30;54;36;19;60;1;17;58;29;20;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;55;8;63;10;21;11;59;9
28;46;34;47;45;57;40;56;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;55;35;48;51;42;30;54;36;19;60;1;17;58;29;20;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;4;8;63;10;21;11;59;9;12;288
12;288;28;46;34;47;45;57;40;56;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;55;35;48;51;42;30;54;36;19;60;1;17;58;29;20;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;4;8;63;10;21;11;59;9
28;46;34;47;45;57;40;20;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;55;35;48;51;42;30;54;36;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;4;8;63;10;21;11;59;9;12;280
13;280;28;46;34;47;45;57;40;20;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;55;35;48;51;42;30;54;36;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;4;8;63;10;21;11;59;9
28;46;34;47;45;57;40;20;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;55;35;48;51;42;59;54;36;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;4;8;63;10;21;11;30;9;13;280
13;280;28;46;34;47;45;57;40;20;31;6;7;50;5;3;32;12;14;22;24;37;53;26;44;55;35;48;51;42;59;54;36;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;4;8;63;10;21;11;30;9
28;46;34;47;22;57;40;20;31;6;7;50;5;3;32;12;14;45;24;37;53;26;44;55;35;48;51;42;59;54;36;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;4;8;63;10;21;11;30;9;13;280
13;280;28;46;34;47;22;57;40;20;31;6;7;50;5;3;32;12;14;45;24;37;53;26;44;55;35;48;51;42;59;54;36;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;4;8;63;10;21;11;30;9
28;46;34;47;36;57;40;20;31;6;7;50;5;3;32;12;14;45;24;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;4;8;63;10;21;11;30;9;13;280
13;280;28;46;34;47;36;57;40;20;31;6;7;50;5;3;32;12;14;45;24;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;64;13;41;18;15;62;38;23;52;16;4;8;63;10;21;11;30;9
28;46;34;47;36;57;40;20;31;6;7;50;5;3;32;12;14;45;24;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;23;13;41;18;15;62;38;64;52;16;4;8;63;10;21;11;30;9;13;280
13;280;28;46;34;47;36;57;40;20;31;6;7;50;5;3;32;12;14;45;24;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;23;13;41;18;15;62;38;64;52;16;4;8;63;10;21;11;30;9
28;15;34;47;36;57;40;20;31;6;7;50;5;3;32;12;14;45;24;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;23;13;41;18;46;62;38;64;52;16;4;8;63;10;21;11;30;9;13;280
13;280;28;15;34;47;36;57;40;20;31;6;7;50;5;3;32;12;14;45;24;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;23;13;41;18;46;62;38;64;52;16;4;8;63;10;21;11;30;9
28;15;34;47;36;57;40;20;31;6;7;50;5;3;32;12;64;45;24;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9;13;280
13;280;28;15;34;47;36;57;40;20;31;6;7;50;5;3;32;12;64;45;24;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;29;56;61;25;33;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9
28;15;34;47;36;57;40;20;31;6;7;50;5;29;32;12;64;45;24;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;3;56;61;25;33;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9;13;272
13;272;28;15;34;47;36;57;40;20;31;6;7;50;5;29;32;12;64;45;24;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;3;56;61;25;33;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9
28;15;34;24;36;57;40;20;31;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;3;56;61;25;33;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9;13;284
13;284;28;15;34;24;36;57;40;20;31;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;35;48;51;42;59;54;22;19;60;1;17;58;3;56;61;25;33;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9
28;15;34;24;36;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;35;48;51;42;31;54;22;19;60;1;17;58;3;56;61;25;33;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9;13;284
13;284;28;15;34;24;36;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;35;48;51;42;31;54;22;19;60;1;17;58;3;56;61;25;33;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9
28;15;34;24;36;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;54;22;19;60;1;17;58;3;56;61;25;35;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9;13;284
13;284;28;15;34;24;36;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;54;22;19;60;1;17;58;3;56;61;25;35;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9
28;60;34;24;36;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;54;22;19;15;1;17;58;3;56;61;25;35;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9;13;284
13;284;28;60;34;24;36;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;54;22;19;15;1;17;58;3;56;61;25;35;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9
28;60;34;24;36;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;54;22;19;15;1;3;58;17;56;61;25;35;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9;13;276
13;276;28;60;34;24;36;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;54;22;19;15;1;3;58;17;56;61;25;35;2;39;27;43;49;23;13;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9
28;60;34;24;13;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;54;22;19;15;1;3;58;17;56;61;25;35;2;39;27;43;49;23;36;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9;13;276
13;276;28;60;34;24;13;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;54;22;19;15;1;3;58;17;56;61;25;35;2;39;27;43;49;23;36;41;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9
28;60;34;24;13;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;41;22;19;15;1;3;58;17;56;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9;13;272
13;272;28;60;34;24;13;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;41;22;19;15;1;3;58;17;56;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;14;52;16;4;8;63;10;21;11;30;9
28;60;34;24;13;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;41;22;19;14;1;3;58;17;56;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;15;52;16;4;8;63;10;21;11;30;9;13;276
13;276;28;60;34;24;13;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;31;41;22;19;14;1;3;58;17;56;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;15;52;16;4;8;63;10;21;11;30;9
28;60;34;24;13;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;10;41;22;19;14;1;3;58;17;56;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;15;52;16;4;8;63;31;21;11;30;9;13;276
13;276;28;60;34;24;13;57;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;10;41;22;19;14;1;3;58;17;56;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;15;52;16;4;8;63;31;21;11;30;9
57;60;34;24;13;28;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;10;41;22;19;14;1;3;58;17;56;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;15;52;16;4;8;63;31;21;11;30;9;13;268
13;268;57;60;34;24;13;28;40;20;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;10;41;22;19;14;1;3;58;17;56;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;15;52;16;4;8;63;31;21;11;30;9
57;60;34;24;13;28;40;56;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;15;52;16;4;8;63;31;21;11;30;9;13;272
13;272;57;60;34;24;13;28;40;56;59;6;7;50;5;29;32;12;64;45;47;37;53;26;44;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;15;52;16;4;8;63;31;21;11;30;9
57;60;34;24;13;28;40;56;59;6;7;50;5;29;32;12;21;45;47;37;53;26;44;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;15;52;16;4;8;63;31;64;11;30;9;13;264
13;264;57;60;34;24;13;28;40;56;59;6;7;50;5;29;32;12;21;45;47;37;53;26;44;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;23;36;54;18;46;62;38;15;52;16;4;8;63;31;64;11;30;9
57;60;34;24;13;28;40;56;59;6;7;50;5;29;32;12;21;45;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;23;36;54;18;46;44;38;15;52;16;4;8;63;31;64;11;30;9;13;264
14;264;57;60;34;24;13;28;40;56;59;6;7;50;5;29;32;12;21;45;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;23;36;54;18;46;44;38;15;52;16;4;8;63;31;64;11;30;9
57;60;34;24;13;28;40;56;59;6;7;50;5;29;32;12;21;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;45;36;54;18;46;44;38;15;52;16;4;8;63;31;64;11;30;9;14;264
14;264;57;60;34;24;13;28;40;56;59;6;7;50;5;29;32;12;21;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;45;36;54;18;46;44;38;15;52;16;4;8;63;31;64;11;30;9
57;60;34;24;13;28;40;56;59;6;7;50;5;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;45;36;54;18;46;44;38;15;52;16;4;8;63;21;64;11;30;9;14;260
14;260;57;60;34;24;13;28;40;56;59;6;7;50;5;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;45;36;54;18;46;44;38;15;52;16;4;8;63;21;64;11;30;9
57;60;34;24;13;28;40;56;59;6;7;50;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;45;36;54;18;46;44;38;15;52;16;4;8;63;21;64;5;30;9;14;260
14;260;57;60;34;24;13;28;40;56;59;6;7;50;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;27;43;49;45;36;54;18;46;44;38;15;52;16;4;8;63;21;64;5;30;9
57;60;34;24;13;28;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;50;43;49;45;36;54;18;46;44;38;15;52;16;4;8;63;21;64;5;30;9;14;276
14;276;57;60;34;24;13;28;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;58;17;20;61;25;35;2;39;50;43;49;45;36;54;18;46;44;38;15;52;16;4;8;63;21;64;5;30;9
58;60;34;24;13;28;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;57;17;20;61;25;35;2;39;50;43;49;45;36;54;18;46;44;38;15;52;16;4;8;63;21;64;5;30;9;14;276
14;276;58;60;34;24;13;28;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;1;3;57;17;20;61;25;35;2;39;50;43;49;45;36;54;18;46;44;38;15;52;16;4;8;63;21;64;5;30;9
58;60;34;24;13;28;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;43;3;57;17;20;61;25;35;2;39;50;1;49;45;36;54;18;46;44;38;15;52;16;4;8;63;21;64;5;30;9;14;276
14;276;58;60;34;24;13;28;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;10;41;22;19;14;43;3;57;17;20;61;25;35;2;39;50;1;49;45;36;54;18;46;44;38;15;52;16;4;8;63;21;64;5;30;9
58;60;34;24;13;28;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;39;50;1;49;45;36;54;18;10;44;38;15;52;16;4;8;63;21;64;5;30;9;14;276
14;276;58;60;34;24;13;28;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;39;50;1;49;45;36;54;18;10;44;38;15;52;16;4;8;63;21;64;5;30;9
58;60;34;24;13;4;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;39;50;1;49;45;36;54;18;10;44;38;15;52;16;28;8;63;21;64;5;30;9;14;280
14;280;58;60;34;24;13;4;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;51;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;39;50;1;49;45;36;54;18;10;44;38;15;52;16;28;8;63;21;64;5;30;9
58;60;34;24;13;51;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;4;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;39;50;1;49;45;36;54;18;10;44;38;15;52;16;28;8;63;21;64;5;30;9;14;292
14;292;58;60;34;24;13;51;40;56;59;6;7;27;11;29;32;12;31;23;47;37;53;26;62;55;33;48;4;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;39;50;1;49;45;36;54;18;10;44;38;15;52;16;28;8;63;21;64;5;30;9
58;60;34;24;13;51;40;56;59;6;7;27;11;29;32;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;39;50;1;49;45;36;54;23;10;44;38;15;52;16;28;8;63;21;64;5;30;9;14;292
14;292;58;60;34;24;13;51;40;56;59;6;7;27;11;29;32;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;39;50;1;49;45;36;54;23;10;44;38;15;52;16;28;8;63;21;64;5;30;9
58;60;34;24;13;51;40;56;59;6;7;27;11;29;32;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;15;52;16;28;8;39;21;64;5;30;9;14;292
14;292;58;60;34;24;13;51;40;56;59;6;7;27;11;29;32;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;15;52;16;28;8;39;21;64;5;30;9
58;60;34;24;13;15;40;56;59;6;7;27;11;29;32;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;52;16;28;8;39;21;64;5;30;9;14;292
14;292;58;60;34;24;13;15;40;56;59;6;7;27;11;29;32;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;22;19;14;43;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;52;16;28;8;39;21;64;5;30;9
58;60;34;24;13;15;40;56;22;6;7;27;11;29;32;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;59;19;14;43;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;52;16;28;8;39;21;64;5;30;9;14;292
14;292;58;60;34;24;13;15;40;56;22;6;7;27;11;29;32;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;59;19;14;43;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;52;16;28;8;39;21;64;5;30;9
58;60;34;24;13;15;40;56;22;6;7;27;11;29;52;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;59;19;14;43;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;32;16;28;8;39;21;64;5;30;9;14;306
14;306;58;60;34;24;13;15;40;56;22;6;7;27;11;29;52;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;59;19;14;43;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;32;16;28;8;39;21;64;5;30;9
58;60;34;24;13;15;40;56;22;6;7;27;11;29;52;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;59;19;14;32;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;43;16;28;8;39;21;64;5;30;9;14;306
14;306;58;60;34;24;13;15;40;56;22;6;7;27;11;29;52;12;31;18;47;37;53;26;62;55;33;48;4;42;46;41;59;19;14;32;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;43;16;28;8;39;21;64;5;30;9
58;60;34;24;13;15;40;56;22;6;7;27;11;29;52;12;31;18;47;37;53;26;62;55;33;48;4;42;19;41;59;46;14;32;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;43;16;28;8;39;21;64;5;30;9;14;298
14;298;58;60;34;24;13;15;40;56;22;6;7;27;11;29;52;12;31;18;47;37;53;26;62;55;33;48;4;42;19;41;59;46;14;32;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;43;16;28;8;39;21;64;5;30;9
58;60;34;24;13;15;40;56;22;6;7;27;11;29;52;12;31;18;47;37;53;26;62;55;33;48;46;42;19;41;59;4;14;32;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;43;16;28;8;39;21;64;5;30;9;14;274
14;274;58;60;34;24;13;15;40;56;22;6;7;27;11;29;52;12;31;18;47;37;53;26;62;55;33;48;46;42;19;41;59;4;14;32;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;43;16;28;8;39;21;64;5;30;9
58;42;34;24;13;15;40;56;22;6;7;27;11;29;52;12;31;18;47;37;53;26;62;55;33;48;46;60;19;41;59;4;14;32;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;43;16;28;8;39;21;64;5;30;9;14;278
14;278;58;42;34;24;13;15;40;56;22;6;7;27;11;29;52;12;31;18;47;37;53;26;62;55;33;48;46;60;19;41;59;4;14;32;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;43;16;28;8;39;21;64;5;30;9
58;42;34;24;13;15;40;56;22;6;7;43;11;29;52;12;31;18;47;37;53;26;62;55;33;48;46;60;19;41;59;4;14;32;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;27;16;28;8;39;21;64;5;30;9;14;278
14;278;58;42;34;24;13;15;40;56;22;6;7;43;11;29;52;12;31;18;47;37;53;26;62;55;33;48;46;60;19;41;59;4;14;32;3;57;17;20;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;27;16;28;8;39;21;64;5;30;9
58;42;34;24;13;15;40;56;22;6;7;43;11;29;52;12;31;18;20;37;53;26;62;55;33;48;46;60;19;41;59;4;14;32;3;57;17;47;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;27;16;28;8;39;21;64;5;30;9;14;266
15;266;58;42;34;24;13;15;40;56;22;6;7;43;11;29;52;12;31;18;20;37;53;26;62;55;33;48;46;60;19;41;59;4;14;32;3;57;17;47;61;25;35;2;63;50;1;49;45;36;54;23;10;44;38;51;27;16;28;8;39;21;64;5;30;9
58;42;34;24;13;15;40;56;22;6;7;43;11;29;52;12;31;18;20;37;53;26;62;55;1;48;46;60;19;41;59;4;14;32;3;57;17;47;61;25;35;2;63;50;33;49;45;36;54;23;10;44;38;51;27;16;28;8;39;21;64;5;30;9;15;266
15;266;58;42;34;24;13;15;40;56;22;6;7;43;11;29;52;12;31;18;20;37;53;26;62;55;1;48;46;60;19;41;59;4;14;32;3;57;17;47;61;25;35;2;63;50;33;49;45;36;54;23;10;44;38;51;27;16;28;8;39;21;64;5;30;9
