"X1";"X274";"X45";"X33";"X37";"X19";"X38";"X32";"X42";"X5";"X48";"X9";"X7";"X1.1";"X34";"X41";"X54";"X20";"X4";"X24";"X27";"X3";"X43";"X11";"X26";"X63";"X62";"X56";"X10";"X23";"X31";"X35";"X61";"X47";"X22";"X12";"X36";"X30";"X49";"X53";"X18";"X55";"X59";"X17";"X14";"X29";"X57";"X16";"X6";"X21";"X28";"X50";"X39";"X51";"X15";"X46";"X64";"X60";"X40";"X25";"X13";"X58";"X2";"X44";"X8";"X52"
3;280;51;27;37;19;33;1;2;24;29;9;52;12;16;41;23;42;4;57;3;5;45;35;36;55;31;32;10;62;26;11;61;15;8;64;59;21;6;53;18;63;20;17;14;54;46;13;49;39;43;56;34;30;28;44;40;60;7;25;22;58;50;47;38;48
51;27;37;19;33;1;2;24;29;9;52;12;16;41;23;42;4;57;20;5;45;35;36;55;31;32;10;62;26;11;61;15;8;64;59;21;6;53;18;63;3;17;14;54;46;13;49;39;43;56;34;30;28;44;40;60;7;25;22;58;50;47;38;48;3;284
3;284;51;27;37;19;33;1;2;24;29;9;52;12;16;41;23;42;4;57;20;5;45;35;36;55;31;32;10;62;26;11;61;15;8;64;59;21;6;53;18;63;3;17;14;54;46;13;49;39;43;56;34;30;28;44;40;60;7;25;22;58;50;47;38;48
51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;20;5;9;35;36;55;31;32;10;62;26;11;61;15;8;64;59;21;6;53;18;63;3;17;14;54;46;13;49;39;43;56;34;30;28;44;40;60;7;25;22;58;50;47;38;48;3;296
3;296;51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;20;5;9;35;36;55;31;32;10;62;26;11;61;15;8;64;59;21;6;53;18;63;3;17;14;54;46;13;49;39;43;56;34;30;28;44;40;60;7;25;22;58;50;47;38;48
51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;53;5;9;35;36;55;31;32;10;62;26;11;61;15;8;64;59;21;6;20;18;63;3;17;14;54;46;13;49;39;43;56;34;30;28;44;40;60;7;25;22;58;50;47;38;48;3;292
3;292;51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;53;5;9;35;36;55;31;32;10;62;26;11;61;15;8;64;59;21;6;20;18;63;3;17;14;54;46;13;49;39;43;56;34;30;28;44;40;60;7;25;22;58;50;47;38;48
51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;53;5;9;35;36;54;31;32;10;62;26;11;61;15;8;64;59;21;6;20;18;63;3;17;14;55;46;13;49;39;43;56;34;30;28;44;40;60;7;25;22;58;50;47;38;48;3;292
3;292;51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;53;5;9;35;36;54;31;32;10;62;26;11;61;15;8;64;59;21;6;20;18;63;3;17;14;55;46;13;49;39;43;56;34;30;28;44;40;60;7;25;22;58;50;47;38;48
51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;53;5;9;35;36;54;58;32;10;62;26;11;61;15;8;64;59;21;6;20;18;63;3;17;14;55;46;13;49;39;43;56;34;30;28;44;40;60;7;25;22;31;50;47;38;48;3;292
3;292;51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;53;5;9;35;36;54;58;32;10;62;26;11;61;15;8;64;59;21;6;20;18;63;3;17;14;55;46;13;49;39;43;56;34;30;28;44;40;60;7;25;22;31;50;47;38;48
51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;53;5;9;35;36;54;58;32;10;62;26;11;22;15;8;64;59;21;6;20;18;63;3;17;14;55;46;13;49;39;43;56;34;30;28;44;40;60;7;25;61;31;50;47;38;48;3;292
3;292;51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;53;5;9;35;36;54;58;32;10;62;26;11;22;15;8;64;59;21;6;20;18;63;3;17;14;55;46;13;49;39;43;56;34;30;28;44;40;60;7;25;61;31;50;47;38;48
51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;53;5;9;35;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;3;17;14;55;46;13;49;39;43;56;34;30;28;44;40;60;7;25;61;31;50;47;38;48;3;294
3;294;51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;57;53;5;9;35;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;3;17;14;55;46;13;49;39;43;56;34;30;28;44;40;60;7;25;61;31;50;47;38;48
51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;44;53;5;9;35;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;3;17;14;55;46;13;49;39;43;56;34;30;28;57;40;60;7;25;61;31;50;47;38;48;3;294
3;294;51;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;44;53;5;9;35;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;3;17;14;55;46;13;49;39;43;56;34;30;28;57;40;60;7;25;61;31;50;47;38;48
3;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;44;53;5;9;35;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;39;43;56;34;30;28;57;40;60;7;25;61;31;50;47;38;48;3;294
4;294;3;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;44;53;5;9;35;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;39;43;56;34;30;28;57;40;60;7;25;61;31;50;47;38;48
3;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;44;53;5;9;35;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;50;47;38;48;4;294
4;294;3;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;44;53;5;9;35;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;50;47;38;48
3;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;44;53;5;9;50;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48;4;296
4;296;3;27;37;19;33;1;2;24;29;45;52;12;16;41;23;42;4;44;53;5;9;50;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48
3;27;37;23;33;1;2;24;29;45;52;12;16;41;19;42;4;44;53;5;9;50;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48;4;294
4;294;3;27;37;23;33;1;2;24;29;45;52;12;16;41;19;42;4;44;53;5;9;50;36;54;58;32;8;62;26;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48
3;26;37;23;33;1;2;24;29;45;52;12;16;41;19;42;4;44;53;5;9;50;36;54;58;32;8;62;27;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48;4;294
4;294;3;26;37;23;33;1;2;24;29;45;52;12;16;41;19;42;4;44;53;5;9;50;36;54;58;32;8;62;27;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48
3;26;37;23;33;1;8;24;29;45;52;12;16;41;19;42;4;44;53;5;9;50;36;54;58;32;2;62;27;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48;4;282
4;282;3;26;37;23;33;1;8;24;29;45;52;12;16;41;19;42;4;44;53;5;9;50;36;54;58;32;2;62;27;11;22;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48
3;26;37;23;33;1;8;24;29;45;52;22;16;41;19;42;4;44;53;5;9;50;36;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48;4;282
4;282;3;26;37;23;33;1;8;24;29;45;52;22;16;41;19;42;4;44;53;5;9;50;36;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;14;55;46;13;49;34;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48
3;26;37;23;33;1;8;24;29;45;52;22;16;41;19;42;4;44;53;5;9;50;36;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;49;14;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48;4;282
4;282;3;26;37;23;33;1;8;24;29;45;52;22;16;41;19;42;4;44;53;5;9;50;36;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;49;14;43;56;39;30;28;57;40;60;7;25;61;31;35;47;38;48
3;26;37;23;33;1;8;24;29;45;52;22;16;41;19;42;4;44;53;5;9;50;57;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;49;14;43;56;39;30;28;36;40;60;7;25;61;31;35;47;38;48;4;282
4;282;3;26;37;23;33;1;8;24;29;45;52;22;16;41;19;42;4;44;53;5;9;50;57;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;49;14;43;56;39;30;28;36;40;60;7;25;61;31;35;47;38;48
3;26;37;23;33;47;8;24;29;45;52;22;16;41;19;42;4;44;53;5;9;50;57;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;49;14;43;56;39;30;28;36;40;60;7;25;61;31;35;1;38;48;4;286
4;286;3;26;37;23;33;47;8;24;29;45;52;22;16;41;19;42;4;44;53;5;9;50;57;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;49;14;43;56;39;30;28;36;40;60;7;25;61;31;35;1;38;48
3;26;37;23;33;47;8;24;29;45;52;22;16;41;19;42;4;44;53;5;9;50;57;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;14;49;43;56;39;30;28;36;40;60;7;25;61;31;35;1;38;48;4;286
4;286;3;26;37;23;33;47;8;24;29;45;52;22;16;41;19;42;4;44;53;5;9;50;57;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;14;49;43;56;39;30;28;36;40;60;7;25;61;31;35;1;38;48
42;26;37;23;33;47;8;24;29;45;52;22;16;41;19;3;4;44;53;5;9;50;57;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;14;49;43;56;39;30;28;36;40;60;7;25;61;31;35;1;38;48;4;286
4;286;42;26;37;23;33;47;8;24;29;45;52;22;16;41;19;3;4;44;53;5;9;50;57;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;14;49;43;56;39;30;28;36;40;60;7;25;61;31;35;1;38;48
42;26;37;23;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;5;9;50;57;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;14;49;43;56;19;30;28;36;40;60;7;25;61;31;35;1;38;48;4;268
4;268;42;26;37;23;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;5;9;50;57;54;58;32;2;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;14;49;43;56;19;30;28;36;40;60;7;25;61;31;35;1;38;48
42;26;37;23;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;5;9;50;57;54;58;2;32;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;14;49;43;56;19;30;28;36;40;60;7;25;61;31;35;1;38;48;4;284
4;284;42;26;37;23;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;5;9;50;57;54;58;2;32;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;14;49;43;56;19;30;28;36;40;60;7;25;61;31;35;1;38;48
42;26;37;23;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;5;9;14;57;54;58;2;32;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;7;25;61;31;35;1;38;48;4;284
4;284;42;26;37;23;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;5;9;14;57;54;58;2;32;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;7;25;61;31;35;1;38;48
23;26;37;42;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;5;9;14;57;54;58;2;32;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;7;25;61;31;35;1;38;48;4;284
4;284;23;26;37;42;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;5;9;14;57;54;58;2;32;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;7;25;61;31;35;1;38;48
23;26;37;42;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;32;9;14;57;54;58;2;5;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;7;25;61;31;35;1;38;48;4;288
4;288;23;26;37;42;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;32;9;14;57;54;58;2;5;62;27;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;7;25;61;31;35;1;38;48
23;26;37;42;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;32;9;14;57;54;58;2;5;62;7;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;27;25;61;31;35;1;38;48;4;288
4;288;23;26;37;42;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;32;9;14;57;54;58;2;5;62;7;11;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;27;25;61;31;35;1;38;48
11;26;37;42;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;27;25;61;31;35;1;38;48;4;284
4;284;11;26;37;42;33;47;8;24;29;45;52;22;16;41;39;3;4;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;27;25;61;31;35;1;38;48
11;26;37;42;33;47;8;24;4;45;52;22;16;41;39;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;27;25;61;31;35;1;38;48;4;272
4;272;11;26;37;42;33;47;8;24;4;45;52;22;16;41;39;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;40;60;27;25;61;31;35;1;38;48
11;26;37;42;33;47;8;24;40;45;52;22;16;41;39;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;4;60;27;25;61;31;35;1;38;48;4;272
5;272;11;26;37;42;33;47;8;24;40;45;52;22;16;41;39;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;43;56;19;30;28;36;4;60;27;25;61;31;35;1;38;48
11;26;37;42;33;47;8;43;40;45;52;22;16;41;39;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;27;25;61;31;35;1;38;48;5;260
5;260;11;26;37;42;33;47;8;43;40;45;52;22;16;41;39;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;27;25;61;31;35;1;38;48
11;26;33;42;37;47;8;43;40;45;52;22;16;41;39;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;27;25;61;31;35;1;38;48;5;262
5;262;11;26;33;42;37;47;8;43;40;45;52;22;16;41;39;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;27;25;61;31;35;1;38;48
11;26;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;27;25;61;31;35;1;38;48;5;264
5;264;11;26;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;6;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;27;25;61;31;35;1;38;48
11;26;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;27;25;61;31;35;1;6;48;5;252
5;252;11;26;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;27;25;61;31;35;1;6;48
11;6;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;27;25;61;31;35;1;26;48;5;252
5;252;11;6;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;27;25;61;31;35;1;26;48
11;6;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;31;35;1;26;48;5;252
5;252;11;6;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;31;35;1;26;48
11;6;33;42;37;47;8;43;40;45;39;22;16;12;52;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;41;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;31;35;1;26;48;5;272
5;252;11;6;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;44;53;32;9;14;57;54;58;2;5;62;7;23;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;31;35;1;26;48
11;6;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;44;53;32;9;14;57;54;58;31;5;62;7;23;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48;5;252
5;252;11;6;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;44;53;32;9;14;57;54;58;31;5;62;7;23;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48
11;6;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;23;53;32;9;14;57;54;58;31;5;62;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48;5;248
5;248;11;6;33;42;37;47;8;43;40;45;39;22;16;41;52;3;29;23;53;32;9;14;57;54;58;31;5;62;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48
11;6;33;42;37;47;8;43;40;45;41;22;16;39;52;3;29;23;53;32;9;14;57;54;58;31;5;62;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48;5;248
5;248;11;6;33;42;37;47;8;43;40;45;41;22;16;39;52;3;29;23;53;32;9;14;57;54;58;31;5;62;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48
11;6;33;42;43;47;8;37;40;45;41;22;16;39;52;3;29;23;53;32;9;14;57;54;58;31;5;62;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48;5;232
5;232;11;6;33;42;43;47;8;37;40;45;41;22;16;39;52;3;29;23;53;32;9;14;57;54;58;31;5;62;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;13;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48
11;6;33;42;43;47;8;13;40;45;41;22;16;39;52;3;29;23;53;32;9;14;57;54;58;31;5;62;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;37;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48;5;232
5;232;11;6;33;42;43;47;8;13;40;45;41;22;16;39;52;3;29;23;53;32;9;14;57;54;58;31;5;62;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;37;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48
11;6;33;42;43;47;8;13;40;45;41;22;16;39;52;62;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;37;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48;5;228
5;228;11;6;33;42;43;47;8;13;40;45;41;22;16;39;52;62;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;37;50;49;24;56;19;30;28;36;4;60;25;27;61;2;35;1;26;48
11;6;33;42;43;47;8;13;40;45;41;22;16;39;52;62;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;37;50;49;24;56;19;30;28;36;48;60;25;27;61;2;35;1;26;4;5;228
5;228;11;6;33;42;43;47;8;13;40;45;41;22;16;39;52;62;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;38;20;18;63;51;17;34;55;46;37;50;49;24;56;19;30;28;36;48;60;25;27;61;2;35;1;26;4
11;6;33;42;43;47;8;13;40;45;41;22;16;39;52;62;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;4;20;18;63;51;17;34;55;46;37;50;49;24;56;19;30;28;36;48;60;25;27;61;2;35;1;26;38;5;256
5;256;11;6;33;42;43;47;8;13;40;45;41;22;16;39;52;62;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;4;20;18;63;51;17;34;55;46;37;50;49;24;56;19;30;28;36;48;60;25;27;61;2;35;1;26;38
11;6;33;42;43;47;8;13;40;45;41;22;16;39;52;28;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;4;20;18;63;51;17;34;55;46;37;50;49;24;56;19;30;62;36;48;60;25;27;61;2;35;1;26;38;5;256
5;256;11;6;33;42;43;47;8;13;40;45;41;22;16;39;52;28;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;4;20;18;63;51;17;34;55;46;37;50;49;24;56;19;30;62;36;48;60;25;27;61;2;35;1;26;38
11;6;33;42;43;47;8;13;40;45;24;22;16;39;52;28;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;4;20;18;63;51;17;34;55;46;37;50;49;41;56;19;30;62;36;48;60;25;27;61;2;35;1;26;38;5;264
5;264;11;6;33;42;43;47;8;13;40;45;24;22;16;39;52;28;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;4;20;18;63;51;17;34;55;46;37;50;49;41;56;19;30;62;36;48;60;25;27;61;2;35;1;26;38
11;6;33;42;43;47;8;13;40;45;17;22;16;39;52;28;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;4;20;18;63;51;24;34;55;46;37;50;49;41;56;19;30;62;36;48;60;25;27;61;2;35;1;26;38;5;264
5;264;11;6;33;42;43;47;8;13;40;45;17;22;16;39;52;28;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;4;20;18;63;51;24;34;55;46;37;50;49;41;56;19;30;62;36;48;60;25;27;61;2;35;1;26;38
11;6;4;42;43;47;8;13;40;45;17;22;16;39;52;28;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;33;20;18;63;51;24;34;55;46;37;50;49;41;56;19;30;62;36;48;60;25;27;61;2;35;1;26;38;5;234
5;234;11;6;4;42;43;47;8;13;40;45;17;22;16;39;52;28;29;23;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;59;21;33;20;18;63;51;24;34;55;46;37;50;49;41;56;19;30;62;36;48;60;25;27;61;2;35;1;26;38
11;6;4;42;43;47;8;13;40;45;17;22;16;39;52;28;29;59;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;23;21;33;20;18;63;51;24;34;55;46;37;50;49;41;56;19;30;62;36;48;60;25;27;61;2;35;1;26;38;5;236
6;236;11;6;4;42;43;47;8;13;40;45;17;22;16;39;52;28;29;59;53;32;9;14;57;54;58;31;5;3;7;44;12;15;10;64;23;21;33;20;18;63;51;24;34;55;46;37;50;49;41;56;19;30;62;36;48;60;25;27;61;2;35;1;26;38
11;6;4;42;43;47;8;13;40;45;17;22;16;39;52;28;29;59;53;25;9;14;57;54;58;31;5;3;7;44;12;15;10;64;23;21;33;20;18;63;51;24;34;55;46;37;50;49;41;56;19;30;62;36;48;60;32;27;61;2;35;1;26;38;6;230
6;230;11;6;4;42;43;47;8;13;40;45;17;22;16;39;52;28;29;59;53;25;9;14;57;54;58;31;5;3;7;44;12;15;10;64;23;21;33;20;18;63;51;24;34;55;46;37;50;49;41;56;19;30;62;36;48;60;32;27;61;2;35;1;26;38
11;6;4;42;43;47;8;13;40;45;25;22;16;39;52;28;29;59;53;17;9;14;57;54;58;31;5;3;7;44;12;15;10;64;23;21;33;20;18;63;51;24;34;55;46;37;50;49;41;56;19;30;62;36;48;60;32;27;61;2;35;1;26;38;6;236
6;236;11;6;4;42;43;47;8;13;40;45;25;22;16;39;52;28;29;59;53;17;9;14;57;54;58;31;5;3;7;44;12;15;10;64;23;21;33;20;18;63;51;24;34;55;46;37;50;49;41;56;19;30;62;36;48;60;32;27;61;2;35;1;26;38
11;6;4;42;43;47;8;13;40;45;25;22;16;39;52;28;29;59;53;17;9;14;57;54;58;31;5;3;7;44;12;15;10;64;23;21;33;20;18;63;51;24;34;55;46;37;50;32;41;56;19;30;62;36;48;60;49;27;61;2;35;1;26;38;6;236
