"X1";"X310";"X48";"X37";"X60";"X61";"X18";"X3";"X19";"X44";"X11";"X39";"X25";"X59";"X29";"X34";"X17";"X56";"X8";"X57";"X15";"X10";"X6";"X63";"X27";"X16";"X45";"X58";"X54";"X33";"X23";"X22";"X1.1";"X4";"X35";"X42";"X30";"X26";"X28";"X31";"X41";"X20";"X53";"X55";"X5";"X14";"X38";"X47";"X50";"X52";"X43";"X24";"X13";"X2";"X12";"X64";"X49";"X32";"X62";"X46";"X51";"X9";"X21";"X40";"X36";"X7"
3;288;48;42;55;51;18;1;19;31;63;39;38;59;53;34;10;47;64;3;15;44;54;11;17;28;13;61;62;33;21;22;45;4;40;29;30;26;43;27;41;36;60;5;49;14;58;23;7;35;6;20;32;2;24;9;56;52;12;46;50;37;25;57;16;8
48;42;55;51;18;1;19;31;63;39;38;59;53;34;12;47;64;3;15;44;54;11;17;28;13;61;62;33;21;22;45;4;40;29;30;26;43;27;41;36;60;5;49;14;58;23;7;35;6;20;32;2;24;9;56;52;10;46;50;37;25;57;16;8;3;286
3;286;48;42;55;51;18;1;19;31;63;39;38;59;53;34;12;47;64;3;15;44;54;11;17;28;13;61;62;33;21;22;45;4;40;29;30;26;43;27;41;36;60;5;49;14;58;23;7;35;6;20;32;2;24;9;56;52;10;46;50;37;25;57;16;8
48;42;55;51;18;1;19;31;63;39;38;59;53;34;12;47;64;3;15;44;54;11;17;28;13;61;62;33;56;22;45;4;40;29;30;26;43;27;41;36;60;5;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;16;8;3;286
3;286;48;42;55;51;18;1;19;31;63;39;38;59;53;34;12;47;64;3;15;44;54;11;17;28;13;61;62;33;56;22;45;4;40;29;30;26;43;27;41;36;60;5;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;16;8
48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;15;44;54;12;17;28;13;61;62;33;56;22;45;4;40;29;30;26;43;27;41;36;60;5;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;16;8;3;282
3;282;48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;15;44;54;12;17;28;13;61;62;33;56;22;45;4;40;29;30;26;43;27;41;36;60;5;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;16;8
48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;15;44;54;12;17;28;13;61;62;33;5;22;45;4;40;29;30;26;43;27;41;36;60;56;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;16;8;3;282
3;282;48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;15;44;54;12;17;28;13;61;62;33;5;22;45;4;40;29;30;26;43;27;41;36;60;56;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;16;8
48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;54;12;17;28;13;61;62;33;5;22;45;4;40;29;30;26;43;27;41;36;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;16;8;3;294
3;294;48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;54;12;17;28;13;61;62;33;5;22;45;4;40;29;30;26;43;27;41;36;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;16;8
48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;54;12;17;28;13;61;16;33;5;22;45;4;40;29;30;26;43;27;41;36;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;62;8;3;298
3;294;48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;54;12;17;28;13;61;62;33;5;22;45;4;40;29;30;26;43;27;41;36;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;16;8
48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;12;17;28;13;61;62;33;54;22;45;4;40;29;30;26;43;27;41;36;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;16;8;3;294
3;294;48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;12;17;28;13;61;62;33;54;22;45;4;40;29;30;26;43;27;41;36;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;50;37;25;57;16;8
48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;12;17;28;13;61;62;33;54;22;45;4;40;29;30;26;43;27;41;50;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;36;37;25;57;16;8;3;294
3;294;48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;12;17;28;13;61;62;33;54;22;45;4;40;29;30;26;43;27;41;50;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;36;37;25;57;16;8
48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;12;17;28;13;61;62;33;54;22;45;4;40;29;30;16;43;27;41;50;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;36;37;25;57;26;8;3;294
4;294;48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;12;17;28;13;61;62;33;54;22;45;4;40;29;30;16;43;27;41;50;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;36;37;25;57;26;8
48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;13;17;28;12;61;62;33;54;22;45;4;40;29;30;16;43;27;41;50;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;36;37;25;57;26;8;4;296
4;296;48;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;13;17;28;12;61;62;33;54;22;45;4;40;29;30;16;43;27;41;50;60;15;49;14;58;23;7;35;6;20;32;2;24;9;21;52;10;46;36;37;25;57;26;8
23;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;13;17;28;12;61;62;33;54;22;45;4;40;29;30;16;43;27;41;50;60;15;49;14;58;48;7;35;6;20;32;2;24;9;21;52;10;46;36;37;25;57;26;8;4;284
4;284;23;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;13;17;28;12;61;62;33;54;22;45;4;40;29;30;16;43;27;41;50;60;15;49;14;58;48;7;35;6;20;32;2;24;9;21;52;10;46;36;37;25;57;26;8
23;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;50;60;15;49;14;58;48;7;35;6;20;32;30;24;9;21;52;10;46;36;37;25;57;26;8;4;282
4;282;23;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;50;60;15;49;14;58;48;7;35;6;20;32;30;24;9;21;52;10;46;36;37;25;57;26;8
23;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;50;60;15;49;14;58;48;7;35;6;20;32;30;24;9;21;52;10;36;46;37;25;57;26;8;4;282
4;282;23;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;5;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;50;60;15;49;14;58;48;7;35;6;20;32;30;24;9;21;52;10;36;46;37;25;57;26;8
23;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;50;60;15;49;14;58;48;7;35;6;20;32;30;24;9;21;5;10;36;46;37;25;57;26;8;4;282
4;282;23;42;55;51;18;1;19;31;63;39;38;59;53;34;11;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;50;60;15;49;14;58;48;7;35;6;20;32;30;24;9;21;5;10;36;46;37;25;57;26;8
23;42;55;51;18;1;19;31;63;39;38;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;50;60;15;49;14;58;48;7;35;6;20;32;11;24;9;21;5;10;36;46;37;25;57;26;8;4;282
4;282;23;42;55;51;18;1;19;31;63;39;38;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;50;60;15;49;14;58;48;7;35;6;20;32;11;24;9;21;5;10;36;46;37;25;57;26;8
23;42;55;51;18;1;19;31;63;39;38;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;5;60;15;49;14;58;48;7;35;6;20;32;11;24;9;21;50;10;36;46;37;25;57;26;8;4;282
4;282;23;42;55;51;18;1;19;31;63;39;38;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;5;60;15;49;14;58;48;7;35;6;20;32;11;24;9;21;50;10;36;46;37;25;57;26;8
23;42;55;51;18;1;5;31;63;39;38;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;24;9;21;50;10;36;46;37;25;57;26;8;4;282
4;282;23;42;55;51;18;1;5;31;63;39;38;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;24;9;21;50;10;36;46;37;25;57;26;8
23;42;55;51;18;1;5;31;63;39;37;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;24;9;21;50;10;36;46;38;25;57;26;8;4;286
4;286;23;42;55;51;18;1;5;31;63;39;37;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;24;9;21;50;10;36;46;38;25;57;26;8
23;42;55;51;18;1;5;31;63;39;37;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;21;9;24;50;10;36;46;38;25;57;26;8;4;286
4;286;23;42;55;51;18;1;5;31;63;39;37;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;29;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;21;9;24;50;10;36;46;38;25;57;26;8
23;42;29;51;18;1;5;31;63;39;37;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;21;9;24;50;10;36;46;38;25;57;26;8;4;284
4;284;23;42;29;51;18;1;5;31;63;39;37;59;53;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;21;9;24;50;10;36;46;38;25;57;26;8
23;42;29;51;18;1;5;31;63;39;37;59;9;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;21;53;24;50;10;36;46;38;25;57;26;8;4;284
4;284;23;42;29;51;18;1;5;31;63;39;37;59;9;34;30;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;21;53;24;50;10;36;46;38;25;57;26;8
23;42;29;51;18;1;5;31;63;39;30;59;9;34;37;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;21;53;24;50;10;36;46;38;25;57;26;8;4;280
4;280;23;42;29;51;18;1;5;31;63;39;30;59;9;34;37;47;64;3;56;44;52;13;17;28;12;61;62;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;21;53;24;50;10;36;46;38;25;57;26;8
23;42;29;51;18;1;5;31;63;39;30;59;9;34;37;47;64;3;56;44;52;13;17;28;12;61;10;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;21;53;24;50;62;36;46;38;25;57;26;8;4;272
4;272;23;42;29;51;18;1;5;31;63;39;30;59;9;34;37;47;64;3;56;44;52;13;17;28;12;61;10;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;21;53;24;50;62;36;46;38;25;57;26;8
23;42;29;51;18;1;5;31;63;39;30;59;9;34;37;47;64;3;56;44;52;13;17;28;12;61;7;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;49;14;58;48;10;35;6;20;32;11;21;53;24;50;62;36;46;38;25;57;26;8;4;288
4;272;23;42;29;51;18;1;5;31;63;39;30;59;9;34;37;47;64;3;56;44;52;13;17;28;12;61;10;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;49;14;58;48;7;35;6;20;32;11;21;53;24;50;62;36;46;38;25;57;26;8
23;42;29;51;18;1;5;31;63;39;30;59;9;34;37;47;49;3;56;44;52;13;17;28;12;61;10;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;64;14;58;48;7;35;6;20;32;11;21;53;24;50;62;36;46;38;25;57;26;8;4;280
4;280;23;42;29;51;18;1;5;31;63;39;30;59;9;34;37;47;49;3;56;44;52;13;17;28;12;61;10;33;54;22;45;4;40;55;2;16;43;27;41;19;60;15;64;14;58;48;7;35;6;20;32;11;21;53;24;50;62;36;46;38;25;57;26;8
23;42;29;51;18;1;5;31;63;39;30;59;9;4;37;47;49;3;56;44;52;13;17;28;12;61;10;33;54;22;45;34;40;55;2;16;43;27;41;19;60;15;64;14;58;48;7;35;6;20;32;11;21;53;24;50;62;36;46;38;25;57;26;8;4;284
4;284;23;42;29;51;18;1;5;31;63;39;30;59;9;4;37;47;49;3;56;44;52;13;17;28;12;61;10;33;54;22;45;34;40;55;2;16;43;27;41;19;60;15;64;14;58;48;7;35;6;20;32;11;21;53;24;50;62;36;46;38;25;57;26;8
23;42;29;51;18;1;5;31;63;39;30;59;9;4;37;47;49;3;56;44;52;13;17;28;12;61;10;33;54;22;45;34;40;55;2;16;43;27;41;38;60;15;64;14;58;48;7;35;6;20;32;11;21;53;24;50;62;36;46;19;25;57;26;8;4;284
4;284;23;42;29;51;18;1;5;31;63;39;30;59;9;4;37;47;49;3;56;44;52;13;17;28;12;61;10;33;54;22;45;34;40;55;2;16;43;27;41;38;60;15;64;14;58;48;7;35;6;20;32;11;21;53;24;50;62;36;46;19;25;57;26;8
23;42;29;51;56;1;5;31;63;39;30;59;9;4;37;47;49;3;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;55;2;16;43;27;41;38;60;15;64;14;58;48;7;35;6;20;32;11;21;53;24;50;62;36;46;19;25;57;26;8;4;288
4;288;23;42;29;51;56;1;5;31;63;39;30;59;9;4;37;47;49;3;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;55;2;16;43;27;41;38;60;15;64;14;58;48;7;35;6;20;32;11;21;53;24;50;62;36;46;19;25;57;26;8
23;42;29;51;56;1;5;31;63;39;30;59;9;4;37;47;49;3;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;55;2;16;43;27;41;38;60;15;64;14;58;48;7;35;6;20;32;11;21;53;24;50;62;26;46;19;25;57;36;8;4;288
5;288;23;42;29;51;56;1;5;31;63;39;30;59;9;4;37;47;49;3;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;55;2;16;43;27;41;38;60;15;64;14;58;48;7;35;6;20;32;11;21;53;24;50;62;26;46;19;25;57;36;8
23;42;29;51;56;1;5;31;63;39;48;59;9;4;37;47;49;3;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;55;2;16;43;27;41;38;60;15;64;14;58;30;7;35;6;20;32;11;21;53;24;50;62;26;46;19;25;57;36;8;5;288
5;288;23;42;29;51;56;1;5;31;63;39;48;59;9;4;37;47;49;3;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;55;2;16;43;27;41;38;60;15;64;14;58;30;7;35;6;20;32;11;21;53;24;50;62;26;46;19;25;57;36;8
23;42;29;51;56;1;5;31;63;39;48;59;9;4;37;47;49;55;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;3;2;16;43;27;41;38;60;15;64;14;58;30;7;35;6;20;32;11;21;53;24;50;62;26;46;19;25;57;36;8;5;288
5;288;23;42;29;51;56;1;5;31;63;39;48;59;9;4;37;47;49;55;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;3;2;16;43;27;41;38;60;15;64;14;58;30;7;35;6;20;32;11;21;53;24;50;62;26;46;19;25;57;36;8
23;42;29;51;56;1;5;31;63;39;48;59;9;4;37;47;49;55;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;3;2;16;43;27;41;38;60;15;64;14;58;53;7;35;6;20;32;11;21;30;24;50;62;26;46;19;25;57;36;8;5;280
5;280;23;42;29;51;56;1;5;31;63;39;48;59;9;4;37;47;49;55;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;3;2;16;43;27;41;38;60;15;64;14;58;53;7;35;6;20;32;11;21;30;24;50;62;26;46;19;25;57;36;8
23;42;29;51;56;1;5;31;63;39;48;59;62;4;37;47;49;55;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;3;2;16;43;27;41;38;60;15;64;14;58;53;7;35;6;20;32;11;21;30;24;50;9;26;46;19;25;57;36;8;5;280
5;280;23;42;29;51;56;1;5;31;63;39;48;59;62;4;37;47;49;55;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;3;2;16;43;27;41;38;60;15;64;14;58;53;7;35;6;20;32;11;21;30;24;50;9;26;46;19;25;57;36;8
23;42;29;51;56;1;5;58;63;39;48;59;62;4;37;47;49;55;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;3;2;16;43;27;41;38;60;15;64;14;31;53;7;35;6;20;32;11;21;30;24;50;9;26;46;19;25;57;36;8;5;276
5;276;23;42;29;51;56;1;5;58;63;39;48;59;62;4;37;47;49;55;18;44;52;13;17;28;12;61;10;33;54;22;45;34;40;3;2;16;43;27;41;38;60;15;64;14;31;53;7;35;6;20;32;11;21;30;24;50;9;26;46;19;25;57;36;8
23;42;29;51;56;1;5;58;63;39;48;59;62;4;37;47;49;55;18;44;52;13;17;28;12;61;10;33;54;22;45;34;50;3;2;16;43;27;41;38;60;15;64;14;31;53;7;35;6;20;32;11;21;30;24;40;9;26;46;19;25;57;36;8;5;274
5;274;23;42;29;51;56;1;5;58;63;39;48;59;62;4;37;47;49;55;18;44;52;13;17;28;12;61;10;33;54;22;45;34;50;3;2;16;43;27;41;38;60;15;64;14;31;53;7;35;6;20;32;11;21;30;24;40;9;26;46;19;25;57;36;8
23;42;29;51;56;1;5;58;63;39;48;59;62;4;37;47;49;55;18;44;52;57;17;28;12;61;10;33;54;22;45;34;50;3;2;16;43;27;41;38;60;15;64;14;31;53;7;35;6;20;32;11;21;30;24;40;9;26;46;19;25;13;36;8;5;276
5;276;23;42;29;51;56;1;5;58;63;39;48;59;62;4;37;47;49;55;18;44;52;57;17;28;12;61;10;33;54;22;45;34;50;3;2;16;43;27;41;38;60;15;64;14;31;53;7;35;6;20;32;11;21;30;24;40;9;26;46;19;25;13;36;8
23;42;29;51;56;1;5;58;63;39;48;59;62;4;37;47;49;55;18;44;52;57;17;28;12;61;10;33;54;22;45;34;50;3;2;16;43;27;41;38;60;15;64;14;30;53;7;35;6;20;32;11;21;31;24;40;9;26;46;19;25;13;36;8;5;276
5;276;23;42;29;51;56;1;5;58;63;39;48;59;62;4;37;47;49;55;18;44;52;57;17;28;12;61;10;33;54;22;45;34;50;3;2;16;43;27;41;38;60;15;64;14;30;53;7;35;6;20;32;11;21;31;24;40;9;26;46;19;25;13;36;8
23;42;29;51;56;1;58;5;63;39;48;59;62;4;37;47;49;55;18;44;52;57;17;28;12;61;10;33;54;22;45;34;50;3;2;16;43;27;41;38;60;15;64;14;30;53;7;35;6;20;32;11;21;31;24;40;9;26;46;19;25;13;36;8;5;260
5;260;23;42;29;51;56;1;58;5;63;39;48;59;62;4;37;47;49;55;18;44;52;57;17;28;12;61;10;33;54;22;45;34;50;3;2;16;43;27;41;38;60;15;64;14;30;53;7;35;6;20;32;11;21;31;24;40;9;26;46;19;25;13;36;8
23;42;29;51;56;1;58;5;63;39;48;59;62;4;37;47;49;55;18;44;52;57;17;28;12;61;10;33;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;14;30;53;7;35;6;20;32;11;21;31;24;40;9;26;46;19;25;16;36;8;5;260
5;260;23;42;29;51;56;1;58;5;63;39;48;59;62;4;37;47;49;55;18;44;52;57;17;28;12;61;10;33;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;14;30;53;7;35;6;20;32;11;21;31;24;40;9;26;46;19;25;16;36;8
23;42;29;51;56;1;58;5;63;39;48;59;62;4;37;32;49;55;18;44;52;57;17;28;12;61;10;33;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;14;30;53;7;35;6;20;47;11;21;31;24;40;9;26;46;19;25;16;36;8;5;260
5;260;23;42;29;51;56;1;58;5;63;39;48;59;62;4;37;32;49;55;18;44;52;57;17;28;12;61;10;33;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;14;30;53;7;35;6;20;47;11;21;31;24;40;9;26;46;19;25;16;36;8
23;42;29;51;56;1;58;5;63;39;48;59;62;4;37;32;49;55;18;44;52;57;17;28;12;61;35;33;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;14;30;53;7;10;6;20;47;11;21;31;24;40;9;26;46;19;25;16;36;8;5;260
5;260;23;42;29;51;56;1;58;5;63;39;48;59;62;4;37;32;49;55;18;44;52;57;17;28;12;61;35;33;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;14;30;53;7;10;6;20;47;11;21;31;24;40;9;26;46;19;25;16;36;8
23;42;29;20;56;1;58;5;63;39;48;59;62;4;37;32;49;55;18;44;52;57;17;28;12;61;35;33;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;14;30;53;7;10;6;51;47;11;21;31;24;40;9;26;46;19;25;16;36;8;5;264
5;264;23;42;29;20;56;1;58;5;63;39;48;59;62;4;37;32;49;55;18;44;52;57;17;28;12;61;35;33;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;14;30;53;7;10;6;51;47;11;21;31;24;40;9;26;46;19;25;16;36;8
23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;33;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;14;30;53;7;10;6;51;47;11;21;31;24;40;9;26;46;19;25;16;36;8;5;284
5;284;23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;33;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;14;30;53;7;10;6;51;47;11;21;31;24;40;9;26;46;19;25;16;36;8
23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;33;30;53;7;10;6;51;47;11;21;31;24;40;9;26;46;19;25;16;36;8;5;264
5;264;23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;45;34;50;3;2;13;43;27;41;38;60;15;64;33;30;53;7;10;6;51;47;11;21;31;24;40;9;26;46;19;25;16;36;8
23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;45;34;50;3;2;13;43;27;41;38;60;47;64;33;30;53;7;10;6;51;15;11;21;31;24;40;9;26;46;19;25;16;36;8;5;264
5;264;23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;45;34;50;3;2;13;43;27;41;38;60;47;64;33;30;53;7;10;6;51;15;11;21;31;24;40;9;26;46;19;25;16;36;8
23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;45;34;50;3;2;13;43;27;41;38;60;47;64;33;30;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;16;36;8;5;264
5;264;23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;45;34;50;3;2;13;43;27;41;38;60;47;64;33;30;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;16;36;8
23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;27;34;50;3;2;13;43;45;41;38;60;47;64;33;30;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;16;36;8;5;264
5;264;23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;27;34;50;3;2;13;43;45;41;38;60;47;64;33;30;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;16;36;8
23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;27;34;50;3;2;13;43;45;41;30;60;47;64;33;38;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;16;36;8;5;264
5;264;23;42;29;20;56;1;37;5;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;27;34;50;3;2;13;43;45;41;30;60;47;64;33;38;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;16;36;8
23;42;29;20;56;1;37;16;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;27;34;50;3;2;13;43;45;41;30;60;47;64;33;38;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;5;36;8;5;280
6;280;23;42;29;20;56;1;37;16;63;39;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;27;34;50;3;2;13;43;45;41;30;60;47;64;33;38;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;5;36;8
23;42;29;20;56;1;37;16;63;50;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;27;34;39;3;2;13;43;45;41;30;60;47;64;33;38;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;5;36;8;6;272
6;272;23;42;29;20;56;1;37;16;63;50;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;27;34;39;3;2;13;43;45;41;30;60;47;64;33;38;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;5;36;8
23;42;29;20;56;1;37;30;63;50;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;27;34;39;3;2;13;43;45;41;16;60;47;64;33;38;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;5;36;8;6;264
6;264;23;42;29;20;56;1;37;30;63;50;48;59;62;4;58;32;49;55;18;44;52;57;17;28;12;61;35;14;54;22;27;34;39;3;2;13;43;45;41;16;60;47;64;33;38;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;25;5;36;8
23;42;29;20;56;1;37;30;63;50;48;59;62;4;58;25;49;55;18;44;52;57;17;28;12;61;35;14;54;22;27;34;39;3;2;13;43;45;41;16;60;47;64;33;38;53;7;10;6;15;51;11;21;31;24;40;9;26;46;19;32;5;36;8;6;264
