"X1";"X288";"X2";"X57";"X11";"X54";"X62";"X40";"X19";"X46";"X36";"X34";"X41";"X7";"X3";"X15";"X27";"X31";"X28";"X35";"X24";"X39";"X23";"X38";"X17";"X51";"X1.1";"X48";"X52";"X42";"X47";"X14";"X16";"X25";"X21";"X63";"X20";"X32";"X49";"X55";"X6";"X8";"X5";"X61";"X18";"X60";"X22";"X43";"X64";"X9";"X59";"X30";"X10";"X12";"X44";"X37";"X13";"X58";"X26";"X45";"X53";"X29";"X4";"X50";"X56";"X33"
3;296;33;57;11;25;2;34;42;10;30;37;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;53;50;35;24;14;16;55;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;28;29;26;44;52;49;58;38;45;23;39;4;6;56;59
33;57;11;25;2;34;42;55;30;37;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;53;50;35;24;14;16;10;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;28;29;26;44;52;49;58;38;45;23;39;4;6;56;59;3;304
3;304;33;57;11;25;2;34;42;55;30;37;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;53;50;35;24;14;16;10;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;28;29;26;44;52;49;58;38;45;23;39;4;6;56;59
33;57;11;25;10;34;42;55;30;37;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;53;50;35;24;14;16;2;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;28;29;26;44;52;49;58;38;45;23;39;4;6;56;59;3;302
3;302;33;57;11;25;10;34;42;55;30;37;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;53;50;35;24;14;16;2;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;28;29;26;44;52;49;58;38;45;23;39;4;6;56;59
33;57;11;25;10;34;42;55;30;37;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;4;50;35;24;14;16;2;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;28;29;26;44;52;49;58;38;45;23;39;53;6;56;59;3;302
3;302;33;57;11;25;10;34;42;55;30;37;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;4;50;35;24;14;16;2;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;28;29;26;44;52;49;58;38;45;23;39;53;6;56;59
33;57;11;25;10;34;42;55;30;37;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;50;29;26;44;52;49;58;38;45;23;39;53;6;56;59;3;298
3;298;33;57;11;25;10;34;42;55;30;37;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;50;29;26;44;52;49;58;38;45;23;39;53;6;56;59
33;57;30;25;10;34;42;55;11;37;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;50;29;26;44;52;49;58;38;45;23;39;53;6;56;59;3;294
3;294;33;57;30;25;10;34;42;55;11;37;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;50;29;26;44;52;49;58;38;45;23;39;53;6;56;59
33;57;30;25;10;34;42;55;11;44;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;56;59;3;286
3;286;33;57;30;25;10;34;42;55;11;44;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;13;32;27;19;63;5;61;40;46;36;15;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;56;59
33;57;30;25;10;34;42;55;11;44;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;63;5;61;40;46;36;15;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;56;13;3;286
3;286;33;57;30;25;10;34;42;55;11;44;12;60;7;43;18;31;51;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;63;5;61;40;46;36;15;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;56;13
33;57;30;25;10;34;42;55;11;44;12;60;7;43;18;31;56;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;63;5;61;40;46;36;15;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;51;13;3;282
3;282;33;57;30;25;10;34;42;55;11;44;12;60;7;43;18;31;56;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;63;5;61;40;46;36;15;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;51;13
33;57;30;25;10;34;42;55;11;44;12;15;7;43;18;31;56;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;63;5;61;40;46;36;60;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;51;13;3;270
4;270;33;57;30;25;10;34;42;55;11;44;12;15;7;43;18;31;56;1;47;22;41;21;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;63;5;61;40;46;36;60;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;51;13
33;57;30;25;10;34;42;55;11;44;12;15;7;43;18;31;21;1;47;22;41;56;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;63;5;61;40;46;36;60;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;51;13;4;292
4;292;33;57;30;25;10;34;42;55;11;44;12;15;7;43;18;31;21;1;47;22;41;56;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;63;5;61;40;46;36;60;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;51;13
33;57;30;25;10;34;42;55;11;44;12;21;7;43;18;31;15;1;47;22;41;56;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;63;5;61;40;46;36;60;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;51;13;4;272
4;272;33;57;30;25;10;34;42;55;11;44;12;21;7;43;18;31;15;1;47;22;41;56;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;63;5;61;40;46;36;60;64;9;8;50;29;26;37;52;49;58;38;45;23;39;53;6;51;13
33;57;30;25;10;34;42;55;11;44;12;21;7;43;18;31;15;1;47;22;41;56;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;9;5;61;40;46;36;60;64;63;8;50;29;26;37;52;49;58;38;45;23;39;53;6;51;13;4;272
4;272;33;57;30;25;10;34;42;55;11;44;12;21;7;43;18;31;15;1;47;22;41;56;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;9;5;61;40;46;36;60;64;63;8;50;29;26;37;52;49;58;38;45;23;39;53;6;51;13
33;57;30;25;10;34;42;55;6;44;12;21;7;43;18;31;15;1;47;22;41;56;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;9;5;61;40;46;36;60;64;63;8;50;29;26;37;52;49;58;38;45;23;39;53;11;51;13;4;272
4;272;33;57;30;25;10;34;42;55;6;44;12;21;7;43;18;31;15;1;47;22;41;56;17;62;48;4;28;35;24;14;16;2;54;3;20;59;32;27;19;9;5;61;40;46;36;60;64;63;8;50;29;26;37;52;49;58;38;45;23;39;53;11;51;13
33;57;30;25;10;34;42;55;6;44;12;21;7;43;18;31;15;1;47;22;41;56;17;62;23;4;28;35;24;14;16;2;54;3;20;59;32;27;19;9;5;61;40;46;36;60;64;63;8;50;29;26;37;52;49;58;38;45;48;39;53;11;51;13;4;272
4;272;33;57;30;25;10;34;42;55;6;44;12;21;7;43;18;31;15;1;47;22;41;56;17;62;23;4;28;35;24;14;16;2;54;3;20;59;32;27;19;9;5;61;40;46;36;60;64;63;8;50;29;26;37;52;49;58;38;45;48;39;53;11;51;13
33;57;30;25;10;34;42;55;6;44;12;21;7;43;18;31;15;1;47;22;41;29;17;62;23;4;28;35;24;14;16;2;54;3;20;59;32;27;19;9;5;61;40;46;36;60;64;63;8;50;56;26;37;52;49;58;38;45;48;39;53;11;51;13;4;272
4;272;33;57;30;25;10;34;42;55;6;44;12;21;7;43;18;31;15;1;47;22;41;29;17;62;23;4;28;35;24;14;16;2;54;3;20;59;32;27;19;9;5;61;40;46;36;60;64;63;8;50;56;26;37;52;49;58;38;45;48;39;53;11;51;13
33;57;30;25;10;38;42;55;6;44;12;21;7;43;18;31;15;1;47;22;41;29;17;62;23;4;28;35;24;14;16;2;54;3;20;59;32;27;19;9;5;61;40;46;36;60;64;63;8;50;56;26;37;52;49;58;34;45;48;39;53;11;51;13;4;272
4;272;33;57;30;25;10;38;42;55;6;44;12;21;7;43;18;31;15;1;47;22;41;29;17;62;23;4;28;35;24;14;16;2;54;3;20;59;32;27;19;9;5;61;40;46;36;60;64;63;8;50;56;26;37;52;49;58;34;45;48;39;53;11;51;13
33;57;30;59;10;38;42;55;6;44;12;21;7;43;18;31;15;1;47;22;41;29;17;62;23;4;28;35;24;14;16;2;54;3;20;25;32;27;19;9;5;61;40;46;36;60;64;63;8;50;56;26;37;52;49;58;34;45;48;39;53;11;51;13;4;272
4;272;33;57;30;59;10;38;42;55;6;44;12;21;7;43;18;31;15;1;47;22;41;29;17;62;23;4;28;35;24;14;16;2;54;3;20;25;32;27;19;9;5;61;40;46;36;60;64;63;8;50;56;26;37;52;49;58;34;45;48;39;53;11;51;13
33;57;30;59;10;38;42;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;4;28;35;24;14;16;2;47;3;20;25;32;27;19;9;5;61;40;46;36;60;64;63;8;50;56;26;37;52;49;58;34;45;48;39;53;11;51;13;4;288
4;288;33;57;30;59;10;38;42;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;4;28;35;24;14;16;2;47;3;20;25;32;27;19;9;5;61;40;46;36;60;64;63;8;50;56;26;37;52;49;58;34;45;48;39;53;11;51;13
33;57;30;59;10;38;42;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;4;28;35;24;56;16;2;47;3;20;25;32;27;19;9;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;34;45;48;39;53;11;51;13;4;288
4;288;33;57;30;59;10;38;42;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;4;28;35;24;56;16;2;47;3;20;25;32;27;19;9;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;34;45;48;39;53;11;51;13
33;57;30;59;10;38;42;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;9;28;35;24;56;16;2;47;3;20;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;34;45;48;39;53;11;51;13;4;288
4;288;33;57;30;59;10;38;42;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;9;28;35;24;56;16;2;47;3;20;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;34;45;48;39;53;11;51;13
33;57;30;59;10;38;47;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;9;28;35;24;56;16;2;42;3;20;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;34;45;48;39;53;11;51;13;4;286
4;286;33;57;30;59;10;38;47;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;9;28;35;24;56;16;2;42;3;20;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;34;45;48;39;53;11;51;13
33;57;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;9;28;35;24;56;16;2;42;3;20;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;53;11;51;13;4;286
4;286;33;57;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;9;28;35;24;56;16;2;42;3;20;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;53;11;51;13
33;57;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;9;28;35;24;56;53;2;42;3;20;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;16;11;51;13;4;286
4;286;33;57;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;54;22;41;29;17;62;23;9;28;35;24;56;53;2;42;3;20;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;16;11;51;13
33;57;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;20;22;41;29;17;62;23;9;28;35;24;56;53;2;42;3;54;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;16;11;51;13;4;280
4;280;33;57;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;20;22;41;29;17;62;23;9;28;35;24;56;53;2;42;3;54;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;16;11;51;13
33;41;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;20;22;57;29;17;62;23;9;28;35;24;56;53;2;42;3;54;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;16;11;51;13;4;280
4;280;33;41;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;20;22;57;29;17;62;23;9;28;35;24;56;53;2;42;3;54;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;16;11;51;13
33;41;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;20;22;57;29;17;62;11;9;28;35;24;56;53;2;42;3;54;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;16;23;51;13;4;280
4;280;33;41;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;20;22;57;29;17;62;11;9;28;35;24;56;53;2;42;3;54;25;32;27;19;4;5;61;40;46;36;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;16;23;51;13
33;41;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;20;22;57;29;17;62;11;9;28;35;24;56;53;2;42;3;54;36;32;27;19;4;5;61;40;46;25;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;16;23;51;13;4;280
4;280;33;41;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;20;22;57;29;17;62;11;9;28;35;24;56;53;2;42;3;54;36;32;27;19;4;5;61;40;46;25;60;64;63;8;50;14;26;37;52;49;58;10;45;48;39;16;23;51;13
33;41;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;32;27;19;4;5;61;40;46;25;60;64;63;8;50;14;26;37;29;49;58;10;45;48;39;16;23;51;13;4;278
4;278;33;41;30;59;34;38;47;55;6;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;32;27;19;4;5;61;40;46;25;60;64;63;8;50;14;26;37;29;49;58;10;45;48;39;16;23;51;13
33;41;30;59;34;38;47;58;6;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;32;27;19;4;5;61;40;46;25;60;64;63;8;50;14;26;37;29;49;55;10;45;48;39;16;23;51;13;4;262
5;262;33;41;30;59;34;38;47;58;6;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;32;27;19;4;5;61;40;46;25;60;64;63;8;50;14;26;37;29;49;55;10;45;48;39;16;23;51;13
33;41;30;59;34;38;47;58;10;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;32;27;19;4;5;61;40;46;25;60;64;63;8;50;14;26;37;29;49;55;6;45;48;39;16;23;51;13;5;262
5;262;33;41;30;59;34;38;47;58;10;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;32;27;19;4;5;61;40;46;25;60;64;63;8;50;14;26;37;29;49;55;6;45;48;39;16;23;51;13
33;41;30;59;34;38;47;58;10;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;32;27;19;4;5;61;40;46;25;60;29;63;8;50;14;26;37;64;49;55;6;45;48;39;16;23;51;13;5;262
5;262;33;41;30;59;34;38;47;58;10;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;32;27;19;4;5;61;40;46;25;60;29;63;8;50;14;26;37;64;49;55;6;45;48;39;16;23;51;13
33;41;30;59;34;38;47;58;10;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;46;27;19;4;5;61;40;32;25;60;29;63;8;50;14;26;37;64;49;55;6;45;48;39;16;23;51;13;5;262
5;262;33;41;30;59;34;38;47;58;10;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;46;27;19;4;5;61;40;32;25;60;29;63;8;50;14;26;37;64;49;55;6;45;48;39;16;23;51;13
33;41;30;59;34;38;47;58;10;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;46;27;19;4;5;61;48;32;25;60;29;63;8;50;14;26;37;64;49;55;6;45;40;39;16;23;51;13;5;262
5;262;33;41;30;59;34;38;47;58;10;44;12;21;7;43;18;31;15;1;20;22;57;52;17;62;11;9;28;35;24;56;53;2;42;3;54;36;46;27;19;4;5;61;48;32;25;60;29;63;8;50;14;26;37;64;49;55;6;45;40;39;16;23;51;13
33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;31;15;1;20;22;57;52;17;62;11;9;28;7;24;56;53;2;42;3;54;36;46;27;19;4;5;61;48;32;25;60;29;63;8;50;14;26;37;64;49;55;6;45;40;39;16;23;51;13;5;262
5;262;33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;31;15;1;20;22;57;52;17;62;11;9;28;7;24;56;53;2;42;3;54;36;46;27;19;4;5;61;48;32;25;60;29;63;8;50;14;26;37;64;49;55;6;45;40;39;16;23;51;13
33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;31;15;1;20;22;57;52;17;62;11;9;28;7;24;56;53;2;42;3;54;36;46;27;19;4;5;61;48;32;25;60;29;63;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13;5;262
5;262;33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;31;15;1;20;22;57;52;17;62;11;9;28;7;24;56;53;2;42;3;54;36;46;27;19;4;5;61;48;32;25;60;29;63;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13
33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;31;15;1;20;22;57;52;17;62;11;63;28;7;24;56;53;2;42;3;54;36;46;27;19;4;5;61;48;32;25;60;29;9;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13;5;262
5;262;33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;31;15;1;20;22;57;52;17;62;11;63;28;7;24;56;53;2;42;3;54;36;46;27;19;4;5;61;48;32;25;60;29;9;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13
33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;31;15;1;20;22;57;52;17;62;11;63;28;7;24;56;53;60;42;3;54;36;46;27;19;4;5;61;48;32;25;2;29;9;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13;5;274
5;274;33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;31;15;1;20;22;57;52;17;62;11;63;28;7;24;56;53;60;42;3;54;36;46;27;19;4;5;61;48;32;25;2;29;9;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13
33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;31;15;1;20;22;57;52;17;62;11;63;28;7;24;56;53;48;42;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13;5;270
5;270;33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;31;15;1;20;22;57;52;17;62;11;63;28;7;24;56;53;48;42;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13
33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;20;15;1;31;22;57;52;17;62;11;63;28;7;24;56;53;48;42;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13;5;278
5;278;33;41;30;59;34;38;47;58;10;44;12;21;35;43;18;20;15;1;31;22;57;52;17;62;11;63;28;7;24;56;53;48;42;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13
42;41;30;59;34;38;47;58;10;44;12;21;35;43;18;20;15;1;31;22;57;52;17;62;11;63;28;7;24;56;53;48;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13;5;278
5;278;42;41;30;59;34;38;47;58;10;44;12;21;35;43;18;20;15;1;31;22;57;52;17;62;11;63;28;7;24;56;53;48;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;55;6;45;40;39;16;23;51;13
42;41;30;59;34;38;47;58;10;44;12;21;35;43;18;20;15;1;31;22;57;52;17;62;6;63;28;7;24;56;53;48;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;55;11;45;40;39;16;23;51;13;5;278
5;278;42;41;30;59;34;38;47;58;10;44;12;21;35;43;18;20;15;1;31;22;57;52;17;62;6;63;28;7;24;56;53;48;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;55;11;45;40;39;16;23;51;13
42;41;30;59;34;38;47;58;10;44;12;21;35;43;18;20;15;1;31;22;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;23;51;13;5;276
5;276;42;41;30;59;34;38;47;58;10;44;12;21;35;43;18;20;15;1;31;22;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;23;51;13
42;41;30;59;34;38;47;58;10;44;12;23;35;43;18;20;15;1;31;22;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;21;51;13;5;276
5;276;42;41;30;59;34;38;47;58;10;44;12;23;35;43;18;20;15;1;31;22;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;21;51;13
42;44;30;59;34;38;47;58;10;41;12;23;35;43;18;20;15;1;31;22;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;21;51;13;5;284
5;284;42;44;30;59;34;38;47;58;10;41;12;23;35;43;18;20;15;1;31;22;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;21;51;13
42;44;30;59;34;22;47;58;10;41;12;23;35;43;18;20;15;1;31;38;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;21;51;13;5;284
5;284;42;44;30;59;34;22;47;58;10;41;12;23;35;43;18;20;15;1;31;38;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;21;51;13
31;44;30;59;34;22;47;58;10;41;12;23;35;43;18;20;15;1;42;38;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;21;51;13;5;268
5;268;31;44;30;59;34;22;47;58;10;41;12;23;35;43;18;20;15;1;42;38;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;21;51;13
31;44;30;59;34;22;47;58;10;41;12;1;35;43;18;20;15;23;42;38;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;21;51;13;5;268
5;268;31;44;30;59;34;22;47;58;10;41;12;1;35;43;18;20;15;23;42;38;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;19;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;11;45;40;39;16;21;51;13
31;44;30;59;34;22;47;58;10;41;12;1;35;43;18;20;15;23;42;38;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;11;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;19;45;40;39;16;21;51;13;5;268
5;268;31;44;30;59;34;22;47;58;10;41;12;1;35;43;18;20;15;23;42;38;57;52;17;62;6;63;28;7;24;56;53;55;33;3;54;36;46;27;11;4;5;61;60;32;25;2;29;9;8;50;49;26;37;64;14;48;19;45;40;39;16;21;51;13
31;44;30;59;34;22;47;58;10;41;12;1;35;43;18;20;15;23;42;38;57;52;17;62;6;63;28;7;24;56;61;55;33;3;54;36;46;27;11;4;5;53;60;32;25;2;29;9;8;50;49;26;37;64;14;48;19;45;40;39;16;21;51;13;5;268
6;268;31;44;30;59;34;22;47;58;10;41;12;1;35;43;18;20;15;23;42;38;57;52;17;62;6;63;28;7;24;56;61;55;33;3;54;36;46;27;11;4;5;53;60;32;25;2;29;9;8;50;49;26;37;64;14;48;19;45;40;39;16;21;51;13
31;44;30;59;34;22;47;1;10;41;12;58;35;43;18;20;15;23;42;38;57;52;17;62;6;63;28;7;24;56;61;55;33;3;54;36;46;27;11;4;5;53;60;32;25;2;29;9;8;50;49;26;37;64;14;48;19;45;40;39;16;21;51;13;6;272
6;272;31;44;30;59;34;22;47;1;10;41;12;58;35;43;18;20;15;23;42;38;57;52;17;62;6;63;28;7;24;56;61;55;33;3;54;36;46;27;11;4;5;53;60;32;25;2;29;9;8;50;49;26;37;64;14;48;19;45;40;39;16;21;51;13
31;44;30;59;34;26;47;1;10;41;12;58;35;43;18;20;15;23;42;38;57;52;17;62;6;63;28;7;24;56;61;55;33;3;54;36;46;27;11;4;5;53;60;32;25;2;29;9;8;50;49;22;37;64;14;48;19;45;40;39;16;21;51;13;6;256
6;256;31;44;30;59;34;26;47;1;10;41;12;58;35;43;18;20;15;23;42;38;57;52;17;62;6;63;28;7;24;56;61;55;33;3;54;36;46;27;11;4;5;53;60;32;25;2;29;9;8;50;49;22;37;64;14;48;19;45;40;39;16;21;51;13
31;44;30;59;34;26;47;1;10;41;12;58;35;43;18;20;15;23;42;38;57;52;17;62;6;63;28;7;24;56;61;55;33;3;54;36;46;27;11;4;5;53;60;32;25;2;29;9;8;50;49;22;37;19;14;48;64;45;40;39;16;21;51;13;6;256
