"X1";"X264";"X56";"X43";"X30";"X4";"X14";"X19";"X58";"X7";"X52";"X9";"X17";"X2";"X13";"X5";"X23";"X26";"X42";"X18";"X20";"X6";"X35";"X45";"X46";"X3";"X10";"X62";"X33";"X64";"X61";"X38";"X48";"X21";"X34";"X32";"X39";"X53";"X51";"X50";"X60";"X41";"X8";"X47";"X15";"X31";"X16";"X40";"X55";"X59";"X49";"X24";"X25";"X63";"X37";"X44";"X22";"X12";"X54";"X27";"X1.1";"X11";"X28";"X36";"X29";"X57"
3;270;56;28;39;34;5;19;21;7;12;9;51;2;27;26;23;1;42;44;33;6;49;8;53;15;58;11;45;3;61;47;24;48;14;32;30;57;17;50;18;59;62;43;13;60;46;20;38;63;41;10;31;54;37;55;64;25;35;4;22;29;40;36;52;16
56;28;39;34;5;19;21;7;12;9;51;2;27;26;23;16;42;44;33;6;49;8;53;15;58;11;45;3;61;47;24;48;14;32;30;57;17;50;18;59;62;43;13;60;46;20;38;63;41;10;31;54;37;55;64;25;35;4;22;29;40;36;52;1;3;270
3;270;56;28;39;34;5;19;21;7;12;9;51;2;27;26;23;16;42;44;33;6;49;8;53;15;58;11;45;3;61;47;24;48;14;32;30;57;17;50;18;59;62;43;13;60;46;20;38;63;41;10;31;54;37;55;64;25;35;4;22;29;40;36;52;1
56;28;39;34;5;19;21;7;12;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;11;45;3;61;47;24;48;14;32;30;57;17;50;18;59;62;43;13;60;46;20;38;63;41;10;31;54;37;55;64;25;35;4;22;29;40;36;52;1;3;270
3;270;56;28;39;34;5;19;21;7;12;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;11;45;3;61;47;24;48;14;32;30;57;17;50;18;59;62;43;13;60;46;20;38;63;41;10;31;54;37;55;64;25;35;4;22;29;40;36;52;1
56;28;39;34;5;19;21;7;12;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;35;45;3;61;47;24;48;14;32;30;57;17;50;18;59;62;43;13;60;46;20;38;63;41;10;31;54;37;55;64;25;11;4;22;29;40;36;52;1;3;270
3;270;56;28;39;34;5;19;21;7;12;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;35;45;3;61;47;24;48;14;32;30;57;17;50;18;59;62;43;13;60;46;20;38;63;41;10;31;54;37;55;64;25;11;4;22;29;40;36;52;1
56;28;39;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;35;45;3;61;47;24;48;14;32;30;57;17;50;18;59;62;43;13;60;46;12;38;63;41;10;31;54;37;55;64;25;11;4;22;29;40;36;52;1;3;278
3;278;56;28;39;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;35;45;3;61;47;24;48;14;32;30;57;17;50;18;59;62;43;13;60;46;12;38;63;41;10;31;54;37;55;64;25;11;4;22;29;40;36;52;1
56;28;39;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;35;45;3;61;47;24;48;14;32;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;63;54;37;55;64;25;11;4;22;29;40;36;52;1;3;278
3;278;56;28;39;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;35;45;3;61;47;24;48;14;32;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;63;54;37;55;64;25;11;4;22;29;40;36;52;1
56;32;39;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;35;45;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;63;54;37;55;64;25;11;4;22;29;40;36;52;1;3;278
3;278;56;32;39;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;35;45;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;63;54;37;55;64;25;11;4;22;29;40;36;52;1
56;63;39;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;35;45;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;11;4;22;29;40;36;52;1;3;278
3;278;56;63;39;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;15;58;35;45;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;11;4;22;29;40;36;52;1
56;63;15;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;39;58;35;45;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;11;4;22;29;40;36;52;1;3;278
3;278;56;63;15;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;39;58;35;45;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;11;4;22;29;40;36;52;1
56;63;15;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;39;58;35;45;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;11;4;22;1;40;36;52;29;3;278
4;278;56;63;15;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;39;58;35;45;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;11;4;22;1;40;36;52;29
56;63;11;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;39;58;35;45;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29;4;280
4;280;56;63;11;34;5;19;21;7;20;23;51;2;27;26;9;16;42;44;33;6;49;8;53;39;58;35;45;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29
56;63;11;34;5;19;21;7;45;23;51;2;27;26;9;16;42;44;33;6;49;8;53;39;58;35;20;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29;4;256
4;256;56;63;11;34;5;19;21;7;45;23;51;2;27;26;9;16;42;44;33;6;49;8;53;39;58;35;20;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29
56;63;11;34;5;19;21;7;45;23;51;2;27;26;9;16;42;44;33;6;35;8;53;39;58;49;20;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29;4;256
4;256;56;63;11;34;5;19;21;7;45;23;51;2;27;26;9;16;42;44;33;6;35;8;53;39;58;49;20;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29
56;63;11;34;5;35;21;7;45;23;51;2;27;26;9;16;42;44;33;6;19;8;53;39;58;49;20;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29;4;260
4;260;56;63;11;34;5;35;21;7;45;23;51;2;27;26;9;16;42;44;33;6;19;8;53;39;58;49;20;3;61;47;24;48;14;28;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29
56;63;11;34;5;35;21;7;45;23;51;2;27;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29;4;260
4;260;56;63;11;34;5;35;21;7;45;23;51;2;27;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;13;60;46;12;38;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29
56;63;11;34;5;35;21;7;45;23;38;2;27;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;13;60;46;12;51;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29;4;272
4;272;56;63;11;34;5;35;21;7;45;23;38;2;27;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;13;60;46;12;51;31;41;10;32;54;37;55;64;25;15;4;22;1;40;36;52;29
56;63;11;34;5;35;21;7;45;23;38;2;27;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;13;60;46;12;51;15;41;10;32;54;37;55;64;25;31;4;22;1;40;36;52;29;4;272
4;272;56;63;11;34;5;35;21;7;45;23;38;2;27;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;13;60;46;12;51;15;41;10;32;54;37;55;64;25;31;4;22;1;40;36;52;29
56;63;11;34;5;35;21;7;45;23;38;2;27;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;13;60;46;12;51;15;41;10;32;31;37;55;64;25;54;4;22;1;40;36;52;29;4;272
4;272;56;63;11;34;5;35;21;7;45;23;38;2;27;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;13;60;46;12;51;15;41;10;32;31;37;55;64;25;54;4;22;1;40;36;52;29
56;63;11;34;5;35;21;7;45;23;38;2;27;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;13;15;41;10;32;31;37;55;64;25;54;4;22;1;40;36;52;29;4;272
4;272;56;63;11;34;5;35;21;7;45;23;38;2;27;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;13;15;41;10;32;31;37;55;64;25;54;4;22;1;40;36;52;29
56;63;11;34;5;35;21;7;45;23;38;2;29;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;13;15;41;10;32;31;37;55;64;25;54;4;22;1;40;36;52;27;4;272
4;272;56;63;11;34;5;35;21;7;45;23;38;2;29;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;13;15;41;10;32;31;37;55;64;25;54;4;22;1;40;36;52;27
56;55;11;34;5;35;21;7;45;23;38;2;29;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;13;15;41;10;32;31;37;63;64;25;54;4;22;1;40;36;52;27;4;272
4;272;56;55;11;34;5;35;21;7;45;23;38;2;29;26;9;16;42;44;33;28;19;8;53;39;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;13;15;41;10;32;31;37;63;64;25;54;4;22;1;40;36;52;27
56;55;11;34;5;35;21;7;45;23;38;2;29;26;9;39;42;44;33;28;19;8;53;16;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;13;15;41;10;32;31;37;63;64;25;54;4;22;1;40;36;52;27;4;272
4;272;56;55;11;34;5;35;21;7;45;23;38;2;29;26;9;39;42;44;33;28;19;8;53;16;58;49;20;3;61;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;13;15;41;10;32;31;37;63;64;25;54;4;22;1;40;36;52;27
56;55;11;34;5;35;21;7;45;23;38;2;29;26;9;39;42;44;33;28;19;8;53;16;58;49;20;3;13;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;61;15;41;10;32;31;37;63;64;25;54;4;22;1;40;36;52;27;4;272
4;272;56;55;11;34;5;35;21;7;45;23;38;2;29;26;9;39;42;44;33;28;19;8;53;16;58;49;20;3;13;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;61;15;41;10;32;31;37;63;64;25;54;4;22;1;40;36;52;27
56;55;11;34;5;35;21;7;45;23;38;2;29;26;9;39;42;44;33;28;19;8;53;16;58;49;20;3;13;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;61;15;41;10;32;31;37;40;64;25;54;4;22;1;63;36;52;27;4;272
4;272;56;55;11;34;5;35;21;7;45;23;38;2;29;26;9;39;42;44;33;28;19;8;53;16;58;49;20;3;13;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;61;15;41;10;32;31;37;40;64;25;54;4;22;1;63;36;52;27
56;55;11;34;5;35;21;7;45;23;38;2;29;26;9;39;42;44;33;28;19;8;53;16;58;49;20;3;13;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;61;37;41;10;32;31;15;40;64;25;54;4;22;1;63;36;52;27;4;272
4;272;56;55;11;34;5;35;21;7;45;23;38;2;29;26;9;39;42;44;33;28;19;8;53;16;58;49;20;3;13;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;61;37;41;10;32;31;15;40;64;25;54;4;22;1;63;36;52;27
56;55;11;34;5;35;21;7;45;16;38;2;29;26;9;39;42;44;33;28;19;8;53;23;58;49;20;3;13;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;61;37;41;10;32;31;15;40;64;25;54;4;22;1;63;36;52;27;4;260
4;260;56;55;11;34;5;35;21;7;45;16;38;2;29;26;9;39;42;44;33;28;19;8;53;23;58;49;20;3;13;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;61;37;41;10;32;31;15;40;64;25;54;4;22;1;63;36;52;27
56;55;11;34;5;35;21;7;45;16;38;2;29;26;9;39;42;44;33;28;19;8;53;23;13;49;20;3;58;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;61;37;41;10;32;31;15;40;64;25;54;4;22;1;63;36;52;27;4;260
4;260;56;55;11;34;5;35;21;7;45;16;38;2;29;26;9;39;42;44;33;28;19;8;53;23;13;49;20;3;58;47;24;48;14;6;30;57;17;50;18;59;62;43;51;60;46;12;61;37;41;10;32;31;15;40;64;25;54;4;22;1;63;36;52;27
56;55;11;34;5;35;21;50;45;16;38;2;29;26;9;39;42;44;33;28;19;8;53;23;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;31;15;40;64;25;54;4;22;1;63;36;52;27;4;248
4;248;56;55;11;34;5;35;21;50;45;16;38;2;29;26;9;39;42;44;33;28;19;8;53;23;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;31;15;40;64;25;54;4;22;1;63;36;52;27
56;55;11;34;5;35;21;50;45;16;38;2;31;26;9;39;42;44;33;28;19;8;53;23;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;29;15;40;64;25;54;4;22;1;63;36;52;27;4;248
4;248;56;55;11;34;5;35;21;50;45;16;38;2;31;26;9;39;42;44;33;28;19;8;53;23;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;29;15;40;64;25;54;4;22;1;63;36;52;27
56;55;11;34;5;35;21;50;45;16;23;2;31;26;9;39;42;44;33;28;19;8;53;38;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;29;15;40;64;25;54;4;22;1;63;36;52;27;4;260
5;260;56;55;11;34;5;35;21;50;45;16;23;2;31;26;9;39;42;44;33;28;19;8;53;38;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;29;15;40;64;25;54;4;22;1;63;36;52;27
56;55;11;34;5;53;21;50;45;16;23;2;31;26;9;39;42;44;33;28;19;8;35;38;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;29;15;40;64;25;54;4;22;1;63;36;52;27;5;268
5;268;56;55;11;34;5;53;21;50;45;16;23;2;31;26;9;39;42;44;33;28;19;8;35;38;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;29;15;40;64;25;54;4;22;1;63;36;52;27
56;55;11;34;5;53;21;50;45;44;23;2;31;26;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;29;15;40;64;25;54;4;22;1;63;36;52;27;5;252
5;252;56;55;11;34;5;53;21;50;45;44;23;2;31;26;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;29;15;40;64;25;54;4;22;1;63;36;52;27
56;55;11;34;5;53;21;50;45;44;23;2;31;26;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;29;64;40;15;25;54;4;22;1;63;36;52;27;5;252
5;252;56;55;11;34;5;53;21;50;45;44;23;2;31;26;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;47;24;48;14;6;30;57;17;7;18;59;62;43;51;60;46;12;61;37;41;10;32;29;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;34;18;53;21;50;45;44;23;2;31;26;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;47;24;48;14;6;30;57;17;7;5;59;62;43;51;60;46;12;61;37;41;10;32;29;64;40;15;25;54;4;22;1;63;36;52;27;5;270
5;270;56;55;11;34;18;53;21;50;45;44;23;2;31;26;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;47;24;48;14;6;30;57;17;7;5;59;62;43;51;60;46;12;61;37;41;10;32;29;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;34;18;53;21;47;45;44;23;2;31;26;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;50;24;48;14;6;30;57;17;7;5;59;62;43;51;60;46;12;61;37;41;10;32;29;64;40;15;25;54;4;22;1;63;36;52;27;5;290
5;290;56;55;11;34;18;53;21;47;45;44;23;2;31;26;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;50;24;48;14;6;30;57;17;7;5;59;62;43;51;60;46;12;61;37;41;10;32;29;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;34;18;53;21;47;45;44;23;2;31;26;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;50;24;48;14;6;30;57;17;7;29;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27;5;290
5;290;56;55;11;34;18;53;21;47;45;44;23;2;31;26;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;50;24;48;14;6;30;57;17;7;29;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;34;18;53;21;47;45;44;23;2;31;50;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;26;24;48;14;6;30;57;17;7;29;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27;5;290
5;290;56;55;11;34;18;53;21;47;45;44;23;2;31;50;9;39;42;16;33;28;19;8;35;38;13;49;20;3;58;26;24;48;14;6;30;57;17;7;29;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;34;18;53;21;47;45;44;23;2;31;50;9;39;42;16;33;26;19;8;35;38;13;49;20;3;58;28;24;48;14;6;30;57;17;7;29;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27;5;288
5;288;56;55;11;34;18;53;21;47;45;44;23;2;31;50;9;39;42;16;33;26;19;8;35;38;13;49;20;3;58;28;24;48;14;6;30;57;17;7;29;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;34;18;53;21;29;45;44;23;2;31;50;9;39;42;16;33;26;19;8;35;38;13;49;20;3;58;28;24;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27;5;294
5;294;56;55;11;34;18;53;21;29;45;44;23;2;31;50;9;39;42;16;33;26;19;8;35;38;13;49;20;3;58;28;24;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;34;18;53;21;29;45;44;23;2;24;50;9;39;42;16;33;26;19;8;35;38;13;49;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27;5;294
5;294;56;55;11;34;18;53;21;29;45;44;23;2;24;50;9;39;42;16;33;26;19;8;35;38;13;49;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;34;18;53;21;29;45;19;23;2;24;50;9;39;42;16;33;26;44;8;35;38;13;49;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27;5;290
5;290;56;55;11;34;18;53;21;29;45;19;23;2;24;50;9;39;42;16;33;26;44;8;35;38;13;49;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;21;18;53;34;29;45;19;23;2;24;50;9;39;42;16;33;26;44;8;35;38;13;49;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27;5;286
5;286;56;55;11;21;18;53;34;29;45;19;23;2;24;50;9;39;42;16;33;26;44;8;35;38;13;49;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;21;18;42;34;29;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;13;49;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27;5;286
5;286;56;55;11;21;18;42;34;29;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;13;49;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;21;18;42;34;49;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;13;29;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27;5;270
5;270;56;55;11;21;18;42;34;49;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;13;29;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;1;63;36;52;27
56;55;11;21;18;42;34;49;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;1;29;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;13;63;36;52;27;5;270
5;270;56;55;11;21;18;42;34;49;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;1;29;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;40;15;25;54;4;22;13;63;36;52;27
56;55;11;21;40;42;34;49;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;1;29;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;18;15;25;54;4;22;13;63;36;52;27;5;270
5;270;56;55;11;21;40;42;34;49;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;1;29;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;37;41;10;32;5;64;18;15;25;54;4;22;13;63;36;52;27
56;55;11;21;40;42;34;49;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;1;37;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;29;41;10;32;5;64;18;15;25;54;4;22;13;63;36;52;27;5;270
5;270;56;55;11;21;40;42;34;49;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;1;37;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;12;61;29;41;10;32;5;64;18;15;25;54;4;22;13;63;36;52;27
12;55;11;21;40;42;34;49;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;1;37;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;56;61;29;41;10;32;5;64;18;15;25;54;4;22;13;63;36;52;27;5;262
5;262;12;55;11;21;40;42;34;49;45;19;23;2;24;50;9;39;53;16;33;26;44;8;35;38;1;37;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;56;61;29;41;10;32;5;64;18;15;25;54;4;22;13;63;36;52;27
12;55;11;21;40;42;34;49;45;19;23;2;24;50;9;39;53;16;33;4;44;8;35;38;1;37;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;56;61;29;41;10;32;5;64;18;15;25;54;26;22;13;63;36;52;27;5;260
5;260;12;55;11;21;40;42;34;49;45;19;23;2;24;50;9;39;53;16;33;4;44;8;35;38;1;37;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;56;61;29;41;10;32;5;64;18;15;25;54;26;22;13;63;36;52;27
12;55;11;21;45;42;34;49;40;19;23;2;24;50;9;39;53;16;33;4;44;8;35;38;1;37;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;56;61;29;41;10;32;5;64;18;15;25;54;26;22;13;63;36;52;27;5;260
6;260;12;55;11;21;45;42;34;49;40;19;23;2;24;50;9;39;53;16;33;4;44;8;35;38;1;37;20;3;58;28;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;56;61;29;41;10;32;5;64;18;15;25;54;26;22;13;63;36;52;27
12;55;11;21;45;42;34;49;40;19;23;2;24;50;9;39;53;16;33;4;44;8;28;38;1;37;20;3;58;35;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;56;61;29;41;10;32;5;64;18;15;25;54;26;22;13;63;36;52;27;6;256
6;256;12;55;11;21;45;42;34;49;40;19;23;2;24;50;9;39;53;16;33;4;44;8;28;38;1;37;20;3;58;35;31;48;14;6;30;57;17;7;47;59;62;43;51;60;46;56;61;29;41;10;32;5;64;18;15;25;54;26;22;13;63;36;52;27
12;55;11;21;45;42;34;49;40;19;23;2;24;50;9;39;53;16;33;4;44;8;28;38;1;37;20;3;58;35;31;48;14;6;30;57;17;60;47;59;62;43;51;7;46;56;61;29;41;10;32;5;64;18;15;25;54;26;22;13;63;36;52;27;6;256
6;256;12;55;11;21;45;42;34;49;40;19;23;2;24;50;9;39;53;16;33;4;44;8;28;38;1;37;20;3;58;35;31;48;14;6;30;57;17;60;47;59;62;43;51;7;46;56;61;29;41;10;32;5;64;18;15;25;54;26;22;13;63;36;52;27
19;55;11;21;45;42;34;49;40;12;23;2;24;50;9;39;53;16;33;4;44;8;28;38;1;37;20;3;58;35;31;48;14;6;30;57;17;60;47;59;62;43;51;7;46;56;61;29;41;10;32;5;64;18;15;25;54;26;22;13;63;36;52;27;6;284
