"X1";"X27304";"X15";"X1.1";"X5";"X19";"X17";"X20";"X6";"X21";"X25";"X14";"X16";"X31";"X26";"X3";"X24";"X22";"X10";"X18";"X23";"X30";"X2";"X8";"X32";"X7";"X27";"X28";"X4";"X12";"X29";"X13";"X11";"X9"
5;27478;4;32;18;1;31;3;30;23;14;20;10;12;21;26;8;2;29;28;16;19;13;24;7;11;15;5;25;17;6;22;9;27
4;32;18;1;31;3;30;23;14;20;10;12;21;26;8;2;29;28;16;19;13;24;17;11;15;5;25;7;6;22;9;27;5;28164
6;28164;4;32;18;1;31;3;30;23;14;20;10;12;21;26;8;2;29;28;16;19;13;24;17;11;15;5;25;7;6;22;9;27
12;32;18;1;31;3;30;23;14;20;10;4;21;26;8;2;29;28;16;19;13;24;17;11;15;5;25;7;6;22;9;27;6;27924
6;27924;12;32;18;1;31;3;30;23;14;20;10;4;21;26;8;2;29;28;16;19;13;24;17;11;15;5;25;7;6;22;9;27
12;32;18;1;31;3;30;23;14;20;10;4;21;26;8;2;29;28;16;27;13;24;17;11;15;5;25;7;6;22;9;19;6;27684
6;27684;12;32;18;1;31;3;30;23;14;20;10;4;21;26;8;2;29;28;16;27;13;24;17;11;15;5;25;7;6;22;9;19
12;32;18;1;31;3;30;23;26;20;10;4;21;14;8;2;29;28;16;27;13;24;17;11;15;5;25;7;6;22;9;19;6;27738
6;27738;12;32;18;1;31;3;30;23;26;20;10;4;21;14;8;2;29;28;16;27;13;24;17;11;15;5;25;7;6;22;9;19
12;32;18;1;31;3;30;23;26;20;10;29;21;14;8;2;4;28;16;27;13;24;17;11;15;5;25;7;6;22;9;19;6;27606
6;27606;12;32;18;1;31;3;30;23;26;20;10;29;21;14;8;2;4;28;16;27;13;24;17;11;15;5;25;7;6;22;9;19
12;32;18;1;7;3;30;23;26;20;10;29;21;14;8;2;4;28;16;27;13;24;17;11;15;5;25;31;6;22;9;19;6;26940
6;26940;12;32;18;1;7;3;30;23;26;20;10;29;21;14;8;2;4;28;16;27;13;24;17;11;15;5;25;31;6;22;9;19
12;32;18;1;7;3;30;23;26;20;10;29;21;14;8;2;4;28;16;27;13;24;17;31;15;5;25;11;6;22;9;19;6;27504
6;27504;12;32;18;1;7;3;30;23;26;20;10;29;21;14;8;2;4;28;16;27;13;24;17;31;15;5;25;11;6;22;9;19
12;32;18;1;7;3;30;23;26;20;10;29;21;14;8;2;19;28;16;27;13;24;17;31;15;5;25;11;6;22;9;4;6;27156
6;27156;12;32;18;1;7;3;30;23;26;20;10;29;21;14;8;2;19;28;16;27;13;24;17;31;15;5;25;11;6;22;9;4
12;32;18;1;17;3;30;23;26;20;10;29;21;14;8;2;19;28;16;27;13;24;7;31;15;5;25;11;6;22;9;4;6;27572
6;27572;12;32;18;1;17;3;30;23;26;20;10;29;21;14;8;2;19;28;16;27;13;24;7;31;15;5;25;11;6;22;9;4
12;32;28;1;17;3;30;23;26;20;10;29;21;14;8;2;19;18;16;27;13;24;7;31;15;5;25;11;6;22;9;4;6;27612
6;27612;12;32;28;1;17;3;30;23;26;20;10;29;21;14;8;2;19;18;16;27;13;24;7;31;15;5;25;11;6;22;9;4
12;32;28;1;23;3;30;17;26;20;10;29;21;14;8;2;19;18;16;27;13;24;7;31;15;5;25;11;6;22;9;4;6;27232
6;27232;12;32;28;1;23;3;30;17;26;20;10;29;21;14;8;2;19;18;16;27;13;24;7;31;15;5;25;11;6;22;9;4
12;32;28;1;23;3;11;17;26;20;10;29;21;14;8;2;19;18;16;27;13;24;7;31;15;5;25;30;6;22;9;4;6;27394
6;27394;12;32;28;1;23;3;11;17;26;20;10;29;21;14;8;2;19;18;16;27;13;24;7;31;15;5;25;30;6;22;9;4
12;32;28;1;23;3;11;17;26;20;10;29;21;14;8;2;6;18;16;27;13;24;7;31;15;5;25;30;19;22;9;4;6;27372
6;27372;12;32;28;1;23;3;11;17;26;20;10;29;21;14;8;2;6;18;16;27;13;24;7;31;15;5;25;30;19;22;9;4
12;32;28;1;23;3;11;17;26;20;10;29;21;14;8;2;6;18;16;27;4;24;7;31;15;5;25;30;19;22;9;13;6;26772
6;26772;12;32;28;1;23;3;11;17;26;20;10;29;21;14;8;2;6;18;16;27;4;24;7;31;15;5;25;30;19;22;9;13
12;32;28;1;15;3;11;17;26;20;10;29;21;14;8;2;6;18;16;27;4;24;7;31;23;5;25;30;19;22;9;13;6;26746
6;26746;12;32;28;1;15;3;11;17;26;20;10;29;21;14;8;2;6;18;16;27;4;24;7;31;23;5;25;30;19;22;9;13
12;32;28;1;15;19;11;17;26;20;10;29;21;14;8;2;6;18;16;27;4;24;7;31;23;5;25;30;3;22;9;13;6;27022
6;27022;12;32;28;1;15;19;11;17;26;20;10;29;21;14;8;2;6;18;16;27;4;24;7;31;23;5;25;30;3;22;9;13
12;27;28;1;15;19;11;17;26;20;10;29;21;14;8;2;6;18;16;32;4;24;7;31;23;5;25;30;3;22;9;13;6;26862
6;26862;12;27;28;1;15;19;11;17;26;20;10;29;21;14;8;2;6;18;16;32;4;24;7;31;23;5;25;30;3;22;9;13
12;27;28;1;15;19;11;17;26;20;10;29;21;14;8;2;22;18;16;32;4;24;7;31;23;5;25;30;3;6;9;13;6;26678
6;26678;12;27;28;1;15;19;11;17;26;20;10;29;21;14;8;2;22;18;16;32;4;24;7;31;23;5;25;30;3;6;9;13
12;27;28;1;15;19;11;17;26;20;10;29;21;16;8;2;22;18;14;32;4;24;7;31;23;5;25;30;3;6;9;13;6;27078
6;27078;12;27;28;1;15;19;11;17;26;20;10;29;21;16;8;2;22;18;14;32;4;24;7;31;23;5;25;30;3;6;9;13
12;27;28;1;15;19;11;17;26;20;10;13;21;16;8;2;22;18;14;32;4;24;7;31;23;5;25;30;3;6;9;29;6;27262
6;27262;12;27;28;1;15;19;11;17;26;20;10;13;21;16;8;2;22;18;14;32;4;24;7;31;23;5;25;30;3;6;9;29
12;27;28;1;15;19;11;17;26;20;10;13;25;16;8;2;22;18;14;32;4;24;7;31;23;5;21;30;3;6;9;29;6;26862
7;26862;12;27;28;1;15;19;11;17;26;20;10;13;25;16;8;2;22;18;14;32;4;24;7;31;23;5;21;30;3;6;9;29
24;27;28;1;15;19;11;17;26;20;10;13;25;16;8;2;22;18;14;32;4;12;7;31;23;5;21;30;3;6;9;29;7;26836
7;26836;24;27;28;1;15;19;11;17;26;20;10;13;25;16;8;2;22;18;14;32;4;12;7;31;23;5;21;30;3;6;9;29
24;27;28;1;15;19;11;17;26;20;10;13;25;16;8;2;22;18;14;32;4;12;7;31;23;5;21;30;9;6;3;29;7;27236
7;27236;24;27;28;1;15;19;11;17;26;20;10;13;25;16;8;2;22;18;14;32;4;12;7;31;23;5;21;30;9;6;3;29
24;8;28;1;15;19;11;17;26;20;10;13;25;16;27;2;22;18;14;32;4;12;7;31;23;5;21;30;9;6;3;29;7;27264
7;27264;24;8;28;1;15;19;11;17;26;20;10;13;25;16;27;2;22;18;14;32;4;12;7;31;23;5;21;30;9;6;3;29
24;8;28;1;15;19;11;17;26;20;10;16;25;13;27;2;22;18;14;32;4;12;7;31;23;5;21;30;9;6;3;29;7;26784
7;26784;24;8;28;1;15;19;11;17;26;20;10;16;25;13;27;2;22;18;14;32;4;12;7;31;23;5;21;30;9;6;3;29
24;8;28;1;15;19;11;17;26;20;10;16;25;13;27;2;22;18;14;32;4;12;7;6;23;5;21;30;9;31;3;29;7;26956
7;26956;24;8;28;1;15;19;11;17;26;20;10;16;25;13;27;2;22;18;14;32;4;12;7;6;23;5;21;30;9;31;3;29
24;8;28;1;15;19;17;11;26;20;10;16;25;13;27;2;22;18;14;32;4;12;7;6;23;5;21;30;9;31;3;29;7;26938
7;26938;24;8;28;1;15;19;17;11;26;20;10;16;25;13;27;2;22;18;14;32;4;12;7;6;23;5;21;30;9;31;3;29
24;15;28;1;8;19;17;11;26;20;10;16;25;13;27;2;22;18;14;32;4;12;7;6;23;5;21;30;9;31;3;29;7;26938
7;26938;24;15;28;1;8;19;17;11;26;20;10;16;25;13;27;2;22;18;14;32;4;12;7;6;23;5;21;30;9;31;3;29
24;15;28;1;14;19;17;11;26;20;10;16;25;13;27;2;22;18;8;32;4;12;7;6;23;5;21;30;9;31;3;29;7;27338
7;27338;24;15;28;1;14;19;17;11;26;20;10;16;25;13;27;2;22;18;8;32;4;12;7;6;23;5;21;30;9;31;3;29
24;15;28;1;14;19;17;11;26;20;10;16;25;13;27;2;22;18;8;32;4;12;7;6;23;3;21;30;9;31;5;29;7;27018
7;27018;24;15;28;1;14;19;17;11;26;20;10;16;25;13;27;2;22;18;8;32;4;12;7;6;23;3;21;30;9;31;5;29
24;15;28;1;14;19;17;11;26;4;10;16;25;13;27;2;22;18;8;32;20;12;7;6;23;3;21;30;9;31;5;29;7;27386
7;27386;24;15;28;1;14;19;17;11;26;4;10;16;25;13;27;2;22;18;8;32;20;12;7;6;23;3;21;30;9;31;5;29
24;15;28;1;14;19;8;11;26;4;10;16;25;13;27;2;22;18;17;32;20;12;7;6;23;3;21;30;9;31;5;29;7;26700
7;26700;24;15;28;1;14;19;8;11;26;4;10;16;25;13;27;2;22;18;17;32;20;12;7;6;23;3;21;30;9;31;5;29
24;15;28;1;14;19;8;9;26;4;10;16;25;13;27;2;22;18;17;32;20;12;7;6;23;3;21;30;11;31;5;29;7;26900
7;26900;24;15;28;1;14;19;8;9;26;4;10;16;25;13;27;2;22;18;17;32;20;12;7;6;23;3;21;30;11;31;5;29
24;15;20;1;14;19;8;9;26;4;10;16;25;13;27;2;22;18;17;32;28;12;7;6;23;3;21;30;11;31;5;29;7;26660
7;26660;24;15;20;1;14;19;8;9;26;4;10;16;25;13;27;2;22;18;17;32;28;12;7;6;23;3;21;30;11;31;5;29
24;15;20;1;14;19;8;9;26;4;10;17;25;13;27;2;22;18;16;32;28;12;7;6;23;3;21;30;11;31;5;29;7;26420
7;26420;24;15;20;1;14;19;8;9;26;4;10;17;25;13;27;2;22;18;16;32;28;12;7;6;23;3;21;30;11;31;5;29
24;15;20;1;14;19;8;9;26;4;13;17;25;10;27;2;22;18;16;32;28;12;7;6;23;3;21;30;11;31;5;29;7;26940
7;26940;24;15;20;1;14;19;8;9;26;4;13;17;25;10;27;2;22;18;16;32;28;12;7;6;23;3;21;30;11;31;5;29
24;15;20;1;14;19;8;12;26;4;13;17;25;10;27;2;22;18;16;32;28;9;7;6;23;3;21;30;11;31;5;29;7;26640
7;26640;24;15;20;1;14;19;8;12;26;4;13;17;25;10;27;2;22;18;16;32;28;9;7;6;23;3;21;30;11;31;5;29
24;15;20;1;14;19;8;12;26;4;13;17;25;10;27;2;22;18;16;6;28;9;7;32;23;3;21;30;11;31;5;29;7;26548
7;26548;24;15;20;1;14;19;8;12;26;4;13;17;25;10;27;2;22;18;16;6;28;9;7;32;23;3;21;30;11;31;5;29
24;15;20;1;14;19;8;12;26;4;13;17;22;10;27;2;25;18;16;6;28;9;7;32;23;3;21;30;11;31;5;29;7;26948
7;26948;24;15;20;1;14;19;8;12;26;4;13;17;22;10;27;2;25;18;16;6;28;9;7;32;23;3;21;30;11;31;5;29
24;15;20;1;14;19;8;12;26;4;13;17;22;10;27;29;25;18;16;6;28;9;7;32;23;3;21;30;11;31;5;2;7;27456
7;27456;24;15;20;1;14;19;8;12;26;4;13;17;22;10;27;29;25;18;16;6;28;9;7;32;23;3;21;30;11;31;5;2
24;15;20;1;14;19;8;12;26;4;13;17;22;11;27;29;25;18;16;6;28;9;7;32;23;3;21;30;10;31;5;2;7;27796
8;27796;24;15;20;1;14;19;8;12;26;4;13;17;22;11;27;29;25;18;16;6;28;9;7;32;23;3;21;30;10;31;5;2
24;15;20;1;14;19;8;12;26;4;13;2;22;11;27;29;25;18;16;6;28;9;7;32;23;3;21;30;10;31;5;17;8;27636
8;27636;24;15;20;1;14;19;8;12;26;4;13;2;22;11;27;29;25;18;16;6;28;9;7;32;23;3;21;30;10;31;5;17
24;15;20;1;14;19;8;12;26;4;13;2;22;11;27;29;25;18;16;6;28;9;7;32;23;3;21;10;30;31;5;17;8;27674
8;27674;24;15;20;1;14;19;8;12;26;4;13;2;22;11;27;29;25;18;16;6;28;9;7;32;23;3;21;10;30;31;5;17
24;15;20;29;14;19;8;12;26;4;13;2;22;11;27;1;25;18;16;6;28;9;7;32;23;3;21;10;30;31;5;17;8;27936
8;27936;24;15;20;29;14;19;8;12;26;4;13;2;22;11;27;1;25;18;16;6;28;9;7;32;23;3;21;10;30;31;5;17
24;15;20;29;14;19;8;12;26;4;13;2;22;11;27;32;25;18;16;6;28;9;7;1;23;3;21;10;30;31;5;17;8;28228
8;28228;24;15;20;29;14;19;8;12;26;4;13;2;22;11;27;32;25;18;16;6;28;9;7;1;23;3;21;10;30;31;5;17
24;15;20;29;14;19;8;12;26;4;13;2;22;11;27;17;25;18;16;6;28;9;7;1;23;3;21;10;30;31;5;32;8;28308
8;28308;24;15;20;29;14;19;8;12;26;4;13;2;22;11;27;17;25;18;16;6;28;9;7;1;23;3;21;10;30;31;5;32
24;15;20;29;14;19;8;12;26;4;13;2;22;16;27;17;25;18;11;6;28;9;7;1;23;3;21;10;30;31;5;32;8;28788
8;28788;24;15;20;29;14;19;8;12;26;4;13;2;22;16;27;17;25;18;11;6;28;9;7;1;23;3;21;10;30;31;5;32
24;15;20;29;32;19;8;12;26;4;13;2;22;16;27;17;25;18;11;6;28;9;7;1;23;3;21;10;30;31;5;14;8;29166
8;29166;24;15;20;29;32;19;8;12;26;4;13;2;22;16;27;17;25;18;11;6;28;9;7;1;23;3;21;10;30;31;5;14
24;15;20;29;32;19;8;12;27;4;13;2;22;16;26;17;25;18;11;6;28;9;7;1;23;3;21;10;30;31;5;14;8;29286
8;29286;24;15;20;29;32;19;8;12;27;4;13;2;22;16;26;17;25;18;11;6;28;9;7;1;23;3;21;10;30;31;5;14
29;15;20;24;32;19;8;12;27;4;13;2;22;16;26;17;25;18;11;6;28;9;7;1;23;3;21;10;30;31;5;14;8;29306
8;29306;29;15;20;24;32;19;8;12;27;4;13;2;22;16;26;17;25;18;11;6;28;9;7;1;23;3;21;10;30;31;5;14
29;15;20;24;32;19;8;12;27;4;13;21;22;16;26;17;25;18;11;6;28;9;7;1;23;3;2;10;30;31;5;14;8;28986
8;28986;29;15;20;24;32;19;8;12;27;4;13;21;22;16;26;17;25;18;11;6;28;9;7;1;23;3;2;10;30;31;5;14
29;15;20;24;32;19;8;12;27;4;13;21;22;16;26;17;25;30;11;6;28;9;7;1;23;3;2;10;18;31;5;14;8;29066
8;29066;29;15;20;24;32;19;8;12;27;4;13;21;22;16;26;17;25;30;11;6;28;9;7;1;23;3;2;10;18;31;5;14
29;15;20;31;32;19;8;12;27;4;13;21;22;16;26;17;25;30;11;6;28;9;7;1;23;3;2;10;18;24;5;14;8;29006
8;29006;29;15;20;31;32;19;8;12;27;4;13;21;22;16;26;17;25;30;11;6;28;9;7;1;23;3;2;10;18;24;5;14
29;15;20;31;13;19;8;12;27;4;32;21;22;16;26;17;25;30;11;6;28;9;7;1;23;3;2;10;18;24;5;14;8;28708
8;28708;29;15;20;31;13;19;8;12;27;4;32;21;22;16;26;17;25;30;11;6;28;9;7;1;23;3;2;10;18;24;5;14
29;15;4;31;13;19;8;12;27;20;32;21;22;16;26;17;25;30;11;6;28;9;7;1;23;3;2;10;18;24;5;14;8;29444
8;29444;29;15;4;31;13;19;8;12;27;20;32;21;22;16;26;17;25;30;11;6;28;9;7;1;23;3;2;10;18;24;5;14
29;15;4;31;13;19;8;25;27;20;32;21;22;16;26;17;12;30;11;6;28;9;7;1;23;3;2;10;18;24;5;14;8;29888
8;29888;29;15;4;31;13;19;8;25;27;20;32;21;22;16;26;17;12;30;11;6;28;9;7;1;23;3;2;10;18;24;5;14
29;15;4;31;13;19;8;25;27;20;32;21;22;16;26;17;12;30;10;6;28;9;7;1;23;3;2;11;18;24;5;14;8;29888
8;29888;29;15;4;31;13;19;8;25;27;20;32;21;22;16;26;17;12;30;10;6;28;9;7;1;23;3;2;11;18;24;5;14
4;15;29;31;13;19;8;25;27;20;32;21;22;16;26;17;12;30;10;6;28;9;7;1;23;3;2;11;18;24;5;14;8;29934
8;29934;4;15;29;31;13;19;8;25;27;20;32;21;22;16;26;17;12;30;10;6;28;9;7;1;23;3;2;11;18;24;5;14
4;15;29;31;13;19;8;25;27;20;32;21;22;16;6;17;12;30;10;26;28;9;7;1;23;3;2;11;18;24;5;14;8;29568
8;29568;4;15;29;31;13;19;8;25;27;20;32;21;22;16;6;17;12;30;10;26;28;9;7;1;23;3;2;11;18;24;5;14
3;15;29;31;13;19;8;25;27;20;32;21;22;16;6;17;12;30;10;26;28;9;7;1;23;4;2;11;18;24;5;14;8;29568
8;29568;3;15;29;31;13;19;8;25;27;20;32;21;22;16;6;17;12;30;10;26;28;9;7;1;23;4;2;11;18;24;5;14
3;15;29;31;13;19;8;4;27;20;32;21;22;16;6;17;12;30;10;26;28;9;7;1;23;25;2;11;18;24;5;14;8;29056
9;29056;3;15;29;31;13;19;8;4;27;20;32;21;22;16;6;17;12;30;10;26;28;9;7;1;23;25;2;11;18;24;5;14
3;15;29;31;13;19;8;4;27;20;32;21;22;16;6;17;12;30;10;26;1;9;7;28;23;25;2;11;18;24;5;14;9;29074
9;29074;3;15;29;31;13;19;8;4;27;20;32;21;22;16;6;17;12;30;10;26;1;9;7;28;23;25;2;11;18;24;5;14
3;15;29;31;13;19;8;4;27;20;32;21;22;16;6;17;12;30;10;26;1;9;25;28;23;7;2;11;18;24;5;14;9;28592
9;28592;3;15;29;31;13;19;8;4;27;20;32;21;22;16;6;17;12;30;10;26;1;9;25;28;23;7;2;11;18;24;5;14
3;15;29;31;13;19;8;27;4;20;32;21;22;16;6;17;12;30;10;26;1;9;25;28;23;7;2;11;18;24;5;14;9;28522
9;28522;3;15;29;31;13;19;8;27;4;20;32;21;22;16;6;17;12;30;10;26;1;9;25;28;23;7;2;11;18;24;5;14
3;15;29;30;13;19;8;27;4;20;32;21;22;16;6;17;12;31;10;26;1;9;25;28;23;7;2;11;18;24;5;14;9;28442
9;28442;3;15;29;30;13;19;8;27;4;20;32;21;22;16;6;17;12;31;10;26;1;9;25;28;23;7;2;11;18;24;5;14
3;15;29;30;13;19;8;27;4;20;32;18;22;16;6;17;12;31;10;26;1;9;25;28;23;7;2;11;21;24;5;14;9;28362
9;28362;3;15;29;30;13;19;8;27;4;20;32;18;22;16;6;17;12;31;10;26;1;9;25;28;23;7;2;11;21;24;5;14
3;15;29;30;13;19;8;27;4;20;32;18;22;16;6;2;12;31;10;26;1;9;25;28;23;7;17;11;21;24;5;14;9;27698
9;27698;3;15;29;30;13;19;8;27;4;20;32;18;22;16;6;2;12;31;10;26;1;9;25;28;23;7;17;11;21;24;5;14
3;15;29;30;13;19;8;17;4;20;32;18;22;16;6;2;12;31;10;26;1;9;25;28;23;7;27;11;21;24;5;14;9;27818
9;27818;3;15;29;30;13;19;8;17;4;20;32;18;22;16;6;2;12;31;10;26;1;9;25;28;23;7;27;11;21;24;5;14
3;15;29;30;13;19;8;17;4;20;32;11;22;16;6;2;12;31;10;26;1;9;25;28;23;7;27;18;21;24;5;14;9;27498
9;27498;3;15;29;30;13;19;8;17;4;20;32;11;22;16;6;2;12;31;10;26;1;9;25;28;23;7;27;18;21;24;5;14
3;15;29;30;13;19;8;17;11;20;32;4;22;16;6;2;12;31;10;26;1;9;25;28;23;7;27;18;21;24;5;14;9;27918
9;27918;3;15;29;30;13;19;8;17;11;20;32;4;22;16;6;2;12;31;10;26;1;9;25;28;23;7;27;18;21;24;5;14
3;15;29;30;13;19;8;17;11;20;32;4;22;16;6;2;12;31;10;24;1;9;25;28;23;7;27;18;21;26;5;14;9;28358
9;28358;3;15;29;30;13;19;8;17;11;20;32;4;22;16;6;2;12;31;10;24;1;9;25;28;23;7;27;18;21;26;5;14
3;15;29;30;13;19;5;17;11;20;32;4;22;16;6;2;12;31;10;24;1;9;25;28;23;7;27;18;21;26;8;14;9;28298
9;28298;3;15;29;30;13;19;5;17;11;20;32;4;22;16;6;2;12;31;10;24;1;9;25;28;23;7;27;18;21;26;8;14
3;15;29;30;13;19;5;17;11;20;32;4;22;6;16;2;12;31;10;24;1;9;25;28;23;7;27;18;21;26;8;14;9;28378
9;28378;3;15;29;30;13;19;5;17;11;20;32;4;22;6;16;2;12;31;10;24;1;9;25;28;23;7;27;18;21;26;8;14
3;15;29;30;13;19;5;17;11;20;32;10;22;6;16;2;12;31;4;24;1;9;25;28;23;7;27;18;21;26;8;14;9;27778
9;27778;3;15;29;30;13;19;5;17;11;20;32;10;22;6;16;2;12;31;4;24;1;9;25;28;23;7;27;18;21;26;8;14
3;15;29;30;13;19;5;17;11;20;32;10;27;6;16;2;12;31;4;24;1;9;25;28;23;7;22;18;21;26;8;14;9;28138
9;28138;3;15;29;30;13;19;5;17;11;20;32;10;27;6;16;2;12;31;4;24;1;9;25;28;23;7;22;18;21;26;8;14
3;15;29;30;13;19;5;17;11;22;32;10;27;6;16;2;12;31;4;24;1;9;25;28;23;7;20;18;21;26;8;14;9;27838
9;27838;3;15;29;30;13;19;5;17;11;22;32;10;27;6;16;2;12;31;4;24;1;9;25;28;23;7;20;18;21;26;8;14
3;15;29;30;13;19;5;17;11;26;32;10;27;6;16;2;12;31;4;24;1;9;25;28;23;7;20;18;21;22;8;14;9;27858
9;27858;3;15;29;30;13;19;5;17;11;26;32;10;27;6;16;2;12;31;4;24;1;9;25;28;23;7;20;18;21;22;8;14
3;15;29;30;13;19;5;17;11;26;32;10;27;6;16;2;12;31;24;4;1;9;25;28;23;7;20;18;21;22;8;14;9;28018
9;28018;3;15;29;30;13;19;5;17;11;26;32;10;27;6;16;2;12;31;24;4;1;9;25;28;23;7;20;18;21;22;8;14
3;15;29;30;18;19;5;17;11;26;32;10;27;6;16;2;12;31;24;4;1;9;25;28;23;7;20;13;21;22;8;14;9;28492
9;28492;3;15;29;30;18;19;5;17;11;26;32;10;27;6;16;2;12;31;24;4;1;9;25;28;23;7;20;13;21;22;8;14
3;15;29;30;18;27;5;17;11;26;32;10;19;6;16;2;12;31;24;4;1;9;25;28;23;7;20;13;21;22;8;14;9;28652
9;28652;3;15;29;30;18;27;5;17;11;26;32;10;19;6;16;2;12;31;24;4;1;9;25;28;23;7;20;13;21;22;8;14
3;15;29;30;18;27;5;17;11;26;32;6;19;10;16;2;12;31;24;4;1;9;25;28;23;7;20;13;21;22;8;14;9;28812
10;28812;3;15;29;30;18;27;5;17;11;26;32;6;19;10;16;2;12;31;24;4;1;9;25;28;23;7;20;13;21;22;8;14
3;15;29;30;18;27;5;17;11;26;32;6;19;10;16;21;12;31;24;4;1;9;25;28;23;7;20;13;2;22;8;14;10;28926
10;28926;3;15;29;30;18;27;5;17;11;26;32;6;19;10;16;21;12;31;24;4;1;9;25;28;23;7;20;13;2;22;8;14
3;15;29;30;18;27;5;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;25;28;23;7;20;13;2;22;8;14;10;27988
10;27988;3;15;29;30;18;27;5;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;25;28;23;7;20;13;2;22;8;14
3;15;29;30;13;27;5;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;25;28;23;7;20;18;2;22;8;14;10;27122
10;27122;3;15;29;30;13;27;5;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;25;28;23;7;20;18;2;22;8;14
3;2;29;30;13;27;5;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;25;28;23;7;20;18;15;22;8;14;10;27682
10;27682;3;2;29;30;13;27;5;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;25;28;23;7;20;18;15;22;8;14
3;2;29;30;13;27;5;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;25;28;23;7;20;18;15;8;22;14;10;27498
10;27498;3;2;29;30;13;27;5;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;25;28;23;7;20;18;15;8;22;14
3;2;29;30;25;27;5;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;13;28;23;7;20;18;15;8;22;14;10;27322
10;27322;3;2;29;30;25;27;5;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;13;28;23;7;20;18;15;8;22;14
3;2;29;30;25;27;7;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;13;28;23;5;20;18;15;8;22;14;10;27682
10;27682;3;2;29;30;25;27;7;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;13;28;23;5;20;18;15;8;22;14
3;2;29;30;25;27;7;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;13;28;23;5;20;14;15;8;22;18;10;27998
10;27998;3;2;29;30;25;27;7;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;13;28;23;5;20;14;15;8;22;18
3;2;29;30;25;27;7;17;26;11;32;31;19;10;16;21;12;6;24;4;1;9;13;28;23;5;20;14;15;8;22;18;10;28134
10;27998;3;2;29;30;25;27;7;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;13;28;23;5;20;14;15;8;22;18
3;22;29;30;25;27;7;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;13;28;23;5;20;14;15;8;2;18;10;27584
10;27584;3;22;29;30;25;27;7;17;11;26;32;31;19;10;16;21;12;6;24;4;1;9;13;28;23;5;20;14;15;8;2;18
3;22;19;30;25;27;7;17;11;26;32;31;29;10;16;21;12;6;24;4;1;9;13;28;23;5;20;14;15;8;2;18;10;27604
10;27604;3;22;19;30;25;27;7;17;11;26;32;31;29;10;16;21;12;6;24;4;1;9;13;28;23;5;20;14;15;8;2;18
3;22;19;30;25;27;7;17;31;26;32;11;29;10;16;21;12;6;24;4;1;9;13;28;23;5;20;14;15;8;2;18;10;28394
10;28394;3;22;19;30;25;27;7;17;31;26;32;11;29;10;16;21;12;6;24;4;1;9;13;28;23;5;20;14;15;8;2;18
3;22;19;30;25;27;7;17;31;26;32;11;29;12;16;21;10;6;24;4;1;9;13;28;23;5;20;14;15;8;2;18;10;28074
10;28074;3;22;19;30;25;27;7;17;31;26;32;11;29;12;16;21;10;6;24;4;1;9;13;28;23;5;20;14;15;8;2;18
3;22;19;30;25;27;26;17;31;7;32;11;29;12;16;21;10;6;24;4;1;9;13;28;23;5;20;14;15;8;2;18;10;27074
10;27074;3;22;19;30;25;27;26;17;31;7;32;11;29;12;16;21;10;6;24;4;1;9;13;28;23;5;20;14;15;8;2;18
1;22;19;30;25;27;26;17;31;7;32;11;29;12;16;21;10;6;24;4;3;9;13;28;23;5;20;14;15;8;2;18;10;27074
10;27074;1;22;19;30;25;27;26;17;31;7;32;11;29;12;16;21;10;6;24;4;3;9;13;28;23;5;20;14;15;8;2;18
1;22;19;30;25;27;26;17;31;7;32;11;29;12;16;21;10;6;23;4;3;9;13;28;24;5;20;14;15;8;2;18;10;27114
10;27114;1;22;19;30;25;27;26;17;31;7;32;11;29;12;16;21;10;6;23;4;3;9;13;28;24;5;20;14;15;8;2;18
1;22;19;30;25;27;26;17;31;13;32;11;29;12;16;21;10;6;23;4;3;9;7;28;24;5;20;14;15;8;2;18;10;26714
10;26714;1;22;19;30;25;27;26;17;31;13;32;11;29;12;16;21;10;6;23;4;3;9;7;28;24;5;20;14;15;8;2;18
1;22;19;30;25;27;10;17;31;13;32;11;29;12;16;21;26;6;23;4;3;9;7;28;24;5;20;14;15;8;2;18;10;26392
10;26392;1;22;19;30;25;27;10;17;31;13;32;11;29;12;16;21;26;6;23;4;3;9;7;28;24;5;20;14;15;8;2;18
1;22;19;30;25;27;10;17;31;13;32;11;29;12;14;21;26;6;23;4;3;9;7;28;24;5;20;16;15;8;2;18;10;26112
