"X1";"X298";"X17";"X56";"X9";"X40";"X53";"X20";"X41";"X60";"X6";"X3";"X22";"X54";"X44";"X38";"X16";"X28";"X26";"X62";"X1.1";"X43";"X4";"X45";"X15";"X51";"X32";"X36";"X34";"X27";"X42";"X24";"X13";"X46";"X30";"X49";"X2";"X63";"X11";"X57";"X23";"X5";"X55";"X19";"X14";"X64";"X21";"X50";"X59";"X39";"X12";"X25";"X35";"X48";"X18";"X58";"X33";"X29";"X8";"X7";"X52";"X10";"X31";"X47";"X37";"X61"
3;304;17;26;50;25;45;44;2;33;51;22;62;54;20;55;16;34;19;47;1;38;4;15;42;21;35;36;6;27;49;31;3;46;30;28;56;63;23;43;41;12;10;14;53;64;24;5;57;39;52;9;11;32;18;58;60;13;8;7;61;29;59;48;37;40
17;26;50;25;45;44;2;33;51;22;62;54;20;55;16;34;19;47;1;38;4;15;42;21;35;36;6;27;49;31;3;46;30;28;56;63;23;43;41;12;11;14;53;64;24;5;57;39;52;9;10;32;18;58;60;13;8;7;61;29;59;48;37;40;3;304
3;304;17;26;50;25;45;44;2;33;51;22;62;54;20;55;16;34;19;47;1;38;4;15;42;21;35;36;6;27;49;31;3;46;30;28;56;63;23;43;41;12;11;14;53;64;24;5;57;39;52;9;10;32;18;58;60;13;8;7;61;29;59;48;37;40
17;26;50;25;45;44;2;33;51;22;62;54;20;55;16;34;19;47;1;38;4;15;42;21;35;36;6;27;49;31;3;46;30;28;9;63;23;43;41;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40;3;304
3;304;17;26;50;25;45;44;2;33;51;22;62;54;20;55;16;34;19;47;1;38;4;15;42;21;35;36;6;27;49;31;3;46;30;28;9;63;23;43;41;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40
17;26;50;25;45;44;2;33;51;22;62;54;20;55;16;34;19;47;35;38;4;15;42;21;1;36;6;27;49;31;3;46;30;28;9;63;23;43;41;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40;3;300
3;300;17;26;50;25;45;44;2;33;51;22;62;54;20;55;16;34;19;47;35;38;4;15;42;21;1;36;6;27;49;31;3;46;30;28;9;63;23;43;41;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40
17;26;50;9;45;44;2;33;51;22;62;54;20;55;16;34;19;47;35;38;4;15;42;21;1;36;6;27;49;31;3;46;30;28;25;63;23;43;41;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40;3;298
3;298;17;26;50;9;45;44;2;33;51;22;62;54;20;55;16;34;19;47;35;38;4;15;42;21;1;36;6;27;49;31;3;46;30;28;25;63;23;43;41;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40
17;26;50;9;45;44;2;41;51;22;62;54;20;55;16;34;19;47;35;38;4;15;42;21;1;36;6;27;49;31;3;46;30;28;25;63;23;43;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40;3;296
3;296;17;26;50;9;45;44;2;41;51;22;62;54;20;55;16;34;19;47;35;38;4;15;42;21;1;36;6;27;49;31;3;46;30;28;25;63;23;43;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40
17;26;50;9;45;44;2;41;51;22;62;54;20;55;16;34;19;47;43;38;4;15;42;21;1;36;6;27;49;31;3;46;30;28;25;63;23;35;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40;3;296
3;296;17;26;50;9;45;44;2;41;51;22;62;54;20;55;16;34;19;47;43;38;4;15;42;21;1;36;6;27;49;31;3;46;30;28;25;63;23;35;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40
17;26;49;9;45;44;2;41;51;22;62;54;20;55;16;34;19;47;43;38;4;15;42;21;1;36;6;27;50;31;3;46;30;28;25;63;23;35;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40;3;294
3;294;17;26;49;9;45;44;2;41;51;22;62;54;20;55;16;34;19;47;43;38;4;15;42;21;1;36;6;27;50;31;3;46;30;28;25;63;23;35;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;60;13;8;7;61;29;59;48;37;40
17;26;49;9;45;44;2;41;51;22;62;54;20;55;16;34;19;47;43;38;60;15;42;21;1;36;6;27;50;31;3;46;30;28;25;63;23;35;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;4;13;8;7;61;29;59;48;37;40;3;294
3;294;17;26;49;9;45;44;2;41;51;22;62;54;20;55;16;34;19;47;43;38;60;15;42;21;1;36;6;27;50;31;3;46;30;28;25;63;23;35;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;4;13;8;7;61;29;59;48;37;40
17;26;49;9;45;44;2;41;51;22;62;54;20;55;16;34;50;47;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;28;25;63;23;35;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;4;13;8;7;61;29;59;48;37;40;3;294
4;294;17;26;49;9;45;44;2;41;51;22;62;54;20;55;16;34;50;47;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;28;25;63;23;35;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;4;13;8;7;61;29;59;48;37;40
17;26;49;9;45;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;63;23;35;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;4;13;8;7;61;29;59;48;37;40;4;294
4;294;17;26;49;9;45;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;63;23;35;33;12;11;14;53;64;24;5;57;39;52;56;10;32;18;58;4;13;8;7;61;29;59;48;37;40
17;26;49;9;12;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;63;23;35;33;45;11;14;53;64;24;5;57;39;52;56;10;32;18;58;4;13;8;7;61;29;59;48;37;40;4;294
4;294;17;26;49;9;12;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;63;23;35;33;45;11;14;53;64;24;5;57;39;52;56;10;32;18;58;4;13;8;7;61;29;59;48;37;40
17;26;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;63;23;35;33;45;11;14;53;64;12;5;57;39;52;56;10;32;18;58;4;13;8;7;61;29;59;48;37;40;4;294
4;294;17;26;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;63;23;35;33;45;11;14;53;64;12;5;57;39;52;56;10;32;18;58;4;13;8;7;61;29;59;48;37;40
17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;63;23;35;33;45;11;14;53;64;12;5;57;39;52;56;10;32;18;58;4;13;26;7;61;29;59;48;37;40;4;294
4;294;17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;63;23;35;33;45;11;14;53;64;12;5;57;39;52;56;10;32;18;58;4;13;26;7;61;29;59;48;37;40
17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;63;23;35;33;45;11;14;56;64;12;5;57;39;52;53;10;32;18;58;4;13;26;7;61;29;59;48;37;40;4;294
4;294;17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;63;23;35;33;45;11;14;56;64;12;5;57;39;52;53;10;32;18;58;4;13;26;7;61;29;59;48;37;40
17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;64;12;5;57;39;52;63;10;32;18;58;4;13;26;7;61;29;59;48;37;40;4;294
4;294;17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;27;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;64;12;5;57;39;52;63;10;32;18;58;4;13;26;7;61;29;59;48;37;40
17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;27;12;5;57;39;52;63;10;32;18;58;4;13;26;7;61;29;59;48;37;40;4;298
4;298;17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;27;12;5;57;39;52;63;10;32;18;58;4;13;26;7;61;29;59;48;37;40
17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;13;12;5;57;39;52;63;10;32;18;58;4;27;26;7;61;29;59;48;37;40;4;294
4;294;17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;13;12;5;57;39;52;63;10;32;18;58;4;27;26;7;61;29;59;48;37;40
17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;13;12;5;57;39;52;63;10;32;18;58;4;27;26;7;40;29;59;48;37;61;4;294
4;294;17;8;49;9;24;44;2;41;51;22;62;54;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;13;12;5;57;39;52;63;10;32;18;58;4;27;26;7;40;29;59;48;37;61
17;8;49;9;24;44;2;41;51;22;62;29;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;13;12;5;57;39;52;63;10;32;18;58;4;27;26;7;40;54;59;48;37;61;4;294
4;294;17;8;49;9;24;44;2;41;51;22;62;29;20;55;16;34;50;28;43;38;60;15;42;21;1;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;13;12;5;57;39;52;63;10;32;18;58;4;27;26;7;40;54;59;48;37;61
17;8;49;9;24;44;2;41;51;22;62;29;20;55;16;34;50;28;43;38;60;15;42;21;12;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;13;1;5;57;39;52;63;10;32;18;58;4;27;26;7;40;54;59;48;37;61;4;294
4;294;17;8;49;9;24;44;2;41;51;22;62;29;20;55;16;34;50;28;43;38;60;15;42;21;12;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;11;14;56;13;1;5;57;39;52;63;10;32;18;58;4;27;26;7;40;54;59;48;37;61
17;8;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;43;38;60;15;42;21;12;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;16;14;56;13;1;5;57;39;52;63;10;32;18;58;4;27;26;7;40;54;59;48;37;61;4;294
4;294;17;8;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;43;38;60;15;42;21;12;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;16;14;56;13;1;5;57;39;52;63;10;32;18;58;4;27;26;7;40;54;59;48;37;61
17;15;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;43;38;60;8;42;21;12;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;16;14;56;13;1;5;57;39;52;63;10;32;18;58;4;27;26;7;40;54;59;48;37;61;4;294
4;294;17;15;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;43;38;60;8;42;21;12;36;6;64;19;31;3;46;30;47;25;53;23;35;33;45;16;14;56;13;1;5;57;39;52;63;10;32;18;58;4;27;26;7;40;54;59;48;37;61
17;15;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;43;38;60;8;42;21;12;36;25;64;19;31;3;46;30;47;6;53;23;35;33;45;16;14;56;13;1;5;57;39;52;63;10;32;18;58;4;27;26;7;40;54;59;48;37;61;4;302
4;302;17;15;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;43;38;60;8;42;21;12;36;25;64;19;31;3;46;30;47;6;53;23;35;33;45;16;14;56;13;1;5;57;39;52;63;10;32;18;58;4;27;26;7;40;54;59;48;37;61
17;15;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;43;7;60;8;42;21;12;36;25;64;19;31;3;46;30;47;6;53;23;35;33;45;16;14;56;13;1;5;57;39;52;63;10;32;18;58;4;27;26;38;40;54;59;48;37;61;4;300
4;300;17;15;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;43;7;60;8;42;21;12;36;25;64;19;31;3;46;30;47;6;53;23;35;33;45;16;14;56;13;1;5;57;39;52;63;10;32;18;58;4;27;26;38;40;54;59;48;37;61
17;15;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;43;7;60;8;42;21;12;36;25;64;19;31;3;46;30;47;6;53;23;35;33;45;16;14;27;13;1;5;57;39;52;63;10;32;18;58;4;56;26;38;40;54;59;48;37;61;4;300
4;300;17;15;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;43;7;60;8;42;21;12;36;25;64;19;31;3;46;30;47;6;53;23;35;33;45;16;14;27;13;1;5;57;39;52;63;10;32;18;58;4;56;26;38;40;54;59;48;37;61
17;15;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;60;7;43;8;42;21;12;36;25;64;19;31;3;46;30;47;6;53;23;35;33;45;16;14;27;13;1;5;57;39;52;63;10;32;18;58;4;56;26;38;40;54;59;48;37;61;4;304
4;304;17;15;49;9;24;44;2;41;51;22;62;29;20;55;11;34;50;28;60;7;43;8;42;21;12;36;25;64;19;31;3;46;30;47;6;53;23;35;33;45;16;14;27;13;1;5;57;39;52;63;10;32;18;58;4;56;26;38;40;54;59;48;37;61
17;15;49;9;24;13;2;41;51;22;62;29;20;55;11;34;50;28;60;7;43;8;42;21;12;36;25;64;19;31;3;46;30;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;58;4;56;26;38;40;54;59;48;37;61;4;304
4;304;17;15;49;9;24;13;2;41;51;22;62;29;20;55;11;34;50;28;60;7;43;8;42;21;12;36;25;64;19;31;3;46;30;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;58;4;56;26;38;40;54;59;48;37;61
17;15;49;9;24;13;2;41;51;22;62;29;20;55;11;34;50;28;60;7;43;8;42;21;12;36;25;64;19;31;3;46;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;30;4;56;26;38;40;54;59;48;37;61;4;308
4;308;17;15;49;9;24;13;2;41;51;22;62;29;20;55;11;34;50;28;60;7;43;8;42;21;12;36;25;64;19;31;3;46;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;30;4;56;26;38;40;54;59;48;37;61
17;15;49;34;24;13;2;41;51;22;62;29;20;55;11;9;50;28;60;7;43;8;42;21;12;36;25;64;19;31;3;46;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;30;4;56;26;38;40;54;59;48;37;61;4;308
5;308;17;15;49;34;24;13;2;41;51;22;62;29;20;55;11;9;50;28;60;7;43;8;42;21;12;36;25;64;19;31;3;46;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;30;4;56;26;38;40;54;59;48;37;61
17;15;49;34;24;13;2;41;51;22;62;29;20;55;11;9;50;28;60;7;43;8;42;21;12;36;25;64;61;31;3;46;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;30;4;56;26;38;40;54;59;48;37;19;5;308
5;308;17;15;49;34;24;13;2;41;51;22;62;29;20;55;11;9;50;28;60;7;43;8;42;21;12;36;25;64;61;31;3;46;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;30;4;56;26;38;40;54;59;48;37;19
17;15;49;34;24;13;2;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;46;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;30;4;56;26;38;40;54;59;48;37;19;5;312
5;312;17;15;49;34;24;13;2;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;46;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;30;4;56;26;38;40;54;59;48;37;19
17;15;49;34;24;13;2;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;30;4;56;26;46;40;54;59;48;37;19;5;314
5;314;17;15;49;34;24;13;2;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;63;10;32;18;30;4;56;26;46;40;54;59;48;37;19
17;15;49;34;24;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;2;10;32;18;30;4;56;26;46;40;54;59;48;37;19;5;314
5;314;17;15;49;34;24;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;47;6;53;23;35;33;45;16;14;27;44;1;5;57;39;52;2;10;32;18;30;4;56;26;46;40;54;59;48;37;19
17;15;49;34;5;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;47;6;53;23;35;33;45;16;14;27;44;1;24;57;39;52;2;10;32;18;30;4;56;26;46;40;54;59;48;37;19;5;310
5;310;17;15;49;34;5;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;47;6;53;23;35;33;45;16;14;27;44;1;24;57;39;52;2;10;32;18;30;4;56;26;46;40;54;59;48;37;19
17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;47;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;2;10;32;18;30;4;56;26;46;40;54;59;48;37;19;5;310
5;310;17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;47;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;2;10;32;18;30;4;56;26;46;40;54;59;48;37;19
17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;56;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;2;10;32;18;30;4;47;26;46;40;54;59;48;37;19;5;310
5;310;17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;56;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;2;10;32;18;30;4;47;26;46;40;54;59;48;37;19
17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;56;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;2;10;30;18;32;4;47;26;46;40;54;59;48;37;19;5;310
5;310;17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;25;28;61;31;3;38;58;56;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;2;10;30;18;32;4;47;26;46;40;54;59;48;37;19
17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;46;28;61;31;3;38;58;56;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;2;10;30;18;32;4;47;26;25;40;54;59;48;37;19;5;310
5;310;17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;42;21;12;36;46;28;61;31;3;38;58;56;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;2;10;30;18;32;4;47;26;25;40;54;59;48;37;19
17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;26;21;12;36;46;28;61;31;3;38;58;56;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;2;10;30;18;32;4;47;42;25;40;54;59;48;37;19;5;310
5;310;17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;60;7;43;8;26;21;12;36;46;28;61;31;3;38;58;56;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;2;10;30;18;32;4;47;42;25;40;54;59;48;37;19
17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;2;7;43;8;26;21;12;36;46;28;61;31;3;38;58;56;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;60;10;30;18;32;4;47;42;25;40;54;59;48;37;19;5;314
5;314;17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;2;7;43;8;26;21;12;36;46;28;61;31;3;38;58;56;6;53;23;35;33;45;16;5;27;44;1;24;57;39;52;60;10;30;18;32;4;47;42;25;40;54;59;48;37;19
17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;2;7;43;8;26;21;12;36;46;28;61;31;3;38;58;56;6;53;48;35;33;45;16;5;27;44;1;24;57;39;52;60;10;30;18;32;4;47;42;25;40;54;59;23;37;19;5;310
5;310;17;15;49;34;14;13;63;41;51;22;62;29;20;55;11;9;50;64;2;7;43;8;26;21;12;36;46;28;61;31;3;38;58;56;6;53;48;35;33;45;16;5;27;44;1;24;57;39;52;60;10;30;18;32;4;47;42;25;40;54;59;23;37;19
17;15;49;34;14;13;63;41;51;22;62;61;20;55;11;9;50;64;2;7;43;8;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;33;45;16;5;27;44;1;24;57;39;52;60;10;30;18;32;4;47;42;25;40;54;59;23;37;19;5;310
5;310;17;15;49;34;14;13;63;41;51;22;62;61;20;55;11;9;50;64;2;7;43;8;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;33;45;16;5;27;44;1;24;57;39;52;60;10;30;18;32;4;47;42;25;40;54;59;23;37;19
17;15;49;34;14;13;63;41;51;22;62;61;20;33;11;9;50;64;2;7;43;8;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;55;45;16;5;27;44;1;24;57;39;52;60;10;30;18;32;4;47;42;25;40;54;59;23;37;19;5;308
5;308;17;15;49;34;14;13;63;41;51;22;62;61;20;33;11;9;50;64;2;7;43;8;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;55;45;16;5;27;44;1;24;57;39;52;60;10;30;18;32;4;47;42;25;40;54;59;23;37;19
17;15;49;34;14;13;63;41;60;22;62;61;20;33;11;9;50;64;2;7;43;8;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;55;45;16;5;27;44;1;24;57;39;52;51;10;30;18;32;4;47;42;25;40;54;59;23;37;19;5;308
5;308;17;15;49;34;14;13;63;41;60;22;62;61;20;33;11;9;50;64;2;7;43;8;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;55;45;16;5;27;44;1;24;57;39;52;51;10;30;18;32;4;47;42;25;40;54;59;23;37;19
17;15;49;34;14;13;63;41;60;22;62;61;20;33;11;9;45;64;2;7;43;8;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;55;50;16;5;27;44;1;24;57;39;52;51;10;30;18;32;4;47;42;25;40;54;59;23;37;19;5;300
5;300;17;15;49;34;14;13;63;41;60;22;62;61;20;33;11;9;45;64;2;7;43;8;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;55;50;16;5;27;44;1;24;57;39;52;51;10;30;18;32;4;47;42;25;40;54;59;23;37;19
17;15;49;34;14;13;63;41;60;22;32;61;20;33;11;9;45;64;2;7;43;8;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;55;50;16;5;27;44;1;24;57;39;52;51;10;30;18;62;4;47;42;25;40;54;59;23;37;19;5;304
5;304;17;15;49;34;14;13;63;41;60;22;32;61;20;33;11;9;45;64;2;7;43;8;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;55;50;16;5;27;44;1;24;57;39;52;51;10;30;18;62;4;47;42;25;40;54;59;23;37;19
17;15;49;34;14;13;63;41;60;22;32;61;20;33;11;9;45;64;2;7;43;4;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;55;50;16;5;27;44;1;24;57;39;52;51;10;30;18;62;8;47;42;25;40;54;59;23;37;19;5;302
5;302;17;15;49;34;14;13;63;41;60;22;32;61;20;33;11;9;45;64;2;7;43;4;26;21;12;36;46;28;29;31;3;38;58;56;6;53;48;35;55;50;16;5;27;44;1;24;57;39;52;51;10;30;18;62;8;47;42;25;40;54;59;23;37;19
17;15;49;34;14;13;63;41;60;58;32;61;20;33;11;9;45;64;2;7;43;4;26;21;12;36;46;28;29;31;3;38;22;56;6;53;48;35;55;50;16;5;27;44;1;24;57;39;52;51;10;30;18;62;8;47;42;25;40;54;59;23;37;19;5;292
5;292;17;15;49;34;14;13;63;41;60;58;32;61;20;33;11;9;45;64;2;7;43;4;26;21;12;36;46;28;29;31;3;38;22;56;6;53;48;35;55;50;16;5;27;44;1;24;57;39;52;51;10;30;18;62;8;47;42;25;40;54;59;23;37;19
17;15;49;34;14;13;63;41;60;58;32;61;20;16;11;9;45;64;2;7;43;4;26;21;12;36;46;28;29;31;3;38;22;56;6;53;48;35;55;50;33;5;27;44;1;24;57;39;52;51;10;30;18;62;8;47;42;25;40;54;59;23;37;19;5;272
6;272;17;15;49;34;14;13;63;41;60;58;32;61;20;16;11;9;45;64;2;7;43;4;26;21;12;36;46;28;29;31;3;38;22;56;6;53;48;35;55;50;33;5;27;44;1;24;57;39;52;51;10;30;18;62;8;47;42;25;40;54;59;23;37;19
17;15;49;34;14;13;63;41;60;58;32;61;20;16;11;9;45;64;2;7;43;4;26;21;12;36;46;28;29;31;3;38;57;56;6;53;48;35;55;50;33;5;27;44;1;24;22;39;52;51;10;30;18;62;8;47;42;25;40;54;59;23;37;19;6;280
6;280;17;15;49;34;14;13;63;41;60;58;32;61;20;16;11;9;45;64;2;7;43;4;26;21;12;36;46;28;29;31;3;38;57;56;6;53;48;35;55;50;33;5;27;44;1;24;22;39;52;51;10;30;18;62;8;47;42;25;40;54;59;23;37;19
17;15;49;61;14;13;63;41;60;58;32;34;20;16;11;9;45;64;2;7;43;4;26;21;12;36;46;28;29;31;3;38;57;56;6;53;48;35;55;50;33;5;27;44;1;24;22;39;52;51;10;30;18;62;8;47;42;25;40;54;59;23;37;19;6;280
6;280;17;15;49;61;14;13;63;41;60;58;32;34;20;16;11;9;45;64;2;7;43;4;26;21;12;36;46;28;29;31;3;38;57;56;6;53;48;35;55;50;33;5;27;44;1;24;22;39;52;51;10;30;18;62;8;47;42;25;40;54;59;23;37;19
17;15;49;61;14;64;63;41;60;58;32;34;20;16;11;9;45;13;2;7;43;4;26;21;12;36;46;28;29;31;3;38;57;56;6;53;48;35;55;50;33;5;27;44;1;24;22;39;52;51;10;30;18;62;8;47;42;25;40;54;59;23;37;19;6;276
