"X1";"X290";"X28";"X13";"X18";"X10";"X31";"X51";"X36";"X54";"X11";"X52";"X56";"X58";"X37";"X34";"X47";"X38";"X4";"X12";"X7";"X24";"X43";"X48";"X21";"X1.1";"X55";"X32";"X8";"X3";"X57";"X45";"X46";"X63";"X19";"X22";"X16";"X42";"X62";"X60";"X17";"X29";"X6";"X23";"X49";"X2";"X50";"X61";"X27";"X39";"X15";"X64";"X44";"X14";"X5";"X59";"X53";"X41";"X35";"X30";"X9";"X40";"X20";"X33";"X26";"X25"
3;274;40;13;43;28;21;18;36;26;25;52;15;31;11;56;59;55;33;12;7;27;10;6;8;1;30;61;29;39;46;45;57;44;19;22;16;50;3;14;48;53;34;32;9;2;38;23;41;5;47;4;24;60;20;58;35;63;17;62;64;51;42;49;54;37
40;13;43;28;21;18;36;26;25;52;15;31;11;56;59;55;33;12;7;27;10;6;8;1;30;34;29;39;46;45;57;44;19;22;16;50;3;14;48;53;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;63;17;62;64;51;42;49;54;37;3;274
3;274;40;13;43;28;21;18;36;26;25;52;15;31;11;56;59;55;33;12;7;27;10;6;8;1;30;34;29;39;46;45;57;44;19;22;16;50;3;14;48;53;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;63;17;62;64;51;42;49;54;37
40;10;43;28;21;18;36;26;25;52;15;31;11;56;59;55;33;12;7;27;13;6;8;1;30;34;29;39;46;45;57;44;19;22;16;50;3;14;48;53;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;63;17;62;64;51;42;49;54;37;3;274
3;274;40;10;43;28;21;18;36;26;25;52;15;31;11;56;59;55;33;12;7;27;13;6;8;1;30;34;29;39;46;45;57;44;19;22;16;50;3;14;48;53;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;63;17;62;64;51;42;49;54;37
40;10;43;28;21;18;36;26;25;52;15;31;11;56;59;55;50;12;7;27;13;6;8;1;30;34;29;39;46;45;57;44;19;22;16;33;3;14;48;53;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;63;17;62;64;51;42;49;54;37;3;270
3;270;40;10;43;28;21;18;36;26;25;52;15;31;11;56;59;55;50;12;7;27;13;6;8;1;30;34;29;39;46;45;57;44;19;22;16;33;3;14;48;53;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;63;17;62;64;51;42;49;54;37
40;10;43;28;21;18;36;26;25;52;15;31;11;56;59;55;50;12;7;27;13;6;8;1;30;34;29;39;46;45;57;44;33;22;16;19;3;14;48;53;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;63;17;62;64;51;42;49;54;37;3;272
3;272;40;10;43;28;21;18;36;26;25;52;15;31;11;56;59;55;50;12;7;27;13;6;8;1;30;34;29;39;46;45;57;44;33;22;16;19;3;14;48;53;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;63;17;62;64;51;42;49;54;37
40;10;43;28;21;18;36;26;25;52;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;39;46;45;57;44;33;22;16;19;3;14;48;53;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;63;17;62;30;51;42;49;54;37;3;272
3;272;40;10;43;28;21;18;36;26;25;52;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;39;46;45;57;44;33;22;16;19;3;14;48;53;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;63;17;62;30;51;42;49;54;37
40;10;43;28;21;18;36;26;25;52;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;39;46;45;57;44;33;22;16;19;3;14;48;63;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;53;17;62;30;51;42;49;54;37;3;272
3;272;40;10;43;28;21;18;36;26;25;52;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;39;46;45;57;44;33;22;16;19;3;14;48;63;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;53;17;62;30;51;42;49;54;37
40;10;43;28;21;18;36;26;25;17;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;39;46;45;57;44;33;22;16;19;3;14;48;63;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;53;52;62;30;51;42;49;54;37;3;268
3;268;40;10;43;28;21;18;36;26;25;17;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;39;46;45;57;44;33;22;16;19;3;14;48;63;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;53;52;62;30;51;42;49;54;37
40;10;43;28;21;18;36;26;25;17;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;39;46;45;57;44;33;22;51;19;3;14;48;63;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;53;52;62;30;16;42;49;54;37;3;262
3;262;40;10;43;28;21;18;36;26;25;17;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;39;46;45;57;44;33;22;51;19;3;14;48;63;61;32;9;2;38;23;41;5;47;4;24;60;20;58;35;53;52;62;30;16;42;49;54;37
40;10;43;28;21;18;36;24;25;17;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;39;46;45;57;44;33;22;51;19;3;14;48;63;61;32;9;2;38;23;41;5;47;4;26;60;20;58;35;53;52;62;30;16;42;49;54;37;3;250
4;250;40;10;43;28;21;18;36;24;25;17;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;39;46;45;57;44;33;22;51;19;3;14;48;63;61;32;9;2;38;23;41;5;47;4;26;60;20;58;35;53;52;62;30;16;42;49;54;37
40;10;43;28;21;18;36;24;25;17;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;5;46;45;57;44;33;22;51;19;3;14;48;63;61;32;9;2;38;23;41;39;47;4;26;60;20;58;35;53;52;62;30;16;42;49;54;37;4;254
4;254;40;10;43;28;21;18;36;24;25;17;15;31;11;56;59;55;50;12;7;27;13;6;8;1;64;34;29;5;46;45;57;44;33;22;51;19;3;14;48;63;61;32;9;2;38;23;41;39;47;4;26;60;20;58;35;53;52;62;30;16;42;49;54;37
40;10;43;28;21;18;36;24;25;17;15;31;11;56;59;55;50;12;7;8;13;6;27;1;64;34;29;5;46;45;57;44;33;22;51;19;3;14;48;63;61;32;9;2;38;23;41;39;47;4;26;60;20;58;35;53;52;62;30;16;42;49;54;37;4;266
4;266;40;10;43;28;21;18;36;24;25;17;15;31;11;56;59;55;50;12;7;8;13;6;27;1;64;34;29;5;46;45;57;44;33;22;51;19;3;14;48;63;61;32;9;2;38;23;41;39;47;4;26;60;20;58;35;53;52;62;30;16;42;49;54;37
40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;55;50;12;7;8;13;6;27;1;64;34;29;5;46;45;57;44;33;22;51;19;3;14;48;63;61;32;9;2;25;23;41;39;47;4;26;60;20;58;35;53;52;62;30;16;42;49;54;37;4;266
4;266;40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;55;50;12;7;8;13;6;27;1;64;34;29;5;46;45;57;44;33;22;51;19;3;14;48;63;61;32;9;2;25;23;41;39;47;4;26;60;20;58;35;53;52;62;30;16;42;49;54;37
40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;55;50;22;7;8;13;6;27;1;64;34;29;5;46;45;57;44;33;12;51;19;3;14;48;63;61;32;9;2;25;23;41;39;47;4;26;60;20;58;35;53;52;62;30;16;42;49;54;37;4;266
4;266;40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;55;50;22;7;8;13;6;27;1;64;34;29;5;46;45;57;44;33;12;51;19;3;14;48;63;61;32;9;2;25;23;41;39;47;4;26;60;20;58;35;53;52;62;30;16;42;49;54;37
40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;55;50;22;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;51;19;3;14;48;63;61;32;9;2;25;23;41;39;47;4;26;60;20;58;35;53;52;62;30;16;42;49;46;37;4;266
4;266;40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;55;50;22;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;51;19;3;14;48;63;61;32;9;2;25;23;41;39;47;4;26;60;20;58;35;53;52;62;30;16;42;49;46;37
40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;55;50;22;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;58;19;3;14;48;63;61;32;9;2;25;23;41;39;47;4;26;60;20;51;35;53;52;62;30;16;42;49;46;37;4;268
4;268;40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;55;50;22;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;58;19;3;14;48;63;61;32;9;2;25;23;41;39;47;4;26;60;20;51;35;53;52;62;30;16;42;49;46;37
40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;63;50;22;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;58;19;3;14;48;55;61;32;9;2;25;23;41;39;47;4;26;60;20;51;35;53;52;62;30;16;42;49;46;37;4;268
4;268;40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;63;50;22;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;58;19;3;14;48;55;61;32;9;2;25;23;41;39;47;4;26;60;20;51;35;53;52;62;30;16;42;49;46;37
40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;63;50;22;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;58;19;41;14;48;55;61;32;9;2;25;23;3;39;47;4;26;60;20;51;35;53;52;62;30;16;42;49;46;37;4;292
4;292;40;10;43;28;21;18;36;24;38;17;15;31;11;56;59;63;50;22;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;58;19;41;14;48;55;61;32;9;2;25;23;3;39;47;4;26;60;20;51;35;53;52;62;30;16;42;49;46;37
40;10;43;28;21;18;36;24;38;19;15;31;11;56;59;63;50;22;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;58;17;41;14;48;55;61;32;9;2;25;23;3;39;47;4;26;60;20;51;35;53;52;62;30;16;42;49;46;37;4;284
4;284;40;10;43;28;21;18;36;24;38;19;15;31;11;56;59;63;50;22;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;58;17;41;14;48;55;61;32;9;2;25;23;3;39;47;4;26;60;20;51;35;53;52;62;30;16;42;49;46;37
40;10;43;28;21;18;36;24;38;22;15;31;11;56;59;63;50;19;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;58;17;41;14;48;55;61;32;9;2;25;23;3;39;47;4;26;60;20;51;35;53;52;62;30;16;42;49;46;37;4;288
4;288;40;10;43;28;21;18;36;24;38;22;15;31;11;56;59;63;50;19;7;8;13;6;27;1;64;34;29;5;54;45;57;44;33;12;58;17;41;14;48;55;61;32;9;2;25;23;3;39;47;4;26;60;20;51;35;53;52;62;30;16;42;49;46;37
40;10;43;28;21;18;36;24;38;22;15;31;11;56;59;63;50;19;7;8;13;6;27;35;64;34;29;5;54;45;57;44;33;12;58;17;41;14;48;55;61;32;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;30;16;42;49;46;37;4;288
4;288;40;10;43;28;21;18;36;24;38;22;15;31;11;56;59;63;50;19;7;8;13;6;27;35;64;34;29;5;54;45;57;44;33;12;58;17;41;14;48;55;61;32;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;30;16;42;49;46;37
40;10;43;28;21;18;36;24;38;22;15;31;11;56;59;63;50;19;7;8;13;6;27;35;64;34;29;5;54;45;57;44;33;12;58;17;41;14;48;55;61;49;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;30;16;42;32;46;37;4;288
4;288;40;10;43;28;21;18;36;24;38;22;15;31;11;56;59;63;50;19;7;8;13;6;27;35;64;34;29;5;54;45;57;44;33;12;58;17;41;14;48;55;61;49;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;30;16;42;32;46;37
40;10;43;28;21;18;36;24;38;22;15;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;57;44;33;12;58;17;41;14;48;55;19;49;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;30;16;42;32;46;37;4;288
4;288;40;10;43;28;21;18;36;24;38;22;15;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;57;44;33;12;58;17;41;14;48;55;19;49;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;30;16;42;32;46;37
40;10;43;28;14;18;36;24;38;22;15;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;57;44;33;12;58;17;41;21;48;55;19;49;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;30;16;42;32;46;37;4;288
4;288;40;10;43;28;14;18;36;24;38;22;15;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;57;44;33;12;58;17;41;21;48;55;19;49;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;30;16;42;32;46;37
40;10;43;28;14;18;36;24;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;57;44;33;12;58;17;41;21;48;55;19;49;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;15;16;42;32;46;37;4;276
4;276;40;10;43;28;14;18;36;24;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;57;44;33;12;58;17;41;21;48;55;19;49;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;15;16;42;32;46;37
40;10;43;28;14;18;57;24;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;21;48;55;19;49;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;15;16;42;32;46;37;4;276
4;276;40;10;43;28;14;18;57;24;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;21;48;55;19;49;9;2;25;23;3;39;47;4;26;60;20;51;1;53;52;62;15;16;42;32;46;37
40;10;43;28;14;18;57;24;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;21;48;55;19;49;9;2;25;23;3;4;47;39;26;60;20;51;1;53;52;62;15;16;42;32;46;37;4;276
4;276;40;10;43;28;14;18;57;24;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;21;48;55;19;49;9;2;25;23;3;4;47;39;26;60;20;51;1;53;52;62;15;16;42;32;46;37
40;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;21;48;55;19;49;9;2;25;23;3;4;47;39;26;60;20;51;1;53;24;62;15;16;42;32;46;37;4;280
4;280;40;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;21;48;55;19;49;9;2;25;23;3;4;47;39;26;60;20;51;1;53;24;62;15;16;42;32;46;37
40;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;48;55;19;49;9;2;25;23;3;4;47;39;26;60;20;51;1;53;24;62;15;16;21;32;46;37;4;280
4;280;40;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;48;55;19;49;9;2;25;23;3;4;47;39;26;60;20;51;1;53;24;62;15;16;21;32;46;37
40;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;48;55;19;49;9;2;25;23;3;4;47;39;26;60;20;15;1;53;24;62;51;16;21;32;46;37;4;280
5;280;40;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;48;55;19;49;9;2;25;23;3;4;47;39;26;60;20;15;1;53;24;62;51;16;21;32;46;37
40;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;48;55;19;49;9;2;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;16;21;32;46;37;5;280
5;280;40;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;13;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;48;55;19;49;9;2;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;16;21;32;46;37
13;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;48;55;19;49;9;2;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;16;21;32;46;37;5;280
5;280;13;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;48;55;19;49;9;2;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;16;21;32;46;37
13;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;48;55;19;49;9;21;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;16;2;32;46;37;5;272
5;272;13;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;48;55;19;49;9;21;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;16;2;32;46;37
13;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;16;55;19;49;9;21;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;48;2;32;46;37;5;266
5;266;13;10;43;28;14;18;57;52;38;22;30;31;11;56;59;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;16;55;19;49;9;21;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;48;2;32;46;37
13;10;43;28;14;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;16;55;19;59;9;21;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;48;2;32;46;37;5;250
5;250;13;10;43;28;14;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;17;41;42;16;55;19;59;9;21;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;48;2;32;46;37
13;10;43;28;14;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;48;2;32;46;37;5;250
5;250;13;10;43;28;14;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;20;15;1;53;3;62;51;48;2;32;46;37
20;10;43;28;14;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;13;15;1;53;3;62;51;48;2;32;46;37;5;250
5;250;20;10;43;28;14;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;13;15;1;53;3;62;51;48;2;32;46;37
20;10;43;14;28;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;13;15;1;53;3;62;51;48;2;32;46;37;5;246
5;246;20;10;43;14;28;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;13;15;1;53;3;62;51;48;2;32;46;37
20;10;43;37;28;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;13;15;1;53;3;62;51;48;2;32;46;14;5;250
5;250;20;10;43;37;28;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;13;15;1;53;3;62;51;48;2;32;46;14
20;10;43;37;28;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;53;15;1;13;3;62;51;48;2;32;46;14;5;250
5;250;20;10;43;37;28;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;6;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;53;15;1;13;3;62;51;48;2;32;46;14
20;10;43;37;28;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;14;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;53;15;1;13;3;62;51;48;2;32;46;6;5;252
5;252;20;10;43;37;28;18;57;52;38;22;30;31;11;56;49;63;50;61;7;8;40;14;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;42;16;17;19;59;9;21;25;23;24;4;47;39;26;60;53;15;1;13;3;62;51;48;2;32;46;6
20;10;43;37;28;18;57;52;38;22;30;31;11;56;42;63;50;61;7;8;40;14;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;49;16;17;19;59;9;21;25;23;24;4;47;39;26;60;53;15;1;13;3;62;51;48;2;32;46;6;5;274
5;274;20;10;43;37;28;18;57;52;38;22;30;31;11;56;42;63;50;61;7;8;40;14;27;35;64;34;29;5;54;45;36;44;33;12;58;55;41;49;16;17;19;59;9;21;25;23;24;4;47;39;26;60;53;15;1;13;3;62;51;48;2;32;46;6
20;10;43;37;28;18;57;52;38;22;30;31;11;56;42;63;50;61;7;8;40;14;27;35;64;34;29;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;24;4;47;39;26;55;53;15;1;13;3;62;51;48;2;32;46;6;5;274
5;274;20;10;43;37;28;18;57;52;38;22;30;31;11;56;42;63;50;61;7;8;40;14;27;35;64;34;29;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;24;4;47;39;26;55;53;15;1;13;3;62;51;48;2;32;46;6
20;10;43;37;28;18;57;52;38;22;30;31;11;24;42;63;50;61;7;8;40;14;27;35;64;34;29;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;56;4;47;39;26;55;53;15;1;13;3;62;51;48;2;32;46;6;5;270
5;270;20;10;43;37;28;18;57;52;38;22;30;31;11;24;42;63;50;61;7;8;40;14;27;35;64;34;29;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;56;4;47;39;26;55;53;15;1;13;3;62;51;48;2;32;46;6
20;10;43;37;28;18;57;52;38;22;30;31;11;24;42;63;50;61;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;56;4;47;39;26;55;53;15;1;13;3;62;51;48;2;32;46;6;5;258
5;258;20;10;43;37;28;18;57;52;38;22;30;31;11;24;42;63;50;61;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;56;4;47;39;26;55;53;15;1;13;3;62;51;48;2;32;46;6
20;10;43;37;28;18;57;52;38;22;30;31;11;24;42;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;56;4;47;61;26;55;53;15;1;13;3;62;51;48;2;32;46;6;5;258
5;258;20;10;43;37;28;18;57;52;38;22;30;31;11;24;42;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;56;4;47;61;26;55;53;15;1;13;3;62;51;48;2;32;46;6
20;10;43;37;28;42;57;52;38;22;30;31;11;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;56;4;47;61;26;55;53;15;1;13;3;62;51;48;2;32;46;6;5;252
5;252;20;10;43;37;28;42;57;52;38;22;30;31;11;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;56;4;47;61;26;55;53;15;1;13;3;62;51;48;2;32;46;6
20;10;43;37;28;42;57;52;38;22;30;31;11;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;56;4;3;61;26;55;53;15;1;13;47;62;51;48;2;32;46;6;5;252
5;252;20;10;43;37;28;42;57;52;38;22;30;31;11;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;9;21;25;23;56;4;3;61;26;55;53;15;1;13;47;62;51;48;2;32;46;6
20;10;43;37;28;42;57;52;38;22;30;9;11;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;31;21;25;23;56;4;3;61;26;55;53;15;1;13;47;62;51;48;2;32;46;6;5;252
5;252;20;10;43;37;28;42;57;52;38;22;30;9;11;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;31;21;25;23;56;4;3;61;26;55;53;15;1;13;47;62;51;48;2;32;46;6
20;10;11;37;28;42;57;52;38;22;30;9;43;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;31;21;25;23;56;4;3;61;26;55;53;15;1;13;47;62;51;48;2;32;46;6;5;254
6;254;20;10;11;37;28;42;57;52;38;22;30;9;43;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;31;21;25;23;56;4;3;61;26;55;53;15;1;13;47;62;51;48;2;32;46;6
20;42;11;37;28;10;57;52;38;22;30;9;43;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;31;21;25;23;56;4;3;61;26;55;53;15;1;13;47;62;51;48;2;32;46;6;6;246
6;246;20;42;11;37;28;10;57;52;38;22;30;9;43;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;45;36;44;33;12;58;60;41;49;16;17;19;59;31;21;25;23;56;4;3;61;26;55;53;15;1;13;47;62;51;48;2;32;46;6
20;42;11;37;28;10;57;52;38;22;30;45;43;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;9;36;44;33;12;58;60;41;49;16;17;19;59;31;21;25;23;56;4;3;61;26;55;53;15;1;13;47;62;51;48;2;32;46;6;6;242
6;242;20;42;11;37;28;10;57;52;38;22;30;45;43;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;9;36;44;33;12;58;60;41;49;16;17;19;59;31;21;25;23;56;4;3;61;26;55;53;15;1;13;47;62;51;48;2;32;46;6
20;42;11;37;28;10;32;52;38;22;30;45;43;24;18;63;50;39;7;8;29;14;27;35;64;34;40;5;54;9;36;44;33;12;58;60;41;49;16;17;19;59;31;21;25;23;56;4;3;61;26;55;53;15;1;13;47;62;51;48;2;57;46;6;6;242
