"X1";"X5869389";"X6";"X23";"X24";"X26";"X25";"X22";"X13";"X17";"X20";"X9";"X5";"X16";"X15";"X1.1";"X12";"X14";"X4";"X8";"X2";"X21";"X3";"X18";"X10";"X19";"X7";"X11"
11;15;16;14;21;3;10;1;5;7;25;6;18;20;2;22;24;19;4;23;9;8;13;17;12;26;6;5789393
6;5789393;11;15;16;14;21;3;10;1;5;7;25;6;18;20;2;22;24;19;4;23;9;8;13;17;12;26
11;15;18;14;21;3;10;1;5;7;25;6;16;20;2;22;24;19;4;23;9;8;13;17;12;26;6;5822337
7;5822337;11;15;18;14;21;3;10;1;5;7;25;6;16;20;2;22;24;19;4;23;9;8;13;17;12;26
11;15;18;14;21;3;10;1;5;7;25;6;20;16;2;22;24;19;4;23;9;8;13;17;12;26;7;5826732
7;5826732;11;15;18;14;21;3;10;1;5;7;25;6;20;16;2;22;24;19;4;23;9;8;13;17;12;26
11;15;18;14;21;3;10;1;5;7;25;6;24;16;2;22;20;19;4;23;9;8;13;17;12;26;7;5829177
7;5829177;11;15;18;14;21;3;10;1;5;7;25;6;24;16;2;22;20;19;4;23;9;8;13;17;12;26
11;15;18;26;21;3;10;1;5;7;25;6;24;16;2;22;20;19;4;23;9;8;13;17;12;14;7;5910130
7;5910130;11;15;18;26;21;3;10;1;5;7;25;6;24;16;2;22;20;19;4;23;9;8;13;17;12;14
11;15;18;26;21;3;10;1;5;7;25;6;24;16;2;22;20;19;4;17;9;8;13;23;12;14;7;5912322
7;5912322;11;15;18;26;21;3;10;1;5;7;25;6;24;16;2;22;20;19;4;17;9;8;13;23;12;14
11;15;18;26;21;3;10;1;24;7;25;6;5;16;2;22;20;19;4;17;9;8;13;23;12;14;7;5830617
7;5830617;11;15;18;26;21;3;10;1;24;7;25;6;5;16;2;22;20;19;4;17;9;8;13;23;12;14
18;15;11;26;21;3;10;1;24;7;25;6;5;16;2;22;20;19;4;17;9;8;13;23;12;14;7;5799422
7;5799422;18;15;11;26;21;3;10;1;24;7;25;6;5;16;2;22;20;19;4;17;9;8;13;23;12;14
18;15;11;26;13;3;10;1;24;7;25;6;5;16;2;22;20;19;4;17;9;8;21;23;12;14;7;5807293
7;5807293;18;15;11;26;13;3;10;1;24;7;25;6;5;16;2;22;20;19;4;17;9;8;21;23;12;14
18;15;11;26;13;3;10;1;16;7;25;6;5;24;2;22;20;19;4;17;9;8;21;23;12;14;7;5805295
7;5805295;18;15;11;26;13;3;10;1;16;7;25;6;5;24;2;22;20;19;4;17;9;8;21;23;12;14
18;15;11;26;13;3;10;1;16;7;25;6;5;24;2;17;20;19;4;22;9;8;21;23;12;14;7;5815057
7;5815057;18;15;11;26;13;3;10;1;16;7;25;6;5;24;2;17;20;19;4;22;9;8;21;23;12;14
18;15;11;26;13;3;10;1;16;7;25;6;14;24;2;17;20;19;4;22;9;8;21;23;12;5;7;5830306
7;5830306;18;15;11;26;13;3;10;1;16;7;25;6;14;24;2;17;20;19;4;22;9;8;21;23;12;5
18;15;11;26;5;3;10;1;16;7;25;6;14;24;2;17;20;19;4;22;9;8;21;23;12;13;7;5882395
7;5882395;18;15;11;26;5;3;10;1;16;7;25;6;14;24;2;17;20;19;4;22;9;8;21;23;12;13
18;15;11;26;5;3;10;1;16;7;25;6;19;24;2;17;20;14;4;22;9;8;21;23;12;13;7;5890991
7;5890991;18;15;11;26;5;3;10;1;16;7;25;6;19;24;2;17;20;14;4;22;9;8;21;23;12;13
18;15;2;26;5;3;10;1;16;7;25;6;19;24;11;17;20;14;4;22;9;8;21;23;12;13;7;5890975
7;5890975;18;15;2;26;5;3;10;1;16;7;25;6;19;24;11;17;20;14;4;22;9;8;21;23;12;13
18;15;2;26;5;3;10;1;16;7;24;6;19;25;11;17;20;14;4;22;9;8;21;23;12;13;7;5890936
7;5890936;18;15;2;26;5;3;10;1;16;7;24;6;19;25;11;17;20;14;4;22;9;8;21;23;12;13
18;15;2;26;5;3;10;1;16;7;24;6;19;25;11;17;14;20;4;22;9;8;21;23;12;13;7;5873153
7;5873153;18;15;2;26;5;3;10;1;16;7;24;6;19;25;11;17;14;20;4;22;9;8;21;23;12;13
18;15;2;26;5;3;10;1;16;7;20;6;19;25;11;17;14;24;4;22;9;8;21;23;12;13;7;5923099
7;5923099;18;15;2;26;5;3;10;1;16;7;20;6;19;25;11;17;14;24;4;22;9;8;21;23;12;13
18;15;21;26;5;3;10;1;16;7;20;6;19;25;11;17;14;24;4;22;9;8;2;23;12;13;7;5939355
7;5939355;18;15;21;26;5;3;10;1;16;7;20;6;19;25;11;17;14;24;4;22;9;8;2;23;12;13
18;15;21;26;5;3;8;1;16;7;20;6;19;25;11;17;14;24;4;22;9;10;2;23;12;13;7;5953724
7;5953724;18;15;21;26;5;3;8;1;16;7;20;6;19;25;11;17;14;24;4;22;9;10;2;23;12;13
24;15;21;26;5;3;8;1;16;7;20;6;19;25;11;17;14;18;4;22;9;10;2;23;12;13;7;5843759
7;5843759;24;15;21;26;5;3;8;1;16;7;20;6;19;25;11;17;14;18;4;22;9;10;2;23;12;13
24;15;21;26;5;3;8;1;16;7;20;6;19;25;11;17;14;18;2;22;9;10;4;23;12;13;7;5904753
8;5904753;24;15;21;26;5;3;8;1;16;7;20;6;19;25;11;17;14;18;2;22;9;10;4;23;12;13
24;15;21;26;5;3;8;1;16;7;2;6;19;25;11;17;14;18;20;22;9;10;4;23;12;13;8;5884785
8;5884785;24;15;21;26;5;3;8;1;16;7;2;6;19;25;11;17;14;18;20;22;9;10;4;23;12;13
24;15;21;26;5;3;19;1;16;7;2;6;8;25;11;17;14;18;20;22;9;10;4;23;12;13;8;5854988
8;5854988;24;15;21;26;5;3;19;1;16;7;2;6;8;25;11;17;14;18;20;22;9;10;4;23;12;13
24;13;21;26;5;3;19;1;16;7;2;6;8;25;11;17;14;18;20;22;9;10;4;23;12;15;8;5909532
8;5909532;24;13;21;26;5;3;19;1;16;7;2;6;8;25;11;17;14;18;20;22;9;10;4;23;12;15
24;13;21;26;17;3;19;1;16;7;2;6;8;25;11;5;14;18;20;22;9;10;4;23;12;15;8;5857900
8;5857900;24;13;21;26;17;3;19;1;16;7;2;6;8;25;11;5;14;18;20;22;9;10;4;23;12;15
24;13;21;26;17;3;19;1;16;7;2;6;8;25;11;5;14;18;20;22;9;15;4;23;12;10;8;5845617
8;5845617;24;13;21;26;17;3;19;1;16;7;2;6;8;25;11;5;14;18;20;22;9;15;4;23;12;10
24;13;2;26;17;3;19;1;16;7;21;6;8;25;11;5;14;18;20;22;9;15;4;23;12;10;8;5833154
8;5833154;24;13;2;26;17;3;19;1;16;7;21;6;8;25;11;5;14;18;20;22;9;15;4;23;12;10
24;13;2;26;17;3;19;1;16;7;21;6;8;25;12;5;14;18;20;22;9;15;4;23;11;10;8;5823855
8;5823855;24;13;2;26;17;3;19;1;16;7;21;6;8;25;12;5;14;18;20;22;9;15;4;23;11;10
24;13;2;26;17;21;19;1;16;7;3;6;8;25;12;5;14;18;20;22;9;15;4;23;11;10;8;5866941
8;5866941;24;13;2;26;17;21;19;1;16;7;3;6;8;25;12;5;14;18;20;22;9;15;4;23;11;10
24;13;2;26;17;21;19;1;16;7;3;6;8;25;15;5;14;18;20;22;9;12;4;23;11;10;8;5863130
8;5863130;24;13;2;26;17;21;19;1;16;7;3;6;8;25;15;5;14;18;20;22;9;12;4;23;11;10
24;13;2;26;17;21;19;1;16;7;3;6;8;25;15;5;22;18;20;14;9;12;4;23;11;10;8;5831181
8;5831181;24;13;2;26;17;21;19;1;16;7;3;6;8;25;15;5;22;18;20;14;9;12;4;23;11;10
24;13;2;26;17;3;19;1;16;7;21;6;8;25;15;5;22;18;20;14;9;12;4;23;11;10;8;5857095
8;5857095;24;13;2;26;17;3;19;1;16;7;21;6;8;25;15;5;22;18;20;14;9;12;4;23;11;10
24;13;2;26;17;9;19;1;16;7;21;6;8;25;15;5;22;18;20;14;3;12;4;23;11;10;8;5808645
8;5808645;24;13;2;26;17;9;19;1;16;7;21;6;8;25;15;5;22;18;20;14;3;12;4;23;11;10
24;13;2;26;17;9;19;1;16;7;21;3;8;25;15;5;22;18;20;14;6;12;4;23;11;10;8;5812058
8;5812058;24;13;2;26;17;9;19;1;16;7;21;3;8;25;15;5;22;18;20;14;6;12;4;23;11;10
24;13;11;26;17;9;19;1;16;7;21;3;8;25;15;5;22;18;20;14;6;12;4;23;2;10;8;5837868
8;5837868;24;13;11;26;17;9;19;1;16;7;21;3;8;25;15;5;22;18;20;14;6;12;4;23;2;10
24;13;11;26;17;9;19;1;16;7;21;3;8;25;23;5;22;18;20;14;6;12;4;15;2;10;8;5844713
8;5844713;24;13;11;26;17;9;19;1;16;7;21;3;8;25;23;5;22;18;20;14;6;12;4;15;2;10
24;13;11;26;17;10;19;1;16;7;21;3;8;25;23;5;22;18;20;14;6;12;4;15;2;9;8;5885267
8;5885267;24;13;11;26;17;10;19;1;16;7;21;3;8;25;23;5;22;18;20;14;6;12;4;15;2;9
24;13;11;26;15;10;19;1;16;7;21;3;8;25;23;5;22;18;20;14;6;12;4;17;2;9;8;5879388
8;5879388;24;13;11;26;15;10;19;1;16;7;21;3;8;25;23;5;22;18;20;14;6;12;4;17;2;9
24;13;11;26;15;10;19;16;1;7;21;3;8;25;23;5;22;18;20;14;6;12;4;17;2;9;8;5882768
8;5882768;24;13;11;26;15;10;19;16;1;7;21;3;8;25;23;5;22;18;20;14;6;12;4;17;2;9
24;13;11;6;15;10;19;16;1;7;21;3;8;25;23;5;22;18;20;14;26;12;4;17;2;9;8;5880115
8;5880115;24;13;11;6;15;10;19;16;1;7;21;3;8;25;23;5;22;18;20;14;26;12;4;17;2;9
24;13;11;6;15;10;19;16;7;1;21;3;8;25;23;5;22;18;20;14;26;12;4;17;2;9;8;5872955
9;5872955;24;13;11;6;15;10;19;16;7;1;21;3;8;25;23;5;22;18;20;14;26;12;4;17;2;9
24;13;11;6;15;10;19;16;7;1;21;3;8;25;23;5;22;18;20;14;17;12;4;26;2;9;9;5874996
9;5874996;24;13;11;6;15;10;19;16;7;1;21;3;8;25;23;5;22;18;20;14;17;12;4;26;2;9
24;13;11;6;15;10;19;16;7;1;21;3;8;25;23;5;22;9;20;14;17;12;4;26;2;18;9;5886633
9;5886633;24;13;11;6;15;10;19;16;7;1;21;3;8;25;23;5;22;9;20;14;17;12;4;26;2;18
25;13;11;6;15;10;19;16;7;1;21;3;8;24;23;5;22;9;20;14;17;12;4;26;2;18;9;5887249
9;5887249;25;13;11;6;15;10;19;16;7;1;21;3;8;24;23;5;22;9;20;14;17;12;4;26;2;18
25;13;11;6;15;10;19;16;7;1;21;3;8;24;23;5;22;9;20;14;17;18;4;26;2;12;9;5831694
9;5831694;25;13;11;6;15;10;19;16;7;1;21;3;8;24;23;5;22;9;20;14;17;18;4;26;2;12
25;13;11;6;15;10;19;16;7;1;21;3;8;24;23;5;22;20;9;14;17;18;4;26;2;12;9;5830174
9;5830174;25;13;11;6;15;10;19;16;7;1;21;3;8;24;23;5;22;20;9;14;17;18;4;26;2;12
25;13;11;6;15;10;19;16;7;1;21;3;8;24;23;5;22;20;9;14;17;12;4;26;2;18;9;5885729
9;5885729;25;13;11;6;15;10;19;16;7;1;21;3;8;24;23;5;22;20;9;14;17;12;4;26;2;18
9;13;11;6;15;10;19;16;7;1;21;3;8;24;23;5;22;20;25;14;17;12;4;26;2;18;9;5980316
9;5980316;9;13;11;6;15;10;19;16;7;1;21;3;8;24;23;5;22;20;25;14;17;12;4;26;2;18
9;13;11;6;15;10;19;7;16;1;21;3;8;24;23;5;22;20;25;14;17;12;4;26;2;18;9;5982356
9;5982356;9;13;11;6;15;10;19;7;16;1;21;3;8;24;23;5;22;20;25;14;17;12;4;26;2;18
9;13;11;6;15;10;19;7;16;1;21;3;8;24;23;5;17;20;25;14;22;12;4;26;2;18;9;5984784
9;5984784;9;13;11;6;15;10;19;7;16;1;21;3;8;24;23;5;17;20;25;14;22;12;4;26;2;18
9;13;11;6;15;10;20;7;16;1;21;3;8;24;23;5;17;19;25;14;22;12;4;26;2;18;9;6004064
9;6004064;9;13;11;6;15;10;20;7;16;1;21;3;8;24;23;5;17;19;25;14;22;12;4;26;2;18
9;26;11;6;15;10;20;7;16;1;21;3;8;24;23;5;17;19;25;14;22;12;4;13;2;18;9;6010223
9;6010223;9;26;11;6;15;10;20;7;16;1;21;3;8;24;23;5;17;19;25;14;22;12;4;13;2;18
9;26;11;6;15;10;14;7;16;1;21;3;8;24;23;5;17;19;25;20;22;12;4;13;2;18;9;5948856
9;5948856;9;26;11;6;15;10;14;7;16;1;21;3;8;24;23;5;17;19;25;20;22;12;4;13;2;18
9;26;11;6;24;10;14;7;16;1;21;3;8;15;23;5;17;19;25;20;22;12;4;13;2;18;9;5923238
9;5923238;9;26;11;6;24;10;14;7;16;1;21;3;8;15;23;5;17;19;25;20;22;12;4;13;2;18
9;26;11;6;24;10;14;7;16;1;21;13;8;15;23;5;17;19;25;20;22;12;4;3;2;18;9;5932246
9;5932246;9;26;11;6;24;10;14;7;16;1;21;13;8;15;23;5;17;19;25;20;22;12;4;3;2;18
9;26;11;6;24;10;14;7;16;4;21;13;8;15;23;5;17;19;25;20;22;12;1;3;2;18;9;6000836
9;6000836;9;26;11;6;24;10;14;7;16;4;21;13;8;15;23;5;17;19;25;20;22;12;1;3;2;18
21;26;11;6;24;10;14;7;16;4;9;13;8;15;23;5;17;19;25;20;22;12;1;3;2;18;9;5979563
9;5979563;21;26;11;6;24;10;14;7;16;4;9;13;8;15;23;5;17;19;25;20;22;12;1;3;2;18
21;26;11;6;24;10;14;7;16;4;9;13;8;15;23;18;17;19;25;20;22;12;1;3;2;5;9;6091869
9;6091869;21;26;11;6;24;10;14;7;16;4;9;13;8;15;23;18;17;19;25;20;22;12;1;3;2;5
21;26;11;6;24;10;14;7;16;15;9;13;8;4;23;18;17;19;25;20;22;12;1;3;2;5;9;6038985
9;6038985;21;26;11;6;24;10;14;7;16;15;9;13;8;4;23;18;17;19;25;20;22;12;1;3;2;5
21;26;11;6;24;10;14;7;16;15;9;13;8;4;23;18;17;19;20;25;22;12;1;3;2;5;9;5988945
9;5988945;21;26;11;6;24;10;14;7;16;15;9;13;8;4;23;18;17;19;20;25;22;12;1;3;2;5
21;26;11;6;24;10;14;7;16;15;9;13;8;4;23;18;17;19;20;25;2;12;1;3;22;5;9;5988998
10;5988998;21;26;11;6;24;10;14;7;16;15;9;13;8;4;23;18;17;19;20;25;2;12;1;3;22;5
21;26;11;6;23;10;14;7;16;15;9;13;8;4;24;18;17;19;20;25;2;12;1;3;22;5;10;5992482
10;5992482;21;26;11;6;23;10;14;7;16;15;9;13;8;4;24;18;17;19;20;25;2;12;1;3;22;5
21;26;11;6;23;10;14;9;16;15;7;13;8;4;24;18;17;19;20;25;2;12;1;3;22;5;10;6059346
10;6059346;21;26;11;6;23;10;14;9;16;15;7;13;8;4;24;18;17;19;20;25;2;12;1;3;22;5
21;26;11;6;23;10;14;9;16;15;7;13;8;3;24;18;17;19;20;25;2;12;1;4;22;5;10;6054185
10;6054185;21;26;11;6;23;10;14;9;16;15;7;13;8;3;24;18;17;19;20;25;2;12;1;4;22;5
21;26;11;6;23;10;8;9;16;15;7;13;14;3;24;18;17;19;20;25;2;12;1;4;22;5;10;5917419
10;5917419;21;26;11;6;23;10;8;9;16;15;7;13;14;3;24;18;17;19;20;25;2;12;1;4;22;5
21;26;11;6;23;10;8;18;16;15;7;13;14;3;24;9;17;19;20;25;2;12;1;4;22;5;10;5902835
10;5902835;21;26;11;6;23;10;8;18;16;15;7;13;14;3;24;9;17;19;20;25;2;12;1;4;22;5
21;26;11;6;23;10;2;18;16;15;7;13;14;3;24;9;17;19;20;25;8;12;1;4;22;5;10;5964295
10;5964295;21;26;11;6;23;10;2;18;16;15;7;13;14;3;24;9;17;19;20;25;8;12;1;4;22;5
21;26;11;6;23;10;2;18;16;24;7;13;14;3;15;9;17;19;20;25;8;12;1;4;22;5;10;5966446
10;5966446;21;26;11;6;23;10;2;18;16;24;7;13;14;3;15;9;17;19;20;25;8;12;1;4;22;5
21;26;11;6;23;10;2;18;16;24;7;5;14;3;15;9;17;19;20;25;8;12;1;4;22;13;10;5755020
10;5755020;21;26;11;6;23;10;2;18;16;24;7;5;14;3;15;9;17;19;20;25;8;12;1;4;22;13
21;26;11;6;23;10;2;18;16;24;7;5;14;3;15;13;17;19;20;25;8;12;1;4;22;9;10;5771107
10;5771107;21;26;11;6;23;10;2;18;16;24;7;5;14;3;15;13;17;19;20;25;8;12;1;4;22;9
21;26;11;6;5;10;2;18;16;24;7;23;14;3;15;13;17;19;20;25;8;12;1;4;22;9;10;5920649
10;5920649;21;26;11;6;5;10;2;18;16;24;7;23;14;3;15;13;17;19;20;25;8;12;1;4;22;9
21;26;11;6;5;10;2;18;16;24;7;23;14;3;15;13;17;19;20;25;12;8;1;4;22;9;10;5920746
10;5920746;21;26;11;6;5;10;2;18;16;24;7;23;14;3;15;13;17;19;20;25;12;8;1;4;22;9
21;26;11;6;5;10;2;18;16;24;7;23;14;8;15;13;17;19;20;25;12;3;1;4;22;9;10;5858585
10;5858585;21;26;11;6;5;10;2;18;16;24;7;23;14;8;15;13;17;19;20;25;12;3;1;4;22;9
21;26;11;6;5;10;2;18;16;24;7;23;14;8;15;3;17;19;20;25;12;13;1;4;22;9;10;5891697
10;5891697;21;26;11;6;5;10;2;18;16;24;7;23;14;8;15;3;17;19;20;25;12;13;1;4;22;9
21;26;11;6;5;10;2;15;16;24;7;23;14;8;18;3;17;19;20;25;12;13;1;4;22;9;10;6019320
10;6019320;21;26;11;6;5;10;2;15;16;24;7;23;14;8;18;3;17;19;20;25;12;13;1;4;22;9
21;26;11;6;5;10;2;9;16;24;7;23;14;8;18;3;17;19;20;25;12;13;1;4;22;15;10;6032591
10;6032591;21;26;11;6;5;10;2;9;16;24;7;23;14;8;18;3;17;19;20;25;12;13;1;4;22;15
21;26;11;6;24;10;2;9;16;5;7;23;14;8;18;3;17;19;20;25;12;13;1;4;22;15;10;5831037
10;5831037;21;26;11;6;24;10;2;9;16;5;7;23;14;8;18;3;17;19;20;25;12;13;1;4;22;15
21;26;11;6;24;10;2;9;16;5;7;22;14;8;18;3;17;19;20;25;12;13;1;4;23;15;10;5827425
10;5827425;21;26;11;6;24;10;2;9;16;5;7;22;14;8;18;3;17;19;20;25;12;13;1;4;23;15
21;26;11;6;24;10;2;9;16;5;7;13;14;8;18;3;17;19;20;25;12;22;1;4;23;15;10;5808773
10;5808773;21;26;11;6;24;10;2;9;16;5;7;13;14;8;18;3;17;19;20;25;12;22;1;4;23;15
21;26;11;6;24;10;2;9;16;5;7;13;14;8;18;3;17;19;22;25;12;20;1;4;23;15;10;5884251
10;5884251;21;26;11;6;24;10;2;9;16;5;7;13;14;8;18;3;17;19;22;25;12;20;1;4;23;15
21;26;11;6;24;10;2;12;16;5;7;13;14;8;18;3;17;19;22;25;9;20;1;4;23;15;10;5866441
11;5866441;21;26;11;6;24;10;2;12;16;5;7;13;14;8;18;3;17;19;22;25;9;20;1;4;23;15
21;26;11;6;24;10;2;12;16;5;17;13;14;8;18;3;7;19;22;25;9;20;1;4;23;15;11;5879206
11;5879206;21;26;11;6;24;10;2;12;16;5;17;13;14;8;18;3;7;19;22;25;9;20;1;4;23;15
21;26;11;6;24;10;2;12;16;5;17;13;14;18;8;3;7;19;22;25;9;20;1;4;23;15;11;5869248
11;5869248;21;26;11;6;24;10;2;12;16;5;17;13;14;18;8;3;7;19;22;25;9;20;1;4;23;15
25;26;11;6;24;10;2;12;16;5;17;13;14;18;8;3;7;19;22;21;9;20;1;4;23;15;11;5888472
11;5888472;25;26;11;6;24;10;2;12;16;5;17;13;14;18;8;3;7;19;22;21;9;20;1;4;23;15
25;26;13;6;24;10;2;12;16;5;17;11;14;18;8;3;7;19;22;21;9;20;1;4;23;15;11;5892930
11;5892930;25;26;13;6;24;10;2;12;16;5;17;11;14;18;8;3;7;19;22;21;9;20;1;4;23;15
25;26;13;6;24;10;2;12;16;5;17;11;22;18;8;3;7;19;14;21;9;20;1;4;23;15;11;5828535
11;5828535;25;26;13;6;24;10;2;12;16;5;17;11;22;18;8;3;7;19;14;21;9;20;1;4;23;15
25;26;13;6;24;10;2;12;14;5;17;11;22;18;8;3;7;19;16;21;9;20;1;4;23;15;11;5896440
11;5896440;25;26;13;6;24;10;2;12;14;5;17;11;22;18;8;3;7;19;16;21;9;20;1;4;23;15
25;26;13;6;24;10;2;12;23;5;17;11;22;18;8;3;7;19;16;21;9;20;1;4;14;15;11;5943002
11;5943002;25;26;13;6;24;10;2;12;23;5;17;11;22;18;8;3;7;19;16;21;9;20;1;4;14;15
25;26;13;6;24;10;2;12;23;5;17;11;3;18;8;22;7;19;16;21;9;20;1;4;14;15;11;5979644
11;5979644;25;26;13;6;24;10;2;12;23;5;17;11;3;18;8;22;7;19;16;21;9;20;1;4;14;15
25;26;14;6;24;10;2;12;23;5;17;11;3;18;8;22;7;19;16;21;9;20;1;4;13;15;11;5970741
11;5970741;25;26;14;6;24;10;2;12;23;5;17;11;3;18;8;22;7;19;16;21;9;20;1;4;13;15
25;26;14;6;24;10;12;2;23;5;17;11;3;18;8;22;7;19;16;21;9;20;1;4;13;15;11;5973877
11;5973877;25;26;14;6;24;10;12;2;23;5;17;11;3;18;8;22;7;19;16;21;9;20;1;4;13;15
25;26;14;6;24;10;12;2;23;5;15;11;3;18;8;22;7;19;16;21;9;20;1;4;13;17;11;5944218
11;5944218;25;26;14;6;24;10;12;2;23;5;15;11;3;18;8;22;7;19;16;21;9;20;1;4;13;17
25;26;14;6;24;10;12;18;23;5;15;11;3;2;8;22;7;19;16;21;9;20;1;4;13;17;11;5955828
11;5955828;25;26;14;6;24;10;12;18;23;5;15;11;3;2;8;22;7;19;16;21;9;20;1;4;13;17
25;26;6;14;24;10;12;18;23;5;15;11;3;2;8;22;7;19;16;21;9;20;1;4;13;17;11;5990218
11;5990218;25;26;6;14;24;10;12;18;23;5;15;11;3;2;8;22;7;19;16;21;9;20;1;4;13;17
25;11;6;14;24;10;12;18;23;5;15;26;3;2;8;22;7;19;16;21;9;20;1;4;13;17;11;5990804
11;5990804;25;11;6;14;24;10;12;18;23;5;15;26;3;2;8;22;7;19;16;21;9;20;1;4;13;17
25;11;6;14;24;10;12;1;23;5;15;26;3;2;8;22;7;19;16;21;9;20;18;4;13;17;11;5910713
11;5910713;25;11;6;14;24;10;12;1;23;5;15;26;3;2;8;22;7;19;16;21;9;20;18;4;13;17
25;11;6;1;24;10;12;14;23;5;15;26;3;2;8;22;7;19;16;21;9;20;18;4;13;17;11;5928297
11;5928297;25;11;6;1;24;10;12;14;23;5;15;26;3;2;8;22;7;19;16;21;9;20;18;4;13;17
17;11;6;1;24;10;12;14;23;5;15;26;3;2;8;22;7;19;16;21;9;20;18;4;13;25;11;5930284
11;5930284;17;11;6;1;24;10;12;14;23;5;15;26;3;2;8;22;7;19;16;21;9;20;18;4;13;25
17;11;26;1;24;10;12;14;23;5;15;6;3;2;8;22;7;19;16;21;9;20;18;4;13;25;11;5928694
11;5928694;17;11;26;1;24;10;12;14;23;5;15;6;3;2;8;22;7;19;16;21;9;20;18;4;13;25
17;11;26;1;24;10;12;14;23;16;15;6;3;2;8;22;7;19;5;21;9;20;18;4;13;25;11;5858718
11;5858718;17;11;26;1;24;10;12;14;23;16;15;6;3;2;8;22;7;19;5;21;9;20;18;4;13;25
17;11;26;1;24;10;12;14;23;16;15;6;3;2;8;22;4;19;5;21;9;20;18;7;13;25;11;5842856
12;5842856;17;11;26;1;24;10;12;14;23;16;15;6;3;2;8;22;4;19;5;21;9;20;18;7;13;25
17;11;26;1;24;10;12;14;23;16;15;6;3;2;8;22;21;19;5;4;9;20;18;7;13;25;12;5853994
12;5853994;17;11;26;1;24;10;12;14;23;16;15;6;3;2;8;22;21;19;5;4;9;20;18;7;13;25
17;11;26;1;24;10;12;14;23;16;15;6;3;2;8;22;21;19;4;5;9;20;18;7;13;25;12;6092358
12;6092358;17;11;26;1;24;10;12;14;23;16;15;6;3;2;8;22;21;19;4;5;9;20;18;7;13;25
17;11;26;1;24;10;12;14;23;16;15;6;3;2;8;22;21;19;4;5;25;20;18;7;13;9;12;6056625
12;6056625;17;11;26;1;24;10;12;14;23;16;15;6;3;2;8;22;21;19;4;5;25;20;18;7;13;9
17;11;1;26;24;10;12;14;23;16;15;6;3;2;8;22;21;19;4;5;25;20;18;7;13;9;12;6037525
12;6037525;17;11;1;26;24;10;12;14;23;16;15;6;3;2;8;22;21;19;4;5;25;20;18;7;13;9
17;11;1;26;10;24;12;14;23;16;15;6;3;2;8;22;21;19;4;5;25;20;18;7;13;9;12;6041785
12;6041785;17;11;1;26;10;24;12;14;23;16;15;6;3;2;8;22;21;19;4;5;25;20;18;7;13;9
17;11;1;26;10;24;12;14;23;16;15;6;3;21;8;22;2;19;4;5;25;20;18;7;13;9;12;6017377
12;6017377;17;11;1;26;10;24;12;14;23;16;15;6;3;21;8;22;2;19;4;5;25;20;18;7;13;9
17;11;1;26;10;24;12;14;23;16;15;6;22;21;8;3;2;19;4;5;25;20;18;7;13;9;12;6004393
12;6004393;17;11;1;26;10;24;12;14;23;16;15;6;22;21;8;3;2;19;4;5;25;20;18;7;13;9
17;11;1;26;10;24;12;13;23;16;15;6;22;21;8;3;2;19;4;5;25;20;18;7;14;9;12;5996156
12;5996156;17;11;1;26;10;24;12;13;23;16;15;6;22;21;8;3;2;19;4;5;25;20;18;7;14;9
17;11;1;26;10;24;12;13;23;16;15;6;22;21;8;3;2;9;4;5;25;20;18;7;14;19;12;5957592
12;5957592;17;11;1;26;10;24;12;13;23;16;15;6;22;21;8;3;2;9;4;5;25;20;18;7;14;19
17;11;1;26;22;24;12;13;23;16;15;6;10;21;8;3;2;9;4;5;25;20;18;7;14;19;12;5958246
12;5958246;17;11;1;26;22;24;12;13;23;16;15;6;10;21;8;3;2;9;4;5;25;20;18;7;14;19
17;11;1;26;22;24;12;13;23;16;15;6;10;21;20;3;2;9;4;5;25;8;18;7;14;19;12;5946562
12;5946562;17;11;1;26;22;24;12;13;23;16;15;6;10;21;20;3;2;9;4;5;25;8;18;7;14;19
17;11;1;26;22;24;12;13;19;16;15;6;10;21;20;3;2;9;4;5;25;8;18;7;14;23;12;5932489
12;5932489;17;11;1;26;22;24;12;13;19;16;15;6;10;21;20;3;2;9;4;5;25;8;18;7;14;23
17;11;1;13;22;24;12;26;19;16;15;6;10;21;20;3;2;9;4;5;25;8;18;7;14;23;12;5934762
12;5934762;17;11;1;13;22;24;12;26;19;16;15;6;10;21;20;3;2;9;4;5;25;8;18;7;14;23
17;11;1;13;22;24;12;26;19;16;15;6;14;21;20;3;2;9;4;5;25;8;18;7;10;23;12;5963469
12;5963469;17;11;1;13;22;24;12;26;19;16;15;6;14;21;20;3;2;9;4;5;25;8;18;7;10;23
15;11;1;13;22;24;12;26;19;16;17;6;14;21;20;3;2;9;4;5;25;8;18;7;10;23;12;5988126
12;5988126;15;11;1;13;22;24;12;26;19;16;17;6;14;21;20;3;2;9;4;5;25;8;18;7;10;23
15;11;1;13;22;24;12;26;19;16;17;6;14;21;20;3;5;9;4;2;25;8;18;7;10;23;12;5755353
12;5755353;15;11;1;13;22;24;12;26;19;16;17;6;14;21;20;3;5;9;4;2;25;8;18;7;10;23
15;18;1;13;22;24;12;26;19;16;17;6;14;21;20;3;5;9;4;2;25;8;11;7;10;23;12;5737090
12;5737090;15;18;1;13;22;24;12;26;19;16;17;6;14;21;20;3;5;9;4;2;25;8;11;7;10;23
15;18;1;13;22;17;12;26;19;16;24;6;14;21;20;3;5;9;4;2;25;8;11;7;10;23;12;5736543
