"X1";"X264";"X6";"X64";"X54";"X1.1";"X50";"X45";"X38";"X52";"X51";"X4";"X19";"X18";"X59";"X2";"X31";"X56";"X63";"X57";"X12";"X17";"X49";"X33";"X30";"X24";"X14";"X27";"X21";"X15";"X53";"X55";"X43";"X29";"X61";"X39";"X13";"X48";"X32";"X58";"X26";"X34";"X62";"X25";"X7";"X36";"X41";"X47";"X9";"X40";"X42";"X11";"X23";"X60";"X5";"X16";"X44";"X28";"X10";"X46";"X35";"X37";"X3";"X8";"X22";"X20"
3;278;41;63;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;17;12;25;43;24;55;8;33;32;27;61;62;7;15;39;44;47;49;58;52;14;4;21;57;36;35;11;50;31;42;48;40;64;22;28;30;16;10;2;1;37;3;53;9;20
41;63;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;17;12;25;43;24;55;8;33;32;27;61;62;7;15;39;44;47;49;58;52;14;35;21;57;36;4;11;50;31;42;48;40;64;22;28;30;16;10;2;1;37;3;53;9;20;3;278
3;278;41;63;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;17;12;25;43;24;55;8;33;32;27;61;62;7;15;39;44;47;49;58;52;14;35;21;57;36;4;11;50;31;42;48;40;64;22;28;30;16;10;2;1;37;3;53;9;20
41;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;32;27;61;62;7;15;39;44;47;49;58;52;14;35;21;57;36;4;11;50;31;42;48;40;64;22;28;30;16;10;2;1;37;3;53;9;20;3;278
3;278;41;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;32;27;61;62;7;15;39;44;47;49;58;52;14;35;21;57;36;4;11;50;31;42;48;40;64;22;28;30;16;10;2;1;37;3;53;9;20
41;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;32;27;61;40;7;15;39;44;47;49;58;52;14;35;21;57;36;4;11;50;31;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20;3;278
3;278;41;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;32;27;61;40;7;15;39;44;47;49;58;52;14;35;21;57;36;4;11;50;31;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20
32;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;7;15;39;44;47;49;58;52;14;35;21;57;36;4;11;50;31;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20;3;278
3;278;32;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;7;15;39;44;47;49;58;52;14;35;21;57;36;4;11;50;31;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20
32;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;7;47;39;44;15;49;58;52;14;35;21;57;36;4;11;50;31;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20;3;276
3;276;32;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;7;47;39;44;15;49;58;52;14;35;21;57;36;4;11;50;31;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20
32;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;7;47;50;44;15;49;58;52;14;35;21;57;36;4;11;39;31;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20;3;276
3;276;32;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;7;47;50;44;15;49;58;52;14;35;21;57;36;4;11;39;31;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20
32;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;49;58;52;14;35;21;57;36;4;11;39;7;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20;3;276
3;276;32;17;54;29;26;34;60;45;51;59;19;46;13;6;38;56;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;49;58;52;14;35;21;57;36;4;11;39;7;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20
32;17;54;29;26;34;60;45;51;59;19;46;56;6;38;13;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;49;58;52;14;35;21;57;36;4;11;39;7;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20;3;276
3;276;32;17;54;29;26;34;60;45;51;59;19;46;56;6;38;13;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;49;58;52;14;35;21;57;36;4;11;39;7;42;48;62;64;22;28;30;16;10;2;1;37;3;53;9;20
32;17;54;29;26;34;60;45;51;59;19;3;56;6;38;13;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;49;58;52;14;35;21;57;36;4;11;39;7;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;20;3;276
4;276;32;17;54;29;26;34;60;45;51;59;19;3;56;6;38;13;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;49;58;52;14;35;21;57;36;4;11;39;7;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;20
32;17;54;29;26;34;60;45;51;59;19;3;56;6;38;13;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;21;57;36;4;11;39;7;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;276
4;276;32;17;54;29;26;34;60;45;51;59;19;3;56;6;38;13;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;21;57;36;4;11;39;7;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;17;54;29;21;34;60;45;51;59;19;3;56;6;38;13;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;39;7;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;276
4;276;32;17;54;29;21;34;60;45;51;59;19;3;56;6;38;13;23;5;18;63;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;39;7;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;17;54;29;21;34;60;45;51;59;19;3;56;6;38;13;23;5;18;39;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;7;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;280
4;280;32;17;54;29;21;34;60;45;51;59;19;3;56;6;38;13;23;5;18;39;12;25;43;24;55;8;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;7;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;17;54;29;21;34;60;45;51;59;19;3;56;6;8;13;23;5;18;39;12;25;43;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;7;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;272
4;272;32;17;54;29;21;34;60;45;51;59;19;3;56;6;8;13;23;5;18;39;12;25;43;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;7;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;17;54;29;21;7;60;45;51;59;19;3;56;6;8;13;23;5;18;39;12;25;43;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;34;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;260
4;260;32;17;54;29;21;7;60;45;51;59;19;3;56;6;8;13;23;5;18;39;12;25;43;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;34;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;17;54;29;21;7;60;45;51;59;19;3;56;6;8;13;23;5;18;39;34;25;43;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;12;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;260
4;260;32;17;54;29;21;7;60;45;51;59;19;3;56;6;8;13;23;5;18;39;34;25;43;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;12;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;17;54;29;21;7;60;45;51;59;19;3;56;6;8;13;23;43;18;39;34;25;5;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;12;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;260
4;260;32;17;54;29;21;7;60;45;51;59;19;3;56;6;8;13;23;43;18;39;34;25;5;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;12;42;48;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;17;54;29;21;7;48;45;51;59;19;3;56;6;8;13;23;43;18;39;34;25;5;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;12;42;60;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;260
4;260;32;17;54;29;21;7;48;45;51;59;19;3;56;6;8;13;23;43;18;39;34;25;5;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;12;42;60;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;17;54;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;5;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;12;42;60;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;260
4;260;32;17;54;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;5;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;14;35;26;57;36;4;11;63;12;42;60;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;17;54;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;5;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;35;26;57;36;4;11;14;12;42;60;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;260
4;260;32;17;54;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;5;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;35;26;57;36;4;11;14;12;42;60;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;17;23;29;21;7;48;45;51;59;19;34;56;6;8;13;54;43;18;39;3;25;5;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;35;26;57;36;4;11;14;12;42;60;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;278
4;260;32;17;54;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;5;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;35;26;57;36;4;11;14;12;42;60;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;5;54;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;17;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;35;26;57;36;4;11;14;12;42;60;62;64;22;28;30;16;10;2;1;37;46;53;9;49;4;260
4;260;32;5;54;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;17;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;35;26;57;36;4;11;14;12;42;60;62;64;22;28;30;16;10;2;1;37;46;53;9;49
32;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;17;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;35;26;57;36;4;11;14;12;42;60;62;64;22;28;30;16;10;2;1;54;46;53;9;49;4;260
4;260;32;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;17;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;35;26;57;36;4;11;14;12;42;60;62;64;22;28;30;16;10;2;1;54;46;53;9;49
32;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;35;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;17;26;57;36;4;11;14;12;42;60;62;64;22;28;30;16;10;2;1;54;46;53;9;49;4;260
4;260;32;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;35;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;17;26;57;36;4;11;14;12;42;60;62;64;22;28;30;16;10;2;1;54;46;53;9;49
12;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;35;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;17;26;57;36;4;11;14;32;42;60;62;64;22;28;30;16;10;2;1;54;46;53;9;49;4;260
4;260;12;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;23;43;18;39;3;25;35;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;17;26;57;36;4;11;14;32;42;60;62;64;22;28;30;16;10;2;1;54;46;53;9;49
12;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;1;43;18;39;3;25;35;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;17;26;57;36;4;11;14;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49;4;260
4;260;12;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;1;43;18;39;3;25;35;24;55;38;33;41;27;61;40;31;47;50;44;15;20;58;52;63;17;26;57;36;4;11;14;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49
12;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;1;43;18;39;3;25;35;24;50;38;33;41;27;61;40;31;47;55;44;15;20;58;52;63;17;26;57;36;4;11;14;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49;4;260
4;260;12;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;1;43;18;39;3;25;35;24;50;38;33;41;27;61;40;31;47;55;44;15;20;58;52;63;17;26;57;36;4;11;14;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49
12;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;20;43;18;39;3;25;35;24;50;38;33;41;27;61;40;31;47;55;44;15;1;58;52;63;17;26;57;36;4;11;14;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49;4;260
4;260;12;5;37;29;21;7;48;45;51;59;19;34;56;6;8;13;20;43;18;39;3;25;35;24;50;38;33;41;27;61;40;31;47;55;44;15;1;58;52;63;17;26;57;36;4;11;14;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49
12;5;15;29;21;7;48;45;51;59;19;34;56;6;8;13;20;43;18;39;3;25;35;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;11;14;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49;4;262
4;262;12;5;15;29;21;7;48;45;51;59;19;34;56;6;8;13;20;43;18;39;3;25;35;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;11;14;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49
12;5;15;29;21;7;48;45;51;59;19;34;56;6;8;13;20;43;18;14;3;25;35;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;11;39;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49;4;266
5;266;12;5;15;29;21;7;48;45;51;59;19;34;56;6;8;13;20;43;18;14;3;25;35;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;11;39;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49
12;5;15;3;21;7;48;45;51;59;19;34;56;6;8;13;20;43;18;14;29;25;35;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;11;39;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49;5;270
5;270;12;5;15;3;21;7;48;45;51;59;19;34;56;6;8;13;20;43;18;14;29;25;35;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;11;39;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49
12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;14;29;25;51;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;11;39;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49;5;270
5;270;12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;14;29;25;51;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;11;39;32;42;60;62;64;22;28;30;16;10;2;23;54;46;53;9;49
12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;14;29;25;51;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;60;39;32;42;11;62;64;22;28;30;16;10;2;23;54;46;53;9;49;5;282
5;282;12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;14;29;25;51;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;60;39;32;42;11;62;64;22;28;30;16;10;2;23;54;46;53;9;49
12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;14;29;25;51;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;60;39;32;42;11;62;64;10;28;30;16;22;2;23;54;46;53;9;49;5;282
5;282;12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;14;29;25;51;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;52;63;17;26;57;36;4;60;39;32;42;11;62;64;10;28;30;16;22;2;23;54;46;53;9;49
12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;52;29;25;51;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;10;28;30;16;22;2;23;54;46;53;9;49;5;278
5;278;12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;52;29;25;51;24;50;38;33;41;27;61;40;31;47;55;44;37;1;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;10;28;30;16;22;2;23;54;46;53;9;49
12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;52;29;25;51;24;50;38;33;41;27;61;10;31;47;55;44;37;1;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;54;46;53;9;49;5;278
5;278;12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;52;29;25;51;24;50;38;33;41;27;61;10;31;47;55;44;37;1;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;54;46;53;9;49
12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;46;29;25;51;24;50;38;33;41;27;61;10;31;47;55;44;37;1;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;54;52;53;9;49;5;286
5;286;12;5;15;3;21;7;48;45;35;59;19;34;56;6;8;13;20;43;18;46;29;25;51;24;50;38;33;41;27;61;10;31;47;55;44;37;1;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;54;52;53;9;49
12;5;15;3;21;7;54;45;35;59;19;34;56;6;8;13;20;43;18;46;29;25;51;24;50;38;33;41;27;61;10;31;47;55;44;37;1;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;52;53;9;49;5;286
5;286;12;5;15;3;21;7;54;45;35;59;19;34;56;6;8;13;20;43;18;46;29;25;51;24;50;38;33;41;27;61;10;31;47;55;44;37;1;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;52;53;9;49
12;5;15;3;21;7;54;45;35;59;19;34;56;6;8;13;20;47;18;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;37;1;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;52;53;9;49;5;284
5;284;12;5;15;3;21;7;54;45;35;59;19;34;56;6;8;13;20;47;18;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;37;1;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;52;53;9;49
12;5;15;3;21;7;54;45;35;59;19;34;56;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;37;18;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;52;53;9;49;5;284
5;284;12;5;15;3;21;7;54;45;35;59;19;34;56;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;37;18;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;52;53;9;49
12;5;15;3;21;52;54;45;35;59;19;34;56;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;37;18;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;7;53;9;49;5;276
5;276;12;5;15;3;21;52;54;45;35;59;19;34;56;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;37;18;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;7;53;9;49
12;5;15;3;21;52;54;45;35;59;19;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;56;18;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;7;53;9;49;5;276
5;276;12;5;15;3;21;52;54;45;35;59;19;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;56;18;58;14;63;17;26;57;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;7;53;9;49
12;5;15;3;21;52;57;45;35;59;19;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;7;53;9;49;5;276
5;276;12;5;15;3;21;52;57;45;35;59;19;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;7;53;9;49
12;5;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;7;53;9;19;5;280
5;280;12;5;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;61;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;40;28;30;16;22;2;23;48;7;53;9;19
12;5;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;40;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;30;16;22;2;23;48;7;53;9;19;5;284
5;284;12;5;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;27;40;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;30;16;22;2;23;48;7;53;9;19
12;5;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;16;40;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;30;27;22;2;23;48;7;53;9;19;5;284
5;284;12;5;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;16;40;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;30;27;22;2;23;48;7;53;9;19
12;30;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;16;40;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;22;2;23;48;7;53;9;19;5;284
5;284;12;30;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;16;40;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;22;2;23;48;7;53;9;19
12;22;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;16;40;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;30;2;23;48;7;53;9;19;5;284
5;284;12;22;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;46;29;25;51;24;50;38;33;41;16;40;10;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;30;2;23;48;7;53;9;19
12;22;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;10;29;25;51;24;50;38;33;41;16;40;46;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;30;2;23;48;7;53;9;19;5;280
5;280;12;22;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;10;29;25;51;24;50;38;33;41;16;40;46;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;30;2;23;48;7;53;9;19
12;22;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;10;29;25;51;24;50;38;33;7;16;40;46;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;30;2;23;48;41;53;9;19;5;272
6;272;12;22;15;3;21;52;57;45;35;59;49;34;37;6;8;13;20;47;1;10;29;25;51;24;50;38;33;7;16;40;46;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;30;2;23;48;41;53;9;19
12;22;15;3;21;52;57;45;35;59;49;50;37;6;8;13;20;47;1;10;29;25;51;24;34;38;33;7;16;40;46;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;30;2;23;48;41;53;9;19;6;272
6;272;12;22;15;3;21;52;57;45;35;59;49;50;37;6;8;13;20;47;1;10;29;25;51;24;34;38;33;7;16;40;46;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;30;2;23;48;41;53;9;19
12;22;15;3;21;52;57;45;35;59;49;50;37;6;8;13;20;48;1;10;29;25;51;24;34;38;33;7;16;40;46;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;30;2;23;47;41;53;9;19;6;272
6;272;12;22;15;3;21;52;57;45;35;59;49;50;37;6;8;13;20;48;1;10;29;25;51;24;34;38;33;7;16;40;46;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;30;2;23;47;41;53;9;19
12;22;15;3;21;52;57;45;35;59;49;50;37;6;8;13;20;24;1;10;29;25;51;48;34;38;33;7;16;40;46;31;43;55;44;56;18;58;14;63;17;26;54;36;4;60;39;32;42;11;62;64;61;28;5;27;30;2;23;47;41;53;9;19;6;272
