"X1";"X302";"X14";"X18";"X37";"X53";"X30";"X50";"X9";"X24";"X29";"X58";"X49";"X5";"X57";"X7";"X12";"X62";"X8";"X41";"X43";"X13";"X34";"X44";"X35";"X48";"X32";"X39";"X21";"X4";"X20";"X52";"X40";"X11";"X19";"X2";"X38";"X61";"X42";"X6";"X60";"X51";"X17";"X59";"X31";"X26";"X45";"X1.1";"X3";"X47";"X15";"X27";"X22";"X56";"X63";"X46";"X33";"X23";"X28";"X36";"X64";"X55";"X16";"X54";"X10";"X25"
3;314;14;58;37;47;2;61;9;15;29;49;44;5;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;52;11;46;43;21;42;60;51;30;48;31;45;19;35;3;17;13;59;6;56;10;1;34;27;28;50;57;53;22;16;8;63
14;58;37;47;2;61;9;15;29;49;44;5;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;48;31;45;19;35;3;17;13;59;6;56;10;52;34;27;28;50;57;53;22;16;8;63;3;314
3;314;14;58;37;47;2;61;9;15;29;49;44;5;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;48;31;45;19;35;3;17;13;59;6;56;10;52;34;27;28;50;57;53;22;16;8;63
14;58;37;47;2;61;9;15;29;49;44;13;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;48;31;45;19;35;3;17;5;59;6;56;10;52;34;27;28;50;57;53;22;16;8;63;3;314
3;314;14;58;37;47;2;61;9;15;29;49;44;13;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;48;31;45;19;35;3;17;5;59;6;56;10;52;34;27;28;50;57;53;22;16;8;63
14;58;37;48;2;61;9;15;29;49;44;13;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;47;31;45;19;35;3;17;5;59;6;56;10;52;34;27;28;50;57;53;22;16;8;63;3;314
3;314;14;58;37;48;2;61;9;15;29;49;44;13;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;47;31;45;19;35;3;17;5;59;6;56;10;52;34;27;28;50;57;53;22;16;8;63
14;58;37;48;2;61;9;15;29;49;44;13;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;47;31;45;19;35;3;17;5;57;6;56;10;52;34;27;28;50;59;53;22;16;8;63;3;314
3;314;14;58;37;48;2;61;9;15;29;49;44;13;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;47;31;45;19;35;3;17;5;57;6;56;10;52;34;27;28;50;59;53;22;16;8;63
14;58;37;48;2;61;9;15;29;49;44;13;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;6;56;10;52;34;27;28;50;59;53;22;16;8;63;3;314
3;314;14;58;37;48;2;61;9;15;29;49;44;13;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;6;56;10;52;34;27;28;50;59;53;22;16;8;63
14;58;37;48;2;61;27;15;29;49;44;13;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;6;56;10;52;34;9;28;50;59;53;22;16;8;63;3;314
3;314;14;58;37;48;2;61;27;15;29;49;44;13;33;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;6;56;10;52;34;9;28;50;59;53;22;16;8;63
14;58;37;48;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;63;3;314
3;314;14;58;37;48;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;23;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;63
14;58;37;48;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;63;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;23;3;318
3;318;14;58;37;48;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;40;62;20;63;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;23
14;58;37;48;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;62;40;20;63;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;23;3;310
4;310;14;58;37;48;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;62;40;20;63;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;23
14;58;37;48;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;62;20;40;63;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;23;4;314
4;314;14;58;37;48;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;36;64;32;39;7;4;62;20;40;63;1;11;46;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;23
14;58;37;48;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;46;64;32;39;7;4;62;20;40;63;1;11;36;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;23;4;312
4;312;14;58;37;48;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;46;64;32;39;7;4;62;20;40;63;1;11;36;43;21;42;60;51;30;19;31;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;23
14;58;37;31;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;46;64;32;39;7;4;62;20;40;63;1;11;36;43;21;42;60;51;30;19;48;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;23;4;308
4;308;14;58;37;31;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;46;64;32;39;7;4;62;20;40;63;1;11;36;43;21;42;60;51;30;19;48;45;47;35;3;17;5;57;33;56;10;52;34;9;28;50;59;53;22;16;8;23
14;58;37;31;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;46;64;32;39;7;4;62;20;40;63;1;11;36;43;21;42;60;51;30;19;48;45;47;35;3;17;5;57;33;28;10;52;34;9;56;50;59;53;22;16;8;23;4;308
4;308;14;58;37;31;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;46;64;32;39;7;4;62;20;40;63;1;11;36;43;21;42;60;51;30;19;48;45;47;35;3;17;5;57;33;28;10;52;34;9;56;50;59;53;22;16;8;23
14;58;37;31;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;46;64;32;39;7;4;62;20;40;63;1;11;36;43;50;42;60;51;30;19;48;45;47;35;3;17;5;57;33;28;10;52;34;9;56;21;59;53;22;16;8;23;4;304
4;304;14;58;37;31;2;61;27;15;29;49;44;13;6;38;12;55;25;41;54;24;26;18;46;64;32;39;7;4;62;20;40;63;1;11;36;43;50;42;60;51;30;19;48;45;47;35;3;17;5;57;33;28;10;52;34;9;56;21;59;53;22;16;8;23
14;58;37;31;2;61;27;15;29;17;44;13;6;38;12;55;25;41;54;24;26;18;46;64;32;39;7;4;62;20;40;63;1;11;36;43;50;42;60;51;30;19;48;45;47;35;3;49;5;57;33;28;10;52;34;9;56;21;59;53;22;16;8;23;4;308
4;308;14;58;37;31;2;61;27;15;29;17;44;13;6;38;12;55;25;41;54;24;26;18;46;64;32;39;7;4;62;20;40;63;1;11;36;43;50;42;60;51;30;19;48;45;47;35;3;49;5;57;33;28;10;52;34;9;56;21;59;53;22;16;8;23
14;58;37;31;2;61;27;15;29;17;44;13;6;38;12;55;25;41;54;24;26;18;46;64;1;39;7;4;62;20;40;63;32;11;36;43;50;42;60;51;30;19;48;45;47;35;3;49;5;57;33;28;10;52;34;9;56;21;59;53;22;16;8;23;4;310
4;310;14;58;37;31;2;61;27;15;29;17;44;13;6;38;12;55;25;41;54;24;26;18;46;64;1;39;7;4;62;20;40;63;32;11;36;43;50;42;60;51;30;19;48;45;47;35;3;49;5;57;33;28;10;52;34;9;56;21;59;53;22;16;8;23
14;58;37;31;2;61;27;15;29;17;44;13;6;38;12;28;25;41;54;24;26;18;46;64;1;39;7;4;62;20;40;63;32;11;36;43;50;42;60;51;30;19;48;45;47;35;3;49;5;57;33;55;10;52;34;9;56;21;59;53;22;16;8;23;4;310
4;310;14;58;37;31;2;61;27;15;29;17;44;13;6;38;12;28;25;41;54;24;26;18;46;64;1;39;7;4;62;20;40;63;32;11;36;43;50;42;60;51;30;19;48;45;47;35;3;49;5;57;33;55;10;52;34;9;56;21;59;53;22;16;8;23
14;58;37;31;2;61;27;15;29;17;44;13;6;38;12;28;25;47;54;24;26;18;46;64;1;39;7;4;62;20;40;63;32;11;36;43;50;42;60;51;30;19;48;45;41;35;3;49;5;57;33;55;10;52;34;9;56;21;59;53;22;16;8;23;4;310
4;310;14;58;37;31;2;61;27;15;29;17;44;13;6;38;12;28;25;47;54;24;26;18;46;64;1;39;7;4;62;20;40;63;32;11;36;43;50;42;60;51;30;19;48;45;41;35;3;49;5;57;33;55;10;52;34;9;56;21;59;53;22;16;8;23
14;58;37;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;1;39;7;4;62;20;40;63;32;11;36;43;50;42;60;51;30;19;48;45;41;35;17;49;5;57;33;55;10;52;34;9;56;21;59;53;22;16;8;23;4;310
4;310;14;58;37;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;1;39;7;4;62;20;40;63;32;11;36;43;50;42;60;51;30;19;48;45;41;35;17;49;5;57;33;55;10;52;34;9;56;21;59;53;22;16;8;23
14;37;58;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;1;39;7;4;62;20;40;63;32;11;36;43;50;42;60;51;30;19;48;45;41;35;17;49;5;57;33;55;10;52;34;9;56;21;59;53;22;16;8;23;4;306
4;306;14;37;58;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;1;39;7;4;62;20;40;63;32;11;36;43;50;42;60;51;30;19;48;45;41;35;17;49;5;57;33;55;10;52;34;9;56;21;59;53;22;16;8;23
14;37;58;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;62;20;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;35;17;49;5;57;33;55;10;52;34;9;56;21;59;53;22;16;8;23;4;306
4;306;14;37;58;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;62;20;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;35;17;49;5;57;33;55;10;52;34;9;56;21;59;53;22;16;8;23
34;37;58;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;62;20;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;35;17;49;5;57;33;55;10;52;14;9;56;21;59;53;22;16;8;23;4;306
4;306;34;37;58;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;62;20;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;35;17;49;5;57;33;55;10;52;14;9;56;21;59;53;22;16;8;23
34;37;58;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;35;20;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;17;49;5;57;33;55;10;52;14;9;56;21;59;53;22;16;8;23;4;302
4;302;34;37;58;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;35;20;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;17;49;5;57;33;55;10;52;14;9;56;21;59;53;22;16;8;23
34;37;58;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;17;49;5;57;33;55;10;52;14;9;56;20;59;53;22;16;8;23;4;310
4;310;34;37;58;31;2;61;27;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;17;49;5;57;33;55;10;52;14;9;56;20;59;53;22;16;8;23
34;37;58;31;2;61;53;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;17;49;5;57;33;55;10;52;14;9;56;20;59;27;22;16;8;23;4;310
4;310;34;37;58;31;2;61;53;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;17;49;5;57;33;55;10;52;14;9;56;20;59;27;22;16;8;23
34;37;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;55;10;52;14;9;56;20;59;27;22;16;8;23;4;304
4;304;34;37;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;47;54;24;26;18;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;55;10;52;14;9;56;20;59;27;22;16;8;23
34;37;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;18;54;24;26;47;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;55;10;52;14;9;56;20;59;27;22;16;8;23;4;304
4;304;34;37;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;18;54;24;26;47;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;55;10;52;14;9;56;20;59;27;22;16;8;23
34;10;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;18;54;24;26;47;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;55;37;52;14;9;56;20;59;27;22;16;8;23;4;304
4;304;34;10;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;18;54;24;26;47;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;55;37;52;14;9;56;20;59;27;22;16;8;23
34;10;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;26;47;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;55;37;52;14;9;56;20;59;27;18;16;8;23;4;304
5;304;34;10;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;26;47;46;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;55;37;52;14;9;56;20;59;27;18;16;8;23
34;10;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;26;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;55;37;52;14;9;56;20;59;27;18;16;8;23;5;304
5;304;34;10;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;26;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;55;37;52;14;9;56;20;59;27;18;16;8;23
34;10;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;55;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;26;37;52;14;9;56;20;59;27;18;16;8;23;5;304
5;304;34;10;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;55;64;42;39;7;4;35;21;40;63;32;11;36;43;50;1;60;51;30;19;48;45;41;62;58;49;5;57;33;26;37;52;14;9;56;20;59;27;18;16;8;23
34;50;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;55;64;42;39;7;4;35;21;40;63;32;11;36;43;10;1;60;51;30;19;48;45;41;62;58;49;5;57;33;26;37;52;14;9;56;20;59;27;18;16;8;23;5;296
5;296;34;50;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;55;64;42;39;7;4;35;21;40;63;32;11;36;43;10;1;60;51;30;19;48;45;41;62;58;49;5;57;33;26;37;52;14;9;56;20;59;27;18;16;8;23
34;50;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;36;43;10;1;60;51;30;19;48;45;55;62;58;49;5;57;33;26;37;52;14;9;56;20;59;27;18;16;8;23;5;296
5;296;34;50;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;36;43;10;1;60;51;30;19;48;45;55;62;58;49;5;57;33;26;37;52;14;9;56;20;59;27;18;16;8;23
34;50;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;36;43;9;1;60;51;30;19;48;45;55;62;58;49;5;57;33;26;37;52;14;10;56;20;59;27;18;16;8;23;5;296
5;296;34;50;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;36;43;9;1;60;51;30;19;48;45;55;62;58;49;5;57;33;26;37;52;14;10;56;20;59;27;18;16;8;23
34;50;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;36;56;9;1;60;51;30;19;48;45;55;62;58;49;5;57;33;26;37;52;14;10;43;20;59;27;18;16;8;23;5;296
5;296;34;50;17;31;2;61;53;15;29;3;44;13;6;38;12;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;36;56;9;1;60;51;30;19;48;45;55;62;58;49;5;57;33;26;37;52;14;10;43;20;59;27;18;16;8;23
34;50;17;31;2;61;53;15;29;3;44;13;6;38;49;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;36;56;9;1;60;51;30;19;48;45;55;62;58;12;5;57;33;26;37;52;14;10;43;20;59;27;18;16;8;23;5;290
5;290;34;50;17;31;2;61;53;15;29;3;44;13;6;38;49;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;36;56;9;1;60;51;30;19;48;45;55;62;58;12;5;57;33;26;37;52;14;10;43;20;59;27;18;16;8;23
34;50;17;31;2;61;53;15;29;3;44;13;6;38;49;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;36;56;58;1;60;51;30;19;48;45;55;62;9;12;5;57;33;26;37;52;14;10;43;20;59;27;18;16;8;23;5;286
5;286;34;50;17;31;2;61;53;15;29;3;44;13;6;38;49;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;36;56;58;1;60;51;30;19;48;45;55;62;9;12;5;57;33;26;37;52;14;10;43;20;59;27;18;16;8;23
34;50;17;31;2;61;53;15;29;3;44;13;6;38;49;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;10;43;20;59;27;18;16;8;23;5;286
5;286;34;50;17;31;2;61;53;15;29;3;44;13;6;38;49;28;25;22;54;24;46;47;41;64;42;39;7;4;35;21;40;63;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;10;43;20;59;27;18;16;8;23
34;50;17;31;2;61;53;15;29;3;44;13;6;38;49;28;25;22;54;24;46;47;41;64;16;39;7;4;35;21;40;63;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;10;43;20;59;27;18;42;8;23;5;286
5;286;34;50;17;31;2;61;53;15;29;3;44;13;6;38;49;28;25;22;54;24;46;47;41;64;16;39;7;4;35;21;40;63;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;10;43;20;59;27;18;42;8;23
34;50;17;31;2;61;53;15;29;3;44;13;10;38;49;28;25;22;54;24;46;47;41;64;16;39;7;4;35;21;40;63;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23;5;286
5;286;34;50;17;31;2;61;53;15;29;3;44;13;10;38;49;28;25;22;54;24;46;47;41;64;16;39;7;4;35;21;40;63;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23
34;50;17;31;2;61;53;15;29;3;44;63;10;38;49;28;25;22;54;24;46;47;41;64;16;39;7;4;35;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23;5;284
5;284;34;50;17;31;2;61;53;15;29;3;44;63;10;38;49;28;25;22;54;24;46;47;41;64;16;39;7;4;35;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23
34;50;17;31;2;61;53;64;29;3;44;63;10;38;49;28;25;22;54;24;46;47;41;15;16;39;7;4;35;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23;5;268
5;268;34;50;17;31;2;61;53;64;29;3;44;63;10;38;49;28;25;22;54;24;46;47;41;15;16;39;7;4;35;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23
34;50;17;31;2;61;53;64;29;3;44;63;10;38;49;28;25;22;54;24;46;47;41;15;16;35;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23;5;268
5;268;34;50;17;31;2;61;53;64;29;3;44;63;10;38;49;28;25;22;54;24;46;47;41;15;16;35;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;55;62;9;12;36;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23
34;50;17;31;2;61;53;64;29;3;44;63;10;38;49;28;25;22;54;24;46;47;41;15;16;35;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;36;62;9;12;55;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23;5;268
5;268;34;50;17;31;2;61;53;64;29;3;44;63;10;38;49;28;25;22;54;24;46;47;41;15;16;35;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;36;62;9;12;55;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23
34;50;17;31;2;61;53;64;29;3;44;22;10;38;49;28;25;63;54;24;46;47;41;15;16;35;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;36;62;9;12;55;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23;5;268
5;268;34;50;17;31;2;61;53;64;29;3;44;22;10;38;49;28;25;63;54;24;46;47;41;15;16;35;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;36;62;9;12;55;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23
34;50;17;31;2;61;53;64;29;3;44;22;10;38;49;28;25;63;54;24;46;47;41;15;16;35;7;4;39;21;40;13;32;11;5;56;59;1;60;51;30;19;48;45;36;62;9;12;55;57;33;26;37;52;14;6;43;20;58;27;18;42;8;23;5;276
5;268;34;50;17;31;2;61;53;64;29;3;44;22;10;38;49;28;25;63;54;24;46;47;41;15;16;35;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;36;62;9;12;55;57;33;26;37;52;14;6;43;20;59;27;18;42;8;23
34;50;17;31;2;61;53;64;29;3;44;22;10;38;49;28;57;63;54;24;46;47;41;15;16;35;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;36;62;9;12;55;25;33;26;37;52;14;6;43;20;59;27;18;42;8;23;5;252
5;252;34;50;17;31;2;61;53;64;29;3;44;22;10;38;49;28;57;63;54;24;46;47;41;15;16;35;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;36;62;9;12;55;25;33;26;37;52;14;6;43;20;59;27;18;42;8;23
34;50;17;31;2;61;53;64;29;3;44;22;10;38;49;28;57;63;54;24;46;47;35;15;16;41;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;36;62;9;12;55;25;33;26;37;52;14;6;43;20;59;27;18;42;8;23;5;252
5;252;34;50;17;31;2;61;53;64;29;3;44;22;10;38;49;28;57;63;54;24;46;47;35;15;16;41;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;36;62;9;12;55;25;33;26;37;52;14;6;43;20;59;27;18;42;8;23
34;50;17;31;2;61;42;64;29;3;44;22;10;38;49;28;57;63;54;24;46;47;35;15;16;41;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;36;62;9;12;55;25;33;26;37;52;14;6;43;20;59;27;18;53;8;23;5;252
6;252;34;50;17;31;2;61;42;64;29;3;44;22;10;38;49;28;57;63;54;24;46;47;35;15;16;41;7;4;39;21;40;13;32;11;5;56;58;1;60;51;30;19;48;45;36;62;9;12;55;25;33;26;37;52;14;6;43;20;59;27;18;53;8;23
34;50;17;31;2;61;42;64;29;3;44;22;10;38;49;28;57;63;54;24;46;47;35;15;16;41;7;4;39;21;40;13;32;11;5;56;58;14;60;51;30;19;48;45;36;62;9;12;55;25;33;26;37;52;1;6;43;20;59;27;18;53;8;23;6;252
6;252;34;50;17;31;2;61;42;64;29;3;44;22;10;38;49;28;57;63;54;24;46;47;35;15;16;41;7;4;39;21;40;13;32;11;5;56;58;14;60;51;30;19;48;45;36;62;9;12;55;25;33;26;37;52;1;6;43;20;59;27;18;53;8;23
34;50;17;31;2;61;42;64;29;3;44;22;10;38;49;28;57;63;54;24;46;47;35;15;16;41;7;4;39;21;40;13;32;11;5;56;58;14;60;51;30;19;23;45;36;62;9;12;55;25;33;26;37;52;1;6;43;20;59;27;18;53;8;48;6;252
6;252;34;50;17;31;2;61;42;64;29;3;44;22;10;38;49;28;57;63;54;24;46;47;35;15;16;41;7;4;39;21;40;13;32;11;5;56;58;14;60;51;30;19;23;45;36;62;9;12;55;25;33;26;37;52;1;6;43;20;59;27;18;53;8;48
34;50;17;31;2;61;42;64;29;3;44;22;10;38;49;28;57;63;54;24;46;47;35;15;16;41;7;4;39;21;37;13;32;11;5;56;58;14;60;51;30;19;23;45;36;62;9;12;55;25;33;26;40;52;1;6;43;20;59;27;18;53;8;48;6;252
