"X1";"X256";"X21";"X39";"X58";"X8";"X31";"X61";"X6";"X25";"X15";"X24";"X29";"X56";"X60";"X42";"X32";"X51";"X9";"X11";"X63";"X19";"X35";"X64";"X62";"X3";"X7";"X54";"X30";"X52";"X17";"X45";"X5";"X10";"X27";"X44";"X33";"X49";"X53";"X1.1";"X14";"X40";"X26";"X2";"X36";"X48";"X57";"X28";"X43";"X50";"X18";"X47";"X16";"X23";"X55";"X13";"X34";"X38";"X46";"X4";"X41";"X37";"X20";"X12";"X22";"X59"
3;286;13;57;58;6;11;61;8;21;44;43;29;4;7;42;32;59;9;22;60;19;53;64;33;36;48;54;40;17;49;45;1;10;27;31;2;34;51;38;41;3;20;5;39;62;15;28;18;63;24;14;16;26;55;56;30;37;46;25;47;12;50;35;23;52
13;57;58;6;11;61;8;21;44;43;29;4;7;42;32;59;9;22;60;19;53;64;33;36;48;54;40;17;49;45;1;10;27;31;2;34;51;38;41;3;20;5;39;62;15;28;18;63;24;55;16;26;14;56;30;37;46;25;47;12;50;35;23;52;3;286
3;286;13;57;58;6;11;61;8;21;44;43;29;4;7;42;32;59;9;22;60;19;53;64;33;36;48;54;40;17;49;45;1;10;27;31;2;34;51;38;41;3;20;5;39;62;15;28;18;63;24;55;16;26;14;56;30;37;46;25;47;12;50;35;23;52
13;57;58;6;11;61;8;21;44;43;29;4;7;42;32;59;9;22;60;19;53;64;33;36;48;54;40;63;49;45;1;10;27;31;2;34;51;38;41;3;20;5;39;62;15;28;18;17;24;55;16;26;14;56;30;37;46;25;47;12;50;35;23;52;3;286
3;286;13;57;58;6;11;61;8;21;44;43;29;4;7;42;32;59;9;22;60;19;53;64;33;36;48;54;40;63;49;45;1;10;27;31;2;34;51;38;41;3;20;5;39;62;15;28;18;17;24;55;16;26;14;56;30;37;46;25;47;12;50;35;23;52
13;57;58;6;11;61;8;21;44;43;29;4;7;42;32;59;9;22;60;19;53;64;33;36;48;54;40;63;49;45;1;10;27;31;2;34;51;38;41;3;20;5;39;62;15;28;18;17;24;55;16;50;14;56;30;37;46;25;47;12;26;35;23;52;3;286
3;286;13;57;58;6;11;61;8;21;44;43;29;4;7;42;32;59;9;22;60;19;53;64;33;36;48;54;40;63;49;45;1;10;27;31;2;34;51;38;41;3;20;5;39;62;15;28;18;17;24;55;16;50;14;56;30;37;46;25;47;12;26;35;23;52
13;57;58;6;11;61;8;21;44;43;29;3;7;42;32;59;9;22;60;19;53;64;33;36;48;54;40;63;49;45;1;10;27;31;2;34;51;38;41;4;20;5;39;62;15;28;18;17;24;55;16;50;14;56;30;37;46;25;47;12;26;35;23;52;3;286
3;286;13;57;58;6;11;61;8;21;44;43;29;3;7;42;32;59;9;22;60;19;53;64;33;36;48;54;40;63;49;45;1;10;27;31;2;34;51;38;41;4;20;5;39;62;15;28;18;17;24;55;16;50;14;56;30;37;46;25;47;12;26;35;23;52
13;57;58;6;11;61;8;21;44;43;29;3;7;42;32;59;9;22;31;19;53;64;33;36;48;54;40;63;49;45;1;10;27;60;2;34;51;38;41;4;20;5;39;62;15;28;18;17;24;55;16;50;14;56;30;37;46;25;47;12;26;35;23;52;3;282
3;282;13;57;58;6;11;61;8;21;44;43;29;3;7;42;32;59;9;22;31;19;53;64;33;36;48;54;40;63;49;45;1;10;27;60;2;34;51;38;41;4;20;5;39;62;15;28;18;17;24;55;16;50;14;56;30;37;46;25;47;12;26;35;23;52
13;57;58;6;11;61;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;36;48;54;40;63;49;45;1;10;27;60;2;34;51;38;41;4;20;5;39;62;15;28;18;17;24;55;16;50;14;56;30;37;46;25;47;12;26;35;23;52;3;270
3;270;13;57;58;6;11;61;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;36;48;54;40;63;49;45;1;10;27;60;2;34;51;38;41;4;20;5;39;62;15;28;18;17;24;55;16;50;14;56;30;37;46;25;47;12;26;35;23;52
13;57;58;6;11;61;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;36;48;54;40;63;49;45;1;10;27;60;2;34;51;38;41;4;20;5;39;62;15;28;35;17;24;55;16;50;14;56;30;37;46;25;47;12;26;18;23;52;3;270
3;270;13;57;58;6;11;61;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;36;48;54;40;63;49;45;1;10;27;60;2;34;51;38;41;4;20;5;39;62;15;28;35;17;24;55;16;50;14;56;30;37;46;25;47;12;26;18;23;52
13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;36;48;54;40;63;49;45;1;10;27;60;2;34;51;38;41;4;20;5;61;62;15;28;35;17;24;55;16;50;14;56;30;37;46;25;47;12;26;18;23;52;3;290
3;290;13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;36;48;54;40;63;49;45;1;10;27;60;2;34;51;38;41;4;20;5;61;62;15;28;35;17;24;55;16;50;14;56;30;37;46;25;47;12;26;18;23;52
13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;26;48;54;40;63;49;45;1;10;27;60;2;34;51;38;41;4;20;5;61;62;15;28;35;17;24;55;16;50;14;56;30;37;46;25;47;12;36;18;23;52;3;290
4;290;13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;26;48;54;40;63;49;45;1;10;27;60;2;34;51;38;41;4;20;5;61;62;15;28;35;17;24;55;16;50;14;56;30;37;46;25;47;12;36;18;23;52
13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;26;48;54;40;17;49;45;1;10;27;60;2;34;51;38;41;4;20;5;61;62;15;28;35;63;24;55;16;50;14;56;30;37;46;25;47;12;36;18;23;52;4;290
4;290;13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;26;48;54;40;17;49;45;1;10;27;60;2;34;51;38;41;4;20;5;61;62;15;28;35;63;24;55;16;50;14;56;30;37;46;25;47;12;36;18;23;52
13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;26;48;54;40;17;49;45;15;10;27;60;2;34;51;38;41;4;20;5;61;62;1;28;35;63;24;55;16;50;14;56;30;37;46;25;47;12;36;18;23;52;4;290
4;290;13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;26;48;54;40;17;49;45;15;10;27;60;2;34;51;38;41;4;20;5;61;62;1;28;35;63;24;55;16;50;14;56;30;37;46;25;47;12;36;18;23;52
13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;26;48;54;51;17;49;45;15;10;27;60;2;34;40;38;41;4;20;5;61;62;1;28;35;63;24;55;16;50;14;56;30;37;46;25;47;12;36;18;23;52;4;286
4;286;13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;19;42;64;33;26;48;54;51;17;49;45;15;10;27;60;2;34;40;38;41;4;20;5;61;62;1;28;35;63;24;55;16;50;14;56;30;37;46;25;47;12;36;18;23;52
13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;24;42;64;33;26;48;54;51;17;49;45;15;10;27;60;2;34;40;38;41;4;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;37;46;25;47;12;36;18;23;52;4;290
4;290;13;57;58;6;11;39;8;21;44;43;29;3;7;53;32;59;9;22;31;24;42;64;33;26;48;54;51;17;49;45;15;10;27;60;2;34;40;38;41;4;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;37;46;25;47;12;36;18;23;52
13;57;58;6;11;39;8;21;44;43;29;52;7;53;32;59;9;22;31;24;42;64;33;26;48;54;51;17;49;45;15;10;27;60;2;34;40;38;41;4;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;37;46;25;47;12;36;18;23;3;4;290
4;290;13;57;58;6;11;39;8;21;44;43;29;52;7;53;32;59;9;22;31;24;42;64;33;26;48;54;51;17;49;45;15;10;27;60;2;34;40;38;41;4;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;37;46;25;47;12;36;18;23;3
13;57;58;6;11;39;8;21;44;43;29;52;7;53;32;59;9;22;4;24;42;64;33;26;48;54;51;17;49;45;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;37;46;25;47;12;36;18;23;3;4;310
4;310;13;57;58;6;11;39;8;21;44;43;29;52;7;53;32;59;9;22;4;24;42;64;33;26;48;54;51;17;49;45;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;37;46;25;47;12;36;18;23;3
13;57;58;6;11;39;8;21;44;43;29;52;7;53;32;59;9;22;4;24;42;64;33;26;48;54;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;37;46;25;47;12;36;18;45;3;4;310
4;310;13;57;58;6;11;39;8;21;44;43;29;52;7;53;32;59;9;22;4;24;42;64;33;26;48;54;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;37;46;25;47;12;36;18;45;3
13;57;58;6;11;39;8;21;44;43;29;52;7;53;54;59;9;22;4;24;42;64;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;37;46;25;47;12;36;18;45;3;4;304
4;304;13;57;58;6;11;39;8;21;44;43;29;52;7;53;54;59;9;22;4;24;42;64;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;37;46;25;47;12;36;18;45;3
13;57;37;6;11;39;8;21;44;43;29;52;7;53;54;59;9;22;4;24;42;64;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;58;46;25;47;12;36;18;45;3;4;300
4;300;13;57;37;6;11;39;8;21;44;43;29;52;7;53;54;59;9;22;4;24;42;64;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;16;50;14;56;30;58;46;25;47;12;36;18;45;3
13;57;37;6;11;39;8;21;44;43;29;52;7;53;54;59;9;22;4;24;42;14;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;16;50;64;56;30;58;46;25;47;12;36;18;45;3;4;302
4;302;13;57;37;6;11;39;8;21;44;43;29;52;7;53;54;59;9;22;4;24;42;14;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;16;50;64;56;30;58;46;25;47;12;36;18;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;24;42;14;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;7;50;64;56;30;58;46;25;47;12;36;18;45;3;4;302
4;302;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;24;42;14;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;28;35;63;19;55;7;50;64;56;30;58;46;25;47;12;36;18;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;24;42;14;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;36;35;63;19;55;7;50;64;56;30;58;46;25;47;12;28;18;45;3;4;294
4;294;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;24;42;14;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;36;35;63;19;55;7;50;64;56;30;58;46;25;47;12;28;18;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;24;42;14;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;36;35;63;19;55;7;50;12;56;30;58;46;25;47;64;28;18;45;3;4;294
4;294;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;24;42;14;33;26;48;32;51;17;49;23;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;36;35;63;19;55;7;50;12;56;30;58;46;25;47;64;28;18;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;24;42;14;33;26;48;32;51;17;49;50;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;30;58;46;25;47;64;28;18;45;3;4;294
4;294;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;24;42;14;33;26;48;32;51;17;49;50;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;30;58;46;25;47;64;28;18;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;51;17;49;50;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;30;58;46;25;47;64;28;24;45;3;4;294
4;294;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;51;17;49;50;15;10;27;60;2;34;40;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;30;58;46;25;47;64;28;24;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;51;17;49;50;15;10;27;60;2;34;25;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;30;58;46;40;47;64;28;24;45;3;4;298
4;298;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;51;17;49;50;15;10;27;60;2;34;25;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;30;58;46;40;47;64;28;24;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;51;17;49;50;15;10;30;60;2;34;25;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;27;58;46;40;47;64;28;24;45;3;4;296
4;296;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;51;17;49;50;15;10;30;60;2;34;25;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;27;58;46;40;47;64;28;24;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;49;17;51;50;15;10;30;60;2;34;25;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;27;58;46;40;47;64;28;24;45;3;4;288
4;288;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;49;17;51;50;15;10;30;60;2;34;25;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;27;58;46;40;47;64;28;24;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;49;17;51;50;15;10;30;60;27;34;25;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;2;58;46;40;47;64;28;24;45;3;4;288
4;288;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;49;17;51;50;15;10;30;60;27;34;25;38;41;31;20;5;61;62;1;36;35;63;19;55;7;23;12;56;2;58;46;40;47;64;28;24;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;49;17;51;50;15;10;30;60;27;34;25;38;41;31;20;5;56;62;1;36;35;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3;4;288
5;288;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;49;17;51;50;15;10;30;60;27;34;25;38;41;31;20;5;56;62;1;36;35;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;49;17;27;50;15;10;30;60;51;34;25;38;41;31;20;5;56;62;1;36;35;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3;5;292
5;292;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;59;9;22;4;18;42;14;33;26;48;32;49;17;27;50;15;10;30;60;51;34;25;38;41;31;20;5;56;62;1;36;35;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;35;9;22;4;18;42;14;33;26;48;32;49;17;27;50;15;10;30;60;51;34;25;38;41;31;20;5;56;62;1;36;59;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3;5;292
5;292;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;35;9;22;4;18;42;14;33;26;48;32;49;17;27;50;15;10;30;60;51;34;25;38;41;31;20;5;56;62;1;36;59;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3
13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;35;9;22;4;18;42;14;33;26;48;32;49;17;27;50;15;10;30;60;62;34;25;38;41;31;20;5;56;51;1;36;59;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3;5;276
5;276;13;57;37;6;11;39;8;21;44;43;29;52;16;53;54;35;9;22;4;18;42;14;33;26;48;32;49;17;27;50;15;10;30;60;62;34;25;38;41;31;20;5;56;51;1;36;59;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3
13;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;49;17;27;50;15;10;30;60;62;34;25;38;41;31;20;5;56;51;1;36;59;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3;5;284
5;284;13;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;49;17;27;50;15;10;30;60;62;34;25;38;41;31;20;5;56;51;1;36;59;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3
13;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;20;17;27;50;15;10;30;60;62;34;25;38;41;31;49;5;56;51;1;36;59;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3;5;300
5;300;13;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;20;17;27;50;15;10;30;60;62;34;25;38;41;31;49;5;56;51;1;36;59;63;19;55;7;23;12;61;2;58;46;40;47;64;28;24;45;3
13;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;20;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;36;59;63;19;55;7;23;12;61;2;58;46;40;62;64;28;24;45;3;5;306
5;306;13;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;20;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;36;59;63;19;55;7;23;12;61;2;58;46;40;62;64;28;24;45;3
64;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;20;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;36;59;63;19;55;7;23;12;61;2;58;46;40;62;13;28;24;45;3;5;306
5;306;64;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;20;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;36;59;63;19;55;7;23;12;61;2;58;46;40;62;13;28;24;45;3
64;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;36;59;63;20;55;7;23;12;61;2;58;46;40;62;13;28;24;45;3;5;302
5;302;64;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;36;59;63;20;55;7;23;12;61;2;58;46;40;62;13;28;24;45;3
64;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;40;59;63;20;55;7;23;12;61;2;58;46;36;62;13;28;24;45;3;5;306
5;306;64;57;37;6;53;39;8;21;44;43;29;52;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;40;59;63;20;55;7;23;12;61;2;58;46;36;62;13;28;24;45;3
64;57;37;6;53;39;8;21;44;43;29;12;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;40;59;63;20;55;7;23;52;61;2;58;46;36;62;13;28;24;45;3;5;306
5;306;64;57;37;6;53;39;8;21;44;43;29;12;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;40;59;63;20;55;7;23;52;61;2;58;46;36;62;13;28;24;45;3
64;57;37;6;53;39;8;21;44;43;29;12;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;40;59;63;20;55;7;23;52;61;2;58;46;36;24;13;28;62;45;3;5;306
5;306;64;57;37;6;53;39;8;21;44;43;29;12;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;40;59;63;20;55;7;23;52;61;2;58;46;36;24;13;28;62;45;3
64;57;37;55;53;39;8;21;44;43;29;12;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;40;59;63;20;6;7;23;52;61;2;58;46;36;24;13;28;62;45;3;5;306
5;306;64;57;37;55;53;39;8;21;44;43;29;12;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;1;40;59;63;20;6;7;23;52;61;2;58;46;36;24;13;28;62;45;3
64;57;37;55;53;39;8;21;44;43;29;12;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;61;40;59;63;20;6;7;23;52;1;2;58;46;36;24;13;28;62;45;3;5;306
5;306;64;57;37;55;53;39;8;21;44;43;29;12;16;11;54;35;9;22;4;18;42;14;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;61;40;59;63;20;6;7;23;52;1;2;58;46;36;24;13;28;62;45;3
64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;61;40;59;63;20;6;7;23;52;1;2;58;46;36;24;13;28;62;45;3;5;304
5;304;64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;51;61;40;59;63;20;6;7;23;52;1;2;58;46;36;24;13;28;62;45;3
64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;59;61;40;51;63;20;6;7;23;52;1;2;58;46;36;24;13;28;62;45;3;5;304
5;304;64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;32;19;17;27;50;15;10;30;60;47;34;25;38;41;31;49;5;56;59;61;40;51;63;20;6;7;23;52;1;2;58;46;36;24;13;28;62;45;3
64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;32;19;17;30;50;15;10;27;60;47;34;25;38;41;31;49;5;56;59;61;40;51;63;20;6;7;23;52;1;2;58;46;36;24;13;28;62;45;3;5;302
5;302;64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;32;19;17;30;50;15;10;27;60;47;34;25;38;41;31;49;5;56;59;61;40;51;63;20;6;7;23;52;1;2;58;46;36;24;13;28;62;45;3
64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;32;19;17;30;50;15;10;27;60;47;34;25;38;41;31;49;5;56;59;61;40;51;63;20;6;7;23;52;1;2;58;46;62;24;13;28;36;45;3;5;302
5;302;64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;32;19;17;30;50;15;10;27;60;47;34;25;38;41;31;49;5;56;59;61;40;51;63;20;6;7;23;52;1;2;58;46;62;24;13;28;36;45;3
64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;32;19;17;30;50;15;10;27;60;47;34;25;38;41;31;49;5;56;59;61;36;51;63;20;6;7;23;52;1;2;58;46;62;24;13;28;40;45;3;5;298
5;298;64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;32;19;17;30;50;15;10;27;60;47;34;25;38;41;31;49;5;56;59;61;36;51;63;20;6;7;23;52;1;2;58;46;62;24;13;28;40;45;3
64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;59;19;17;30;50;15;10;27;60;47;34;25;38;41;31;49;5;56;32;61;36;51;63;20;6;7;23;52;1;2;58;46;62;24;13;28;40;45;3;5;306
5;306;64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;35;9;22;4;18;42;44;33;26;48;59;19;17;30;50;15;10;27;60;47;34;25;38;41;31;49;5;56;32;61;36;51;63;20;6;7;23;52;1;2;58;46;62;24;13;28;40;45;3
64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;25;9;22;4;18;42;44;33;26;48;59;19;17;30;50;15;10;27;60;47;34;35;38;41;31;49;5;56;32;61;36;51;63;20;6;7;23;52;1;2;58;46;62;24;13;28;40;45;3;5;302
6;302;64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;25;9;22;4;18;42;44;33;26;48;59;19;17;30;50;15;10;27;60;47;34;35;38;41;31;49;5;56;32;61;36;51;63;20;6;7;23;52;1;2;58;46;62;24;13;28;40;45;3
64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;25;9;22;4;18;42;44;33;26;48;62;19;17;30;50;15;10;27;60;47;34;35;38;41;31;49;5;56;32;61;36;51;63;20;6;7;23;52;1;2;58;46;59;24;13;28;40;45;3;6;302
6;302;64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;25;9;22;4;18;42;44;33;26;48;62;19;17;30;50;15;10;27;60;47;34;35;38;41;31;49;5;56;32;61;36;51;63;20;6;7;23;52;1;2;58;46;59;24;13;28;40;45;3
64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;25;9;22;4;18;42;44;33;26;48;28;19;17;30;50;15;10;27;60;47;34;35;38;41;31;49;5;56;32;61;36;51;63;20;6;7;23;52;1;2;58;46;59;24;13;62;40;45;3;6;302
6;302;64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;25;9;22;4;18;42;44;33;26;48;28;19;17;30;50;15;10;27;60;47;34;35;38;41;31;49;5;56;32;61;36;51;63;20;6;7;23;52;1;2;58;46;59;24;13;62;40;45;3
64;57;37;55;53;39;8;21;14;43;29;12;16;11;54;25;9;22;4;18;42;44;33;26;48;28;19;17;30;50;15;10;5;60;47;34;35;38;41;31;49;27;56;32;61;36;51;63;20;6;7;23;52;1;2;58;46;59;24;13;62;40;45;3;6;302
