"X1";"X258";"X24";"X25";"X21";"X10";"X26";"X64";"X34";"X6";"X16";"X11";"X55";"X18";"X13";"X50";"X32";"X12";"X30";"X19";"X40";"X57";"X35";"X61";"X45";"X43";"X3";"X15";"X56";"X60";"X58";"X37";"X5";"X59";"X41";"X28";"X49";"X2";"X38";"X22";"X48";"X33";"X29";"X53";"X54";"X14";"X4";"X42";"X46";"X20";"X1.1";"X39";"X23";"X47";"X51";"X52";"X63";"X8";"X44";"X9";"X62";"X7";"X36";"X31";"X17";"X27"
3;308;17;34;35;48;30;3;29;46;43;25;53;11;32;15;24;38;40;37;41;62;45;27;6;5;50;8;55;63;57;4;2;18;28;56;49;26;12;58;1;23;60;21;52;14;61;19;16;20;42;39;33;47;51;54;10;59;44;9;22;7;36;31;64;13
17;34;35;48;30;3;29;46;43;25;53;11;32;15;24;38;40;37;41;62;45;27;6;5;50;8;55;63;57;28;2;18;4;56;49;26;12;58;1;23;60;21;52;14;61;19;16;20;42;39;33;47;51;54;10;59;44;9;22;7;36;31;64;13;3;308
3;308;17;34;35;48;30;3;29;46;43;25;53;11;32;15;24;38;40;37;41;62;45;27;6;5;50;8;55;63;57;28;2;18;4;56;49;26;12;58;1;23;60;21;52;14;61;19;16;20;42;39;33;47;51;54;10;59;44;9;22;7;36;31;64;13
52;34;35;48;30;3;29;46;43;25;53;11;32;15;24;38;40;37;41;62;45;27;6;5;50;8;55;63;57;28;2;18;4;56;49;26;12;58;1;23;60;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;44;9;22;7;36;31;64;13;3;308
3;308;52;34;35;48;30;3;29;46;43;25;53;11;32;15;24;38;40;37;41;62;45;27;6;5;50;8;55;63;57;28;2;18;4;56;49;26;12;58;1;23;60;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;44;9;22;7;36;31;64;13
52;34;35;48;30;3;29;46;43;25;53;11;32;15;24;38;40;37;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;49;26;12;58;1;23;60;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;44;9;45;7;36;31;64;13;3;308
3;308;52;34;35;48;30;3;29;46;43;25;53;11;32;15;24;38;40;37;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;49;26;12;58;1;23;60;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;44;9;45;7;36;31;64;13
52;34;35;48;30;3;29;46;43;25;53;11;32;15;24;38;40;44;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;49;26;12;58;1;23;60;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;37;9;45;7;36;31;64;13;3;308
3;308;52;34;35;48;30;3;29;46;43;25;53;11;32;15;24;38;40;44;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;49;26;12;58;1;23;60;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;37;9;45;7;36;31;64;13
52;34;35;48;30;3;29;46;43;25;53;11;32;15;24;38;40;44;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;49;26;12;58;1;23;31;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;37;9;45;7;36;60;64;13;3;308
3;308;52;34;35;48;30;3;29;46;43;25;53;11;32;15;24;38;40;44;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;49;26;12;58;1;23;31;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;37;9;45;7;36;60;64;13
52;34;35;48;30;3;29;46;43;25;53;11;32;15;49;38;40;44;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;24;26;12;58;1;23;31;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;37;9;45;7;36;60;64;13;3;308
3;308;52;34;35;48;30;3;29;46;43;25;53;11;32;15;49;38;40;44;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;24;26;12;58;1;23;31;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;37;9;45;7;36;60;64;13
52;34;35;48;30;3;29;46;43;25;53;11;32;15;49;38;40;44;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;24;26;12;58;1;23;7;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;37;9;45;31;36;60;64;13;3;308
3;308;52;34;35;48;30;3;29;46;43;25;53;11;32;15;49;38;40;44;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;24;26;12;58;1;23;7;21;17;14;61;19;16;20;42;39;33;47;51;54;10;59;37;9;45;31;36;60;64;13
52;34;35;48;30;3;29;46;43;25;53;11;32;15;49;38;40;44;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;16;20;42;39;33;47;51;1;10;59;37;9;45;31;36;60;64;13;3;296
3;296;52;34;35;48;30;3;29;46;43;25;53;11;32;15;49;38;40;44;41;62;22;27;6;5;50;8;55;63;57;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;16;20;42;39;33;47;51;1;10;59;37;9;45;31;36;60;64;13
52;34;35;48;30;3;29;46;43;25;53;11;32;15;57;38;40;44;41;62;22;27;6;5;50;8;55;63;49;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;16;20;42;39;33;47;51;1;10;59;37;9;45;31;36;60;64;13;3;290
4;290;52;34;35;48;30;3;29;46;43;25;53;11;32;15;57;38;40;44;41;62;22;27;6;5;50;8;55;63;49;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;16;20;42;39;33;47;51;1;10;59;37;9;45;31;36;60;64;13
52;34;35;48;30;3;29;46;43;25;53;11;32;15;57;38;40;44;41;62;22;27;6;5;50;8;55;63;49;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;31;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13;4;290
4;290;52;34;35;48;30;3;29;46;43;25;53;11;32;15;57;38;40;44;41;62;22;27;6;5;50;8;55;63;49;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;31;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13
52;34;35;3;30;48;29;46;43;25;53;11;32;15;57;38;40;44;41;62;22;27;6;5;50;8;55;63;49;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;31;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13;4;290
4;290;52;34;35;3;30;48;29;46;43;25;53;11;32;15;57;38;40;44;41;62;22;27;6;5;50;8;55;63;49;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;31;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13
52;34;35;3;30;48;29;46;44;25;53;11;32;15;57;38;40;43;41;62;22;27;6;5;50;8;55;63;49;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;31;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13;4;290
4;290;52;34;35;3;30;48;29;46;44;25;53;11;32;15;57;38;40;43;41;62;22;27;6;5;50;8;55;63;49;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;31;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13
52;49;35;3;30;48;29;46;44;25;53;11;32;15;57;38;40;43;41;62;22;27;6;5;50;8;55;63;34;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;31;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13;4;290
4;290;52;49;35;3;30;48;29;46;44;25;53;11;32;15;57;38;40;43;41;62;22;27;6;5;50;8;55;63;34;28;2;18;4;56;24;26;12;58;54;23;7;21;17;14;61;19;31;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13
52;49;35;3;30;48;29;46;44;25;53;11;32;15;57;7;40;43;41;62;22;27;6;5;50;8;55;63;34;28;2;18;4;56;24;26;12;58;54;23;38;21;17;14;61;19;31;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13;4;290
4;290;52;49;35;3;30;48;29;46;44;25;53;11;32;15;57;7;40;43;41;62;22;27;6;5;50;8;55;63;34;28;2;18;4;56;24;26;12;58;54;23;38;21;17;14;61;19;31;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13
52;49;35;3;30;48;29;46;44;25;53;11;32;15;57;7;40;43;41;62;22;27;6;5;50;8;55;63;34;28;2;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;21;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13;4;290
4;290;52;49;35;3;30;48;29;46;44;25;53;11;32;15;57;7;40;43;41;62;22;27;6;5;50;8;55;63;34;28;2;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;21;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13
52;49;35;3;30;48;29;46;44;25;53;11;32;15;57;2;40;43;41;62;22;27;6;5;50;8;55;63;34;28;7;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;21;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13;4;290
4;290;52;49;35;3;30;48;29;46;44;25;53;11;32;15;57;2;40;43;41;62;22;27;6;5;50;8;55;63;34;28;7;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;21;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13
52;49;35;3;30;48;29;46;44;25;53;11;32;15;57;2;40;43;41;8;22;27;6;5;50;62;55;63;34;28;7;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;21;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13;4;286
4;286;52;49;35;3;30;48;29;46;44;25;53;11;32;15;57;2;40;43;41;8;22;27;6;5;50;62;55;63;34;28;7;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;21;20;42;39;33;47;51;1;10;59;37;9;45;16;36;60;64;13
52;49;35;3;30;48;29;45;44;25;53;11;32;15;57;2;40;43;41;8;22;27;6;5;50;62;55;63;34;28;7;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;21;20;42;39;33;47;51;1;10;59;37;9;46;16;36;60;64;13;4;282
4;282;52;49;35;3;30;48;29;45;44;25;53;11;32;15;57;2;40;43;41;8;22;27;6;5;50;62;55;63;34;28;7;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;21;20;42;39;33;47;51;1;10;59;37;9;46;16;36;60;64;13
52;49;35;3;30;48;29;45;44;25;53;11;32;15;57;2;40;43;41;8;22;10;6;5;50;62;55;63;34;28;7;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;21;20;42;39;33;47;51;1;27;59;37;9;46;16;36;60;64;13;4;284
4;284;52;49;35;3;30;48;29;45;44;25;53;11;32;15;57;2;40;43;41;8;22;10;6;5;50;62;55;63;34;28;7;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;21;20;42;39;33;47;51;1;27;59;37;9;46;16;36;60;64;13
52;49;35;3;30;48;29;45;44;25;53;11;32;15;21;2;40;43;41;8;22;10;6;5;50;62;55;63;34;28;7;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;59;37;9;46;16;36;60;64;13;4;286
4;286;52;49;35;3;30;48;29;45;44;25;53;11;32;15;21;2;40;43;41;8;22;10;6;5;50;62;55;63;34;28;7;18;4;56;24;26;12;58;54;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;59;37;9;46;16;36;60;64;13
52;49;35;3;30;48;29;45;44;25;53;11;32;15;21;2;40;54;41;8;22;10;6;5;50;62;55;63;34;28;7;18;4;56;24;26;12;58;43;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;59;37;9;46;16;36;60;64;13;4;292
4;292;52;49;35;3;30;48;29;45;44;25;53;11;32;15;21;2;40;54;41;8;22;10;6;5;50;62;55;63;34;28;7;18;4;56;24;26;12;58;43;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;59;37;9;46;16;36;60;64;13
52;49;35;3;30;48;29;45;44;25;53;11;32;15;21;2;40;54;41;8;22;10;6;5;50;62;55;63;34;28;7;18;4;56;24;46;12;58;43;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;59;37;9;26;16;36;60;64;13;4;292
4;292;52;49;35;3;30;48;29;45;44;25;53;11;32;15;21;2;40;54;41;8;22;10;6;5;50;62;55;63;34;28;7;18;4;56;24;46;12;58;43;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;59;37;9;26;16;36;60;64;13
52;49;35;3;30;48;59;45;44;25;53;11;32;15;21;2;40;54;41;8;22;10;6;5;50;62;55;63;34;28;7;18;4;56;24;46;12;58;43;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;29;37;9;26;16;36;60;64;13;4;292
4;292;52;49;35;3;30;48;59;45;44;25;53;11;32;15;21;2;40;54;41;8;22;10;6;5;50;62;55;63;34;28;7;18;4;56;24;46;12;58;43;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;29;37;9;26;16;36;60;64;13
52;49;35;3;30;48;59;45;44;25;53;11;32;15;21;2;40;54;41;8;22;29;6;5;50;62;55;63;34;28;7;18;4;56;24;46;12;58;43;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;10;37;9;26;16;36;60;64;13;4;290
4;290;52;49;35;3;30;48;59;45;44;25;53;11;32;15;21;2;40;54;41;8;22;29;6;5;50;62;55;63;34;28;7;18;4;56;24;46;12;58;43;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;10;37;9;26;16;36;60;64;13
52;49;35;3;30;48;59;45;44;25;53;11;32;15;21;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;46;12;58;43;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;28;37;9;26;16;36;60;64;13;4;294
4;294;52;49;35;3;30;48;59;45;44;25;53;11;32;15;21;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;46;12;58;43;23;38;31;17;14;61;19;57;20;42;39;33;47;51;1;27;28;37;9;26;16;36;60;64;13
52;49;35;33;30;48;59;45;44;25;53;11;32;15;21;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;46;12;58;43;23;38;31;17;14;61;19;57;20;42;39;3;47;51;1;27;28;37;9;26;16;36;60;64;13;4;298
4;298;52;49;35;33;30;48;59;45;44;25;53;11;32;15;21;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;46;12;58;43;23;38;31;17;14;61;19;57;20;42;39;3;47;51;1;27;28;37;9;26;16;36;60;64;13
52;49;35;33;30;48;59;45;44;25;53;11;32;15;21;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;46;12;58;43;20;38;31;17;14;61;19;57;23;42;39;3;47;51;1;27;28;37;9;26;16;36;60;64;13;4;298
4;298;52;49;35;33;30;48;59;45;44;25;53;11;32;15;21;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;46;12;58;43;20;38;31;17;14;61;19;57;23;42;39;3;47;51;1;27;28;37;9;26;16;36;60;64;13
52;49;35;33;30;48;59;45;44;25;53;11;32;15;3;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;46;12;58;43;20;38;31;17;14;61;19;57;23;42;39;21;47;51;1;27;28;37;9;26;16;36;60;64;13;4;292
4;292;52;49;35;33;30;48;59;45;44;25;53;11;32;15;3;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;46;12;58;43;20;38;31;17;14;61;19;57;23;42;39;21;47;51;1;27;28;37;9;26;16;36;60;64;13
52;49;35;33;30;48;59;45;44;25;53;11;32;15;3;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;60;12;58;43;20;38;31;17;14;61;19;57;23;42;39;21;47;51;1;27;28;37;9;26;16;36;46;64;13;4;292
5;292;52;49;35;33;30;48;59;45;44;25;53;11;32;15;3;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;60;12;58;43;20;38;31;17;14;61;19;57;23;42;39;21;47;51;1;27;28;37;9;26;16;36;46;64;13
52;49;35;33;30;48;59;45;44;25;53;11;32;15;3;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;60;12;58;43;20;38;31;17;14;61;19;57;23;9;39;21;47;51;1;27;28;37;42;26;16;36;46;64;13;5;292
5;292;52;49;35;33;30;48;59;45;44;25;53;11;32;15;3;2;40;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;60;12;58;43;20;38;31;17;14;61;19;57;23;9;39;21;47;51;1;27;28;37;42;26;16;36;46;64;13
52;49;35;33;30;48;59;45;44;25;53;11;32;15;3;2;46;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;60;12;58;43;20;38;31;17;14;61;19;57;23;9;39;21;47;51;1;27;28;37;42;26;16;36;40;64;13;5;284
5;284;52;49;35;33;30;48;59;45;44;25;53;11;32;15;3;2;46;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;60;12;58;43;20;38;31;17;14;61;19;57;23;9;39;21;47;51;1;27;28;37;42;26;16;36;40;64;13
52;49;35;33;30;48;59;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;60;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;51;1;27;28;37;42;26;16;36;40;64;13;5;292
5;292;52;49;35;33;30;48;59;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;50;62;55;63;34;10;7;18;4;56;24;60;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;51;1;27;28;37;42;26;16;36;40;64;13
52;49;35;33;30;48;50;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;59;62;55;63;34;10;7;18;4;56;24;60;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;51;1;27;28;37;42;26;16;36;40;64;13;5;292
5;292;52;49;35;33;30;48;50;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;59;62;55;63;34;10;7;18;4;56;24;60;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;51;1;27;28;37;42;26;16;36;40;64;13
52;49;35;33;30;48;50;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;59;62;55;63;34;10;7;18;4;56;24;60;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;27;28;37;42;26;16;36;40;64;51;5;292
5;292;52;49;35;33;30;48;50;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;59;62;55;63;34;10;7;18;4;56;24;60;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;27;28;37;42;26;16;36;40;64;51
52;49;35;33;30;48;50;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;59;62;55;63;34;10;7;18;4;56;27;60;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;24;28;37;42;26;16;36;40;64;51;5;294
5;294;52;49;35;33;30;48;50;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;59;62;55;63;34;10;7;18;4;56;27;60;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;24;28;37;42;26;16;36;40;64;51
52;49;35;33;30;48;50;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;59;60;55;63;34;10;7;18;4;56;27;62;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;24;28;37;42;26;16;36;40;64;51;5;294
5;294;52;49;35;33;30;48;50;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;59;60;55;63;34;10;7;18;4;56;27;62;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;24;28;37;42;26;16;36;40;64;51
52;49;35;33;30;48;50;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;59;60;55;63;34;10;7;18;4;56;27;62;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;24;28;64;42;26;16;36;40;37;51;5;294
5;294;52;49;35;33;30;48;50;45;44;20;53;11;32;15;3;2;46;54;41;8;22;29;6;5;59;60;55;63;34;10;7;18;4;56;27;62;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;24;28;64;42;26;16;36;40;37;51
52;49;35;33;30;48;50;45;44;20;53;2;32;15;3;11;46;54;41;8;22;29;6;5;59;60;55;63;34;10;7;18;4;56;27;62;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;24;28;64;42;26;16;36;40;37;51;5;294
5;294;52;49;35;33;30;48;50;45;44;20;53;2;32;15;3;11;46;54;41;8;22;29;6;5;59;60;55;63;34;10;7;18;4;56;27;62;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;24;28;64;42;26;16;36;40;37;51
52;49;35;33;30;48;50;45;44;20;53;2;32;15;3;11;46;54;41;8;22;29;6;5;59;60;55;63;34;10;7;18;24;56;27;62;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;4;28;64;42;26;16;36;40;37;51;5;294
5;294;52;49;35;33;30;48;50;45;44;20;53;2;32;15;3;11;46;54;41;8;22;29;6;5;59;60;55;63;34;10;7;18;24;56;27;62;12;58;43;25;38;31;17;14;61;19;57;23;9;39;21;47;13;1;4;28;64;42;26;16;36;40;37;51
52;49;35;33;30;48;50;45;44;20;53;2;32;15;3;11;46;54;41;8;22;29;6;5;59;60;55;63;34;10;7;18;24;56;27;62;12;58;43;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51;5;294
5;294;52;49;35;33;30;48;50;45;44;20;53;2;32;15;3;11;46;54;41;8;22;29;6;5;59;60;55;63;34;10;7;18;24;56;27;62;12;58;43;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51
52;49;35;33;30;48;50;45;44;20;53;2;32;15;3;11;46;54;41;8;22;29;59;5;6;60;55;63;34;10;7;18;24;56;27;62;12;58;43;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51;5;294
5;294;52;49;35;33;30;48;50;45;44;20;53;2;32;15;3;11;46;54;41;8;22;29;59;5;6;60;55;63;34;10;7;18;24;56;27;62;12;58;43;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51
52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;54;41;8;22;29;59;5;6;60;55;63;34;10;7;18;24;56;27;62;12;58;43;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51;5;302
5;302;52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;54;41;8;22;29;59;5;6;60;55;63;34;10;7;18;24;56;27;62;12;58;43;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51
52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;43;41;8;22;29;59;5;6;60;55;63;34;10;7;18;24;56;27;62;12;58;54;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51;5;296
5;296;52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;43;41;8;22;29;59;5;6;60;55;63;34;10;7;18;24;56;27;62;12;58;54;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51
52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;43;41;8;22;29;59;5;6;60;55;63;34;10;27;18;24;56;7;62;12;58;54;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51;5;294
5;294;52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;43;41;8;22;29;59;5;6;60;55;63;34;10;27;18;24;56;7;62;12;58;54;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51
52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;43;41;8;22;29;59;5;6;60;55;63;34;10;24;18;27;56;7;62;12;58;54;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51;5;296
5;296;52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;43;41;8;22;29;59;5;6;60;55;63;34;10;24;18;27;56;7;62;12;58;54;25;38;13;17;14;61;19;57;23;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;51
52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;43;41;8;22;29;59;5;6;60;55;63;34;10;24;18;27;56;7;62;12;58;54;25;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;23;5;296
5;296;52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;43;41;8;22;29;59;5;6;60;55;63;34;10;24;18;27;56;7;62;12;58;54;25;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;23
52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;43;41;8;22;29;59;5;6;60;55;63;34;10;24;25;27;56;7;62;12;58;54;18;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;23;5;292
5;292;52;49;35;45;30;48;50;33;44;20;53;2;32;15;3;11;46;43;41;8;22;29;59;5;6;60;55;63;34;10;24;25;27;56;7;62;12;58;54;18;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;23
52;49;35;45;30;48;50;33;44;20;53;2;8;15;3;11;46;43;41;32;22;29;59;5;6;60;55;63;34;10;24;25;27;56;7;62;12;58;54;18;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;23;5;292
5;292;52;49;35;45;30;48;50;33;44;20;53;2;8;15;3;11;46;43;41;32;22;29;59;5;6;60;55;63;34;10;24;25;27;56;7;62;12;58;54;18;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;23
52;49;35;45;30;48;50;33;44;20;53;3;8;15;2;11;46;43;41;32;22;29;59;5;6;60;55;63;34;10;24;25;27;56;7;62;12;58;54;18;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;23;5;296
6;296;52;49;35;45;30;48;50;33;44;20;53;3;8;15;2;11;46;43;41;32;22;29;59;5;6;60;55;63;34;10;24;25;27;56;7;62;12;58;54;18;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;42;26;16;36;40;37;23
52;49;35;45;30;48;50;33;44;20;53;3;8;15;2;11;46;43;41;32;22;29;59;5;6;60;55;63;34;10;24;25;27;56;7;62;12;58;54;18;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;40;26;16;36;42;37;23;6;296
6;296;52;49;35;45;30;48;50;33;44;20;53;3;8;15;2;11;46;43;41;32;22;29;59;5;6;60;55;63;34;10;24;25;27;56;7;62;12;58;54;18;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;40;26;16;36;42;37;23
52;49;35;20;30;48;50;33;44;45;53;3;8;15;2;11;46;43;41;32;22;29;59;5;6;60;55;63;34;10;24;25;27;56;7;62;12;58;54;18;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;40;26;16;36;42;37;23;6;276
6;276;52;49;35;20;30;48;50;33;44;45;53;3;8;15;2;11;46;43;41;32;22;29;59;5;6;60;55;63;34;10;24;25;27;56;7;62;12;58;54;18;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;40;26;16;36;42;37;23
52;49;35;20;30;48;50;33;44;45;53;3;16;15;2;11;46;43;41;32;22;29;59;5;6;60;55;63;34;10;24;25;27;56;7;62;12;58;54;18;38;13;17;14;61;19;57;51;9;39;21;47;31;1;4;28;64;40;26;8;36;42;37;23;6;276
