"X1";"X278";"X48";"X43";"X2";"X45";"X41";"X46";"X17";"X61";"X10";"X20";"X58";"X38";"X11";"X31";"X37";"X15";"X1.1";"X51";"X32";"X49";"X24";"X23";"X39";"X22";"X28";"X13";"X35";"X50";"X9";"X26";"X40";"X25";"X21";"X30";"X14";"X27";"X57";"X54";"X19";"X62";"X18";"X8";"X7";"X60";"X3";"X34";"X33";"X52";"X16";"X44";"X64";"X4";"X36";"X47";"X59";"X42";"X6";"X29";"X56";"X12";"X53";"X5";"X63";"X55"
3;284;26;55;58;28;13;52;53;48;17;23;2;24;14;27;25;49;4;51;45;59;15;61;35;47;46;41;39;43;38;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;20;30;1;22;40;5;16;9;12;11;33;19;50
26;55;58;28;13;52;53;48;17;23;2;24;14;27;25;49;4;51;45;59;15;61;35;47;46;41;39;43;38;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;30;20;1;22;40;5;16;9;12;11;33;19;50;3;284
3;284;26;55;58;28;13;52;53;48;17;23;2;24;14;27;25;49;4;51;45;59;15;61;35;47;46;41;39;43;38;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;30;20;1;22;40;5;16;9;12;11;33;19;50
26;55;58;28;13;46;53;48;17;23;2;24;14;27;25;49;4;51;45;59;15;61;35;47;52;41;39;43;38;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;30;20;1;22;40;5;16;9;12;11;33;19;50;3;288
3;288;26;55;58;28;13;46;53;48;17;23;2;24;14;27;25;49;4;51;45;59;15;61;35;47;52;41;39;43;38;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;30;20;1;22;40;5;16;9;12;11;33;19;50
26;38;58;28;13;46;53;48;17;23;2;24;14;27;25;49;4;51;45;59;15;61;35;47;52;41;39;43;55;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;30;20;1;22;40;5;16;9;12;11;33;19;50;3;288
3;288;26;38;58;28;13;46;53;48;17;23;2;24;14;27;25;49;4;51;45;59;15;61;35;47;52;41;39;43;55;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;30;20;1;22;40;5;16;9;12;11;33;19;50
48;38;58;28;13;46;53;26;17;23;2;24;14;27;25;49;4;51;45;59;15;61;35;47;52;41;39;43;55;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;30;20;1;22;40;5;16;9;12;11;33;19;50;3;280
3;280;48;38;58;28;13;46;53;26;17;23;2;24;14;27;25;49;4;51;45;59;15;61;35;47;52;41;39;43;55;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;30;20;1;22;40;5;16;9;12;11;33;19;50
48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;59;15;61;35;47;52;41;39;43;55;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;25;20;1;22;40;5;16;9;12;11;33;19;50;3;284
3;284;48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;59;15;61;35;47;52;41;39;43;55;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;25;20;1;22;40;5;16;9;12;11;33;19;50
48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;55;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;25;20;1;22;59;5;16;9;12;11;33;19;50;3;284
3;284;48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;55;32;42;36;3;6;56;7;31;54;63;62;18;8;10;60;29;34;57;37;21;44;64;25;20;1;22;59;5;16;9;12;11;33;19;50
48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;55;32;42;36;3;34;56;7;31;54;63;62;18;8;10;60;29;6;57;37;21;44;64;25;20;1;22;59;5;16;9;12;11;33;19;50;3;276
3;276;48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;55;32;42;36;3;34;56;7;31;54;63;62;18;8;10;60;29;6;57;37;21;44;64;25;20;1;22;59;5;16;9;12;11;33;19;50
48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;19;32;42;36;3;34;56;7;31;54;63;62;18;8;10;60;29;6;57;37;21;44;64;25;20;1;22;59;5;16;9;12;11;33;55;50;3;276
3;276;48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;19;32;42;36;3;34;56;7;31;54;63;62;18;8;10;60;29;6;57;37;21;44;64;25;20;1;22;59;5;16;9;12;11;33;55;50
48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;19;32;42;36;3;34;56;11;31;54;63;62;18;8;10;60;29;6;57;37;21;44;64;25;20;1;22;59;5;16;9;12;7;33;55;50;3;276
4;276;48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;19;32;42;36;3;34;56;11;31;54;63;62;18;8;10;60;29;6;57;37;21;44;64;25;20;1;22;59;5;16;9;12;7;33;55;50
48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;19;32;42;36;3;34;56;11;31;54;63;62;18;8;10;60;29;6;57;37;21;44;12;25;20;1;22;59;5;16;9;64;7;33;55;50;4;276
4;276;48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;19;32;42;36;3;34;56;11;31;54;63;62;18;8;10;60;29;6;57;37;21;44;12;25;20;1;22;59;5;16;9;64;7;33;55;50
48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;19;32;42;36;3;34;56;11;31;54;63;62;18;8;10;60;29;6;57;37;22;44;12;25;20;1;21;59;5;16;9;64;7;33;55;50;4;276
4;276;48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;19;32;42;36;3;34;56;11;31;54;63;62;18;8;10;60;29;6;57;37;22;44;12;25;20;1;21;59;5;16;9;64;7;33;55;50
48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;57;32;42;36;3;34;56;11;31;54;63;62;18;8;10;60;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;33;55;50;4;276
4;276;48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;57;32;42;36;3;34;56;11;31;54;63;62;18;8;10;60;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;33;55;50
48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;57;32;42;36;3;34;56;11;31;54;63;62;18;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;33;55;50;4;260
4;260;48;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;57;32;42;36;3;34;56;11;31;54;63;62;18;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;33;55;50
33;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;57;32;42;36;3;34;56;11;31;54;63;62;18;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;48;55;50;4;260
4;260;33;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;57;32;42;36;3;34;56;11;31;54;63;62;18;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;48;55;50
33;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;57;32;42;36;3;34;56;11;31;54;63;48;18;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;62;55;50;4;260
4;260;33;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;52;41;39;43;57;32;42;36;3;34;56;11;31;54;63;48;18;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;62;55;50
33;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;18;41;39;43;57;32;42;36;3;34;56;11;31;54;63;48;52;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;62;55;50;4;260
4;260;33;38;58;28;13;46;53;26;17;23;2;24;14;27;30;49;4;51;45;40;15;61;35;47;18;41;39;43;57;32;42;36;3;34;56;11;31;54;63;48;52;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;62;55;50
33;38;58;28;13;46;53;26;17;40;2;24;14;27;30;49;4;51;45;23;15;61;35;47;18;41;39;43;57;32;42;36;3;34;56;11;31;54;63;48;52;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;62;55;50;4;262
4;262;33;38;58;28;13;46;53;26;17;40;2;24;14;27;30;49;4;51;45;23;15;61;35;47;18;41;39;43;57;32;42;36;3;34;56;11;31;54;63;48;52;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;62;55;50
33;38;58;28;13;46;53;26;17;40;2;24;14;27;30;49;4;51;45;23;15;61;35;47;18;41;39;43;57;32;42;56;3;34;36;11;31;54;63;48;52;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;62;55;50;4;262
4;262;33;38;58;28;13;46;53;26;17;40;2;24;14;27;30;49;4;51;45;23;15;61;35;47;18;41;39;43;57;32;42;56;3;34;36;11;31;54;63;48;52;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;62;55;50
33;38;58;28;13;52;53;26;17;40;2;24;14;27;30;49;4;51;45;23;15;61;35;47;18;41;39;43;57;32;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;62;55;50;4;274
4;274;33;38;58;28;13;52;53;26;17;40;2;24;14;27;30;49;4;51;45;23;15;61;35;47;18;41;39;43;57;32;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;64;7;62;55;50
33;38;58;28;13;52;53;26;17;64;2;24;14;27;30;49;4;51;45;23;15;61;35;47;18;41;39;43;57;32;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;40;7;62;55;50;4;266
4;266;33;38;58;28;13;52;53;26;17;64;2;24;14;27;30;49;4;51;45;23;15;61;35;47;18;41;39;43;57;32;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;40;7;62;55;50
33;38;39;28;13;52;53;26;17;64;2;24;14;27;30;49;4;51;45;23;15;61;35;47;18;41;58;43;57;32;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;40;7;62;55;50;4;280
4;280;33;38;39;28;13;52;53;26;17;64;2;24;14;27;30;49;4;51;45;23;15;61;35;47;18;41;58;43;57;32;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;37;22;44;12;25;20;1;21;59;5;16;9;40;7;62;55;50
33;38;39;28;13;52;53;26;17;64;2;24;14;27;30;49;37;51;45;23;15;61;35;47;18;41;58;43;57;32;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;22;44;12;25;20;1;21;59;5;16;9;40;7;62;55;50;4;292
4;292;33;38;39;28;13;52;53;26;17;64;2;24;14;27;30;49;37;51;45;23;15;61;35;47;18;41;58;43;57;32;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;22;44;12;25;20;1;21;59;5;16;9;40;7;62;55;50
33;38;39;28;13;52;53;26;17;64;2;24;14;27;30;49;37;51;45;23;15;61;35;47;18;62;58;43;57;32;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;22;44;12;25;20;1;21;59;5;16;9;40;7;41;55;50;4;292
4;292;33;38;39;28;13;52;53;26;17;64;2;24;14;27;30;49;37;51;45;23;15;61;35;47;18;62;58;43;57;32;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;22;44;12;25;20;1;21;59;5;16;9;40;7;41;55;50
33;38;39;28;13;52;53;26;17;64;2;24;14;27;30;49;37;51;45;23;15;61;35;47;18;62;58;43;57;25;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;22;44;12;32;20;1;21;59;5;16;9;40;7;41;55;50;4;292
4;292;33;38;39;28;13;52;53;26;17;64;2;24;14;27;30;49;37;51;45;23;15;61;35;47;18;62;58;43;57;25;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;22;44;12;32;20;1;21;59;5;16;9;40;7;41;55;50
33;38;28;39;13;52;53;26;17;64;2;24;14;27;30;49;37;51;45;23;15;61;35;47;18;62;58;43;57;25;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;22;44;12;32;20;1;21;59;5;16;9;40;7;41;55;50;4;286
4;286;33;38;28;39;13;52;53;26;17;64;2;24;14;27;30;49;37;51;45;23;15;61;35;47;18;62;58;43;57;25;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;22;44;12;32;20;1;21;59;5;16;9;40;7;41;55;50
33;38;28;39;13;52;53;62;17;64;2;24;14;27;30;49;37;51;45;23;15;61;35;47;18;26;58;43;57;25;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;22;44;12;32;20;1;21;59;5;16;9;40;7;41;55;50;4;286
4;286;33;38;28;39;13;52;53;62;17;64;2;24;14;27;30;49;37;51;45;23;15;61;35;47;18;26;58;43;57;25;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;22;44;12;32;20;1;21;59;5;16;9;40;7;41;55;50
33;38;28;39;13;52;53;62;17;64;2;24;14;27;30;49;37;51;45;23;15;61;22;47;18;26;58;43;57;25;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;35;44;12;32;20;1;21;59;5;16;9;40;7;41;55;50;4;286
4;286;33;38;28;39;13;52;53;62;17;64;2;24;14;27;30;49;37;51;45;23;15;61;22;47;18;26;58;43;57;25;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;35;44;12;32;20;1;21;59;5;16;9;40;7;41;55;50
33;38;28;39;13;52;53;62;17;64;2;24;14;27;30;49;37;51;45;23;15;61;22;47;18;26;58;43;57;25;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;35;44;12;32;9;1;21;59;5;16;20;40;7;41;55;50;4;286
4;286;33;38;28;39;13;52;53;62;17;64;2;24;14;27;30;49;37;51;45;23;15;61;22;47;18;26;58;43;57;25;42;56;3;34;36;11;31;54;63;48;46;8;60;10;29;6;19;4;35;44;12;32;9;1;21;59;5;16;20;40;7;41;55;50
33;38;28;39;54;52;53;62;17;64;2;24;14;27;30;49;37;51;45;23;15;61;22;47;18;26;58;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;6;19;4;35;44;12;32;9;1;21;59;5;16;20;40;7;41;55;50;4;286
5;286;33;38;28;39;54;52;53;62;17;64;2;24;14;27;30;49;37;51;45;23;15;61;22;47;18;26;58;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;6;19;4;35;44;12;32;9;1;21;59;5;16;20;40;7;41;55;50
33;38;28;39;54;52;53;62;9;64;2;24;14;27;30;49;37;51;45;23;15;61;22;47;18;26;58;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;6;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;41;55;50;5;286
5;286;33;38;28;39;54;52;53;62;9;64;2;24;14;27;30;49;37;51;45;23;15;61;22;47;18;26;58;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;6;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;41;55;50
33;38;28;39;54;52;53;62;9;64;2;24;14;27;30;49;37;51;45;23;15;61;22;47;18;26;41;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;6;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;58;55;50;5;286
5;286;33;38;28;39;54;52;53;62;9;64;2;24;14;27;30;49;37;51;45;23;15;61;22;47;18;26;41;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;6;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;58;55;50
33;38;28;39;54;52;53;62;9;64;2;24;14;27;30;49;37;51;45;23;15;61;6;47;18;26;41;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;22;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;58;55;50;5;282
5;282;33;38;28;39;54;52;53;62;9;64;2;24;14;27;30;49;37;51;45;23;15;61;6;47;18;26;41;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;22;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;58;55;50
33;38;28;39;54;52;53;62;9;64;2;24;14;27;61;49;37;51;45;23;15;30;6;47;18;26;41;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;22;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;58;55;50;5;286
5;286;33;38;28;39;54;52;53;62;9;64;2;24;14;27;61;49;37;51;45;23;15;30;6;47;18;26;41;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;22;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;58;55;50
33;38;28;39;54;52;53;62;9;64;2;24;14;27;61;49;37;51;45;23;15;30;6;47;50;26;41;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;22;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;58;55;18;5;286
5;286;33;38;28;39;54;52;53;62;9;64;2;24;14;27;61;49;37;51;45;23;15;30;6;47;50;26;41;43;57;25;42;56;3;34;36;11;31;13;63;48;46;8;60;10;29;22;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;58;55;18
33;38;28;39;54;52;53;62;9;64;2;24;14;27;61;49;37;51;45;23;48;30;6;47;50;26;41;43;57;25;42;56;3;34;36;11;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;58;55;18;5;286
5;286;33;38;28;39;54;52;53;62;9;64;2;24;14;27;61;49;37;51;45;23;48;30;6;47;50;26;41;43;57;25;42;56;3;34;36;11;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;32;17;1;21;59;5;16;20;40;7;58;55;18
33;38;28;39;54;52;32;62;9;64;2;24;14;27;61;49;37;51;45;23;48;30;6;47;50;26;41;43;57;25;42;56;3;34;36;11;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;59;5;16;20;40;7;58;55;18;5;286
5;286;33;38;28;39;54;52;32;62;9;64;2;24;14;27;61;49;37;51;45;23;48;30;6;47;50;26;41;43;57;25;42;56;3;34;36;11;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;59;5;16;20;40;7;58;55;18
33;38;28;39;54;52;32;62;9;64;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;42;56;3;34;36;11;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;59;5;16;20;40;7;58;55;18;5;286
5;286;33;38;28;39;54;52;32;62;9;64;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;42;56;3;34;36;11;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;59;5;16;20;40;7;58;55;18
33;38;28;39;54;52;32;62;9;64;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;55;56;3;34;36;11;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;59;5;16;20;40;7;58;42;18;5;286
5;286;33;38;28;39;54;52;32;62;9;64;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;55;56;3;34;36;11;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;59;5;16;20;40;7;58;42;18
33;38;28;39;54;52;32;62;58;64;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;55;56;3;34;36;11;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;59;5;16;20;40;7;9;42;18;5;286
5;286;33;38;28;39;54;52;32;62;58;64;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;55;56;3;34;36;11;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;59;5;16;20;40;7;9;42;18
33;38;28;39;54;52;32;62;58;64;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;55;56;3;34;36;59;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;11;5;16;20;40;7;9;42;18;5;286
5;286;33;38;28;39;54;52;32;62;58;64;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;55;56;3;34;36;59;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;11;5;16;20;40;7;9;42;18
33;38;28;39;54;52;32;62;58;59;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;55;56;3;34;36;64;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;11;5;16;20;40;7;9;42;18;5;294
5;294;33;38;28;39;54;52;32;62;58;59;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;55;56;3;34;36;64;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;11;5;16;20;40;7;9;42;18
33;38;28;39;54;52;32;16;58;59;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;55;56;3;34;36;64;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;11;5;62;20;40;7;9;42;18;5;302
5;302;33;38;28;39;54;52;32;16;58;59;2;24;14;27;61;49;37;51;45;30;48;23;6;47;50;26;41;43;57;25;55;56;3;34;36;64;31;13;63;15;46;8;60;10;29;22;19;4;35;44;12;53;17;1;21;11;5;62;20;40;7;9;42;18
33;38;28;39;54;52;32;16;58;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;43;57;25;55;56;3;34;36;64;31;13;63;15;46;23;60;10;29;22;19;4;35;44;12;53;17;1;21;11;5;62;20;40;7;9;42;18;5;306
5;306;33;38;28;39;54;52;32;16;58;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;43;57;25;55;56;3;34;36;64;31;13;63;15;46;23;60;10;29;22;19;4;35;44;12;53;17;1;21;11;5;62;20;40;7;9;42;18
33;38;28;39;54;52;32;16;58;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;43;57;25;55;56;3;34;36;64;31;13;63;19;46;23;60;10;29;22;15;4;35;44;12;53;17;1;21;11;5;62;20;40;7;9;42;18;5;306
5;306;33;38;28;39;54;52;32;16;58;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;43;57;25;55;56;3;34;36;64;31;13;63;19;46;23;60;10;29;22;15;4;35;44;12;53;17;1;21;11;5;62;20;40;7;9;42;18
33;38;28;39;54;52;32;16;23;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;43;57;25;55;56;3;34;36;64;31;13;63;19;46;58;60;10;29;22;15;4;35;44;12;53;17;1;21;11;5;62;20;40;7;9;42;18;5;306
5;306;33;38;28;39;54;52;32;16;23;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;43;57;25;55;56;3;34;36;64;31;13;63;19;46;58;60;10;29;22;15;4;35;44;12;53;17;1;21;11;5;62;20;40;7;9;42;18
33;38;28;39;54;52;32;16;23;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;64;31;13;63;19;46;58;60;10;29;22;15;4;35;44;12;53;17;1;21;11;5;62;20;40;7;9;43;18;5;306
5;306;33;38;28;39;54;52;32;16;23;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;64;31;13;63;19;46;58;60;10;29;22;15;4;35;44;12;53;17;1;21;11;5;62;20;40;7;9;43;18
33;38;28;39;54;52;32;16;23;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;64;31;13;63;19;46;58;60;10;29;22;15;4;35;44;12;7;17;1;21;11;5;62;20;40;53;9;43;18;5;306
5;306;33;38;28;39;54;52;32;16;23;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;64;31;13;63;19;46;58;60;10;29;22;15;4;35;44;12;7;17;1;21;11;5;62;20;40;53;9;43;18
33;38;28;39;54;52;32;16;23;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;64;31;13;63;19;46;58;60;22;29;10;15;4;35;44;12;7;17;1;21;11;5;62;20;40;53;9;43;18;5;306
5;306;33;38;28;39;54;52;32;16;23;59;2;24;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;64;31;13;63;19;46;58;60;22;29;10;15;4;35;44;12;7;17;1;21;11;5;62;20;40;53;9;43;18
33;38;28;39;54;52;32;16;23;59;2;64;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;24;31;13;63;19;46;58;60;22;29;10;15;4;35;44;12;7;17;1;21;11;5;62;20;40;53;9;43;18;5;306
6;306;33;38;28;39;54;52;32;16;23;59;2;64;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;24;31;13;63;19;46;58;60;22;29;10;15;4;35;44;12;7;17;1;21;11;5;62;20;40;53;9;43;18
33;38;28;39;54;52;20;16;23;59;2;64;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;24;31;13;63;19;46;58;60;22;29;10;15;4;35;44;12;7;17;1;21;11;5;62;32;40;53;9;43;18;6;306
6;306;33;38;28;39;54;52;20;16;23;59;2;64;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;24;31;13;63;19;46;58;60;22;29;10;15;4;35;44;12;7;17;1;21;11;5;62;32;40;53;9;43;18
4;38;28;39;54;52;20;16;23;59;2;64;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;24;31;13;63;19;46;58;60;22;29;10;15;33;35;44;12;7;17;1;21;11;5;62;32;40;53;9;43;18;6;306
6;306;4;38;28;39;54;52;20;16;23;59;2;64;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;24;31;13;63;19;46;58;60;22;29;10;15;33;35;44;12;7;17;1;21;11;5;62;32;40;53;9;43;18
4;38;28;39;54;52;20;16;23;59;2;64;14;27;61;49;37;51;45;30;48;8;6;47;50;26;41;42;57;25;55;56;3;34;36;24;31;13;63;19;46;58;60;32;29;10;15;33;35;44;12;7;17;1;21;11;5;62;22;40;53;9;43;18;6;298
