"X1";"X26024";"X11";"X6";"X32";"X26";"X25";"X20";"X2";"X13";"X4";"X21";"X27";"X31";"X9";"X5";"X29";"X3";"X7";"X14";"X15";"X24";"X18";"X8";"X1.1";"X23";"X10";"X30";"X28";"X12";"X19";"X17";"X22";"X16"
5;26964;1;16;24;17;3;5;11;29;15;7;23;28;22;25;2;30;20;14;12;13;10;27;19;8;26;6;31;32;9;18;21;4
1;16;24;17;3;5;11;29;15;7;23;28;22;25;2;30;20;14;12;26;10;27;19;8;13;6;31;32;9;18;21;4;5;26924
6;26924;1;16;24;17;3;5;11;29;15;7;23;28;22;25;2;30;20;14;12;26;10;27;19;8;13;6;31;32;9;18;21;4
1;16;24;17;3;5;11;29;15;7;23;28;22;25;2;30;20;14;12;26;10;27;13;8;19;6;31;32;9;18;21;4;6;27002
6;27002;1;16;24;17;3;5;11;29;15;7;23;28;22;25;2;30;20;14;12;26;10;27;13;8;19;6;31;32;9;18;21;4
1;16;24;17;3;5;11;29;15;7;23;28;22;25;2;30;20;14;32;26;10;27;13;8;19;6;31;12;9;18;21;4;6;26842
6;26842;1;16;24;17;3;5;11;29;15;7;23;28;22;25;2;30;20;14;32;26;10;27;13;8;19;6;31;12;9;18;21;4
1;16;24;17;3;22;11;29;15;7;23;28;5;25;2;30;20;14;32;26;10;27;13;8;19;6;31;12;9;18;21;4;6;26908
6;26908;1;16;24;17;3;22;11;29;15;7;23;28;5;25;2;30;20;14;32;26;10;27;13;8;19;6;31;12;9;18;21;4
1;16;24;17;3;22;11;29;31;7;23;28;5;25;2;30;20;14;32;26;10;27;13;8;19;6;15;12;9;18;21;4;6;26862
6;26862;1;16;24;17;3;22;11;29;31;7;23;28;5;25;2;30;20;14;32;26;10;27;13;8;19;6;15;12;9;18;21;4
1;16;24;17;3;22;11;29;31;7;26;28;5;25;2;30;20;14;32;23;10;27;13;8;19;6;15;12;9;18;21;4;6;27102
6;27102;1;16;24;17;3;22;11;29;31;7;26;28;5;25;2;30;20;14;32;23;10;27;13;8;19;6;15;12;9;18;21;4
1;16;24;17;3;22;11;29;31;13;26;28;5;25;2;30;20;14;32;23;10;27;7;8;19;6;15;12;9;18;21;4;6;27262
6;27262;1;16;24;17;3;22;11;29;31;13;26;28;5;25;2;30;20;14;32;23;10;27;7;8;19;6;15;12;9;18;21;4
1;16;24;17;3;22;11;29;31;13;26;28;5;25;2;30;20;14;32;23;10;27;12;8;19;6;15;7;9;18;21;4;6;27102
6;27102;1;16;24;17;3;22;11;29;31;13;26;28;5;25;2;30;20;14;32;23;10;27;12;8;19;6;15;7;9;18;21;4
1;16;24;17;3;22;11;29;31;13;26;28;5;25;2;30;20;14;32;23;10;27;12;8;18;6;15;7;9;19;21;4;6;27102
6;27102;1;16;24;17;3;22;11;29;31;13;26;28;5;25;2;30;20;14;32;23;10;27;12;8;18;6;15;7;9;19;21;4
1;16;24;17;3;22;11;29;31;13;26;28;5;25;8;30;20;14;32;23;10;27;12;2;18;6;15;7;9;19;21;4;6;26922
6;26922;1;16;24;17;3;22;11;29;31;13;26;28;5;25;8;30;20;14;32;23;10;27;12;2;18;6;15;7;9;19;21;4
1;16;24;17;3;22;11;29;31;13;26;28;5;25;8;30;20;18;32;23;10;27;12;2;14;6;15;7;9;19;21;4;6;27060
6;27060;1;16;24;17;3;22;11;29;31;13;26;28;5;25;8;30;20;18;32;23;10;27;12;2;14;6;15;7;9;19;21;4
1;16;2;17;3;22;11;29;31;13;26;28;5;25;8;30;20;18;32;23;10;27;12;24;14;6;15;7;9;19;21;4;6;27918
6;27918;1;16;2;17;3;22;11;29;31;13;26;28;5;25;8;30;20;18;32;23;10;27;12;24;14;6;15;7;9;19;21;4
1;25;2;17;3;22;11;29;31;13;26;28;5;16;8;30;20;18;32;23;10;27;12;24;14;6;15;7;9;19;21;4;6;27808
6;27808;1;25;2;17;3;22;11;29;31;13;26;28;5;16;8;30;20;18;32;23;10;27;12;24;14;6;15;7;9;19;21;4
1;25;2;17;3;22;11;29;31;13;9;28;5;16;8;30;20;18;32;23;10;27;12;24;14;6;15;7;26;19;21;4;6;27662
6;27662;1;25;2;17;3;22;11;29;31;13;9;28;5;16;8;30;20;18;32;23;10;27;12;24;14;6;15;7;26;19;21;4
1;25;2;17;3;22;11;29;31;7;9;28;5;16;8;30;20;18;32;23;10;27;12;24;14;6;15;13;26;19;21;4;6;27622
6;27622;1;25;2;17;3;22;11;29;31;7;9;28;5;16;8;30;20;18;32;23;10;27;12;24;14;6;15;13;26;19;21;4
1;25;2;17;3;22;11;29;31;7;9;28;5;16;8;30;20;18;32;23;10;24;12;27;14;6;15;13;26;19;21;4;6;27582
6;27582;1;25;2;17;3;22;11;29;31;7;9;28;5;16;8;30;20;18;32;23;10;24;12;27;14;6;15;13;26;19;21;4
1;25;2;27;3;22;11;29;31;7;9;28;5;16;8;30;20;18;32;23;10;24;12;17;14;6;15;13;26;19;21;4;6;27062
6;27062;1;25;2;27;3;22;11;29;31;7;9;28;5;16;8;30;20;18;32;23;10;24;12;17;14;6;15;13;26;19;21;4
1;25;2;27;3;22;11;29;31;7;9;28;10;16;8;30;20;18;32;23;5;24;12;17;14;6;15;13;26;19;21;4;6;26702
6;26702;1;25;2;27;3;22;11;29;31;7;9;28;10;16;8;30;20;18;32;23;5;24;12;17;14;6;15;13;26;19;21;4
1;21;2;27;3;22;11;29;31;7;9;28;10;16;8;30;20;18;32;23;5;24;12;17;14;6;15;13;26;19;25;4;6;26522
6;26522;1;21;2;27;3;22;11;29;31;7;9;28;10;16;8;30;20;18;32;23;5;24;12;17;14;6;15;13;26;19;25;4
1;21;2;27;3;22;11;29;31;7;9;28;10;16;8;30;20;18;32;23;5;12;24;17;14;6;15;13;26;19;25;4;6;26418
6;26418;1;21;2;27;3;22;11;29;31;7;9;28;10;16;8;30;20;18;32;23;5;12;24;17;14;6;15;13;26;19;25;4
1;21;2;27;3;22;11;29;31;7;9;28;10;16;8;30;20;18;32;23;5;12;24;17;14;6;15;26;13;19;25;4;6;27172
7;27172;1;21;2;27;3;22;11;29;31;7;9;28;10;16;8;30;20;18;32;23;5;12;24;17;14;6;15;26;13;19;25;4
1;21;2;27;3;22;11;29;31;7;9;28;10;16;8;25;20;18;32;23;5;12;24;17;14;6;15;26;13;19;30;4;7;26892
7;26892;1;21;2;27;3;22;11;29;31;7;9;28;10;16;8;25;20;18;32;23;5;12;24;17;14;6;15;26;13;19;30;4
1;21;2;27;3;22;11;29;31;7;9;28;24;16;8;25;20;18;32;23;5;12;10;17;14;6;15;26;13;19;30;4;7;26566
7;26566;1;21;2;27;3;22;11;29;31;7;9;28;24;16;8;25;20;18;32;23;5;12;10;17;14;6;15;26;13;19;30;4
1;21;2;27;3;16;11;29;31;7;9;28;24;22;8;25;20;18;32;23;5;12;10;17;14;6;15;26;13;19;30;4;7;26924
7;26924;1;21;2;27;3;16;11;29;31;7;9;28;24;22;8;25;20;18;32;23;5;12;10;17;14;6;15;26;13;19;30;4
1;9;2;27;3;16;11;29;31;7;21;28;24;22;8;25;20;18;32;23;5;12;10;17;14;6;15;26;13;19;30;4;7;26714
7;26714;1;9;2;27;3;16;11;29;31;7;21;28;24;22;8;25;20;18;32;23;5;12;10;17;14;6;15;26;13;19;30;4
1;9;2;27;3;16;11;29;31;7;21;28;24;22;6;25;20;18;32;23;5;12;10;17;14;8;15;26;13;19;30;4;7;27394
7;27394;1;9;2;27;3;16;11;29;31;7;21;28;24;22;6;25;20;18;32;23;5;12;10;17;14;8;15;26;13;19;30;4
1;15;2;27;3;16;11;29;31;7;21;28;24;22;6;25;20;18;32;23;5;12;10;17;14;8;9;26;13;19;30;4;7;27494
7;27494;1;15;2;27;3;16;11;29;31;7;21;28;24;22;6;25;20;18;32;23;5;12;10;17;14;8;9;26;13;19;30;4
1;15;2;27;3;16;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;17;14;8;22;26;13;19;30;4;7;27774
7;27774;1;15;2;27;3;16;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;17;14;8;22;26;13;19;30;4
1;15;2;27;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;17;14;8;22;26;13;19;16;4;7;27712
7;27712;1;15;2;27;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;17;14;8;22;26;13;19;16;4
1;15;17;27;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;2;14;8;22;26;13;19;16;4;7;27598
7;27598;1;15;17;27;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;2;14;8;22;26;13;19;16;4
1;15;17;27;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;2;14;8;22;26;13;4;16;19;7;27334
7;27334;1;15;17;27;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;2;14;8;22;26;13;4;16;19
1;15;17;13;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;2;14;8;22;26;27;4;16;19;7;27946
7;27334;1;15;17;27;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;2;14;8;22;26;13;4;16;19
1;15;19;27;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;2;14;8;22;26;13;4;16;17;7;26934
7;26934;1;15;19;27;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;5;12;10;2;14;8;22;26;13;4;16;17
1;15;19;27;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;2;12;10;5;14;8;22;26;13;4;16;17;7;27014
7;27014;1;15;19;27;3;30;11;29;31;7;21;28;24;9;6;25;20;18;32;23;2;12;10;5;14;8;22;26;13;4;16;17
1;15;19;27;3;30;11;16;31;7;21;28;24;9;6;25;20;18;32;23;2;12;10;5;14;8;22;26;13;4;29;17;7;26734
7;26734;1;15;19;27;3;30;11;16;31;7;21;28;24;9;6;25;20;18;32;23;2;12;10;5;14;8;22;26;13;4;29;17
1;15;26;27;3;30;11;16;31;7;21;28;24;9;6;25;20;18;32;23;2;12;10;5;14;8;22;19;13;4;29;17;7;26394
7;26394;1;15;26;27;3;30;11;16;31;7;21;28;24;9;6;25;20;18;32;23;2;12;10;5;14;8;22;19;13;4;29;17
1;15;26;27;3;30;11;16;31;7;21;28;24;9;6;25;20;18;32;2;23;12;10;5;14;8;22;19;13;4;29;17;7;26784
7;26784;1;15;26;27;3;30;11;16;31;7;21;28;24;9;6;25;20;18;32;2;23;12;10;5;14;8;22;19;13;4;29;17
1;15;26;27;3;30;11;16;31;7;21;28;24;9;6;20;25;18;32;2;23;12;10;5;14;8;22;19;13;4;29;17;7;26784
7;26784;1;15;26;27;3;30;11;16;31;7;21;28;24;9;6;20;25;18;32;2;23;12;10;5;14;8;22;19;13;4;29;17
1;15;26;27;3;30;11;16;31;7;21;28;24;9;6;20;25;18;22;2;23;12;10;5;14;8;32;19;13;4;29;17;7;27104
7;27104;1;15;26;27;3;30;11;16;31;7;21;28;24;9;6;20;25;18;22;2;23;12;10;5;14;8;32;19;13;4;29;17
1;15;26;27;3;30;11;16;31;7;21;9;24;28;6;20;25;18;22;2;23;12;10;5;14;8;32;19;13;4;29;17;7;26784
7;26784;1;15;26;27;3;30;11;16;31;7;21;9;24;28;6;20;25;18;22;2;23;12;10;5;14;8;32;19;13;4;29;17
1;15;26;27;3;30;29;16;31;7;21;9;24;28;6;20;25;18;22;2;23;12;10;5;14;8;32;19;13;4;11;17;7;27986
8;27986;1;15;26;27;3;30;29;16;31;7;21;9;24;28;6;20;25;18;22;2;23;12;10;5;14;8;32;19;13;4;11;17
1;15;26;27;3;30;2;16;31;7;21;9;24;28;6;20;25;18;22;29;23;12;10;5;14;8;32;19;13;4;11;17;8;27668
8;27668;1;15;26;27;3;30;2;16;31;7;21;9;24;28;6;20;25;18;22;29;23;12;10;5;14;8;32;19;13;4;11;17
1;15;26;27;3;30;2;23;31;7;21;9;24;28;6;20;25;18;22;29;16;12;10;5;14;8;32;19;13;4;11;17;8;27258
8;27258;1;15;26;27;3;30;2;23;31;7;21;9;24;28;6;20;25;18;22;29;16;12;10;5;14;8;32;19;13;4;11;17
1;15;26;27;3;30;2;23;31;7;21;13;24;28;6;20;25;18;22;29;16;12;10;5;14;8;32;19;9;4;11;17;8;27518
8;27518;1;15;26;27;3;30;2;23;31;7;21;13;24;28;6;20;25;18;22;29;16;12;10;5;14;8;32;19;9;4;11;17
1;15;26;27;3;30;2;8;31;7;21;13;24;28;6;20;25;18;22;29;16;12;10;5;14;23;32;19;9;4;11;17;8;27042
8;27042;1;15;26;27;3;30;2;8;31;7;21;13;24;28;6;20;25;18;22;29;16;12;10;5;14;23;32;19;9;4;11;17
6;15;26;27;3;30;2;8;31;7;21;13;24;28;1;20;25;18;22;29;16;12;10;5;14;23;32;19;9;4;11;17;8;26842
8;26842;6;15;26;27;3;30;2;8;31;7;21;13;24;28;1;20;25;18;22;29;16;12;10;5;14;23;32;19;9;4;11;17
6;15;26;27;3;30;2;8;31;7;21;13;24;28;1;20;25;18;22;29;11;12;10;5;14;23;32;19;9;4;16;17;8;26242
8;26242;6;15;26;27;3;30;2;8;31;7;21;13;24;28;1;20;25;18;22;29;11;12;10;5;14;23;32;19;9;4;16;17
6;15;26;27;3;30;2;8;31;7;21;13;11;28;1;20;25;18;22;29;24;12;10;5;14;23;32;19;9;4;16;17;8;27392
8;27392;6;15;26;27;3;30;2;8;31;7;21;13;11;28;1;20;25;18;22;29;24;12;10;5;14;23;32;19;9;4;16;17
6;15;26;27;3;30;2;8;31;7;21;13;11;28;1;20;25;18;22;29;24;12;4;5;14;23;32;19;9;10;16;17;8;28072
8;28072;6;15;26;27;3;30;2;8;31;7;21;13;11;28;1;20;25;18;22;29;24;12;4;5;14;23;32;19;9;10;16;17
6;15;26;27;3;28;2;8;31;7;21;13;11;30;1;20;25;18;22;29;24;12;4;5;14;23;32;19;9;10;16;17;8;28172
8;28172;6;15;26;27;3;28;2;8;31;7;21;13;11;30;1;20;25;18;22;29;24;12;4;5;14;23;32;19;9;10;16;17
6;15;26;27;3;28;2;8;31;7;21;13;11;30;1;20;14;18;22;29;24;12;4;5;25;23;32;19;9;10;16;17;8;27960
8;27960;6;15;26;27;3;28;2;8;31;7;21;13;11;30;1;20;14;18;22;29;24;12;4;5;25;23;32;19;9;10;16;17
6;15;26;27;3;28;12;8;31;7;21;13;11;30;1;20;14;18;22;29;24;2;4;5;25;23;32;19;9;10;16;17;8;27400
8;27400;6;15;26;27;3;28;12;8;31;7;21;13;11;30;1;20;14;18;22;29;24;2;4;5;25;23;32;19;9;10;16;17
6;15;26;27;3;28;12;8;31;7;32;13;11;30;1;20;14;18;22;29;24;2;4;5;25;23;21;19;9;10;16;17;8;26960
8;26960;6;15;26;27;3;28;12;8;31;7;32;13;11;30;1;20;14;18;22;29;24;2;4;5;25;23;21;19;9;10;16;17
6;15;26;27;3;28;12;8;31;7;32;13;11;30;1;20;2;18;22;29;24;14;4;5;25;23;21;19;9;10;16;17;8;26900
8;26900;6;15;26;27;3;28;12;8;31;7;32;13;11;30;1;20;2;18;22;29;24;14;4;5;25;23;21;19;9;10;16;17
18;15;26;27;3;28;12;8;31;7;32;13;11;30;1;20;2;6;22;29;24;14;4;5;25;23;21;19;9;10;16;17;8;27494
8;27494;18;15;26;27;3;28;12;8;31;7;32;13;11;30;1;20;2;6;22;29;24;14;4;5;25;23;21;19;9;10;16;17
18;15;26;27;3;28;12;8;31;20;32;13;11;30;1;7;2;6;22;29;24;14;4;5;25;23;21;19;9;10;16;17;8;26556
8;26556;18;15;26;27;3;28;12;8;31;20;32;13;11;30;1;7;2;6;22;29;24;14;4;5;25;23;21;19;9;10;16;17
18;15;26;27;3;28;12;10;31;20;32;13;11;30;1;7;2;6;22;29;24;14;4;5;25;23;21;19;9;8;16;17;8;26196
8;26196;18;15;26;27;3;28;12;10;31;20;32;13;11;30;1;7;2;6;22;29;24;14;4;5;25;23;21;19;9;8;16;17
18;15;26;27;3;28;12;10;31;20;32;13;11;1;30;7;2;6;22;29;24;14;4;5;25;23;21;19;9;8;16;17;8;25490
8;25490;18;15;26;27;3;28;12;10;31;20;32;13;11;1;30;7;2;6;22;29;24;14;4;5;25;23;21;19;9;8;16;17
18;15;26;27;3;28;12;10;31;20;23;13;11;1;30;7;2;6;22;29;24;14;4;5;25;32;21;19;9;8;16;17;8;26010
8;26010;18;15;26;27;3;28;12;10;31;20;23;13;11;1;30;7;2;6;22;29;24;14;4;5;25;32;21;19;9;8;16;17
18;15;26;27;3;28;12;10;31;16;23;13;11;1;30;7;2;6;22;29;24;14;4;5;25;32;21;19;9;8;20;17;8;26144
8;26144;18;15;26;27;3;28;12;10;31;16;23;13;11;1;30;7;2;6;22;29;24;14;4;5;25;32;21;19;9;8;20;17
18;15;26;28;3;27;12;10;31;16;23;13;11;1;30;7;2;6;22;29;24;14;4;5;25;32;21;19;9;8;20;17;8;26104
9;26104;18;15;26;28;3;27;12;10;31;16;23;13;11;1;30;7;2;6;22;29;24;14;4;5;25;32;21;19;9;8;20;17
18;15;26;28;3;27;12;10;31;16;23;13;11;1;30;7;2;6;20;29;24;14;4;5;25;32;21;19;9;8;22;17;9;26224
9;26224;18;15;26;28;3;27;12;10;31;16;23;13;11;1;30;7;2;6;20;29;24;14;4;5;25;32;21;19;9;8;22;17
18;15;26;28;3;27;12;10;7;16;23;13;11;1;30;31;2;6;20;29;24;14;4;5;25;32;21;19;9;8;22;17;9;26326
9;26326;18;15;26;28;3;27;12;10;7;16;23;13;11;1;30;31;2;6;20;29;24;14;4;5;25;32;21;19;9;8;22;17
18;15;26;28;3;27;12;10;22;16;23;13;11;1;30;31;2;6;20;29;24;14;4;5;25;32;21;19;9;8;7;17;9;26576
9;26576;18;15;26;28;3;27;12;10;22;16;23;13;11;1;30;31;2;6;20;29;24;14;4;5;25;32;21;19;9;8;7;17
18;15;26;28;25;27;12;10;22;16;23;13;11;1;30;31;2;6;20;29;24;14;4;5;3;32;21;19;9;8;7;17;9;26226
9;26226;18;15;26;28;25;27;12;10;22;16;23;13;11;1;30;31;2;6;20;29;24;14;4;5;3;32;21;19;9;8;7;17
18;15;26;28;25;27;12;10;22;16;23;13;11;1;30;31;2;6;20;29;24;14;4;5;3;21;32;19;9;8;7;17;9;25946
9;25946;18;15;26;28;25;27;12;10;22;16;23;13;11;1;30;31;2;6;20;29;24;14;4;5;3;21;32;19;9;8;7;17
18;15;26;28;25;27;12;10;22;16;23;11;13;1;30;31;2;6;20;29;24;14;4;5;3;21;32;19;9;8;7;17;9;26146
9;26146;18;15;26;28;25;27;12;10;22;16;23;11;13;1;30;31;2;6;20;29;24;14;4;5;3;21;32;19;9;8;7;17
28;15;26;18;25;27;12;10;22;16;23;11;13;1;30;31;2;6;20;29;24;14;4;5;3;21;32;19;9;8;7;17;9;26306
9;26306;28;15;26;18;25;27;12;10;22;16;23;11;13;1;30;31;2;6;20;29;24;14;4;5;3;21;32;19;9;8;7;17
28;15;26;18;25;27;12;10;22;16;23;11;13;1;30;31;2;6;20;29;3;14;4;5;24;21;32;19;9;8;7;17;9;26144
9;26144;28;15;26;18;25;27;12;10;22;16;23;11;13;1;30;31;2;6;20;29;3;14;4;5;24;21;32;19;9;8;7;17
28;15;26;18;25;27;12;10;22;11;23;16;13;1;30;31;2;6;20;29;3;14;4;5;24;21;32;19;9;8;7;17;9;26504
9;26504;28;15;26;18;25;27;12;10;22;11;23;16;13;1;30;31;2;6;20;29;3;14;4;5;24;21;32;19;9;8;7;17
28;15;26;18;25;27;12;10;22;11;23;4;13;1;30;31;2;6;20;29;3;14;16;5;24;21;32;19;9;8;7;17;9;26724
9;26724;28;15;26;18;25;27;12;10;22;11;23;4;13;1;30;31;2;6;20;29;3;14;16;5;24;21;32;19;9;8;7;17
28;15;26;18;4;27;12;10;22;11;23;25;13;1;30;31;2;6;20;29;3;14;16;5;24;21;32;19;9;8;7;17;9;27042
9;27042;28;15;26;18;4;27;12;10;22;11;23;25;13;1;30;31;2;6;20;29;3;14;16;5;24;21;32;19;9;8;7;17
28;15;26;18;4;6;12;10;22;11;23;25;13;1;30;31;2;27;20;29;3;14;16;5;24;21;32;19;9;8;7;17;9;27346
9;27346;28;15;26;18;4;6;12;10;22;11;23;25;13;1;30;31;2;27;20;29;3;14;16;5;24;21;32;19;9;8;7;17
28;15;26;18;4;6;7;10;22;11;23;25;13;1;30;31;2;27;20;29;3;14;16;5;24;21;32;19;9;8;12;17;9;26786
9;26786;28;15;26;18;4;6;7;10;22;11;23;25;13;1;30;31;2;27;20;29;3;14;16;5;24;21;32;19;9;8;12;17
28;15;26;7;4;6;18;10;22;11;23;25;13;1;30;31;2;27;20;29;3;14;16;5;24;21;32;19;9;8;12;17;9;27590
9;27590;28;15;26;7;4;6;18;10;22;11;23;25;13;1;30;31;2;27;20;29;3;14;16;5;24;21;32;19;9;8;12;17
28;15;26;7;4;6;18;10;22;29;23;25;13;1;30;31;2;27;20;11;3;14;16;5;24;21;32;19;9;8;12;17;9;26772
9;26772;28;15;26;7;4;6;18;10;22;29;23;25;13;1;30;31;2;27;20;11;3;14;16;5;24;21;32;19;9;8;12;17
1;15;26;7;4;6;18;10;22;29;23;25;13;28;30;31;2;27;20;11;3;14;16;5;24;21;32;19;9;8;12;17;9;26668
9;26668;1;15;26;7;4;6;18;10;22;29;23;25;13;28;30;31;2;27;20;11;3;14;16;5;24;21;32;19;9;8;12;17
1;15;26;7;4;6;18;10;22;29;23;25;13;28;30;31;2;27;20;11;19;14;16;5;24;21;32;3;9;8;12;17;9;27174
9;27174;1;15;26;7;4;6;18;10;22;29;23;25;13;28;30;31;2;27;20;11;19;14;16;5;24;21;32;3;9;8;12;17
1;15;26;7;4;6;18;10;22;29;17;25;13;28;30;31;2;27;20;11;19;14;16;5;24;21;32;3;9;8;12;23;9;27294
9;27294;1;15;26;7;4;6;18;10;22;29;17;25;13;28;30;31;2;27;20;11;19;14;16;5;24;21;32;3;9;8;12;23
1;15;26;7;4;6;18;10;22;29;17;25;13;28;30;31;2;27;20;11;19;14;16;5;8;21;32;3;9;24;12;23;9;27294
9;27294;1;15;26;7;4;6;18;10;22;29;17;25;13;28;30;31;2;27;20;11;19;14;16;5;8;21;32;3;9;24;12;23
1;15;26;7;30;6;18;10;22;29;17;25;13;28;4;31;2;27;20;11;19;14;16;5;8;21;32;3;9;24;12;23;9;26842
10;26842;1;15;26;7;30;6;18;10;22;29;17;25;13;28;4;31;2;27;20;11;19;14;16;5;8;21;32;3;9;24;12;23
1;15;26;10;30;6;18;7;22;29;17;25;13;28;4;31;2;27;20;11;19;14;16;5;8;21;32;3;9;24;12;23;10;26922
10;26922;1;15;26;10;30;6;18;7;22;29;17;25;13;28;4;31;2;27;20;11;19;14;16;5;8;21;32;3;9;24;12;23
1;15;26;10;30;6;18;7;22;29;17;25;2;28;4;31;13;27;20;11;19;14;16;5;8;21;32;3;9;24;12;23;10;26522
10;26522;1;15;26;10;30;6;18;7;22;29;17;25;2;28;4;31;13;27;20;11;19;14;16;5;8;21;32;3;9;24;12;23
27;15;26;10;30;6;18;7;22;29;17;25;2;28;4;31;13;1;20;11;19;14;16;5;8;21;32;3;9;24;12;23;10;26952
10;26952;27;15;26;10;30;6;18;7;22;29;17;25;2;28;4;31;13;1;20;11;19;14;16;5;8;21;32;3;9;24;12;23
27;15;9;10;30;6;18;7;22;29;17;25;2;28;4;31;13;1;20;11;19;14;16;5;8;21;32;3;26;24;12;23;10;27084
10;27084;27;15;9;10;30;6;18;7;22;29;17;25;2;28;4;31;13;1;20;11;19;14;16;5;8;21;32;3;26;24;12;23
27;15;9;10;30;6;18;7;22;24;17;25;2;28;4;31;13;1;20;11;19;14;16;5;8;21;32;3;26;29;12;23;10;26744
10;26744;27;15;9;10;30;6;18;7;22;24;17;25;2;28;4;31;13;1;20;11;19;14;16;5;8;21;32;3;26;29;12;23
27;15;9;10;30;6;18;7;22;24;17;25;2;28;4;31;13;1;20;11;19;14;16;5;8;21;32;23;26;29;12;3;10;26876
10;26876;27;15;9;10;30;6;18;7;22;24;17;25;2;28;4;31;13;1;20;11;19;14;16;5;8;21;32;23;26;29;12;3
27;15;9;10;30;6;18;7;22;24;17;25;2;28;4;31;13;1;20;11;26;14;16;5;8;21;32;23;19;29;12;3;10;26756
10;26756;27;15;9;10;30;6;18;7;22;24;17;25;2;28;4;31;13;1;20;11;26;14;16;5;8;21;32;23;19;29;12;3
27;15;9;10;30;6;18;7;22;24;17;25;2;28;4;31;13;1;20;11;26;14;16;5;8;21;32;23;19;3;12;29;10;27020
10;27020;27;15;9;10;30;6;18;7;22;24;17;25;2;28;4;31;13;1;20;11;26;14;16;5;8;21;32;23;19;3;12;29
27;22;9;10;30;6;18;7;15;24;17;25;2;28;4;31;13;1;20;11;26;14;16;5;8;21;32;23;19;3;12;29;10;26952
10;26952;27;22;9;10;30;6;18;7;15;24;17;25;2;28;4;31;13;1;20;11;26;14;16;5;8;21;32;23;19;3;12;29
27;22;9;23;30;6;18;7;15;24;17;25;2;28;4;31;13;1;20;11;26;14;16;5;8;21;32;10;19;3;12;29;10;27294
10;27294;27;22;9;23;30;6;18;7;15;24;17;25;2;28;4;31;13;1;20;11;26;14;16;5;8;21;32;10;19;3;12;29
4;22;9;23;30;6;18;7;15;24;17;25;2;28;27;31;13;1;20;11;26;14;16;5;8;21;32;10;19;3;12;29;10;27788
10;27788;4;22;9;23;30;6;18;7;15;24;17;25;2;28;27;31;13;1;20;11;26;14;16;5;8;21;32;10;19;3;12;29
4;18;9;23;30;6;22;7;15;24;17;25;2;28;27;31;13;1;20;11;26;14;16;5;8;21;32;10;19;3;12;29;10;27908
10;27908;4;18;9;23;30;6;22;7;15;24;17;25;2;28;27;31;13;1;20;11;26;14;16;5;8;21;32;10;19;3;12;29
4;18;9;23;30;6;22;7;15;24;17;25;2;28;27;31;13;1;20;11;26;29;16;5;8;21;32;10;19;3;12;14;10;27938
10;27938;4;18;9;23;30;6;22;7;15;24;17;25;2;28;27;31;13;1;20;11;26;29;16;5;8;21;32;10;19;3;12;14
4;18;9;23;30;6;22;7;15;24;13;25;2;28;27;31;17;1;20;11;26;29;16;5;8;21;32;10;19;3;12;14;10;28266
10;28266;4;18;9;23;30;6;22;7;15;24;13;25;2;28;27;31;17;1;20;11;26;29;16;5;8;21;32;10;19;3;12;14
4;18;11;23;30;6;22;7;15;24;13;25;2;28;27;31;17;1;20;9;26;29;16;5;8;21;32;10;19;3;12;14;10;28866
10;28866;4;18;11;23;30;6;22;7;15;24;13;25;2;28;27;31;17;1;20;9;26;29;16;5;8;21;32;10;19;3;12;14
4;18;11;23;30;5;22;7;15;24;13;25;2;28;27;31;17;1;20;9;26;29;16;6;8;21;32;10;19;3;12;14;10;28726
10;28726;4;18;11;23;30;5;22;7;15;24;13;25;2;28;27;31;17;1;20;9;26;29;16;6;8;21;32;10;19;3;12;14
4;18;12;23;30;5;22;7;15;24;13;25;2;28;27;31;17;1;20;9;26;29;16;6;8;21;32;10;19;3;11;14;10;29266
10;29266;4;18;12;23;30;5;22;7;15;24;13;25;2;28;27;31;17;1;20;9;26;29;16;6;8;21;32;10;19;3;11;14
17;18;12;23;30;5;22;7;15;24;13;25;2;28;27;31;4;1;20;9;26;29;16;6;8;21;32;10;19;3;11;14;10;29054
10;29054;17;18;12;23;30;5;22;7;15;24;13;25;2;28;27;31;4;1;20;9;26;29;16;6;8;21;32;10;19;3;11;14
17;18;12;23;30;5;22;7;20;24;13;25;2;28;27;31;4;1;15;9;26;29;16;6;8;21;32;10;19;3;11;14;10;29008
