"X1";"X256";"X30";"X35";"X6";"X51";"X48";"X39";"X57";"X27";"X49";"X24";"X13";"X64";"X20";"X12";"X19";"X41";"X14";"X55";"X7";"X33";"X63";"X29";"X17";"X5";"X28";"X25";"X42";"X43";"X23";"X59";"X36";"X9";"X8";"X44";"X61";"X56";"X11";"X53";"X16";"X54";"X45";"X62";"X32";"X4";"X52";"X37";"X22";"X38";"X46";"X2";"X1.1";"X58";"X60";"X26";"X40";"X10";"X50";"X34";"X47";"X15";"X3";"X21";"X31";"X18"
3;272;4;29;31;41;39;48;19;5;32;51;57;64;22;12;14;58;47;15;49;33;6;23;54;21;10;13;1;25;61;38;18;11;30;44;46;9;35;52;20;62;45;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;50;53;59;8;16;27;3;17
4;29;31;32;39;48;19;5;41;51;57;64;22;12;14;58;47;15;49;33;6;23;54;21;10;13;1;25;61;38;18;11;30;44;46;9;35;52;20;62;45;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;50;53;59;8;16;27;3;17;3;284
3;284;4;29;31;32;39;48;19;5;41;51;57;64;22;12;14;58;47;15;49;33;6;23;54;21;10;13;1;25;61;38;18;11;30;44;46;9;35;52;20;62;45;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;50;53;59;8;16;27;3;17
4;29;31;32;39;48;19;5;41;51;57;64;22;12;14;58;47;15;49;33;6;61;54;21;10;13;1;25;23;38;18;11;30;44;46;9;35;52;20;62;45;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;50;53;59;8;16;27;3;17;3;286
3;286;4;29;31;32;39;48;19;5;41;51;57;64;22;12;14;58;47;15;49;33;6;61;54;21;10;13;1;25;23;38;18;11;30;44;46;9;35;52;20;62;45;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;50;53;59;8;16;27;3;17
4;29;31;32;39;48;19;5;41;51;57;64;22;23;14;58;47;15;49;33;6;61;54;21;10;13;1;25;12;38;18;11;30;44;46;9;35;52;20;62;45;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;50;53;59;8;16;27;3;17;3;270
3;270;4;29;31;32;39;48;19;5;41;51;57;64;22;23;14;58;47;15;49;33;6;61;54;21;10;13;1;25;12;38;18;11;30;44;46;9;35;52;20;62;45;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;50;53;59;8;16;27;3;17
4;29;31;32;39;48;19;5;41;51;57;64;22;23;14;58;47;15;49;33;6;61;54;21;10;13;1;25;12;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;27;3;17;3;270
3;270;4;29;31;32;39;48;19;5;41;51;57;64;22;23;14;58;47;15;49;33;6;61;54;21;10;13;1;25;12;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;27;3;17
4;12;31;32;39;48;19;5;41;51;57;64;22;23;14;58;47;15;49;33;6;61;54;21;10;13;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;27;3;17;3;270
3;270;4;12;31;32;39;48;19;5;41;51;57;64;22;23;14;58;47;15;49;33;6;61;54;21;10;13;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;27;3;17
4;12;31;32;39;48;19;5;41;13;57;64;22;23;14;58;47;15;49;33;6;61;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;27;3;17;3;270
3;270;4;12;31;32;39;48;19;5;41;13;57;64;22;23;14;58;47;15;49;33;6;61;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;27;3;17
4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;58;47;15;49;33;6;61;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;27;3;17;3;264
3;264;4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;58;47;15;49;33;6;61;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;27;3;17
4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;58;47;15;27;33;6;61;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;49;3;17;3;256
3;256;4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;58;47;15;27;33;6;61;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;49;3;17
4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;6;47;15;27;33;58;61;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;49;3;17;3;256
4;256;4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;6;47;15;27;33;58;61;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;28;45;53;59;8;16;49;3;17
4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;6;47;15;27;33;58;28;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;61;45;53;59;8;16;49;3;17;4;256
4;256;4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;6;47;15;27;33;58;28;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;36;63;7;34;55;24;56;43;2;42;37;60;26;40;61;45;53;59;8;16;49;3;17
4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;6;47;15;27;33;58;28;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;8;63;7;34;55;24;56;43;2;42;37;60;26;40;61;45;53;59;36;16;49;3;17;4;256
4;256;4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;6;47;15;27;33;58;28;54;21;10;51;1;25;29;38;18;11;30;44;46;9;35;52;20;62;50;8;63;7;34;55;24;56;43;2;42;37;60;26;40;61;45;53;59;36;16;49;3;17
4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;15;27;33;58;28;54;21;10;51;1;25;29;38;6;11;30;44;46;9;35;52;20;62;50;8;63;7;34;55;24;56;43;2;42;37;60;26;40;61;45;53;59;36;16;49;3;17;4;256
4;256;4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;15;27;33;58;28;54;21;10;51;1;25;29;38;6;11;30;44;46;9;35;52;20;62;50;8;63;7;34;55;24;56;43;2;42;37;60;26;40;61;45;53;59;36;16;49;3;17
4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;15;27;33;58;28;54;21;10;51;1;25;29;38;6;11;30;44;46;9;35;52;20;62;50;8;63;7;34;55;24;56;43;2;42;37;60;59;40;61;45;53;26;36;16;49;3;17;4;256
4;256;4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;15;27;33;58;28;54;21;10;51;1;25;29;38;6;11;30;44;46;9;35;52;20;62;50;8;63;7;34;55;24;56;43;2;42;37;60;59;40;61;45;53;26;36;16;49;3;17
4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;15;27;33;58;28;54;21;10;51;1;25;11;38;6;29;30;44;46;9;35;52;20;62;50;8;63;7;34;55;24;56;43;2;42;37;60;59;40;61;45;53;26;36;16;49;3;17;4;254
4;254;4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;15;27;33;58;28;54;21;10;51;1;25;11;38;6;29;30;44;46;9;35;52;20;62;50;8;63;7;34;55;24;56;43;2;42;37;60;59;40;61;45;53;26;36;16;49;3;17
4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;15;27;33;58;28;54;21;10;51;1;25;11;38;6;29;30;44;46;9;35;52;20;62;50;8;17;7;34;55;24;56;43;2;42;37;60;59;40;61;45;53;26;36;16;49;3;63;4;254
4;254;4;12;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;15;27;33;58;28;54;21;10;51;1;25;11;38;6;29;30;44;46;9;35;52;20;62;50;8;17;7;34;55;24;56;43;2;42;37;60;59;40;61;45;53;26;36;16;49;3;63
4;62;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;15;27;33;58;28;54;21;10;51;1;25;11;38;6;29;30;44;46;9;35;52;20;12;50;8;17;7;34;55;24;56;43;2;42;37;60;59;40;61;45;53;26;36;16;49;3;63;4;254
4;254;4;62;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;15;27;33;58;28;54;21;10;51;1;25;11;38;6;29;30;44;46;9;35;52;20;12;50;8;17;7;34;55;24;56;43;2;42;37;60;59;40;61;45;53;26;36;16;49;3;63
4;62;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;37;27;33;58;28;54;21;10;51;1;25;11;38;6;29;30;44;46;9;35;52;20;12;50;8;17;7;34;55;24;56;43;2;42;15;60;59;40;61;45;53;26;36;16;49;3;63;4;254
4;254;4;62;23;32;39;48;19;5;41;13;57;64;22;31;14;18;47;37;27;33;58;28;54;21;10;51;1;25;11;38;6;29;30;44;46;9;35;52;20;12;50;8;17;7;34;55;24;56;43;2;42;15;60;59;40;61;45;53;26;36;16;49;3;63
4;62;20;32;39;48;19;5;41;13;57;64;22;31;14;18;47;37;27;33;58;28;54;21;10;51;1;25;11;38;6;29;30;44;46;9;35;52;23;12;50;8;17;7;34;55;24;56;43;2;42;15;60;59;40;61;45;53;26;36;16;49;3;63;4;254
4;254;4;62;20;32;39;48;19;5;41;13;57;64;22;31;14;18;47;37;27;33;58;28;54;21;10;51;1;25;11;38;6;29;30;44;46;9;35;52;23;12;50;8;17;7;34;55;24;56;43;2;42;15;60;59;40;61;45;53;26;36;16;49;3;63
4;62;20;32;39;48;19;5;41;13;57;64;22;31;14;18;47;37;27;33;58;28;54;21;10;51;1;25;11;38;12;29;30;44;46;9;35;52;23;6;50;8;17;7;34;55;24;56;43;2;42;15;60;59;40;61;45;53;26;36;16;49;3;63;4;254
4;254;4;62;20;32;39;48;19;5;41;13;57;64;22;31;14;18;47;37;27;33;58;28;54;21;10;51;1;25;11;38;12;29;30;44;46;9;35;52;23;6;50;8;17;7;34;55;24;56;43;2;42;15;60;59;40;61;45;53;26;36;16;49;3;63
4;62;20;32;39;48;19;5;41;13;57;64;22;31;14;18;47;37;27;33;58;28;54;21;10;51;1;25;11;38;12;29;30;44;46;9;35;52;23;6;50;8;17;7;3;55;24;56;43;2;42;15;60;59;40;61;45;53;26;36;16;49;34;63;4;254
4;254;4;62;20;32;39;48;19;5;41;13;57;64;22;31;14;18;47;37;27;33;58;28;54;21;10;51;1;25;11;38;12;29;30;44;46;9;35;52;23;6;50;8;17;7;3;55;24;56;43;2;42;15;60;59;40;61;45;53;26;36;16;49;34;63
4;62;20;32;39;48;19;5;41;13;57;64;22;31;14;18;47;37;27;33;58;28;54;21;10;51;15;25;11;38;12;29;30;44;46;9;35;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;63;4;254
4;254;4;62;20;32;39;48;19;5;41;13;57;64;22;31;14;18;47;37;27;33;58;28;54;21;10;51;15;25;11;38;12;29;30;44;46;9;35;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;63
4;62;20;32;39;48;19;5;41;13;57;35;22;31;14;18;47;37;27;33;58;28;54;21;10;51;15;25;11;38;12;29;30;44;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;63;4;250
4;250;4;62;20;32;39;48;19;5;41;13;57;35;22;31;14;18;47;37;27;33;58;28;54;21;10;51;15;25;11;38;12;29;30;44;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;63
4;62;20;32;39;48;19;5;41;13;57;35;22;31;14;18;47;37;27;33;58;28;54;21;44;51;15;25;11;38;12;29;30;10;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;63;4;250
4;250;4;62;20;32;39;48;19;5;41;13;57;35;22;31;14;18;47;37;27;33;58;28;54;21;44;51;15;25;11;38;12;29;30;10;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;63
4;63;20;32;39;48;19;5;41;13;57;35;22;31;14;18;47;37;27;33;58;28;54;21;44;51;15;25;11;38;12;29;30;10;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;62;4;250
4;250;4;63;20;32;39;48;19;5;41;13;57;35;22;31;14;18;47;37;27;33;58;28;54;21;44;51;15;25;11;38;12;29;30;10;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;62
4;63;20;32;39;48;19;5;41;13;57;35;22;31;14;18;47;37;27;33;11;28;54;21;44;51;15;25;58;38;12;29;30;10;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;62;4;250
4;250;4;63;20;32;39;48;19;5;41;13;57;35;22;31;14;18;47;37;27;33;11;28;54;21;44;51;15;25;58;38;12;29;30;10;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;62
4;63;20;22;39;48;19;5;41;13;57;35;32;31;14;18;47;37;27;33;11;28;54;21;44;51;15;25;58;38;12;29;30;10;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;62;4;246
4;246;4;63;20;22;39;48;19;5;41;13;57;35;32;31;14;18;47;37;27;33;11;28;54;21;44;51;15;25;58;38;12;29;30;10;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;62
4;63;20;22;39;48;19;5;41;13;57;33;32;31;14;18;47;37;27;35;11;28;54;21;44;51;15;25;58;38;12;29;30;10;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;62;4;248
4;248;4;63;20;22;39;48;19;5;41;13;57;33;32;31;14;18;47;37;27;35;11;28;54;21;44;51;15;25;58;38;12;29;30;10;46;9;64;52;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;62
4;63;20;52;39;48;19;5;41;13;57;33;32;31;14;18;47;37;27;35;11;28;54;21;44;51;15;25;58;38;12;29;30;10;46;9;64;22;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;62;4;248
4;248;4;63;20;52;39;48;19;5;41;13;57;33;32;31;14;18;47;37;27;35;11;28;54;21;44;51;15;25;58;38;12;29;30;10;46;9;64;22;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;59;40;61;45;53;26;36;16;49;34;62
4;63;20;52;59;48;19;5;41;13;57;33;32;31;14;18;47;37;27;35;11;28;54;21;44;51;15;25;58;38;12;29;30;10;46;9;64;22;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;39;40;61;45;53;26;36;16;49;34;62;4;248
5;248;4;63;20;52;59;48;19;5;41;13;57;33;32;31;14;18;47;37;27;35;11;28;54;21;44;51;15;25;58;38;12;29;30;10;46;9;64;22;23;6;50;8;17;7;3;55;24;56;43;2;42;1;60;39;40;61;45;53;26;36;16;49;34;62
4;63;20;52;59;48;19;5;41;13;57;33;32;31;14;18;47;37;27;35;11;28;54;21;6;51;15;25;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;3;55;24;56;43;2;42;1;60;39;40;61;45;53;26;36;16;49;34;62;5;248
5;248;4;63;20;52;59;48;19;5;41;13;57;33;32;31;14;18;47;37;27;35;11;28;54;21;6;51;15;25;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;3;55;24;56;43;2;42;1;60;39;40;61;45;53;26;36;16;49;34;62
4;63;20;52;59;48;19;5;41;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;25;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;3;55;24;56;43;2;42;1;60;39;40;61;45;53;26;36;16;49;27;62;5;264
5;264;4;63;20;52;59;48;19;5;41;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;25;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;3;55;24;56;43;2;42;1;60;39;40;61;45;53;26;36;16;49;27;62
4;63;20;52;59;48;19;5;41;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;25;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;3;55;24;56;39;2;42;1;60;43;40;61;45;53;26;36;16;49;27;62;5;264
5;264;4;63;20;52;59;48;19;5;41;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;25;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;3;55;24;56;39;2;42;1;60;43;40;61;45;53;26;36;16;49;27;62
4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;25;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;3;55;24;56;39;2;42;1;60;43;40;61;41;53;26;36;16;49;27;62;5;264
5;264;4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;25;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;3;55;24;56;39;2;42;1;60;43;40;61;41;53;26;36;16;49;27;62
4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;25;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;49;55;24;56;39;2;42;1;60;43;40;61;41;53;26;36;16;3;27;62;5;264
5;264;4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;25;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;49;55;24;56;39;2;42;1;60;43;40;61;41;53;26;36;16;3;27;62
4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;55;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;49;25;24;56;39;2;42;1;60;43;40;61;41;53;26;36;16;3;27;62;5;268
5;268;4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;55;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;49;25;24;56;39;2;42;1;60;43;40;61;41;53;26;36;16;3;27;62
4;63;20;52;59;48;19;50;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;55;58;38;12;29;30;10;46;9;64;22;23;44;5;8;17;7;49;25;24;56;39;2;42;1;60;43;40;61;41;53;26;36;16;3;27;62;5;284
5;268;4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;55;58;38;12;29;30;10;46;9;64;22;23;44;50;8;17;7;49;25;24;56;39;2;42;1;60;43;40;61;41;53;26;36;16;3;27;62
4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;55;58;38;12;29;30;10;36;9;64;22;23;44;50;8;17;7;49;25;24;56;39;2;42;1;60;43;40;61;41;53;26;46;16;3;27;62;5;274
5;274;4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;55;58;38;12;29;30;10;36;9;64;22;23;44;50;8;17;7;49;25;24;56;39;2;42;1;60;43;40;61;41;53;26;46;16;3;27;62
4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;55;58;38;12;29;44;10;36;9;64;22;23;30;50;8;17;7;49;25;24;56;39;2;42;1;60;43;40;61;41;53;26;46;16;3;27;62;5;266
5;266;4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;55;58;38;12;29;44;10;36;9;64;22;23;30;50;8;17;7;49;25;24;56;39;2;42;1;60;43;40;61;41;53;26;46;16;3;27;62
4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;55;58;38;12;29;44;10;36;9;64;22;23;30;43;8;17;7;49;25;24;56;39;2;42;1;60;50;40;61;41;53;26;46;16;3;27;62;5;266
5;266;4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;11;28;54;21;6;51;15;55;58;38;12;29;44;10;36;9;64;22;23;30;43;8;17;7;49;25;24;56;39;2;42;1;60;50;40;61;41;53;26;46;16;3;27;62
4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;44;28;54;21;6;51;15;55;58;38;12;29;11;10;36;9;64;22;23;30;43;8;17;7;49;25;24;56;39;2;42;1;60;50;40;61;41;53;26;46;16;3;27;62;5;270
5;270;4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;47;37;34;35;44;28;54;21;6;51;15;55;58;38;12;29;11;10;36;9;64;22;23;30;43;8;17;7;49;25;24;56;39;2;42;1;60;50;40;61;41;53;26;46;16;3;27;62
4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;7;37;34;35;44;28;54;21;6;51;15;55;58;38;12;29;11;10;36;9;64;22;23;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;41;53;26;46;16;3;27;62;5;270
5;270;4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;18;7;37;34;35;44;28;54;21;6;51;15;55;58;38;12;29;11;10;36;9;64;22;23;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;41;53;26;46;16;3;27;62
4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;41;7;37;34;35;44;28;54;21;6;51;15;55;58;38;12;29;11;10;36;9;64;22;23;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;26;46;16;3;27;62;5;270
5;270;4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;41;7;37;34;35;44;28;54;21;6;51;15;55;58;38;12;29;11;10;36;9;64;22;23;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;26;46;16;3;27;62
4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;41;7;37;34;35;44;28;54;21;6;51;15;55;58;38;12;29;11;26;36;9;64;22;23;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;10;46;16;3;27;62;5;270
5;270;4;63;20;52;59;48;19;5;45;13;57;33;32;31;14;41;7;37;34;35;44;28;54;21;6;51;15;55;58;38;12;29;11;26;36;9;64;22;23;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;10;46;16;3;27;62
4;11;20;52;59;48;19;5;45;13;57;33;32;31;14;41;7;37;34;35;44;28;54;21;6;51;15;55;58;38;12;29;63;26;36;9;64;22;23;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;10;46;16;3;27;62;5;272
5;272;4;11;20;52;59;48;19;5;45;13;57;33;32;31;14;41;7;37;34;35;44;28;54;21;6;51;15;55;58;38;12;29;63;26;36;9;64;22;23;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;10;46;16;3;27;62
4;11;20;52;59;48;19;5;45;13;57;33;32;31;14;41;7;37;34;35;44;28;54;21;6;23;15;55;58;38;12;29;63;26;36;9;64;22;51;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;10;46;16;3;27;62;5;284
5;284;4;11;20;52;59;48;19;5;45;13;57;33;32;31;14;41;7;37;34;35;44;28;54;21;6;23;15;55;58;38;12;29;63;26;36;9;64;22;51;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;10;46;16;3;27;62
4;11;20;52;59;48;19;5;45;13;57;33;32;10;14;41;7;37;34;35;44;28;54;21;6;23;15;55;58;38;12;29;63;26;36;9;64;22;51;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;31;46;16;3;27;62;5;280
5;280;4;11;20;52;59;48;19;5;45;13;57;33;32;10;14;41;7;37;34;35;44;28;54;21;6;23;15;55;58;38;12;29;63;26;36;9;64;22;51;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;31;46;16;3;27;62
4;11;20;52;59;48;19;5;45;13;57;33;32;10;14;41;7;37;34;35;44;28;54;21;6;23;15;55;58;38;12;29;63;26;22;9;64;36;51;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;31;46;16;3;27;62;5;280
5;280;4;11;20;52;59;48;19;5;45;13;57;33;32;10;14;41;7;37;34;35;44;28;54;21;6;23;15;55;58;38;12;29;63;26;22;9;64;36;51;30;43;8;17;47;49;25;24;56;39;2;42;1;60;50;40;61;18;53;31;46;16;3;27;62
4;11;20;60;59;48;19;5;45;13;57;33;32;10;14;41;7;37;34;35;44;28;54;21;6;23;15;55;58;38;12;29;63;26;22;9;64;36;51;30;43;8;17;47;49;25;24;56;39;2;42;1;52;50;40;61;18;53;31;46;16;3;27;62;5;280
5;280;4;11;20;60;59;48;19;5;45;13;57;33;32;10;14;41;7;37;34;35;44;28;54;21;6;23;15;55;58;38;12;29;63;26;22;9;64;36;51;30;43;8;17;47;49;25;24;56;39;2;42;1;52;50;40;61;18;53;31;46;16;3;27;62
4;11;20;60;59;48;19;5;45;13;57;33;32;10;14;41;7;37;34;35;44;28;54;27;6;23;15;55;58;38;12;29;63;26;22;9;64;36;51;30;43;8;17;47;49;25;24;56;39;2;42;1;52;50;40;61;18;53;31;46;16;3;21;62;5;280
6;280;4;11;20;60;59;48;19;5;45;13;57;33;32;10;14;41;7;37;34;35;44;28;54;27;6;23;15;55;58;38;12;29;63;26;22;9;64;36;51;30;43;8;17;47;49;25;24;56;39;2;42;1;52;50;40;61;18;53;31;46;16;3;21;62
4;11;20;60;59;48;19;5;45;13;57;33;32;10;14;41;7;64;34;35;44;28;54;27;6;23;15;55;58;38;12;29;63;26;22;9;37;36;51;30;43;8;17;47;49;25;24;56;39;2;42;1;52;50;40;61;18;53;31;46;16;3;21;62;6;264
6;264;4;11;20;60;59;48;19;5;45;13;57;33;32;10;14;41;7;64;34;35;44;28;54;27;6;23;15;55;58;38;12;29;63;26;22;9;37;36;51;30;43;8;17;47;49;25;24;56;39;2;42;1;52;50;40;61;18;53;31;46;16;3;21;62
4;11;20;60;59;48;19;5;45;13;57;33;32;10;14;41;7;64;34;35;44;28;54;27;6;23;15;55;58;38;12;29;63;26;22;9;37;36;51;30;43;8;17;47;49;39;24;56;25;2;42;1;52;50;40;61;18;53;31;46;16;3;21;62;6;252
6;252;4;11;20;60;59;48;19;5;45;13;57;33;32;10;14;41;7;64;34;35;44;28;54;27;6;23;15;55;58;38;12;29;63;26;22;9;37;36;51;30;43;8;17;47;49;39;24;56;25;2;42;1;52;50;40;61;18;53;31;46;16;3;21;62
4;11;20;60;59;48;19;5;45;13;57;33;32;10;14;41;7;64;34;35;44;28;54;27;31;23;15;55;58;38;12;29;63;26;22;9;37;36;51;30;43;8;17;47;49;39;24;56;25;2;42;1;52;50;40;61;18;53;6;46;16;3;21;62;6;252
