"X1";"X25944";"X20";"X6";"X27";"X19";"X3";"X13";"X18";"X28";"X4";"X31";"X30";"X24";"X26";"X29";"X2";"X5";"X23";"X32";"X8";"X1.1";"X15";"X17";"X9";"X14";"X21";"X11";"X16";"X22";"X10";"X12";"X25";"X7"
5;27628;29;23;1;7;26;25;18;14;22;30;13;9;3;17;19;16;28;5;31;24;2;8;32;6;15;27;10;11;4;20;21;12
29;26;1;7;23;25;18;14;22;30;13;9;3;17;19;16;28;5;31;24;2;8;32;6;15;27;10;11;4;20;21;12;5;27628
6;27628;29;26;1;7;23;25;18;14;22;30;13;9;3;17;19;16;28;5;31;24;2;8;32;6;15;27;10;11;4;20;21;12
29;26;1;7;23;25;18;14;5;30;13;9;3;17;19;16;28;22;31;24;2;8;32;6;15;27;10;11;4;20;21;12;6;27720
6;27720;29;26;1;7;23;25;18;14;5;30;13;9;3;17;19;16;28;22;31;24;2;8;32;6;15;27;10;11;4;20;21;12
29;26;1;7;23;25;18;14;5;30;13;9;3;17;19;16;28;22;31;24;2;8;32;20;15;27;10;11;4;6;21;12;6;28048
6;28048;29;26;1;7;23;25;18;14;5;30;13;9;3;17;19;16;28;22;31;24;2;8;32;20;15;27;10;11;4;6;21;12
29;26;1;7;23;25;18;14;5;30;13;32;3;17;19;16;28;22;31;24;2;8;9;20;15;27;10;11;4;6;21;12;6;28506
6;28506;29;26;1;7;23;25;18;14;5;30;13;32;3;17;19;16;28;22;31;24;2;8;9;20;15;27;10;11;4;6;21;12
29;26;1;7;5;25;18;14;23;30;13;32;3;17;19;16;28;22;31;24;2;8;9;20;15;27;10;11;4;6;21;12;6;28638
6;28638;29;26;1;7;5;25;18;14;23;30;13;32;3;17;19;16;28;22;31;24;2;8;9;20;15;27;10;11;4;6;21;12
29;26;1;7;5;25;18;21;23;30;13;32;3;17;19;16;28;22;31;24;2;8;9;20;15;27;10;11;4;6;14;12;6;28390
6;28390;29;26;1;7;5;25;18;21;23;30;13;32;3;17;19;16;28;22;31;24;2;8;9;20;15;27;10;11;4;6;14;12
29;26;1;7;5;25;18;21;23;30;11;32;3;17;19;16;28;22;31;24;2;8;9;20;15;27;10;13;4;6;14;12;6;27950
6;27950;29;26;1;7;5;25;18;21;23;30;11;32;3;17;19;16;28;22;31;24;2;8;9;20;15;27;10;13;4;6;14;12
29;26;1;7;5;25;18;21;23;30;11;32;3;17;6;16;28;22;31;24;2;8;9;20;15;27;10;13;4;19;14;12;6;27216
6;27216;29;26;1;7;5;25;18;21;23;30;11;32;3;17;6;16;28;22;31;24;2;8;9;20;15;27;10;13;4;19;14;12
29;26;1;7;5;28;18;21;23;30;11;32;3;17;6;16;25;22;31;24;2;8;9;20;15;27;10;13;4;19;14;12;6;26796
6;26796;29;26;1;7;5;28;18;21;23;30;11;32;3;17;6;16;25;22;31;24;2;8;9;20;15;27;10;13;4;19;14;12
29;26;1;7;5;28;18;21;13;30;11;32;3;17;6;16;25;22;31;24;2;8;9;20;15;27;10;23;4;19;14;12;6;27278
6;27278;29;26;1;7;5;28;18;21;13;30;11;32;3;17;6;16;25;22;31;24;2;8;9;20;15;27;10;23;4;19;14;12
29;26;1;7;5;28;18;21;13;30;11;32;3;17;6;22;25;16;31;24;2;8;9;20;15;27;10;23;4;19;14;12;6;26524
6;26524;29;26;1;7;5;28;18;21;13;30;11;32;3;17;6;22;25;16;31;24;2;8;9;20;15;27;10;23;4;19;14;12
29;26;1;7;5;28;18;12;13;30;11;32;3;17;6;22;25;16;31;24;2;8;9;20;15;27;10;23;4;19;14;21;6;27528
6;27528;29;26;1;7;5;28;18;12;13;30;11;32;3;17;6;22;25;16;31;24;2;8;9;20;15;27;10;23;4;19;14;21
29;26;1;7;5;28;18;12;13;30;11;32;3;17;24;22;25;16;31;6;2;8;9;20;15;27;10;23;4;19;14;21;6;27034
6;27034;29;26;1;7;5;28;18;12;13;30;11;32;3;17;24;22;25;16;31;6;2;8;9;20;15;27;10;23;4;19;14;21
29;26;1;7;5;28;18;12;13;30;11;32;3;17;24;22;25;16;31;6;2;8;9;20;15;27;10;23;14;19;4;21;6;27094
6;27094;29;26;1;7;5;28;18;12;13;30;11;32;3;17;24;22;25;16;31;6;2;8;9;20;15;27;10;23;14;19;4;21
29;26;1;7;5;28;18;12;31;30;11;32;3;17;24;22;25;16;13;6;2;8;9;20;15;27;10;23;14;19;4;21;6;26732
6;26732;29;26;1;7;5;28;18;12;31;30;11;32;3;17;24;22;25;16;13;6;2;8;9;20;15;27;10;23;14;19;4;21
9;26;1;7;5;28;18;12;31;30;11;32;3;17;24;22;25;16;13;6;2;8;29;20;15;27;10;23;14;19;4;21;6;26738
6;26738;9;26;1;7;5;28;18;12;31;30;11;32;3;17;24;22;25;16;13;6;2;8;29;20;15;27;10;23;14;19;4;21
9;26;1;7;5;28;18;12;15;30;11;32;3;17;24;22;25;16;13;6;2;8;29;20;31;27;10;23;14;19;4;21;6;26508
6;26508;9;26;1;7;5;28;18;12;15;30;11;32;3;17;24;22;25;16;13;6;2;8;29;20;31;27;10;23;14;19;4;21
9;26;1;7;5;28;18;12;15;30;11;27;3;17;24;22;25;16;13;6;2;8;29;20;31;32;10;23;14;19;4;21;6;26868
6;26868;9;26;1;7;5;28;18;12;15;30;11;27;3;17;24;22;25;16;13;6;2;8;29;20;31;32;10;23;14;19;4;21
9;26;1;7;5;28;18;12;15;30;11;27;3;17;24;22;25;16;13;23;2;8;29;20;31;32;10;6;14;19;4;21;6;27632
6;27632;9;26;1;7;5;28;18;12;15;30;11;27;3;17;24;22;25;16;13;23;2;8;29;20;31;32;10;6;14;19;4;21
9;26;1;7;5;28;18;12;15;30;11;27;3;17;23;22;25;16;13;24;2;8;29;20;31;32;10;6;14;19;4;21;6;27812
6;27812;9;26;1;7;5;28;18;12;15;30;11;27;3;17;23;22;25;16;13;24;2;8;29;20;31;32;10;6;14;19;4;21
13;26;1;7;5;28;18;12;15;30;11;27;3;17;23;22;25;16;9;24;2;8;29;20;31;32;10;6;14;19;4;21;6;28332
7;28332;13;26;1;7;5;28;18;12;15;30;11;27;3;17;23;22;25;16;9;24;2;8;29;20;31;32;10;6;14;19;4;21
13;26;25;7;5;28;18;12;15;30;11;27;3;17;23;22;1;16;9;24;2;8;29;20;31;32;10;6;14;19;4;21;7;27802
7;27802;13;26;25;7;5;28;18;12;15;30;11;27;3;17;23;22;1;16;9;24;2;8;29;20;31;32;10;6;14;19;4;21
13;26;25;7;5;28;18;12;15;30;11;27;3;17;23;22;1;16;9;24;8;2;29;20;31;32;10;6;14;19;4;21;7;28042
7;28042;13;26;25;7;5;28;18;12;15;30;11;27;3;17;23;22;1;16;9;24;8;2;29;20;31;32;10;6;14;19;4;21
13;26;25;2;5;28;18;12;15;30;11;27;3;17;23;22;1;16;9;24;8;7;29;20;31;32;10;6;14;19;4;21;7;28082
7;28082;13;26;25;2;5;28;18;12;15;30;11;27;3;17;23;22;1;16;9;24;8;7;29;20;31;32;10;6;14;19;4;21
13;26;25;2;5;28;18;12;30;15;11;27;3;17;23;22;1;16;9;24;8;7;29;20;31;32;10;6;14;19;4;21;7;28162
7;28162;13;26;25;2;5;28;18;12;30;15;11;27;3;17;23;22;1;16;9;24;8;7;29;20;31;32;10;6;14;19;4;21
30;26;25;2;5;28;18;12;13;15;11;27;3;17;23;22;1;16;9;24;8;7;29;20;31;32;10;6;14;19;4;21;7;27884
7;27884;30;26;25;2;5;28;18;12;13;15;11;27;3;17;23;22;1;16;9;24;8;7;29;20;31;32;10;6;14;19;4;21
30;26;25;2;5;28;18;12;13;15;11;31;3;17;23;22;1;16;9;24;8;7;29;20;27;32;10;6;14;19;4;21;7;28244
7;28244;30;26;25;2;5;28;18;12;13;15;11;31;3;17;23;22;1;16;9;24;8;7;29;20;27;32;10;6;14;19;4;21
30;26;25;2;20;28;18;12;13;15;11;31;3;17;23;22;1;16;9;24;8;7;29;5;27;32;10;6;14;19;4;21;7;27738
7;27738;30;26;25;2;20;28;18;12;13;15;11;31;3;17;23;22;1;16;9;24;8;7;29;5;27;32;10;6;14;19;4;21
30;26;25;2;4;28;18;12;13;15;11;31;3;17;23;22;1;16;9;24;8;7;29;5;27;32;10;6;14;19;20;21;7;28244
7;28244;30;26;25;2;4;28;18;12;13;15;11;31;3;17;23;22;1;16;9;24;8;7;29;5;27;32;10;6;14;19;20;21
30;26;25;2;27;28;18;12;13;15;11;31;3;17;23;22;1;16;9;24;8;7;29;5;4;32;10;6;14;19;20;21;7;27158
7;27158;30;26;25;2;27;28;18;12;13;15;11;31;3;17;23;22;1;16;9;24;8;7;29;5;4;32;10;6;14;19;20;21
30;26;25;13;27;28;18;12;2;15;11;31;3;17;23;22;1;16;9;24;8;7;29;5;4;32;10;6;14;19;20;21;7;26838
7;26838;30;26;25;13;27;28;18;12;2;15;11;31;3;17;23;22;1;16;9;24;8;7;29;5;4;32;10;6;14;19;20;21
30;26;25;13;27;14;18;12;2;15;11;31;3;17;23;22;1;16;9;24;8;7;29;5;4;32;10;6;28;19;20;21;7;27242
7;27242;30;26;25;13;27;14;18;12;2;15;11;31;3;17;23;22;1;16;9;24;8;7;29;5;4;32;10;6;28;19;20;21
30;26;25;13;27;14;18;12;2;31;11;15;3;17;23;22;1;16;9;24;8;7;29;5;4;32;10;6;28;19;20;21;7;27012
7;27012;30;26;25;13;27;14;18;12;2;31;11;15;3;17;23;22;1;16;9;24;8;7;29;5;4;32;10;6;28;19;20;21
30;26;25;13;27;14;18;12;2;32;11;15;3;17;23;22;1;16;9;24;8;7;29;5;4;31;10;6;28;19;20;21;7;26672
7;26672;30;26;25;13;27;14;18;12;2;32;11;15;3;17;23;22;1;16;9;24;8;7;29;5;4;31;10;6;28;19;20;21
30;26;25;13;27;14;18;12;17;32;11;15;3;2;23;22;1;16;9;24;8;7;29;5;4;31;10;6;28;19;20;21;7;26318
7;26318;30;26;25;13;27;14;18;12;17;32;11;15;3;2;23;22;1;16;9;24;8;7;29;5;4;31;10;6;28;19;20;21
30;26;25;13;27;14;18;12;17;32;11;15;3;2;23;22;1;16;6;24;8;7;29;5;4;31;10;9;28;19;20;21;7;26558
7;26558;30;26;25;13;27;14;18;12;17;32;11;15;3;2;23;22;1;16;6;24;8;7;29;5;4;31;10;9;28;19;20;21
30;26;25;13;27;14;18;12;5;32;11;15;3;2;23;22;1;16;6;24;8;7;29;17;4;31;10;9;28;19;20;21;7;26692
7;26692;30;26;25;13;27;14;18;12;5;32;11;15;3;2;23;22;1;16;6;24;8;7;29;17;4;31;10;9;28;19;20;21
30;26;25;13;27;14;18;12;5;32;11;15;3;2;23;22;1;29;6;24;8;7;16;17;4;31;10;9;28;19;20;21;7;26620
7;26620;30;26;25;13;27;14;18;12;5;32;11;15;3;2;23;22;1;29;6;24;8;7;16;17;4;31;10;9;28;19;20;21
30;26;25;13;27;14;18;12;5;32;11;15;3;2;23;22;1;29;6;24;8;7;16;17;4;31;10;28;9;19;20;21;7;26410
7;26410;30;26;25;13;27;14;18;12;5;32;11;15;3;2;23;22;1;29;6;24;8;7;16;17;4;31;10;28;9;19;20;21
10;26;25;13;27;14;18;12;5;32;11;15;3;2;23;22;1;29;6;24;8;7;16;17;4;31;30;28;9;19;20;21;7;25602
7;25602;10;26;25;13;27;14;18;12;5;32;11;15;3;2;23;22;1;29;6;24;8;7;16;17;4;31;30;28;9;19;20;21
10;26;25;2;27;14;18;12;5;32;11;15;3;13;23;22;1;29;6;24;8;7;16;17;4;31;30;28;9;19;20;21;7;25002
8;25002;10;26;25;2;27;14;18;12;5;32;11;15;3;13;23;22;1;29;6;24;8;7;16;17;4;31;30;28;9;19;20;21
10;26;25;2;27;14;18;12;5;32;11;15;3;13;23;22;1;29;30;24;8;7;16;17;4;31;6;28;9;19;20;21;8;25438
8;25438;10;26;25;2;27;14;18;12;5;32;11;15;3;13;23;22;1;29;30;24;8;7;16;17;4;31;6;28;9;19;20;21
10;26;25;2;27;14;18;12;5;32;11;15;3;28;23;22;1;29;30;24;8;7;16;17;4;31;6;13;9;19;20;21;8;25958
8;25958;10;26;25;2;27;14;18;12;5;32;11;15;3;28;23;22;1;29;30;24;8;7;16;17;4;31;6;13;9;19;20;21
10;26;25;31;27;14;18;12;5;32;11;15;3;28;23;22;1;29;30;24;8;7;16;17;4;2;6;13;9;19;20;21;8;26560
8;26560;10;26;25;31;27;14;18;12;5;32;11;15;3;28;23;22;1;29;30;24;8;7;16;17;4;2;6;13;9;19;20;21
10;26;25;31;27;14;18;12;5;32;11;15;3;28;23;22;13;29;30;24;8;7;16;17;4;2;6;1;9;19;20;21;8;26200
8;26200;10;26;25;31;27;14;18;12;5;32;11;15;3;28;23;22;13;29;30;24;8;7;16;17;4;2;6;1;9;19;20;21
10;26;29;31;27;14;18;12;5;32;11;15;3;28;23;22;13;25;30;24;8;7;16;17;4;2;6;1;9;19;20;21;8;26120
8;26120;10;26;29;31;27;14;18;12;5;32;11;15;3;28;23;22;13;25;30;24;8;7;16;17;4;2;6;1;9;19;20;21
10;26;29;31;27;14;18;12;5;32;11;15;3;4;23;22;13;25;30;24;8;7;16;17;28;2;6;1;9;19;20;21;8;25976
8;25976;10;26;29;31;27;14;18;12;5;32;11;15;3;4;23;22;13;25;30;24;8;7;16;17;28;2;6;1;9;19;20;21
10;26;29;2;27;14;18;12;5;32;11;15;3;4;23;22;13;25;30;24;8;7;16;17;28;31;6;1;9;19;20;21;8;25442
8;25442;10;26;29;2;27;14;18;12;5;32;11;15;3;4;23;22;13;25;30;24;8;7;16;17;28;31;6;1;9;19;20;21
10;26;29;2;9;14;18;12;5;32;11;15;3;4;23;22;13;25;30;24;8;7;16;17;28;31;6;1;27;19;20;21;8;25562
8;25562;10;26;29;2;9;14;18;12;5;32;11;15;3;4;23;22;13;25;30;24;8;7;16;17;28;31;6;1;27;19;20;21
10;26;29;2;9;14;25;12;5;32;11;15;3;4;23;22;13;18;30;24;8;7;16;17;28;31;6;1;27;19;20;21;8;25362
8;25362;10;26;29;2;9;14;25;12;5;32;11;15;3;4;23;22;13;18;30;24;8;7;16;17;28;31;6;1;27;19;20;21
10;26;29;16;9;14;25;12;5;32;11;15;3;4;23;22;13;18;30;24;8;7;2;17;28;31;6;1;27;19;20;21;8;25642
8;25642;10;26;29;16;9;14;25;12;5;32;11;15;3;4;23;22;13;18;30;24;8;7;2;17;28;31;6;1;27;19;20;21
10;26;29;16;9;14;31;12;5;32;11;15;3;4;23;22;13;18;30;24;8;7;2;17;28;25;6;1;27;19;20;21;8;25542
8;25542;10;26;29;16;9;14;31;12;5;32;11;15;3;4;23;22;13;18;30;24;8;7;2;17;28;25;6;1;27;19;20;21
10;26;29;16;9;28;31;12;5;32;11;15;3;4;23;22;13;18;30;24;8;7;2;17;14;25;6;1;27;19;20;21;8;26136
8;26136;10;26;29;16;9;28;31;12;5;32;11;15;3;4;23;22;13;18;30;24;8;7;2;17;14;25;6;1;27;19;20;21
10;26;29;16;9;28;31;12;5;32;11;15;3;4;23;22;13;18;30;24;8;1;2;17;14;25;6;7;27;19;20;21;8;26516
8;26516;10;26;29;16;9;28;31;12;5;32;11;15;3;4;23;22;13;18;30;24;8;1;2;17;14;25;6;7;27;19;20;21
10;26;29;16;9;28;31;12;5;32;17;15;3;4;23;22;13;18;30;24;8;1;2;11;14;25;6;7;27;19;20;21;8;27124
8;27124;10;26;29;16;9;28;31;12;5;32;17;15;3;4;23;22;13;18;30;24;8;1;2;11;14;25;6;7;27;19;20;21
10;26;29;16;9;28;31;12;5;32;17;15;3;4;24;22;13;18;30;23;8;1;2;11;14;25;6;7;27;19;20;21;8;27104
8;27104;10;26;29;16;9;28;31;12;5;32;17;15;3;4;24;22;13;18;30;23;8;1;2;11;14;25;6;7;27;19;20;21
10;26;29;16;9;28;31;12;3;32;17;15;5;4;24;22;13;18;30;23;8;1;2;11;14;25;6;7;27;19;20;21;8;27404
8;27404;10;26;29;16;9;28;31;12;3;32;17;15;5;4;24;22;13;18;30;23;8;1;2;11;14;25;6;7;27;19;20;21
17;26;29;16;9;28;31;12;3;32;10;15;5;4;24;22;13;18;30;23;8;1;2;11;14;25;6;7;27;19;20;21;8;27524
8;27524;17;26;29;16;9;28;31;12;3;32;10;15;5;4;24;22;13;18;30;23;8;1;2;11;14;25;6;7;27;19;20;21
17;26;29;16;9;28;31;12;22;32;10;15;5;4;24;3;13;18;30;23;8;1;2;11;14;25;6;7;27;19;20;21;8;27986
8;27986;17;26;29;16;9;28;31;12;22;32;10;15;5;4;24;3;13;18;30;23;8;1;2;11;14;25;6;7;27;19;20;21
17;26;29;16;9;28;31;12;22;32;10;7;5;4;24;3;13;18;30;23;8;1;2;11;14;25;6;15;27;19;20;21;8;27786
8;27786;17;26;29;16;9;28;31;12;22;32;10;7;5;4;24;3;13;18;30;23;8;1;2;11;14;25;6;15;27;19;20;21
17;11;29;16;9;28;31;12;22;32;10;7;5;4;24;3;13;18;30;23;8;1;2;26;14;25;6;15;27;19;20;21;8;27484
9;27484;17;11;29;16;9;28;31;12;22;32;10;7;5;4;24;3;13;18;30;23;8;1;2;26;14;25;6;15;27;19;20;21
17;11;29;16;9;28;31;12;2;32;10;7;5;4;24;3;13;18;30;23;8;1;22;26;14;25;6;15;27;19;20;21;9;27364
9;27364;17;11;29;16;9;28;31;12;2;32;10;7;5;4;24;3;13;18;30;23;8;1;22;26;14;25;6;15;27;19;20;21
17;11;29;16;9;28;31;12;19;32;10;7;5;4;24;3;13;18;30;23;8;1;22;26;14;25;6;15;27;2;20;21;9;27534
9;27534;17;11;29;16;9;28;31;12;19;32;10;7;5;4;24;3;13;18;30;23;8;1;22;26;14;25;6;15;27;2;20;21
17;11;29;16;9;28;31;12;19;32;10;7;5;4;24;2;13;18;30;23;8;1;22;26;14;25;6;15;27;3;20;21;9;27494
9;27494;17;11;29;16;9;28;31;12;19;32;10;7;5;4;24;2;13;18;30;23;8;1;22;26;14;25;6;15;27;3;20;21
17;11;29;4;9;28;31;12;19;32;10;7;5;16;24;2;13;18;30;23;8;1;22;26;14;25;6;15;27;3;20;21;9;27954
9;27954;17;11;29;4;9;28;31;12;19;32;10;7;5;16;24;2;13;18;30;23;8;1;22;26;14;25;6;15;27;3;20;21
17;11;29;30;9;28;31;12;19;32;10;7;5;16;24;2;13;18;4;23;8;1;22;26;14;25;6;15;27;3;20;21;9;27288
9;27288;17;11;29;30;9;28;31;12;19;32;10;7;5;16;24;2;13;18;4;23;8;1;22;26;14;25;6;15;27;3;20;21
17;11;29;30;9;28;31;12;19;32;24;7;5;16;10;2;13;18;4;23;8;1;22;26;14;25;6;15;27;3;20;21;9;27630
9;27630;17;11;29;30;9;28;31;12;19;32;24;7;5;16;10;2;13;18;4;23;8;1;22;26;14;25;6;15;27;3;20;21
17;11;29;30;5;28;31;12;19;32;24;7;9;16;10;2;13;18;4;23;8;1;22;26;14;25;6;15;27;3;20;21;9;27890
9;27890;17;11;29;30;5;28;31;12;19;32;24;7;9;16;10;2;13;18;4;23;8;1;22;26;14;25;6;15;27;3;20;21
17;11;29;30;5;28;31;12;19;32;24;7;9;16;1;2;13;18;4;23;8;10;22;26;14;25;6;15;27;3;20;21;9;27970
9;27970;17;11;29;30;5;28;31;12;19;32;24;7;9;16;1;2;13;18;4;23;8;10;22;26;14;25;6;15;27;3;20;21
17;11;29;30;5;28;31;12;19;32;20;7;9;16;1;2;13;18;4;23;8;10;22;26;14;25;6;15;27;3;24;21;9;28410
9;28410;17;11;29;30;5;28;31;12;19;32;20;7;9;16;1;2;13;18;4;23;8;10;22;26;14;25;6;15;27;3;24;21
17;11;29;26;5;28;31;12;19;32;20;7;9;16;1;2;13;18;4;23;8;10;22;30;14;25;6;15;27;3;24;21;9;28110
9;28110;17;11;29;26;5;28;31;12;19;32;20;7;9;16;1;2;13;18;4;23;8;10;22;30;14;25;6;15;27;3;24;21
17;11;29;26;5;28;31;12;19;32;20;23;9;16;1;2;13;18;4;7;8;10;22;30;14;25;6;15;27;3;24;21;9;28294
9;28294;17;11;29;26;5;28;31;12;19;32;20;23;9;16;1;2;13;18;4;7;8;10;22;30;14;25;6;15;27;3;24;21
17;11;29;26;5;28;30;12;19;32;20;23;9;16;1;2;13;18;4;7;8;10;22;31;14;25;6;15;27;3;24;21;9;28434
9;28434;17;11;29;26;5;28;30;12;19;32;20;23;9;16;1;2;13;18;4;7;8;10;22;31;14;25;6;15;27;3;24;21
17;11;29;26;5;28;30;23;19;32;20;12;9;16;1;2;13;18;4;7;8;10;22;31;14;25;6;15;27;3;24;21;9;28786
9;28786;17;11;29;26;5;28;30;23;19;32;20;12;9;16;1;2;13;18;4;7;8;10;22;31;14;25;6;15;27;3;24;21
17;11;29;26;5;28;30;23;6;32;20;12;9;16;1;2;13;18;4;7;8;10;22;31;14;25;19;15;27;3;24;21;9;27932
9;27932;17;11;29;26;5;28;30;23;6;32;20;12;9;16;1;2;13;18;4;7;8;10;22;31;14;25;19;15;27;3;24;21
17;11;29;26;5;28;30;23;6;32;25;12;9;16;1;2;13;18;4;7;8;10;22;31;14;20;19;15;27;3;24;21;9;27412
9;27412;17;11;29;26;5;28;30;23;6;32;25;12;9;16;1;2;13;18;4;7;8;10;22;31;14;20;19;15;27;3;24;21
30;11;29;26;5;28;17;23;6;32;25;12;9;16;1;2;13;18;4;7;8;10;22;31;14;20;19;15;27;3;24;21;9;27452
9;27452;30;11;29;26;5;28;17;23;6;32;25;12;9;16;1;2;13;18;4;7;8;10;22;31;14;20;19;15;27;3;24;21
30;11;29;26;5;28;17;23;6;14;25;12;9;16;1;2;13;18;4;7;8;10;22;31;32;20;19;15;27;3;24;21;9;26758
9;26758;30;11;29;26;5;28;17;23;6;14;25;12;9;16;1;2;13;18;4;7;8;10;22;31;32;20;19;15;27;3;24;21
30;11;16;26;5;28;17;23;6;14;25;12;9;29;1;2;13;18;4;7;8;10;22;31;32;20;19;15;27;3;24;21;9;26376
9;26376;30;11;16;26;5;28;17;23;6;14;25;12;9;29;1;2;13;18;4;7;8;10;22;31;32;20;19;15;27;3;24;21
30;11;16;26;5;28;17;23;6;14;25;12;9;13;1;2;29;18;4;7;8;10;22;31;32;20;19;15;27;3;24;21;9;26468
9;26468;30;11;16;26;5;28;17;23;6;14;25;12;9;13;1;2;29;18;4;7;8;10;22;31;32;20;19;15;27;3;24;21
30;11;16;26;5;28;9;23;6;14;25;12;17;13;1;2;29;18;4;7;8;10;22;31;32;20;19;15;27;3;24;21;9;26738
10;26738;30;11;16;26;5;28;9;23;6;14;25;12;17;13;1;2;29;18;4;7;8;10;22;31;32;20;19;15;27;3;24;21
30;11;16;26;17;28;9;23;6;14;25;12;5;13;1;2;29;18;4;7;8;10;22;31;32;20;19;15;27;3;24;21;10;25816
10;25816;30;11;16;26;17;28;9;23;6;14;25;12;5;13;1;2;29;18;4;7;8;10;22;31;32;20;19;15;27;3;24;21
30;11;16;15;17;28;9;23;6;14;25;12;5;13;1;2;29;18;4;7;8;10;22;31;32;20;19;26;27;3;24;21;10;26458
10;26458;30;11;16;15;17;28;9;23;6;14;25;12;5;13;1;2;29;18;4;7;8;10;22;31;32;20;19;26;27;3;24;21
30;11;16;15;17;28;9;23;6;3;25;12;5;13;1;2;29;18;4;7;8;10;22;31;32;20;19;26;27;14;24;21;10;27098
10;27098;30;11;16;15;17;28;9;23;6;3;25;12;5;13;1;2;29;18;4;7;8;10;22;31;32;20;19;26;27;14;24;21
30;11;16;15;2;28;9;23;6;3;25;12;5;13;1;17;29;18;4;7;8;10;22;31;32;20;19;26;27;14;24;21;10;26940
10;26940;30;11;16;15;2;28;9;23;6;3;25;12;5;13;1;17;29;18;4;7;8;10;22;31;32;20;19;26;27;14;24;21
30;22;16;15;2;28;9;23;6;3;25;12;5;13;1;17;29;18;4;7;8;10;11;31;32;20;19;26;27;14;24;21;10;26476
10;26476;30;22;16;15;2;28;9;23;6;3;25;12;5;13;1;17;29;18;4;7;8;10;11;31;32;20;19;26;27;14;24;21
30;22;16;15;2;28;9;23;24;3;25;12;5;13;1;17;29;18;4;7;8;10;11;31;32;20;19;26;27;14;6;21;10;27306
10;27306;30;22;16;15;2;28;9;23;24;3;25;12;5;13;1;17;29;18;4;7;8;10;11;31;32;20;19;26;27;14;6;21
30;22;16;15;2;28;9;23;24;3;25;12;5;13;20;17;29;18;4;7;8;10;11;31;32;1;19;26;27;14;6;21;10;27460
10;27460;30;22;16;15;2;28;9;23;24;3;25;12;5;13;20;17;29;18;4;7;8;10;11;31;32;1;19;26;27;14;6;21
30;22;16;15;2;28;9;23;24;3;25;12;8;13;20;17;29;18;4;7;5;10;11;31;32;1;19;26;27;14;6;21;10;28080
10;28080;30;22;16;15;2;28;9;23;24;3;25;12;8;13;20;17;29;18;4;7;5;10;11;31;32;1;19;26;27;14;6;21
30;22;16;15;2;28;9;23;24;3;25;12;8;13;20;17;29;18;4;7;5;10;11;6;32;1;19;26;27;14;31;21;10;28596
10;28596;30;22;16;15;2;28;9;23;24;3;25;12;8;13;20;17;29;18;4;7;5;10;11;6;32;1;19;26;27;14;31;21
30;22;16;15;4;28;9;23;24;3;25;12;8;13;20;17;29;18;2;7;5;10;11;6;32;1;19;26;27;14;31;21;10;29236
10;29236;30;22;16;15;4;28;9;23;24;3;25;12;8;13;20;17;29;18;2;7;5;10;11;6;32;1;19;26;27;14;31;21
30;22;16;15;4;28;9;23;24;3;25;12;8;13;14;17;29;18;2;7;5;10;11;6;32;1;19;26;27;20;31;21;10;28770
10;28770;30;22;16;15;4;28;9;23;24;3;25;12;8;13;14;17;29;18;2;7;5;10;11;6;32;1;19;26;27;20;31;21
30;22;16;15;4;28;9;23;24;3;25;12;8;13;14;17;29;20;2;7;5;10;11;6;32;1;19;26;27;18;31;21;10;29050
10;29050;30;22;16;15;4;28;9;23;24;3;25;12;8;13;14;17;29;20;2;7;5;10;11;6;32;1;19;26;27;18;31;21
30;22;16;15;4;28;9;23;24;3;25;12;8;13;14;17;29;20;2;7;19;10;11;6;32;1;5;26;27;18;31;21;10;29672
10;29672;30;22;16;15;4;28;9;23;24;3;25;12;8;13;14;17;29;20;2;7;19;10;11;6;32;1;5;26;27;18;31;21
30;22;16;15;4;28;9;23;24;3;25;12;8;13;14;17;29;20;2;7;19;10;11;27;32;1;5;26;6;18;31;21;10;29270
10;29270;30;22;16;15;4;28;9;23;24;3;25;12;8;13;14;17;29;20;2;7;19;10;11;27;32;1;5;26;6;18;31;21
30;22;16;15;4;28;9;23;2;3;25;12;8;13;14;17;29;20;24;7;19;10;11;27;32;1;5;26;6;18;31;21;10;29192
10;29192;30;22;16;15;4;28;9;23;2;3;25;12;8;13;14;17;29;20;24;7;19;10;11;27;32;1;5;26;6;18;31;21
30;22;16;15;4;28;9;23;2;32;25;12;8;13;14;17;29;20;24;7;19;10;11;27;3;1;5;26;6;18;31;21;10;28838
10;28838;30;22;16;15;4;28;9;23;2;32;25;12;8;13;14;17;29;20;24;7;19;10;11;27;3;1;5;26;6;18;31;21
30;22;16;15;4;28;9;23;2;12;25;32;8;13;14;17;29;20;24;7;19;10;11;27;3;1;5;26;6;18;31;21;10;28852
10;28852;30;22;16;15;4;28;9;23;2;12;25;32;8;13;14;17;29;20;24;7;19;10;11;27;3;1;5;26;6;18;31;21
30;22;16;15;11;28;9;23;2;12;25;32;8;13;14;17;29;20;24;7;19;10;4;27;3;1;5;26;6;18;31;21;10;28052
10;28052;30;22;16;15;11;28;9;23;2;12;25;32;8;13;14;17;29;20;24;7;19;10;4;27;3;1;5;26;6;18;31;21
30;22;16;9;11;28;15;23;2;12;25;32;8;13;14;17;29;20;24;7;19;10;4;27;3;1;5;26;6;18;31;21;10;27972
