"X1";"X5923696";"X17";"X22";"X20";"X14";"X9";"X1.1";"X24";"X5";"X23";"X13";"X19";"X6";"X25";"X10";"X8";"X11";"X4";"X26";"X18";"X2";"X15";"X7";"X12";"X3";"X21";"X16"
4;6;26;19;1;14;3;13;10;12;25;18;22;15;5;16;11;8;7;17;23;21;20;24;9;2;6;5934694
6;5934694;4;6;26;19;1;14;3;13;10;12;25;18;22;15;5;16;11;8;7;17;23;21;20;24;9;2
4;6;26;19;17;14;3;13;10;12;25;18;22;15;5;16;11;8;7;1;23;21;20;24;9;2;6;5946459
7;5946459;4;6;26;19;17;14;3;13;10;12;25;18;22;15;5;16;11;8;7;1;23;21;20;24;9;2
4;6;7;19;17;14;3;13;10;12;25;18;22;15;5;16;11;8;26;1;23;21;20;24;9;2;7;5965884
7;5965884;4;6;7;19;17;14;3;13;10;12;25;18;22;15;5;16;11;8;26;1;23;21;20;24;9;2
4;6;7;19;17;14;3;13;10;12;25;18;22;15;5;24;11;8;26;1;23;21;20;16;9;2;7;5984595
7;5984595;4;6;7;19;17;14;3;13;10;12;25;18;22;15;5;24;11;8;26;1;23;21;20;16;9;2
4;6;7;19;17;14;3;13;10;12;25;18;22;21;5;24;11;8;26;1;23;15;20;16;9;2;7;5973403
7;5973403;4;6;7;19;17;14;3;13;10;12;25;18;22;21;5;24;11;8;26;1;23;15;20;16;9;2
4;6;7;19;17;14;3;13;10;12;22;18;25;21;5;24;11;8;26;1;23;15;20;16;9;2;7;5973716
7;5973716;4;6;7;19;17;14;3;13;10;12;22;18;25;21;5;24;11;8;26;1;23;15;20;16;9;2
4;6;7;19;17;14;3;13;8;12;22;18;25;21;5;24;11;10;26;1;23;15;20;16;9;2;7;6017380
7;6017380;4;6;7;19;17;14;3;13;8;12;22;18;25;21;5;24;11;10;26;1;23;15;20;16;9;2
4;6;7;19;8;14;3;13;17;12;22;18;25;21;5;24;11;10;26;1;23;15;20;16;9;2;7;6040703
7;6040703;4;6;7;19;8;14;3;13;17;12;22;18;25;21;5;24;11;10;26;1;23;15;20;16;9;2
23;6;7;19;8;14;3;13;17;12;22;18;25;21;5;24;11;10;26;1;4;15;20;16;9;2;7;6040909
7;6040909;23;6;7;19;8;14;3;13;17;12;22;18;25;21;5;24;11;10;26;1;4;15;20;16;9;2
23;6;7;19;16;14;3;13;17;12;22;18;25;21;5;24;11;10;26;1;4;15;20;8;9;2;7;6024168
7;6024168;23;6;7;19;16;14;3;13;17;12;22;18;25;21;5;24;11;10;26;1;4;15;20;8;9;2
23;6;7;19;16;14;3;13;17;12;26;18;25;21;5;24;11;10;22;1;4;15;20;8;9;2;7;6013704
7;6013704;23;6;7;19;16;14;3;13;17;12;26;18;25;21;5;24;11;10;22;1;4;15;20;8;9;2
23;6;7;19;16;11;3;13;17;12;26;18;25;21;5;24;14;10;22;1;4;15;20;8;9;2;7;5967488
7;5967488;23;6;7;19;16;11;3;13;17;12;26;18;25;21;5;24;14;10;22;1;4;15;20;8;9;2
23;6;7;19;16;11;15;13;17;12;26;18;25;21;5;24;14;10;22;1;4;3;20;8;9;2;7;6036108
7;6036108;23;6;7;19;16;11;15;13;17;12;26;18;25;21;5;24;14;10;22;1;4;3;20;8;9;2
23;6;7;19;16;2;15;13;17;12;26;18;25;21;5;24;14;10;22;1;4;3;20;8;9;11;7;6039325
7;6039325;23;6;7;19;16;2;15;13;17;12;26;18;25;21;5;24;14;10;22;1;4;3;20;8;9;11
23;6;7;19;16;2;15;13;17;12;26;18;10;21;5;24;14;25;22;1;4;3;20;8;9;11;7;6044220
7;6044220;23;6;7;19;16;2;15;13;17;12;26;18;10;21;5;24;14;25;22;1;4;3;20;8;9;11
15;6;7;19;16;2;23;13;17;12;26;18;10;21;5;24;14;25;22;1;4;3;20;8;9;11;7;6021381
7;6021381;15;6;7;19;16;2;23;13;17;12;26;18;10;21;5;24;14;25;22;1;4;3;20;8;9;11
15;6;7;19;16;2;23;11;17;12;26;18;10;21;5;24;14;25;22;1;4;3;20;8;9;13;7;6017662
7;6017662;15;6;7;19;16;2;23;11;17;12;26;18;10;21;5;24;14;25;22;1;4;3;20;8;9;13
15;6;7;19;16;2;23;11;17;12;26;18;10;21;5;24;14;25;22;1;4;13;20;8;9;3;7;5968048
7;5968048;15;6;7;19;16;2;23;11;17;12;26;18;10;21;5;24;14;25;22;1;4;13;20;8;9;3
14;6;7;19;16;2;23;11;17;12;26;18;10;21;5;24;15;25;22;1;4;13;20;8;9;3;7;6130562
7;6130562;14;6;7;19;16;2;23;11;17;12;26;18;10;21;5;24;15;25;22;1;4;13;20;8;9;3
8;6;7;19;16;2;23;11;17;12;26;18;10;21;5;24;15;25;22;1;4;13;20;14;9;3;7;6170559
7;6170559;8;6;7;19;16;2;23;11;17;12;26;18;10;21;5;24;15;25;22;1;4;13;20;14;9;3
8;6;7;19;16;2;23;11;17;12;26;18;10;21;5;1;15;25;22;24;4;13;20;14;9;3;7;6061158
7;6061158;8;6;7;19;16;2;23;11;17;12;26;18;10;21;5;1;15;25;22;24;4;13;20;14;9;3
8;6;7;19;16;2;23;11;17;12;26;18;10;21;5;1;9;25;22;24;4;13;20;14;15;3;7;6063648
8;6063648;8;6;7;19;16;2;23;11;17;12;26;18;10;21;5;1;9;25;22;24;4;13;20;14;15;3
8;6;7;19;16;2;23;11;17;12;25;18;10;21;5;1;9;26;22;24;4;13;20;14;15;3;8;6059696
8;6059696;8;6;7;19;16;2;23;11;17;12;25;18;10;21;5;1;9;26;22;24;4;13;20;14;15;3
8;6;7;19;16;2;23;11;17;12;25;21;10;18;5;1;9;26;22;24;4;13;20;14;15;3;8;6110881
8;6110881;8;6;7;19;16;2;23;11;17;12;25;21;10;18;5;1;9;26;22;24;4;13;20;14;15;3
8;6;7;19;16;2;23;11;17;12;25;21;10;18;5;1;9;26;22;20;4;13;24;14;15;3;8;6095403
8;6095403;8;6;7;19;16;2;23;11;17;12;25;21;10;18;5;1;9;26;22;20;4;13;24;14;15;3
8;6;7;19;16;2;23;11;17;12;26;21;10;18;5;1;9;25;22;20;4;13;24;14;15;3;8;6102475
8;6102475;8;6;7;19;16;2;23;11;17;12;26;21;10;18;5;1;9;25;22;20;4;13;24;14;15;3
8;6;7;20;16;2;23;11;17;12;26;21;10;18;5;1;9;25;22;19;4;13;24;14;15;3;8;6102128
8;6102128;8;6;7;20;16;2;23;11;17;12;26;21;10;18;5;1;9;25;22;19;4;13;24;14;15;3
8;6;7;20;16;2;23;11;17;12;26;21;10;18;5;1;9;3;22;19;4;13;24;14;15;25;8;6073130
8;6073130;8;6;7;20;16;2;23;11;17;12;26;21;10;18;5;1;9;3;22;19;4;13;24;14;15;25
8;6;7;20;16;2;23;11;17;12;26;21;10;18;5;4;9;3;22;19;1;13;24;14;15;25;8;6119447
8;6119447;8;6;7;20;16;2;23;11;17;12;26;21;10;18;5;4;9;3;22;19;1;13;24;14;15;25
8;26;7;20;16;2;23;11;17;12;6;21;10;18;5;4;9;3;22;19;1;13;24;14;15;25;8;6118768
8;6118768;8;26;7;20;16;2;23;11;17;12;6;21;10;18;5;4;9;3;22;19;1;13;24;14;15;25
8;26;7;20;16;2;23;11;15;12;6;21;10;18;5;4;9;3;22;19;1;13;24;14;17;25;8;6103698
8;6103698;8;26;7;20;16;2;23;11;15;12;6;21;10;18;5;4;9;3;22;19;1;13;24;14;17;25
8;26;7;20;16;2;23;11;15;12;6;21;10;18;5;4;14;3;22;19;1;13;24;9;17;25;8;6071950
8;6071950;8;26;7;20;16;2;23;11;15;12;6;21;10;18;5;4;14;3;22;19;1;13;24;9;17;25
8;26;7;20;16;2;23;11;15;12;6;21;10;18;5;4;24;3;22;19;1;13;14;9;17;25;8;6313466
8;6313466;8;26;7;20;16;2;23;11;15;12;6;21;10;18;5;4;24;3;22;19;1;13;14;9;17;25
8;26;7;20;16;24;23;11;15;12;6;21;10;18;5;4;2;3;22;19;1;13;14;9;17;25;8;6311495
8;6311495;8;26;7;20;16;24;23;11;15;12;6;21;10;18;5;4;2;3;22;19;1;13;14;9;17;25
8;26;7;20;16;24;12;11;15;23;6;21;10;18;5;4;2;3;22;19;1;13;14;9;17;25;8;6314066
8;6314066;8;26;7;20;16;24;12;11;15;23;6;21;10;18;5;4;2;3;22;19;1;13;14;9;17;25
8;26;7;15;16;24;12;11;20;23;6;21;10;18;5;4;2;3;22;19;1;13;14;9;17;25;8;6177640
8;6177640;8;26;7;15;16;24;12;11;20;23;6;21;10;18;5;4;2;3;22;19;1;13;14;9;17;25
8;26;7;20;16;24;12;11;15;23;6;21;10;18;5;4;2;3;22;19;1;13;14;9;17;25;8;6314066
8;6314066;8;26;7;20;16;24;12;11;15;23;6;21;10;18;5;4;2;3;22;19;1;13;14;9;17;25
8;26;7;20;16;24;12;11;15;23;6;21;10;18;5;4;2;3;14;19;1;13;22;9;17;25;8;6089823
8;6089823;8;26;7;20;16;24;12;11;15;23;6;21;10;18;5;4;2;3;14;19;1;13;22;9;17;25
8;26;7;20;16;2;12;11;15;23;6;21;10;18;5;4;24;3;14;19;1;13;22;9;17;25;8;6090916
8;6090916;8;26;7;20;16;2;12;11;15;23;6;21;10;18;5;4;24;3;14;19;1;13;22;9;17;25
8;26;7;20;16;2;12;11;15;23;6;24;10;18;5;4;21;3;14;19;1;13;22;9;17;25;8;6056314
8;6056314;8;26;7;20;16;2;12;11;15;23;6;24;10;18;5;4;21;3;14;19;1;13;22;9;17;25
8;26;7;20;16;2;12;11;15;23;6;24;17;18;5;4;21;3;14;19;1;13;22;9;10;25;8;6052397
8;6052397;8;26;7;20;16;2;12;11;15;23;6;24;17;18;5;4;21;3;14;19;1;13;22;9;10;25
8;26;7;20;16;2;12;11;15;23;14;24;17;18;5;4;21;3;6;19;1;13;22;9;10;25;8;6075426
9;6075426;8;26;7;20;16;2;12;11;15;23;14;24;17;18;5;4;21;3;6;19;1;13;22;9;10;25
8;26;7;20;16;2;12;11;25;23;14;24;17;18;5;4;21;3;6;19;1;13;22;9;10;15;9;6090110
9;6090110;8;26;7;20;16;2;12;11;25;23;14;24;17;18;5;4;21;3;6;19;1;13;22;9;10;15
8;1;7;20;16;2;12;11;25;23;14;24;17;18;5;4;21;3;6;19;26;13;22;9;10;15;9;6073168
9;6073168;8;1;7;20;16;2;12;11;25;23;14;24;17;18;5;4;21;3;6;19;26;13;22;9;10;15
8;1;7;20;5;2;12;11;25;23;14;24;17;18;16;4;21;3;6;19;26;13;22;9;10;15;9;6080072
9;6080072;8;1;7;20;5;2;12;11;25;23;14;24;17;18;16;4;21;3;6;19;26;13;22;9;10;15
8;1;7;20;5;2;12;11;15;23;14;24;17;18;16;4;21;3;6;19;26;13;22;9;10;25;9;6065388
9;6065388;8;1;7;20;5;2;12;11;15;23;14;24;17;18;16;4;21;3;6;19;26;13;22;9;10;25
8;1;7;20;5;2;12;11;15;23;14;24;17;18;6;4;21;3;16;19;26;13;22;9;10;25;9;6071596
9;6071596;8;1;7;20;5;2;12;11;15;23;14;24;17;18;6;4;21;3;16;19;26;13;22;9;10;25
14;1;7;20;5;2;12;11;15;23;8;24;17;18;6;4;21;3;16;19;26;13;22;9;10;25;9;6168324
9;6168324;14;1;7;20;5;2;12;11;15;23;8;24;17;18;6;4;21;3;16;19;26;13;22;9;10;25
14;1;7;20;5;2;12;21;15;23;8;24;17;18;6;4;11;3;16;19;26;13;22;9;10;25;9;6170068
9;6170068;14;1;7;20;5;2;12;21;15;23;8;24;17;18;6;4;11;3;16;19;26;13;22;9;10;25
14;1;7;20;5;2;12;21;15;23;3;24;17;18;6;4;11;8;16;19;26;13;22;9;10;25;9;6143051
9;6143051;14;1;7;20;5;2;12;21;15;23;3;24;17;18;6;4;11;8;16;19;26;13;22;9;10;25
17;1;7;20;5;2;12;21;15;23;3;24;14;18;6;4;11;8;16;19;26;13;22;9;10;25;9;6028370
9;6028370;17;1;7;20;5;2;12;21;15;23;3;24;14;18;6;4;11;8;16;19;26;13;22;9;10;25
17;1;7;20;5;2;8;21;15;23;3;24;14;18;6;4;11;12;16;19;26;13;22;9;10;25;9;6018104
9;6018104;17;1;7;20;5;2;8;21;15;23;3;24;14;18;6;4;11;12;16;19;26;13;22;9;10;25
17;1;7;20;5;2;18;21;15;23;3;24;14;8;6;4;11;12;16;19;26;13;22;9;10;25;9;6032835
9;6032835;17;1;7;20;5;2;18;21;15;23;3;24;14;8;6;4;11;12;16;19;26;13;22;9;10;25
17;1;7;21;5;2;18;20;15;23;3;24;14;8;6;4;11;12;16;19;26;13;22;9;10;25;9;5942777
9;5942777;17;1;7;21;5;2;18;20;15;23;3;24;14;8;6;4;11;12;16;19;26;13;22;9;10;25
17;1;7;21;5;2;18;20;15;23;3;12;14;8;6;4;11;24;16;19;26;13;22;9;10;25;9;5986698
9;5986698;17;1;7;21;5;2;18;20;15;23;3;12;14;8;6;4;11;24;16;19;26;13;22;9;10;25
17;1;7;21;5;2;18;20;15;23;3;12;13;8;6;4;11;24;16;19;26;14;22;9;10;25;9;6172375
9;6172375;17;1;7;21;5;2;18;20;15;23;3;12;13;8;6;4;11;24;16;19;26;14;22;9;10;25
17;1;7;21;5;2;18;20;15;23;3;12;13;8;11;4;6;24;16;19;26;14;22;9;10;25;9;6167688
9;6167688;17;1;7;21;5;2;18;20;15;23;3;12;13;8;11;4;6;24;16;19;26;14;22;9;10;25
17;1;7;21;5;2;18;20;15;23;3;12;13;8;25;4;6;24;16;19;26;14;22;9;10;11;9;6161714
9;6161714;17;1;7;21;5;2;18;20;15;23;3;12;13;8;25;4;6;24;16;19;26;14;22;9;10;11
17;1;7;21;5;4;18;20;15;23;3;12;13;8;25;2;6;24;16;19;26;14;22;9;10;11;9;6159884
9;6159884;17;1;7;21;5;4;18;20;15;23;3;12;13;8;25;2;6;24;16;19;26;14;22;9;10;11
17;1;7;21;5;4;18;20;15;23;3;12;13;8;25;22;6;24;16;19;26;14;2;9;10;11;9;6212660
9;6212660;17;1;7;21;5;4;18;20;15;23;3;12;13;8;25;22;6;24;16;19;26;14;2;9;10;11
17;1;7;21;5;4;18;20;15;23;3;8;13;12;25;22;6;24;16;19;26;14;2;9;10;11;9;6208959
9;6208959;17;1;7;21;5;4;18;20;15;23;3;8;13;12;25;22;6;24;16;19;26;14;2;9;10;11
17;1;7;21;5;4;18;20;15;23;3;6;13;12;25;22;8;24;16;19;26;14;2;9;10;11;9;6192282
10;6192282;17;1;7;21;5;4;18;20;15;23;3;6;13;12;25;22;8;24;16;19;26;14;2;9;10;11
17;1;7;21;22;4;18;20;15;23;3;6;13;12;25;5;8;24;16;19;26;14;2;9;10;11;10;6003376
10;6003376;17;1;7;21;22;4;18;20;15;23;3;6;13;12;25;5;8;24;16;19;26;14;2;9;10;11
17;1;7;21;19;4;18;20;15;23;3;6;13;12;25;5;8;24;16;22;26;14;2;9;10;11;10;5996737
10;5996737;17;1;7;21;19;4;18;20;15;23;3;6;13;12;25;5;8;24;16;22;26;14;2;9;10;11
17;1;7;21;19;4;18;20;15;23;3;6;13;12;25;11;8;24;16;22;26;14;2;9;10;5;10;6159275
10;6159275;17;1;7;21;19;4;18;20;15;23;3;6;13;12;25;11;8;24;16;22;26;14;2;9;10;5
17;1;7;21;19;4;18;20;15;23;3;6;13;16;25;11;8;24;12;22;26;14;2;9;10;5;10;6146447
10;6146447;17;1;7;21;19;4;18;20;15;23;3;6;13;16;25;11;8;24;12;22;26;14;2;9;10;5
17;1;14;21;19;4;18;20;15;23;3;6;13;16;25;11;8;24;12;22;26;7;2;9;10;5;10;6119763
10;6119763;17;1;14;21;19;4;18;20;15;23;3;6;13;16;25;11;8;24;12;22;26;7;2;9;10;5
17;1;14;21;19;4;18;20;15;23;3;6;13;9;25;11;8;24;12;22;26;7;2;16;10;5;10;6059032
10;6059032;17;1;14;21;19;4;18;20;15;23;3;6;13;9;25;11;8;24;12;22;26;7;2;16;10;5
17;1;14;4;19;21;18;20;15;23;3;6;13;9;25;11;8;24;12;22;26;7;2;16;10;5;10;5980272
10;5980272;17;1;14;4;19;21;18;20;15;23;3;6;13;9;25;11;8;24;12;22;26;7;2;16;10;5
17;1;14;4;19;21;18;15;20;23;3;6;13;9;25;11;8;24;12;22;26;7;2;16;10;5;10;5976652
10;5976652;17;1;14;4;19;21;18;15;20;23;3;6;13;9;25;11;8;24;12;22;26;7;2;16;10;5
17;1;14;4;19;21;18;15;20;23;3;6;8;9;25;11;13;24;12;22;26;7;2;16;10;5;10;5958262
10;5958262;17;1;14;4;19;21;18;15;20;23;3;6;8;9;25;11;13;24;12;22;26;7;2;16;10;5
5;1;14;4;19;21;18;15;20;23;3;6;8;9;25;11;13;24;12;22;26;7;2;16;10;17;10;5930823
10;5930823;5;1;14;4;19;21;18;15;20;23;3;6;8;9;25;11;13;24;12;22;26;7;2;16;10;17
5;1;14;4;19;21;18;15;20;23;3;6;8;9;25;11;13;24;12;22;26;7;16;2;10;17;10;5930823
10;5930823;5;1;14;4;19;21;18;15;20;23;3;6;8;9;25;11;13;24;12;22;26;7;16;2;10;17
5;1;14;4;19;21;18;15;20;23;3;6;8;9;16;11;13;24;12;22;26;7;25;2;10;17;10;5926533
10;5926533;5;1;14;4;19;21;18;15;20;23;3;6;8;9;16;11;13;24;12;22;26;7;25;2;10;17
5;1;14;4;19;21;18;15;20;23;3;6;8;9;16;11;13;24;12;26;22;7;25;2;10;17;10;5924626
10;5924626;5;1;14;4;19;21;18;15;20;23;3;6;8;9;16;11;13;24;12;26;22;7;25;2;10;17
5;1;14;4;19;21;18;15;20;23;3;6;8;9;16;11;13;24;12;26;22;25;7;2;10;17;10;5917324
10;5917324;5;1;14;4;19;21;18;15;20;23;3;6;8;9;16;11;13;24;12;26;22;25;7;2;10;17
5;1;14;4;19;6;18;15;20;23;3;21;8;9;16;11;13;24;12;26;22;25;7;2;10;17;10;5939658
10;5939658;5;1;14;4;19;6;18;15;20;23;3;21;8;9;16;11;13;24;12;26;22;25;7;2;10;17
5;1;14;4;19;6;18;15;20;23;3;21;8;9;16;22;13;24;12;26;11;25;7;2;10;17;10;5957013
10;5957013;5;1;14;4;19;6;18;15;20;23;3;21;8;9;16;22;13;24;12;26;11;25;7;2;10;17
5;1;14;7;19;6;18;15;20;23;3;21;8;9;16;22;13;24;12;26;11;25;4;2;10;17;10;5943342
10;5943342;5;1;14;7;19;6;18;15;20;23;3;21;8;9;16;22;13;24;12;26;11;25;4;2;10;17
5;1;14;7;19;6;18;15;20;23;3;21;8;9;16;22;12;24;13;26;11;25;4;2;10;17;10;5943402
10;5943402;5;1;14;7;19;6;18;15;20;23;3;21;8;9;16;22;12;24;13;26;11;25;4;2;10;17
5;1;11;7;19;6;18;15;20;23;3;21;8;9;16;22;12;24;13;26;14;25;4;2;10;17;10;6021298
10;6021298;5;1;11;7;19;6;18;15;20;23;3;21;8;9;16;22;12;24;13;26;14;25;4;2;10;17
5;1;11;7;19;6;18;15;20;23;3;25;8;9;16;22;12;24;13;26;14;21;4;2;10;17;10;6057132
11;6057132;5;1;11;7;19;6;18;15;20;23;3;25;8;9;16;22;12;24;13;26;14;21;4;2;10;17
5;1;6;7;19;11;18;15;20;23;3;25;8;9;16;22;12;24;13;26;14;21;4;2;10;17;11;6064132
11;6064132;5;1;6;7;19;11;18;15;20;23;3;25;8;9;16;22;12;24;13;26;14;21;4;2;10;17
5;1;6;7;19;11;18;15;20;23;3;25;8;9;2;22;12;24;13;26;14;21;4;16;10;17;11;6060270
11;6060270;5;1;6;7;19;11;18;15;20;23;3;25;8;9;2;22;12;24;13;26;14;21;4;16;10;17
5;1;6;7;19;11;18;15;22;23;3;25;8;9;2;20;12;24;13;26;14;21;4;16;10;17;11;6067516
11;6067516;5;1;6;7;19;11;18;15;22;23;3;25;8;9;2;20;12;24;13;26;14;21;4;16;10;17
5;1;6;7;19;11;18;15;8;23;3;25;22;9;2;20;12;24;13;26;14;21;4;16;10;17;11;6059869
11;6059869;5;1;6;7;19;11;18;15;8;23;3;25;22;9;2;20;12;24;13;26;14;21;4;16;10;17
5;17;6;7;19;11;18;15;8;23;3;25;22;9;2;20;12;24;13;26;14;21;4;16;10;1;11;6063079
11;6063079;5;17;6;7;19;11;18;15;8;23;3;25;22;9;2;20;12;24;13;26;14;21;4;16;10;1
5;17;6;7;19;11;18;15;8;23;3;25;22;9;2;10;12;24;13;26;14;21;4;16;20;1;11;6085167
11;6085167;5;17;6;7;19;11;18;15;8;23;3;25;22;9;2;10;12;24;13;26;14;21;4;16;20;1
5;17;6;7;19;11;18;15;8;23;26;25;22;9;2;10;12;24;13;3;14;21;4;16;20;1;11;6121906
11;6121906;5;17;6;7;19;11;18;15;8;23;26;25;22;9;2;10;12;24;13;3;14;21;4;16;20;1
5;17;6;7;19;11;18;15;8;23;26;20;22;9;2;10;12;24;13;3;14;21;4;16;25;1;11;6094049
11;6094049;5;17;6;7;19;11;18;15;8;23;26;20;22;9;2;10;12;24;13;3;14;21;4;16;25;1
5;17;6;13;19;11;18;15;8;23;26;20;22;9;2;10;12;24;7;3;14;21;4;16;25;1;11;6070134
11;6070134;5;17;6;13;19;11;18;15;8;23;26;20;22;9;2;10;12;24;7;3;14;21;4;16;25;1
5;17;6;13;15;11;18;19;8;23;26;20;22;9;2;10;12;24;7;3;14;21;4;16;25;1;11;6028734
11;6028734;5;17;6;13;15;11;18;19;8;23;26;20;22;9;2;10;12;24;7;3;14;21;4;16;25;1
5;17;6;13;15;11;18;19;8;23;26;20;12;9;2;10;22;24;7;3;14;21;4;16;25;1;11;6010582
11;6010582;5;17;6;13;15;11;18;19;8;23;26;20;12;9;2;10;22;24;7;3;14;21;4;16;25;1
5;17;6;11;15;13;18;19;8;23;26;20;12;9;2;10;22;24;7;3;14;21;4;16;25;1;11;5998112
11;5998112;5;17;6;11;15;13;18;19;8;23;26;20;12;9;2;10;22;24;7;3;14;21;4;16;25;1
5;17;11;6;15;13;18;19;8;23;26;20;12;9;2;10;22;24;7;3;14;21;4;16;25;1;11;5994970
11;5994970;5;17;11;6;15;13;18;19;8;23;26;20;12;9;2;10;22;24;7;3;14;21;4;16;25;1
5;17;11;6;9;13;18;19;8;23;26;20;12;15;2;10;22;24;7;3;14;21;4;16;25;1;11;6060132
11;6060132;5;17;11;6;9;13;18;19;8;23;26;20;12;15;2;10;22;24;7;3;14;21;4;16;25;1
5;17;11;6;9;13;18;19;8;23;26;20;12;15;2;10;22;7;24;3;14;21;4;16;25;1;11;6061572
11;6061572;5;17;11;6;9;13;18;19;8;23;26;20;12;15;2;10;22;7;24;3;14;21;4;16;25;1
5;17;11;22;9;13;18;19;8;23;26;20;12;15;2;10;6;7;24;3;14;21;4;16;25;1;11;6070476
11;6070476;5;17;11;22;9;13;18;19;8;23;26;20;12;15;2;10;6;7;24;3;14;21;4;16;25;1
5;17;11;22;9;13;18;19;8;23;26;20;12;15;2;10;6;16;24;3;14;21;4;7;25;1;11;6144987
11;6144987;5;17;11;22;9;13;18;19;8;23;26;20;12;15;2;10;6;16;24;3;14;21;4;7;25;1
5;17;11;22;9;13;18;19;8;23;26;20;12;15;2;10;6;16;24;3;14;21;1;7;25;4;11;6037232
11;6037232;5;17;11;22;9;13;18;19;8;23;26;20;12;15;2;10;6;16;24;3;14;21;1;7;25;4
5;21;11;22;9;13;18;19;8;23;26;20;12;15;2;10;6;16;24;3;14;17;1;7;25;4;11;6043658
11;6043658;5;21;11;22;9;13;18;19;8;23;26;20;12;15;2;10;6;16;24;3;14;17;1;7;25;4
5;21;11;17;9;13;18;19;8;23;26;20;12;15;2;10;6;16;24;3;14;22;1;7;25;4;11;6033574
12;6033574;5;21;11;17;9;13;18;19;8;23;26;20;12;15;2;10;6;16;24;3;14;22;1;7;25;4
5;21;11;17;9;13;18;19;8;23;26;20;12;15;2;14;6;16;24;3;10;22;1;7;25;4;12;5786418
12;5786418;5;21;11;17;9;13;18;19;8;23;26;20;12;15;2;14;6;16;24;3;10;22;1;7;25;4
5;21;11;17;9;13;18;19;8;23;26;20;12;15;2;14;6;16;25;3;10;22;1;7;24;4;12;5785254
12;5785254;5;21;11;17;9;13;18;19;8;23;26;20;12;15;2;14;6;16;25;3;10;22;1;7;24;4
5;21;11;17;9;13;18;19;2;23;26;20;12;15;8;14;6;16;25;3;10;22;1;7;24;4;12;5826971
12;5826971;5;21;11;17;9;13;18;19;2;23;26;20;12;15;8;14;6;16;25;3;10;22;1;7;24;4
5;21;11;17;9;13;18;19;2;23;26;20;12;15;8;14;6;16;25;3;7;22;1;10;24;4;12;5825235
12;5825235;5;21;11;17;9;13;18;19;2;23;26;20;12;15;8;14;6;16;25;3;7;22;1;10;24;4
5;11;21;17;9;13;18;19;2;23;26;20;12;15;8;14;6;16;25;3;7;22;1;10;24;4;12;5820519
12;5820519;5;11;21;17;9;13;18;19;2;23;26;20;12;15;8;14;6;16;25;3;7;22;1;10;24;4
5;11;21;17;9;13;18;19;2;23;12;20;26;15;8;14;6;16;25;3;7;22;1;10;24;4;12;5833216
12;5833216;5;11;21;17;9;13;18;19;2;23;12;20;26;15;8;14;6;16;25;3;7;22;1;10;24;4
5;11;21;17;15;13;18;19;2;23;12;20;26;9;8;14;6;16;25;3;7;22;1;10;24;4;12;5794876
12;5794876;5;11;21;17;15;13;18;19;2;23;12;20;26;9;8;14;6;16;25;3;7;22;1;10;24;4
5;11;21;17;15;3;18;19;2;23;12;20;26;9;8;14;6;16;25;13;7;22;1;10;24;4;12;5790232
12;5790232;5;11;21;17;15;3;18;19;2;23;12;20;26;9;8;14;6;16;25;13;7;22;1;10;24;4
5;11;3;17;15;21;18;19;2;23;12;20;26;9;8;14;6;16;25;13;7;22;1;10;24;4;12;5864055
12;5864055;5;11;3;17;15;21;18;19;2;23;12;20;26;9;8;14;6;16;25;13;7;22;1;10;24;4
5;11;3;17;15;21;18;19;2;23;12;20;26;9;8;14;22;16;25;13;7;6;1;10;24;4;12;5853753
12;5853753;5;11;3;17;15;21;18;19;2;23;12;20;26;9;8;14;22;16;25;13;7;6;1;10;24;4
5;11;3;17;2;21;18;19;15;23;12;20;26;9;8;14;22;16;25;13;7;6;1;10;24;4;12;5903934
12;5903934;5;11;3;17;2;21;18;19;15;23;12;20;26;9;8;14;22;16;25;13;7;6;1;10;24;4
6;11;3;17;2;21;18;19;15;23;12;20;26;9;8;14;22;16;25;13;7;5;1;10;24;4;12;5952648
12;5952648;6;11;3;17;2;21;18;19;15;23;12;20;26;9;8;14;22;16;25;13;7;5;1;10;24;4
6;11;3;17;2;21;18;7;15;23;12;20;26;9;8;14;22;16;25;13;19;5;1;10;24;4;12;6007081
12;6007081;6;11;3;17;2;21;18;7;15;23;12;20;26;9;8;14;22;16;25;13;19;5;1;10;24;4
6;11;3;17;2;15;18;7;21;23;12;20;26;9;8;14;22;16;25;13;19;5;1;10;24;4;12;6000834
12;6000834;6;11;3;17;2;15;18;7;21;23;12;20;26;9;8;14;22;16;25;13;19;5;1;10;24;4
6;11;3;17;2;15;18;7;21;23;12;20;26;4;8;14;22;16;25;13;19;5;1;10;24;9;12;6016345
12;6016345;6;11;3;17;2;15;18;7;21;23;12;20;26;4;8;14;22;16;25;13;19;5;1;10;24;9
6;11;3;17;2;15;18;7;9;23;12;20;26;4;8;14;22;16;25;13;19;5;1;10;24;21;12;6004215
12;6004215;6;11;3;17;2;15;18;7;9;23;12;20;26;4;8;14;22;16;25;13;19;5;1;10;24;21
6;11;3;17;2;15;18;7;9;23;12;20;14;4;8;26;22;16;25;13;19;5;1;10;24;21;12;6027512
12;6027512;6;11;3;17;2;15;18;7;9;23;12;20;14;4;8;26;22;16;25;13;19;5;1;10;24;21
17;11;3;6;2;15;18;7;9;23;12;20;14;4;8;26;22;16;25;13;19;5;1;10;24;21;12;6031765
