"X1";"X26418";"X14";"X2";"X25";"X18";"X27";"X31";"X3";"X12";"X4";"X30";"X9";"X23";"X11";"X21";"X20";"X13";"X29";"X26";"X6";"X16";"X8";"X32";"X22";"X5";"X28";"X24";"X17";"X7";"X10";"X1.1";"X19";"X15"
5;26170;18;19;26;11;25;15;1;17;10;27;2;30;6;24;4;8;23;16;22;5;28;20;29;14;31;3;32;9;12;21;13;7
18;19;26;11;25;15;1;17;10;4;2;30;6;24;27;8;23;16;22;5;28;20;29;14;31;3;32;9;12;21;13;7;5;25758
6;25758;18;19;26;11;25;15;1;17;10;4;2;30;6;24;27;8;23;16;22;5;28;20;29;14;31;3;32;9;12;21;13;7
18;19;1;11;25;15;26;17;10;4;2;30;6;24;27;8;23;16;22;5;28;20;29;14;31;3;32;9;12;21;13;7;6;26182
6;26182;18;19;1;11;25;15;26;17;10;4;2;30;6;24;27;8;23;16;22;5;28;20;29;14;31;3;32;9;12;21;13;7
18;19;1;11;25;15;26;17;10;24;2;30;6;4;27;8;23;16;22;5;28;20;29;14;31;3;32;9;12;21;13;7;6;25616
6;25616;18;19;1;11;25;15;26;17;10;24;2;30;6;4;27;8;23;16;22;5;28;20;29;14;31;3;32;9;12;21;13;7
18;19;1;11;25;15;26;17;10;24;2;30;6;4;27;28;23;16;22;5;8;20;29;14;31;3;32;9;12;21;13;7;6;25922
6;25922;18;19;1;11;25;15;26;17;10;24;2;30;6;4;27;28;23;16;22;5;8;20;29;14;31;3;32;9;12;21;13;7
18;19;1;11;25;15;26;17;10;24;2;30;6;4;27;29;23;16;22;5;8;20;28;14;31;3;32;9;12;21;13;7;6;25642
6;25642;18;19;1;11;25;15;26;17;10;24;2;30;6;4;27;29;23;16;22;5;8;20;28;14;31;3;32;9;12;21;13;7
18;19;1;11;5;15;26;17;10;24;2;30;6;4;27;29;23;16;22;25;8;20;28;14;31;3;32;9;12;21;13;7;6;26140
6;26140;18;19;1;11;5;15;26;17;10;24;2;30;6;4;27;29;23;16;22;25;8;20;28;14;31;3;32;9;12;21;13;7
18;19;1;11;5;15;26;17;10;24;2;30;6;4;27;29;23;16;31;25;8;20;28;14;22;3;32;9;12;21;13;7;6;26180
6;26180;18;19;1;11;5;15;26;17;10;24;2;30;6;4;27;29;23;16;31;25;8;20;28;14;22;3;32;9;12;21;13;7
18;19;1;11;5;15;26;17;10;7;2;30;6;4;27;29;23;16;31;25;8;20;28;14;22;3;32;9;12;21;13;24;6;26126
6;26126;18;19;1;11;5;15;26;17;10;7;2;30;6;4;27;29;23;16;31;25;8;20;28;14;22;3;32;9;12;21;13;24
18;19;1;11;5;15;8;17;10;7;2;30;6;4;27;29;23;16;31;25;26;20;28;14;22;3;32;9;12;21;13;24;6;26806
6;26806;18;19;1;11;5;15;8;17;10;7;2;30;6;4;27;29;23;16;31;25;26;20;28;14;22;3;32;9;12;21;13;24
18;19;1;11;5;15;8;17;10;7;2;30;6;4;27;29;25;16;31;23;26;20;28;14;22;3;32;9;12;21;13;24;6;26846
6;26846;18;19;1;11;5;15;8;17;10;7;2;30;6;4;27;29;25;16;31;23;26;20;28;14;22;3;32;9;12;21;13;24
18;19;1;11;5;15;8;17;10;7;2;30;6;4;27;29;25;16;31;23;26;20;28;14;22;3;32;9;13;21;12;24;6;27126
6;27126;18;19;1;11;5;15;8;17;10;7;2;30;6;4;27;29;25;16;31;23;26;20;28;14;22;3;32;9;13;21;12;24
24;19;1;11;5;15;8;17;10;7;2;30;6;4;27;29;25;16;31;23;26;20;28;14;22;3;32;9;13;21;12;18;6;27606
6;27606;24;19;1;11;5;15;8;17;10;7;2;30;6;4;27;29;25;16;31;23;26;20;28;14;22;3;32;9;13;21;12;18
24;19;1;11;5;15;8;17;10;7;2;30;6;14;27;29;25;16;31;23;26;20;28;4;22;3;32;9;13;21;12;18;6;28126
6;28126;24;19;1;11;5;15;8;17;10;7;2;30;6;14;27;29;25;16;31;23;26;20;28;4;22;3;32;9;13;21;12;18
24;19;1;11;5;15;8;17;10;7;30;2;6;14;27;29;25;16;31;23;26;20;28;4;22;3;32;9;13;21;12;18;6;28350
6;28350;24;19;1;11;5;15;8;17;10;7;30;2;6;14;27;29;25;16;31;23;26;20;28;4;22;3;32;9;13;21;12;18
24;28;1;11;5;15;8;17;10;7;30;2;6;14;27;29;25;16;31;23;26;20;19;4;22;3;32;9;13;21;12;18;6;28510
6;28510;24;28;1;11;5;15;8;17;10;7;30;2;6;14;27;29;25;16;31;23;26;20;19;4;22;3;32;9;13;21;12;18
24;28;1;11;5;15;8;17;10;7;30;2;19;14;27;29;25;16;31;23;26;20;6;4;22;3;32;9;13;21;12;18;6;29104
6;29104;24;28;1;11;5;15;8;17;10;7;30;2;19;14;27;29;25;16;31;23;26;20;6;4;22;3;32;9;13;21;12;18
24;28;1;6;5;15;8;17;10;7;30;2;19;14;27;29;25;16;31;23;26;20;11;4;22;3;32;9;13;21;12;18;6;29264
6;29264;24;28;1;6;5;15;8;17;10;7;30;2;19;14;27;29;25;16;31;23;26;20;11;4;22;3;32;9;13;21;12;18
24;28;1;6;5;15;8;17;10;7;30;2;19;14;27;29;25;16;31;23;26;20;11;4;18;3;32;9;13;21;12;22;6;29184
6;29184;24;28;1;6;5;15;8;17;10;7;30;2;19;14;27;29;25;16;31;23;26;20;11;4;18;3;32;9;13;21;12;22
29;28;1;6;5;15;8;17;10;7;30;2;19;14;27;24;25;16;31;23;26;20;11;4;18;3;32;9;13;21;12;22;6;29384
6;29384;29;28;1;6;5;15;8;17;10;7;30;2;19;14;27;24;25;16;31;23;26;20;11;4;18;3;32;9;13;21;12;22
29;28;1;6;5;15;8;17;10;7;30;11;19;14;27;24;25;16;31;23;26;20;2;4;18;3;32;9;13;21;12;22;6;29564
6;29564;29;28;1;6;5;15;8;17;10;7;30;11;19;14;27;24;25;16;31;23;26;20;2;4;18;3;32;9;13;21;12;22
29;28;1;6;5;15;8;17;10;7;30;11;16;14;27;24;25;19;31;23;26;20;2;4;18;3;32;9;13;21;12;22;6;28990
7;28990;29;28;1;6;5;15;8;17;10;7;30;11;16;14;27;24;25;19;31;23;26;20;2;4;18;3;32;9;13;21;12;22
29;28;1;6;5;15;8;17;10;7;30;11;16;14;27;24;25;19;31;23;2;20;26;4;18;3;32;9;13;21;12;22;7;29002
7;29002;29;28;1;6;5;15;8;17;10;7;30;11;16;14;27;24;25;19;31;23;2;20;26;4;18;3;32;9;13;21;12;22
29;28;1;6;5;11;8;17;10;7;30;15;16;14;27;24;25;19;31;23;2;20;26;4;18;3;32;9;13;21;12;22;7;28662
7;28662;29;28;1;6;5;11;8;17;10;7;30;15;16;14;27;24;25;19;31;23;2;20;26;4;18;3;32;9;13;21;12;22
29;28;1;6;5;11;8;17;10;7;30;15;16;14;27;24;25;19;31;23;2;20;26;4;21;3;32;9;13;18;12;22;7;28822
7;28822;29;28;1;6;5;11;8;17;10;7;30;15;16;14;27;24;25;19;31;23;2;20;26;4;21;3;32;9;13;18;12;22
29;28;1;17;5;11;8;6;10;7;30;15;16;14;27;24;25;19;31;23;2;20;26;4;21;3;32;9;13;18;12;22;7;28936
7;28936;29;28;1;17;5;11;8;6;10;7;30;15;16;14;27;24;25;19;31;23;2;20;26;4;21;3;32;9;13;18;12;22
25;28;1;17;5;11;8;6;10;7;30;15;16;14;27;24;29;19;31;23;2;20;26;4;21;3;32;9;13;18;12;22;7;28936
7;28936;25;28;1;17;5;11;8;6;10;7;30;15;16;14;27;24;29;19;31;23;2;20;26;4;21;3;32;9;13;18;12;22
25;28;1;17;5;19;8;6;10;7;30;15;16;14;27;24;29;11;31;23;2;20;26;4;21;3;32;9;13;18;12;22;7;28540
7;28540;25;28;1;17;5;19;8;6;10;7;30;15;16;14;27;24;29;11;31;23;2;20;26;4;21;3;32;9;13;18;12;22
25;28;11;17;5;19;8;6;10;7;30;15;16;14;27;24;29;1;31;23;2;20;26;4;21;3;32;9;13;18;12;22;7;28500
7;28500;25;28;11;17;5;19;8;6;10;7;30;15;16;14;27;24;29;1;31;23;2;20;26;4;21;3;32;9;13;18;12;22
25;28;11;17;5;19;8;6;10;7;30;15;16;14;27;24;31;1;29;23;2;20;26;4;21;3;32;9;13;18;12;22;7;27940
7;27940;25;28;11;17;5;19;8;6;10;7;30;15;16;14;27;24;31;1;29;23;2;20;26;4;21;3;32;9;13;18;12;22
25;28;11;24;5;19;8;6;10;7;30;15;16;14;27;17;31;1;29;23;2;20;26;4;21;3;32;9;13;18;12;22;7;27780
7;27780;25;28;11;24;5;19;8;6;10;7;30;15;16;14;27;17;31;1;29;23;2;20;26;4;21;3;32;9;13;18;12;22
25;28;23;24;5;19;8;6;10;7;30;15;16;14;27;17;31;1;29;11;2;20;26;4;21;3;32;9;13;18;12;22;7;26794
7;26794;25;28;23;24;5;19;8;6;10;7;30;15;16;14;27;17;31;1;29;11;2;20;26;4;21;3;32;9;13;18;12;22
25;28;23;24;5;19;8;6;10;7;30;15;16;14;27;17;31;1;29;11;20;2;26;4;21;3;32;9;13;18;12;22;7;27134
7;27134;25;28;23;24;5;19;8;6;10;7;30;15;16;14;27;17;31;1;29;11;20;2;26;4;21;3;32;9;13;18;12;22
25;28;23;24;5;19;8;6;10;7;30;15;16;14;27;17;31;1;12;11;20;2;26;4;21;3;32;9;13;18;29;22;7;27202
7;27202;25;28;23;24;5;19;8;6;10;7;30;15;16;14;27;17;31;1;12;11;20;2;26;4;21;3;32;9;13;18;29;22
25;28;23;24;5;19;8;6;10;7;30;15;16;14;27;17;31;26;12;11;20;2;1;4;21;3;32;9;13;18;29;22;7;26978
7;26978;25;28;23;24;5;19;8;6;10;7;30;15;16;14;27;17;31;26;12;11;20;2;1;4;21;3;32;9;13;18;29;22
25;28;23;24;5;19;8;6;1;7;30;15;16;14;27;17;31;26;12;11;20;2;10;4;21;3;32;9;13;18;29;22;7;27218
7;27218;25;28;23;24;5;19;8;6;1;7;30;15;16;14;27;17;31;26;12;11;20;2;10;4;21;3;32;9;13;18;29;22
25;28;23;24;5;19;8;6;1;7;30;20;16;14;27;17;31;26;12;11;15;2;10;4;21;3;32;9;13;18;29;22;7;26712
7;26712;25;28;23;24;5;19;8;6;1;7;30;20;16;14;27;17;31;26;12;11;15;2;10;4;21;3;32;9;13;18;29;22
30;28;23;24;5;19;8;6;1;7;25;20;16;14;27;17;31;26;12;11;15;2;10;4;21;3;32;9;13;18;29;22;7;26992
7;26992;30;28;23;24;5;19;8;6;1;7;25;20;16;14;27;17;31;26;12;11;15;2;10;4;21;3;32;9;13;18;29;22
30;28;23;24;5;19;8;6;1;7;25;3;16;14;27;17;31;26;12;11;15;2;10;4;21;20;32;9;13;18;29;22;7;26024
7;26024;30;28;23;24;5;19;8;6;1;7;25;3;16;14;27;17;31;26;12;11;15;2;10;4;21;20;32;9;13;18;29;22
30;28;23;24;5;19;8;6;4;7;25;3;16;14;27;17;31;26;12;11;15;2;10;1;21;20;32;9;13;18;29;22;7;25364
7;25364;30;28;23;24;5;19;8;6;4;7;25;3;16;14;27;17;31;26;12;11;15;2;10;1;21;20;32;9;13;18;29;22
30;28;23;24;5;19;8;6;1;7;25;3;16;14;27;17;31;26;12;11;15;2;10;4;21;20;32;9;13;18;29;22;7;26024
7;26024;30;28;23;24;5;19;8;6;1;7;25;3;16;14;27;17;31;26;12;11;15;2;10;4;21;20;32;9;13;18;29;22
30;28;23;15;5;19;8;6;1;7;25;3;16;14;27;17;31;26;12;11;24;2;10;4;21;20;32;9;13;18;29;22;7;27224
8;27224;30;28;23;15;5;19;8;6;1;7;25;3;16;14;27;17;31;26;12;11;24;2;10;4;21;20;32;9;13;18;29;22
30;28;23;15;5;19;8;6;1;7;25;3;16;14;27;17;31;26;12;11;24;2;10;4;21;9;32;20;13;18;29;22;8;27444
8;27444;30;28;23;15;5;19;8;6;1;7;25;3;16;14;27;17;31;26;12;11;24;2;10;4;21;9;32;20;13;18;29;22
30;28;23;15;5;19;8;6;1;7;27;3;16;14;25;17;31;26;12;11;24;2;10;4;21;9;32;20;13;18;29;22;8;27124
8;27124;30;28;23;15;5;19;8;6;1;7;27;3;16;14;25;17;31;26;12;11;24;2;10;4;21;9;32;20;13;18;29;22
30;28;23;15;5;19;8;6;1;7;27;3;16;14;25;17;31;26;11;12;24;2;10;4;21;9;32;20;13;18;29;22;8;27284
8;27284;30;28;23;15;5;19;8;6;1;7;27;3;16;14;25;17;31;26;11;12;24;2;10;4;21;9;32;20;13;18;29;22
30;28;23;15;5;19;8;6;1;7;27;3;16;14;25;17;31;26;11;12;24;2;10;22;21;9;32;20;13;18;29;4;8;26804
8;26804;30;28;23;15;5;19;8;6;1;7;27;3;16;14;25;17;31;26;11;12;24;2;10;22;21;9;32;20;13;18;29;4
30;28;23;15;5;19;8;6;1;7;27;3;16;14;25;17;31;26;11;12;24;2;32;22;21;9;10;20;13;18;29;4;8;27158
8;27158;30;28;23;15;5;19;8;6;1;7;27;3;16;14;25;17;31;26;11;12;24;2;32;22;21;9;10;20;13;18;29;4
30;28;23;15;5;19;8;6;1;7;27;3;16;14;25;17;31;26;11;12;24;2;32;9;21;22;10;20;13;18;29;4;8;25694
8;25694;30;28;23;15;5;19;8;6;1;7;27;3;16;14;25;17;31;26;11;12;24;2;32;9;21;22;10;20;13;18;29;4
30;28;23;15;5;19;8;6;1;10;27;3;16;14;25;17;31;26;11;12;24;2;32;9;21;22;7;20;13;18;29;4;8;26134
8;26134;30;28;23;15;5;19;8;6;1;10;27;3;16;14;25;17;31;26;11;12;24;2;32;9;21;22;7;20;13;18;29;4
30;28;23;24;5;19;8;6;1;10;27;3;16;14;25;17;31;26;11;12;15;2;32;9;21;22;7;20;13;18;29;4;8;25186
8;25186;30;28;23;24;5;19;8;6;1;10;27;3;16;14;25;17;31;26;11;12;15;2;32;9;21;22;7;20;13;18;29;4
30;28;23;24;5;19;8;6;1;10;27;3;16;14;9;17;31;26;11;12;15;2;32;25;21;22;7;20;13;18;29;4;8;25692
8;25692;30;28;23;24;5;19;8;6;1;10;27;3;16;14;9;17;31;26;11;12;15;2;32;25;21;22;7;20;13;18;29;4
30;28;23;24;5;19;8;6;1;10;27;3;16;14;13;17;31;26;11;12;15;2;32;25;21;22;7;20;9;18;29;4;8;26052
8;26052;30;28;23;24;5;19;8;6;1;10;27;3;16;14;13;17;31;26;11;12;15;2;32;25;21;22;7;20;9;18;29;4
30;28;23;24;5;19;8;6;1;10;27;3;16;14;13;17;31;26;11;12;15;2;32;25;21;18;7;20;9;22;29;4;8;26612
8;26612;30;28;23;24;5;19;8;6;1;10;27;3;16;14;13;17;31;26;11;12;15;2;32;25;21;18;7;20;9;22;29;4
30;28;23;22;5;19;8;6;1;10;27;3;16;14;13;17;31;26;11;12;15;2;32;25;21;18;7;20;9;24;29;4;8;26372
8;26372;30;28;23;22;5;19;8;6;1;10;27;3;16;14;13;17;31;26;11;12;15;2;32;25;21;18;7;20;9;24;29;4
30;28;23;22;5;19;2;6;1;10;27;3;16;14;13;17;31;26;11;12;15;8;32;25;21;18;7;20;9;24;29;4;8;26572
8;26572;30;28;23;22;5;19;2;6;1;10;27;3;16;14;13;17;31;26;11;12;15;8;32;25;21;18;7;20;9;24;29;4
19;28;23;22;5;30;2;6;1;10;27;3;16;14;13;17;31;26;11;12;15;8;32;25;21;18;7;20;9;24;29;4;8;26252
8;26252;19;28;23;22;5;30;2;6;1;10;27;3;16;14;13;17;31;26;11;12;15;8;32;25;21;18;7;20;9;24;29;4
19;28;23;22;5;30;21;6;1;10;27;3;16;14;13;17;31;26;11;12;15;8;32;25;2;18;7;20;9;24;29;4;8;27006
8;27006;19;28;23;22;5;30;21;6;1;10;27;3;16;14;13;17;31;26;11;12;15;8;32;25;2;18;7;20;9;24;29;4
19;28;23;22;5;30;21;6;1;10;27;3;16;18;13;17;31;26;11;12;15;8;32;25;2;14;7;20;9;24;29;4;8;28366
8;28366;19;28;23;22;5;30;21;6;1;10;27;3;16;18;13;17;31;26;11;12;15;8;32;25;2;14;7;20;9;24;29;4
30;28;23;22;5;19;21;6;1;10;27;3;16;18;13;17;31;26;11;12;15;8;32;25;2;14;7;20;9;24;29;4;8;28606
8;28606;30;28;23;22;5;19;21;6;1;10;27;3;16;18;13;17;31;26;11;12;15;8;32;25;2;14;7;20;9;24;29;4
30;28;23;22;5;19;21;6;1;32;27;3;16;18;13;17;31;26;11;12;15;8;10;25;2;14;7;20;9;24;29;4;8;27814
8;27814;30;28;23;22;5;19;21;6;1;32;27;3;16;18;13;17;31;26;11;12;15;8;10;25;2;14;7;20;9;24;29;4
30;28;23;17;5;19;21;6;1;32;27;3;16;18;13;22;31;26;11;12;15;8;10;25;2;14;7;20;9;24;29;4;8;27654
8;27654;30;28;23;17;5;19;21;6;1;32;27;3;16;18;13;22;31;26;11;12;15;8;10;25;2;14;7;20;9;24;29;4
30;28;23;17;5;19;21;6;1;32;27;3;16;18;14;22;31;26;11;12;15;8;10;25;2;13;7;20;9;24;29;4;8;28074
9;28074;30;28;23;17;5;19;21;6;1;32;27;3;16;18;14;22;31;26;11;12;15;8;10;25;2;13;7;20;9;24;29;4
30;28;23;17;5;19;21;6;1;32;27;3;15;18;14;22;31;26;11;12;16;8;10;25;2;13;7;20;9;24;29;4;9;27974
9;27974;30;28;23;17;5;19;21;6;1;32;27;3;15;18;14;22;31;26;11;12;16;8;10;25;2;13;7;20;9;24;29;4
30;28;23;17;5;19;21;6;1;32;27;3;15;18;14;22;31;26;11;12;16;8;10;25;13;2;7;20;9;24;29;4;9;27254
9;27254;30;28;23;17;5;19;21;6;1;32;27;3;15;18;14;22;31;26;11;12;16;8;10;25;13;2;7;20;9;24;29;4
30;28;23;32;5;19;21;6;1;17;27;3;15;18;14;22;31;26;11;12;16;8;10;25;13;2;7;20;9;24;29;4;9;26934
9;26934;30;28;23;32;5;19;21;6;1;17;27;3;15;18;14;22;31;26;11;12;16;8;10;25;13;2;7;20;9;24;29;4
30;28;2;32;5;19;21;6;1;17;27;3;15;18;14;22;31;26;11;12;16;8;10;25;13;23;7;20;9;24;29;4;9;26456
9;26456;30;28;2;32;5;19;21;6;1;17;27;3;15;18;14;22;31;26;11;12;16;8;10;25;13;23;7;20;9;24;29;4
30;28;2;3;5;19;21;6;1;17;27;32;15;18;14;22;31;26;11;12;16;8;10;25;13;23;7;20;9;24;29;4;9;26950
9;26950;30;28;2;3;5;19;21;6;1;17;27;32;15;18;14;22;31;26;11;12;16;8;10;25;13;23;7;20;9;24;29;4
30;28;2;3;5;19;21;6;1;11;27;32;15;18;14;22;31;26;17;12;16;8;10;25;13;23;7;20;9;24;29;4;9;27312
9;27312;30;28;2;3;5;19;21;6;1;11;27;32;15;18;14;22;31;26;17;12;16;8;10;25;13;23;7;20;9;24;29;4
30;23;2;3;5;19;21;6;1;11;27;32;15;18;14;22;31;26;17;12;16;8;10;25;13;28;7;20;9;24;29;4;9;27472
9;27312;30;28;2;3;5;19;21;6;1;11;27;32;15;18;14;22;31;26;17;12;16;8;10;25;13;23;7;20;9;24;29;4
30;28;2;3;5;19;21;6;1;11;27;32;15;18;14;22;31;17;26;12;16;8;10;25;13;23;7;20;9;24;29;4;9;27572
9;27572;30;28;2;3;5;19;21;6;1;11;27;32;15;18;14;22;31;17;26;12;16;8;10;25;13;23;7;20;9;24;29;4
30;28;2;20;5;19;21;6;1;11;27;32;15;18;14;22;31;17;26;12;16;8;10;25;13;23;7;3;9;24;29;4;9;27010
9;27010;30;28;2;20;5;19;21;6;1;11;27;32;15;18;14;22;31;17;26;12;16;8;10;25;13;23;7;3;9;24;29;4
30;28;2;20;5;19;21;22;1;11;27;32;15;18;14;6;31;17;26;12;16;8;10;25;13;23;7;3;9;24;29;4;9;27286
9;27286;30;28;2;20;5;19;21;22;1;11;27;32;15;18;14;6;31;17;26;12;16;8;10;25;13;23;7;3;9;24;29;4
30;28;2;20;5;19;22;21;1;11;27;32;15;18;14;6;31;17;26;12;16;8;10;25;13;23;7;3;9;24;29;4;9;27146
9;27146;30;28;2;20;5;19;22;21;1;11;27;32;15;18;14;6;31;17;26;12;16;8;10;25;13;23;7;3;9;24;29;4
30;28;2;20;5;19;22;21;1;11;27;32;15;18;14;6;31;17;4;12;16;8;10;25;13;23;7;3;9;24;29;26;9;27214
9;27214;30;28;2;20;5;19;22;21;1;11;27;32;15;18;14;6;31;17;4;12;16;8;10;25;13;23;7;3;9;24;29;26
30;28;27;20;5;19;22;21;1;11;2;32;15;18;14;6;31;17;4;12;16;8;10;25;13;23;7;3;9;24;29;26;9;27412
9;27412;30;28;27;20;5;19;22;21;1;11;2;32;15;18;14;6;31;17;4;12;16;8;10;25;13;23;7;3;9;24;29;26
30;28;27;20;5;19;22;21;1;11;26;32;15;18;14;6;31;17;4;12;16;8;10;25;13;23;7;3;9;24;29;2;9;26392
9;26392;30;28;27;20;5;19;22;21;1;11;26;32;15;18;14;6;31;17;4;12;16;8;10;25;13;23;7;3;9;24;29;2
30;28;27;20;5;19;22;21;1;11;26;32;15;18;14;6;31;17;4;12;16;8;3;25;13;23;7;10;9;24;29;2;9;26452
9;26452;30;28;27;20;5;19;22;21;1;11;26;32;15;18;14;6;31;17;4;12;16;8;3;25;13;23;7;10;9;24;29;2
30;28;27;20;5;19;13;21;1;11;26;32;15;18;14;6;31;17;4;12;16;8;3;25;22;23;7;10;9;24;29;2;9;26102
9;26102;30;28;27;20;5;19;13;21;1;11;26;32;15;18;14;6;31;17;4;12;16;8;3;25;22;23;7;10;9;24;29;2
30;28;27;20;5;19;13;21;1;11;26;32;15;18;14;6;2;17;4;12;16;8;3;25;22;23;7;10;9;24;29;31;9;26402
9;26402;30;28;27;20;5;19;13;21;1;11;26;32;15;18;14;6;2;17;4;12;16;8;3;25;22;23;7;10;9;24;29;31
30;28;27;20;2;19;13;21;1;11;26;32;15;18;14;6;5;17;4;12;16;8;3;25;22;23;7;10;9;24;29;31;9;26482
9;26482;30;28;27;20;2;19;13;21;1;11;26;32;15;18;14;6;5;17;4;12;16;8;3;25;22;23;7;10;9;24;29;31
30;28;27;16;2;19;13;21;1;11;26;32;15;18;14;6;5;17;4;12;20;8;3;25;22;23;7;10;9;24;29;31;9;26666
9;26666;30;28;27;16;2;19;13;21;1;11;26;32;15;18;14;6;5;17;4;12;20;8;3;25;22;23;7;10;9;24;29;31
30;28;27;16;2;19;13;21;1;29;26;32;15;18;14;6;5;17;4;12;20;8;3;25;22;23;7;10;9;24;11;31;9;27100
10;27100;30;28;27;16;2;19;13;21;1;29;26;32;15;18;14;6;5;17;4;12;20;8;3;25;22;23;7;10;9;24;11;31
30;28;27;16;2;19;13;21;1;29;26;32;15;18;14;6;5;17;4;12;20;8;3;25;7;23;22;10;9;24;11;31;10;27204
10;27204;30;28;27;16;2;19;13;21;1;29;26;32;15;18;14;6;5;17;4;12;20;8;3;25;7;23;22;10;9;24;11;31
30;28;27;11;2;19;13;21;1;29;26;32;15;18;14;6;5;17;4;12;20;8;3;25;7;23;22;10;9;24;16;31;10;26444
10;26444;30;28;27;11;2;19;13;21;1;29;26;32;15;18;14;6;5;17;4;12;20;8;3;25;7;23;22;10;9;24;16;31
30;28;27;11;2;19;13;21;1;29;26;32;15;18;14;6;5;17;3;12;20;8;4;25;7;23;22;10;9;24;16;31;10;26504
10;26504;30;28;27;11;2;19;13;21;1;29;26;32;15;18;14;6;5;17;3;12;20;8;4;25;7;23;22;10;9;24;16;31
30;28;27;11;2;19;13;21;1;29;26;32;15;16;14;6;5;17;3;12;20;8;4;25;7;23;22;10;9;24;18;31;10;26796
10;26796;30;28;27;11;2;19;13;21;1;29;26;32;15;16;14;6;5;17;3;12;20;8;4;25;7;23;22;10;9;24;18;31
30;28;27;11;2;19;13;21;1;29;26;10;15;16;14;6;5;17;3;12;20;8;4;25;7;23;22;32;9;24;18;31;10;26408
10;26408;30;28;27;11;2;19;13;21;1;29;26;10;15;16;14;6;5;17;3;12;20;8;4;25;7;23;22;32;9;24;18;31
30;28;27;11;2;19;13;21;1;29;26;10;15;16;14;6;5;32;3;12;20;8;4;25;7;23;22;17;9;24;18;31;10;26688
10;26688;30;28;27;11;2;19;13;21;1;29;26;10;15;16;14;6;5;32;3;12;20;8;4;25;7;23;22;17;9;24;18;31
30;28;27;11;2;19;13;21;1;29;26;10;15;16;14;6;31;32;3;12;20;8;4;25;7;23;22;17;9;24;18;5;10;26356
10;26356;30;28;27;11;2;19;13;21;1;29;26;10;15;16;14;6;31;32;3;12;20;8;4;25;7;23;22;17;9;24;18;5
30;28;27;11;2;19;13;21;23;29;26;10;15;16;14;6;31;32;3;12;20;8;4;25;7;1;22;17;9;24;18;5;10;28226
10;28226;30;28;27;11;2;19;13;21;23;29;26;10;15;16;14;6;31;32;3;12;20;8;4;25;7;1;22;17;9;24;18;5
30;28;27;11;2;19;13;21;23;29;26;10;22;16;14;6;31;32;3;12;20;8;4;25;7;1;15;17;9;24;18;5;10;28102
10;28102;30;28;27;11;2;19;13;21;23;29;26;10;22;16;14;6;31;32;3;12;20;8;4;25;7;1;15;17;9;24;18;5
5;28;27;11;2;19;13;21;23;29;26;10;22;16;14;6;31;32;3;12;20;8;4;25;7;1;15;17;9;24;18;30;10;27982
10;27982;5;28;27;11;2;19;13;21;23;29;26;10;22;16;14;6;31;32;3;12;20;8;4;25;7;1;15;17;9;24;18;30
5;28;27;11;2;19;13;21;23;29;26;10;22;16;14;6;31;32;3;12;20;8;4;25;7;1;15;24;9;17;18;30;10;27822
10;27822;5;28;27;11;2;19;13;21;23;29;26;10;22;16;14;6;31;32;3;12;20;8;4;25;7;1;15;24;9;17;18;30
5;28;27;11;2;19;13;21;23;29;26;30;22;16;14;6;31;32;3;12;20;8;4;25;7;1;15;24;9;17;18;10;10;27986
10;27986;5;28;27;11;2;19;13;21;23;29;26;30;22;16;14;6;31;32;3;12;20;8;4;25;7;1;15;24;9;17;18;10
28;5;27;11;2;19;13;21;23;29;26;30;22;16;14;6;31;32;3;12;20;8;4;25;7;1;15;24;9;17;18;10;10;27492
10;27492;28;5;27;11;2;19;13;21;23;29;26;30;22;16;14;6;31;32;3;12;20;8;4;25;7;1;15;24;9;17;18;10
28;5;27;11;2;19;13;21;23;29;8;30;22;16;14;6;31;32;3;12;20;26;4;25;7;1;15;24;9;17;18;10;10;27798
10;27798;28;5;27;11;2;19;13;21;23;29;8;30;22;16;14;6;31;32;3;12;20;26;4;25;7;1;15;24;9;17;18;10
28;5;27;11;2;19;13;21;23;29;8;30;22;16;14;6;31;32;3;12;20;1;4;25;7;26;15;24;9;17;18;10;10;27768
10;27768;28;5;27;11;2;19;13;21;23;29;8;30;22;16;14;6;31;32;3;12;20;1;4;25;7;26;15;24;9;17;18;10
28;5;27;11;2;19;13;21;23;29;8;30;22;6;14;16;31;32;3;12;20;1;4;25;7;26;15;24;9;17;18;10;10;28448
10;28448;28;5;27;11;2;19;13;21;23;29;8;30;22;6;14;16;31;32;3;12;20;1;4;25;7;26;15;24;9;17;18;10
28;5;27;11;16;19;13;21;23;29;8;30;22;6;14;2;31;32;3;12;20;1;4;25;7;26;15;24;9;17;18;10;10;28508
10;28508;28;5;27;11;16;19;13;21;23;29;8;30;22;6;14;2;31;32;3;12;20;1;4;25;7;26;15;24;9;17;18;10
28;5;27;11;16;19;13;21;23;29;8;30;22;6;14;2;31;32;3;12;20;1;4;25;7;26;15;24;9;18;17;10;10;28428
10;28428;28;5;27;11;16;19;13;21;23;29;8;30;22;6;14;2;31;32;3;12;20;1;4;25;7;26;15;24;9;18;17;10
28;5;27;11;16;19;13;21;23;29;8;30;22;3;14;2;31;32;6;12;20;1;4;25;7;26;15;24;9;18;17;10;10;28628
