"X1";"X260";"X54";"X31";"X27";"X63";"X61";"X14";"X26";"X5";"X30";"X19";"X33";"X10";"X34";"X13";"X41";"X64";"X11";"X49";"X12";"X37";"X1.1";"X18";"X62";"X8";"X23";"X16";"X40";"X32";"X58";"X51";"X4";"X50";"X48";"X36";"X24";"X28";"X42";"X46";"X3";"X21";"X25";"X45";"X17";"X53";"X22";"X29";"X56";"X57";"X55";"X15";"X52";"X47";"X2";"X39";"X35";"X7";"X38";"X43";"X59";"X60";"X20";"X9";"X44";"X6"
3;276;47;52;57;63;32;43;49;30;16;61;33;14;34;55;25;64;5;9;44;37;1;50;18;27;58;59;40;35;4;29;38;12;20;28;24;15;46;10;21;39;3;56;17;11;31;53;6;8;13;42;41;54;2;36;62;7;45;22;23;60;48;26;51;19
47;52;57;63;32;43;49;38;16;61;33;14;34;55;25;64;5;9;44;37;1;50;18;27;58;59;40;35;4;29;30;12;20;28;24;15;46;10;21;39;3;56;17;11;31;53;6;8;13;42;41;54;2;36;62;7;45;22;23;60;48;26;51;19;3;268
3;268;47;52;57;63;32;43;49;38;16;61;33;14;34;55;25;64;5;9;44;37;1;50;18;27;58;59;40;35;4;29;30;12;20;28;24;15;46;10;21;39;3;56;17;11;31;53;6;8;13;42;41;54;2;36;62;7;45;22;23;60;48;26;51;19
47;52;57;63;32;43;49;38;16;53;33;14;34;55;25;64;5;9;44;37;1;50;18;27;58;59;40;35;4;29;30;12;20;28;24;15;46;10;21;39;3;56;17;11;31;61;6;8;13;42;41;54;2;36;62;7;45;22;23;60;48;26;51;19;3;268
3;268;47;52;57;63;32;43;49;38;16;53;33;14;34;55;25;64;5;9;44;37;1;50;18;27;58;59;40;35;4;29;30;12;20;28;24;15;46;10;21;39;3;56;17;11;31;61;6;8;13;42;41;54;2;36;62;7;45;22;23;60;48;26;51;19
47;52;57;63;32;43;49;1;16;53;33;14;34;55;25;64;5;9;44;37;38;50;18;27;58;59;40;35;4;29;30;12;20;28;24;15;46;10;21;39;3;56;17;11;31;61;6;8;13;42;41;54;2;36;62;7;45;22;23;60;48;26;51;19;3;264
3;264;47;52;57;63;32;43;49;1;16;53;33;14;34;55;25;64;5;9;44;37;38;50;18;27;58;59;40;35;4;29;30;12;20;28;24;15;46;10;21;39;3;56;17;11;31;61;6;8;13;42;41;54;2;36;62;7;45;22;23;60;48;26;51;19
47;52;57;63;32;43;49;1;16;53;33;14;34;55;25;64;5;9;44;37;38;50;18;27;58;59;40;35;4;29;30;12;20;28;24;15;46;10;21;39;3;56;17;11;31;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19;3;264
3;264;47;52;57;63;32;43;49;1;16;53;33;14;34;55;25;64;5;9;44;37;38;50;18;27;58;59;40;35;4;29;30;12;20;28;24;15;46;10;21;39;3;56;17;11;31;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19
47;52;57;63;32;43;49;44;16;53;33;14;34;55;25;64;5;9;1;37;38;50;18;27;58;59;40;35;4;29;30;12;20;28;24;15;46;10;21;39;3;56;17;11;31;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19;3;264
3;264;47;52;57;63;32;43;49;44;16;53;33;14;34;55;25;64;5;9;1;37;38;50;18;27;58;59;40;35;4;29;30;12;20;28;24;15;46;10;21;39;3;56;17;11;31;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19
47;52;57;63;32;43;49;44;16;53;33;14;34;55;25;64;5;9;1;37;38;50;18;27;58;59;40;35;4;29;30;12;20;28;24;31;46;10;21;39;3;56;17;11;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19;3;264
3;264;47;52;57;63;32;43;49;44;16;53;33;14;34;55;25;64;5;9;1;37;38;50;18;27;58;59;40;35;4;29;30;12;20;28;24;31;46;10;21;39;3;56;17;11;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19
47;52;57;63;32;43;49;44;16;53;33;14;34;40;25;64;5;9;1;37;38;50;18;27;58;59;55;35;4;29;30;12;20;28;24;31;46;10;21;39;3;56;17;11;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19;3;260
3;260;47;52;57;63;32;43;49;44;16;53;33;14;34;40;25;64;5;9;1;37;38;50;18;27;58;59;55;35;4;29;30;12;20;28;24;31;46;10;21;39;3;56;17;11;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19
11;52;57;63;32;43;49;44;16;53;33;14;34;40;25;64;5;9;1;37;38;50;18;27;58;59;55;35;4;29;30;12;20;28;24;31;46;10;21;39;3;56;17;47;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19;3;252
3;252;11;52;57;63;32;43;49;44;16;53;33;14;34;40;25;64;5;9;1;37;38;50;18;27;58;59;55;35;4;29;30;12;20;28;24;31;46;10;21;39;3;56;17;47;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19
11;52;57;63;32;43;49;44;16;53;33;14;34;40;25;64;5;9;1;31;38;50;18;27;58;59;55;35;4;29;30;12;20;28;24;37;46;10;21;39;3;56;17;47;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19;3;252
4;252;11;52;57;63;32;43;49;44;16;53;33;14;34;40;25;64;5;9;1;31;38;50;18;27;58;59;55;35;4;29;30;12;20;28;24;37;46;10;21;39;3;56;17;47;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19
11;52;57;63;32;43;49;44;16;53;33;14;58;40;25;64;5;9;1;31;38;50;18;27;34;59;55;35;4;29;30;12;20;28;24;37;46;10;21;39;3;56;17;47;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19;4;252
4;252;11;52;57;63;32;43;49;44;16;53;33;14;58;40;25;64;5;9;1;31;38;50;18;27;34;59;55;35;4;29;30;12;20;28;24;37;46;10;21;39;3;56;17;47;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19
11;39;57;63;32;43;49;44;16;53;33;14;58;40;25;64;5;9;1;31;38;50;18;27;34;59;55;35;4;29;30;12;20;28;24;37;46;10;21;52;3;56;17;47;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19;4;252
4;252;11;39;57;63;32;43;49;44;16;53;33;14;58;40;25;64;5;9;1;31;38;50;18;27;34;59;55;35;4;29;30;12;20;28;24;37;46;10;21;52;3;56;17;47;15;61;6;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19
11;39;57;63;32;43;49;44;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;27;34;59;55;35;4;29;30;12;20;28;24;37;46;10;21;52;3;56;17;47;15;61;31;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19;4;264
4;264;11;39;57;63;32;43;49;44;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;27;34;59;55;35;4;29;30;12;20;28;24;37;46;10;21;52;3;56;17;47;15;61;31;8;13;42;2;54;41;36;62;7;45;22;23;60;48;26;51;19
11;39;57;63;32;43;49;44;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;27;34;59;55;35;4;29;30;12;20;28;24;37;46;10;21;52;3;56;17;47;60;61;31;8;13;42;2;54;41;36;62;7;45;22;23;15;48;26;51;19;4;264
4;264;11;39;57;63;32;43;49;44;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;27;34;59;55;35;4;29;30;12;20;28;24;37;46;10;21;52;3;56;17;47;60;61;31;8;13;42;2;54;41;36;62;7;45;22;23;15;48;26;51;19
11;39;57;63;32;43;49;44;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;8;34;59;55;35;4;29;30;12;20;28;24;37;46;10;21;52;3;56;17;47;60;61;31;27;13;42;2;54;41;36;62;7;45;22;23;15;48;26;51;19;4;264
4;264;11;39;57;63;32;43;49;44;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;8;34;59;55;35;4;29;30;12;20;28;24;37;46;10;21;52;3;56;17;47;60;61;31;27;13;42;2;54;41;36;62;7;45;22;23;15;48;26;51;19
11;39;57;63;32;43;49;10;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;8;34;59;55;35;4;29;30;12;20;28;24;37;46;44;21;52;3;56;17;47;60;61;31;27;13;42;2;54;41;36;62;7;45;22;23;15;48;26;51;19;4;264
4;264;11;39;57;63;32;43;49;10;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;8;34;59;55;35;4;29;30;12;20;28;24;37;46;44;21;52;3;56;17;47;60;61;31;27;13;42;2;54;41;36;62;7;45;22;23;15;48;26;51;19
11;39;57;63;32;43;49;10;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;8;34;59;55;35;41;29;30;12;20;28;24;37;46;44;21;52;3;56;17;47;60;61;31;27;13;42;2;54;4;36;62;7;45;22;23;15;48;26;51;19;4;264
4;264;11;39;57;63;32;43;49;10;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;8;34;59;55;35;41;29;30;12;20;28;24;37;46;44;21;52;3;56;17;47;60;61;31;27;13;42;2;54;4;36;62;7;45;22;23;15;48;26;51;19
11;39;57;63;32;43;49;10;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;8;34;59;55;35;41;29;30;12;20;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;15;48;26;51;19;4;264
4;264;11;39;57;63;32;43;49;10;16;53;33;14;58;40;25;64;5;9;1;6;38;50;18;8;34;59;55;35;41;29;30;12;20;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;15;48;26;51;19
11;39;57;63;32;43;58;10;16;53;33;14;49;40;25;64;5;9;1;6;38;50;18;8;34;59;55;35;41;29;30;12;20;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;15;48;26;51;19;4;264
4;264;11;39;57;63;32;43;58;10;16;53;33;14;49;40;25;64;5;9;1;6;38;50;18;8;34;59;55;35;41;29;30;12;20;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;15;48;26;51;19
11;39;57;63;32;43;58;10;16;53;33;14;49;40;25;64;5;29;1;6;38;50;18;8;34;59;55;35;41;9;30;12;20;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;15;48;26;51;19;4;260
4;260;11;39;57;63;32;43;58;10;16;53;33;14;49;40;25;64;5;29;1;6;38;50;18;8;34;59;55;35;41;9;30;12;20;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;15;48;26;51;19
11;39;57;63;32;43;58;10;16;53;33;14;49;40;25;64;5;29;1;6;38;50;18;8;34;59;55;35;41;9;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;20;48;26;51;19;4;264
4;264;11;39;57;63;32;43;58;10;16;53;33;14;49;40;25;64;5;29;1;6;38;50;18;8;34;59;55;35;41;9;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;20;48;26;51;19
11;39;57;63;32;19;58;10;16;53;33;14;49;40;25;64;5;29;1;6;38;50;18;8;34;59;55;35;41;9;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;20;48;26;51;43;4;276
4;276;11;39;57;63;32;19;58;10;16;53;33;14;49;40;25;64;5;29;1;6;38;50;18;8;34;59;55;35;41;9;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;20;48;26;51;43
11;39;57;63;32;19;58;10;16;53;33;14;49;40;25;64;5;29;1;6;38;55;18;8;34;59;50;35;41;9;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;20;48;26;51;43;4;278
4;278;11;39;57;63;32;19;58;10;16;53;33;14;49;40;25;64;5;29;1;6;38;55;18;8;34;59;50;35;41;9;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;20;48;26;51;43
11;39;57;63;32;19;58;10;16;53;33;14;49;40;25;64;5;29;1;6;38;9;18;8;34;59;50;35;41;55;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;20;48;26;51;43;4;284
4;284;11;39;57;63;32;19;58;10;16;53;33;14;49;40;25;64;5;29;1;6;38;9;18;8;34;59;50;35;41;55;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;20;48;26;51;43
11;29;57;63;32;19;58;10;16;53;33;14;49;40;25;64;5;39;1;6;38;9;18;8;34;59;50;35;41;55;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;20;48;26;51;43;4;284
4;284;11;29;57;63;32;19;58;10;16;53;33;14;49;40;25;64;5;39;1;6;38;9;18;8;34;59;50;35;41;55;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;42;2;54;4;36;62;7;45;22;23;20;48;26;51;43
11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;5;39;1;6;38;9;18;8;34;59;50;35;41;55;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;49;2;54;4;36;62;7;45;22;23;20;48;26;51;43;4;284
4;284;11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;5;39;1;6;38;9;18;8;34;59;50;35;41;55;30;12;15;28;24;37;46;44;21;52;60;56;17;47;3;61;31;27;13;49;2;54;4;36;62;7;45;22;23;20;48;26;51;43
11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;5;39;47;6;38;9;18;8;34;59;50;35;41;55;30;12;15;28;24;37;46;44;21;52;60;56;17;1;3;61;31;27;13;49;2;54;4;36;62;7;45;22;23;20;48;26;51;43;4;284
4;284;11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;5;39;47;6;38;9;18;8;34;59;50;35;41;55;30;12;15;28;24;37;46;44;21;52;60;56;17;1;3;61;31;27;13;49;2;54;4;36;62;7;45;22;23;20;48;26;51;43
11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;5;39;47;6;38;9;18;8;34;59;50;35;41;55;30;12;15;28;52;37;46;44;21;24;60;56;17;1;3;61;31;27;13;49;2;54;4;36;62;7;45;22;23;20;48;26;51;43;4;288
4;288;11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;5;39;47;6;38;9;18;8;34;59;50;35;41;55;30;12;15;28;52;37;46;44;21;24;60;56;17;1;3;61;31;27;13;49;2;54;4;36;62;7;45;22;23;20;48;26;51;43
11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;5;39;47;6;38;9;13;8;34;59;50;35;41;55;30;12;15;28;52;37;46;44;21;24;60;56;17;1;3;61;31;27;18;49;2;54;4;36;62;7;45;22;23;20;48;26;51;43;4;288
4;288;11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;5;39;47;6;38;9;13;8;34;59;50;35;41;55;30;12;15;28;52;37;46;44;21;24;60;56;17;1;3;61;31;27;18;49;2;54;4;36;62;7;45;22;23;20;48;26;51;43
11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;46;39;47;6;38;9;13;8;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;24;60;56;17;1;3;61;31;27;18;49;2;54;4;36;62;7;45;22;23;20;48;26;51;43;4;288
5;288;11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;46;39;47;6;38;9;13;8;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;24;60;56;17;1;3;61;31;27;18;49;2;54;4;36;62;7;45;22;23;20;48;26;51;43
11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;46;39;47;6;38;9;13;8;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;24;60;56;17;1;3;61;31;27;18;4;2;54;49;36;62;7;45;22;23;20;48;26;51;43;5;288
5;288;11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;46;39;47;6;38;9;13;8;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;24;60;56;17;1;3;61;31;27;18;4;2;54;49;36;62;7;45;22;23;20;48;26;51;43
11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;46;39;47;6;38;9;13;8;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;49;60;56;17;1;3;61;31;27;18;4;2;54;24;36;62;7;45;22;23;20;48;26;51;43;5;288
5;288;11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;46;39;47;6;38;9;13;8;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;49;60;56;17;1;3;61;31;27;18;4;2;54;24;36;62;7;45;22;23;20;48;26;51;43
11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;46;39;47;6;48;9;13;8;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;49;60;56;17;1;3;61;31;27;18;4;2;54;24;36;62;7;45;22;23;20;38;26;51;43;5;288
5;288;11;29;57;63;32;19;58;10;16;53;33;14;42;40;25;64;46;39;47;6;48;9;13;8;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;49;60;56;17;1;3;61;31;27;18;4;2;54;24;36;62;7;45;22;23;20;38;26;51;43
11;29;57;63;32;19;58;10;8;53;33;14;42;40;25;64;46;39;47;6;48;9;13;16;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;49;60;56;17;1;3;61;31;27;18;4;2;54;24;36;62;7;45;22;23;20;38;26;51;43;5;288
5;288;11;29;57;63;32;19;58;10;8;53;33;14;42;40;25;64;46;39;47;6;48;9;13;16;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;49;60;56;17;1;3;61;31;27;18;4;2;54;24;36;62;7;45;22;23;20;38;26;51;43
11;29;57;63;32;19;58;10;8;53;33;14;42;40;49;64;46;39;47;6;48;9;13;16;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;25;60;56;17;1;3;61;31;27;18;4;2;54;24;36;62;7;45;22;23;20;38;26;51;43;5;276
5;276;11;29;57;63;32;19;58;10;8;53;33;14;42;40;49;64;46;39;47;6;48;9;13;16;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;25;60;56;17;1;3;61;31;27;18;4;2;54;24;36;62;7;45;22;23;20;38;26;51;43
11;29;57;63;32;19;58;10;8;53;33;14;42;40;49;64;46;39;47;6;48;9;13;16;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;25;60;56;17;1;3;61;31;27;18;4;54;2;24;36;62;7;45;22;23;20;38;26;51;43;5;276
5;276;11;29;57;63;32;19;58;10;8;53;33;14;42;40;49;64;46;39;47;6;48;9;13;16;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;25;60;56;17;1;3;61;31;27;18;4;54;2;24;36;62;7;45;22;23;20;38;26;51;43
11;29;57;63;32;19;58;10;8;53;33;14;42;40;49;64;46;39;47;6;48;9;13;60;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;36;62;7;45;22;23;20;38;26;51;43;5;276
5;276;11;29;57;63;32;19;58;10;8;53;33;14;42;40;49;64;46;39;47;6;48;9;13;60;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;36;62;7;45;22;23;20;38;26;51;43
11;29;57;63;32;19;58;10;8;53;36;14;42;40;49;64;46;39;47;6;48;9;13;60;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;20;38;26;51;43;5;292
5;292;11;29;57;63;32;19;58;10;8;53;36;14;42;40;49;64;46;39;47;6;48;9;13;60;34;59;50;35;41;55;30;12;15;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;20;38;26;51;43
11;29;57;63;32;19;58;10;8;53;15;14;42;40;49;64;46;39;47;6;48;9;13;60;34;59;50;35;41;55;30;12;36;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;20;38;26;51;43;5;280
5;280;11;29;57;63;32;19;58;10;8;53;15;14;42;40;49;64;46;39;47;6;48;9;13;60;34;59;50;35;41;55;30;12;36;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;20;38;26;51;43
11;29;49;63;32;19;58;10;8;53;15;14;42;40;57;64;46;39;47;6;48;9;13;60;34;59;50;35;41;55;30;12;36;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;20;38;26;51;43;5;280
5;280;11;29;49;63;32;19;58;10;8;53;15;14;42;40;57;64;46;39;47;6;48;9;13;60;34;59;50;35;41;55;30;12;36;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;20;38;26;51;43
11;29;49;41;32;19;58;10;8;53;15;14;42;40;57;64;46;39;47;6;48;9;13;60;34;59;50;35;63;55;30;12;36;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;20;38;26;51;43;5;280
5;280;11;29;49;41;32;19;58;10;8;53;15;14;42;40;57;64;46;39;47;6;48;9;13;60;34;59;50;35;63;55;30;12;36;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;20;38;26;51;43
11;29;49;41;32;19;58;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;13;60;34;59;50;35;63;55;30;12;36;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;20;47;26;51;43;5;280
5;280;11;29;49;41;32;19;58;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;13;60;34;59;50;35;63;55;30;12;36;28;52;37;5;44;21;25;16;56;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;20;47;26;51;43
11;29;49;41;32;19;58;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;13;60;34;59;50;35;63;55;30;12;36;28;52;37;5;44;21;25;16;20;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;56;47;26;51;43;5;280
5;280;11;29;49;41;32;19;58;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;13;60;34;59;50;35;63;55;30;12;36;28;52;37;5;44;21;25;16;20;17;1;3;61;31;27;18;4;54;2;24;33;62;7;45;22;23;56;47;26;51;43
11;29;49;41;32;19;61;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;13;60;34;59;50;35;63;55;30;12;36;28;52;37;5;44;21;25;16;20;17;1;3;58;31;27;18;4;54;2;24;33;62;7;45;22;23;56;47;26;51;43;5;288
5;288;11;29;49;41;32;19;61;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;13;60;34;59;50;35;63;55;30;12;36;28;52;37;5;44;21;25;16;20;17;1;3;58;31;27;18;4;54;2;24;33;62;7;45;22;23;56;47;26;51;43
11;29;49;41;32;19;61;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;30;60;34;59;50;35;63;55;13;12;36;28;52;37;5;44;21;25;16;20;17;1;3;58;31;27;18;4;54;2;24;33;62;7;45;22;23;56;47;26;51;43;5;288
5;288;11;29;49;41;32;19;61;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;30;60;34;59;50;35;63;55;13;12;36;28;52;37;5;44;21;25;16;20;17;1;3;58;31;27;18;4;54;2;24;33;62;7;45;22;23;56;47;26;51;43
11;29;49;41;32;19;61;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;30;60;34;59;50;35;22;55;13;12;36;28;52;37;5;44;21;25;16;20;17;1;3;58;31;27;18;4;54;2;24;33;62;7;45;63;23;56;47;26;51;43;5;288
5;288;11;29;49;41;32;19;61;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;30;60;34;59;50;35;22;55;13;12;36;28;52;37;5;44;21;25;16;20;17;1;3;58;31;27;18;4;54;2;24;33;62;7;45;63;23;56;47;26;51;43
11;29;49;41;32;19;61;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;30;60;34;59;50;35;22;55;13;12;36;28;52;37;5;44;21;25;16;20;17;1;3;58;31;27;18;4;62;2;24;33;54;7;45;63;23;56;47;26;51;43;5;288
5;288;11;29;49;41;32;19;61;10;8;53;15;14;42;40;57;64;46;39;38;6;48;9;30;60;34;59;50;35;22;55;13;12;36;28;52;37;5;44;21;25;16;20;17;1;3;58;31;27;18;4;62;2;24;33;54;7;45;63;23;56;47;26;51;43
11;29;49;41;32;19;61;10;8;53;15;14;42;40;6;64;46;39;38;57;48;9;30;60;34;59;50;35;22;55;13;12;36;28;52;37;5;44;21;25;16;20;17;1;3;58;31;27;18;4;62;2;24;33;54;7;45;63;23;56;47;26;51;43;5;256
5;256;11;29;49;41;32;19;61;10;8;53;15;14;42;40;6;64;46;39;38;57;48;9;30;60;34;59;50;35;22;55;13;12;36;28;52;37;5;44;21;25;16;20;17;1;3;58;31;27;18;4;62;2;24;33;54;7;45;63;23;56;47;26;51;43
11;29;49;41;32;19;61;10;8;53;15;14;42;40;6;64;46;39;38;57;48;9;30;60;34;59;50;35;22;55;13;12;36;25;52;37;5;44;21;28;16;20;17;1;3;58;31;27;18;4;62;2;24;33;54;7;45;63;23;56;47;26;51;43;5;256
5;256;11;29;49;41;32;19;61;10;8;53;15;14;42;40;6;64;46;39;38;57;48;9;30;60;34;59;50;35;22;55;13;12;36;25;52;37;5;44;21;28;16;20;17;1;3;58;31;27;18;4;62;2;24;33;54;7;45;63;23;56;47;26;51;43
11;29;49;41;32;19;61;10;8;53;15;14;42;40;6;64;46;39;38;57;48;9;30;60;34;59;50;35;22;55;13;12;36;25;52;37;5;44;21;28;16;20;17;1;3;58;47;27;18;4;62;2;24;33;54;7;45;63;23;56;31;26;51;43;5;256
6;256;11;29;49;41;32;19;61;10;8;53;15;14;42;40;6;64;46;39;38;57;48;9;30;60;34;59;50;35;22;55;13;12;36;25;52;37;5;44;21;28;16;20;17;1;3;58;47;27;18;4;62;2;24;33;54;7;45;63;23;56;31;26;51;43
11;29;49;41;32;19;61;10;8;53;15;14;42;40;6;64;46;39;38;57;48;9;30;60;34;59;50;35;22;55;13;17;36;25;52;37;5;44;21;28;16;20;12;1;3;58;47;27;18;4;62;2;24;33;54;7;45;63;23;56;31;26;51;43;6;256
6;256;11;29;49;41;32;19;61;10;8;53;15;14;42;40;6;64;46;39;38;57;48;9;30;60;34;59;50;35;22;55;13;17;36;25;52;37;5;44;21;28;16;20;12;1;3;58;47;27;18;4;62;2;24;33;54;7;45;63;23;56;31;26;51;43
11;29;49;41;32;19;61;10;8;53;15;14;42;40;6;64;46;39;2;57;48;9;30;60;34;59;50;35;22;55;13;17;36;25;52;37;5;44;21;28;16;20;12;1;3;58;47;27;18;4;62;38;24;33;54;7;45;63;23;56;31;26;51;43;6;256
6;256;11;29;49;41;32;19;61;10;8;53;15;14;42;40;6;64;46;39;2;57;48;9;30;60;34;59;50;35;22;55;13;17;36;25;52;37;5;44;21;28;16;20;12;1;3;58;47;27;18;4;62;38;24;33;54;7;45;63;23;56;31;26;51;43
11;20;49;41;32;19;61;10;8;53;15;14;42;40;6;64;46;39;2;57;48;9;30;60;34;59;50;35;22;55;13;17;36;25;52;37;5;44;21;28;16;29;12;1;3;58;47;27;18;4;62;38;24;33;54;7;45;63;23;56;31;26;51;43;6;256
