"X1";"X26142";"X2";"X20";"X26";"X28";"X4";"X31";"X7";"X15";"X19";"X24";"X8";"X13";"X11";"X5";"X17";"X16";"X22";"X10";"X21";"X12";"X3";"X27";"X18";"X29";"X25";"X30";"X32";"X14";"X1.1";"X6";"X9";"X23"
5;28072;14;13;8;28;25;5;22;12;17;1;2;20;10;23;26;11;18;3;27;31;15;9;6;24;21;4;29;30;19;32;16;7
14;13;8;28;25;5;22;12;17;1;2;20;10;24;26;11;18;3;27;31;15;9;6;23;21;4;29;30;19;32;16;7;5;28032
6;28032;14;13;8;28;25;5;22;12;17;1;2;20;10;24;26;11;18;3;27;31;15;9;6;23;21;4;29;30;19;32;16;7
14;13;8;28;25;5;22;12;17;1;2;20;10;24;26;11;18;3;27;31;15;9;4;23;21;6;29;30;19;32;16;7;6;27292
6;27292;14;13;8;28;25;5;22;12;17;1;2;20;10;24;26;11;18;3;27;31;15;9;4;23;21;6;29;30;19;32;16;7
14;13;8;28;25;5;22;12;17;1;2;20;10;24;26;11;18;9;27;31;15;3;4;23;21;6;29;30;19;32;16;7;6;27252
6;27252;14;13;8;28;25;5;22;12;17;1;2;20;10;24;26;11;18;9;27;31;15;3;4;23;21;6;29;30;19;32;16;7
14;13;8;28;25;5;2;12;17;1;22;20;10;24;26;11;18;9;27;31;15;3;4;23;21;6;29;30;19;32;16;7;6;27450
6;27450;14;13;8;28;25;5;2;12;17;1;22;20;10;24;26;11;18;9;27;31;15;3;4;23;21;6;29;30;19;32;16;7
14;13;8;28;25;32;2;12;17;1;22;20;10;24;26;11;18;9;27;31;15;3;4;23;21;6;29;30;19;5;16;7;6;27292
6;27292;14;13;8;28;25;32;2;12;17;1;22;20;10;24;26;11;18;9;27;31;15;3;4;23;21;6;29;30;19;5;16;7
14;13;8;28;25;32;2;24;17;1;22;20;10;12;26;11;18;9;27;31;15;3;4;23;21;6;29;30;19;5;16;7;6;26832
6;26832;14;13;8;28;25;32;2;24;17;1;22;20;10;12;26;11;18;9;27;31;15;3;4;23;21;6;29;30;19;5;16;7
14;13;8;28;25;32;2;24;17;1;22;20;10;12;26;11;18;9;5;31;15;3;4;23;21;6;29;30;19;27;16;7;6;27228
6;27228;14;13;8;28;25;32;2;24;17;1;22;20;10;12;26;11;18;9;5;31;15;3;4;23;21;6;29;30;19;27;16;7
14;13;8;28;25;32;19;24;17;1;22;20;10;12;26;11;18;9;5;31;15;3;4;23;21;6;29;30;2;27;16;7;6;27352
6;27352;14;13;8;28;25;32;19;24;17;1;22;20;10;12;26;11;18;9;5;31;15;3;4;23;21;6;29;30;2;27;16;7
14;13;3;28;25;32;19;24;17;1;22;20;10;12;26;11;18;9;5;31;15;8;4;23;21;6;29;30;2;27;16;7;6;27352
6;27352;14;13;3;28;25;32;19;24;17;1;22;20;10;12;26;11;18;9;5;31;15;8;4;23;21;6;29;30;2;27;16;7
14;13;3;28;25;32;19;24;17;1;22;20;10;12;26;11;18;9;5;31;15;8;4;23;21;16;29;30;2;27;6;7;6;28032
6;28032;14;13;3;28;25;32;19;24;17;1;22;20;10;12;26;11;18;9;5;31;15;8;4;23;21;16;29;30;2;27;6;7
14;13;3;28;25;32;19;24;17;1;22;20;10;12;26;11;18;9;5;31;4;8;15;23;21;16;29;30;2;27;6;7;6;28112
6;28112;14;13;3;28;25;32;19;24;17;1;22;20;10;12;26;11;18;9;5;31;4;8;15;23;21;16;29;30;2;27;6;7
14;13;3;28;25;32;19;24;17;1;22;20;10;12;21;11;18;9;5;31;4;8;15;23;26;16;29;30;2;27;6;7;6;28432
6;28432;14;13;3;28;25;32;19;24;17;1;22;20;10;12;21;11;18;9;5;31;4;8;15;23;26;16;29;30;2;27;6;7
14;13;3;28;25;7;19;24;17;1;22;20;10;12;21;11;18;9;5;31;4;8;15;23;26;16;29;30;2;27;6;32;6;27886
6;27886;14;13;3;28;25;7;19;24;17;1;22;20;10;12;21;11;18;9;5;31;4;8;15;23;26;16;29;30;2;27;6;32
14;13;3;28;25;7;19;24;17;1;22;20;10;12;21;11;18;9;31;5;4;8;15;23;26;16;29;30;2;27;6;32;6;27766
6;27766;14;13;3;28;25;7;19;24;17;1;22;20;10;12;21;11;18;9;31;5;4;8;15;23;26;16;29;30;2;27;6;32
14;13;3;28;25;7;19;24;17;1;22;20;18;12;21;11;10;9;31;5;4;8;15;23;26;16;29;30;2;27;6;32;6;26826
6;26826;14;13;3;28;25;7;19;24;17;1;22;20;18;12;21;11;10;9;31;5;4;8;15;23;26;16;29;30;2;27;6;32
14;13;3;28;25;7;15;24;17;1;22;20;18;12;21;11;10;9;31;5;4;8;19;23;26;16;29;30;2;27;6;32;6;27274
6;27274;14;13;3;28;25;7;15;24;17;1;22;20;18;12;21;11;10;9;31;5;4;8;19;23;26;16;29;30;2;27;6;32
14;13;3;9;25;7;15;24;17;1;22;20;18;12;21;11;10;28;31;5;4;8;19;23;26;16;29;30;2;27;6;32;6;26718
6;26718;14;13;3;9;25;7;15;24;17;1;22;20;18;12;21;11;10;28;31;5;4;8;19;23;26;16;29;30;2;27;6;32
14;13;3;9;27;7;15;24;17;1;22;20;18;12;21;11;10;28;31;5;4;8;19;23;26;16;29;30;2;25;6;32;6;26398
6;26398;14;13;3;9;27;7;15;24;17;1;22;20;18;12;21;11;10;28;31;5;4;8;19;23;26;16;29;30;2;25;6;32
14;13;3;9;27;7;15;24;17;1;22;20;18;21;12;11;10;28;31;5;4;8;19;23;26;16;29;30;2;25;6;32;6;25856
6;25856;14;13;3;9;27;7;15;24;17;1;22;20;18;21;12;11;10;28;31;5;4;8;19;23;26;16;29;30;2;25;6;32
31;13;3;9;27;7;15;24;17;1;22;20;18;21;12;11;10;28;14;5;4;8;19;23;26;16;29;30;2;25;6;32;6;26024
6;26024;31;13;3;9;27;7;15;24;17;1;22;20;18;21;12;11;10;28;14;5;4;8;19;23;26;16;29;30;2;25;6;32
31;13;3;9;27;7;15;24;17;1;22;20;18;4;12;11;10;28;14;5;21;8;19;23;26;16;29;30;2;25;6;32;6;26130
7;26130;31;13;3;9;27;7;15;24;17;1;22;20;18;4;12;11;10;28;14;5;21;8;19;23;26;16;29;30;2;25;6;32
31;4;3;9;27;7;15;24;17;1;22;20;18;13;12;11;10;28;14;5;21;8;19;23;26;16;29;30;2;25;6;32;7;26250
7;26250;31;4;3;9;27;7;15;24;17;1;22;20;18;13;12;11;10;28;14;5;21;8;19;23;26;16;29;30;2;25;6;32
31;4;3;9;27;7;15;24;17;1;22;20;18;13;12;11;10;28;14;5;21;8;32;23;26;16;29;30;2;25;6;19;7;27010
7;27010;31;4;3;9;27;7;15;24;17;1;22;20;18;13;12;11;10;28;14;5;21;8;32;23;26;16;29;30;2;25;6;19
31;4;3;9;27;7;15;24;17;26;22;20;18;13;12;11;10;28;14;5;21;8;32;23;1;16;29;30;2;25;6;19;7;26864
7;26864;31;4;3;9;27;7;15;24;17;26;22;20;18;13;12;11;10;28;14;5;21;8;32;23;1;16;29;30;2;25;6;19
31;4;3;8;27;7;15;24;17;26;22;20;18;13;12;11;10;28;14;5;21;9;32;23;1;16;29;30;2;25;6;19;7;26744
7;26744;31;4;3;8;27;7;15;24;17;26;22;20;18;13;12;11;10;28;14;5;21;9;32;23;1;16;29;30;2;25;6;19
31;4;3;24;27;7;15;8;17;26;22;20;18;13;12;11;10;28;14;5;21;9;32;23;1;16;29;30;2;25;6;19;7;27066
7;27066;31;4;3;24;27;7;15;8;17;26;22;20;18;13;12;11;10;28;14;5;21;9;32;23;1;16;29;30;2;25;6;19
31;4;17;24;27;7;15;8;3;26;22;20;18;13;12;11;10;28;14;5;21;9;32;23;1;16;29;30;2;25;6;19;7;27690
7;27690;31;4;17;24;27;7;15;8;3;26;22;20;18;13;12;11;10;28;14;5;21;9;32;23;1;16;29;30;2;25;6;19
31;4;17;24;27;7;32;8;3;26;22;20;18;13;12;11;10;28;14;5;21;9;15;23;1;16;29;30;2;25;6;19;7;27930
7;27930;31;4;17;24;27;7;32;8;3;26;22;20;18;13;12;11;10;28;14;5;21;9;15;23;1;16;29;30;2;25;6;19
31;4;17;24;27;7;32;8;3;26;22;13;18;20;12;11;10;28;14;5;21;9;15;23;1;16;29;30;2;25;6;19;7;27786
7;27786;31;4;17;24;27;7;32;8;3;26;22;13;18;20;12;11;10;28;14;5;21;9;15;23;1;16;29;30;2;25;6;19
31;14;17;24;27;7;32;8;3;26;22;13;18;20;12;11;10;28;4;5;21;9;15;23;1;16;29;30;2;25;6;19;7;27206
7;27206;31;14;17;24;27;7;32;8;3;26;22;13;18;20;12;11;10;28;4;5;21;9;15;23;1;16;29;30;2;25;6;19
31;14;17;24;27;7;32;8;3;26;22;13;18;20;12;11;10;28;4;5;21;9;15;23;30;16;29;1;2;25;6;19;7;27162
7;27162;31;14;17;24;27;7;32;8;3;26;22;13;18;20;12;11;10;28;4;5;21;9;15;23;30;16;29;1;2;25;6;19
31;14;17;24;27;7;11;8;3;26;22;13;18;20;12;32;10;28;4;5;21;9;15;23;30;16;29;1;2;25;6;19;7;27112
7;27112;31;14;17;24;27;7;11;8;3;26;22;13;18;20;12;32;10;28;4;5;21;9;15;23;30;16;29;1;2;25;6;19
31;17;14;24;27;7;11;8;3;26;22;13;18;20;12;32;10;28;4;5;21;9;15;23;30;16;29;1;2;25;6;19;7;27324
7;27324;31;17;14;24;27;7;11;8;3;26;22;13;18;20;12;32;10;28;4;5;21;9;15;23;30;16;29;1;2;25;6;19
31;17;14;24;27;7;11;8;3;9;22;13;18;20;12;32;10;28;4;5;21;26;15;23;30;16;29;1;2;25;6;19;7;26504
7;26504;31;17;14;24;27;7;11;8;3;9;22;13;18;20;12;32;10;28;4;5;21;26;15;23;30;16;29;1;2;25;6;19
31;5;14;24;27;7;11;8;3;9;22;13;18;20;12;32;10;28;4;17;21;26;15;23;30;16;29;1;2;25;6;19;7;26142
7;26142;31;5;14;24;27;7;11;8;3;9;22;13;18;20;12;32;10;28;4;17;21;26;15;23;30;16;29;1;2;25;6;19
31;5;14;24;27;7;11;8;3;9;22;13;18;17;12;32;10;28;4;20;21;26;15;23;30;16;29;1;2;25;6;19;7;26262
7;26262;31;5;14;24;27;7;11;8;3;9;22;13;18;17;12;32;10;28;4;20;21;26;15;23;30;16;29;1;2;25;6;19
31;5;14;24;27;7;11;8;16;9;22;13;18;17;12;32;10;28;4;20;21;26;15;23;30;3;29;1;2;25;6;19;7;26622
7;26622;31;5;14;24;27;7;11;8;16;9;22;13;18;17;12;32;10;28;4;20;21;26;15;23;30;3;29;1;2;25;6;19
31;5;14;24;27;7;11;8;16;9;22;13;18;17;6;32;10;28;4;20;21;26;15;23;30;3;29;1;2;25;12;19;7;26362
7;26362;31;5;14;24;27;7;11;8;16;9;22;13;18;17;6;32;10;28;4;20;21;26;15;23;30;3;29;1;2;25;12;19
31;5;14;24;27;7;22;8;16;9;11;13;18;17;6;32;10;28;4;20;21;26;15;23;30;3;29;1;2;25;12;19;7;26184
7;26184;31;5;14;24;27;7;22;8;16;9;11;13;18;17;6;32;10;28;4;20;21;26;15;23;30;3;29;1;2;25;12;19
31;5;14;24;27;7;22;8;16;9;11;13;18;17;6;32;10;28;20;4;21;26;15;23;30;3;29;1;2;25;12;19;7;26184
7;26184;31;5;14;24;27;7;22;8;16;9;11;13;18;17;6;32;10;28;20;4;21;26;15;23;30;3;29;1;2;25;12;19
31;5;14;30;27;7;22;8;16;9;11;13;18;17;6;32;10;28;20;4;21;26;15;23;24;3;29;1;2;25;12;19;7;25784
8;25784;31;5;14;30;27;7;22;8;16;9;11;13;18;17;6;32;10;28;20;4;21;26;15;23;24;3;29;1;2;25;12;19
31;5;14;30;27;7;22;8;16;9;11;13;18;17;6;32;10;28;20;4;21;26;15;23;24;3;29;1;19;25;12;2;8;25466
8;25466;31;5;14;30;27;7;22;8;16;9;11;13;18;17;6;32;10;28;20;4;21;26;15;23;24;3;29;1;19;25;12;2
31;5;14;30;27;7;22;8;16;9;17;13;18;11;6;32;10;28;20;4;21;26;15;23;24;3;29;1;19;25;12;2;8;26066
8;26066;31;5;14;30;27;7;22;8;16;9;17;13;18;11;6;32;10;28;20;4;21;26;15;23;24;3;29;1;19;25;12;2
31;5;14;30;16;7;22;8;27;9;17;13;18;11;6;32;10;28;20;4;21;26;15;23;24;3;29;1;19;25;12;2;8;25822
8;25822;31;5;14;30;16;7;22;8;27;9;17;13;18;11;6;32;10;28;20;4;21;26;15;23;24;3;29;1;19;25;12;2
31;5;14;30;16;7;22;8;27;9;17;13;11;18;6;32;10;28;20;4;21;26;15;23;24;3;29;1;19;25;12;2;8;26114
8;26114;31;5;14;30;16;7;22;8;27;9;17;13;11;18;6;32;10;28;20;4;21;26;15;23;24;3;29;1;19;25;12;2
31;5;14;30;16;7;22;8;27;9;17;13;11;18;6;32;10;28;20;4;21;26;15;23;24;29;3;1;19;25;12;2;8;25770
8;25770;31;5;14;30;16;7;22;8;27;9;17;13;11;18;6;32;10;28;20;4;21;26;15;23;24;29;3;1;19;25;12;2
31;5;14;30;16;7;22;8;27;15;17;13;11;18;6;32;10;28;20;4;21;26;9;23;24;29;3;1;19;25;12;2;8;26130
8;26130;31;5;14;30;16;7;22;8;27;15;17;13;11;18;6;32;10;28;20;4;21;26;9;23;24;29;3;1;19;25;12;2
31;5;14;4;16;7;22;8;27;15;17;13;11;18;6;32;10;28;20;30;21;26;9;23;24;29;3;1;19;25;12;2;8;27236
8;27236;31;5;14;4;16;7;22;8;27;15;17;13;11;18;6;32;10;28;20;30;21;26;9;23;24;29;3;1;19;25;12;2
31;5;14;4;16;7;22;8;6;15;17;13;11;18;27;32;10;28;20;30;21;26;9;23;24;29;3;1;19;25;12;2;8;28120
8;28120;31;5;14;4;16;7;22;8;6;15;17;13;11;18;27;32;10;28;20;30;21;26;9;23;24;29;3;1;19;25;12;2
31;5;14;4;16;7;22;8;6;15;17;13;11;18;27;26;10;28;20;30;21;32;9;23;24;29;3;1;19;25;12;2;8;27940
8;27940;31;5;14;4;16;7;22;8;6;15;17;13;11;18;27;26;10;28;20;30;21;32;9;23;24;29;3;1;19;25;12;2
31;5;14;4;16;7;22;8;6;15;17;27;11;18;13;26;10;28;20;30;21;32;9;23;24;29;3;1;19;25;12;2;8;27594
8;27594;31;5;14;4;16;7;22;8;6;15;17;27;11;18;13;26;10;28;20;30;21;32;9;23;24;29;3;1;19;25;12;2
17;5;14;4;16;7;22;8;6;15;31;27;11;18;13;26;10;28;20;30;21;32;9;23;24;29;3;1;19;25;12;2;8;27434
8;27434;17;5;14;4;16;7;22;8;6;15;31;27;11;18;13;26;10;28;20;30;21;32;9;23;24;29;3;1;19;25;12;2
17;5;14;4;16;7;22;8;6;15;31;27;11;18;1;26;10;28;20;30;21;32;9;23;24;29;3;13;19;25;12;2;8;27374
8;27374;17;5;14;4;16;7;22;8;6;15;31;27;11;18;1;26;10;28;20;30;21;32;9;23;24;29;3;13;19;25;12;2
17;14;5;4;16;7;22;8;6;15;31;27;11;18;1;26;10;28;20;30;21;32;9;23;24;29;3;13;19;25;12;2;8;27414
8;27414;17;14;5;4;16;7;22;8;6;15;31;27;11;18;1;26;10;28;20;30;21;32;9;23;24;29;3;13;19;25;12;2
17;14;5;4;16;7;22;8;6;15;31;27;20;18;1;26;10;28;11;30;21;32;9;23;24;29;3;13;19;25;12;2;8;28406
8;28406;17;14;5;4;16;7;22;8;6;15;31;27;20;18;1;26;10;28;11;30;21;32;9;23;24;29;3;13;19;25;12;2
17;14;5;4;16;7;22;8;6;10;31;27;20;18;1;26;15;28;11;30;21;32;9;23;24;29;3;13;19;25;12;2;8;28606
8;28606;17;14;5;4;16;7;22;8;6;10;31;27;20;18;1;26;15;28;11;30;21;32;9;23;24;29;3;13;19;25;12;2
17;32;5;4;16;7;22;8;6;10;31;27;20;18;1;26;15;28;11;30;21;14;9;23;24;29;3;13;19;25;12;2;8;28662
8;28662;17;32;5;4;16;7;22;8;6;10;31;27;20;18;1;26;15;28;11;30;21;14;9;23;24;29;3;13;19;25;12;2
17;32;5;4;16;7;22;8;19;10;31;27;20;18;1;26;15;28;11;30;21;14;9;23;24;29;3;13;6;25;12;2;8;28054
8;28054;17;32;5;4;16;7;22;8;19;10;31;27;20;18;1;26;15;28;11;30;21;14;9;23;24;29;3;13;6;25;12;2
17;32;5;4;16;7;22;8;19;10;31;27;20;6;1;26;15;28;11;30;21;14;9;23;24;29;3;13;18;25;12;2;8;28544
8;28544;17;32;5;4;16;7;22;8;19;10;31;27;20;6;1;26;15;28;11;30;21;14;9;23;24;29;3;13;18;25;12;2
17;32;5;4;16;7;22;8;25;10;31;27;20;6;1;26;15;28;11;30;21;14;9;23;24;29;3;13;18;19;12;2;8;28984
8;28984;17;32;5;4;16;7;22;8;25;10;31;27;20;6;1;26;15;28;11;30;21;14;9;23;24;29;3;13;18;19;12;2
17;32;5;4;16;7;22;8;25;10;31;27;20;6;1;15;26;28;11;30;21;14;9;23;24;29;3;13;18;19;12;2;8;28984
9;28984;17;32;5;4;16;7;22;8;25;10;31;27;20;6;1;15;26;28;11;30;21;14;9;23;24;29;3;13;18;19;12;2
17;32;5;6;16;7;22;8;25;10;31;27;20;4;1;15;26;28;11;30;21;14;9;23;24;29;3;13;18;19;12;2;9;27684
9;27684;17;32;5;6;16;7;22;8;25;10;31;27;20;4;1;15;26;28;11;30;21;14;9;23;24;29;3;13;18;19;12;2
17;32;5;6;16;7;22;8;25;10;31;27;20;4;1;15;26;28;11;30;21;14;9;23;24;29;3;13;19;18;12;2;9;27704
9;27704;17;32;5;6;16;7;22;8;25;10;31;27;20;4;1;15;26;28;11;30;21;14;9;23;24;29;3;13;19;18;12;2
17;32;5;6;16;7;22;8;25;10;9;27;20;4;1;15;26;28;11;30;21;14;31;23;24;29;3;13;19;18;12;2;9;27902
9;27902;17;32;5;6;16;7;22;8;25;10;9;27;20;4;1;15;26;28;11;30;21;14;31;23;24;29;3;13;19;18;12;2
17;32;5;6;31;7;22;8;25;10;9;27;20;4;1;15;26;28;11;30;21;14;16;23;24;29;3;13;19;18;12;2;9;27806
9;27806;17;32;5;6;31;7;22;8;25;10;9;27;20;4;1;15;26;28;11;30;21;14;16;23;24;29;3;13;19;18;12;2
17;32;5;6;31;7;22;8;30;10;9;27;20;4;1;15;26;28;11;25;21;14;16;23;24;29;3;13;19;18;12;2;9;27766
9;27766;17;32;5;6;31;7;22;8;30;10;9;27;20;4;1;15;26;28;11;25;21;14;16;23;24;29;3;13;19;18;12;2
17;14;5;6;31;7;22;8;30;10;9;27;20;4;1;15;26;28;11;25;21;32;16;23;24;29;3;13;19;18;12;2;9;27682
9;27682;17;14;5;6;31;7;22;8;30;10;9;27;20;4;1;15;26;28;11;25;21;32;16;23;24;29;3;13;19;18;12;2
17;14;5;6;31;7;22;8;30;10;9;27;20;4;32;15;26;28;11;25;21;1;16;23;24;29;3;13;19;18;12;2;9;27866
9;27866;17;14;5;6;31;7;22;8;30;10;9;27;20;4;32;15;26;28;11;25;21;1;16;23;24;29;3;13;19;18;12;2
17;14;5;6;31;7;22;8;16;10;9;27;20;4;32;15;26;28;11;25;21;1;30;23;24;29;3;13;19;18;12;2;9;28274
9;28274;17;14;5;6;31;7;22;8;16;10;9;27;20;4;32;15;26;28;11;25;21;1;30;23;24;29;3;13;19;18;12;2
17;14;5;6;31;7;22;8;27;10;9;16;20;4;32;15;26;28;11;25;21;1;30;23;24;29;3;13;19;18;12;2;9;27532
9;27532;17;14;5;6;31;7;22;8;27;10;9;16;20;4;32;15;26;28;11;25;21;1;30;23;24;29;3;13;19;18;12;2
17;14;5;6;31;9;22;8;27;10;7;16;20;4;32;15;26;28;11;25;21;1;30;23;24;29;3;13;19;18;12;2;9;27112
9;27112;17;14;5;6;31;9;22;8;27;10;7;16;20;4;32;15;26;28;11;25;21;1;30;23;24;29;3;13;19;18;12;2
17;14;5;7;31;9;22;8;27;10;6;16;20;4;32;15;26;28;11;25;21;1;30;23;24;29;3;13;19;18;12;2;9;27172
9;27172;17;14;5;7;31;9;22;8;27;10;6;16;20;4;32;15;26;28;11;25;21;1;30;23;24;29;3;13;19;18;12;2
17;14;5;7;2;9;22;8;27;10;6;16;20;4;32;15;26;28;11;25;21;1;30;23;24;29;3;13;19;18;12;31;9;27246
9;27246;17;14;5;7;2;9;22;8;27;10;6;16;20;4;32;15;26;28;11;25;21;1;30;23;24;29;3;13;19;18;12;31
17;14;5;7;2;9;22;8;27;10;6;16;20;4;32;15;26;28;11;25;21;1;30;24;23;29;3;13;19;18;12;31;9;27406
9;27406;17;14;5;7;2;9;22;8;27;10;6;16;20;4;32;15;26;28;11;25;21;1;30;24;23;29;3;13;19;18;12;31
17;18;5;7;2;9;22;8;27;10;6;16;20;4;32;15;26;28;11;25;21;1;30;24;23;29;3;13;19;14;12;31;9;27456
9;27456;17;18;5;7;2;9;22;8;27;10;6;16;20;4;32;15;26;28;11;25;21;1;30;24;23;29;3;13;19;14;12;31
17;18;5;16;2;9;22;8;27;10;6;7;20;4;32;15;26;28;11;25;21;1;30;24;23;29;3;13;19;14;12;31;9;27436
9;27436;17;18;5;16;2;9;22;8;27;10;6;7;20;4;32;15;26;28;11;25;21;1;30;24;23;29;3;13;19;14;12;31
17;18;5;16;2;9;22;8;27;10;6;7;20;4;32;15;26;28;11;25;21;1;23;24;30;29;3;13;19;14;12;31;9;26856
9;26856;17;18;5;16;2;9;22;8;27;10;6;7;20;4;32;15;26;28;11;25;21;1;23;24;30;29;3;13;19;14;12;31
17;18;5;16;2;9;22;8;27;10;6;20;7;4;32;15;26;28;11;25;21;1;23;24;30;29;3;13;19;14;12;31;9;26732
9;26732;17;18;5;16;2;9;22;8;27;10;6;20;7;4;32;15;26;28;11;25;21;1;23;24;30;29;3;13;19;14;12;31
17;18;5;16;2;9;22;8;27;10;6;20;7;4;32;15;28;26;11;25;21;1;23;24;30;29;3;13;19;14;12;31;9;27212
9;27212;17;18;5;16;2;9;22;8;27;10;6;20;7;4;32;15;28;26;11;25;21;1;23;24;30;29;3;13;19;14;12;31
27;18;5;16;2;9;22;8;17;10;6;20;7;4;32;15;28;26;11;25;21;1;23;24;30;29;3;13;19;14;12;31;9;27252
9;27252;27;18;5;16;2;9;22;8;17;10;6;20;7;4;32;15;28;26;11;25;21;1;23;24;30;29;3;13;19;14;12;31
27;18;5;16;2;1;22;8;17;10;6;20;7;4;32;15;28;26;11;25;21;9;23;24;30;29;3;13;19;14;12;31;9;27612
10;27612;27;18;5;16;2;1;22;8;17;10;6;20;7;4;32;15;28;26;11;25;21;9;23;24;30;29;3;13;19;14;12;31
27;18;5;16;2;1;22;8;17;10;21;20;7;4;32;15;28;26;11;25;6;9;23;24;30;29;3;13;19;14;12;31;10;28034
10;28034;27;18;5;16;2;1;22;8;17;10;21;20;7;4;32;15;28;26;11;25;6;9;23;24;30;29;3;13;19;14;12;31
27;18;5;29;2;1;22;8;17;10;21;20;7;4;32;15;28;26;11;25;6;9;23;24;30;16;3;13;19;14;12;31;10;28024
10;28024;27;18;5;29;2;1;22;8;17;10;21;20;7;4;32;15;28;26;11;25;6;9;23;24;30;16;3;13;19;14;12;31
27;18;5;29;2;1;22;25;17;10;21;20;7;4;32;15;28;26;11;8;6;9;23;24;30;16;3;13;19;14;12;31;10;28252
10;28252;27;18;5;29;2;1;22;25;17;10;21;20;7;4;32;15;28;26;11;8;6;9;23;24;30;16;3;13;19;14;12;31
27;18;5;29;2;1;22;25;17;10;21;20;7;4;32;15;28;26;11;8;6;9;19;24;30;16;3;13;23;14;12;31;10;28052
10;28052;27;18;5;29;2;1;22;25;17;10;21;20;7;4;32;15;28;26;11;8;6;9;19;24;30;16;3;13;23;14;12;31
27;18;12;29;2;1;22;25;17;10;21;20;7;4;32;15;28;26;11;8;6;9;19;24;30;16;3;13;23;14;5;31;10;27772
10;27772;27;18;12;29;2;1;22;25;17;10;21;20;7;4;32;15;28;26;11;8;6;9;19;24;30;16;3;13;23;14;5;31
27;18;12;29;2;1;22;25;17;10;21;20;7;4;32;15;28;26;11;8;6;9;19;31;30;16;3;13;23;14;5;24;10;27732
10;27732;27;18;12;29;2;1;22;25;17;10;21;20;7;4;32;15;28;26;11;8;6;9;19;31;30;16;3;13;23;14;5;24
27;18;12;29;2;1;22;25;17;10;21;20;7;4;32;15;28;26;11;8;23;9;19;31;30;16;3;13;6;14;5;24;10;28000
10;28000;27;18;12;29;2;1;22;25;17;10;21;20;7;4;32;15;28;26;11;8;23;9;19;31;30;16;3;13;6;14;5;24
27;18;12;29;2;1;22;25;17;10;21;9;7;4;32;15;28;26;11;8;23;20;19;31;30;16;3;13;6;14;5;24;10;27842
10;27842;27;18;12;29;2;1;22;25;17;10;21;9;7;4;32;15;28;26;11;8;23;20;19;31;30;16;3;13;6;14;5;24
27;18;12;29;2;1;22;25;17;10;31;9;7;4;32;15;28;26;11;8;23;20;19;21;30;16;3;13;6;14;5;24;10;27522
10;27522;27;18;12;29;2;1;22;25;17;10;31;9;7;4;32;15;28;26;11;8;23;20;19;21;30;16;3;13;6;14;5;24
26;18;12;29;2;1;22;25;17;10;31;9;7;4;32;15;28;27;11;8;23;20;19;21;30;16;3;13;6;14;5;24;10;27262
10;27262;26;18;12;29;2;1;22;25;17;10;31;9;7;4;32;15;28;27;11;8;23;20;19;21;30;16;3;13;6;14;5;24
26;18;12;29;15;1;22;25;17;10;31;9;7;4;32;2;28;27;11;8;23;20;19;21;30;16;3;13;6;14;5;24;10;27302
10;27302;26;18;12;29;15;1;22;25;17;10;31;9;7;4;32;2;28;27;11;8;23;20;19;21;30;16;3;13;6;14;5;24
26;18;12;29;15;1;22;25;17;10;31;9;30;4;32;2;28;27;11;8;23;20;19;21;7;16;3;13;6;14;5;24;10;27650
10;27650;26;18;12;29;15;1;22;25;17;10;31;9;30;4;32;2;28;27;11;8;23;20;19;21;7;16;3;13;6;14;5;24
26;18;12;29;15;1;22;25;17;7;31;9;30;4;32;2;28;27;11;8;23;20;19;21;10;16;3;13;6;14;5;24;10;27730
10;27730;26;18;12;29;15;1;22;25;17;7;31;9;30;4;32;2;28;27;11;8;23;20;19;21;10;16;3;13;6;14;5;24
26;18;28;29;15;1;22;25;17;7;31;9;30;4;32;2;12;27;11;8;23;20;19;21;10;16;3;13;6;14;5;24;10;28328
10;28328;26;18;28;29;15;1;22;25;17;7;31;9;30;4;32;2;12;27;11;8;23;20;19;21;10;16;3;13;6;14;5;24
26;18;28;29;15;1;22;25;17;7;2;9;30;4;32;31;12;27;11;8;23;20;19;21;10;16;3;13;6;14;5;24;10;27972
10;27972;26;18;28;29;15;1;22;25;17;7;2;9;30;4;32;31;12;27;11;8;23;20;19;21;10;16;3;13;6;14;5;24
26;18;28;29;15;1;22;25;17;7;2;9;30;4;32;31;8;27;11;12;23;20;19;21;10;16;3;13;6;14;5;24;10;28252
10;28252;26;18;28;29;15;1;22;25;17;7;2;9;30;4;32;31;8;27;11;12;23;20;19;21;10;16;3;13;6;14;5;24
26;18;28;29;15;1;22;25;17;7;2;9;30;4;32;31;8;27;11;12;23;20;3;21;10;16;19;13;6;14;5;24;10;28022
10;28022;26;18;28;29;15;1;22;25;17;7;2;9;30;4;32;31;8;27;11;12;23;20;3;21;10;16;19;13;6;14;5;24
26;18;28;29;15;1;22;25;17;7;2;20;30;4;32;31;8;27;11;12;23;9;3;21;10;16;19;13;6;14;5;24;10;28340
10;28340;26;18;28;29;15;1;22;25;17;7;2;20;30;4;32;31;8;27;11;12;23;9;3;21;10;16;19;13;6;14;5;24
26;18;28;29;15;1;22;25;17;7;2;20;30;4;32;31;8;27;11;12;23;9;3;21;6;16;19;13;10;14;5;24;10;28560
