"X1";"X270";"X33";"X41";"X9";"X38";"X58";"X50";"X22";"X27";"X29";"X54";"X2";"X15";"X11";"X37";"X48";"X30";"X23";"X14";"X6";"X7";"X61";"X49";"X8";"X17";"X28";"X3";"X36";"X55";"X62";"X57";"X24";"X47";"X64";"X25";"X51";"X19";"X52";"X45";"X44";"X63";"X42";"X39";"X21";"X1.1";"X16";"X31";"X13";"X56";"X59";"X60";"X10";"X4";"X5";"X20";"X32";"X18";"X35";"X53";"X26";"X46";"X34";"X43";"X40";"X12"
18;280;38;51;22;32;58;1;18;7;4;49;13;10;64;44;50;28;59;27;11;36;46;47;21;48;55;43;56;25;57;34;6;62;33;23;60;42;35;45;31;5;61;30;17;37;16;26;9;12;8;53;24;63;41;2;20;3;52;15;54;29;39;19;40;14
38;51;22;32;58;43;18;7;4;49;13;10;64;44;50;28;59;27;11;36;46;47;21;48;55;1;56;25;57;34;6;62;33;23;60;42;35;45;31;5;61;30;17;37;16;26;9;12;8;53;24;63;41;2;20;3;52;15;54;29;39;19;40;14;18;276
18;276;38;51;22;32;58;43;18;7;4;49;13;10;64;44;50;28;59;27;11;36;46;47;21;48;55;1;56;25;57;34;6;62;33;23;60;42;35;45;31;5;61;30;17;37;16;26;9;12;8;53;24;63;41;2;20;3;52;15;54;29;39;19;40;14
38;51;22;32;58;43;18;7;4;49;13;10;64;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;34;6;62;33;23;60;42;35;45;31;5;61;30;17;37;16;26;9;12;8;53;24;63;41;2;20;3;52;15;54;28;39;19;40;14;18;276
18;276;38;51;22;32;58;43;18;7;4;49;13;10;64;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;34;6;62;33;23;60;42;35;45;31;5;61;30;17;37;16;26;9;12;8;53;24;63;41;2;20;3;52;15;54;28;39;19;40;14
38;51;22;16;58;43;18;7;4;49;13;10;64;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;34;6;62;33;23;60;42;35;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;28;39;19;40;14;18;276
18;276;38;51;22;16;58;43;18;7;4;49;13;10;64;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;34;6;62;33;23;60;42;35;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;28;39;19;40;14
38;51;22;16;58;43;18;7;4;49;13;10;64;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;34;6;62;33;23;60;42;35;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;276
18;276;38;51;22;16;58;43;18;7;4;49;13;10;64;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;34;6;62;33;23;60;42;35;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;22;16;58;43;18;7;60;49;13;10;64;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;34;6;62;33;23;4;42;35;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;274
18;274;38;51;22;16;58;43;18;7;60;49;13;10;64;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;34;6;62;33;23;4;42;35;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;22;16;58;43;18;7;60;49;13;10;34;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;64;6;62;33;23;4;42;35;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;274
18;274;38;51;22;16;58;43;18;7;60;49;13;10;34;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;64;6;62;33;23;4;42;35;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;22;16;58;43;18;7;60;49;13;10;34;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;64;6;62;33;23;35;42;4;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;282
18;282;38;51;22;16;58;43;18;7;60;49;13;10;34;44;50;29;59;27;11;36;46;47;21;48;55;1;56;25;57;64;6;62;33;23;35;42;4;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;22;16;58;43;18;7;27;49;13;10;34;44;50;29;59;60;11;36;46;47;21;48;55;1;56;25;57;64;6;62;33;23;35;42;4;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;282
18;282;38;51;22;16;58;43;18;7;27;49;13;10;34;44;50;29;59;60;11;36;46;47;21;48;55;1;56;25;57;64;6;62;33;23;35;42;4;45;31;5;61;30;17;37;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;22;16;58;43;18;7;27;49;13;10;34;37;50;29;59;60;11;36;46;47;21;48;55;1;56;25;57;64;6;62;33;23;35;42;4;45;31;5;61;30;17;44;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;282
18;282;38;51;22;16;58;43;18;7;27;49;13;10;34;37;50;29;59;60;11;36;46;47;21;48;55;1;56;25;57;64;6;62;33;23;35;42;4;45;31;5;61;30;17;44;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;22;16;58;43;18;7;27;49;56;10;34;37;50;29;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;4;45;31;5;61;30;17;44;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;282
18;282;38;51;22;16;58;43;18;7;27;49;56;10;34;37;50;29;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;4;45;31;5;61;30;17;44;32;26;9;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;22;16;58;43;18;7;27;49;56;10;9;37;50;29;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;4;45;31;5;61;30;17;44;32;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;282
18;282;38;51;22;16;58;43;18;7;27;49;56;10;9;37;50;29;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;4;45;31;5;61;30;17;44;32;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;22;16;58;43;18;7;27;49;56;4;9;37;50;29;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;10;45;31;5;61;30;17;44;32;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;286
18;286;38;51;22;16;58;43;18;7;27;49;56;4;9;37;50;29;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;10;45;31;5;61;30;17;44;32;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;22;16;49;43;18;7;27;58;56;4;9;37;50;29;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;10;45;31;5;61;30;17;44;32;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;278
18;278;38;51;22;16;49;43;18;7;27;58;56;4;9;37;50;29;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;10;45;31;5;61;30;17;44;32;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;31;16;49;43;18;7;27;58;56;4;9;37;50;29;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;32;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;282
18;282;38;51;31;16;49;43;18;7;27;58;56;4;9;37;50;29;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;32;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;31;16;49;43;18;7;27;58;56;4;9;37;50;32;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;282
18;282;38;51;31;16;49;43;18;7;27;58;56;4;9;37;50;32;59;60;11;36;46;47;21;48;55;1;13;25;57;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;31;16;49;43;18;7;27;58;56;4;9;37;47;32;59;60;11;36;46;50;21;48;55;1;13;25;57;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14;18;274
18;274;38;51;31;16;49;43;18;7;27;58;56;4;9;37;47;32;59;60;11;36;46;50;21;48;55;1;13;25;57;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;12;8;53;24;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;31;16;49;43;18;7;27;58;56;4;9;37;47;32;59;60;11;36;46;50;21;48;55;1;13;24;57;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;12;8;53;25;63;41;2;20;3;52;15;54;39;28;19;40;14;18;270
18;270;38;51;31;16;49;43;18;7;27;58;56;4;9;37;47;32;59;60;11;36;46;50;21;48;55;1;13;24;57;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;12;8;53;25;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;31;12;49;43;18;7;27;58;56;4;9;37;47;32;59;60;11;36;46;50;21;48;55;1;13;24;57;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;16;8;53;25;63;41;2;20;3;52;15;54;39;28;19;40;14;18;266
18;266;38;51;31;12;49;43;18;7;27;58;56;4;9;37;47;32;59;60;11;36;46;50;21;48;55;1;13;24;57;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;16;8;53;25;63;41;2;20;3;52;15;54;39;28;19;40;14
38;51;31;12;49;43;18;7;27;58;56;4;9;37;47;32;59;60;11;36;46;50;21;48;55;1;13;24;2;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14;18;266
19;266;38;51;31;12;49;43;18;7;27;58;56;4;9;37;47;32;59;60;11;36;46;50;21;48;55;1;13;24;2;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14
38;51;31;12;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;55;1;13;24;2;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14;19;258
19;258;38;51;31;12;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;55;1;13;24;2;64;6;62;33;23;35;42;10;45;22;5;61;30;17;44;29;26;34;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14
38;51;31;12;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;55;1;13;24;2;64;6;62;33;23;35;42;34;45;22;5;61;30;17;44;29;26;10;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14;19;262
19;262;38;51;31;12;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;55;1;13;24;2;64;6;62;33;23;35;42;34;45;22;5;61;30;17;44;29;26;10;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14
38;51;31;12;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;64;6;62;33;55;35;42;34;45;22;5;61;30;17;44;29;26;10;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14;19;262
19;262;38;51;31;12;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;64;6;62;33;55;35;42;34;45;22;5;61;30;17;44;29;26;10;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14
38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;64;6;62;33;55;35;42;34;45;22;5;61;30;17;44;29;26;10;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14;19;272
19;272;38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;64;6;62;33;55;35;42;34;45;22;5;61;30;17;44;29;26;10;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14
38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;64;6;62;33;55;35;42;34;45;26;5;61;30;17;44;29;22;10;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14;19;284
19;284;38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;64;6;62;33;55;35;42;34;45;26;5;61;30;17;44;29;22;10;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14
38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;64;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14;19;292
19;292;38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;64;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;16;8;53;25;63;41;57;20;3;52;15;54;39;28;19;40;14
38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;16;8;53;25;63;41;57;64;3;52;15;54;39;28;19;40;14;19;288
19;288;38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;16;8;53;25;63;41;57;64;3;52;15;54;39;28;19;40;14
38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;16;8;41;25;63;53;57;64;3;52;15;54;39;28;19;40;14;19;288
19;288;38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;60;11;36;46;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;16;8;41;25;63;53;57;64;3;52;15;54;39;28;19;40;14
38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;46;11;36;60;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;16;8;41;25;63;53;57;64;3;52;15;54;39;28;19;40;14;19;288
19;288;38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;46;11;36;60;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;16;8;41;25;63;53;57;64;3;52;15;54;39;28;19;40;14
38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;16;11;36;60;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;52;15;54;39;28;19;40;14;19;288
19;288;38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;59;16;11;36;60;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;52;15;54;39;28;19;40;14
38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;52;16;11;36;60;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;19;40;14;19;288
19;288;38;51;12;31;49;43;18;7;27;58;56;37;9;4;47;32;52;16;11;36;60;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;45;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;19;40;14
38;51;12;31;49;43;18;7;27;58;45;37;9;4;47;32;52;16;11;36;60;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;19;40;14;19;292
19;292;38;51;12;31;49;43;18;7;27;58;45;37;9;4;47;32;52;16;11;36;60;50;21;48;23;1;13;24;2;20;6;62;33;55;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;19;40;14
38;51;12;31;49;43;18;7;27;58;45;37;9;48;47;32;52;16;11;36;60;50;21;4;23;1;13;24;2;20;6;62;33;55;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;19;40;14;19;284
19;284;38;51;12;31;49;43;18;7;27;58;45;37;9;48;47;32;52;16;11;36;60;50;21;4;23;1;13;24;2;20;6;62;33;55;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;19;40;14
38;51;12;31;49;43;18;7;27;58;45;37;9;48;47;1;52;16;11;36;60;50;21;4;23;32;13;24;2;20;6;62;33;55;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;19;40;14;19;284
19;284;38;51;12;31;49;43;18;7;27;58;45;37;9;48;47;1;52;16;11;36;60;50;21;4;23;32;13;24;2;20;6;62;33;55;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;19;40;14
38;51;55;31;49;43;18;7;27;58;45;37;9;48;47;1;52;16;11;36;60;50;21;4;23;32;13;24;2;20;6;62;33;12;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;19;40;14;19;286
19;286;38;51;55;31;49;43;18;7;27;58;45;37;9;48;47;1;52;16;11;36;60;50;21;4;23;32;13;24;2;20;6;62;33;12;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;19;40;14
38;51;55;31;49;43;18;7;19;58;45;37;9;48;47;1;52;16;11;36;60;50;21;4;23;32;13;24;2;20;6;62;33;12;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;27;40;14;19;286
19;286;38;51;55;31;49;43;18;7;19;58;45;37;9;48;47;1;52;16;11;36;60;50;21;4;23;32;13;24;2;20;6;62;33;12;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;57;64;3;59;15;54;39;28;27;40;14
38;51;55;31;49;43;18;7;19;58;45;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;6;62;33;12;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;60;64;3;59;15;54;39;28;27;40;14;19;286
19;286;38;51;55;31;49;43;18;7;19;58;45;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;6;62;33;12;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;60;64;3;59;15;54;39;28;27;40;14
38;51;55;31;49;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;60;64;3;59;15;54;39;28;27;40;14;19;294
19;294;38;51;55;31;49;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;30;34;44;29;22;10;46;8;41;25;63;53;60;64;3;59;15;54;39;28;27;40;14
38;51;55;31;49;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;30;34;63;29;22;10;46;8;41;25;44;53;60;64;3;59;15;54;39;28;27;40;14;19;298
19;298;38;51;55;31;49;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;30;34;63;29;22;10;46;8;41;25;44;53;60;64;3;59;15;54;39;28;27;40;14
38;51;55;31;49;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;30;34;63;29;22;10;46;28;41;25;44;53;60;64;3;59;15;54;39;8;27;40;14;19;298
20;298;38;51;55;31;49;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;30;34;63;29;22;10;46;28;41;25;44;53;60;64;3;59;15;54;39;8;27;40;14
38;51;55;31;49;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;64;34;63;29;22;10;46;28;41;25;44;53;60;30;3;59;15;54;39;8;27;40;14;20;298
20;298;38;51;55;31;49;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;64;34;63;29;22;10;46;28;41;25;44;53;60;30;3;59;15;54;39;8;27;40;14
38;51;55;31;49;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;64;34;63;29;22;10;46;28;41;25;44;53;60;30;3;15;59;54;39;8;27;40;14;20;298
20;298;38;51;55;31;49;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;64;34;63;29;22;10;46;28;41;25;44;53;60;30;3;15;59;54;39;8;27;40;14
38;51;55;31;40;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;64;34;63;29;22;10;46;28;41;25;44;53;60;30;3;15;59;54;39;8;27;49;14;20;298
20;298;38;51;55;31;40;43;18;7;19;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;24;2;20;45;62;33;12;35;42;17;56;26;5;61;64;34;63;29;22;10;46;28;41;25;44;53;60;30;3;15;59;54;39;8;27;49;14
38;51;55;31;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;19;2;20;45;62;33;12;35;42;17;56;26;5;61;64;34;63;29;22;10;46;28;41;25;44;53;60;30;3;15;59;54;39;8;27;49;14;20;302
20;302;38;51;55;31;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;19;2;20;45;62;33;12;35;42;17;56;26;5;61;64;34;63;29;22;10;46;28;41;25;44;53;60;30;3;15;59;54;39;8;27;49;14
38;51;55;31;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;19;2;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;22;10;46;28;41;25;44;53;60;30;3;15;59;54;39;8;27;49;14;20;308
20;308;38;51;55;31;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;19;2;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;22;10;46;28;41;25;44;53;60;30;3;15;59;54;39;8;27;49;14
38;51;55;31;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;19;2;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;8;27;49;14;20;292
20;292;38;51;55;31;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;57;50;21;4;23;32;13;19;2;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;8;27;49;14
38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;57;50;31;4;23;32;13;19;2;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;8;27;49;14;20;292
20;292;38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;57;50;31;4;23;32;13;19;2;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;8;27;49;14
38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;57;50;31;4;23;32;13;8;2;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;19;27;49;14;20;292
20;292;38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;57;50;31;4;23;32;13;8;2;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;19;27;49;14
38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;31;50;57;4;23;32;13;8;2;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;19;27;49;14;20;292
20;292;38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;31;50;57;4;23;32;13;8;2;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;19;27;49;14
38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;31;50;57;4;23;32;13;2;8;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;19;27;49;14;20;292
20;292;38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;31;50;57;4;23;32;13;2;8;20;45;62;33;12;56;42;17;35;26;5;61;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;19;27;49;14
38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;31;50;57;4;23;32;13;2;8;20;45;62;33;12;56;42;17;35;26;61;5;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;19;27;49;14;20;292
20;292;38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;16;11;36;31;50;57;4;23;32;13;2;8;20;45;62;33;12;56;42;17;35;26;61;5;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;19;27;49;14
38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;61;11;36;31;50;57;4;23;32;13;2;8;20;45;62;33;12;56;42;17;35;26;16;5;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;19;27;49;14;20;292
20;292;38;51;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;61;11;36;31;50;57;4;23;32;13;2;8;20;45;62;33;12;56;42;17;35;26;16;5;64;34;63;29;3;10;46;28;41;25;44;53;60;30;22;15;59;54;39;19;27;49;14
38;3;55;21;40;43;18;7;24;58;6;37;9;48;47;1;52;61;11;36;31;50;57;4;23;32;13;2;8;20;45;62;33;12;56;42;17;35;26;16;5;64;34;63;29;51;10;46;28;41;25;44;53;60;30;22;15;59;54;39;19;27;49;14;20;292
