"X1";"X290";"X17";"X56";"X22";"X16";"X49";"X48";"X57";"X6";"X43";"X19";"X63";"X64";"X54";"X41";"X9";"X11";"X52";"X12";"X55";"X53";"X60";"X46";"X62";"X36";"X47";"X21";"X4";"X14";"X51";"X27";"X32";"X29";"X44";"X38";"X13";"X33";"X18";"X34";"X20";"X31";"X2";"X1.1";"X5";"X39";"X7";"X24";"X8";"X25";"X10";"X40";"X59";"X50";"X23";"X45";"X35";"X15";"X28";"X30";"X58";"X37";"X26";"X61";"X42";"X3"
3;304;12;20;22;64;49;48;57;6;34;47;9;52;21;14;29;11;25;3;38;18;42;46;62;36;28;40;39;5;51;43;35;45;44;1;13;50;56;32;26;17;2;4;33;63;19;24;8;31;53;7;59;54;23;16;41;55;58;30;61;37;15;10;60;27
12;33;22;64;49;48;57;6;34;47;9;52;21;14;29;11;25;3;38;18;42;46;62;36;28;40;39;5;51;43;35;45;44;1;13;50;56;32;26;17;2;4;20;63;19;24;8;31;53;7;59;54;23;16;41;55;58;30;61;37;15;10;60;27;3;304
3;304;12;33;22;64;49;48;57;6;34;47;9;52;21;14;29;11;25;3;38;18;42;46;62;36;28;40;39;5;51;43;35;45;44;1;13;50;56;32;26;17;2;4;20;63;19;24;8;31;53;7;59;54;23;16;41;55;58;30;61;37;15;10;60;27
12;33;22;64;49;48;57;6;34;47;9;52;21;14;29;11;25;3;38;18;42;46;62;36;28;40;39;5;51;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;31;53;7;59;54;23;16;41;55;58;30;61;37;15;26;60;27;3;298
3;298;12;33;22;64;49;48;57;6;34;47;9;52;21;14;29;11;25;3;38;18;42;46;62;36;28;40;39;5;51;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;31;53;7;59;54;23;16;41;55;58;30;61;37;15;26;60;27
12;33;22;64;49;48;57;6;34;47;9;52;21;14;29;11;25;3;38;18;42;46;62;36;28;40;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;51;53;7;59;54;23;16;41;55;58;30;61;37;15;26;60;27;3;298
3;298;12;33;22;64;49;48;57;6;34;47;9;52;21;14;29;11;25;3;38;18;42;46;62;36;28;40;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;51;53;7;59;54;23;16;41;55;58;30;61;37;15;26;60;27
12;33;22;64;49;48;57;6;34;47;9;52;21;14;29;11;25;40;38;18;42;46;62;36;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;51;53;7;59;54;23;16;41;55;58;30;61;37;15;26;60;27;3;298
3;298;12;33;22;64;49;48;57;6;34;47;9;52;21;14;29;11;25;40;38;18;42;46;62;36;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;51;53;7;59;54;23;16;41;55;58;30;61;37;15;26;60;27
12;33;22;64;49;48;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;36;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;51;53;7;59;54;23;47;41;55;58;30;61;37;15;26;60;27;3;286
3;286;12;33;22;64;49;48;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;36;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;51;53;7;59;54;23;47;41;55;58;30;61;37;15;26;60;27
12;33;22;64;49;48;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;61;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;51;53;7;59;54;23;47;41;55;58;30;36;37;15;26;60;27;3;286
3;286;12;33;22;64;49;48;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;61;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;51;53;7;59;54;23;47;41;55;58;30;36;37;15;26;60;27
12;33;22;64;49;41;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;61;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;51;53;7;59;54;23;47;48;55;58;30;36;37;15;26;60;27;3;298
3;298;12;33;22;64;49;41;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;61;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;19;24;8;51;53;7;59;54;23;47;48;55;58;30;36;37;15;26;60;27
12;33;22;64;49;41;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;61;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;60;24;8;51;53;7;59;54;23;47;48;55;58;30;36;37;15;26;19;27;3;298
3;298;12;33;22;64;49;41;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;61;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;2;4;20;63;60;24;8;51;53;7;59;54;23;47;48;55;58;30;36;37;15;26;19;27
12;33;22;64;49;41;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;2;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;61;4;20;63;60;24;8;51;53;7;59;54;23;47;48;55;58;30;36;37;15;26;19;27;3;298
4;298;12;33;22;64;49;41;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;2;28;3;39;5;31;43;35;45;44;1;13;50;56;32;10;17;61;4;20;63;60;24;8;51;53;7;59;54;23;47;48;55;58;30;36;37;15;26;19;27
12;33;22;64;3;41;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;2;28;49;39;5;31;43;35;45;44;1;13;50;56;32;10;17;61;4;20;63;60;24;8;51;53;7;59;54;23;47;48;55;58;30;36;37;15;26;19;27;4;298
4;298;12;33;22;64;3;41;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;2;28;49;39;5;31;43;35;45;44;1;13;50;56;32;10;17;61;4;20;63;60;24;8;51;53;7;59;54;23;47;48;55;58;30;36;37;15;26;19;27
12;51;22;64;3;41;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;2;28;49;39;5;31;43;35;45;44;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;55;58;30;36;37;15;26;19;27;4;298
4;298;12;51;22;64;3;41;57;6;34;16;9;52;21;14;29;11;25;40;38;18;42;46;62;2;28;49;39;5;31;43;35;45;44;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;55;58;30;36;37;15;26;19;27
12;51;22;64;3;41;57;6;34;16;9;52;21;14;29;11;28;40;38;18;42;46;62;2;25;49;39;5;31;43;35;45;44;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;55;58;30;36;37;15;26;19;27;4;298
4;298;12;51;22;64;3;41;57;6;34;16;9;52;21;14;29;11;28;40;38;18;42;46;62;2;25;49;39;5;31;43;35;45;44;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;55;58;30;36;37;15;26;19;27
12;51;22;64;3;41;57;6;34;16;55;52;21;14;29;11;28;40;38;18;42;46;62;2;25;49;39;5;31;43;35;45;44;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;9;58;30;36;37;15;26;19;27;4;294
4;294;12;51;22;64;3;41;57;6;34;16;55;52;21;14;29;11;28;40;38;18;42;46;62;2;25;49;39;5;31;43;35;45;44;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;9;58;30;36;37;15;26;19;27
12;51;22;64;3;41;57;6;34;16;55;52;21;14;29;11;28;40;38;18;42;46;62;2;25;49;39;5;31;43;35;45;30;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;290
4;290;12;51;22;64;3;41;57;6;34;16;55;52;21;14;29;11;28;40;38;18;42;46;62;2;25;49;39;5;31;43;35;45;30;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;57;6;34;16;55;62;21;14;29;11;28;40;38;18;42;46;52;2;25;49;39;5;31;43;35;45;30;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;290
4;290;12;51;22;64;3;41;57;6;34;16;55;62;21;14;29;11;28;40;38;18;42;46;52;2;25;49;39;5;31;43;35;45;30;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;43;6;34;16;55;62;21;14;29;11;28;40;38;18;42;46;52;2;25;49;39;5;31;57;35;45;30;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;286
4;286;12;51;22;64;3;41;43;6;34;16;55;62;21;14;29;11;28;40;38;18;42;46;52;2;25;49;39;5;31;57;35;45;30;1;13;50;56;32;10;17;61;4;20;63;60;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;43;6;34;16;55;62;21;14;29;11;28;40;38;18;42;46;52;2;25;49;39;5;31;57;35;45;30;1;13;50;56;32;10;60;61;4;20;63;17;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;286
4;286;12;51;22;64;3;41;43;6;34;16;55;62;21;14;29;11;28;40;38;18;42;46;52;2;25;49;39;5;31;57;35;45;30;1;13;50;56;32;10;60;61;4;20;63;17;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;43;6;34;16;55;62;21;14;29;11;28;40;38;18;49;46;52;2;25;42;39;5;31;57;35;45;30;1;13;50;56;32;10;60;61;4;20;63;17;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;286
4;286;12;51;22;64;3;41;43;6;34;16;55;62;21;14;29;11;28;40;38;18;49;46;52;2;25;42;39;5;31;57;35;45;30;1;13;50;56;32;10;60;61;4;20;63;17;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;43;6;34;16;55;56;21;14;29;11;28;40;38;18;49;46;52;2;25;42;39;5;31;57;35;45;30;1;13;50;62;32;10;60;61;4;20;63;17;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;282
4;282;12;51;22;64;3;41;43;6;34;16;55;56;21;14;29;11;28;40;38;18;49;46;52;2;25;42;39;5;31;57;35;45;30;1;13;50;62;32;10;60;61;4;20;63;17;24;8;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;43;6;34;16;55;56;21;14;29;11;28;40;38;18;49;46;52;2;25;42;39;5;31;57;35;8;30;1;13;50;62;32;10;60;61;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;282
4;282;12;51;22;64;3;41;43;6;34;16;55;56;21;14;29;11;28;40;38;18;49;46;52;2;25;42;39;5;31;57;35;8;30;1;13;50;62;32;10;60;61;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;43;6;34;16;55;56;21;14;29;11;28;40;38;18;49;46;52;2;25;42;39;31;5;57;35;8;30;1;13;50;62;32;10;60;61;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;282
4;282;12;51;22;64;3;41;43;6;34;16;55;56;21;14;29;11;28;40;38;18;49;46;52;2;25;42;39;31;5;57;35;8;30;1;13;50;62;32;10;60;61;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;43;6;34;16;55;56;21;14;29;11;28;40;38;18;49;46;52;2;25;42;39;31;5;57;35;8;30;1;13;61;62;32;10;60;50;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;282
4;282;12;51;22;64;3;41;43;6;34;16;55;56;21;14;29;11;28;40;38;18;49;46;52;2;25;42;39;31;5;57;35;8;30;1;13;61;62;32;10;60;50;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;43;6;34;16;55;56;21;14;29;62;28;40;38;18;49;46;52;2;25;42;39;31;5;57;35;8;30;1;13;61;11;32;10;60;50;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;294
4;294;12;51;22;64;3;41;43;6;34;16;55;56;21;14;29;62;28;40;38;18;49;46;52;2;25;42;39;31;5;57;35;8;30;1;13;61;11;32;10;60;50;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;29;6;34;16;55;56;21;14;43;62;28;40;38;18;49;46;52;2;25;42;39;31;5;57;35;8;30;1;13;61;11;32;10;60;50;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;302
4;302;12;51;22;64;3;41;29;6;34;16;55;56;21;14;43;62;28;40;38;18;49;46;52;2;25;42;39;31;5;57;35;8;30;1;13;61;11;32;10;60;50;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;29;6;34;16;55;56;21;14;43;5;28;40;38;18;49;46;52;2;25;42;39;31;62;57;35;8;30;1;13;61;11;32;10;60;50;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;302
4;302;12;51;22;64;3;41;29;6;34;16;55;56;21;14;43;5;28;40;38;18;49;46;52;2;25;42;39;31;62;57;35;8;30;1;13;61;11;32;10;60;50;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;22;64;3;41;29;6;34;16;55;56;21;14;43;5;28;40;38;18;49;46;52;2;25;42;39;31;62;57;13;8;30;1;35;61;11;32;10;60;50;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27;4;310
4;310;12;51;22;64;3;41;29;6;34;16;55;56;21;14;43;5;28;40;38;18;49;46;52;2;25;42;39;31;62;57;13;8;30;1;35;61;11;32;10;60;50;4;20;63;17;24;45;33;53;7;59;54;23;47;48;9;58;44;36;37;15;26;19;27
12;51;54;64;3;41;29;6;34;16;55;56;21;14;43;5;28;40;38;18;49;46;52;2;25;42;39;31;62;57;13;8;30;1;35;61;11;32;10;60;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;44;36;37;15;26;19;27;4;308
4;308;12;51;54;64;3;41;29;6;34;16;55;56;21;14;43;5;28;40;38;18;49;46;52;2;25;42;39;31;62;57;13;8;30;1;35;61;11;32;10;60;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;44;36;37;15;26;19;27
12;51;54;64;3;41;29;6;34;16;55;56;21;14;43;5;28;40;38;18;49;46;52;2;25;42;39;31;62;57;13;8;30;1;35;61;11;32;10;44;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;60;36;37;15;26;19;27;4;308
4;308;12;51;54;64;3;41;29;6;34;16;55;56;21;14;43;5;28;40;38;18;49;46;52;2;25;42;39;31;62;57;13;8;30;1;35;61;11;32;10;44;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;60;36;37;15;26;19;27
12;51;54;64;3;41;29;6;34;16;55;56;21;14;36;5;28;40;38;18;49;46;52;2;25;42;39;31;62;57;13;8;30;1;35;61;11;32;10;44;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;60;43;37;15;26;19;27;4;308
5;308;12;51;54;64;3;41;29;6;34;16;55;56;21;14;36;5;28;40;38;18;49;46;52;2;25;42;39;31;62;57;13;8;30;1;35;61;11;32;10;44;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;60;43;37;15;26;19;27
12;51;54;64;3;41;29;6;34;16;55;56;21;14;36;5;28;40;38;18;49;46;52;11;25;42;39;31;62;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;60;43;37;15;26;19;27;5;304
5;304;12;51;54;64;3;41;29;6;34;16;55;56;21;14;36;5;28;40;38;18;49;46;52;11;25;42;39;31;62;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;60;43;37;15;26;19;27
12;51;54;64;3;41;29;6;34;16;55;56;21;14;36;5;28;40;38;18;49;46;52;11;37;42;39;31;62;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;60;43;25;15;26;19;27;5;304
5;304;12;51;54;64;3;41;29;6;34;16;55;56;21;14;36;5;28;40;38;18;49;46;52;11;37;42;39;31;62;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;60;43;25;15;26;19;27
12;51;54;64;3;41;29;6;34;16;31;56;21;14;36;5;28;40;38;18;49;46;52;11;37;42;39;55;62;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;60;43;25;15;26;19;27;5;300
5;300;12;51;54;64;3;41;29;6;34;16;31;56;21;14;36;5;28;40;38;18;49;46;52;11;37;42;39;55;62;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;45;33;53;7;59;22;23;47;48;9;58;60;43;25;15;26;19;27
12;51;54;64;3;41;29;6;34;16;31;56;21;14;36;5;28;40;38;18;49;46;52;11;37;45;39;55;62;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;42;33;53;7;59;22;23;47;48;9;58;60;43;25;15;26;19;27;5;300
5;300;12;51;54;64;3;41;29;6;34;16;31;56;21;14;36;5;28;40;38;18;49;46;52;11;37;45;39;55;62;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;42;33;53;7;59;22;23;47;48;9;58;60;43;25;15;26;19;27
12;51;54;64;3;41;29;6;34;16;31;56;21;14;36;5;28;40;38;62;49;46;52;11;37;45;39;55;18;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;42;33;53;7;59;22;23;47;48;9;58;60;43;25;15;26;19;27;5;290
5;290;12;51;54;64;3;41;29;6;34;16;31;56;21;14;36;5;28;40;38;62;49;46;52;11;37;45;39;55;18;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;42;33;53;7;59;22;23;47;48;9;58;60;43;25;15;26;19;27
12;51;54;64;3;41;29;6;34;16;31;56;21;14;36;5;28;40;38;62;49;46;52;11;37;45;39;55;15;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;42;33;53;7;59;22;23;47;48;9;58;60;43;25;18;26;19;27;5;290
5;290;12;51;54;64;3;41;29;6;34;16;31;56;21;14;36;5;28;40;38;62;49;46;52;11;37;45;39;55;15;57;13;8;30;1;35;61;2;32;10;44;50;4;20;63;17;24;42;33;53;7;59;22;23;47;48;9;58;60;43;25;18;26;19;27
12;51;54;64;3;41;29;6;34;16;31;56;21;14;36;5;28;20;38;62;49;46;52;11;37;45;39;55;15;57;13;8;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;7;59;22;23;47;48;9;58;60;43;25;18;26;19;27;5;290
5;290;12;51;54;64;3;41;29;6;34;16;31;56;21;14;36;5;28;20;38;62;49;46;52;11;37;45;39;55;15;57;13;8;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;7;59;22;23;47;48;9;58;60;43;25;18;26;19;27
12;51;54;64;3;41;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;37;45;39;55;15;57;13;8;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;7;59;22;23;47;48;14;58;60;43;25;18;26;19;27;5;306
5;306;12;51;54;64;3;41;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;37;45;39;55;15;57;13;8;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;7;59;22;23;47;48;14;58;60;43;25;18;26;19;27
12;51;54;64;3;41;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;37;45;7;55;15;57;13;8;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;39;59;22;23;47;48;14;58;60;43;25;18;26;19;27;5;302
5;302;12;51;54;64;3;41;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;37;45;7;55;15;57;13;8;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;39;59;22;23;47;48;14;58;60;43;25;18;26;19;27
12;51;54;64;3;41;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;55;15;57;13;37;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;39;59;22;23;47;48;14;58;60;43;25;18;26;19;27;5;300
5;300;12;51;54;64;3;41;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;55;15;57;13;37;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;39;59;22;23;47;48;14;58;60;43;25;18;26;19;27
12;51;54;64;3;41;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;15;57;13;37;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;39;59;22;23;47;48;14;55;60;43;25;18;26;19;27;5;300
5;300;12;51;54;64;3;41;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;15;57;13;37;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;39;59;22;23;47;48;14;55;60;43;25;18;26;19;27
12;51;54;64;3;41;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;15;57;13;37;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;60;59;22;23;47;48;14;55;39;43;25;18;26;19;27;5;300
5;300;12;51;54;64;3;41;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;15;57;13;37;30;1;35;61;2;32;10;44;50;4;40;63;17;24;42;33;53;60;59;22;23;47;48;14;55;39;43;25;18;26;19;27
12;51;54;64;3;2;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;15;57;13;37;30;1;35;61;41;32;10;44;50;4;40;63;17;24;42;33;53;60;59;22;23;47;48;14;55;39;43;25;18;26;19;27;5;300
5;300;12;51;54;64;3;2;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;15;57;13;37;30;1;35;61;41;32;10;44;50;4;40;63;17;24;42;33;53;60;59;22;23;47;48;14;55;39;43;25;18;26;19;27
12;51;54;64;3;2;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;57;45;7;58;15;8;13;37;30;1;35;61;41;32;10;44;50;4;40;63;17;24;42;33;53;60;59;22;23;47;48;14;55;39;43;25;18;26;19;27;5;308
5;300;12;51;54;64;3;2;29;6;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;15;57;13;37;30;1;35;61;41;32;10;44;50;4;40;63;17;24;42;33;53;60;59;22;23;47;48;14;55;39;43;25;18;26;19;27
12;51;54;64;3;2;29;15;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;6;57;13;37;30;1;35;61;41;32;10;44;50;4;40;63;17;24;42;33;53;60;59;22;23;47;48;14;55;39;43;25;18;26;19;27;5;296
5;296;12;51;54;64;3;2;29;15;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;6;57;13;37;30;1;35;61;41;32;10;44;50;4;40;63;17;24;42;33;53;60;59;22;23;47;48;14;55;39;43;25;18;26;19;27
12;51;54;64;3;2;29;15;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;6;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;42;33;53;60;59;22;23;47;48;14;55;39;43;25;18;26;19;27;5;284
5;284;12;51;54;64;3;2;29;15;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;6;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;42;33;53;60;59;22;23;47;48;14;55;39;43;25;18;26;19;27
12;51;54;64;3;2;29;15;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;6;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27;5;284
5;284;12;51;54;64;3;2;29;15;34;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;6;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27
12;34;54;64;3;2;29;15;51;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;6;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27;5;284
5;284;12;34;54;64;3;2;29;15;51;16;31;56;21;9;36;5;28;20;38;62;49;46;52;11;8;45;7;58;6;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27
12;34;54;64;3;2;29;15;51;16;31;56;21;9;36;5;28;38;20;62;49;46;52;11;8;45;7;58;6;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27;5;276
5;276;12;34;54;64;3;2;29;15;51;16;31;56;21;9;36;5;28;38;20;62;49;46;52;11;8;45;7;58;6;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27
12;34;6;64;3;2;29;15;51;16;31;56;21;9;36;5;28;38;20;62;49;46;52;11;8;45;7;58;54;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27;5;280
6;280;12;34;6;64;3;2;29;15;51;16;31;56;21;9;36;5;28;38;20;62;49;46;52;11;8;45;7;58;54;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27
12;34;6;64;3;2;29;15;51;16;31;56;21;9;36;5;28;38;20;46;49;62;52;11;8;45;7;58;54;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27;6;280
6;280;12;34;6;64;3;2;29;15;51;16;31;56;21;9;36;5;28;38;20;46;49;62;52;11;8;45;7;58;54;57;13;37;30;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27
12;34;6;64;3;2;29;15;51;16;31;56;21;9;36;30;28;38;20;46;49;62;52;11;8;45;7;58;54;57;13;37;5;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27;6;282
6;282;12;34;6;64;3;2;29;15;51;16;31;56;21;9;36;30;28;38;20;46;49;62;52;11;8;45;7;58;54;57;13;37;5;1;24;61;41;32;10;44;50;4;40;63;17;35;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27
12;34;6;64;3;2;29;15;35;16;31;56;21;9;36;30;28;38;20;46;49;62;52;11;8;45;7;58;54;57;13;37;5;1;24;61;41;32;10;44;50;4;40;63;17;51;18;33;53;60;59;22;23;47;48;14;55;39;43;25;42;26;19;27;6;286
