"X1";"X288";"X31";"X12";"X61";"X4";"X54";"X16";"X39";"X36";"X7";"X10";"X21";"X48";"X15";"X63";"X60";"X37";"X47";"X26";"X27";"X50";"X18";"X32";"X44";"X62";"X5";"X6";"X9";"X34";"X43";"X25";"X56";"X13";"X51";"X19";"X24";"X57";"X49";"X52";"X46";"X41";"X20";"X17";"X40";"X58";"X23";"X53";"X33";"X1.1";"X35";"X64";"X42";"X45";"X55";"X22";"X2";"X38";"X28";"X11";"X8";"X3";"X59";"X29";"X14";"X30"
3;266;18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;9;47;53;30;55;11;51;7;64;48;22;28;37;41;61;17;34;26;39;27;46;63;5;36;57;50;1;20;2;29;10;15;43;3;59;49;8;25
18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;9;47;53;30;55;11;51;7;64;48;22;28;37;41;61;17;34;26;39;50;46;63;5;36;57;27;1;20;2;29;10;15;43;3;59;49;8;25;3;238
3;238;18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;9;47;53;30;55;11;51;7;64;48;22;28;37;41;61;17;34;26;39;50;46;63;5;36;57;27;1;20;2;29;10;15;43;3;59;49;8;25
18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;47;53;9;55;11;51;7;64;48;22;28;37;41;61;17;34;26;39;50;46;63;5;36;57;27;1;20;2;29;10;15;43;3;59;49;8;25;3;242
3;242;18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;47;53;9;55;11;51;7;64;48;22;28;37;41;61;17;34;26;39;50;46;63;5;36;57;27;1;20;2;29;10;15;43;3;59;49;8;25
18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;48;47;28;37;41;61;17;34;26;39;50;46;63;5;36;57;27;1;20;2;29;10;15;43;3;59;49;8;25;3;278
3;278;18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;48;47;28;37;41;61;17;34;26;39;50;46;63;5;36;57;27;1;20;2;29;10;15;43;3;59;49;8;25
18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;48;47;28;37;41;61;17;26;34;39;50;46;63;5;36;57;27;1;20;2;29;10;15;43;3;59;49;8;25;3;258
3;258;18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;48;47;28;37;41;61;17;26;34;39;50;46;63;5;36;57;27;1;20;2;29;10;15;43;3;59;49;8;25
18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;48;47;28;37;41;29;17;26;34;39;50;46;63;5;36;57;27;1;20;2;61;10;15;43;3;59;49;8;25;3;258
3;258;18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;48;47;28;37;41;29;17;26;34;39;50;46;63;5;36;57;27;1;20;2;61;10;15;43;3;59;49;8;25
18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;17;47;28;37;41;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;61;10;15;43;3;59;49;8;25;3;258
3;258;18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;17;47;28;37;41;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;61;10;15;43;3;59;49;8;25
18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;17;47;59;37;41;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;61;10;15;43;3;28;49;8;25;3;258
3;258;18;42;13;14;60;6;23;24;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;17;47;59;37;41;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;61;10;15;43;3;28;49;8;25
18;42;13;14;60;6;23;59;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;17;47;24;37;41;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;61;10;15;43;3;28;49;8;25;3;266
3;266;18;42;13;14;60;6;23;59;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;17;47;24;37;41;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;61;10;15;43;3;28;49;8;25
18;42;13;14;60;6;23;59;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;17;47;24;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;10;15;43;3;28;49;8;25;3;266
4;266;18;42;13;14;60;6;23;59;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;17;47;24;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;10;15;43;3;28;49;8;25
18;42;13;14;60;6;23;59;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;10;15;43;3;28;49;8;25;4;266
4;266;18;42;13;14;60;6;23;59;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;53;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;10;15;43;3;28;49;8;25
18;42;13;14;60;6;23;59;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;53;15;43;3;28;49;8;25;4;266
4;266;18;42;13;14;60;6;23;59;40;38;44;32;12;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;53;15;43;3;28;49;8;25
18;42;13;14;60;6;23;59;40;38;44;32;43;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;53;15;12;3;28;49;8;25;4;266
4;266;18;42;13;14;60;6;23;59;40;38;44;32;43;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;53;15;12;3;28;49;8;25
18;38;13;14;60;6;23;59;40;42;44;32;43;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;53;15;12;3;28;49;8;25;4;270
4;270;18;38;13;14;60;6;23;59;40;42;44;32;43;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;53;15;12;3;28;49;8;25
18;38;13;14;60;42;23;59;40;6;44;32;43;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;53;15;12;3;28;49;8;25;4;266
4;266;18;38;13;14;60;42;23;59;40;6;44;32;43;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;41;53;15;12;3;28;49;8;25
18;38;13;41;60;42;23;59;40;6;44;32;43;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;14;53;15;12;3;28;49;8;25;4;274
4;274;18;38;13;41;60;42;23;59;40;6;44;32;43;52;56;45;33;58;21;4;35;62;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;14;53;15;12;3;28;49;8;25
18;38;13;41;60;42;23;59;40;6;44;32;43;52;56;45;33;58;21;62;35;4;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;14;53;15;12;3;28;49;8;25;4;266
4;266;18;38;13;41;60;42;23;59;40;6;44;32;43;52;56;45;33;58;21;62;35;4;16;54;31;19;30;22;10;9;55;11;51;7;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;57;27;1;20;2;14;53;15;12;3;28;49;8;25
18;38;13;41;60;42;23;59;40;6;44;32;43;52;56;45;33;58;21;62;35;4;16;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;7;27;1;20;2;14;53;15;12;3;28;49;8;25;4;266
4;266;18;38;13;41;60;42;23;59;40;6;44;32;43;52;56;45;33;58;21;62;35;4;16;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;7;27;1;20;2;14;53;15;12;3;28;49;8;25
18;38;13;41;60;42;23;59;40;6;44;32;43;16;56;45;33;58;21;62;35;4;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;7;27;1;20;2;14;53;15;12;3;28;49;8;25;4;286
4;286;18;38;13;41;60;42;23;59;40;6;44;32;43;16;56;45;33;58;21;62;35;4;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;7;27;1;20;2;14;53;15;12;3;28;49;8;25
18;38;13;28;60;42;23;59;40;6;44;32;43;16;56;45;33;58;21;62;35;4;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;7;27;1;20;2;14;53;15;12;3;41;49;8;25;4;286
4;286;18;38;13;28;60;42;23;59;40;6;44;32;43;16;56;45;33;58;21;62;35;4;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;7;27;1;20;2;14;53;15;12;3;41;49;8;25
18;38;13;62;60;42;23;59;40;6;44;32;43;16;56;45;33;58;21;28;35;4;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;7;27;1;20;2;14;53;15;12;3;41;49;8;25;4;288
4;288;18;38;13;62;60;42;23;59;40;6;44;32;43;16;56;45;33;58;21;28;35;4;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;39;50;46;63;5;36;7;27;1;20;2;14;53;15;12;3;41;49;8;25
18;38;13;62;60;42;23;59;39;6;44;32;43;16;56;45;33;58;21;28;35;4;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;15;12;3;41;49;8;25;4;288
4;288;18;38;13;62;60;42;23;59;39;6;44;32;43;16;56;45;33;58;21;28;35;4;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;15;12;3;41;49;8;25
18;38;13;62;60;42;23;59;39;6;15;32;43;16;56;45;33;58;21;28;35;4;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;44;12;3;41;49;8;25;4;300
4;300;18;38;13;62;60;42;23;59;39;6;15;32;43;16;56;45;33;58;21;28;35;4;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;44;12;3;41;49;8;25
18;38;13;62;60;42;23;59;39;6;15;32;43;16;56;45;33;58;21;28;4;35;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;44;12;3;41;49;8;25;4;304
4;304;18;38;13;62;60;42;23;59;39;6;15;32;43;16;56;45;33;58;21;28;4;35;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;29;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;44;12;3;41;49;8;25
18;38;13;62;29;42;23;59;39;6;15;32;43;16;56;45;33;58;21;28;4;35;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;60;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;44;12;3;41;49;8;25;4;304
4;304;18;38;13;62;29;42;23;59;39;6;15;32;43;16;56;45;33;58;21;28;4;35;52;54;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;60;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;44;12;3;41;49;8;25
54;38;13;62;29;42;23;59;39;6;15;32;43;16;56;45;33;58;21;28;4;35;52;18;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;60;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;44;12;3;41;49;8;25;4;304
4;304;54;38;13;62;29;42;23;59;39;6;15;32;43;16;56;45;33;58;21;28;4;35;52;18;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;60;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;44;12;3;41;49;8;25
33;38;13;62;29;42;23;59;39;6;15;32;43;16;56;45;54;58;21;28;4;35;52;18;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;60;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;44;12;3;41;49;8;25;4;300
4;300;33;38;13;62;29;42;23;59;39;6;15;32;43;16;56;45;54;58;21;28;4;35;52;18;31;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;60;48;26;34;40;50;46;63;5;36;7;27;1;20;2;14;53;44;12;3;41;49;8;25
33;38;13;62;29;42;23;59;39;6;15;32;43;16;56;45;54;58;21;28;4;35;52;18;14;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;60;48;26;34;40;50;46;63;5;36;7;27;1;20;2;31;53;44;12;3;41;49;8;25;4;300
4;300;33;38;13;62;29;42;23;59;39;6;15;32;43;16;56;45;54;58;21;28;4;35;52;18;14;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;60;48;26;34;40;50;46;63;5;36;7;27;1;20;2;31;53;44;12;3;41;49;8;25
33;38;13;62;29;42;23;59;27;6;15;32;43;16;56;45;54;58;21;28;4;35;52;18;14;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;60;48;26;34;40;50;46;63;5;36;7;39;1;20;2;31;53;44;12;3;41;49;8;25;4;300
4;300;33;38;13;62;29;42;23;59;27;6;15;32;43;16;56;45;54;58;21;28;4;35;52;18;14;19;30;22;10;9;55;11;51;57;64;24;47;17;37;61;60;48;26;34;40;50;46;63;5;36;7;39;1;20;2;31;53;44;12;3;41;49;8;25
33;38;13;62;29;42;23;59;27;6;15;32;43;16;56;45;54;58;21;28;4;35;52;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;36;7;39;1;20;2;31;53;44;12;3;41;49;8;25;4;300
5;300;33;38;13;62;29;42;23;59;27;6;15;32;43;16;56;45;54;58;21;28;4;35;52;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;36;7;39;1;20;2;31;53;44;12;3;41;49;8;25
33;38;13;62;29;42;23;59;27;6;15;32;43;16;56;45;54;58;21;28;4;53;52;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;36;7;39;1;20;2;31;35;44;12;3;41;49;8;25;5;302
5;302;33;38;13;62;29;42;23;59;27;6;15;32;43;16;56;45;54;58;21;28;4;53;52;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;36;7;39;1;20;2;31;35;44;12;3;41;49;8;25
33;38;13;62;29;42;23;59;27;6;15;32;54;16;56;45;43;58;21;28;4;53;52;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;36;7;39;1;20;2;31;35;44;12;3;41;49;8;25;5;306
5;306;33;38;13;62;29;42;23;59;27;6;15;32;54;16;56;45;43;58;21;28;4;53;52;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;36;7;39;1;20;2;31;35;44;12;3;41;49;8;25
36;38;13;62;29;42;23;59;27;6;15;32;54;16;56;45;43;58;21;28;4;53;52;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25;5;306
5;306;36;38;13;62;29;42;23;59;27;6;15;32;54;16;56;45;43;58;21;28;4;53;52;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25
36;52;13;62;29;42;23;59;27;6;15;32;54;16;56;45;43;58;21;28;4;53;38;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25;5;306
5;306;36;52;13;62;29;42;23;59;27;6;15;32;54;16;56;45;43;58;21;28;4;53;38;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25
29;52;13;62;36;42;23;59;27;6;15;32;54;16;56;45;43;58;21;28;4;53;38;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25;5;306
5;306;29;52;13;62;36;42;23;59;27;6;15;32;54;16;56;45;43;58;21;28;4;53;38;18;14;19;30;22;10;9;55;11;51;57;64;17;47;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25
29;52;13;47;36;42;23;59;27;6;15;32;54;16;56;45;43;58;21;28;4;53;38;18;14;19;30;22;10;9;55;11;51;57;64;17;62;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25;5;310
5;310;29;52;13;47;36;42;23;59;27;6;15;32;54;16;56;45;43;58;21;28;4;53;38;18;14;19;30;22;10;9;55;11;51;57;64;17;62;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25
29;52;13;47;36;42;23;59;38;6;15;32;54;16;56;45;43;58;21;28;4;53;27;18;14;19;30;22;10;9;55;11;51;57;64;17;62;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25;5;310
5;310;29;52;13;47;36;42;23;59;38;6;15;32;54;16;56;45;43;58;21;28;4;53;27;18;14;19;30;22;10;9;55;11;51;57;64;17;62;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25
29;52;13;47;36;42;21;59;38;6;15;32;54;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;51;57;64;17;62;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25;5;310
5;310;29;52;13;47;36;42;21;59;38;6;15;32;54;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;51;57;64;17;62;24;37;61;60;48;26;34;40;50;46;63;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25
29;52;13;47;36;42;21;59;38;6;15;32;54;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;51;63;64;17;62;24;37;61;60;48;26;34;40;50;46;57;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25;5;310
5;310;29;52;13;47;36;42;21;59;38;6;15;32;54;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;51;63;64;17;62;24;37;61;60;48;26;34;40;50;46;57;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25
29;52;13;47;36;42;21;59;38;6;15;32;51;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;54;63;64;17;62;24;37;61;60;48;26;34;40;50;46;57;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25;5;308
5;308;29;52;13;47;36;42;21;59;38;6;15;32;51;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;54;63;64;17;62;24;37;61;60;48;26;34;40;50;46;57;5;33;7;39;1;20;2;31;35;44;12;3;41;49;8;25
29;52;13;47;36;42;21;59;38;6;15;32;51;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;54;63;44;17;62;24;37;61;60;48;26;34;40;50;46;57;5;33;7;39;1;20;2;31;35;64;12;3;41;49;8;25;5;312
5;312;29;52;13;47;36;42;21;59;38;6;15;32;51;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;54;63;44;17;62;24;37;61;60;48;26;34;40;50;46;57;5;33;7;39;1;20;2;31;35;64;12;3;41;49;8;25
29;24;13;47;36;42;21;59;38;6;15;32;51;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;1;20;2;31;35;64;12;3;41;49;8;25;5;312
5;312;29;24;13;47;36;42;21;59;38;6;15;32;51;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;1;20;2;31;35;64;12;3;41;49;8;25
29;24;13;47;36;42;21;59;38;6;15;32;51;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;2;31;35;64;12;3;41;49;1;25;5;312
5;312;29;24;13;47;36;42;21;59;38;6;15;32;51;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;2;31;35;64;12;3;41;49;1;25
29;24;13;47;36;42;21;59;38;6;15;3;51;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;2;31;35;64;12;32;41;49;1;25;5;312
5;312;29;24;13;47;36;42;21;59;38;6;15;3;51;16;56;45;43;58;23;28;4;53;27;18;14;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;2;31;35;64;12;32;41;49;1;25
14;24;13;47;36;42;21;59;38;6;15;3;51;16;56;45;43;58;23;28;4;53;27;18;29;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;2;31;35;64;12;32;41;49;1;25;5;312
5;312;14;24;13;47;36;42;21;59;38;6;15;3;51;16;56;45;43;58;23;28;4;53;27;18;29;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;2;31;35;64;12;32;41;49;1;25
14;24;13;47;36;42;21;59;38;6;15;2;51;16;56;45;43;58;23;28;4;53;27;18;29;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;3;31;35;64;12;32;41;49;1;25;5;312
5;312;14;24;13;47;36;42;21;59;38;6;15;2;51;16;56;45;43;58;23;28;4;53;27;18;29;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;3;31;35;64;12;32;41;49;1;25
14;24;13;47;36;42;21;59;38;12;15;2;51;16;56;45;43;58;23;28;4;53;27;18;29;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;3;31;35;64;6;32;41;49;1;25;5;296
5;296;14;24;13;47;36;42;21;59;38;12;15;2;51;16;56;45;43;58;23;28;4;53;27;18;29;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;3;31;35;64;6;32;41;49;1;25
14;24;23;47;36;42;21;59;38;12;15;2;51;16;56;45;43;58;13;28;4;53;27;18;29;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;3;31;35;64;6;32;41;49;1;25;5;294
5;294;14;24;23;47;36;42;21;59;38;12;15;2;51;16;56;45;43;58;13;28;4;53;27;18;29;19;30;22;10;9;55;11;54;63;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;3;31;35;64;6;32;41;49;1;25
14;24;23;47;36;42;21;59;38;12;15;2;51;16;56;45;43;58;13;28;4;53;27;18;29;19;30;22;10;9;55;11;54;64;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;3;31;35;63;6;32;41;49;1;25;5;294
5;294;14;24;23;47;36;42;21;59;38;12;15;2;51;16;56;45;43;58;13;28;4;53;27;18;29;19;30;22;10;9;55;11;54;64;44;17;62;52;37;61;60;48;26;34;40;50;46;57;5;33;7;39;8;20;3;31;35;63;6;32;41;49;1;25
14;24;23;47;36;42;21;59;38;12;26;2;51;16;56;45;43;58;13;28;4;53;27;18;29;19;30;22;10;9;55;11;54;64;44;17;62;52;37;61;60;48;15;34;40;50;46;57;5;33;7;39;8;20;3;31;35;63;6;32;41;49;1;25;5;286
6;286;14;24;23;47;36;42;21;59;38;12;26;2;51;16;56;45;43;58;13;28;4;53;27;18;29;19;30;22;10;9;55;11;54;64;44;17;62;52;37;61;60;48;15;34;40;50;46;57;5;33;7;39;8;20;3;31;35;63;6;32;41;49;1;25
14;24;23;52;36;42;21;59;38;12;26;2;51;16;56;45;43;58;13;28;4;53;27;18;29;19;30;22;10;9;55;11;54;64;44;17;62;47;37;61;60;48;15;34;40;50;46;57;5;33;7;39;8;20;3;31;35;63;6;32;41;49;1;25;6;282
6;282;14;24;23;52;36;42;21;59;38;12;26;2;51;16;56;45;43;58;13;28;4;53;27;18;29;19;30;22;10;9;55;11;54;64;44;17;62;47;37;61;60;48;15;34;40;50;46;57;5;33;7;39;8;20;3;31;35;63;6;32;41;49;1;25
14;24;23;52;36;42;21;59;38;12;26;33;51;16;56;45;43;58;13;28;4;53;27;18;29;19;30;22;10;9;55;11;54;64;44;17;62;47;37;61;60;48;15;34;40;50;46;57;5;2;7;39;8;20;3;31;35;63;6;32;41;49;1;25;6;282
6;282;14;24;23;52;36;42;21;59;38;12;26;33;51;16;56;45;43;58;13;28;4;53;27;18;29;19;30;22;10;9;55;11;54;64;44;17;62;47;37;61;60;48;15;34;40;50;46;57;5;2;7;39;8;20;3;31;35;63;6;32;41;49;1;25
14;24;23;52;36;42;6;59;38;12;26;33;51;16;56;45;43;58;13;28;4;53;27;18;29;19;30;22;10;9;55;11;54;64;44;17;62;47;37;61;60;48;15;34;40;50;46;57;5;2;7;39;8;20;3;31;35;63;21;32;41;49;1;25;6;282
