"X1";"X294";"X50";"X62";"X49";"X55";"X20";"X32";"X53";"X41";"X1.1";"X48";"X54";"X57";"X40";"X27";"X63";"X51";"X2";"X34";"X23";"X43";"X33";"X19";"X26";"X29";"X61";"X22";"X44";"X58";"X64";"X14";"X30";"X16";"X18";"X31";"X56";"X21";"X37";"X10";"X6";"X17";"X15";"X28";"X60";"X11";"X8";"X46";"X5";"X24";"X13";"X42";"X47";"X45";"X35";"X39";"X25";"X59";"X12";"X7";"X52";"X9";"X4";"X3";"X36";"X38"
3;280;50;59;49;61;51;6;53;41;5;44;7;57;20;45;31;8;2;34;29;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;32;56;52;10;39;60;9;23;46;1;21;54;42;47;14;18;64;28;27;58;36;37;11;3;40;55;43
50;59;49;61;51;6;53;41;5;44;7;57;20;45;31;8;2;34;29;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;56;52;10;39;60;9;23;46;1;21;54;42;47;14;18;64;28;27;58;36;37;32;3;40;55;43;3;280
3;280;50;59;49;61;51;6;53;41;5;44;7;57;20;45;31;8;2;34;29;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;56;52;10;39;60;9;23;46;1;21;54;42;47;14;18;64;28;27;58;36;37;32;3;40;55;43
50;59;49;61;51;6;53;41;5;44;7;57;20;45;31;8;2;34;29;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;56;52;10;39;60;9;23;46;1;18;54;42;47;14;21;64;28;27;58;36;37;32;3;40;55;43;3;280
3;280;50;59;49;61;51;6;53;41;5;44;7;57;20;45;31;8;2;34;29;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;56;52;10;39;60;9;23;46;1;18;54;42;47;14;21;64;28;27;58;36;37;32;3;40;55;43
50;59;49;61;51;6;53;41;5;44;7;57;20;45;31;8;2;36;29;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;56;52;10;39;60;9;23;46;1;18;54;42;47;14;21;64;28;27;58;34;37;32;3;40;55;43;3;280
3;280;50;59;49;61;51;6;53;41;5;44;7;57;20;45;31;8;2;36;29;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;56;52;10;39;60;9;23;46;1;18;54;42;47;14;21;64;28;27;58;34;37;32;3;40;55;43
50;59;49;61;51;6;53;41;5;44;7;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;29;52;10;39;60;9;23;46;1;18;54;42;47;14;21;64;28;27;58;34;37;32;3;40;55;43;3;292
3;292;50;59;49;61;51;6;53;41;5;44;7;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;29;52;10;39;60;9;23;46;1;18;54;42;47;14;21;64;28;27;58;34;37;32;3;40;55;43
50;59;49;61;51;6;53;21;5;44;7;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;29;52;10;39;60;9;23;46;1;18;54;42;47;14;41;64;28;27;58;34;37;32;3;40;55;43;3;288
3;288;50;59;49;61;51;6;53;21;5;44;7;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;29;52;10;39;60;9;23;46;1;18;54;42;47;14;41;64;28;27;58;34;37;32;3;40;55;43
50;59;49;61;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;29;52;10;39;7;9;23;46;1;18;54;42;47;14;41;64;28;27;58;34;37;32;3;40;55;43;3;300
3;300;50;59;49;61;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;48;24;11;29;52;10;39;7;9;23;46;1;18;54;42;47;14;41;64;28;27;58;34;37;32;3;40;55;43
50;59;48;61;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;49;24;11;29;52;10;39;7;9;23;46;1;18;54;42;47;14;41;64;28;27;58;34;37;32;3;40;55;43;3;294
3;294;50;59;48;61;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;17;4;12;30;16;35;13;15;49;24;11;29;52;10;39;7;9;23;46;1;18;54;42;47;14;41;64;28;27;58;34;37;32;3;40;55;43
50;59;48;61;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;49;4;12;30;16;35;13;15;17;24;11;29;52;10;39;7;9;23;46;1;18;54;42;47;14;41;64;28;27;58;34;37;32;3;40;55;43;3;298
3;298;50;59;48;61;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;49;4;12;30;16;35;13;15;17;24;11;29;52;10;39;7;9;23;46;1;18;54;42;47;14;41;64;28;27;58;34;37;32;3;40;55;43
50;59;48;41;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;49;4;12;30;16;35;13;15;17;24;11;29;52;10;39;7;9;23;46;1;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;55;43;3;294
4;294;50;59;48;41;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;63;22;26;25;33;19;62;49;4;12;30;16;35;13;15;17;24;11;29;52;10;39;7;9;23;46;1;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;55;43
50;59;48;41;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;1;22;26;25;33;19;62;49;4;12;30;16;35;13;15;17;24;11;29;52;10;39;7;9;23;46;63;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;55;43;4;294
4;294;50;59;48;41;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;1;22;26;25;33;19;62;49;4;12;30;16;35;13;15;17;24;11;29;52;10;39;7;9;23;46;63;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;55;43
50;59;48;41;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;1;22;26;25;33;19;62;49;4;12;30;16;35;13;15;17;24;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;55;43;4;298
4;298;50;59;48;41;51;6;53;21;5;44;60;57;20;45;31;8;2;36;56;38;1;22;26;25;33;19;62;49;4;12;30;16;35;13;15;17;24;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;55;43
50;59;48;41;20;6;53;21;5;44;60;57;51;45;31;8;2;36;56;38;1;22;26;25;33;19;62;49;4;12;30;16;35;13;15;17;24;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;55;43;4;298
4;298;50;59;48;41;20;6;53;21;5;44;60;57;51;45;31;8;2;36;56;38;1;22;26;25;33;19;62;49;4;12;30;16;35;13;15;17;24;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;55;43
50;59;48;41;20;6;53;21;5;44;60;57;51;45;31;8;2;36;56;38;1;22;24;25;33;19;62;49;4;12;30;16;35;13;15;17;26;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;55;43;4;298
4;298;50;59;48;41;20;6;53;21;5;44;60;57;51;45;31;8;2;36;56;38;1;22;24;25;33;19;62;49;4;12;30;16;35;13;15;17;26;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;55;43
50;59;48;41;20;6;53;21;5;44;60;57;51;45;31;8;2;36;56;38;1;22;24;25;33;19;62;49;55;12;30;16;35;13;15;17;26;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;4;43;4;298
4;298;50;59;48;41;20;6;53;21;5;44;60;57;51;45;31;8;2;36;56;38;1;22;24;25;33;19;62;49;55;12;30;16;35;13;15;17;26;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;4;43
50;59;48;41;20;6;53;21;5;44;60;57;51;45;31;8;2;36;56;12;1;22;24;25;33;19;62;49;55;38;30;16;35;13;15;17;26;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;4;43;4;294
4;294;50;59;48;41;20;6;53;21;5;44;60;57;51;45;31;8;2;36;56;12;1;22;24;25;33;19;62;49;55;38;30;16;35;13;15;17;26;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;4;43
50;59;48;41;20;6;53;21;30;44;60;57;51;45;31;8;2;36;56;12;1;22;24;25;33;19;62;49;55;38;5;16;35;13;15;17;26;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;4;43;4;294
4;294;50;59;48;41;20;6;53;21;30;44;60;57;51;45;31;8;2;36;56;12;1;22;24;25;33;19;62;49;55;38;5;16;35;13;15;17;26;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;4;43
50;59;48;41;20;6;53;51;30;44;60;57;21;45;31;8;2;36;56;12;1;22;24;25;33;19;62;49;55;38;5;16;35;13;15;17;26;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;4;43;4;294
4;294;50;59;48;41;20;6;53;51;30;44;60;57;21;45;31;8;2;36;56;12;1;22;24;25;33;19;62;49;55;38;5;16;35;13;15;17;26;11;29;52;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;32;3;40;4;43
50;59;48;41;20;6;53;51;30;44;60;57;21;45;31;8;2;36;56;12;1;22;24;25;33;19;62;49;55;38;5;16;35;13;15;17;26;11;29;32;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;52;3;40;4;43;4;294
4;294;50;59;48;41;20;6;53;51;30;44;60;57;21;45;31;8;2;36;56;12;1;22;24;25;33;19;62;49;55;38;5;16;35;13;15;17;26;11;29;32;10;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;52;3;40;4;43
50;59;48;41;20;6;53;51;30;44;60;57;21;45;31;8;2;36;56;12;1;22;24;25;33;19;62;49;55;38;5;16;35;13;15;17;26;11;29;32;52;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43;4;294
4;294;50;59;48;41;20;6;53;51;30;44;60;57;21;45;31;8;2;36;56;12;1;22;24;25;33;19;62;49;55;38;5;16;35;13;15;17;26;11;29;32;52;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43
50;59;48;41;20;6;53;51;30;44;60;57;21;45;31;5;2;36;56;12;1;22;24;25;33;19;62;49;55;38;8;16;35;13;15;17;26;11;29;32;52;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43;4;294
4;294;50;59;48;41;20;6;53;51;30;44;60;57;21;45;31;5;2;36;56;12;1;22;24;25;33;19;62;49;55;38;8;16;35;13;15;17;26;11;29;32;52;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43
50;59;48;41;20;6;53;51;30;44;60;57;21;45;31;5;2;36;56;12;1;22;24;35;33;19;62;49;55;38;8;16;25;13;15;17;26;11;29;32;52;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43;4;294
4;294;50;59;48;41;20;6;53;51;30;44;60;57;21;45;31;5;2;36;56;12;1;22;24;35;33;19;62;49;55;38;8;16;25;13;15;17;26;11;29;32;52;39;7;9;23;63;46;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43
50;59;48;41;20;6;53;51;30;44;60;57;46;45;31;5;2;36;56;12;1;22;24;35;33;19;62;49;55;38;8;16;25;13;15;17;26;11;29;32;52;39;7;9;23;63;21;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43;4;294
4;294;50;59;48;41;20;6;53;51;30;44;60;57;46;45;31;5;2;36;56;12;1;22;24;35;33;19;62;49;55;38;8;16;25;13;15;17;26;11;29;32;52;39;7;9;23;63;21;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43
50;59;48;41;20;6;53;51;30;44;60;57;46;45;31;5;2;36;56;7;1;22;24;35;33;19;62;49;55;38;8;16;25;13;15;17;26;11;29;32;52;39;12;9;23;63;21;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43;4;304
4;304;50;59;48;41;20;6;53;51;30;44;60;57;46;45;31;5;2;36;56;7;1;22;24;35;33;19;62;49;55;38;8;16;25;13;15;17;26;11;29;32;52;39;12;9;23;63;21;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43
50;59;48;41;20;6;53;51;30;44;60;57;46;45;31;5;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;12;9;23;63;21;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43;4;296
4;296;50;59;48;41;20;6;53;51;30;44;60;57;46;45;31;5;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;12;9;23;63;21;18;54;42;47;14;61;64;28;27;58;34;37;10;3;40;4;43
50;59;48;41;20;6;53;51;30;44;60;57;46;45;31;14;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;12;9;23;63;21;18;54;42;47;5;61;64;28;27;58;34;37;10;3;40;4;43;4;296
4;296;50;59;48;41;20;6;53;51;30;44;60;57;46;45;31;14;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;12;9;23;63;21;18;54;42;47;5;61;64;28;27;58;34;37;10;3;40;4;43
50;59;48;9;20;6;53;51;30;44;60;57;46;45;31;14;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;12;41;23;63;21;18;54;42;47;5;61;64;28;27;58;34;37;10;3;40;4;43;4;296
4;296;50;59;48;9;20;6;53;51;30;44;60;57;46;45;31;14;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;12;41;23;63;21;18;54;42;47;5;61;64;28;27;58;34;37;10;3;40;4;43
50;57;48;9;20;6;53;51;30;44;60;59;46;45;31;14;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;12;41;23;63;21;18;54;42;47;5;61;64;28;27;58;34;37;10;3;40;4;43;4;296
4;296;50;57;48;9;20;6;53;51;30;44;60;59;46;45;31;14;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;12;41;23;63;21;18;54;42;47;5;61;64;28;27;58;34;37;10;3;40;4;43
50;57;48;9;20;6;53;51;30;44;60;59;46;45;31;14;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;12;41;23;63;27;18;54;42;47;5;61;64;28;21;58;34;37;10;3;40;4;43;4;296
4;296;50;57;48;9;20;6;53;51;30;44;60;59;46;45;31;14;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;12;41;23;63;27;18;54;42;47;5;61;64;28;21;58;34;37;10;3;40;4;43
50;12;48;9;20;6;53;51;30;44;60;59;46;45;31;14;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;61;64;28;21;58;34;37;10;3;40;4;43;4;296
5;296;50;12;48;9;20;6;53;51;30;44;60;59;46;45;31;14;2;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;61;64;28;21;58;34;37;10;3;40;4;43
50;12;48;9;20;6;53;51;30;44;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;61;2;28;21;58;34;37;10;3;40;4;43;5;280
5;280;50;12;48;9;20;6;53;51;30;44;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;8;16;25;56;15;17;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;61;2;28;21;58;34;37;10;3;40;4;43
50;12;48;9;20;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;44;16;25;56;15;17;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;61;2;28;21;58;34;37;10;3;40;4;43;5;288
5;288;50;12;48;9;20;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;44;16;25;56;15;17;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;61;2;28;21;58;34;37;10;3;40;4;43
50;12;48;9;20;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;44;58;25;56;15;17;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;61;2;28;21;16;34;37;10;3;40;4;43;5;280
5;280;50;12;48;9;20;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;44;58;25;56;15;17;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;61;2;28;21;16;34;37;10;3;40;4;43
50;12;48;9;20;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;44;58;17;56;15;25;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;61;2;28;21;16;34;37;10;3;40;4;43;5;282
5;282;50;12;48;9;20;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;44;58;17;56;15;25;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;61;2;28;21;16;34;37;10;3;40;4;43
50;12;48;9;61;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;44;58;17;56;15;25;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;20;2;28;21;16;34;37;10;3;40;4;43;5;282
5;282;50;12;48;9;61;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;44;58;17;56;15;25;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;20;2;28;21;16;34;37;10;3;40;4;43
50;12;48;2;61;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;44;58;17;56;15;25;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;20;9;28;21;16;34;37;10;3;40;4;43;5;278
5;278;50;12;48;2;61;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;62;49;55;38;44;58;17;56;15;25;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;20;9;28;21;16;34;37;10;3;40;4;43
50;12;48;2;61;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;4;49;55;38;44;58;17;56;15;25;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;20;9;28;21;16;34;37;10;3;40;62;43;5;290
5;290;50;12;48;2;61;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;4;49;55;38;44;58;17;56;15;25;26;11;29;32;52;39;57;41;23;63;27;18;54;42;47;5;20;9;28;21;16;34;37;10;3;40;62;43
50;12;48;2;61;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;4;49;55;52;44;58;17;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;20;9;28;21;16;34;37;10;3;40;62;43;5;290
5;290;50;12;48;2;61;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;19;4;49;55;52;44;58;17;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;20;9;28;21;16;34;37;10;3;40;62;43
19;12;48;2;61;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;44;58;17;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;20;9;28;21;16;34;37;10;3;40;62;43;5;290
5;290;19;12;48;2;61;6;53;51;30;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;44;58;17;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;20;9;28;21;16;34;37;10;3;40;62;43
19;12;48;2;61;30;53;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;44;58;17;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;20;9;28;21;16;34;37;10;3;40;62;43;5;274
5;274;19;12;48;2;61;30;53;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;44;58;17;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;20;9;28;21;16;34;37;10;3;40;62;43
19;12;48;2;61;30;53;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;17;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;20;9;44;21;16;34;37;10;3;40;62;43;5;274
5;274;19;12;48;2;61;30;53;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;17;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;20;9;44;21;16;34;37;10;3;40;62;43
19;12;48;2;61;30;17;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;53;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;20;9;44;21;16;34;37;10;3;40;62;43;5;274
5;274;19;12;48;2;61;30;17;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;53;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;20;9;44;21;16;34;37;10;3;40;62;43
19;12;48;20;61;30;17;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;53;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;2;9;44;21;16;34;37;10;3;40;62;43;5;274
5;274;19;12;48;20;61;30;17;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;53;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;5;2;9;44;21;16;34;37;10;3;40;62;43
19;12;48;20;61;30;5;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;53;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;17;2;9;44;21;16;34;37;10;3;40;62;43;5;274
5;274;19;12;48;20;61;30;5;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;53;56;15;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;17;2;9;44;21;16;34;37;10;3;40;62;43
19;12;48;20;61;30;5;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;53;56;34;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;17;2;9;44;21;16;15;37;10;3;40;62;43;5;272
5;272;19;12;48;20;61;30;5;51;6;8;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;53;56;34;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;17;2;9;44;21;16;15;37;10;3;40;62;43
19;12;48;20;61;30;5;51;6;21;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;53;56;34;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;17;2;9;44;8;16;15;37;10;3;40;62;43;5;264
5;264;19;12;48;20;61;30;5;51;6;21;60;59;46;45;31;14;64;36;13;7;1;22;24;35;33;50;4;49;55;52;28;58;53;56;34;25;26;11;29;32;38;39;57;41;23;63;27;18;54;42;47;17;2;9;44;8;16;15;37;10;3;40;62;43
19;12;48;20;61;30;5;51;6;21;60;59;46;45;31;14;64;36;13;7;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;25;26;11;29;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;44;8;16;15;37;10;3;40;62;43;5;264
5;264;19;12;48;20;61;30;5;51;6;21;60;59;46;45;31;14;64;36;13;7;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;25;26;11;29;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;44;8;16;15;37;10;3;40;62;43
19;12;48;20;61;30;5;51;6;21;60;59;46;29;31;14;64;36;13;7;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;25;26;11;45;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;44;8;16;15;37;10;3;40;62;43;5;244
5;244;19;12;48;20;61;30;5;51;6;21;60;59;46;29;31;14;64;36;13;7;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;25;26;11;45;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;44;8;16;15;37;10;3;40;62;43
19;12;48;20;61;44;5;51;6;21;60;59;46;29;31;14;64;36;13;7;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;25;26;11;45;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;30;8;16;15;37;10;3;40;62;43;5;260
5;260;19;12;48;20;61;44;5;51;6;21;60;59;46;29;31;14;64;36;13;7;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;25;26;11;45;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;30;8;16;15;37;10;3;40;62;43
19;12;48;20;61;44;5;51;6;21;60;59;46;29;31;14;64;36;13;25;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;7;26;11;45;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;30;8;16;15;37;10;3;40;62;43;5;264
6;264;19;12;48;20;61;44;5;51;6;21;60;59;46;29;31;14;64;36;13;25;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;7;26;11;45;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;30;8;16;15;37;10;3;40;62;43
19;12;48;20;61;44;5;51;6;21;60;59;46;29;31;14;64;36;13;25;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;7;43;11;45;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;30;8;16;15;37;10;3;40;62;26;6;256
6;256;19;12;48;20;61;44;5;51;6;21;60;59;46;29;31;14;64;36;13;25;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;7;43;11;45;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;30;8;16;15;37;10;3;40;62;26
19;12;48;20;61;44;5;51;6;31;60;59;46;29;21;14;64;36;13;25;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;7;43;11;45;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;30;8;16;15;37;10;3;40;62;26;6;256
6;256;19;12;48;20;61;44;5;51;6;31;60;59;46;29;21;14;64;36;13;25;1;22;24;35;23;50;4;49;55;52;28;58;53;56;34;7;43;11;45;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;30;8;16;15;37;10;3;40;62;26
19;12;48;20;61;44;5;51;6;31;60;59;46;53;21;14;64;36;13;25;1;22;24;35;23;50;4;49;55;52;28;58;29;56;34;7;43;11;45;32;38;39;57;41;33;63;27;18;54;42;47;17;2;9;30;8;16;15;37;10;3;40;62;26;6;264
