"X1";"X28320";"X21";"X5";"X12";"X13";"X14";"X17";"X25";"X28";"X32";"X7";"X27";"X4";"X20";"X11";"X22";"X31";"X19";"X3";"X23";"X18";"X1.1";"X6";"X26";"X10";"X9";"X16";"X30";"X2";"X29";"X24";"X8";"X15"
5;27682;19;26;5;22;27;30;13;4;29;21;17;10;23;2;8;31;16;14;9;25;32;6;15;3;20;11;1;28;12;18;24;7
19;26;5;22;27;30;17;4;29;21;13;10;23;2;8;31;16;14;9;25;32;6;15;3;20;11;1;28;12;18;24;7;5;26880
6;26880;19;26;5;22;27;30;17;4;29;21;13;10;23;2;8;31;16;14;9;25;32;6;15;3;20;11;1;28;12;18;24;7
19;26;5;22;27;30;17;4;29;21;13;10;23;2;8;31;16;14;9;18;32;6;15;3;20;11;1;28;12;25;24;7;6;26720
6;26720;19;26;5;22;27;30;17;4;29;21;13;10;23;2;8;31;16;14;9;18;32;6;15;3;20;11;1;28;12;25;24;7
19;26;5;22;27;30;17;9;29;21;13;10;23;2;8;31;16;14;4;18;32;6;15;3;20;11;1;28;12;25;24;7;6;26480
6;26480;19;26;5;22;27;30;17;9;29;21;13;10;23;2;8;31;16;14;4;18;32;6;15;3;20;11;1;28;12;25;24;7
19;21;5;22;27;30;17;9;29;26;13;10;23;2;8;31;16;14;4;18;32;6;15;3;20;11;1;28;12;25;24;7;6;26880
6;26880;19;21;5;22;27;30;17;9;29;26;13;10;23;2;8;31;16;14;4;18;32;6;15;3;20;11;1;28;12;25;24;7
19;21;5;22;27;15;17;9;29;26;13;10;23;2;8;31;16;14;4;18;32;6;30;3;20;11;1;28;12;25;24;7;6;26696
6;26696;19;21;5;22;27;15;17;9;29;26;13;10;23;2;8;31;16;14;4;18;32;6;30;3;20;11;1;28;12;25;24;7
19;21;5;22;27;15;29;9;17;26;13;10;23;2;8;31;16;14;4;18;32;6;30;3;20;11;1;28;12;25;24;7;6;26216
6;26216;19;21;5;22;27;15;29;9;17;26;13;10;23;2;8;31;16;14;4;18;32;6;30;3;20;11;1;28;12;25;24;7
19;21;5;22;27;8;29;9;17;26;13;10;23;2;15;31;16;14;4;18;32;6;30;3;20;11;1;28;12;25;24;7;6;26576
6;26576;19;21;5;22;27;8;29;9;17;26;13;10;23;2;15;31;16;14;4;18;32;6;30;3;20;11;1;28;12;25;24;7
19;21;5;22;27;3;29;9;17;26;13;10;23;2;15;31;16;14;4;18;32;6;30;8;20;11;1;28;12;25;24;7;6;26456
6;26456;19;21;5;22;27;3;29;9;17;26;13;10;23;2;15;31;16;14;4;18;32;6;30;8;20;11;1;28;12;25;24;7
19;21;5;22;27;3;29;9;17;26;13;24;23;2;15;31;16;14;4;18;32;6;30;8;20;11;1;28;12;25;10;7;6;26896
6;26896;19;21;5;22;27;3;29;9;17;26;13;24;23;2;15;31;16;14;4;18;32;6;30;8;20;11;1;28;12;25;10;7
19;7;5;22;27;3;29;9;17;26;13;24;23;2;15;31;16;14;4;18;32;6;30;8;20;11;1;28;12;25;10;21;6;26370
6;26370;19;7;5;22;27;3;29;9;17;26;13;24;23;2;15;31;16;14;4;18;32;6;30;8;20;11;1;28;12;25;10;21
19;7;5;22;27;3;29;9;17;26;13;24;23;2;15;31;16;14;4;18;32;20;30;8;6;11;1;28;12;25;10;21;6;26496
6;26496;19;7;5;22;27;3;29;9;17;26;13;24;23;2;15;31;16;14;4;18;32;20;30;8;6;11;1;28;12;25;10;21
19;7;25;22;27;3;29;9;17;26;13;24;23;2;15;31;16;14;4;18;32;20;30;8;6;11;1;28;12;5;10;21;6;26326
6;26326;19;7;25;22;27;3;29;9;17;26;13;24;23;2;15;31;16;14;4;18;32;20;30;8;6;11;1;28;12;5;10;21
26;7;25;22;27;3;29;9;17;19;13;24;23;2;15;31;16;14;4;18;32;20;30;8;6;11;1;28;12;5;10;21;6;26146
6;26146;26;7;25;22;27;3;29;9;17;19;13;24;23;2;15;31;16;14;4;18;32;20;30;8;6;11;1;28;12;5;10;21
26;7;25;22;27;3;29;9;17;6;13;24;23;2;15;31;16;14;4;18;32;20;30;8;19;11;1;28;12;5;10;21;6;26888
6;26888;26;7;25;22;27;3;29;9;17;6;13;24;23;2;15;31;16;14;4;18;32;20;30;8;19;11;1;28;12;5;10;21
26;7;25;22;27;3;29;9;17;6;13;24;23;2;15;10;16;14;4;18;32;20;30;8;19;11;1;28;12;5;31;21;6;26528
6;26528;26;7;25;22;27;3;29;9;17;6;13;24;23;2;15;10;16;14;4;18;32;20;30;8;19;11;1;28;12;5;31;21
26;7;25;22;27;3;29;9;17;6;13;24;23;2;16;10;15;14;4;18;32;20;30;8;19;11;1;28;12;5;31;21;6;26028
6;26028;26;7;25;22;27;3;29;9;17;6;13;24;23;2;16;10;15;14;4;18;32;20;30;8;19;11;1;28;12;5;31;21
26;20;25;22;27;3;29;9;17;6;13;24;23;2;16;10;15;14;4;18;32;7;30;8;19;11;1;28;12;5;31;21;6;26532
6;26532;26;20;25;22;27;3;29;9;17;6;13;24;23;2;16;10;15;14;4;18;32;7;30;8;19;11;1;28;12;5;31;21
26;20;25;22;27;3;29;9;17;6;13;24;2;23;16;10;15;14;4;18;32;7;30;8;19;11;1;28;12;5;31;21;6;27348
6;26532;26;20;25;22;27;3;29;9;17;6;13;24;23;2;16;10;15;14;4;18;32;7;30;8;19;11;1;28;12;5;31;21
26;20;25;22;27;3;9;29;17;6;13;24;23;2;16;10;15;14;4;18;32;7;30;8;19;11;1;28;12;5;31;21;6;26806
6;26806;26;20;25;22;27;3;9;29;17;6;13;24;23;2;16;10;15;14;4;18;32;7;30;8;19;11;1;28;12;5;31;21
26;29;25;22;27;3;9;20;17;6;13;24;23;2;16;10;15;14;4;18;32;7;30;8;19;11;1;28;12;5;31;21;6;26566
6;26566;26;29;25;22;27;3;9;20;17;6;13;24;23;2;16;10;15;14;4;18;32;7;30;8;19;11;1;28;12;5;31;21
26;7;25;22;27;3;9;20;17;6;13;24;23;2;16;10;15;14;4;18;32;29;30;8;19;11;1;28;12;5;31;21;6;26170
7;26170;26;7;25;22;27;3;9;20;17;6;13;24;23;2;16;10;15;14;4;18;32;29;30;8;19;11;1;28;12;5;31;21
26;23;25;22;27;3;9;20;17;6;13;24;7;2;16;10;15;14;4;18;32;29;30;8;19;11;1;28;12;5;31;21;7;26124
7;26124;26;23;25;22;27;3;9;20;17;6;13;24;7;2;16;10;15;14;4;18;32;29;30;8;19;11;1;28;12;5;31;21
26;23;25;22;27;3;32;20;17;6;13;24;7;2;16;10;15;14;4;18;9;29;30;8;19;11;1;28;12;5;31;21;7;26528
7;26528;26;23;25;22;27;3;32;20;17;6;13;24;7;2;16;10;15;14;4;18;9;29;30;8;19;11;1;28;12;5;31;21
26;23;25;22;27;3;32;20;17;6;13;24;7;2;16;30;15;14;4;18;9;29;10;8;19;11;1;28;12;5;31;21;7;26226
7;26226;26;23;25;22;27;3;32;20;17;6;13;24;7;2;16;30;15;14;4;18;9;29;10;8;19;11;1;28;12;5;31;21
26;10;25;22;27;3;32;20;17;6;13;24;7;2;16;30;15;14;4;18;9;29;23;8;19;11;1;28;12;5;31;21;7;26486
7;26486;26;10;25;22;27;3;32;20;17;6;13;24;7;2;16;30;15;14;4;18;9;29;23;8;19;11;1;28;12;5;31;21
26;10;25;22;27;3;32;20;17;4;13;24;7;2;16;30;15;14;6;18;9;29;23;8;19;11;1;28;12;5;31;21;7;26466
7;26466;26;10;25;22;27;3;32;20;17;4;13;24;7;2;16;30;15;14;6;18;9;29;23;8;19;11;1;28;12;5;31;21
26;10;25;22;27;3;32;20;17;11;13;24;7;2;16;30;15;14;6;18;9;29;23;8;19;4;1;28;12;5;31;21;7;27566
7;27566;26;10;25;22;27;3;32;20;17;11;13;24;7;2;16;30;15;14;6;18;9;29;23;8;19;4;1;28;12;5;31;21
26;10;25;22;27;3;32;20;17;11;14;24;7;2;16;30;15;13;6;18;9;29;23;8;19;4;1;28;12;5;31;21;7;27266
7;27266;26;10;25;22;27;3;32;20;17;11;14;24;7;2;16;30;15;13;6;18;9;29;23;8;19;4;1;28;12;5;31;21
26;10;25;22;27;3;32;20;17;11;14;24;7;8;16;30;15;13;6;18;9;29;23;2;19;4;1;28;12;5;31;21;7;27346
7;27346;26;10;25;22;27;3;32;20;17;11;14;24;7;8;16;30;15;13;6;18;9;29;23;2;19;4;1;28;12;5;31;21
26;10;17;22;27;3;32;20;25;11;14;24;7;8;16;30;15;13;6;18;9;29;23;2;19;4;1;28;12;5;31;21;7;27346
7;27346;26;10;17;22;27;3;32;20;25;11;14;24;7;8;16;30;15;13;6;18;9;29;23;2;19;4;1;28;12;5;31;21
26;10;17;22;11;3;32;20;25;27;14;24;7;8;16;30;15;13;6;18;9;29;23;2;19;4;1;28;12;5;31;21;7;27070
7;27070;26;10;17;22;11;3;32;20;25;27;14;24;7;8;16;30;15;13;6;18;9;29;23;2;19;4;1;28;12;5;31;21
26;10;17;22;23;3;32;20;25;27;14;24;7;8;16;30;15;13;6;18;9;29;11;2;19;4;1;28;12;5;31;21;7;26926
7;26926;26;10;17;22;23;3;32;20;25;27;14;24;7;8;16;30;15;13;6;18;9;29;11;2;19;4;1;28;12;5;31;21
26;10;17;22;6;3;32;20;25;27;14;24;7;8;16;30;15;13;23;18;9;29;11;2;19;4;1;28;12;5;31;21;7;26964
7;26964;26;10;17;22;6;3;32;20;25;27;14;24;7;8;16;30;15;13;23;18;9;29;11;2;19;4;1;28;12;5;31;21
26;10;17;22;6;3;32;20;25;27;14;24;7;8;16;30;15;13;23;18;9;29;12;2;19;4;1;28;11;5;31;21;7;26884
7;26884;26;10;17;22;6;3;32;20;25;27;14;24;7;8;16;30;15;13;23;18;9;29;12;2;19;4;1;28;11;5;31;21
26;10;17;22;6;3;32;20;9;27;14;24;7;8;16;30;15;13;23;18;25;29;12;2;19;4;1;28;11;5;31;21;7;27252
7;27252;26;10;17;22;6;3;32;20;9;27;14;24;7;8;16;30;15;13;23;18;25;29;12;2;19;4;1;28;11;5;31;21
26;12;17;22;6;3;32;20;9;27;14;24;7;8;16;30;15;13;23;18;25;29;10;2;19;4;1;28;11;5;31;21;7;27412
7;27412;26;12;17;22;6;3;32;20;9;27;14;24;7;8;16;30;15;13;23;18;25;29;10;2;19;4;1;28;11;5;31;21
26;12;17;22;6;3;32;20;9;27;14;24;7;8;16;30;15;13;23;18;25;29;21;2;19;4;1;28;11;5;31;10;7;27606
7;27606;26;12;17;22;6;3;32;20;9;27;14;24;7;8;16;30;15;13;23;18;25;29;21;2;19;4;1;28;11;5;31;10
26;12;17;22;6;3;32;20;9;27;14;24;7;8;16;30;15;13;23;18;25;29;21;2;4;19;1;28;11;5;31;10;7;27838
7;27838;26;12;17;22;6;3;32;20;9;27;14;24;7;8;16;30;15;13;23;18;25;29;21;2;4;19;1;28;11;5;31;10
26;12;17;22;6;3;32;13;9;27;14;24;7;8;16;30;15;20;23;18;25;29;21;2;4;19;1;28;11;5;31;10;7;27728
7;27728;26;12;17;22;6;3;32;13;9;27;14;24;7;8;16;30;15;20;23;18;25;29;21;2;4;19;1;28;11;5;31;10
26;12;17;22;6;3;32;13;9;27;14;24;7;8;16;30;15;20;23;18;25;29;21;2;4;19;1;5;11;28;31;10;7;27772
7;27772;26;12;17;22;6;3;32;13;9;27;14;24;7;8;16;30;15;20;23;18;25;29;21;2;4;19;1;5;11;28;31;10
26;12;17;22;6;3;32;13;9;27;14;24;7;8;16;30;15;20;23;28;25;29;21;2;4;19;1;5;11;18;31;10;7;27492
8;27492;26;12;17;22;6;3;32;13;9;27;14;24;7;8;16;30;15;20;23;28;25;29;21;2;4;19;1;5;11;18;31;10
26;14;17;22;6;3;32;13;9;27;12;24;7;8;16;30;15;20;23;28;25;29;21;2;4;19;1;5;11;18;31;10;8;27312
8;27312;26;14;17;22;6;3;32;13;9;27;12;24;7;8;16;30;15;20;23;28;25;29;21;2;4;19;1;5;11;18;31;10
26;14;17;22;6;3;32;21;9;27;12;24;7;8;16;30;15;20;23;28;25;29;13;2;4;19;1;5;11;18;31;10;8;27418
8;27418;26;14;17;22;6;3;32;21;9;27;12;24;7;8;16;30;15;20;23;28;25;29;13;2;4;19;1;5;11;18;31;10
26;14;17;22;6;3;32;21;9;27;12;24;7;8;16;30;18;20;23;28;25;29;13;2;4;19;1;5;11;15;31;10;8;27286
8;27286;26;14;17;22;6;3;32;21;9;27;12;24;7;8;16;30;18;20;23;28;25;29;13;2;4;19;1;5;11;15;31;10
26;14;17;22;6;3;32;21;9;27;12;24;7;8;16;10;18;20;23;28;25;29;13;2;4;19;1;5;11;15;31;30;8;27002
8;27002;26;14;17;22;6;3;32;21;9;27;12;24;7;8;16;10;18;20;23;28;25;29;13;2;4;19;1;5;11;15;31;30
26;14;17;22;6;3;32;21;9;27;12;24;7;8;13;10;18;20;23;28;25;29;16;2;4;19;1;5;11;15;31;30;8;26602
8;26602;26;14;17;22;6;3;32;21;9;27;12;24;7;8;13;10;18;20;23;28;25;29;16;2;4;19;1;5;11;15;31;30
26;14;17;22;18;3;32;21;9;27;12;24;7;8;13;10;6;20;23;28;25;29;16;2;4;19;1;5;11;15;31;30;8;26352
8;26352;26;14;17;22;18;3;32;21;9;27;12;24;7;8;13;10;6;20;23;28;25;29;16;2;4;19;1;5;11;15;31;30
26;14;17;22;18;3;32;21;9;27;12;24;7;8;20;10;6;13;23;28;25;29;16;2;4;19;1;5;11;15;31;30;8;26428
8;26428;26;14;17;22;18;3;32;21;9;27;12;24;7;8;20;10;6;13;23;28;25;29;16;2;4;19;1;5;11;15;31;30
26;14;17;22;18;3;32;21;9;27;12;24;7;1;20;10;6;13;23;28;25;29;16;2;4;19;8;5;11;15;31;30;8;26548
8;26548;26;14;17;22;18;3;32;21;9;27;12;24;7;1;20;10;6;13;23;28;25;29;16;2;4;19;8;5;11;15;31;30
26;14;17;22;18;3;32;21;9;27;30;24;7;1;20;10;6;13;23;28;25;29;16;2;4;19;8;5;11;15;31;12;8;26112
8;26112;26;14;17;22;18;3;32;21;9;27;30;24;7;1;20;10;6;13;23;28;25;29;16;2;4;19;8;5;11;15;31;12
26;14;17;22;18;7;32;21;9;27;30;24;3;1;20;10;6;13;23;28;25;29;16;2;4;19;8;5;11;15;31;12;8;26412
8;26412;26;14;17;22;18;7;32;21;9;27;30;24;3;1;20;10;6;13;23;28;25;29;16;2;4;19;8;5;11;15;31;12
26;14;17;22;18;7;32;21;9;27;30;24;3;1;20;10;6;13;23;4;25;29;16;2;28;19;8;5;11;15;31;12;8;27036
8;27036;26;14;17;22;18;7;32;21;9;27;30;24;3;1;20;10;6;13;23;4;25;29;16;2;28;19;8;5;11;15;31;12
26;14;17;22;18;7;32;21;9;27;30;2;3;1;20;10;6;13;23;4;25;29;16;24;28;19;8;5;11;15;31;12;8;26728
8;26728;26;14;17;22;18;7;32;21;9;27;30;2;3;1;20;10;6;13;23;4;25;29;16;24;28;19;8;5;11;15;31;12
26;14;17;22;18;7;32;21;9;27;30;2;19;1;20;10;6;13;23;4;25;29;16;24;28;3;8;5;11;15;31;12;8;27372
8;27372;26;14;17;22;18;7;32;21;9;27;30;2;19;1;20;10;6;13;23;4;25;29;16;24;28;3;8;5;11;15;31;12
26;14;17;22;18;7;32;21;9;27;30;2;19;1;20;10;6;13;23;4;25;29;31;24;28;3;8;5;11;15;16;12;8;26986
8;26986;26;14;17;22;18;7;32;21;9;27;30;2;19;1;20;10;6;13;23;4;25;29;31;24;28;3;8;5;11;15;16;12
26;14;17;22;18;8;32;21;9;27;30;2;19;1;20;10;6;13;23;4;25;29;31;24;28;3;7;5;11;15;16;12;8;27366
8;27366;26;14;17;22;18;8;32;21;9;27;30;2;19;1;20;10;6;13;23;4;25;29;31;24;28;3;7;5;11;15;16;12
26;14;17;22;18;8;32;21;9;27;20;2;19;1;30;10;6;13;23;4;25;29;31;24;28;3;7;5;11;15;16;12;8;27506
8;27506;26;14;17;22;18;8;32;21;9;27;20;2;19;1;30;10;6;13;23;4;25;29;31;24;28;3;7;5;11;15;16;12
26;14;17;22;18;8;32;21;9;27;20;2;19;1;30;10;6;31;23;4;25;29;13;24;28;3;7;5;11;15;16;12;8;28070
8;28070;26;14;17;22;18;8;32;21;9;27;20;2;19;1;30;10;6;31;23;4;25;29;13;24;28;3;7;5;11;15;16;12
26;14;17;22;18;8;32;21;9;27;20;2;19;1;30;10;6;31;13;4;25;29;23;24;28;3;7;5;11;15;16;12;8;27692
8;27692;26;14;17;22;18;8;32;21;9;27;20;2;19;1;30;10;6;31;13;4;25;29;23;24;28;3;7;5;11;15;16;12
26;14;17;22;18;8;32;21;9;30;20;2;19;1;27;10;6;31;13;4;25;29;23;24;28;3;7;5;11;15;16;12;8;27652
8;27652;26;14;17;22;18;8;32;21;9;30;20;2;19;1;27;10;6;31;13;4;25;29;23;24;28;3;7;5;11;15;16;12
26;14;17;22;18;8;32;21;9;30;20;2;19;1;27;10;6;31;13;4;25;29;23;24;28;3;15;5;11;7;16;12;8;27332
9;27332;26;14;17;22;18;8;32;21;9;30;20;2;19;1;27;10;6;31;13;4;25;29;23;24;28;3;15;5;11;7;16;12
26;14;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;31;13;4;8;29;23;24;28;3;15;5;11;7;16;12;9;27408
9;27408;26;14;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;31;13;4;8;29;23;24;28;3;15;5;11;7;16;12
26;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;31;13;4;8;29;23;24;28;3;14;5;11;7;16;12;9;27628
9;27628;26;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;31;13;4;8;29;23;24;28;3;14;5;11;7;16;12
26;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;12;13;4;8;29;23;24;28;3;14;5;11;7;16;31;9;27150
9;27150;26;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;12;13;4;8;29;23;24;28;3;14;5;11;7;16;31
28;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;12;13;4;8;29;23;24;26;3;14;5;11;7;16;31;9;27870
9;27870;28;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;12;13;4;8;29;23;24;26;3;14;5;11;7;16;31
28;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;12;13;4;8;29;23;24;26;7;14;5;11;3;16;31;9;27550
9;27550;28;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;12;13;4;8;29;23;24;26;7;14;5;11;3;16;31
28;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;12;8;4;13;29;23;24;26;7;14;5;11;3;16;31;9;27930
9;27930;28;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;12;8;4;13;29;23;24;26;7;14;5;11;3;16;31
28;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;12;8;4;13;29;23;26;24;7;14;5;11;3;16;31;9;27610
9;27610;28;15;17;22;18;25;32;21;9;30;20;2;19;1;27;10;6;12;8;4;13;29;23;26;24;7;14;5;11;3;16;31
28;15;17;27;18;25;32;21;9;30;20;2;19;1;22;10;6;12;8;4;13;29;23;26;24;7;14;5;11;3;16;31;9;27490
9;27490;28;15;17;27;18;25;32;21;9;30;20;2;19;1;22;10;6;12;8;4;13;29;23;26;24;7;14;5;11;3;16;31
28;15;17;27;18;25;32;21;9;30;20;26;19;1;22;10;6;12;8;4;13;29;23;2;24;7;14;5;11;3;16;31;9;27046
9;27046;28;15;17;27;18;25;32;21;9;30;20;26;19;1;22;10;6;12;8;4;13;29;23;2;24;7;14;5;11;3;16;31
28;15;17;27;18;25;32;21;9;30;20;26;19;1;22;10;6;14;8;4;13;29;23;2;24;7;12;5;11;3;16;31;9;27026
9;27026;28;15;17;27;18;25;32;21;9;30;20;26;19;1;22;10;6;14;8;4;13;29;23;2;24;7;12;5;11;3;16;31
28;15;17;27;23;25;32;21;9;30;20;26;19;1;22;10;6;14;8;4;13;29;18;2;24;7;12;5;11;3;16;31;9;26866
9;26866;28;15;17;27;23;25;32;21;9;30;20;26;19;1;22;10;6;14;8;4;13;29;18;2;24;7;12;5;11;3;16;31
28;29;17;27;23;25;32;21;9;30;20;26;19;1;22;10;6;14;8;4;13;15;18;2;24;7;12;5;11;3;16;31;9;27462
9;27462;28;29;17;27;23;25;32;21;9;30;20;26;19;1;22;10;6;14;8;4;13;15;18;2;24;7;12;5;11;3;16;31
28;29;17;27;23;25;32;21;9;30;20;26;19;1;22;10;6;14;8;13;4;15;18;2;24;7;12;5;11;3;16;31;9;27022
9;27022;28;29;17;27;23;25;32;21;9;30;20;26;19;1;22;10;6;14;8;13;4;15;18;2;24;7;12;5;11;3;16;31
28;29;17;27;23;25;32;21;9;30;20;26;19;1;22;10;15;14;8;13;4;6;18;2;24;7;12;5;11;3;16;31;9;27082
9;27082;28;29;17;27;23;25;32;21;9;30;20;26;19;1;22;10;15;14;8;13;4;6;18;2;24;7;12;5;11;3;16;31
28;29;17;7;23;25;32;21;9;30;20;26;19;1;22;10;15;14;8;13;4;6;18;2;24;27;12;5;11;3;16;31;9;27268
9;27268;28;29;17;7;23;25;32;21;9;30;20;26;19;1;22;10;15;14;8;13;4;6;18;2;24;27;12;5;11;3;16;31
28;29;17;7;23;25;32;21;9;5;20;26;19;1;22;10;15;14;8;13;4;6;18;2;24;27;12;30;11;3;16;31;9;27390
9;27390;28;29;17;7;23;25;32;21;9;5;20;26;19;1;22;10;15;14;8;13;4;6;18;2;24;27;12;30;11;3;16;31
28;29;32;7;23;25;17;21;9;5;20;26;19;1;22;10;15;14;8;13;4;6;18;2;24;27;12;30;11;3;16;31;9;26710
9;26710;28;29;32;7;23;25;17;21;9;5;20;26;19;1;22;10;15;14;8;13;4;6;18;2;24;27;12;30;11;3;16;31
28;29;32;7;23;25;17;21;9;5;20;26;19;1;22;10;15;14;8;13;4;6;18;2;24;27;16;30;11;3;12;31;9;26630
9;26630;28;29;32;7;23;25;17;21;9;5;20;26;19;1;22;10;15;14;8;13;4;6;18;2;24;27;16;30;11;3;12;31
28;29;32;7;23;25;17;21;9;5;20;2;19;1;22;10;15;14;8;13;4;6;18;26;24;27;16;30;11;3;12;31;9;26850
9;26850;28;29;32;7;23;25;17;21;9;5;20;2;19;1;22;10;15;14;8;13;4;6;18;26;24;27;16;30;11;3;12;31
28;29;32;7;23;25;17;21;9;5;20;22;19;1;2;10;15;14;8;13;4;6;18;26;24;27;16;30;11;3;12;31;9;26788
10;26788;28;29;32;7;23;25;17;21;9;5;20;22;19;1;2;10;15;14;8;13;4;6;18;26;24;27;16;30;11;3;12;31
28;29;32;7;23;25;17;21;9;5;20;22;19;1;2;10;15;14;8;13;4;6;18;26;24;11;16;30;27;3;12;31;10;26834
10;26834;28;29;32;7;23;25;17;21;9;5;20;22;19;1;2;10;15;14;8;13;4;6;18;26;24;11;16;30;27;3;12;31
28;29;32;7;23;25;17;4;9;5;20;22;19;1;2;10;15;14;8;13;21;6;18;26;24;11;16;30;27;3;12;31;10;26716
10;26716;28;29;32;7;23;25;17;4;9;5;20;22;19;1;2;10;15;14;8;13;21;6;18;26;24;11;16;30;27;3;12;31
28;29;32;7;23;25;17;4;22;5;20;9;19;1;2;10;15;14;8;13;21;6;18;26;24;11;16;30;27;3;12;31;10;27266
10;27266;28;29;32;7;23;25;17;4;22;5;20;9;19;1;2;10;15;14;8;13;21;6;18;26;24;11;16;30;27;3;12;31
28;29;32;7;23;25;17;4;22;5;20;9;19;1;2;10;15;14;8;13;24;6;18;26;21;11;16;30;27;3;12;31;10;27366
10;27366;28;29;32;7;23;25;17;4;22;5;20;9;19;1;2;10;15;14;8;13;24;6;18;26;21;11;16;30;27;3;12;31
28;29;32;7;23;25;17;4;22;5;20;9;19;1;2;10;15;14;8;13;24;6;18;21;26;11;16;30;27;3;12;31;10;27366
10;27366;28;29;32;7;23;25;17;4;22;5;20;9;19;1;2;10;15;14;8;13;24;6;18;21;26;11;16;30;27;3;12;31
28;29;32;7;23;25;17;4;22;5;20;9;19;1;2;10;15;14;8;13;24;6;18;11;26;21;16;30;27;3;12;31;10;27986
10;27366;28;29;32;7;23;25;17;4;22;5;20;9;19;1;2;10;15;14;8;13;24;6;18;21;26;11;16;30;27;3;12;31
28;29;32;7;23;25;17;4;22;5;20;9;10;1;2;19;15;14;8;13;24;6;18;21;26;11;16;30;27;3;12;31;10;27406
10;27406;28;29;32;7;23;25;17;4;22;5;20;9;10;1;2;19;15;14;8;13;24;6;18;21;26;11;16;30;27;3;12;31
28;29;32;7;23;25;17;4;22;5;20;9;2;1;10;19;15;14;8;13;24;6;18;21;26;11;16;30;27;3;12;31;10;26806
10;26806;28;29;32;7;23;25;17;4;22;5;20;9;2;1;10;19;15;14;8;13;24;6;18;21;26;11;16;30;27;3;12;31
28;29;32;7;23;25;17;4;22;5;20;9;2;1;10;19;15;14;8;13;24;6;11;21;26;18;16;30;27;3;12;31;10;27032
10;27032;28;29;32;7;23;25;17;4;22;5;20;9;2;1;10;19;15;14;8;13;24;6;11;21;26;18;16;30;27;3;12;31
28;29;32;7;23;25;17;4;22;5;20;9;2;1;19;10;15;14;8;13;24;6;11;21;26;18;16;30;27;3;12;31;10;27178
10;27178;28;29;32;7;23;25;17;4;22;5;20;9;2;1;19;10;15;14;8;13;24;6;11;21;26;18;16;30;27;3;12;31
28;29;32;7;23;25;17;4;22;5;20;9;2;1;19;10;15;14;8;13;24;6;3;21;26;18;16;30;27;11;12;31;10;27698
10;27698;28;29;32;7;23;25;17;4;22;5;20;9;2;1;19;10;15;14;8;13;24;6;3;21;26;18;16;30;27;11;12;31
28;29;32;7;23;25;17;4;22;5;18;9;2;1;19;10;15;14;8;13;24;6;3;21;26;20;16;30;27;11;12;31;10;27698
10;27698;28;29;32;7;23;25;17;4;22;5;18;9;2;1;19;10;15;14;8;13;24;6;3;21;26;20;16;30;27;11;12;31
28;29;32;7;23;25;17;4;22;5;18;9;2;1;19;10;15;14;8;6;24;13;3;21;26;20;16;30;27;11;12;31;10;27638
10;27638;28;29;32;7;23;25;17;4;22;5;18;9;2;1;19;10;15;14;8;6;24;13;3;21;26;20;16;30;27;11;12;31
28;29;3;7;23;25;17;4;22;5;18;9;2;1;19;10;15;14;8;6;24;13;32;21;26;20;16;30;27;11;12;31;10;27358
10;27358;28;29;3;7;23;25;17;4;22;5;18;9;2;1;19;10;15;14;8;6;24;13;32;21;26;20;16;30;27;11;12;31
28;29;3;7;23;25;17;4;22;5;18;9;2;1;19;10;15;14;8;6;26;13;32;21;24;20;16;30;27;11;12;31;10;27058
10;27058;28;29;3;7;23;25;17;4;22;5;18;9;2;1;19;10;15;14;8;6;26;13;32;21;24;20;16;30;27;11;12;31
28;29;3;7;23;25;2;4;22;5;18;9;17;1;19;10;15;14;8;6;26;13;32;21;24;20;16;30;27;11;12;31;10;27016
10;27016;28;29;3;7;23;25;2;4;22;5;18;9;17;1;19;10;15;14;8;6;26;13;32;21;24;20;16;30;27;11;12;31
28;29;3;7;23;25;2;4;22;5;18;20;17;1;19;10;15;14;8;6;26;13;32;21;24;9;16;30;27;11;12;31;10;26580
10;26580;28;29;3;7;23;25;2;4;22;5;18;20;17;1;19;10;15;14;8;6;26;13;32;21;24;9;16;30;27;11;12;31
28;29;3;11;23;25;2;4;22;5;18;20;17;1;19;10;15;14;8;6;26;13;32;21;24;9;16;30;27;7;12;31;10;26640
10;26640;28;29;3;11;23;25;2;4;22;5;18;20;17;1;19;10;15;14;8;6;26;13;32;21;24;9;16;30;27;7;12;31
28;29;3;11;23;25;26;4;22;5;18;20;17;1;19;10;15;14;8;6;2;13;32;21;24;9;16;30;27;7;12;31;10;27116
