"X1";"X274";"X38";"X21";"X48";"X30";"X22";"X8";"X35";"X46";"X63";"X14";"X57";"X58";"X18";"X62";"X59";"X24";"X52";"X49";"X32";"X5";"X31";"X50";"X34";"X9";"X11";"X55";"X16";"X1.1";"X53";"X26";"X3";"X23";"X33";"X37";"X6";"X44";"X41";"X64";"X40";"X20";"X45";"X61";"X7";"X4";"X12";"X15";"X19";"X13";"X43";"X17";"X54";"X28";"X10";"X2";"X56";"X36";"X47";"X27";"X51";"X60";"X25";"X42";"X29";"X39"
3;258;38;36;54;56;25;8;2;46;23;50;63;48;16;22;21;24;13;55;32;5;1;28;14;9;30;42;64;47;18;45;34;57;33;37;40;35;6;52;31;20;3;61;53;4;58;39;19;51;41;10;27;12;17;49;60;44;59;11;7;43;26;29;62;15
38;36;54;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;42;64;47;18;16;34;57;33;37;40;35;6;52;31;20;3;61;53;4;58;39;19;51;41;10;27;12;17;49;60;44;59;11;7;43;26;29;62;15;3;262
3;262;38;36;54;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;42;64;47;18;16;34;57;33;37;40;35;6;52;31;20;3;61;53;4;58;39;19;51;41;10;27;12;17;49;60;44;59;11;7;43;26;29;62;15
38;36;11;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;42;64;47;18;16;34;57;33;37;40;35;6;52;31;20;3;61;53;4;58;39;19;51;41;10;27;12;17;49;60;44;59;54;7;43;26;29;62;15;3;258
3;258;38;36;11;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;42;64;47;18;16;34;57;33;37;40;35;6;52;31;20;3;61;53;4;58;39;19;51;41;10;27;12;17;49;60;44;59;54;7;43;26;29;62;15
38;36;11;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;42;64;47;18;16;34;57;33;37;40;35;6;52;31;20;3;61;53;27;58;39;19;51;41;10;4;12;17;49;60;44;59;54;7;43;26;29;62;15;3;266
3;266;38;36;11;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;42;64;47;18;16;34;57;33;37;40;35;6;52;31;20;3;61;53;27;58;39;19;51;41;10;4;12;17;49;60;44;59;54;7;43;26;29;62;15
38;36;11;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;42;64;47;18;16;34;57;33;37;40;35;6;52;31;20;3;61;53;27;58;39;19;51;41;15;4;12;17;49;60;44;59;54;7;43;26;29;62;10;3;266
3;266;38;36;11;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;42;64;47;18;16;34;57;33;37;40;35;6;52;31;20;3;61;53;27;58;39;19;51;41;15;4;12;17;49;60;44;59;54;7;43;26;29;62;10
38;36;11;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;39;19;51;41;15;4;12;17;49;60;44;59;54;7;43;26;29;62;10;3;282
3;282;38;36;11;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;39;19;51;41;15;4;12;17;49;60;44;59;54;7;43;26;29;62;10
38;36;11;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;39;19;51;41;15;4;10;17;49;60;44;59;54;7;43;26;29;62;12;3;282
3;282;38;36;11;56;25;8;2;46;23;50;63;48;45;22;21;24;13;55;32;5;1;28;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;39;19;51;41;15;4;10;17;49;60;44;59;54;7;43;26;29;62;12
38;36;11;56;25;8;2;46;23;50;63;48;28;22;21;24;13;55;32;5;1;45;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;39;19;51;41;15;4;10;17;49;60;44;59;54;7;43;26;29;62;12;3;284
3;284;38;36;11;56;25;8;2;46;23;50;63;48;28;22;21;24;13;55;32;5;1;45;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;39;19;51;41;15;4;10;17;49;60;44;59;54;7;43;26;29;62;12
38;36;11;56;25;8;2;46;24;50;63;48;28;22;21;23;13;55;32;5;1;45;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;39;19;51;41;15;4;10;17;49;60;44;59;54;7;43;26;29;62;12;3;284
3;284;38;36;11;56;25;8;2;46;24;50;63;48;28;22;21;23;13;55;32;5;1;45;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;39;19;51;41;15;4;10;17;49;60;44;59;54;7;43;26;29;62;12
38;36;11;56;25;8;2;46;24;50;63;48;28;22;21;23;13;55;32;5;1;45;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;39;19;51;41;15;4;10;17;49;60;44;59;54;29;43;26;7;62;12;3;284
4;284;38;36;11;56;25;8;2;46;24;50;63;48;28;22;21;23;13;55;32;5;1;45;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;39;19;51;41;15;4;10;17;49;60;44;59;54;29;43;26;7;62;12
38;36;11;56;25;8;2;39;24;50;63;48;28;22;21;23;13;55;32;5;1;45;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;46;19;51;41;15;4;10;17;49;60;44;59;54;29;43;26;7;62;12;4;284
4;284;38;36;11;56;25;8;2;39;24;50;63;48;28;22;21;23;13;55;32;5;1;45;14;9;30;6;64;47;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;46;19;51;41;15;4;10;17;49;60;44;59;54;29;43;26;7;62;12
38;36;11;56;25;8;2;39;24;50;63;48;28;47;21;23;13;55;32;5;1;45;14;9;30;6;64;22;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;46;19;51;41;15;4;10;17;49;60;44;59;54;29;43;26;7;62;12;4;284
4;284;38;36;11;56;25;8;2;39;24;50;63;48;28;47;21;23;13;55;32;5;1;45;14;9;30;6;64;22;18;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;46;19;51;41;15;4;10;17;49;60;44;59;54;29;43;26;7;62;12
38;36;11;56;25;8;2;39;24;50;63;48;28;47;21;23;13;55;32;5;1;45;14;9;30;6;64;22;15;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;46;19;51;41;18;4;10;17;49;60;44;59;54;29;43;26;7;62;12;4;284
4;284;38;36;11;56;25;8;2;39;24;50;63;48;28;47;21;23;13;55;32;5;1;45;14;9;30;6;64;22;15;16;34;57;33;37;40;35;42;52;31;20;3;61;53;27;58;46;19;51;41;18;4;10;17;49;60;44;59;54;29;43;26;7;62;12
38;36;11;56;25;8;2;39;24;50;63;48;28;47;21;23;13;55;32;5;1;45;14;9;30;6;64;22;15;16;34;57;26;37;40;35;42;52;31;20;3;61;53;27;58;46;19;51;41;18;4;10;17;49;60;44;59;54;29;43;33;7;62;12;4;288
4;288;38;36;11;56;25;8;2;39;24;50;63;48;28;47;21;23;13;55;32;5;1;45;14;9;30;6;64;22;15;16;34;57;26;37;40;35;42;52;31;20;3;61;53;27;58;46;19;51;41;18;4;10;17;49;60;44;59;54;29;43;33;7;62;12
38;36;11;56;25;8;2;39;24;50;63;48;28;47;21;23;13;55;32;5;1;45;14;9;30;6;64;22;15;16;34;57;26;37;40;35;42;52;31;20;3;61;46;27;58;53;19;51;41;18;4;10;17;49;60;44;59;54;29;43;33;7;62;12;4;288
4;288;38;36;11;56;25;8;2;39;24;50;63;48;28;47;21;23;13;55;32;5;1;45;14;9;30;6;64;22;15;16;34;57;26;37;40;35;42;52;31;20;3;61;46;27;58;53;19;51;41;18;4;10;17;49;60;44;59;54;29;43;33;7;62;12
38;36;11;56;25;8;2;39;24;50;63;48;28;47;21;23;13;55;32;5;1;45;14;9;30;17;64;22;15;16;34;57;26;37;40;35;42;52;31;20;3;61;46;27;58;53;19;51;41;18;4;10;6;49;60;44;59;54;29;43;33;7;62;12;4;288
4;288;38;36;11;56;25;8;2;39;24;50;63;48;28;47;21;23;13;55;32;5;1;45;14;9;30;17;64;22;15;16;34;57;26;37;40;35;42;52;31;20;3;61;46;27;58;53;19;51;41;18;4;10;6;49;60;44;59;54;29;43;33;7;62;12
38;36;11;56;25;8;2;39;24;50;63;48;28;20;21;23;13;55;32;5;1;45;14;9;30;17;64;22;15;16;34;57;26;37;40;35;42;52;31;47;3;61;46;27;58;53;19;51;41;18;4;10;6;49;60;44;59;54;29;43;33;7;62;12;4;304
4;304;38;36;11;56;25;8;2;39;24;50;63;48;28;20;21;23;13;55;32;5;1;45;14;9;30;17;64;22;15;16;34;57;26;37;40;35;42;52;31;47;3;61;46;27;58;53;19;51;41;18;4;10;6;49;60;44;59;54;29;43;33;7;62;12
38;36;11;56;25;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;9;30;17;64;22;15;16;34;57;26;37;40;48;42;52;31;47;3;61;46;27;58;53;19;51;41;18;4;10;6;49;60;44;59;54;29;43;33;7;62;12;4;304
4;304;38;36;11;56;25;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;9;30;17;64;22;15;16;34;57;26;37;40;48;42;52;31;47;3;61;46;27;58;53;19;51;41;18;4;10;6;49;60;44;59;54;29;43;33;7;62;12
38;36;11;56;25;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;9;30;10;64;22;15;16;34;57;26;37;40;48;42;52;31;47;3;61;46;27;58;53;19;51;41;18;4;17;6;49;60;44;59;54;29;43;33;7;62;12;4;304
4;304;38;36;11;56;25;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;9;30;10;64;22;15;16;34;57;26;37;40;48;42;52;31;47;3;61;46;27;58;53;19;51;41;18;4;17;6;49;60;44;59;54;29;43;33;7;62;12
38;36;11;56;25;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;9;30;10;64;22;15;16;51;57;26;37;40;48;42;52;31;47;3;61;46;27;58;53;19;34;41;18;4;17;6;49;60;44;59;54;29;43;33;7;62;12;4;304
4;304;38;36;11;56;25;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;9;30;10;64;22;15;16;51;57;26;37;40;48;42;52;31;47;3;61;46;27;58;53;19;34;41;18;4;17;6;49;60;44;59;54;29;43;33;7;62;12
38;36;11;56;25;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;9;30;10;64;22;15;16;51;57;26;37;40;48;42;52;31;47;3;61;29;27;58;53;19;34;41;18;4;17;6;49;60;44;59;54;46;43;33;7;62;12;4;304
4;304;38;36;11;56;25;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;9;30;10;64;22;15;16;51;57;26;37;40;48;42;52;31;47;3;61;29;27;58;53;19;34;41;18;4;17;6;49;60;44;59;54;46;43;33;7;62;12
38;36;11;56;60;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;9;30;10;64;22;15;16;51;57;26;37;40;48;42;52;31;47;3;61;29;27;58;53;19;34;41;18;4;17;6;49;25;44;59;54;46;43;33;7;62;12;4;304
4;304;38;36;11;56;60;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;9;30;10;64;22;15;16;51;57;26;37;40;48;42;52;31;47;3;61;29;27;58;53;19;34;41;18;4;17;6;49;25;44;59;54;46;43;33;7;62;12
38;36;11;56;60;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;42;52;31;47;3;61;29;27;58;53;19;34;41;18;4;17;6;49;25;44;9;54;46;43;33;7;62;12;4;304
4;304;38;36;11;56;60;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;1;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;42;52;31;47;3;61;29;27;58;53;19;34;41;18;4;17;6;49;25;44;9;54;46;43;33;7;62;12
38;36;11;56;60;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;61;29;27;58;53;19;34;41;18;4;17;6;49;25;44;9;54;46;43;33;7;62;12;4;292
4;292;38;36;11;56;60;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;61;29;27;58;53;19;34;41;18;4;17;6;49;25;44;9;54;46;43;33;7;62;12
38;36;11;56;60;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;61;29;27;58;53;19;34;41;18;4;17;6;49;25;44;9;54;7;43;33;46;62;12;4;292
4;292;38;36;11;56;60;8;2;39;24;50;63;35;28;20;21;23;13;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;61;29;27;58;53;19;34;41;18;4;17;6;49;25;44;9;54;7;43;33;46;62;12
38;36;11;56;60;19;2;39;24;50;63;35;28;20;21;23;13;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;61;29;27;58;53;8;34;41;18;4;17;6;49;25;44;9;54;7;43;33;46;62;12;4;280
4;280;38;36;11;56;60;19;2;39;24;50;63;35;28;20;21;23;13;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;61;29;27;58;53;8;34;41;18;4;17;6;49;25;44;9;54;7;43;33;46;62;12
38;36;11;56;60;19;2;39;24;50;63;35;28;20;21;23;13;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;6;29;27;58;53;8;34;41;18;4;17;61;49;25;44;9;54;7;43;33;46;62;12;4;280
4;280;38;36;11;56;60;19;2;39;24;50;63;35;28;20;21;23;13;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;6;29;27;58;53;8;34;41;18;4;17;61;49;25;44;9;54;7;43;33;46;62;12
38;36;11;56;60;19;2;39;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;6;29;27;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;43;33;46;62;12;4;288
4;288;38;36;11;56;60;19;2;39;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;6;29;27;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;43;33;46;62;12
38;36;11;56;60;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;6;29;27;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;43;33;46;62;39;4;288
4;288;38;36;11;56;60;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;6;29;27;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;43;33;46;62;39
38;36;11;56;60;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;27;29;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;43;33;46;62;39;4;300
5;300;38;36;11;56;60;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;27;29;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;43;33;46;62;39
38;36;11;56;43;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;27;29;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;39;5;300
5;300;38;36;11;56;43;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;59;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;27;29;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;39
38;36;11;56;43;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;29;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;27;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;39;5;300
5;300;38;36;11;56;43;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;29;30;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;27;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;39
38;36;11;56;43;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;29;39;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;27;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;30;5;300
5;300;38;36;11;56;43;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;29;39;10;64;22;15;16;51;57;26;37;40;48;1;52;31;47;3;27;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;30
38;36;11;56;43;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;1;52;31;47;3;51;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;30;5;300
5;300;38;36;11;56;43;19;2;12;24;50;63;35;28;20;21;23;44;55;32;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;1;52;31;47;3;51;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;30
38;36;11;55;43;19;2;12;24;50;63;35;28;20;21;23;44;56;32;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;1;52;31;47;3;51;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;30;5;300
5;300;38;36;11;55;43;19;2;12;24;50;63;35;28;20;21;23;44;56;32;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;1;52;31;47;3;51;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;30
38;36;11;1;43;19;2;12;24;50;63;35;28;20;21;23;44;56;32;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;55;52;31;47;3;51;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;30;5;288
5;288;38;36;11;1;43;19;2;12;24;50;63;35;28;20;21;23;44;56;32;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;55;52;31;47;3;51;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;46;62;30
38;36;11;1;43;19;2;12;24;50;63;35;28;20;21;23;44;56;46;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;55;52;31;47;3;51;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;32;62;30;5;300
5;300;38;36;11;1;43;19;2;12;24;50;63;35;28;20;21;23;44;56;46;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;55;52;31;47;3;51;59;6;58;53;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;32;62;30
38;36;11;1;43;19;2;12;24;50;63;35;28;20;21;23;44;56;46;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;55;52;31;47;3;51;59;53;58;6;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;32;62;30;5;300
5;300;38;36;11;1;43;19;2;12;24;50;63;35;28;20;21;23;44;56;46;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;55;52;31;47;3;51;59;53;58;6;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;32;62;30
38;36;11;1;43;19;2;12;24;50;6;35;28;20;21;23;44;56;46;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;55;52;31;47;3;51;59;53;58;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;32;62;30;5;300
5;300;38;36;11;1;43;19;2;12;24;50;6;35;28;20;21;23;44;56;46;5;42;45;14;29;39;10;64;22;15;16;27;57;26;37;40;48;55;52;31;47;3;51;59;53;58;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;32;62;30
38;36;11;1;43;19;2;12;24;50;6;35;28;20;21;23;44;56;46;5;42;45;14;29;39;58;64;22;15;16;27;57;26;37;40;48;55;52;31;47;3;51;59;53;10;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;32;62;30;5;300
5;300;38;36;11;1;43;19;2;12;24;50;6;35;28;20;21;23;44;56;46;5;42;45;14;29;39;58;64;22;15;16;27;57;26;37;40;48;55;52;31;47;3;51;59;53;10;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;32;62;30
38;36;11;1;43;19;2;12;24;52;6;35;28;20;21;23;44;56;46;5;42;45;14;29;39;58;64;22;15;16;27;57;26;37;40;48;55;50;31;47;3;51;59;53;10;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;32;62;30;5;300
5;300;38;36;11;1;43;19;2;12;24;52;6;35;28;20;21;23;44;56;46;5;42;45;14;29;39;58;64;22;15;16;27;57;26;37;40;48;55;50;31;47;3;51;59;53;10;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;33;32;62;30
38;36;11;1;43;19;2;12;24;52;6;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;15;16;27;57;26;37;40;48;55;50;31;47;3;51;59;53;10;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;39;32;62;30;5;300
5;300;38;36;11;1;43;19;2;12;24;52;6;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;15;16;27;57;26;37;40;48;55;50;31;47;3;51;59;53;10;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;39;32;62;30
38;36;11;1;43;19;2;12;24;52;32;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;15;16;27;57;26;37;40;48;55;50;31;47;3;51;59;53;10;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;39;6;62;30;5;288
5;288;38;36;11;1;43;19;2;12;24;52;32;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;15;16;27;57;26;37;40;48;55;50;31;47;3;51;59;53;10;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;39;6;62;30
38;36;11;1;43;19;2;12;24;52;32;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;15;16;27;47;26;37;40;48;55;50;31;57;3;51;59;53;10;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;39;6;62;30;5;290
5;290;38;36;11;1;43;19;2;12;24;52;32;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;15;16;27;47;26;37;40;48;55;50;31;57;3;51;59;53;10;63;8;34;41;18;4;17;61;49;25;13;9;54;7;60;39;6;62;30
38;36;11;1;43;19;2;12;24;52;32;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;15;16;27;47;26;37;40;48;55;50;31;57;3;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;54;7;60;39;6;62;30;5;290
5;290;38;36;11;1;43;19;2;12;24;52;32;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;15;16;27;47;26;37;40;48;55;50;31;57;3;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;54;7;60;39;6;62;30
38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;32;16;27;47;26;37;40;48;55;50;31;57;3;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;54;7;60;39;6;62;30;5;298
5;298;38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;32;16;27;47;26;37;40;48;55;50;31;57;3;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;54;7;60;39;6;62;30
38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;32;16;27;47;26;7;40;48;55;50;31;57;3;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;54;37;60;39;6;62;30;5;298
5;298;38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;32;16;27;47;26;7;40;48;55;50;31;57;3;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;54;37;60;39;6;62;30
38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;32;16;27;47;26;7;40;48;55;50;31;57;54;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;3;37;60;39;6;62;30;5;298
5;298;38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;32;16;27;47;26;7;40;48;55;50;31;57;54;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;3;37;60;39;6;62;30
38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;32;16;27;47;26;54;40;48;55;50;31;57;7;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;3;37;60;39;6;62;30;5;298
5;298;38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;32;16;27;47;26;54;40;48;55;50;31;57;7;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;3;37;60;39;6;62;30
38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;16;32;27;47;26;54;40;48;55;50;31;57;7;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;3;37;60;39;6;62;30;5;298
6;298;38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;16;32;27;47;26;54;40;48;55;50;31;57;7;51;59;53;10;63;8;25;41;18;4;17;61;49;34;13;9;3;37;60;39;6;62;30
38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;16;32;27;17;26;54;40;48;55;50;31;57;7;51;59;53;10;63;8;25;41;18;4;47;61;49;34;13;9;3;37;60;39;6;62;30;6;292
6;292;38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;46;5;42;45;14;29;33;58;64;22;16;32;27;17;26;54;40;48;55;50;31;57;7;51;59;53;10;63;8;25;41;18;4;47;61;49;34;13;9;3;37;60;39;6;62;30
38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;5;46;42;45;14;29;33;58;64;22;16;32;27;17;26;54;40;48;55;50;31;57;7;51;59;53;10;63;8;25;41;18;4;47;61;49;34;13;9;3;37;60;39;6;62;30;6;282
6;282;38;36;11;1;43;19;2;12;24;52;15;35;28;20;21;23;44;56;5;46;42;45;14;29;33;58;64;22;16;32;27;17;26;54;40;48;55;50;31;57;7;51;59;53;10;63;8;25;41;18;4;47;61;49;34;13;9;3;37;60;39;6;62;30
38;36;11;1;43;30;2;12;24;52;15;35;28;20;21;23;44;56;5;46;42;45;14;29;33;58;64;22;16;32;27;17;26;54;40;48;55;50;31;57;7;51;59;53;10;63;8;25;41;18;4;47;61;49;34;13;9;3;37;60;39;6;62;19;6;294
