"X1";"X298";"X44";"X3";"X53";"X46";"X13";"X24";"X62";"X20";"X37";"X49";"X40";"X16";"X63";"X45";"X10";"X34";"X39";"X48";"X30";"X57";"X58";"X28";"X6";"X43";"X59";"X15";"X9";"X7";"X51";"X25";"X5";"X42";"X21";"X32";"X50";"X55";"X19";"X33";"X8";"X11";"X36";"X61";"X54";"X17";"X23";"X52";"X22";"X47";"X14";"X2";"X4";"X29";"X18";"X60";"X31";"X41";"X27";"X1.1";"X38";"X64";"X26";"X35";"X12";"X56"
3;286;52;34;42;43;11;35;62;4;2;49;51;16;27;47;37;39;29;45;30;28;58;61;40;48;31;38;9;21;53;41;5;46;7;32;50;13;15;6;8;26;17;10;54;36;23;3;22;1;24;64;55;20;44;60;57;14;18;63;25;33;59;19;12;56
55;34;42;43;11;35;62;4;2;49;51;16;27;47;37;39;29;45;30;28;58;61;40;48;31;38;9;21;53;41;5;46;7;32;50;13;15;6;8;26;17;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56;3;286
3;286;55;34;42;43;11;35;62;4;2;49;51;16;27;47;37;39;29;45;30;28;58;61;40;48;31;38;9;21;53;41;5;46;7;32;50;13;15;6;8;26;17;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56
55;34;42;43;11;35;62;4;2;49;51;16;27;47;37;39;29;45;30;7;58;61;40;48;31;38;9;21;53;41;5;46;28;32;50;13;15;6;8;26;17;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56;3;282
3;282;55;34;42;43;11;35;62;4;2;49;51;16;27;47;37;39;29;45;30;7;58;61;40;48;31;38;9;21;53;41;5;46;28;32;50;13;15;6;8;26;17;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56
55;34;42;43;48;35;62;4;2;49;51;16;27;47;37;39;29;45;30;7;58;61;40;11;31;38;9;21;53;41;5;46;28;32;50;13;15;6;8;26;17;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56;3;282
3;282;55;34;42;43;48;35;62;4;2;49;51;16;27;47;37;39;29;45;30;7;58;61;40;11;31;38;9;21;53;41;5;46;28;32;50;13;15;6;8;26;17;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56
55;34;42;43;48;35;62;4;2;17;51;16;27;47;37;39;29;45;30;7;58;61;40;11;31;38;9;21;53;41;5;46;28;32;50;13;15;6;8;26;49;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56;3;282
3;282;55;34;42;43;48;35;62;4;2;17;51;16;27;47;37;39;29;45;30;7;58;61;40;11;31;38;9;21;53;41;5;46;28;32;50;13;15;6;8;26;49;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56
55;34;42;43;48;35;62;4;2;17;51;16;50;47;37;39;29;45;30;7;58;61;40;11;31;38;9;21;53;41;5;46;28;32;27;13;15;6;8;26;49;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56;3;278
3;278;55;34;42;43;48;35;62;4;2;17;51;16;50;47;37;39;29;45;30;7;58;61;40;11;31;38;9;21;53;41;5;46;28;32;27;13;15;6;8;26;49;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56
55;34;42;43;48;35;62;4;2;17;51;16;50;61;37;39;29;45;30;7;58;47;40;11;31;38;9;21;53;41;5;46;28;32;27;13;15;6;8;26;49;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56;3;286
3;286;55;34;42;43;48;35;62;4;2;17;51;16;50;61;37;39;29;45;30;7;58;47;40;11;31;38;9;21;53;41;5;46;28;32;27;13;15;6;8;26;49;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56
55;34;42;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;31;38;9;21;53;41;5;46;28;32;27;13;15;6;8;26;49;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56;3;290
3;290;55;34;42;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;31;38;9;21;53;41;5;46;28;32;27;13;15;6;8;26;49;10;54;36;23;3;22;1;24;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56
55;34;42;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;31;38;9;21;53;41;5;46;28;32;27;13;15;6;24;26;49;10;54;36;23;3;22;1;8;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56;3;296
3;296;55;34;42;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;31;38;9;21;53;41;5;46;28;32;27;13;15;6;24;26;49;10;54;36;23;3;22;1;8;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56
55;34;42;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;36;38;9;21;53;41;5;46;28;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56;3;280
4;280;55;34;42;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;36;38;9;21;53;41;5;46;28;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56
55;34;42;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;36;38;9;21;53;41;28;46;5;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56;4;286
4;286;55;34;42;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;36;38;9;21;53;41;28;46;5;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;52;20;44;60;57;14;18;63;25;33;59;19;12;56
55;34;42;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;36;38;9;21;53;41;28;46;5;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;56;4;286
4;286;55;34;42;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;36;38;9;21;53;41;28;46;5;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;56
55;42;34;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;36;38;9;21;53;41;28;46;5;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;56;4;288
4;288;55;42;34;43;48;35;62;4;2;17;16;51;50;61;37;39;29;45;30;7;58;47;40;11;36;38;9;21;53;41;28;46;5;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;56
55;42;34;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;7;58;47;40;11;36;38;9;21;53;41;28;46;5;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;56;4;288
4;288;55;42;34;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;7;58;47;40;11;36;38;9;21;53;41;28;46;5;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;56
55;42;34;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;11;36;38;9;21;53;41;28;46;7;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;56;4;284
4;284;55;42;34;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;11;36;38;9;21;53;41;28;46;7;32;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;56
55;42;34;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;11;36;38;9;21;53;41;28;46;7;56;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;32;4;284
4;284;55;42;34;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;11;36;38;9;21;53;41;28;46;7;56;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;36;38;9;21;53;41;28;46;7;56;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;32;4;284
4;284;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;36;38;9;21;53;41;28;46;7;56;27;13;15;6;24;26;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;36;38;26;21;53;41;28;46;7;56;27;13;15;6;24;9;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;32;4;276
4;276;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;36;38;26;21;53;41;28;46;7;56;27;13;15;6;24;9;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;15;38;26;21;53;41;28;46;7;56;27;13;36;6;24;9;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;32;4;296
4;296;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;15;38;26;21;53;41;28;46;7;56;27;13;36;6;24;9;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;7;56;27;13;36;6;24;9;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;32;4;296
4;296;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;7;56;27;13;36;6;24;9;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;25;33;59;19;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;7;56;27;13;36;25;24;9;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;6;33;59;19;52;32;4;296
4;296;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;7;56;27;13;36;25;24;9;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;6;33;59;19;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;7;56;27;13;36;25;24;6;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;9;33;59;19;52;32;4;296
4;296;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;7;56;27;13;36;25;24;6;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;9;33;59;19;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;9;33;59;19;52;32;4;308
4;308;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;29;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;3;22;1;8;64;12;20;44;60;57;14;18;63;9;33;59;19;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;22;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;3;29;1;8;64;12;20;44;60;57;14;18;63;9;33;59;19;52;32;4;308
4;308;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;22;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;3;29;1;8;64;12;20;44;60;57;14;18;63;9;33;59;19;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;22;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;3;29;1;8;64;18;20;44;60;57;14;12;63;9;33;59;19;52;32;4;308
4;308;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;22;45;16;5;58;47;40;34;15;38;26;28;53;41;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;3;29;1;8;64;18;20;44;60;57;14;12;63;9;33;59;19;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;22;41;16;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;3;29;1;8;64;18;20;44;60;57;14;12;63;9;33;59;19;52;32;4;312
4;312;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;22;41;16;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;3;29;1;8;64;18;20;44;60;57;14;12;63;9;33;59;19;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;22;41;16;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;19;29;1;8;64;18;20;44;60;57;14;12;63;9;33;59;3;52;32;4;312
4;312;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;39;22;41;16;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;19;29;1;8;64;18;20;44;60;57;14;12;63;9;33;59;3;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;64;22;41;16;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;19;29;1;8;39;18;20;44;60;57;14;12;63;9;33;59;3;52;32;4;312
4;312;55;42;11;43;48;35;62;4;2;17;30;51;50;61;37;64;22;41;16;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;19;29;1;8;39;18;20;44;60;57;14;12;63;9;33;59;3;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;18;64;22;41;16;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;19;29;1;8;39;37;20;44;60;57;14;12;63;9;33;59;3;52;32;4;304
4;304;55;42;11;43;48;35;62;4;2;17;30;51;50;61;18;64;22;41;16;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;49;10;54;31;23;19;29;1;8;39;37;20;44;60;57;14;12;63;9;33;59;3;52;32
55;42;11;43;48;35;62;4;2;17;30;51;50;61;18;64;22;41;49;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;16;10;54;31;23;19;29;1;8;39;37;20;44;60;57;14;12;63;9;33;59;3;52;32;4;292
5;292;55;42;11;43;48;35;62;4;2;17;30;51;50;61;18;64;22;41;49;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;16;10;54;31;23;19;29;1;8;39;37;20;44;60;57;14;12;63;9;33;59;3;52;32
55;42;11;43;48;35;62;4;63;17;30;51;50;61;18;64;22;41;49;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;16;10;54;31;23;19;29;1;8;39;37;20;44;60;57;14;12;2;9;33;59;3;52;32;5;292
5;292;55;42;11;43;48;35;62;4;63;17;30;51;50;61;18;64;22;41;49;5;58;47;40;34;15;38;26;28;53;45;21;46;24;56;27;13;36;25;7;6;16;10;54;31;23;19;29;1;8;39;37;20;44;60;57;14;12;2;9;33;59;3;52;32
55;42;11;43;24;35;62;4;63;17;30;51;50;61;18;64;22;41;49;5;58;47;40;34;15;38;26;28;53;45;21;46;48;56;27;13;36;25;7;6;16;10;54;31;23;19;29;1;8;39;37;20;44;60;57;14;12;2;9;33;59;3;52;32;5;294
5;294;55;42;11;43;24;35;62;4;63;17;30;51;50;61;18;64;22;41;49;5;58;47;40;34;15;38;26;28;53;45;21;46;48;56;27;13;36;25;7;6;16;10;54;31;23;19;29;1;8;39;37;20;44;60;57;14;12;2;9;33;59;3;52;32
55;42;11;43;24;35;62;4;63;17;30;51;50;61;18;64;22;41;49;15;58;47;40;34;5;38;26;28;53;45;21;46;48;56;27;13;36;25;7;6;16;10;54;31;23;19;29;1;8;39;37;20;44;60;57;14;12;2;9;33;59;3;52;32;5;294
5;294;55;42;11;43;24;35;62;4;63;17;30;51;50;61;18;64;22;41;49;15;58;47;40;34;5;38;26;28;53;45;21;46;48;56;27;13;36;25;7;6;16;10;54;31;23;19;29;1;8;39;37;20;44;60;57;14;12;2;9;33;59;3;52;32
55;42;11;43;24;35;54;4;63;17;30;51;50;61;18;64;22;41;49;15;58;47;40;34;5;38;26;28;53;45;21;46;48;56;27;13;36;25;7;6;16;10;62;31;23;19;29;1;8;39;37;20;44;60;57;14;12;2;9;33;59;3;52;32;5;294
5;294;55;42;11;43;24;35;54;4;63;17;30;51;50;61;18;64;22;41;49;15;58;47;40;34;5;38;26;28;53;45;21;46;48;56;27;13;36;25;7;6;16;10;62;31;23;19;29;1;8;39;37;20;44;60;57;14;12;2;9;33;59;3;52;32
55;42;11;43;24;35;54;4;63;17;30;51;50;61;18;64;22;41;49;15;58;47;40;34;5;38;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;19;29;1;8;46;37;20;44;60;57;14;12;2;9;33;59;3;52;32;5;296
5;296;55;42;11;43;24;35;54;4;63;17;30;51;50;61;18;64;22;41;49;15;58;47;40;34;5;38;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;19;29;1;8;46;37;20;44;60;57;14;12;2;9;33;59;3;52;32
55;42;11;43;24;35;54;4;63;17;30;51;50;61;18;64;22;41;49;15;58;47;40;34;5;38;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;19;57;1;8;46;37;20;44;60;29;14;12;2;9;33;59;3;52;32;5;296
5;296;55;42;11;43;24;35;54;4;63;17;30;51;50;61;18;64;22;41;49;15;58;47;40;34;5;38;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;19;57;1;8;46;37;20;44;60;29;14;12;2;9;33;59;3;52;32
55;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;38;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;19;57;1;8;61;37;20;44;60;29;14;12;2;9;33;59;3;52;32;5;304
5;304;55;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;38;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;19;57;1;8;61;37;20;44;60;29;14;12;2;9;33;59;3;52;32
55;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;19;57;1;8;61;37;20;44;60;29;14;12;2;9;33;59;3;38;32;5;304
5;304;55;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;19;57;1;8;61;37;20;44;60;29;14;12;2;9;33;59;3;38;32
55;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;32;57;1;8;61;37;20;44;60;29;14;12;2;9;33;59;3;38;19;5;312
5;312;55;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;32;57;1;8;61;37;20;44;60;29;14;12;2;9;33;59;3;38;19
55;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;32;57;1;8;61;37;20;44;60;19;14;12;2;9;33;59;3;38;29;5;312
5;312;55;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;62;31;23;32;57;1;8;61;37;20;44;60;19;14;12;2;9;33;59;3;38;29
62;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;57;1;8;61;37;20;44;60;19;14;12;2;9;33;59;3;38;29;5;312
5;312;62;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;57;1;8;61;37;20;44;60;19;14;12;2;9;33;59;3;38;29
62;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;8;61;57;20;44;60;19;14;12;2;9;33;59;3;38;29;5;312
5;312;62;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;8;61;57;20;44;60;19;14;12;2;9;33;59;3;38;29
62;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;61;57;20;44;60;19;14;12;8;9;33;59;3;38;29;5;312
5;312;62;42;11;43;24;35;54;4;63;17;30;51;50;46;18;64;22;41;49;15;58;47;40;34;5;52;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;61;57;20;44;60;19;14;12;8;9;33;59;3;38;29
62;42;11;43;24;35;54;4;63;17;52;51;50;46;18;64;22;41;49;15;58;47;40;34;5;30;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;61;57;20;44;60;19;14;12;8;9;33;59;3;38;29;5;304
5;304;62;42;11;43;24;35;54;4;63;17;52;51;50;46;18;64;22;41;49;15;58;47;40;34;5;30;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;61;57;20;44;60;19;14;12;8;9;33;59;3;38;29
62;42;11;43;24;35;54;4;63;17;52;51;8;46;18;64;22;41;49;15;58;47;40;34;5;30;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;61;57;20;44;60;19;14;12;50;9;33;59;3;38;29;5;304
5;304;62;42;11;43;24;35;54;4;63;17;52;51;8;46;18;64;22;41;49;15;58;47;40;34;5;30;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;61;57;20;44;60;19;14;12;50;9;33;59;3;38;29
62;42;11;43;24;35;54;4;63;17;52;51;8;46;18;64;22;41;49;15;58;47;40;34;5;30;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;9;57;20;44;60;19;14;12;50;61;33;59;3;38;29;5;304
5;304;62;42;11;43;24;35;54;4;63;17;52;51;8;46;18;64;22;41;49;15;58;47;40;34;5;30;26;28;53;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;9;57;20;44;60;19;14;12;50;61;33;59;3;38;29
62;42;11;43;24;53;54;4;63;17;52;51;8;46;18;64;22;41;49;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;9;57;20;44;60;19;14;12;50;61;33;59;3;38;29;5;300
5;300;62;42;11;43;24;53;54;4;63;17;52;51;8;46;18;64;22;41;49;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;9;57;20;44;60;19;14;12;50;61;33;59;3;38;29
49;42;11;43;24;53;54;4;63;17;52;51;8;46;18;64;22;41;62;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;9;57;20;44;60;19;14;12;50;61;33;59;3;38;29;5;300
5;300;49;42;11;43;24;53;54;4;63;17;52;51;8;46;18;64;22;41;62;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;36;25;7;6;16;10;55;31;23;32;37;1;2;9;57;20;44;60;19;14;12;50;61;33;59;3;38;29
49;42;11;43;24;53;54;4;63;17;52;51;8;46;18;64;22;41;62;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;3;25;7;6;16;10;55;31;23;32;37;1;2;9;57;20;44;60;19;14;12;50;61;33;59;36;38;29;5;304
5;304;49;42;11;43;24;53;54;4;63;17;52;51;8;46;18;64;22;41;62;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;3;25;7;6;16;10;55;31;23;32;37;1;2;9;57;20;44;60;19;14;12;50;61;33;59;36;38;29
49;42;11;43;52;53;54;4;63;17;24;51;8;46;18;64;22;41;62;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;3;25;7;6;16;10;55;31;23;32;37;1;2;9;57;20;44;60;19;14;12;50;61;33;59;36;38;29;5;292
6;292;49;42;11;43;52;53;54;4;63;17;24;51;8;46;18;64;22;41;62;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;3;25;7;6;16;10;55;31;23;32;37;1;2;9;57;20;44;60;19;14;12;50;61;33;59;36;38;29
49;42;11;43;52;53;54;4;63;17;24;51;8;46;18;64;22;41;62;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;3;25;7;6;16;10;55;31;23;57;37;1;2;9;32;20;44;60;19;14;12;50;61;33;59;36;38;29;6;304
6;304;49;42;11;43;52;53;54;4;63;17;24;51;8;46;18;64;22;41;62;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;3;25;7;6;16;10;55;31;23;57;37;1;2;9;32;20;44;60;19;14;12;50;61;33;59;36;38;29
49;42;11;43;52;53;54;8;63;17;24;51;4;46;18;64;22;41;62;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;3;25;7;6;16;10;55;31;23;57;37;1;2;9;32;20;44;60;19;14;12;50;61;33;59;36;38;29;6;300
6;300;49;42;11;43;52;53;54;8;63;17;24;51;4;46;18;64;22;41;62;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;13;3;25;7;6;16;10;55;31;23;57;37;1;2;9;32;20;44;60;19;14;12;50;61;33;59;36;38;29
49;42;11;43;52;53;54;8;63;17;24;51;4;46;18;64;22;41;62;15;58;47;40;34;5;30;26;28;35;45;21;39;48;56;27;1;3;25;7;6;16;10;55;31;23;57;37;13;2;9;32;20;44;60;19;14;12;50;61;33;59;36;38;29;6;300
