"X7L";"X8L";"X26L";"X12L";"X11L";"X21L";"X18L";"X22L";"X25L";"X16L";"X23L";"X10L";"X9L";"X15L";"X3L";"X1L";"X19L";"X4L";"X6L";"X20L";"X2L";"X5L";"X24L";"X17L";"X13L";"X14L"
10;21;11;20;13;1;16;7;5;14;26;4;22;8;23;9;17;15;19;18;12;24;3;2;25;6
10;21;11;20;13;1;16;7;15;14;26;4;22;8;23;9;17;5;19;18;12;24;3;2;25;6
10;21;11;20;13;1;16;7;15;14;26;4;22;8;23;9;17;5;19;18;12;24;3;2;25;6
10;21;11;20;13;1;16;7;15;14;26;4;22;2;23;9;17;5;19;18;12;24;3;8;25;6
10;21;11;20;13;1;16;7;15;14;26;4;22;2;23;9;17;5;19;18;12;24;3;8;25;6
10;21;11;20;13;1;16;7;15;14;26;4;22;2;23;9;6;5;19;18;12;24;3;8;25;17
10;21;11;20;13;1;16;7;15;14;26;4;22;2;23;9;6;5;19;18;12;24;3;8;25;17
10;21;11;20;25;1;16;7;15;14;26;4;22;2;23;9;6;5;19;18;12;24;3;8;13;17
10;21;11;20;25;1;16;7;15;14;26;4;22;2;23;9;6;5;19;18;12;24;3;8;13;17
10;21;11;20;25;1;16;7;15;14;26;4;22;17;23;9;6;5;19;18;12;24;3;8;13;2
10;21;11;20;25;1;16;7;15;14;26;4;22;17;23;9;6;5;19;18;12;24;3;8;13;2
10;21;11;20;3;1;16;7;15;14;26;4;22;17;23;9;6;5;19;18;12;24;25;8;13;2
10;21;11;20;3;1;16;7;15;14;26;4;22;17;23;9;6;5;19;18;12;24;25;8;13;2
10;21;11;20;3;1;16;7;15;14;26;4;22;17;23;18;6;5;19;9;12;24;25;8;13;2
10;21;11;20;3;1;16;7;15;14;26;4;22;17;23;18;6;5;19;9;12;24;25;8;13;2
10;21;11;20;3;1;13;7;15;14;26;4;22;17;23;18;6;5;19;9;12;24;25;8;16;2
10;21;11;20;3;1;13;7;15;14;26;4;22;17;23;18;6;5;19;9;12;24;25;8;16;2
10;21;11;20;3;1;13;7;15;14;26;4;22;23;17;18;6;5;19;9;12;24;25;8;16;2
10;21;11;20;3;1;13;7;15;14;26;4;22;23;17;18;6;5;19;9;12;24;25;8;16;2
18;21;11;20;3;1;13;7;15;14;26;4;22;23;17;10;6;5;19;9;12;24;25;8;16;2
18;21;11;20;3;1;13;7;15;14;26;4;22;23;17;10;6;5;19;9;12;24;25;8;16;2
18;21;11;20;3;1;13;7;15;14;26;4;24;23;17;10;6;5;19;9;12;22;25;8;16;2
18;21;11;20;3;1;13;7;15;14;26;4;24;23;17;10;6;5;19;9;12;22;25;8;16;2
26;21;11;20;3;1;13;7;15;14;18;4;24;23;17;10;6;5;19;9;12;22;25;8;16;2
26;21;11;20;3;1;13;7;15;14;18;4;24;23;17;10;6;5;19;9;12;22;25;8;16;2
26;21;11;20;3;1;13;7;15;14;18;4;24;8;17;10;6;5;19;9;12;22;25;23;16;2
26;21;11;20;3;1;13;7;15;14;18;4;24;8;17;10;6;5;19;9;12;22;25;23;16;2
26;21;11;20;3;1;13;7;15;14;18;4;22;8;17;10;6;5;19;9;12;24;25;23;16;2
26;21;11;20;3;1;13;7;15;14;18;4;22;8;17;10;6;5;19;9;12;24;25;23;16;2
26;1;11;20;3;21;13;7;15;14;18;4;22;8;17;10;6;5;19;9;12;24;25;23;16;2
26;1;11;20;3;21;13;7;15;14;18;4;22;8;17;10;6;5;19;9;12;24;25;23;16;2
26;11;1;20;3;21;13;7;15;14;18;4;22;8;17;10;6;5;19;9;12;24;25;23;16;2
26;11;1;20;3;21;13;7;15;14;18;4;22;8;17;10;6;5;19;9;12;24;25;23;16;2
26;11;7;20;3;21;13;1;15;14;18;4;22;8;17;10;6;5;19;9;12;24;25;23;16;2
26;11;7;20;3;21;13;1;15;14;18;4;22;8;17;10;6;5;19;9;12;24;25;23;16;2
26;18;7;20;3;21;13;1;15;14;11;4;22;8;17;10;6;5;19;9;12;24;25;23;16;2
26;18;7;20;3;21;13;1;15;14;11;4;22;8;17;10;6;5;19;9;12;24;25;23;16;2
26;18;7;20;3;21;13;1;15;14;11;4;22;8;17;10;6;5;2;9;12;24;25;23;16;19
26;18;7;20;3;21;13;1;15;14;11;4;22;8;17;10;6;5;2;9;12;24;25;23;16;19
26;18;7;20;21;3;13;1;15;14;11;4;22;8;17;10;6;5;2;9;12;24;25;23;16;19
26;18;7;20;21;3;13;1;15;14;11;4;22;8;17;10;6;5;2;9;12;24;25;23;16;19
26;18;7;20;21;24;13;1;15;14;11;4;22;8;17;10;6;5;2;9;12;3;25;23;16;19
26;18;7;20;21;24;13;1;15;14;11;4;22;8;17;10;6;5;2;9;12;3;25;23;16;19
26;18;7;20;21;24;13;1;15;14;11;8;22;4;17;10;6;5;2;9;12;3;25;23;16;19
26;18;7;20;21;24;13;1;15;14;11;8;22;4;17;10;6;5;2;9;12;3;25;23;16;19
26;18;2;20;21;24;13;1;15;14;11;8;22;4;17;10;6;5;7;9;12;3;25;23;16;19
26;18;2;20;21;24;13;1;15;14;11;8;22;4;17;10;6;5;7;9;12;3;25;23;16;19
26;18;2;20;3;24;13;1;15;14;11;8;22;4;17;10;6;5;7;9;12;21;25;23;16;19
26;18;2;20;3;24;13;1;15;14;11;8;22;4;17;10;6;5;7;9;12;21;25;23;16;19
26;18;2;20;3;24;13;1;15;14;11;8;12;4;17;10;6;5;7;9;22;21;25;23;16;19
26;18;2;20;3;24;13;1;15;14;11;8;12;4;17;10;6;5;7;9;22;21;25;23;16;19
26;18;2;20;3;24;13;1;15;14;11;8;4;12;17;10;6;5;7;9;22;21;25;23;16;19
26;18;2;20;3;24;13;1;15;14;11;8;4;12;17;10;6;5;7;9;22;21;25;23;16;19
26;18;2;20;3;24;13;1;15;14;11;10;4;12;17;8;6;5;7;9;22;21;25;23;16;19
26;18;2;20;3;24;13;1;15;14;11;10;4;12;17;8;6;5;7;9;22;21;25;23;16;19
26;18;2;8;3;24;13;1;15;14;11;10;4;12;17;20;6;5;7;9;22;21;25;23;16;19
26;18;2;8;3;24;13;1;15;14;11;10;4;12;17;20;6;5;7;9;22;21;25;23;16;19
26;18;2;8;3;24;13;1;15;14;11;21;4;12;17;20;6;5;7;9;22;10;25;23;16;19
26;18;2;8;3;24;13;1;15;14;11;21;4;12;17;20;6;5;7;9;22;10;25;23;16;19
26;18;2;8;13;24;3;1;15;14;11;21;4;12;17;20;6;5;7;9;22;10;25;23;16;19
26;18;2;8;13;24;3;1;15;14;11;21;4;12;17;20;6;5;7;9;22;10;25;23;16;19
26;18;2;8;13;24;3;1;15;14;11;21;4;12;17;20;25;5;7;9;22;10;6;23;16;19
26;18;2;8;13;24;3;1;15;14;11;21;4;12;17;20;25;5;7;9;22;10;6;23;16;19
26;18;2;8;13;24;3;4;15;14;11;21;1;12;17;20;25;5;7;9;22;10;6;23;16;19
26;18;2;8;13;24;3;4;15;14;11;21;1;12;17;20;25;5;7;9;22;10;6;23;16;19
26;18;2;8;13;24;7;4;15;14;11;21;1;12;17;20;25;5;3;9;22;10;6;23;16;19
26;18;2;8;13;24;7;4;15;14;11;21;1;12;17;20;25;5;3;9;22;10;6;23;16;19
26;18;2;8;13;24;7;4;15;14;11;21;1;6;17;20;25;5;3;9;22;10;12;23;16;19
26;18;2;8;13;24;7;4;15;14;11;21;1;6;17;20;25;5;3;9;22;10;12;23;16;19
26;18;2;8;13;15;7;4;24;14;11;21;1;6;17;20;25;5;3;9;22;10;12;23;16;19
26;18;2;8;13;15;7;4;24;14;11;21;1;6;17;20;25;5;3;9;22;10;12;23;16;19
26;18;2;8;13;15;7;4;24;20;11;21;1;6;17;14;25;5;3;9;22;10;12;23;16;19
26;18;2;8;13;15;7;4;24;20;11;21;1;6;17;14;25;5;3;9;22;10;12;23;16;19
26;18;2;8;13;15;7;4;24;20;11;21;1;6;17;14;25;5;10;9;22;3;12;23;16;19
26;18;2;8;13;15;7;4;24;20;11;21;1;6;17;14;25;5;10;9;22;3;12;23;16;19
26;18;2;8;13;15;7;4;24;20;11;21;1;6;25;14;17;5;10;9;22;3;12;23;16;19
26;18;2;8;13;15;7;4;24;20;11;21;1;6;25;14;17;5;10;9;22;3;12;23;16;19
26;18;2;8;13;15;7;21;24;20;11;4;1;6;25;14;17;5;10;9;22;3;12;23;16;19
26;18;2;8;13;15;7;21;24;20;11;4;1;6;25;14;17;5;10;9;22;3;12;23;16;19
26;18;2;8;13;15;7;21;24;1;11;4;20;6;25;14;17;5;10;9;22;3;12;23;16;19
26;18;2;8;13;15;7;21;24;1;11;4;20;6;25;14;17;5;10;9;22;3;12;23;16;19
26;18;2;8;21;15;7;13;24;1;11;4;20;6;25;14;17;5;10;9;22;3;12;23;16;19
26;18;2;8;21;15;7;13;24;1;11;4;20;6;25;14;17;5;10;9;22;3;12;23;16;19
26;18;2;8;21;15;7;13;24;1;11;9;20;6;25;14;17;5;10;4;22;3;12;23;16;19
26;18;2;8;21;15;7;13;24;1;11;9;20;6;25;14;17;5;10;4;22;3;12;23;16;19
26;18;2;8;21;15;3;13;24;1;11;9;20;6;25;14;17;5;10;4;22;7;12;23;16;19
26;18;2;8;21;15;3;13;24;1;11;9;20;6;25;14;17;5;10;4;22;7;12;23;16;19
26;18;2;8;21;15;3;13;24;1;11;9;20;6;19;14;17;5;10;4;22;7;12;23;16;25
26;18;2;8;21;15;3;13;24;1;11;9;20;6;19;14;17;5;10;4;22;7;12;23;16;25
26;18;2;8;12;15;3;13;24;1;11;9;20;6;19;14;17;5;10;4;22;7;21;23;16;25
26;18;2;8;12;15;3;13;24;1;11;9;20;6;19;14;17;5;10;4;22;7;21;23;16;25
26;18;2;8;12;15;3;13;24;1;11;9;20;25;19;14;17;5;10;4;22;7;21;23;16;6
26;18;2;8;12;15;3;13;24;1;11;9;20;25;19;14;17;5;10;4;22;7;21;23;16;6
26;18;2;8;12;15;3;13;24;1;19;9;20;25;11;14;17;5;10;4;22;7;21;23;16;6
26;18;2;8;12;15;3;13;24;1;19;9;20;25;11;14;17;5;10;4;22;7;21;23;16;6
26;18;2;13;12;15;3;8;24;1;19;9;20;25;11;14;17;5;10;4;22;7;21;23;16;6
26;18;2;13;12;15;3;8;24;1;19;9;20;25;11;14;17;5;10;4;22;7;21;23;16;6
26;18;2;13;1;15;3;8;24;12;19;9;20;25;11;14;17;5;10;4;22;7;21;23;16;6
26;18;2;13;1;15;3;8;24;12;19;9;20;25;11;14;17;5;10;4;22;7;21;23;16;6
26;18;2;13;1;15;3;8;24;12;19;7;20;25;11;14;17;5;10;4;22;9;21;23;16;6
26;18;2;13;1;15;3;8;24;12;19;7;20;25;11;14;17;5;10;4;22;9;21;23;16;6
7;18;2;13;1;15;3;8;24;12;19;26;20;25;11;14;17;5;10;4;22;9;21;23;16;6
7;18;2;13;1;15;3;8;24;12;19;26;20;25;11;14;17;5;10;4;22;9;21;23;16;6
7;18;2;13;1;15;3;8;24;12;19;26;20;25;9;14;17;5;10;4;22;11;21;23;16;6
7;18;2;13;1;15;3;8;24;12;19;26;20;25;9;14;17;5;10;4;22;11;21;23;16;6
7;18;2;13;1;15;3;8;24;12;19;26;20;25;9;14;16;5;10;4;22;11;21;23;17;6
7;18;2;13;1;15;3;8;24;12;19;26;20;25;9;14;16;5;10;4;22;11;21;23;17;6
7;18;16;13;1;15;3;8;24;12;19;26;20;25;9;14;2;5;10;4;22;11;21;23;17;6
7;18;16;13;1;15;3;8;24;12;19;26;20;25;9;14;2;5;10;4;22;11;21;23;17;6
20;18;16;13;1;15;3;8;24;12;19;26;7;25;9;14;2;5;10;4;22;11;21;23;17;6
20;18;16;13;1;15;3;8;24;12;19;26;7;25;9;14;2;5;10;4;22;11;21;23;17;6
20;18;19;13;1;15;3;8;24;12;16;26;7;25;9;14;2;5;10;4;22;11;21;23;17;6
20;18;19;13;1;15;3;8;24;12;16;26;7;25;9;14;2;5;10;4;22;11;21;23;17;6
20;18;19;4;1;15;3;8;24;12;16;26;7;25;9;14;2;5;10;13;22;11;21;23;17;6
20;18;19;4;1;15;3;8;24;12;16;26;7;25;9;14;2;5;10;13;22;11;21;23;17;6
20;18;19;4;1;15;3;8;24;12;16;26;7;25;13;14;2;5;10;9;22;11;21;23;17;6
20;18;19;4;1;15;3;8;24;12;16;26;7;25;13;14;2;5;10;9;22;11;21;23;17;6
20;18;19;4;1;15;3;13;24;12;16;26;7;25;8;14;2;5;10;9;22;11;21;23;17;6
20;18;19;4;1;15;3;13;24;12;16;26;7;25;8;14;2;5;10;9;22;11;21;23;17;6
20;18;19;4;1;15;3;13;24;12;16;26;7;23;8;14;2;5;10;9;22;11;21;25;17;6
20;18;19;4;1;15;3;13;24;12;16;26;7;23;8;14;2;5;10;9;22;11;21;25;17;6
20;18;19;4;1;15;3;9;24;12;16;26;7;23;8;14;2;5;10;13;22;11;21;25;17;6
20;18;19;4;1;15;3;9;24;12;16;26;7;23;8;14;2;5;10;13;22;11;21;25;17;6
20;18;19;4;1;15;3;9;24;12;16;26;7;23;8;14;2;5;10;13;22;11;21;6;17;25
20;18;19;4;1;15;3;9;24;12;16;26;7;23;8;14;2;5;10;13;22;11;21;6;17;25
20;16;19;4;1;15;3;9;24;12;18;26;7;23;8;14;2;5;10;13;22;11;21;6;17;25
20;16;19;4;1;15;3;9;24;12;18;26;7;23;8;14;2;5;10;13;22;11;21;6;17;25
20;18;19;4;1;15;3;9;24;12;16;26;7;23;8;14;2;5;10;13;22;11;21;6;17;25
20;18;19;4;1;15;3;9;24;12;16;26;7;23;8;14;2;5;10;13;22;11;21;6;17;25
20;18;19;4;1;15;3;9;24;12;16;26;21;23;8;14;2;5;10;13;22;11;7;6;17;25
20;18;19;4;1;15;3;9;24;12;16;26;21;23;8;14;2;5;10;13;22;11;7;6;17;25
20;18;19;4;1;15;3;9;24;12;16;26;21;23;8;13;2;5;10;14;22;11;7;6;17;25
20;18;19;4;1;15;3;9;24;12;16;26;21;23;8;13;2;5;10;14;22;11;7;6;17;25
20;18;19;4;1;3;15;9;24;12;16;26;21;23;8;13;2;5;10;14;22;11;7;6;17;25
20;18;19;4;1;3;15;9;24;12;16;26;21;23;8;13;2;5;10;14;22;11;7;6;17;25
20;5;19;4;1;3;15;9;24;12;16;26;21;23;8;13;2;18;10;14;22;11;7;6;17;25
20;5;19;4;1;3;15;9;24;12;16;26;21;23;8;13;2;18;10;14;22;11;7;6;17;25
20;5;19;4;1;22;15;9;24;12;16;26;21;23;8;13;2;18;10;14;3;11;7;6;17;25
20;5;19;4;1;22;15;9;24;12;16;26;21;23;8;13;2;18;10;14;3;11;7;6;17;25
2;5;19;4;1;22;15;9;24;12;16;26;21;23;8;13;20;18;10;14;3;11;7;6;17;25
2;5;19;4;1;22;15;9;24;12;16;26;21;23;8;13;20;18;10;14;3;11;7;6;17;25
2;5;19;4;1;22;7;9;24;12;16;26;21;23;8;13;20;18;10;14;3;11;15;6;17;25
2;5;19;4;1;22;7;9;24;12;16;26;21;23;8;13;20;18;10;14;3;11;15;6;17;25
2;9;19;4;1;22;7;5;24;12;16;26;21;23;8;13;20;18;10;14;3;11;15;6;17;25
2;9;19;4;1;22;7;5;24;12;16;26;21;23;8;13;20;18;10;14;3;11;15;6;17;25
2;9;19;4;1;22;13;5;24;12;16;26;21;23;8;7;20;18;10;14;3;11;15;6;17;25
2;9;19;4;1;22;13;5;24;12;16;26;21;23;8;7;20;18;10;14;3;11;15;6;17;25
2;9;19;4;1;22;13;5;20;12;16;26;21;23;8;7;24;18;10;14;3;11;15;6;17;25
2;9;19;4;1;22;13;5;20;12;16;26;21;23;8;7;24;18;10;14;3;11;15;6;17;25
2;9;19;4;1;22;13;5;20;12;16;26;21;23;24;7;8;18;10;14;3;11;15;6;17;25
2;9;19;4;1;22;13;5;20;12;16;26;21;23;24;7;8;18;10;14;3;11;15;6;17;25
2;9;19;4;1;22;13;20;5;12;16;26;21;23;24;7;8;18;10;14;3;11;15;6;17;25
2;9;19;4;1;22;13;20;5;12;16;26;21;23;24;7;8;18;10;14;3;11;15;6;17;25
2;9;19;4;1;22;13;20;5;12;16;26;21;18;24;7;8;23;10;14;3;11;15;6;17;25
2;9;19;4;1;22;13;20;5;12;16;26;21;18;24;7;8;23;10;14;3;11;15;6;17;25
2;9;19;4;1;22;13;20;5;10;16;26;21;18;24;7;8;23;12;14;3;11;15;6;17;25
2;9;19;4;1;22;13;20;5;10;16;26;21;18;24;7;8;23;12;14;3;11;15;6;17;25
2;9;19;4;1;22;13;20;5;10;16;6;21;18;24;7;8;23;12;14;3;11;15;26;17;25
2;9;19;4;1;22;13;20;5;10;16;6;21;18;24;7;8;23;12;14;3;11;15;26;17;25
2;9;19;17;1;22;13;20;5;10;16;6;21;18;24;7;8;23;12;14;3;11;15;26;4;25
2;9;19;17;1;22;13;20;5;10;16;6;21;18;24;7;8;23;12;14;3;11;15;26;4;25
2;9;19;17;1;22;13;20;5;10;16;6;21;18;24;7;8;15;12;14;3;11;23;26;4;25
2;9;19;17;1;22;13;20;5;10;16;6;21;18;24;7;8;15;12;14;3;11;23;26;4;25
2;9;19;17;1;22;8;20;5;10;16;6;21;18;24;7;13;15;12;14;3;11;23;26;4;25
2;9;19;17;1;22;8;20;5;10;16;6;21;18;24;7;13;15;12;14;3;11;23;26;4;25
2;9;19;17;1;22;8;20;5;18;16;6;21;10;24;7;13;15;12;14;3;11;23;26;4;25
2;9;19;17;1;22;8;20;5;18;16;6;21;10;24;7;13;15;12;14;3;11;23;26;4;25
2;9;19;17;1;22;8;20;5;18;16;6;21;10;24;7;13;15;12;14;3;11;23;4;26;25
2;9;19;17;1;22;8;20;5;18;16;6;21;10;24;7;13;15;12;14;3;11;23;4;26;25
2;9;19;17;1;22;8;20;5;18;16;6;21;10;24;7;13;15;14;12;3;11;23;4;26;25
2;9;19;17;1;22;8;20;5;18;16;6;21;10;24;7;13;15;14;12;3;11;23;4;26;25
2;9;19;17;1;22;20;8;5;18;16;6;21;10;24;7;13;15;14;12;3;11;23;4;26;25
2;9;19;17;1;22;20;8;5;18;16;6;21;10;24;7;13;15;14;12;3;11;23;4;26;25
2;9;19;17;3;22;20;8;5;18;16;6;21;10;24;7;13;15;14;12;1;11;23;4;26;25
2;9;19;17;3;22;20;8;5;18;16;6;21;10;24;7;13;15;14;12;1;11;23;4;26;25
24;9;19;17;3;22;20;8;5;18;16;6;21;10;2;7;13;15;14;12;1;11;23;4;26;25
24;9;19;17;3;22;20;8;5;18;16;6;21;10;2;7;13;15;14;12;1;11;23;4;26;25
24;9;19;17;3;22;20;8;5;18;16;6;21;10;2;7;13;15;14;26;1;11;23;4;12;25
24;9;19;17;3;22;20;8;5;18;16;6;21;10;2;7;13;15;14;26;1;11;23;4;12;25
24;13;19;17;3;22;20;8;5;18;16;6;21;10;2;7;9;15;14;26;1;11;23;4;12;25
24;13;19;17;3;22;20;8;5;18;16;6;21;10;2;7;9;15;14;26;1;11;23;4;12;25
24;13;19;17;3;22;20;8;5;18;16;6;14;10;2;7;9;15;21;26;1;11;23;4;12;25
24;13;19;17;3;22;20;8;5;18;16;6;14;10;2;7;9;15;21;26;1;11;23;4;12;25
24;13;19;17;3;22;8;20;5;18;16;6;14;10;2;7;9;15;21;26;1;11;23;4;12;25
24;13;19;17;3;22;8;20;5;18;16;6;14;10;2;7;9;15;21;26;1;11;23;4;12;25
24;13;19;17;3;22;8;20;5;18;16;6;14;10;2;7;15;9;21;26;1;11;23;4;12;25
24;13;19;17;3;22;8;20;5;18;16;6;14;10;2;7;15;9;21;26;1;11;23;4;12;25
24;13;19;20;3;22;8;17;5;18;16;6;14;10;2;7;15;9;21;26;1;11;23;4;12;25
24;13;19;20;3;22;8;17;5;18;16;6;14;10;2;7;15;9;21;26;1;11;23;4;12;25
24;13;19;20;3;22;8;17;14;18;16;6;5;10;2;7;15;9;21;26;1;11;23;4;12;25
24;13;19;20;3;22;8;17;14;18;16;6;5;10;2;7;15;9;21;26;1;11;23;4;12;25
24;16;19;20;3;22;8;17;14;18;13;6;5;10;2;7;15;9;21;26;1;11;23;4;12;25
24;16;19;20;3;22;8;17;14;18;13;6;5;10;2;7;15;9;21;26;1;11;23;4;12;25
24;16;19;20;3;22;15;17;14;18;13;6;5;10;2;7;8;9;21;26;1;11;23;4;12;25
24;16;19;20;3;22;15;17;14;18;13;6;5;10;2;7;8;9;21;26;1;11;23;4;12;25
24;16;19;20;3;22;15;25;14;18;13;6;5;10;2;7;8;9;21;26;1;11;23;4;12;17
24;16;19;20;3;22;15;25;14;18;13;6;5;10;2;7;8;9;21;26;1;11;23;4;12;17
24;16;19;20;25;22;15;3;14;18;13;6;5;10;2;7;8;9;21;26;1;11;23;4;12;17
24;16;19;20;25;22;15;3;14;18;13;6;5;10;2;7;8;9;21;26;1;11;23;4;12;17
24;16;19;20;25;11;15;3;14;18;13;6;5;10;2;7;8;9;21;26;1;22;23;4;12;17
24;16;19;20;25;11;15;3;14;18;13;6;5;10;2;7;8;9;21;26;1;22;23;4;12;17
24;16;19;20;25;11;15;3;14;18;13;6;5;23;2;7;8;9;21;26;1;22;10;4;12;17
24;16;19;20;25;11;15;3;14;18;13;6;5;23;2;7;8;9;21;26;1;22;10;4;12;17
24;16;19;20;25;11;15;3;14;18;13;6;5;23;2;7;8;9;21;26;1;10;22;4;12;17
24;16;19;20;25;11;15;3;14;18;13;6;5;23;2;7;8;9;21;26;1;10;22;4;12;17
24;16;19;20;25;11;15;18;14;3;13;6;5;23;2;7;8;9;21;26;1;10;22;4;12;17
24;16;19;20;25;11;15;18;14;3;13;6;5;23;2;7;8;9;21;26;1;10;22;4;12;17
24;16;19;20;25;11;26;18;14;3;13;6;5;23;2;7;8;9;21;15;1;10;22;4;12;17
24;16;19;20;25;11;26;18;14;3;13;6;5;23;2;7;8;9;21;15;1;10;22;4;12;17
24;16;19;20;25;11;26;18;14;3;13;6;5;23;2;7;10;9;21;15;1;8;22;4;12;17
24;16;19;20;25;11;26;18;14;3;13;6;5;23;2;7;10;9;21;15;1;8;22;4;12;17
24;16;19;20;21;11;26;18;14;3;13;6;5;23;2;7;10;9;25;15;1;8;22;4;12;17
24;16;19;20;21;11;26;18;14;3;13;6;5;23;2;7;10;9;25;15;1;8;22;4;12;17
24;16;19;20;21;11;26;18;14;23;13;6;5;3;2;7;10;9;25;15;1;8;22;4;12;17
24;16;19;20;21;11;26;18;14;23;13;6;5;3;2;7;10;9;25;15;1;8;22;4;12;17
24;16;19;20;21;11;26;18;14;23;13;6;5;3;2;7;10;9;25;15;12;8;22;4;1;17
24;16;19;20;21;11;26;18;14;23;13;6;5;3;2;7;10;9;25;15;12;8;22;4;1;17
24;16;19;20;21;11;26;18;14;23;13;6;5;3;2;25;10;9;7;15;12;8;22;4;1;17
24;16;19;20;21;11;26;18;14;23;13;6;5;3;2;25;10;9;7;15;12;8;22;4;1;17
24;16;19;20;21;11;26;18;14;23;13;6;5;3;2;25;10;8;7;15;12;9;22;4;1;17
24;16;19;20;21;11;26;18;14;23;13;6;5;3;2;25;10;8;7;15;12;9;22;4;1;17
24;16;7;20;21;11;26;18;14;23;13;6;5;3;2;25;10;8;19;15;12;9;22;4;1;17
24;16;7;20;21;11;26;18;14;23;13;6;5;3;2;25;10;8;19;15;12;9;22;4;1;17
24;16;7;22;21;11;26;18;14;23;13;6;5;3;2;25;10;8;19;15;12;9;20;4;1;17
24;16;7;22;21;11;26;18;14;23;13;6;5;3;2;25;10;8;19;15;12;9;20;4;1;17
24;16;7;18;21;11;26;22;14;23;13;6;5;3;2;25;10;8;19;15;12;9;20;4;1;17
24;16;7;18;21;11;26;22;14;23;13;6;5;3;2;25;10;8;19;15;12;9;20;4;1;17
6;16;7;18;21;11;26;22;14;23;13;24;5;3;2;25;10;8;19;15;12;9;20;4;1;17
6;16;7;18;21;11;26;22;14;23;13;24;5;3;2;25;10;8;19;15;12;9;20;4;1;17
6;19;7;18;21;11;26;22;14;23;13;24;5;3;2;25;10;8;16;15;12;9;20;4;1;17
6;19;7;18;21;11;26;22;14;23;13;24;5;3;2;25;10;8;16;15;12;9;20;4;1;17
6;19;7;20;21;11;26;22;14;23;13;24;5;3;2;25;10;8;16;15;12;9;18;4;1;17
6;19;7;20;21;11;26;22;14;23;13;24;5;3;2;25;10;8;16;15;12;9;18;4;1;17
6;19;7;20;21;11;26;22;14;23;13;24;5;3;2;25;1;8;16;15;12;9;18;4;10;17
6;19;7;20;21;11;26;22;14;23;13;24;5;3;2;25;1;8;16;15;12;9;18;4;10;17
6;19;7;20;21;25;26;22;14;23;13;24;5;3;2;11;1;8;16;15;12;9;18;4;10;17
6;19;7;20;21;25;26;22;14;23;13;24;5;3;2;11;1;8;16;15;12;9;18;4;10;17
6;19;26;20;21;25;7;22;14;23;13;24;5;3;2;11;1;8;16;15;12;9;18;4;10;17
6;19;26;20;21;25;7;22;14;23;13;24;5;3;2;11;1;8;16;15;12;9;18;4;10;17
6;19;26;20;21;25;7;9;14;23;13;24;5;3;2;11;1;8;16;15;12;22;18;4;10;17
6;19;26;20;21;25;7;9;14;23;13;24;5;3;2;11;1;8;16;15;12;22;18;4;10;17
6;19;22;20;21;25;7;9;14;23;13;24;5;3;2;11;1;8;16;15;12;26;18;4;10;17
6;19;22;20;21;25;7;9;14;23;13;24;5;3;2;11;1;8;16;15;12;26;18;4;10;17
6;19;22;20;21;25;7;9;23;14;13;24;5;3;2;11;1;8;16;15;12;26;18;4;10;17
6;19;22;20;21;25;7;9;23;14;13;24;5;3;2;11;1;8;16;15;12;26;18;4;10;17
6;19;22;20;21;25;7;9;13;14;23;24;5;3;2;11;1;8;16;15;12;26;18;4;10;17
6;19;22;20;21;25;7;9;13;14;23;24;5;3;2;11;1;8;16;15;12;26;18;4;10;17
6;19;22;20;14;25;7;9;13;21;23;24;5;3;2;11;1;8;16;15;12;26;18;4;10;17
6;19;22;20;14;25;7;9;13;21;23;24;5;3;2;11;1;8;16;15;12;26;18;4;10;17
6;19;22;20;14;25;1;9;13;21;23;24;5;3;2;11;7;8;16;15;12;26;18;4;10;17
6;19;22;20;14;25;1;9;13;21;23;24;5;3;2;11;7;8;16;15;12;26;18;4;10;17
6;19;22;20;14;25;1;9;13;21;23;24;5;3;2;11;18;8;16;15;12;26;7;4;10;17
6;19;22;20;14;25;1;9;13;21;23;24;5;3;2;11;18;8;16;15;12;26;7;4;10;17
6;4;22;20;14;25;1;9;13;21;23;24;5;3;2;11;18;8;16;15;12;26;7;19;10;17
6;4;22;20;14;25;1;9;13;21;23;24;5;3;2;11;18;8;16;15;12;26;7;19;10;17
3;4;22;20;14;25;1;9;13;21;23;24;5;6;2;11;18;8;16;15;12;26;7;19;10;17
3;4;22;20;14;25;1;9;13;21;23;24;5;6;2;11;18;8;16;15;12;26;7;19;10;17
3;4;24;20;14;25;1;9;13;21;23;22;5;6;2;11;18;8;16;15;12;26;7;19;10;17
3;4;24;20;14;25;1;9;13;21;23;22;5;6;2;11;18;8;16;15;12;26;7;19;10;17
3;4;24;20;14;25;1;9;13;17;23;22;5;6;2;11;18;8;16;15;12;26;7;19;10;21
3;4;24;20;14;25;1;9;13;17;23;22;5;6;2;11;18;8;16;15;12;26;7;19;10;21
3;4;1;20;14;25;24;9;13;17;23;22;5;6;2;11;18;8;16;15;12;26;7;19;10;21
3;4;1;20;14;25;24;9;13;17;23;22;5;6;2;11;18;8;16;15;12;26;7;19;10;21
3;4;1;20;14;25;24;9;2;17;23;22;5;6;13;11;18;8;16;15;12;26;7;19;10;21
3;4;1;20;14;25;24;9;2;17;23;22;5;6;13;11;18;8;16;15;12;26;7;19;10;21
3;4;1;20;14;25;24;9;2;17;23;22;5;13;6;11;18;8;16;15;12;26;7;19;10;21
