"X1";"X28028";"X13";"X30";"X14";"X3";"X20";"X29";"X7";"X17";"X27";"X23";"X28";"X26";"X11";"X5";"X9";"X21";"X4";"X22";"X1.1";"X16";"X15";"X32";"X12";"X24";"X19";"X6";"X18";"X8";"X25";"X31";"X10";"X2"
5;26416;12;19;1;26;3;20;29;21;13;15;11;14;28;27;17;30;22;31;25;24;10;6;4;23;5;8;2;16;7;32;18;9
12;19;1;26;3;20;29;21;13;11;15;14;28;27;17;30;22;31;25;24;10;6;4;23;5;8;2;16;7;32;18;9;5;26836
6;26836;12;19;1;26;3;20;29;21;13;11;15;14;28;27;17;30;22;31;25;24;10;6;4;23;5;8;2;16;7;32;18;9
12;19;1;26;3;20;29;21;4;11;15;14;28;27;17;30;22;31;25;24;10;6;13;23;5;8;2;16;7;32;18;9;6;27356
6;27356;12;19;1;26;3;20;29;21;4;11;15;14;28;27;17;30;22;31;25;24;10;6;13;23;5;8;2;16;7;32;18;9
12;19;1;26;3;20;29;21;4;11;15;14;28;27;31;30;22;17;25;24;10;6;13;23;5;8;2;16;7;32;18;9;6;27356
6;27356;12;19;1;26;3;20;29;21;4;11;15;14;28;27;31;30;22;17;25;24;10;6;13;23;5;8;2;16;7;32;18;9
12;19;1;26;3;20;22;21;4;11;15;14;28;27;31;30;29;17;25;24;10;6;13;23;5;8;2;16;7;32;18;9;6;27216
6;27216;12;19;1;26;3;20;22;21;4;11;15;14;28;27;31;30;29;17;25;24;10;6;13;23;5;8;2;16;7;32;18;9
12;19;1;26;3;20;22;21;4;11;15;14;28;27;31;30;29;17;13;24;10;6;25;23;5;8;2;16;7;32;18;9;6;27318
6;27318;12;19;1;26;3;20;22;21;4;11;15;14;28;27;31;30;29;17;13;24;10;6;25;23;5;8;2;16;7;32;18;9
19;12;1;26;3;20;22;21;4;11;15;14;28;27;31;30;29;17;13;24;10;6;25;23;5;8;2;16;7;32;18;9;6;27660
6;27660;19;12;1;26;3;20;22;21;4;11;15;14;28;27;31;30;29;17;13;24;10;6;25;23;5;8;2;16;7;32;18;9
19;13;1;26;3;20;22;21;4;11;15;14;28;27;31;30;29;17;12;24;10;6;25;23;5;8;2;16;7;32;18;9;6;27780
6;27780;19;13;1;26;3;20;22;21;4;11;15;14;28;27;31;30;29;17;12;24;10;6;25;23;5;8;2;16;7;32;18;9
19;13;1;26;3;20;22;21;4;11;15;14;28;16;31;30;29;17;12;24;10;6;25;23;5;8;2;27;7;32;18;9;6;27912
6;27912;19;13;1;26;3;20;22;21;4;11;15;14;28;16;31;30;29;17;12;24;10;6;25;23;5;8;2;27;7;32;18;9
19;13;1;26;3;20;22;21;8;11;15;14;28;16;31;30;29;17;12;24;10;6;25;23;5;4;2;27;7;32;18;9;6;27852
6;27852;19;13;1;26;3;20;22;21;8;11;15;14;28;16;31;30;29;17;12;24;10;6;25;23;5;4;2;27;7;32;18;9
19;13;1;26;3;20;22;21;8;11;15;14;28;16;31;30;25;17;12;24;10;6;29;23;5;4;2;27;7;32;18;9;6;27712
6;27712;19;13;1;26;3;20;22;21;8;11;15;14;28;16;31;30;25;17;12;24;10;6;29;23;5;4;2;27;7;32;18;9
19;20;1;26;3;13;22;21;8;11;15;14;28;16;31;30;25;17;12;24;10;6;29;23;5;4;2;27;7;32;18;9;6;27356
6;27356;19;20;1;26;3;13;22;21;8;11;15;14;28;16;31;30;25;17;12;24;10;6;29;23;5;4;2;27;7;32;18;9
19;20;1;26;3;13;22;21;8;11;15;14;28;16;31;30;25;17;12;24;10;6;29;23;5;4;2;18;7;32;27;9;6;27956
6;27956;19;20;1;26;3;13;22;21;8;11;15;14;28;16;31;30;25;17;12;24;10;6;29;23;5;4;2;18;7;32;27;9
19;20;1;26;3;13;22;21;8;11;15;14;28;16;31;30;25;17;6;24;10;12;29;23;5;4;2;18;7;32;27;9;6;28216
6;28216;19;20;1;26;3;13;22;21;8;11;15;14;28;16;31;30;25;17;6;24;10;12;29;23;5;4;2;18;7;32;27;9
19;20;1;26;3;13;22;21;8;11;15;14;28;16;31;30;25;17;6;24;10;12;32;23;5;4;2;18;7;29;27;9;6;28356
6;28356;19;20;1;26;3;13;22;21;8;11;15;14;28;16;31;30;25;17;6;24;10;12;32;23;5;4;2;18;7;29;27;9
19;20;1;26;8;13;22;21;3;11;15;14;28;16;31;30;25;17;6;24;10;12;32;23;5;4;2;18;7;29;27;9;6;28476
6;28476;19;20;1;26;8;13;22;21;3;11;15;14;28;16;31;30;25;17;6;24;10;12;32;23;5;4;2;18;7;29;27;9
19;13;1;26;8;20;22;21;3;11;15;14;28;16;31;30;25;17;6;24;10;12;32;23;5;4;2;18;7;29;27;9;6;28832
6;28832;19;13;1;26;8;20;22;21;3;11;15;14;28;16;31;30;25;17;6;24;10;12;32;23;5;4;2;18;7;29;27;9
19;13;1;26;16;20;22;21;3;11;15;14;28;8;31;30;25;17;6;24;10;12;32;23;5;4;2;18;7;29;27;9;6;28752
6;28752;19;13;1;26;16;20;22;21;3;11;15;14;28;8;31;30;25;17;6;24;10;12;32;23;5;4;2;18;7;29;27;9
17;13;1;26;16;20;22;21;3;11;15;14;28;8;31;30;25;19;6;24;10;12;32;23;5;4;2;18;7;29;27;9;6;28952
6;28952;17;13;1;26;16;20;22;21;3;11;15;14;28;8;31;30;25;19;6;24;10;12;32;23;5;4;2;18;7;29;27;9
17;13;1;26;16;20;22;21;3;11;15;14;4;8;31;30;25;19;6;24;10;12;32;23;5;28;2;18;7;29;27;9;6;28636
6;28636;17;13;1;26;16;20;22;21;3;11;15;14;4;8;31;30;25;19;6;24;10;12;32;23;5;28;2;18;7;29;27;9
17;13;1;26;16;20;22;21;3;11;15;14;31;8;4;30;25;19;6;24;10;12;32;23;5;28;2;18;7;29;27;9;6;28626
6;28626;17;13;1;26;16;20;22;21;3;11;15;14;31;8;4;30;25;19;6;24;10;12;32;23;5;28;2;18;7;29;27;9
17;13;1;26;16;20;22;21;3;11;15;14;31;8;4;30;25;19;6;24;10;12;32;23;5;28;2;18;27;29;7;9;6;28416
7;28416;17;13;1;26;16;20;22;21;3;11;15;14;31;8;4;30;25;19;6;24;10;12;32;23;5;28;2;18;27;29;7;9
21;13;1;26;16;20;22;17;3;11;15;14;31;8;4;30;25;19;6;24;10;12;32;23;5;28;2;18;27;29;7;9;7;28416
7;28416;21;13;1;26;16;20;22;17;3;11;15;14;31;8;4;30;25;19;6;24;10;12;32;23;5;28;2;18;27;29;7;9
21;13;1;26;16;20;22;17;25;11;15;14;31;8;4;30;3;19;6;24;10;12;32;23;5;28;2;18;27;29;7;9;7;28318
7;28318;21;13;1;26;16;20;22;17;25;11;15;14;31;8;4;30;3;19;6;24;10;12;32;23;5;28;2;18;27;29;7;9
21;13;1;26;16;20;22;17;25;11;15;14;31;8;4;30;2;19;6;24;10;12;32;23;5;28;3;18;27;29;7;9;7;28118
7;28118;21;13;1;26;16;20;22;17;25;11;15;14;31;8;4;30;2;19;6;24;10;12;32;23;5;28;3;18;27;29;7;9
21;13;1;26;16;20;22;5;25;11;15;14;31;8;4;30;2;19;6;24;10;12;32;23;17;28;3;18;27;29;7;9;7;27562
7;27562;21;13;1;26;16;20;22;5;25;11;15;14;31;8;4;30;2;19;6;24;10;12;32;23;17;28;3;18;27;29;7;9
21;13;1;26;16;20;22;5;25;11;15;14;31;8;4;30;2;19;18;24;10;12;32;23;17;28;3;6;27;29;7;9;7;27298
7;27298;21;13;1;26;16;20;22;5;25;11;15;14;31;8;4;30;2;19;18;24;10;12;32;23;17;28;3;6;27;29;7;9
21;13;1;26;16;20;22;5;25;11;15;12;31;8;4;30;2;19;18;24;10;14;32;23;17;28;3;6;27;29;7;9;7;27478
7;27478;21;13;1;26;16;20;22;5;25;11;15;12;31;8;4;30;2;19;18;24;10;14;32;23;17;28;3;6;27;29;7;9
21;13;1;26;16;20;22;4;25;11;15;12;31;8;5;30;2;19;18;24;10;14;32;23;17;28;3;6;27;29;7;9;7;27678
7;27678;21;13;1;26;16;20;22;4;25;11;15;12;31;8;5;30;2;19;18;24;10;14;32;23;17;28;3;6;27;29;7;9
21;13;1;26;16;20;22;4;25;11;15;12;31;8;5;30;2;19;18;24;10;3;32;23;17;28;14;6;27;29;7;9;7;28158
7;28158;21;13;1;26;16;20;22;4;25;11;15;12;31;8;5;30;2;19;18;24;10;3;32;23;17;28;14;6;27;29;7;9
21;13;1;26;16;20;22;4;25;19;15;12;31;8;5;30;2;11;18;24;10;3;32;23;17;28;14;6;27;29;7;9;7;27866
7;27866;21;13;1;26;16;20;22;4;25;19;15;12;31;8;5;30;2;11;18;24;10;3;32;23;17;28;14;6;27;29;7;9
21;13;1;26;9;20;22;4;25;19;15;12;31;8;5;30;2;11;18;24;10;3;32;23;17;28;14;6;27;29;7;16;7;27466
7;27466;21;13;1;26;9;20;22;4;25;19;15;12;31;8;5;30;2;11;18;24;10;3;32;23;17;28;14;6;27;29;7;16
21;13;32;26;9;20;22;4;25;19;15;12;31;8;5;30;2;11;18;24;10;3;1;23;17;28;14;6;27;29;7;16;7;27718
7;27718;21;13;32;26;9;20;22;4;25;19;15;12;31;8;5;30;2;11;18;24;10;3;1;23;17;28;14;6;27;29;7;16
3;13;32;26;9;20;22;4;25;19;15;12;31;8;5;30;2;11;18;24;10;21;1;23;17;28;14;6;27;29;7;16;7;28072
7;28072;3;13;32;26;9;20;22;4;25;19;15;12;31;8;5;30;2;11;18;24;10;21;1;23;17;28;14;6;27;29;7;16
3;13;32;26;9;20;11;4;25;19;15;12;31;8;5;30;2;22;18;24;10;21;1;23;17;28;14;6;27;29;7;16;7;27872
7;27872;3;13;32;26;9;20;11;4;25;19;15;12;31;8;5;30;2;22;18;24;10;21;1;23;17;28;14;6;27;29;7;16
3;4;32;26;9;20;11;13;25;19;15;12;31;8;5;30;2;22;18;24;10;21;1;23;17;28;14;6;27;29;7;16;7;27912
7;27912;3;4;32;26;9;20;11;13;25;19;15;12;31;8;5;30;2;22;18;24;10;21;1;23;17;28;14;6;27;29;7;16
3;4;32;26;9;20;24;13;25;19;15;12;31;8;5;30;2;22;18;11;10;21;1;23;17;28;14;6;27;29;7;16;7;28754
7;28754;3;4;32;26;9;20;24;13;25;19;15;12;31;8;5;30;2;22;18;11;10;21;1;23;17;28;14;6;27;29;7;16
3;4;32;26;30;20;24;13;25;19;15;12;31;8;5;9;2;22;18;11;10;21;1;23;17;28;14;6;27;29;7;16;7;29316
7;29316;3;4;32;26;30;20;24;13;25;19;15;12;31;8;5;9;2;22;18;11;10;21;1;23;17;28;14;6;27;29;7;16
3;4;13;26;30;20;24;32;25;19;15;12;31;8;5;9;2;22;18;11;10;21;1;23;17;28;14;6;27;29;7;16;7;29262
7;29262;3;4;13;26;30;20;24;32;25;19;15;12;31;8;5;9;2;22;18;11;10;21;1;23;17;28;14;6;27;29;7;16
3;4;13;26;30;20;24;32;25;28;15;12;31;8;5;9;2;22;18;11;10;21;1;23;17;19;14;6;27;29;7;16;7;28962
7;28962;3;4;13;26;30;20;24;32;25;28;15;12;31;8;5;9;2;22;18;11;10;21;1;23;17;19;14;6;27;29;7;16
15;4;13;26;30;20;24;32;25;28;3;12;31;8;5;9;2;22;18;11;10;21;1;23;17;19;14;6;27;29;7;16;7;29122
7;29122;15;4;13;26;30;20;24;32;25;28;3;12;31;8;5;9;2;22;18;11;10;21;1;23;17;19;14;6;27;29;7;16
15;4;13;26;30;20;24;32;25;28;14;12;31;8;5;9;2;22;18;11;10;21;1;23;17;19;3;6;27;29;7;16;7;29002
8;29002;15;4;13;26;30;20;24;32;25;28;14;12;31;8;5;9;2;22;18;11;10;21;1;23;17;19;3;6;27;29;7;16
15;4;13;26;30;20;24;32;25;28;14;12;31;8;5;9;6;22;18;11;10;21;1;23;17;19;3;2;27;29;7;16;8;28682
8;28682;15;4;13;26;30;20;24;32;25;28;14;12;31;8;5;9;6;22;18;11;10;21;1;23;17;19;3;2;27;29;7;16
15;4;13;26;30;20;24;32;25;28;14;12;31;8;5;1;6;22;18;11;10;21;9;23;17;19;3;2;27;29;7;16;8;28842
8;28842;15;4;13;26;30;20;24;32;25;28;14;12;31;8;5;1;6;22;18;11;10;21;9;23;17;19;3;2;27;29;7;16
15;4;13;26;7;20;24;32;25;28;14;12;31;8;5;1;6;22;18;11;10;21;9;23;17;19;3;2;27;29;30;16;8;27940
8;27940;15;4;13;26;7;20;24;32;25;28;14;12;31;8;5;1;6;22;18;11;10;21;9;23;17;19;3;2;27;29;30;16
15;4;13;26;7;20;24;32;14;28;25;12;31;8;5;1;6;22;18;11;10;21;9;23;17;19;3;2;27;29;30;16;8;27998
8;27998;15;4;13;26;7;20;24;32;14;28;25;12;31;8;5;1;6;22;18;11;10;21;9;23;17;19;3;2;27;29;30;16
15;4;13;26;7;20;24;32;14;28;2;12;31;8;5;1;6;22;18;11;10;21;9;23;17;19;3;25;27;29;30;16;8;27178
8;27178;15;4;13;26;7;20;24;32;14;28;2;12;31;8;5;1;6;22;18;11;10;21;9;23;17;19;3;25;27;29;30;16
15;4;13;26;7;20;24;32;14;28;2;12;31;8;5;1;6;22;18;11;10;21;9;23;17;19;3;25;16;29;30;27;8;27628
8;27628;15;4;13;26;7;20;24;32;14;28;2;12;31;8;5;1;6;22;18;11;10;21;9;23;17;19;3;25;16;29;30;27
15;4;13;26;7;20;24;32;14;28;2;12;31;8;5;1;6;22;18;11;30;21;9;23;17;19;3;25;16;29;10;27;8;27866
8;27866;15;4;13;26;7;20;24;32;14;28;2;12;31;8;5;1;6;22;18;11;30;21;9;23;17;19;3;25;16;29;10;27
15;4;13;26;7;20;24;32;14;28;2;12;23;8;5;1;6;22;18;11;30;21;9;31;17;19;3;25;16;29;10;27;8;27266
8;27266;15;4;13;26;7;20;24;32;14;28;2;12;23;8;5;1;6;22;18;11;30;21;9;31;17;19;3;25;16;29;10;27
15;4;13;26;7;20;24;32;29;28;2;12;23;8;5;1;6;22;18;11;30;21;9;31;17;19;3;25;16;14;10;27;8;27676
8;27676;15;4;13;26;7;20;24;32;29;28;2;12;23;8;5;1;6;22;18;11;30;21;9;31;17;19;3;25;16;14;10;27
15;4;13;26;7;20;24;32;29;21;2;12;23;8;5;1;6;22;18;11;30;28;9;31;17;19;3;25;16;14;10;27;8;27596
8;27596;15;4;13;26;7;20;24;32;29;21;2;12;23;8;5;1;6;22;18;11;30;28;9;31;17;19;3;25;16;14;10;27
15;4;13;26;7;20;24;32;29;21;2;12;23;8;5;1;6;22;18;11;30;28;25;31;17;19;3;9;16;14;10;27;8;28010
8;28010;15;4;13;26;7;20;24;32;29;21;2;12;23;8;5;1;6;22;18;11;30;28;25;31;17;19;3;9;16;14;10;27
15;4;13;26;25;20;24;32;29;21;2;12;23;8;5;1;6;22;18;11;30;28;7;31;17;19;3;9;16;14;10;27;8;28582
8;28582;15;4;13;26;25;20;24;32;29;21;2;12;23;8;5;1;6;22;18;11;30;28;7;31;17;19;3;9;16;14;10;27
31;4;13;26;25;20;24;32;29;21;2;12;23;8;5;1;6;22;18;11;30;28;7;15;17;19;3;9;16;14;10;27;8;28490
8;28490;31;4;13;26;25;20;24;32;29;21;2;12;23;8;5;1;6;22;18;11;30;28;7;15;17;19;3;9;16;14;10;27
31;4;13;22;25;20;24;32;29;21;2;12;23;8;5;1;6;26;18;11;30;28;7;15;17;19;3;9;16;14;10;27;8;28650
8;28650;31;4;13;22;25;20;24;32;29;21;2;12;23;8;5;1;6;26;18;11;30;28;7;15;17;19;3;9;16;14;10;27
31;4;13;22;25;20;24;32;29;21;2;23;12;8;5;1;6;26;18;11;30;28;7;15;17;19;3;9;16;14;10;27;8;28338
8;28338;31;4;13;22;25;20;24;32;29;21;2;23;12;8;5;1;6;26;18;11;30;28;7;15;17;19;3;9;16;14;10;27
31;4;13;22;25;24;20;32;29;21;2;23;12;8;5;1;6;26;18;11;30;28;7;15;17;19;3;9;16;14;10;27;8;28578
8;28578;31;4;13;22;25;24;20;32;29;21;2;23;12;8;5;1;6;26;18;11;30;28;7;15;17;19;3;9;16;14;10;27
31;4;13;29;25;24;20;32;22;21;2;23;12;8;5;1;6;26;18;11;30;28;7;15;17;19;3;9;16;14;10;27;8;29018
8;29018;31;4;13;29;25;24;20;32;22;21;2;23;12;8;5;1;6;26;18;11;30;28;7;15;17;19;3;9;16;14;10;27
31;19;13;29;25;24;20;32;22;21;2;23;12;8;5;1;6;26;18;11;30;28;7;15;17;4;3;9;16;14;10;27;8;29192
8;29192;31;19;13;29;25;24;20;32;22;21;2;23;12;8;5;1;6;26;18;11;30;28;7;15;17;4;3;9;16;14;10;27
31;19;13;29;25;24;20;32;22;21;2;23;12;8;5;1;6;26;18;11;30;28;7;15;17;4;3;9;27;14;10;16;8;29062
8;29062;31;19;13;29;25;24;20;32;22;21;2;23;12;8;5;1;6;26;18;11;30;28;7;15;17;4;3;9;27;14;10;16
31;19;13;29;25;24;20;32;22;21;2;23;12;8;5;1;11;26;18;6;30;28;7;15;17;4;3;9;27;14;10;16;8;29382
9;29382;31;19;13;29;25;24;20;32;22;21;2;23;12;8;5;1;11;26;18;6;30;28;7;15;17;4;3;9;27;14;10;16
31;19;13;29;25;24;20;32;22;21;2;23;12;8;5;10;11;26;18;6;30;28;7;15;17;4;3;9;27;14;1;16;9;28342
9;28342;31;19;13;29;25;24;20;32;22;21;2;23;12;8;5;10;11;26;18;6;30;28;7;15;17;4;3;9;27;14;1;16
31;19;13;29;1;24;20;32;22;21;2;23;12;8;5;10;11;26;18;6;30;28;7;15;17;4;3;9;27;14;25;16;9;28576
9;28576;31;19;13;29;1;24;20;32;22;21;2;23;12;8;5;10;11;26;18;6;30;28;7;15;17;4;3;9;27;14;25;16
31;19;13;29;1;24;20;32;22;21;2;23;12;8;5;10;11;26;16;6;30;28;7;15;17;4;3;9;27;14;25;18;9;28628
9;28628;31;19;13;29;1;24;20;32;22;21;2;23;12;8;5;10;11;26;16;6;30;28;7;15;17;4;3;9;27;14;25;18
31;19;13;29;1;24;20;32;22;21;2;23;12;8;5;15;11;26;16;6;30;28;7;10;17;4;3;9;27;14;25;18;9;28748
9;28748;31;19;13;29;1;24;20;32;22;21;2;23;12;8;5;15;11;26;16;6;30;28;7;10;17;4;3;9;27;14;25;18
31;19;13;29;1;24;20;32;22;21;2;23;12;28;5;15;11;26;16;6;30;8;7;10;17;4;3;9;27;14;25;18;9;28890
9;28890;31;19;13;29;1;24;20;32;22;21;2;23;12;28;5;15;11;26;16;6;30;8;7;10;17;4;3;9;27;14;25;18
31;19;13;29;1;24;20;32;22;21;2;23;12;28;5;15;11;8;16;6;30;26;7;10;17;4;3;9;27;14;25;18;9;27950
9;27950;31;19;13;29;1;24;20;32;22;21;2;23;12;28;5;15;11;8;16;6;30;26;7;10;17;4;3;9;27;14;25;18
31;19;13;29;1;24;14;32;22;21;2;23;12;28;5;15;11;8;16;6;30;26;7;10;17;4;3;9;27;20;25;18;9;27116
9;27116;31;19;13;29;1;24;14;32;22;21;2;23;12;28;5;15;11;8;16;6;30;26;7;10;17;4;3;9;27;20;25;18
31;19;13;29;1;24;14;32;22;21;2;23;12;28;8;15;11;5;16;6;30;26;7;10;17;4;3;9;27;20;25;18;9;27876
9;27876;31;19;13;29;1;24;14;32;22;21;2;23;12;28;8;15;11;5;16;6;30;26;7;10;17;4;3;9;27;20;25;18
31;19;13;29;1;27;14;32;22;21;2;23;12;28;8;15;11;5;16;6;30;26;7;10;17;4;3;9;24;20;25;18;9;27716
9;27716;31;19;13;29;1;27;14;32;22;21;2;23;12;28;8;15;11;5;16;6;30;26;7;10;17;4;3;9;24;20;25;18
31;19;13;29;1;28;14;32;22;21;2;23;12;27;8;15;11;5;16;6;30;26;7;10;17;4;3;9;24;20;25;18;9;28216
9;28216;31;19;13;29;1;28;14;32;22;21;2;23;12;27;8;15;11;5;16;6;30;26;7;10;17;4;3;9;24;20;25;18
31;25;13;29;1;28;14;32;22;21;2;23;12;27;8;15;11;5;16;6;30;26;7;10;17;4;3;9;24;20;19;18;9;28096
9;28096;31;25;13;29;1;28;14;32;22;21;2;23;12;27;8;15;11;5;16;6;30;26;7;10;17;4;3;9;24;20;19;18
31;25;13;29;1;28;14;32;22;21;2;23;12;8;27;15;11;5;16;6;30;26;7;10;17;4;3;9;24;20;19;18;9;27162
9;27162;31;25;13;29;1;28;14;32;22;21;2;23;12;8;27;15;11;5;16;6;30;26;7;10;17;4;3;9;24;20;19;18
31;25;13;29;1;28;14;32;22;21;2;23;3;8;27;15;11;5;16;6;30;26;7;10;17;4;12;9;24;20;19;18;9;27202
9;27202;31;25;13;29;1;28;14;32;22;21;2;23;3;8;27;15;11;5;16;6;30;26;7;10;17;4;12;9;24;20;19;18
31;15;13;29;1;28;14;32;22;21;2;23;3;8;27;25;11;5;16;6;30;26;7;10;17;4;12;9;24;20;19;18;9;27136
9;27136;31;15;13;29;1;28;14;32;22;21;2;23;3;8;27;25;11;5;16;6;30;26;7;10;17;4;12;9;24;20;19;18
31;15;13;29;1;28;14;32;11;21;2;23;3;8;27;25;22;5;16;6;30;26;7;10;17;4;12;9;24;20;19;18;9;27250
9;27250;31;15;13;29;1;28;14;32;11;21;2;23;3;8;27;25;22;5;16;6;30;26;7;10;17;4;12;9;24;20;19;18
31;15;13;29;1;28;14;32;11;21;2;23;3;8;27;25;22;6;16;5;30;26;7;10;17;4;12;9;24;20;19;18;9;27310
9;27310;31;15;13;29;1;28;14;32;11;21;2;23;3;8;27;25;22;6;16;5;30;26;7;10;17;4;12;9;24;20;19;18
31;15;13;29;1;28;14;32;11;21;2;23;3;18;27;25;22;6;16;5;30;26;7;10;17;4;12;9;24;20;19;8;9;27650
9;27650;31;15;13;29;1;28;14;32;11;21;2;23;3;18;27;25;22;6;16;5;30;26;7;10;17;4;12;9;24;20;19;8
31;15;13;29;1;28;14;32;11;21;2;23;3;4;27;25;22;6;16;5;30;26;7;10;17;18;12;9;24;20;19;8;9;26474
9;26474;31;15;13;29;1;28;14;32;11;21;2;23;3;4;27;25;22;6;16;5;30;26;7;10;17;18;12;9;24;20;19;8
31;7;13;29;1;28;14;32;11;21;2;23;3;4;27;25;22;6;16;5;30;26;15;10;17;18;12;9;24;20;19;8;9;26554
9;26554;31;7;13;29;1;28;14;32;11;21;2;23;3;4;27;25;22;6;16;5;30;26;15;10;17;18;12;9;24;20;19;8
31;7;13;1;29;28;14;32;11;21;2;23;3;4;27;25;22;6;16;5;30;26;15;10;17;18;12;9;24;20;19;8;9;26646
10;26646;31;7;13;1;29;28;14;32;11;21;2;23;3;4;27;25;22;6;16;5;30;26;15;10;17;18;12;9;24;20;19;8
31;7;13;1;29;28;14;32;19;21;2;23;3;4;27;25;22;6;16;5;30;26;15;10;17;18;12;9;24;20;11;8;10;26932
10;26932;31;7;13;1;29;28;14;32;19;21;2;23;3;4;27;25;22;6;16;5;30;26;15;10;17;18;12;9;24;20;11;8
31;7;13;3;29;28;14;32;19;21;2;23;1;4;27;25;22;6;16;5;30;26;15;10;17;18;12;9;24;20;11;8;10;26892
10;26892;31;7;13;3;29;28;14;32;19;21;2;23;1;4;27;25;22;6;16;5;30;26;15;10;17;18;12;9;24;20;11;8
31;7;13;3;29;28;14;32;19;21;2;23;1;4;27;25;30;6;16;5;22;26;15;10;17;18;12;9;24;20;11;8;10;27132
10;27132;31;7;13;3;29;28;14;32;19;21;2;23;1;4;27;25;30;6;16;5;22;26;15;10;17;18;12;9;24;20;11;8
31;7;13;3;29;28;14;32;19;21;2;23;1;4;27;25;30;6;15;5;22;26;16;10;17;18;12;9;24;20;11;8;10;27312
10;27312;31;7;13;3;29;28;14;32;19;21;2;23;1;4;27;25;30;6;15;5;22;26;16;10;17;18;12;9;24;20;11;8
4;7;13;3;29;28;14;32;19;21;2;23;1;31;27;25;30;6;15;5;22;26;16;10;17;18;12;9;24;20;11;8;10;28744
10;28744;4;7;13;3;29;28;14;32;19;21;2;23;1;31;27;25;30;6;15;5;22;26;16;10;17;18;12;9;24;20;11;8
4;7;21;3;29;28;14;32;19;13;2;23;1;31;27;25;30;6;15;5;22;26;16;10;17;18;12;9;24;20;11;8;10;27448
10;27448;4;7;21;3;29;28;14;32;19;13;2;23;1;31;27;25;30;6;15;5;22;26;16;10;17;18;12;9;24;20;11;8
15;7;21;3;29;28;14;32;19;13;2;23;1;31;27;25;30;6;4;5;22;26;16;10;17;18;12;9;24;20;11;8;10;26888
10;26888;15;7;21;3;29;28;14;32;19;13;2;23;1;31;27;25;30;6;4;5;22;26;16;10;17;18;12;9;24;20;11;8
15;7;21;3;29;28;18;32;19;13;2;23;1;31;27;25;30;6;4;5;22;26;16;10;17;14;12;9;24;20;11;8;10;27506
10;27506;15;7;21;3;29;28;18;32;19;13;2;23;1;31;27;25;30;6;4;5;22;26;16;10;17;14;12;9;24;20;11;8
15;7;21;3;29;28;18;32;17;13;2;23;1;31;27;25;30;6;4;5;22;26;16;10;19;14;12;9;24;20;11;8;10;27346
10;27346;15;7;21;3;29;28;18;32;17;13;2;23;1;31;27;25;30;6;4;5;22;26;16;10;19;14;12;9;24;20;11;8
7;15;21;3;29;28;18;32;17;13;2;23;1;31;27;25;30;6;4;5;22;26;16;10;19;14;12;9;24;20;11;8;10;27146
10;27146;7;15;21;3;29;28;18;32;17;13;2;23;1;31;27;25;30;6;4;5;22;26;16;10;19;14;12;9;24;20;11;8
7;15;21;3;29;28;18;32;8;13;2;23;1;31;27;25;30;6;4;5;22;26;16;10;19;14;12;9;24;20;11;17;10;27672
10;27146;7;15;21;3;29;28;18;32;17;13;2;23;1;31;27;25;30;6;4;5;22;26;16;10;19;14;12;9;24;20;11;8
7;15;21;3;29;28;18;32;17;13;2;23;8;31;27;25;30;6;4;5;22;26;16;10;19;14;12;9;24;20;11;1;10;27786
10;27786;7;15;21;3;29;28;18;32;17;13;2;23;8;31;27;25;30;6;4;5;22;26;16;10;19;14;12;9;24;20;11;1
7;15;21;3;31;28;18;32;17;13;2;23;8;29;27;25;30;6;4;5;22;26;16;10;19;14;12;9;24;20;11;1;10;27626
10;27626;7;15;21;3;31;28;18;32;17;13;2;23;8;29;27;25;30;6;4;5;22;26;16;10;19;14;12;9;24;20;11;1
7;15;21;3;31;28;18;19;17;13;2;23;8;29;27;25;30;6;4;5;22;26;16;10;32;14;12;9;24;20;11;1;10;27106
10;27106;7;15;21;3;31;28;18;19;17;13;2;23;8;29;27;25;30;6;4;5;22;26;16;10;32;14;12;9;24;20;11;1
7;15;21;3;31;28;18;19;17;13;2;23;8;29;27;25;30;6;4;5;22;12;16;10;32;14;26;9;24;20;11;1;10;27680
10;27680;7;15;21;3;31;28;18;19;17;13;2;23;8;29;27;25;30;6;4;5;22;12;16;10;32;14;26;9;24;20;11;1
7;15;21;3;31;28;18;19;17;13;2;23;8;29;27;25;30;6;22;5;4;12;16;10;32;14;26;9;24;20;11;1;10;27826
10;27826;7;15;21;3;31;28;18;19;17;13;2;23;8;29;27;25;30;6;22;5;4;12;16;10;32;14;26;9;24;20;11;1
7;15;21;3;31;28;18;19;17;13;2;23;8;29;27;25;30;6;22;4;5;12;16;10;32;14;26;9;24;20;11;1;10;27946
10;27946;7;15;21;3;31;28;18;19;17;13;2;23;8;29;27;25;30;6;22;4;5;12;16;10;32;14;26;9;24;20;11;1
7;15;21;3;31;28;18;19;17;13;2;1;8;29;27;25;30;6;22;4;5;12;16;10;32;14;26;9;24;20;11;23;10;28442
10;28442;7;15;21;3;31;28;18;19;17;13;2;1;8;29;27;25;30;6;22;4;5;12;16;10;32;14;26;9;24;20;11;23
7;15;21;3;31;28;18;19;17;13;2;1;8;29;27;25;30;6;14;4;5;12;16;10;32;22;26;9;24;20;11;23;10;27902
