"X1";"X27316";"X11";"X12";"X13";"X29";"X18";"X21";"X16";"X17";"X5";"X1.1";"X7";"X8";"X15";"X30";"X22";"X2";"X6";"X9";"X26";"X27";"X28";"X3";"X20";"X4";"X14";"X31";"X19";"X25";"X10";"X32";"X23";"X24"
5;27544;31;5;1;23;25;11;14;6;10;30;28;20;9;26;16;21;27;15;8;24;22;2;29;4;18;19;7;17;32;3;12;13
31;5;1;23;25;11;14;6;10;30;28;20;9;26;16;21;27;15;8;24;22;2;3;4;18;19;7;17;32;29;12;13;5;27982
6;27982;31;5;1;23;25;11;14;6;10;30;28;20;9;26;16;21;27;15;8;24;22;2;3;4;18;19;7;17;32;29;12;13
31;5;1;23;25;11;14;6;10;30;28;20;9;26;16;21;27;15;8;24;22;2;3;4;18;19;13;17;32;29;12;7;6;27982
6;27982;31;5;1;23;25;11;14;6;10;30;28;20;9;26;16;21;27;15;8;24;22;2;3;4;18;19;13;17;32;29;12;7
31;5;1;23;25;11;14;6;10;30;28;20;9;26;16;21;27;15;8;18;22;2;3;4;24;19;13;17;32;29;12;7;6;27862
6;27862;31;5;1;23;25;11;14;6;10;30;28;20;9;26;16;21;27;15;8;18;22;2;3;4;24;19;13;17;32;29;12;7
31;5;1;23;25;11;14;6;10;30;28;18;9;26;16;21;27;15;8;20;22;2;3;4;24;19;13;17;32;29;12;7;6;28022
6;28022;31;5;1;23;25;11;14;6;10;30;28;18;9;26;16;21;27;15;8;20;22;2;3;4;24;19;13;17;32;29;12;7
31;5;1;23;25;11;14;6;24;30;28;18;9;26;16;21;27;15;8;20;22;2;3;4;10;19;13;17;32;29;12;7;6;28676
6;28676;31;5;1;23;25;11;14;6;24;30;28;18;9;26;16;21;27;15;8;20;22;2;3;4;10;19;13;17;32;29;12;7
31;5;1;23;25;11;14;6;24;30;28;18;9;26;16;21;27;7;8;20;22;2;3;4;10;19;13;17;32;29;12;15;6;28556
6;28556;31;5;1;23;25;11;14;6;24;30;28;18;9;26;16;21;27;7;8;20;22;2;3;4;10;19;13;17;32;29;12;15
17;5;1;23;25;11;14;6;24;30;28;18;9;26;16;21;27;7;8;20;22;2;3;4;10;19;13;31;32;29;12;15;6;27916
6;27916;17;5;1;23;25;11;14;6;24;30;28;18;9;26;16;21;27;7;8;20;22;2;3;4;10;19;13;31;32;29;12;15
17;5;1;23;25;11;14;6;24;30;28;18;9;26;16;20;27;7;8;21;22;2;3;4;10;19;13;31;32;29;12;15;6;28036
6;28036;17;5;1;23;25;11;14;6;24;30;28;18;9;26;16;20;27;7;8;21;22;2;3;4;10;19;13;31;32;29;12;15
17;5;1;23;25;11;14;6;24;30;28;18;9;26;16;20;27;7;8;21;22;2;29;4;10;19;13;31;32;3;12;15;6;27558
6;27558;17;5;1;23;25;11;14;6;24;30;28;18;9;26;16;20;27;7;8;21;22;2;29;4;10;19;13;31;32;3;12;15
17;5;1;23;25;11;14;28;24;30;6;18;9;26;16;20;27;7;8;21;22;2;29;4;10;19;13;31;32;3;12;15;6;27082
6;27082;17;5;1;23;25;11;14;28;24;30;6;18;9;26;16;20;27;7;8;21;22;2;29;4;10;19;13;31;32;3;12;15
17;5;1;23;25;11;14;28;24;30;6;18;9;26;16;20;27;7;8;21;22;2;29;4;10;19;13;3;32;31;12;15;6;27486
6;27486;17;5;1;23;25;11;14;28;24;30;6;18;9;26;16;20;27;7;8;21;22;2;29;4;10;19;13;3;32;31;12;15
17;5;1;23;25;11;14;28;24;20;6;18;9;26;16;30;27;7;8;21;22;2;29;4;10;19;13;3;32;31;12;15;6;27346
6;27346;17;5;1;23;25;11;14;28;24;20;6;18;9;26;16;30;27;7;8;21;22;2;29;4;10;19;13;3;32;31;12;15
17;5;1;23;25;11;14;28;24;20;6;18;9;26;16;30;27;7;8;21;22;2;29;4;10;19;13;3;32;12;31;15;6;27530
6;27530;17;5;1;23;25;11;14;28;24;20;6;18;9;26;16;30;27;7;8;21;22;2;29;4;10;19;13;3;32;12;31;15
17;5;1;18;25;11;14;28;24;20;6;23;9;26;16;30;27;7;8;21;22;2;29;4;10;19;13;3;32;12;31;15;6;27690
6;27690;17;5;1;18;25;11;14;28;24;20;6;23;9;26;16;30;27;7;8;21;22;2;29;4;10;19;13;3;32;12;31;15
17;5;1;18;25;11;14;28;24;20;21;23;9;26;16;30;27;7;8;6;22;2;29;4;10;19;13;3;32;12;31;15;6;27730
6;27730;17;5;1;18;25;11;14;28;24;20;21;23;9;26;16;30;27;7;8;6;22;2;29;4;10;19;13;3;32;12;31;15
17;5;1;18;25;11;14;28;24;20;21;23;9;26;29;30;27;7;8;6;22;2;16;4;10;19;13;3;32;12;31;15;6;27686
6;27686;17;5;1;18;25;11;14;28;24;20;21;23;9;26;29;30;27;7;8;6;22;2;16;4;10;19;13;3;32;12;31;15
17;5;1;18;25;11;14;28;24;32;21;23;9;26;29;30;27;7;8;6;22;2;16;4;10;19;13;3;20;12;31;15;6;27566
6;27566;17;5;1;18;25;11;14;28;24;32;21;23;9;26;29;30;27;7;8;6;22;2;16;4;10;19;13;3;20;12;31;15
17;5;1;18;15;11;14;28;24;32;21;23;9;26;29;30;27;7;8;6;22;2;16;4;10;19;13;3;20;12;31;25;6;28096
6;28096;17;5;1;18;15;11;14;28;24;32;21;23;9;26;29;30;27;7;8;6;22;2;16;4;10;19;13;3;20;12;31;25
17;5;1;18;15;11;14;28;24;32;4;23;9;26;29;30;27;7;8;6;22;2;16;21;10;19;13;3;20;12;31;25;6;29056
6;29056;17;5;1;18;15;11;14;28;24;32;4;23;9;26;29;30;27;7;8;6;22;2;16;21;10;19;13;3;20;12;31;25
17;5;1;18;15;11;14;28;24;32;4;23;29;26;9;30;27;7;8;6;22;2;16;21;10;19;13;3;20;12;31;25;6;28886
6;28886;17;5;1;18;15;11;14;28;24;32;4;23;29;26;9;30;27;7;8;6;22;2;16;21;10;19;13;3;20;12;31;25
17;5;1;18;15;11;14;28;24;32;4;23;22;26;9;30;27;7;8;6;29;2;16;21;10;19;13;3;20;12;31;25;6;28266
7;28266;17;5;1;18;15;11;14;28;24;32;4;23;22;26;9;30;27;7;8;6;29;2;16;21;10;19;13;3;20;12;31;25
17;5;1;18;15;11;14;28;24;32;4;23;22;26;9;19;27;7;8;6;29;2;16;21;10;30;13;3;20;12;31;25;7;27906
7;27906;17;5;1;18;15;11;14;28;24;32;4;23;22;26;9;19;27;7;8;6;29;2;16;21;10;30;13;3;20;12;31;25
17;5;1;18;15;11;14;28;24;32;4;23;22;26;9;19;27;7;8;6;29;2;31;21;10;30;13;3;20;12;16;25;7;27444
7;27444;17;5;1;18;15;11;14;28;24;32;4;23;22;26;9;19;27;7;8;6;29;2;31;21;10;30;13;3;20;12;16;25
17;5;1;18;15;11;14;28;24;32;4;12;22;26;9;19;27;7;8;6;29;2;31;21;10;30;13;3;20;23;16;25;7;27752
7;27752;17;5;1;18;15;11;14;28;24;32;4;12;22;26;9;19;27;7;8;6;29;2;31;21;10;30;13;3;20;23;16;25
17;5;1;18;15;11;14;28;24;32;4;12;22;26;9;19;27;7;8;6;29;2;31;13;10;30;21;3;20;23;16;25;7;28056
7;28056;17;5;1;18;15;11;14;28;24;32;4;12;22;26;9;19;27;7;8;6;29;2;31;13;10;30;21;3;20;23;16;25
17;5;1;18;15;11;14;28;24;32;4;12;22;26;9;19;27;7;8;6;29;2;31;13;10;30;23;3;20;21;16;25;7;27896
7;27896;17;5;1;18;15;11;14;28;24;32;4;12;22;26;9;19;27;7;8;6;29;2;31;13;10;30;23;3;20;21;16;25
17;5;1;18;15;11;27;28;24;32;4;12;22;26;9;19;14;7;8;6;29;2;31;13;10;30;23;3;20;21;16;25;7;27578
7;27578;17;5;1;18;15;11;27;28;24;32;4;12;22;26;9;19;14;7;8;6;29;2;31;13;10;30;23;3;20;21;16;25
17;5;1;18;15;11;27;28;20;32;4;12;22;26;9;19;14;7;8;6;29;2;31;13;10;30;23;3;24;21;16;25;7;27378
7;27378;17;5;1;18;15;11;27;28;20;32;4;12;22;26;9;19;14;7;8;6;29;2;31;13;10;30;23;3;24;21;16;25
17;5;1;23;15;11;27;28;20;32;4;12;22;26;9;19;14;7;8;6;29;2;31;13;10;30;18;3;24;21;16;25;7;27378
7;27378;17;5;1;23;15;11;27;28;20;32;4;12;22;26;9;19;14;7;8;6;29;2;31;13;10;30;18;3;24;21;16;25
17;5;1;23;15;11;27;28;20;32;4;12;22;26;9;19;7;14;8;6;29;2;31;13;10;30;18;3;24;21;16;25;7;26278
7;26278;17;5;1;23;15;11;27;28;20;32;4;12;22;26;9;19;7;14;8;6;29;2;31;13;10;30;18;3;24;21;16;25
17;5;1;23;15;11;27;28;20;32;4;12;9;26;22;19;7;14;8;6;29;2;31;13;10;30;18;3;24;21;16;25;7;26908
7;26908;17;5;1;23;15;11;27;28;20;32;4;12;9;26;22;19;7;14;8;6;29;2;31;13;10;30;18;3;24;21;16;25
17;5;1;23;15;11;27;28;20;32;18;12;9;26;22;19;7;14;8;6;29;2;31;13;10;30;4;3;24;21;16;25;7;26640
7;26640;17;5;1;23;15;11;27;28;20;32;18;12;9;26;22;19;7;14;8;6;29;2;31;13;10;30;4;3;24;21;16;25
17;5;1;23;15;11;20;28;27;32;18;12;9;26;22;19;7;14;8;6;29;2;31;13;10;30;4;3;24;21;16;25;7;27280
7;27280;17;5;1;23;15;11;20;28;27;32;18;12;9;26;22;19;7;14;8;6;29;2;31;13;10;30;4;3;24;21;16;25
17;5;1;23;15;11;16;28;27;32;18;12;9;26;22;19;7;14;8;6;29;2;31;13;10;30;4;3;24;21;20;25;7;27554
7;27554;17;5;1;23;15;11;16;28;27;32;18;12;9;26;22;19;7;14;8;6;29;2;31;13;10;30;4;3;24;21;20;25
17;5;1;23;15;11;16;28;27;32;18;12;9;26;29;19;7;14;8;6;22;2;31;13;10;30;4;3;24;21;20;25;7;27754
7;27754;17;5;1;23;15;11;16;28;27;32;18;12;9;26;29;19;7;14;8;6;22;2;31;13;10;30;4;3;24;21;20;25
17;5;1;7;15;11;16;28;27;32;18;12;9;26;29;19;23;14;8;6;22;2;31;13;10;30;4;3;24;21;20;25;7;27892
7;27892;17;5;1;7;15;11;16;28;27;32;18;12;9;26;29;19;23;14;8;6;22;2;31;13;10;30;4;3;24;21;20;25
17;5;1;7;15;11;16;28;27;32;18;12;9;26;29;19;23;14;8;6;22;2;31;13;10;3;4;30;24;21;20;25;7;27416
7;27416;17;5;1;7;15;11;16;28;27;32;18;12;9;26;29;19;23;14;8;6;22;2;31;13;10;3;4;30;24;21;20;25
17;5;1;7;15;11;16;28;27;32;18;12;9;26;29;19;23;24;8;6;22;2;31;13;10;3;4;30;14;21;20;25;7;26788
7;26788;17;5;1;7;15;11;16;28;27;32;18;12;9;26;29;19;23;24;8;6;22;2;31;13;10;3;4;30;14;21;20;25
17;5;22;7;15;11;16;28;27;32;18;12;9;26;29;19;23;24;8;6;1;2;31;13;10;3;4;30;14;21;20;25;7;26644
7;26644;17;5;22;7;15;11;16;28;27;32;18;12;9;26;29;19;23;24;8;6;1;2;31;13;10;3;4;30;14;21;20;25
17;5;22;7;15;11;16;28;30;32;18;12;9;26;29;19;23;24;8;6;1;2;31;13;10;3;4;27;14;21;20;25;7;26924
7;26924;17;5;22;7;15;11;16;28;30;32;18;12;9;26;29;19;23;24;8;6;1;2;31;13;10;3;4;27;14;21;20;25
17;5;7;22;15;11;16;28;30;32;18;12;9;26;29;19;23;24;8;6;1;2;31;13;10;3;4;27;14;21;20;25;7;26832
8;26832;17;5;7;22;15;11;16;28;30;32;18;12;9;26;29;19;23;24;8;6;1;2;31;13;10;3;4;27;14;21;20;25
17;5;7;22;15;11;26;28;30;32;18;12;9;16;29;19;23;24;8;6;1;2;31;13;10;3;4;27;14;21;20;25;8;25478
8;25478;17;5;7;22;15;11;26;28;30;32;18;12;9;16;29;19;23;24;8;6;1;2;31;13;10;3;4;27;14;21;20;25
17;5;7;22;15;11;26;28;30;32;18;12;9;16;29;19;23;24;8;21;1;2;31;13;10;3;4;27;14;6;20;25;8;25546
8;25546;17;5;7;22;15;11;26;28;30;32;18;12;9;16;29;19;23;24;8;21;1;2;31;13;10;3;4;27;14;6;20;25
17;5;26;22;15;11;7;28;30;32;18;12;9;16;29;19;23;24;8;21;1;2;31;13;10;3;4;27;14;6;20;25;8;26406
8;26406;17;5;26;22;15;11;7;28;30;32;18;12;9;16;29;19;23;24;8;21;1;2;31;13;10;3;4;27;14;6;20;25
17;5;26;19;15;11;7;28;30;32;18;12;9;16;29;22;23;24;8;21;1;2;31;13;10;3;4;27;14;6;20;25;8;26326
8;26326;17;5;26;19;15;11;7;28;30;32;18;12;9;16;29;22;23;24;8;21;1;2;31;13;10;3;4;27;14;6;20;25
17;5;26;19;25;11;7;28;30;32;18;12;9;16;29;22;23;24;8;21;1;2;31;13;10;3;4;27;14;6;20;15;8;25756
8;25756;17;5;26;19;25;11;7;28;30;32;18;12;9;16;29;22;23;24;8;21;1;2;31;13;10;3;4;27;14;6;20;15
29;5;26;19;25;11;7;28;30;32;18;12;9;16;17;22;23;24;8;21;1;2;31;13;10;3;4;27;14;6;20;15;8;25696
8;25696;29;5;26;19;25;11;7;28;30;32;18;12;9;16;17;22;23;24;8;21;1;2;31;13;10;3;4;27;14;6;20;15
29;5;26;19;25;11;7;28;30;32;18;12;4;16;17;22;23;24;8;21;1;2;31;13;10;3;9;27;14;6;20;15;8;26096
8;26096;29;5;26;19;25;11;7;28;30;32;18;12;4;16;17;22;23;24;8;21;1;2;31;13;10;3;9;27;14;6;20;15
29;5;26;19;25;11;32;28;30;7;18;12;4;16;17;22;23;24;8;21;1;2;31;13;10;3;9;27;14;6;20;15;8;26716
8;26716;29;5;26;19;25;11;32;28;30;7;18;12;4;16;17;22;23;24;8;21;1;2;31;13;10;3;9;27;14;6;20;15
29;5;26;19;25;11;32;28;30;7;18;12;4;16;17;22;21;24;8;23;1;2;31;13;10;3;9;27;14;6;20;15;8;26876
8;26876;29;5;26;19;25;11;32;28;30;7;18;12;4;16;17;22;21;24;8;23;1;2;31;13;10;3;9;27;14;6;20;15
29;5;26;19;25;11;32;28;30;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;9;27;14;6;20;8;8;26756
8;26756;29;5;26;19;25;11;32;28;30;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;9;27;14;6;20;8
29;5;26;19;25;11;32;28;30;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;20;27;14;6;9;8;8;26332
8;26332;29;5;26;19;25;11;32;28;30;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;20;27;14;6;9;8
25;5;26;19;29;11;32;28;30;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;20;27;14;6;9;8;8;26392
8;26392;25;5;26;19;29;11;32;28;30;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;20;27;14;6;9;8
25;5;20;19;29;11;32;28;30;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;26;27;14;6;9;8;8;27232
8;27232;25;5;20;19;29;11;32;28;30;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;26;27;14;6;9;8
25;5;20;19;29;11;32;28;8;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;26;27;14;6;9;30;8;27234
8;27234;25;5;20;19;29;11;32;28;8;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;26;27;14;6;9;30
25;5;20;19;30;11;32;28;8;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;26;27;14;6;9;29;8;26974
8;26974;25;5;20;19;30;11;32;28;8;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;26;27;14;6;9;29
25;5;20;6;30;11;32;28;8;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;26;27;14;19;9;29;8;27276
8;27276;25;5;20;6;30;11;32;28;8;7;18;12;4;16;17;22;21;24;15;23;1;2;31;13;10;3;26;27;14;19;9;29
25;5;20;6;30;11;32;28;15;7;18;12;4;16;17;22;21;24;8;23;1;2;31;13;10;3;26;27;14;19;9;29;8;27656
8;27656;25;5;20;6;30;11;32;28;15;7;18;12;4;16;17;22;21;24;8;23;1;2;31;13;10;3;26;27;14;19;9;29
25;5;20;6;30;11;32;12;15;7;18;28;4;16;17;22;21;24;8;23;1;2;31;13;10;3;26;27;14;19;9;29;8;28116
8;28116;25;5;20;6;30;11;32;12;15;7;18;28;4;16;17;22;21;24;8;23;1;2;31;13;10;3;26;27;14;19;9;29
25;5;20;6;30;11;32;24;15;7;18;28;4;16;17;22;21;12;8;23;1;2;31;13;10;3;26;27;14;19;9;29;8;27234
8;27234;25;5;20;6;30;11;32;24;15;7;18;28;4;16;17;22;21;12;8;23;1;2;31;13;10;3;26;27;14;19;9;29
25;5;20;21;30;11;32;24;15;7;18;28;4;16;17;22;6;12;8;23;1;2;31;13;10;3;26;27;14;19;9;29;8;26784
9;26784;25;5;20;21;30;11;32;24;15;7;18;28;4;16;17;22;6;12;8;23;1;2;31;13;10;3;26;27;14;19;9;29
25;5;20;21;30;11;32;24;15;13;18;28;4;16;17;22;6;12;8;23;1;2;31;7;10;3;26;27;14;19;9;29;9;27104
9;27104;25;5;20;21;30;11;32;24;15;13;18;28;4;16;17;22;6;12;8;23;1;2;31;7;10;3;26;27;14;19;9;29
25;5;9;21;30;11;32;24;15;13;18;28;4;16;17;22;6;12;8;23;1;2;31;7;10;3;26;27;14;19;20;29;9;26782
9;26782;25;5;9;21;30;11;32;24;15;13;18;28;4;16;17;22;6;12;8;23;1;2;31;7;10;3;26;27;14;19;20;29
25;5;9;21;30;11;32;24;15;13;18;28;4;16;17;22;6;12;8;23;1;2;31;7;10;3;26;14;27;19;20;29;9;26284
9;26284;25;5;9;21;30;11;32;24;15;13;18;28;4;16;17;22;6;12;8;23;1;2;31;7;10;3;26;14;27;19;20;29
25;5;9;21;30;11;32;24;15;13;18;28;4;16;17;22;6;12;3;23;1;2;31;7;10;8;26;14;27;19;20;29;9;26364
9;26364;25;5;9;21;30;11;32;24;15;13;18;28;4;16;17;22;6;12;3;23;1;2;31;7;10;8;26;14;27;19;20;29
25;5;1;21;30;11;32;24;15;13;18;28;4;16;17;22;6;12;3;23;9;2;31;7;10;8;26;14;27;19;20;29;9;26124
9;26124;25;5;1;21;30;11;32;24;15;13;18;28;4;16;17;22;6;12;3;23;9;2;31;7;10;8;26;14;27;19;20;29
25;5;1;21;30;11;32;24;15;13;18;28;4;6;17;22;16;12;3;23;9;2;31;7;10;8;26;14;27;19;20;29;9;27404
9;27404;25;5;1;21;30;11;32;24;15;13;18;28;4;6;17;22;16;12;3;23;9;2;31;7;10;8;26;14;27;19;20;29
25;5;1;21;4;11;32;24;15;13;18;28;30;6;17;22;16;12;3;23;9;2;31;7;10;8;26;14;27;19;20;29;9;26722
9;26722;25;5;1;21;4;11;32;24;15;13;18;28;30;6;17;22;16;12;3;23;9;2;31;7;10;8;26;14;27;19;20;29
25;5;1;21;4;3;32;24;15;13;18;28;30;6;17;22;16;12;11;23;9;2;31;7;10;8;26;14;27;19;20;29;9;26562
9;26562;25;5;1;21;4;3;32;24;15;13;18;28;30;6;17;22;16;12;11;23;9;2;31;7;10;8;26;14;27;19;20;29
25;5;1;21;4;3;32;24;15;13;18;28;30;6;17;22;16;12;27;23;9;2;31;7;10;8;26;14;11;19;20;29;9;26516
9;26516;25;5;1;21;4;3;32;24;15;13;18;28;30;6;17;22;16;12;27;23;9;2;31;7;10;8;26;14;11;19;20;29
25;5;1;21;4;3;32;24;15;13;18;28;30;6;17;22;31;12;27;23;9;2;16;7;10;8;26;14;11;19;20;29;9;25910
9;25910;25;5;1;21;4;3;32;24;15;13;18;28;30;6;17;22;31;12;27;23;9;2;16;7;10;8;26;14;11;19;20;29
25;2;1;21;4;3;32;24;15;13;18;28;30;6;17;22;31;12;27;23;9;5;16;7;10;8;26;14;11;19;20;29;9;25830
9;25830;25;2;1;21;4;3;32;24;15;13;18;28;30;6;17;22;31;12;27;23;9;5;16;7;10;8;26;14;11;19;20;29
25;2;1;21;10;3;32;24;15;13;18;28;30;6;17;22;31;12;27;23;9;5;16;7;4;8;26;14;11;19;20;29;9;25310
9;25310;25;2;1;21;10;3;32;24;15;13;18;28;30;6;17;22;31;12;27;23;9;5;16;7;4;8;26;14;11;19;20;29
25;2;1;21;10;3;32;24;15;13;18;28;30;6;17;22;31;12;27;23;9;5;16;7;26;8;4;14;11;19;20;29;9;25654
9;25654;25;2;1;21;10;3;32;24;15;13;18;28;30;6;17;22;31;12;27;23;9;5;16;7;26;8;4;14;11;19;20;29
25;2;1;21;10;3;32;24;15;13;18;20;30;6;17;22;31;12;27;23;9;5;16;7;26;8;4;14;11;19;28;29;9;25734
9;25734;25;2;1;21;10;3;32;24;15;13;18;20;30;6;17;22;31;12;27;23;9;5;16;7;26;8;4;14;11;19;28;29
25;2;1;21;10;3;6;24;15;13;18;20;30;32;17;22;31;12;27;23;9;5;16;7;26;8;4;14;11;19;28;29;9;24868
9;24868;25;2;1;21;10;3;6;24;15;13;18;20;30;32;17;22;31;12;27;23;9;5;16;7;26;8;4;14;11;19;28;29
25;2;1;21;10;3;6;24;15;13;18;20;30;32;17;22;5;12;27;23;9;31;16;7;26;8;4;14;11;19;28;29;9;24634
9;24634;25;2;1;21;10;3;6;24;15;13;18;20;30;32;17;22;5;12;27;23;9;31;16;7;26;8;4;14;11;19;28;29
25;2;1;21;10;3;6;24;15;13;18;20;30;32;17;22;29;12;27;23;9;31;16;7;26;8;4;14;11;19;28;5;9;25422
9;25422;25;2;1;21;10;3;6;24;15;13;18;20;30;32;17;22;29;12;27;23;9;31;16;7;26;8;4;14;11;19;28;5
25;2;1;21;10;3;6;24;15;13;12;20;30;32;17;22;29;18;27;23;9;31;16;7;26;8;4;14;11;19;28;5;9;26560
9;26560;25;2;1;21;10;3;6;24;15;13;12;20;30;32;17;22;29;18;27;23;9;31;16;7;26;8;4;14;11;19;28;5
25;2;1;21;10;3;6;24;27;13;12;20;30;32;17;22;29;18;15;23;9;31;16;7;26;8;4;14;11;19;28;5;9;25902
9;25902;25;2;1;21;10;3;6;24;27;13;12;20;30;32;17;22;29;18;15;23;9;31;16;7;26;8;4;14;11;19;28;5
25;2;1;21;10;3;6;24;27;13;12;17;30;32;20;22;29;18;15;23;9;31;16;7;26;8;4;14;11;19;28;5;9;26242
10;26242;25;2;1;21;10;3;6;24;27;13;12;17;30;32;20;22;29;18;15;23;9;31;16;7;26;8;4;14;11;19;28;5
25;2;1;21;10;3;6;24;19;13;12;17;30;32;20;22;29;18;15;23;9;31;16;7;26;8;4;14;11;27;28;5;10;26602
10;26602;25;2;1;21;10;3;6;24;19;13;12;17;30;32;20;22;29;18;15;23;9;31;16;7;26;8;4;14;11;27;28;5
25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;22;29;18;15;23;9;31;16;1;26;8;4;14;11;27;28;5;10;26382
10;26382;25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;22;29;18;15;23;9;31;16;1;26;8;4;14;11;27;28;5
25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;22;29;18;1;23;9;31;16;15;26;8;4;14;11;27;28;5;10;26342
10;26342;25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;22;29;18;1;23;9;31;16;15;26;8;4;14;11;27;28;5
25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;22;29;18;1;14;9;31;16;15;26;8;4;23;11;27;28;5;10;26946
10;26946;25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;22;29;18;1;14;9;31;16;15;26;8;4;23;11;27;28;5
25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;18;29;22;1;14;9;31;16;15;26;8;4;23;11;27;28;5;10;27166
10;27166;25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;18;29;22;1;14;9;31;16;15;26;8;4;23;11;27;28;5
25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;18;29;22;23;14;9;31;16;15;26;8;4;1;11;27;28;5;10;27270
10;27270;25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;18;29;22;23;14;9;31;16;15;26;8;4;1;11;27;28;5
25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;18;29;22;23;14;9;31;16;15;26;8;4;1;5;27;28;11;10;27770
10;27770;25;2;7;21;10;3;6;24;19;13;12;17;30;32;20;18;29;22;23;14;9;31;16;15;26;8;4;1;5;27;28;11
26;2;7;21;10;3;6;24;19;13;12;17;30;32;20;18;29;22;23;14;9;31;16;15;25;8;4;1;5;27;28;11;10;27490
10;27490;26;2;7;21;10;3;6;24;19;13;12;17;30;32;20;18;29;22;23;14;9;31;16;15;25;8;4;1;5;27;28;11
26;2;7;21;10;3;6;13;19;24;12;17;30;32;20;18;29;22;23;14;9;31;16;15;25;8;4;1;5;27;28;11;10;27312
10;27312;26;2;7;21;10;3;6;13;19;24;12;17;30;32;20;18;29;22;23;14;9;31;16;15;25;8;4;1;5;27;28;11
26;2;7;21;10;3;6;13;20;24;12;17;30;32;19;18;29;22;23;14;9;31;16;15;25;8;4;1;5;27;28;11;10;27392
10;27392;26;2;7;21;10;3;6;13;20;24;12;17;30;32;19;18;29;22;23;14;9;31;16;15;25;8;4;1;5;27;28;11
26;31;7;21;10;3;6;13;20;24;12;17;30;32;19;18;29;22;23;14;9;2;16;15;25;8;4;1;5;27;28;11;10;27864
10;27864;26;31;7;21;10;3;6;13;20;24;12;17;30;32;19;18;29;22;23;14;9;2;16;15;25;8;4;1;5;27;28;11
26;31;7;21;32;3;6;13;20;24;12;17;30;10;19;18;29;22;23;14;9;2;16;15;25;8;4;1;5;27;28;11;10;28818
10;28818;26;31;7;21;32;3;6;13;20;24;12;17;30;10;19;18;29;22;23;14;9;2;16;15;25;8;4;1;5;27;28;11
26;31;7;21;32;3;6;13;19;24;12;17;30;10;20;18;29;22;23;14;9;2;16;15;25;8;4;1;5;27;28;11;10;28658
10;28658;26;31;7;21;32;3;6;13;19;24;12;17;30;10;20;18;29;22;23;14;9;2;16;15;25;8;4;1;5;27;28;11
29;31;7;21;32;3;6;13;19;24;12;17;30;10;20;18;26;22;23;14;9;2;16;15;25;8;4;1;5;27;28;11;10;28578
10;28578;29;31;7;21;32;3;6;13;19;24;12;17;30;10;20;18;26;22;23;14;9;2;16;15;25;8;4;1;5;27;28;11
29;31;7;21;9;3;6;13;19;24;12;17;30;10;20;18;26;22;23;14;32;2;16;15;25;8;4;1;5;27;28;11;10;29066
10;29066;29;31;7;21;9;3;6;13;19;24;12;17;30;10;20;18;26;22;23;14;32;2;16;15;25;8;4;1;5;27;28;11
29;17;7;21;9;3;6;13;19;24;12;31;30;10;20;18;26;22;23;14;32;2;16;15;25;8;4;1;5;27;28;11;10;28846
10;28846;29;17;7;21;9;3;6;13;19;24;12;31;30;10;20;18;26;22;23;14;32;2;16;15;25;8;4;1;5;27;28;11
29;17;7;21;9;3;6;13;19;24;12;31;30;10;20;18;26;22;23;14;32;25;16;15;2;8;4;1;5;27;28;11;10;28332
10;28332;29;17;7;21;9;3;6;13;19;24;12;31;30;10;20;18;26;22;23;14;32;25;16;15;2;8;4;1;5;27;28;11
29;17;7;21;9;3;6;13;19;24;12;31;30;5;20;18;26;22;23;14;32;25;16;15;2;8;4;1;10;27;28;11;10;27892
10;27892;29;17;7;21;9;3;6;13;19;24;12;31;30;5;20;18;26;22;23;14;32;25;16;15;2;8;4;1;10;27;28;11
29;17;7;21;9;3;6;13;19;24;12;31;30;5;20;18;26;22;8;14;32;25;16;15;2;23;4;1;10;27;28;11;10;26924
