"X1";"X304";"X47";"X9";"X32";"X28";"X10";"X64";"X17";"X11";"X23";"X26";"X4";"X33";"X59";"X29";"X49";"X12";"X34";"X48";"X44";"X45";"X3";"X2";"X22";"X61";"X16";"X37";"X15";"X8";"X14";"X53";"X50";"X6";"X60";"X39";"X24";"X30";"X58";"X13";"X54";"X63";"X20";"X19";"X18";"X55";"X42";"X38";"X43";"X46";"X25";"X27";"X21";"X62";"X57";"X36";"X40";"X5";"X41";"X51";"X7";"X52";"X35";"X56";"X31";"X1.1"
3;244;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;37;16;18;21;26;48;14;20;15;5;44;23;50;12;6;30;42;39;57;36;64;47;55;43;3;19;7;34;8;46;31;45;58;62;61;2;56;24;41;9;60;52;29;40;25;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;37;16;18;21;26;48;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;3;19;7;34;8;46;31;45;6;62;61;2;56;24;41;9;60;52;29;40;25;54;3;240
3;240;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;37;16;18;21;26;48;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;3;19;7;34;8;46;31;45;6;62;61;2;56;24;41;9;60;52;29;40;25;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;46;16;18;21;26;48;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;3;19;7;34;8;37;31;45;6;62;61;2;56;24;41;9;60;52;29;40;25;54;3;260
3;260;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;46;16;18;21;26;48;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;3;19;7;34;8;37;31;45;6;62;61;2;56;24;41;9;60;52;29;40;25;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;18;21;26;46;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;3;19;7;34;8;37;31;45;6;62;61;2;56;24;41;9;60;52;29;40;25;54;3;268
3;268;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;18;21;26;46;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;3;19;7;34;8;37;31;45;6;62;61;2;56;24;41;9;60;52;29;40;25;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;18;21;26;46;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;8;19;7;34;3;37;31;45;6;62;61;2;56;24;41;9;60;52;29;40;25;54;3;268
3;268;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;18;21;26;46;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;8;19;7;34;3;37;31;45;6;62;61;2;56;24;41;9;60;52;29;40;25;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;8;19;7;34;3;37;31;45;6;62;61;2;56;18;41;9;60;52;29;40;25;54;3;268
3;268;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;8;19;7;34;3;37;31;45;6;62;61;2;56;18;41;9;60;52;29;40;25;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;8;19;7;34;3;37;31;45;6;62;29;2;56;18;41;9;60;52;61;40;25;54;3;268
3;268;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;23;50;12;58;30;42;39;57;36;64;47;55;43;8;19;7;34;3;37;31;45;6;62;29;2;56;18;41;9;60;52;61;40;25;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;23;50;12;58;30;42;39;57;64;36;47;55;43;8;19;7;34;3;37;31;45;6;62;29;2;56;18;41;9;60;52;61;40;25;54;3;274
3;274;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;23;50;12;58;30;42;39;57;64;36;47;55;43;8;19;7;34;3;37;31;45;6;62;29;2;56;18;41;9;60;52;61;40;25;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;62;50;12;58;30;42;39;57;64;36;47;55;43;8;19;7;34;3;37;31;45;6;23;29;2;56;18;41;9;60;52;61;40;25;54;3;278
3;278;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;62;50;12;58;30;42;39;57;64;36;47;55;43;8;19;7;34;3;37;31;45;6;23;29;2;56;18;41;9;60;52;61;40;25;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;62;50;12;58;30;42;39;57;64;36;47;55;43;45;19;7;34;3;37;31;8;6;23;29;2;56;18;41;9;60;52;61;40;25;54;3;278
4;278;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;62;50;12;58;30;42;39;57;64;36;47;55;43;45;19;7;34;3;37;31;8;6;23;29;2;56;18;41;9;60;52;61;40;25;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;62;50;12;58;30;42;39;57;64;36;47;55;43;45;25;7;34;3;37;31;8;6;23;29;2;56;18;41;9;60;52;61;40;19;54;4;278
4;278;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;46;14;20;15;5;44;62;50;12;58;30;42;39;57;64;36;47;55;43;45;25;7;34;3;37;31;8;6;23;29;2;56;18;41;9;60;52;61;40;19;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;64;14;20;15;5;44;62;50;12;58;30;42;39;57;46;36;47;55;43;45;25;7;34;3;37;31;8;6;23;29;2;56;18;41;9;60;52;61;40;19;54;4;278
4;278;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;64;14;20;15;5;44;62;50;12;58;30;42;39;57;46;36;47;55;43;45;25;7;34;3;37;31;8;6;23;29;2;56;18;41;9;60;52;61;40;19;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;64;14;20;15;5;44;62;50;12;58;2;42;39;57;46;36;47;55;43;45;25;7;34;3;37;31;8;6;23;29;30;56;18;41;9;60;52;61;40;19;54;4;278
4;278;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;64;14;20;15;5;44;62;50;12;58;2;42;39;57;46;36;47;55;43;45;25;7;34;3;37;31;8;6;23;29;30;56;18;41;9;60;52;61;40;19;54
4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;64;14;20;15;5;44;62;50;12;58;2;42;39;57;46;36;47;55;43;45;56;7;34;3;37;31;8;6;23;29;30;25;18;41;9;60;52;61;40;19;54;4;286
4;286;4;13;32;63;10;11;28;1;53;17;22;33;59;35;38;27;49;51;48;16;24;21;26;64;14;20;15;5;44;62;50;12;58;2;42;39;57;46;36;47;55;43;45;56;7;34;3;37;31;8;6;23;29;30;25;18;41;9;60;52;61;40;19;54
4;13;32;63;10;11;28;1;25;17;22;33;59;35;38;27;49;51;48;16;24;21;26;64;14;20;15;5;44;62;50;12;58;2;42;39;57;46;36;47;55;43;45;56;7;34;3;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54;4;286
4;286;4;13;32;63;10;11;28;1;25;17;22;33;59;35;38;27;49;51;48;16;24;21;26;64;14;20;15;5;44;62;50;12;58;2;42;39;57;46;36;47;55;43;45;56;7;34;3;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54
4;13;32;63;10;11;28;1;25;17;22;33;59;35;38;27;49;51;3;16;24;21;26;64;14;20;15;5;44;62;50;12;58;2;42;39;57;46;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54;4;266
4;266;4;13;32;63;10;11;28;1;25;17;22;33;59;35;38;27;49;51;3;16;24;21;26;64;14;20;15;5;44;62;50;12;58;2;42;39;57;46;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54
4;13;32;63;10;11;28;1;25;17;22;33;59;35;38;27;49;51;3;16;24;21;26;58;14;20;15;5;44;62;50;12;64;2;42;39;57;46;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54;4;270
4;270;4;13;32;63;10;11;28;1;25;17;22;33;59;35;38;27;49;51;3;16;24;21;26;58;14;20;15;5;44;62;50;12;64;2;42;39;57;46;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54
4;13;32;63;10;11;28;1;25;17;22;33;59;35;38;27;49;51;3;44;24;21;26;58;14;20;15;5;16;62;50;12;64;2;42;39;57;46;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54;4;274
4;274;4;13;32;63;10;11;28;1;25;17;22;33;59;35;38;27;49;51;3;44;24;21;26;58;14;20;15;5;16;62;50;12;64;2;42;39;57;46;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54
4;13;32;63;10;11;28;1;25;46;22;33;59;35;38;27;49;51;3;44;24;21;26;58;14;20;15;5;16;62;50;12;64;2;42;39;57;17;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54;4;282
4;282;4;13;32;63;10;11;28;1;25;46;22;33;59;35;38;27;49;51;3;44;24;21;26;58;14;20;15;5;16;62;50;12;64;2;42;39;57;17;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54
4;13;32;59;10;11;28;1;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;20;15;5;16;62;50;12;64;2;42;39;57;17;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54;4;282
4;282;4;13;32;59;10;11;28;1;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;20;15;5;16;62;50;12;64;2;42;39;57;17;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;18;41;9;60;52;61;40;19;54
4;13;32;59;18;11;28;1;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;20;15;5;16;62;50;12;64;2;42;39;57;17;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;10;41;9;60;52;61;40;19;54;4;282
4;282;4;13;32;59;18;11;28;1;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;20;15;5;16;62;50;12;64;2;42;39;57;17;36;47;55;43;45;56;7;34;48;37;31;8;6;23;29;30;53;10;41;9;60;52;61;40;19;54
4;13;32;59;18;11;28;1;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;20;15;5;16;62;50;12;64;2;42;39;57;17;36;47;8;43;45;56;7;34;48;37;31;55;6;23;29;30;53;10;41;9;60;52;61;40;19;54;4;282
4;282;4;13;32;59;18;11;28;1;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;20;15;5;16;62;50;12;64;2;42;39;57;17;36;47;8;43;45;56;7;34;48;37;31;55;6;23;29;30;53;10;41;9;60;52;61;40;19;54
4;13;32;59;18;11;28;1;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;62;50;12;64;2;42;39;57;17;36;47;8;43;45;56;7;34;48;37;31;55;6;23;29;30;53;10;41;9;60;52;61;40;19;54;4;282
4;282;4;13;32;59;18;11;28;1;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;62;50;12;64;2;42;39;57;17;36;47;8;43;45;56;7;34;48;37;31;55;6;23;29;30;53;10;41;9;60;52;61;40;19;54
4;13;32;59;18;11;28;1;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;62;50;12;64;2;42;39;55;17;36;47;8;43;45;56;7;34;48;37;31;57;6;23;29;30;53;10;41;9;60;52;61;40;19;54;4;278
4;278;4;13;32;59;18;11;28;1;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;62;50;12;64;2;42;39;55;17;36;47;8;43;45;56;7;34;48;37;31;57;6;23;29;30;53;10;41;9;60;52;61;40;19;54
4;1;32;59;18;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;62;50;12;64;2;42;39;55;17;36;47;8;43;45;56;7;34;48;37;31;57;6;23;29;30;53;10;41;9;60;52;61;40;19;54;4;290
4;290;4;1;32;59;18;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;62;50;12;64;2;42;39;55;17;36;47;8;43;45;56;7;34;48;37;31;57;6;23;29;30;53;10;41;9;60;52;61;40;19;54
4;19;32;59;18;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;62;50;12;64;2;42;39;55;17;36;47;8;43;45;56;7;34;48;37;31;57;6;23;29;30;53;10;41;9;60;52;61;40;1;54;4;290
4;290;4;19;32;59;18;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;62;50;12;64;2;42;39;55;17;36;47;8;43;45;56;7;34;48;37;31;57;6;23;29;30;53;10;41;9;60;52;61;40;1;54
4;19;32;59;18;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;23;50;12;64;2;42;39;55;17;36;47;8;43;45;56;7;34;48;37;31;57;6;62;29;30;53;10;41;9;60;52;61;40;1;54;4;286
4;286;4;19;32;59;18;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;23;50;12;64;2;42;39;55;17;36;47;8;43;45;56;7;34;48;37;31;57;6;62;29;30;53;10;41;9;60;52;61;40;1;54
4;19;32;59;7;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;23;50;12;64;2;42;39;55;17;36;47;8;43;45;56;18;34;48;37;31;57;6;62;29;30;53;10;41;9;60;52;61;40;1;54;4;286
4;286;4;19;32;59;7;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;26;58;14;16;15;5;20;23;50;12;64;2;42;39;55;17;36;47;8;43;45;56;18;34;48;37;31;57;6;62;29;30;53;10;41;9;60;52;61;40;1;54
4;19;32;59;7;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;15;58;14;16;26;5;20;23;50;12;64;2;42;39;55;17;36;47;8;43;45;56;18;34;48;37;31;57;6;62;29;30;53;10;41;9;60;52;61;40;1;54;4;286
4;286;4;19;32;59;7;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;15;58;14;16;26;5;20;23;50;12;64;2;42;39;55;17;36;47;8;43;45;56;18;34;48;37;31;57;6;62;29;30;53;10;41;9;60;52;61;40;1;54
4;19;32;59;7;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;17;36;47;8;43;45;56;18;34;48;37;31;57;6;62;29;30;53;10;41;9;60;52;23;40;1;54;4;290
5;290;4;19;32;59;7;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;17;36;47;8;43;45;56;18;34;48;37;31;57;6;62;29;30;53;10;41;9;60;52;23;40;1;54
4;19;32;59;7;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;17;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;53;10;41;9;60;52;23;8;1;54;5;290
5;290;4;19;32;59;7;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;17;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;53;10;41;9;60;52;23;8;1;54
4;53;32;59;7;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;17;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;8;1;54;5;290
5;290;4;53;32;59;7;11;28;13;25;46;22;33;63;35;38;27;49;51;3;44;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;17;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;8;1;54
4;53;32;59;44;11;28;13;25;46;22;33;63;35;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;17;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;8;1;54;5;302
5;302;4;53;32;59;44;11;28;13;25;46;22;33;63;35;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;17;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;8;1;54
4;53;32;59;17;11;28;13;25;46;22;33;63;35;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;8;1;54;5;302
5;302;4;53;32;59;17;11;28;13;25;46;22;33;63;35;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;8;1;54
4;13;32;59;17;11;28;53;25;46;22;33;63;35;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;8;1;54;5;286
5;286;4;13;32;59;17;11;28;53;25;46;22;33;63;35;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;42;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;8;1;54
4;42;32;59;17;11;28;53;25;46;22;33;63;35;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;13;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;8;1;54;5;288
5;288;4;42;32;59;17;11;28;53;25;46;22;33;63;35;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;13;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;8;1;54
4;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;13;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;35;1;54;5;288
5;288;4;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;13;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;35;1;54
4;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;54;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;35;1;13;5;284
5;284;4;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;54;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;9;60;52;23;35;1;13
4;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;54;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;52;60;9;23;35;1;13;5;284
5;284;4;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;21;15;58;14;16;26;5;20;61;50;12;64;2;54;39;55;44;36;47;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;52;60;9;23;35;1;13
4;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;47;15;58;14;16;26;5;20;61;50;12;64;2;54;39;55;44;36;21;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;52;60;9;23;35;1;13;5;284
5;284;4;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;47;15;58;14;16;26;5;20;61;50;12;64;2;54;39;55;44;36;21;40;43;45;56;18;34;48;37;31;57;6;62;29;30;19;10;41;52;60;9;23;35;1;13
4;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;47;15;58;14;16;26;5;20;61;50;12;62;2;54;39;55;44;36;21;40;43;45;56;18;34;48;37;31;57;6;64;29;30;19;10;41;52;60;9;23;35;1;13;5;282
5;282;4;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;47;15;58;14;16;26;5;20;61;50;12;62;2;54;39;55;44;36;21;40;43;45;56;18;34;48;37;31;57;6;64;29;30;19;10;41;52;60;9;23;35;1;13
19;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;47;15;58;14;16;26;5;20;61;50;12;62;2;54;39;55;44;36;21;40;43;45;56;18;34;48;37;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13;5;282
5;282;19;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;47;15;58;14;16;26;5;20;61;50;12;62;2;54;39;55;44;36;21;40;43;45;56;18;34;48;37;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13
19;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;47;15;58;14;16;26;5;20;61;50;12;62;37;54;39;55;44;36;21;40;43;45;56;18;34;48;2;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13;5;282
5;282;19;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;47;15;58;14;16;26;5;20;61;50;12;62;37;54;39;55;44;36;21;40;43;45;56;18;34;48;2;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13
19;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;47;15;58;14;16;26;34;20;61;50;12;62;37;54;39;55;44;36;21;40;43;45;56;18;5;48;2;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13;5;278
5;278;19;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;7;24;47;15;58;14;16;26;34;20;61;50;12;62;37;54;39;55;44;36;21;40;43;45;56;18;5;48;2;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13
19;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;40;24;47;15;58;14;16;26;34;20;61;50;12;62;37;54;39;55;44;36;21;7;43;45;56;18;5;48;2;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13;5;274
5;274;19;42;32;59;17;11;28;53;25;46;22;33;63;8;38;27;49;51;3;40;24;47;15;58;14;16;26;34;20;61;50;12;62;37;54;39;55;44;36;21;7;43;45;56;18;5;48;2;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13
19;42;32;59;17;45;28;53;25;46;22;33;63;8;38;27;49;51;3;40;24;47;15;58;14;16;26;34;20;61;50;12;62;37;54;39;55;44;36;21;7;43;11;56;18;5;48;2;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13;5;254
5;254;19;42;32;59;17;45;28;53;25;46;22;33;63;8;38;27;49;51;3;40;24;47;15;58;14;16;26;34;20;61;50;12;62;37;54;39;55;44;36;21;7;43;11;56;18;5;48;2;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13
19;42;32;59;17;45;28;53;25;46;22;33;63;8;38;27;49;51;3;40;24;47;15;58;14;16;26;34;50;61;20;12;62;37;54;39;55;44;36;21;7;43;11;56;18;5;48;2;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13;5;254
5;254;19;42;32;59;17;45;28;53;25;46;22;33;63;8;38;27;49;51;3;40;24;47;15;58;14;16;26;34;50;61;20;12;62;37;54;39;55;44;36;21;7;43;11;56;18;5;48;2;31;57;6;64;29;30;4;10;41;52;60;9;23;35;1;13
19;42;32;59;17;45;28;53;25;46;22;33;63;8;38;27;49;51;3;40;24;47;15;58;41;16;26;34;50;61;20;12;62;37;54;39;55;44;36;21;7;43;11;56;18;5;48;2;31;57;6;64;29;30;4;10;14;52;60;9;23;35;1;13;5;254
5;254;19;42;32;59;17;45;28;53;25;46;22;33;63;8;38;27;49;51;3;40;24;47;15;58;41;16;26;34;50;61;20;12;62;37;54;39;55;44;36;21;7;43;11;56;18;5;48;2;31;57;6;64;29;30;4;10;14;52;60;9;23;35;1;13
19;42;32;59;17;45;28;53;25;46;22;33;63;8;38;27;49;51;3;40;24;47;15;58;41;16;26;34;50;61;20;12;62;37;54;43;55;44;36;21;7;39;11;56;18;5;48;2;31;57;6;64;29;30;4;10;14;52;60;9;23;35;1;13;5;254
5;254;19;42;32;59;17;45;28;53;25;46;22;33;63;8;38;27;49;51;3;40;24;47;15;58;41;16;26;34;50;61;20;12;62;37;54;43;55;44;36;21;7;39;11;56;18;5;48;2;31;57;6;64;29;30;4;10;14;52;60;9;23;35;1;13
19;42;32;59;17;45;28;53;25;46;22;33;50;8;38;27;49;51;3;40;24;47;15;58;41;16;26;34;63;61;20;12;62;37;54;43;55;44;36;21;7;39;11;56;18;5;48;2;31;57;6;64;29;30;4;10;14;52;60;9;23;35;1;13;5;254
6;254;19;42;32;59;17;45;28;53;25;46;22;33;50;8;38;27;49;51;3;40;24;47;15;58;41;16;26;34;63;61;20;12;62;37;54;43;55;44;36;21;7;39;11;56;18;5;48;2;31;57;6;64;29;30;4;10;14;52;60;9;23;35;1;13
19;42;32;59;17;45;28;53;25;46;22;33;50;8;63;27;49;51;3;40;24;47;15;58;41;16;26;34;38;61;20;12;62;37;54;43;55;44;36;21;7;39;11;56;18;5;48;2;31;57;6;64;29;30;4;10;14;52;60;9;23;35;1;13;6;270
6;270;19;42;32;59;17;45;28;53;25;46;22;33;50;8;63;27;49;51;3;40;24;47;15;58;41;16;26;34;38;61;20;12;62;37;54;43;55;44;36;21;7;39;11;56;18;5;48;2;31;57;6;64;29;30;4;10;14;52;60;9;23;35;1;13
19;42;32;59;17;45;28;53;25;46;58;33;50;8;63;27;49;51;3;40;24;47;15;22;41;16;26;34;38;61;20;12;62;37;54;43;55;44;36;21;7;39;11;56;18;5;48;2;31;57;6;64;29;30;4;10;14;52;60;9;23;35;1;13;6;282
6;282;19;42;32;59;17;45;28;53;25;46;58;33;50;8;63;27;49;51;3;40;24;47;15;22;41;16;26;34;38;61;20;12;62;37;54;43;55;44;36;21;7;39;11;56;18;5;48;2;31;57;6;64;29;30;4;10;14;52;60;9;23;35;1;13
19;42;32;59;31;45;28;53;25;46;58;33;50;8;63;27;49;51;3;40;24;47;15;22;41;16;26;34;38;61;20;12;62;37;54;43;55;44;36;21;7;39;11;56;18;5;48;2;17;57;6;64;29;30;4;10;14;52;60;9;23;35;1;13;6;282
