"X1";"X26580";"X11";"X14";"X32";"X28";"X30";"X3";"X25";"X15";"X27";"X19";"X1.1";"X20";"X26";"X4";"X24";"X12";"X23";"X18";"X13";"X8";"X17";"X6";"X29";"X5";"X2";"X7";"X22";"X21";"X16";"X9";"X31";"X10"
5;27718;10;15;21;27;20;11;6;26;24;31;14;13;22;16;7;17;25;28;19;12;1;4;5;29;18;3;2;30;32;9;8;23
10;15;21;27;20;11;6;26;24;31;14;13;22;16;7;17;28;25;19;12;1;4;5;29;18;3;2;30;32;9;8;23;5;28018
6;28018;10;15;21;27;20;11;6;26;24;31;14;13;22;16;7;17;28;25;19;12;1;4;5;29;18;3;2;30;32;9;8;23
10;15;21;27;20;11;6;26;24;31;14;13;22;16;7;17;12;25;19;28;1;4;5;29;18;3;2;30;32;9;8;23;6;27926
6;27926;10;15;21;27;20;11;6;26;24;31;14;13;22;16;7;17;12;25;19;28;1;4;5;29;18;3;2;30;32;9;8;23
10;15;21;27;20;11;6;26;24;31;14;13;22;16;7;17;12;25;19;28;1;8;5;29;18;3;2;30;32;9;4;23;6;27506
6;27506;10;15;21;27;20;11;6;26;24;31;14;13;22;16;7;17;12;25;19;28;1;8;5;29;18;3;2;30;32;9;4;23
10;15;21;27;20;11;6;26;24;31;14;13;22;16;7;17;12;25;19;28;1;8;5;29;9;3;2;30;32;18;4;23;6;27450
6;27450;10;15;21;27;20;11;6;26;24;31;14;13;22;16;7;17;12;25;19;28;1;8;5;29;9;3;2;30;32;18;4;23
10;15;21;27;20;11;6;26;24;31;17;13;22;16;7;14;12;25;19;28;1;8;5;29;9;3;2;30;32;18;4;23;6;27670
6;27670;10;15;21;27;20;11;6;26;24;31;17;13;22;16;7;14;12;25;19;28;1;8;5;29;9;3;2;30;32;18;4;23
10;28;21;27;20;11;6;26;24;31;17;13;22;16;7;14;12;25;19;15;1;8;5;29;9;3;2;30;32;18;4;23;6;28584
6;27670;10;15;21;27;20;11;6;26;24;31;17;13;22;16;7;14;12;25;19;28;1;8;5;29;9;3;2;30;32;18;4;23
10;15;21;27;20;11;31;26;24;6;17;13;22;16;7;14;12;25;19;28;1;8;5;29;9;3;2;30;32;18;4;23;6;27862
6;27862;10;15;21;27;20;11;31;26;24;6;17;13;22;16;7;14;12;25;19;28;1;8;5;29;9;3;2;30;32;18;4;23
10;15;21;27;20;11;31;26;24;6;17;13;22;16;7;18;12;25;19;28;1;8;5;29;9;3;2;30;32;14;4;23;6;27682
6;27682;10;15;21;27;20;11;31;26;24;6;17;13;22;16;7;18;12;25;19;28;1;8;5;29;9;3;2;30;32;14;4;23
21;15;10;27;20;11;31;26;24;6;17;13;22;16;7;18;12;25;19;28;1;8;5;29;9;3;2;30;32;14;4;23;6;27256
6;27256;21;15;10;27;20;11;31;26;24;6;17;13;22;16;7;18;12;25;19;28;1;8;5;29;9;3;2;30;32;14;4;23
21;15;10;27;20;11;31;26;24;6;17;13;22;16;7;18;12;23;19;28;1;8;5;29;9;3;2;30;32;14;4;25;6;26836
6;26836;21;15;10;27;20;11;31;26;24;6;17;13;22;16;7;18;12;23;19;28;1;8;5;29;9;3;2;30;32;14;4;25
21;15;10;27;20;11;31;26;24;18;17;13;22;16;7;6;12;23;19;28;1;8;5;29;9;3;2;30;32;14;4;25;6;26542
6;26542;21;15;10;27;20;11;31;26;24;18;17;13;22;16;7;6;12;23;19;28;1;8;5;29;9;3;2;30;32;14;4;25
18;15;10;27;20;11;31;26;24;21;17;13;22;16;7;6;12;23;19;28;1;8;5;29;9;3;2;30;32;14;4;25;6;26462
6;26462;18;15;10;27;20;11;31;26;24;21;17;13;22;16;7;6;12;23;19;28;1;8;5;29;9;3;2;30;32;14;4;25
18;15;10;27;20;11;31;26;19;21;17;13;22;16;7;6;12;23;24;28;1;8;5;29;9;3;2;30;32;14;4;25;6;26462
6;26462;18;15;10;27;20;11;31;26;19;21;17;13;22;16;7;6;12;23;24;28;1;8;5;29;9;3;2;30;32;14;4;25
18;15;10;27;20;11;31;1;19;21;17;13;22;16;7;6;12;23;24;28;26;8;5;29;9;3;2;30;32;14;4;25;6;26280
6;26280;18;15;10;27;20;11;31;1;19;21;17;13;22;16;7;6;12;23;24;28;26;8;5;29;9;3;2;30;32;14;4;25
18;15;10;27;20;11;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;29;24;3;2;30;32;14;4;25;6;26372
6;26372;18;15;10;27;20;11;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;29;24;3;2;30;32;14;4;25
18;15;10;27;20;11;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;29;24;3;2;30;32;25;4;14;6;26556
6;26556;18;15;10;27;20;11;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;29;24;3;2;30;32;25;4;14
25;15;10;27;20;11;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;29;24;3;2;30;32;18;4;14;6;26476
6;26476;25;15;10;27;20;11;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;29;24;3;2;30;32;18;4;14
25;15;10;27;20;11;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;29;24;3;2;30;32;14;4;18;6;26532
6;26532;25;15;10;27;20;11;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;29;24;3;2;30;32;14;4;18
25;15;10;27;20;2;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;29;24;3;11;30;32;14;4;18;6;26952
6;26952;25;15;10;27;20;2;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;29;24;3;11;30;32;14;4;18
25;15;10;29;20;2;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;27;24;3;11;30;32;14;4;18;6;27692
6;27692;25;15;10;29;20;2;31;1;19;21;17;13;22;16;7;6;12;23;9;28;26;8;5;27;24;3;11;30;32;14;4;18
25;15;16;29;20;2;31;1;19;21;17;13;22;10;7;6;12;23;9;28;26;8;5;27;24;3;11;30;32;14;4;18;6;28032
7;28032;25;15;16;29;20;2;31;1;19;21;17;13;22;10;7;6;12;23;9;28;26;8;5;27;24;3;11;30;32;14;4;18
25;15;16;29;20;2;31;1;19;21;17;13;22;10;7;11;12;23;9;28;26;8;5;27;24;3;6;30;32;14;4;18;7;28032
7;28032;25;15;16;29;20;2;31;1;19;21;17;13;22;10;7;11;12;23;9;28;26;8;5;27;24;3;6;30;32;14;4;18
25;15;16;29;19;2;31;1;20;21;17;13;22;10;7;11;12;23;9;28;26;8;5;27;24;3;6;30;32;14;4;18;7;27832
7;27832;25;15;16;29;19;2;31;1;20;21;17;13;22;10;7;11;12;23;9;28;26;8;5;27;24;3;6;30;32;14;4;18
25;15;16;29;19;2;31;1;20;4;17;13;22;10;7;11;12;23;9;28;26;8;5;27;24;3;6;30;32;14;21;18;7;28262
7;28262;25;15;16;29;19;2;31;1;20;4;17;13;22;10;7;11;12;23;9;28;26;8;5;27;24;3;6;30;32;14;21;18
25;15;1;29;19;2;31;16;20;4;17;13;22;10;7;11;12;23;9;28;26;8;5;27;24;3;6;30;32;14;21;18;7;27262
7;27262;25;15;1;29;19;2;31;16;20;4;17;13;22;10;7;11;12;23;9;28;26;8;5;27;24;3;6;30;32;14;21;18
25;15;1;23;19;2;31;16;20;4;17;13;22;10;7;11;12;29;9;28;26;8;5;27;24;3;6;30;32;14;21;18;7;26982
7;26982;25;15;1;23;19;2;31;16;20;4;17;13;22;10;7;11;12;29;9;28;26;8;5;27;24;3;6;30;32;14;21;18
25;15;1;23;19;2;31;16;20;4;17;13;22;10;7;11;29;12;9;28;26;8;5;27;24;3;6;30;32;14;21;18;7;26436
7;26436;25;15;1;23;19;2;31;16;20;4;17;13;22;10;7;11;29;12;9;28;26;8;5;27;24;3;6;30;32;14;21;18
25;15;1;23;19;2;31;16;20;4;17;13;22;10;7;11;29;12;9;28;26;8;32;27;24;3;6;30;5;14;21;18;7;27256
7;27256;25;15;1;23;19;2;31;16;20;4;17;13;22;10;7;11;29;12;9;28;26;8;32;27;24;3;6;30;5;14;21;18
25;15;1;23;13;2;31;16;20;4;17;19;22;10;7;11;29;12;9;28;26;8;32;27;24;3;6;30;5;14;21;18;7;27126
7;27126;25;15;1;23;13;2;31;16;20;4;17;19;22;10;7;11;29;12;9;28;26;8;32;27;24;3;6;30;5;14;21;18
25;15;1;23;13;2;31;16;20;4;17;19;22;10;7;11;29;12;9;28;26;8;32;21;24;3;6;30;5;14;27;18;7;26886
7;26886;25;15;1;23;13;2;31;16;20;4;17;19;22;10;7;11;29;12;9;28;26;8;32;21;24;3;6;30;5;14;27;18
18;15;1;23;13;2;31;16;20;4;17;19;22;10;7;11;29;12;9;28;26;8;32;21;24;3;6;30;5;14;27;25;7;26686
7;26686;18;15;1;23;13;2;31;16;20;4;17;19;22;10;7;11;29;12;9;28;26;8;32;21;24;3;6;30;5;14;27;25
18;15;1;23;28;2;31;16;20;4;17;19;22;10;7;11;29;12;9;13;26;8;32;21;24;3;6;30;5;14;27;25;7;26704
7;26704;18;15;1;23;28;2;31;16;20;4;17;19;22;10;7;11;29;12;9;13;26;8;32;21;24;3;6;30;5;14;27;25
18;15;1;23;28;2;31;16;20;4;17;19;22;10;7;11;29;12;6;13;26;8;32;21;24;3;9;30;5;14;27;25;7;26704
7;26704;18;15;1;23;28;2;31;16;20;4;17;19;22;10;7;11;29;12;6;13;26;8;32;21;24;3;9;30;5;14;27;25
18;15;1;23;28;2;31;16;20;4;17;19;22;27;7;11;29;12;6;13;26;8;32;21;24;3;9;30;5;14;10;25;7;26808
7;26808;18;15;1;23;28;2;31;16;20;4;17;19;22;27;7;11;29;12;6;13;26;8;32;21;24;3;9;30;5;14;10;25
18;15;1;23;28;2;31;16;20;4;17;19;22;27;7;3;29;12;6;13;26;8;32;21;24;11;9;30;5;14;10;25;7;26568
7;26568;18;15;1;23;28;2;31;16;20;4;17;19;22;27;7;3;29;12;6;13;26;8;32;21;24;11;9;30;5;14;10;25
18;15;1;23;28;2;31;16;20;4;17;19;22;27;7;3;29;12;6;13;26;8;32;24;21;11;9;30;5;14;10;25;7;27008
7;27008;18;15;1;23;28;2;31;16;20;4;17;19;22;27;7;3;29;12;6;13;26;8;32;24;21;11;9;30;5;14;10;25
18;15;1;23;28;2;31;16;20;4;17;19;22;27;7;3;29;12;9;13;26;8;32;24;21;11;6;30;5;14;10;25;7;27008
7;27008;18;15;1;23;28;2;31;16;20;4;17;19;22;27;7;3;29;12;9;13;26;8;32;24;21;11;6;30;5;14;10;25
18;15;1;23;13;2;31;16;20;4;17;19;22;27;7;3;29;12;9;28;26;8;32;24;21;11;6;30;5;14;10;25;7;27110
7;27110;18;15;1;23;13;2;31;16;20;4;17;19;22;27;7;3;29;12;9;28;26;8;32;24;21;11;6;30;5;14;10;25
18;15;13;23;1;2;31;16;20;4;17;19;22;27;7;3;29;12;9;28;26;8;32;24;21;11;6;30;5;14;10;25;7;27590
7;27590;18;15;13;23;1;2;31;16;20;4;17;19;22;27;7;3;29;12;9;28;26;8;32;24;21;11;6;30;5;14;10;25
18;15;13;23;1;24;31;16;20;4;17;19;22;27;7;3;29;12;9;28;26;8;32;2;21;11;6;30;5;14;10;25;7;27444
7;27444;18;15;13;23;1;24;31;16;20;4;17;19;22;27;7;3;29;12;9;28;26;8;32;2;21;11;6;30;5;14;10;25
18;15;13;23;1;24;31;16;20;4;17;19;22;27;7;3;29;12;9;28;21;8;32;2;26;11;6;30;5;14;10;25;7;27324
8;27324;18;15;13;23;1;24;31;16;20;4;17;19;22;27;7;3;29;12;9;28;21;8;32;2;26;11;6;30;5;14;10;25
18;15;13;23;1;24;31;16;20;4;17;19;22;27;7;3;29;12;9;32;21;8;28;2;26;11;6;30;5;14;10;25;8;27184
8;27184;18;15;13;23;1;24;31;16;20;4;17;19;22;27;7;3;29;12;9;32;21;8;28;2;26;11;6;30;5;14;10;25
18;15;13;23;1;24;31;16;20;4;17;19;22;27;7;3;29;12;9;32;21;8;30;2;26;11;6;28;5;14;10;25;8;26964
8;26964;18;15;13;23;1;24;31;16;20;4;17;19;22;27;7;3;29;12;9;32;21;8;30;2;26;11;6;28;5;14;10;25
18;15;13;23;1;24;5;16;20;4;17;19;22;27;7;3;29;12;9;32;21;8;30;2;26;11;6;28;31;14;10;25;8;27068
8;27068;18;15;13;23;1;24;5;16;20;4;17;19;22;27;7;3;29;12;9;32;21;8;30;2;26;11;6;28;31;14;10;25
18;15;13;23;1;24;6;16;20;4;17;19;22;27;7;3;29;12;9;32;21;8;30;2;26;11;5;28;31;14;10;25;8;26808
8;26808;18;15;13;23;1;24;6;16;20;4;17;19;22;27;7;3;29;12;9;32;21;8;30;2;26;11;5;28;31;14;10;25
18;15;13;23;1;24;6;16;20;4;17;22;19;27;7;3;29;12;9;32;21;8;30;2;26;11;5;28;31;14;10;25;8;26768
8;26768;18;15;13;23;1;24;6;16;20;4;17;22;19;27;7;3;29;12;9;32;21;8;30;2;26;11;5;28;31;14;10;25
18;15;13;23;1;24;32;16;20;4;17;22;19;27;7;3;29;12;9;6;21;8;30;2;26;11;5;28;31;14;10;25;8;27482
8;27482;18;15;13;23;1;24;32;16;20;4;17;22;19;27;7;3;29;12;9;6;21;8;30;2;26;11;5;28;31;14;10;25
18;15;13;23;25;24;32;16;20;4;17;22;19;27;7;3;29;12;9;6;21;8;30;2;26;11;5;28;31;14;10;1;8;27260
8;27260;18;15;13;23;25;24;32;16;20;4;17;22;19;27;7;3;29;12;9;6;21;8;30;2;26;11;5;28;31;14;10;1
18;15;13;23;25;24;32;16;20;4;17;22;19;27;7;3;29;12;31;6;21;8;30;2;26;11;5;28;9;14;10;1;8;27006
8;27006;18;15;13;23;25;24;32;16;20;4;17;22;19;27;7;3;29;12;31;6;21;8;30;2;26;11;5;28;9;14;10;1
18;15;13;23;25;24;32;16;20;4;17;22;19;27;7;3;29;30;31;6;21;8;12;2;26;11;5;28;9;14;10;1;8;27270
8;27270;18;15;13;23;25;24;32;16;20;4;17;22;19;27;7;3;29;30;31;6;21;8;12;2;26;11;5;28;9;14;10;1
18;2;13;23;25;24;32;16;20;4;17;22;19;27;7;3;29;30;31;6;21;8;12;15;26;11;5;28;9;14;10;1;8;27470
8;27470;18;2;13;23;25;24;32;16;20;4;17;22;19;27;7;3;29;30;31;6;21;8;12;15;26;11;5;28;9;14;10;1
18;2;13;23;25;24;32;16;20;4;17;22;19;8;7;3;29;30;31;6;21;27;12;15;26;11;5;28;9;14;10;1;8;27532
8;27532;18;2;13;23;25;24;32;16;20;4;17;22;19;8;7;3;29;30;31;6;21;27;12;15;26;11;5;28;9;14;10;1
14;2;13;23;25;24;32;16;20;4;17;22;19;8;7;3;29;30;31;6;21;27;12;15;26;11;5;28;9;18;10;1;8;28152
8;28152;14;2;13;23;25;24;32;16;20;4;17;22;19;8;7;3;29;30;31;6;21;27;12;15;26;11;5;28;9;18;10;1
14;2;13;23;25;24;32;16;20;4;17;22;19;8;7;6;29;30;31;3;21;27;12;15;26;11;5;28;9;18;10;1;8;27952
8;27952;14;2;13;23;25;24;32;16;20;4;17;22;19;8;7;6;29;30;31;3;21;27;12;15;26;11;5;28;9;18;10;1
14;2;13;23;25;24;32;16;20;4;26;22;19;8;7;6;29;30;31;3;21;27;12;15;17;11;5;28;9;18;10;1;8;27632
8;27632;14;2;13;23;25;24;32;16;20;4;26;22;19;8;7;6;29;30;31;3;21;27;12;15;17;11;5;28;9;18;10;1
14;2;13;23;25;24;32;16;20;4;26;22;19;8;6;7;29;30;31;3;21;27;12;15;17;11;5;28;9;18;10;1;8;27812
8;27812;14;2;13;23;25;24;32;16;20;4;26;22;19;8;6;7;29;30;31;3;21;27;12;15;17;11;5;28;9;18;10;1
14;2;13;23;25;24;31;16;20;4;26;22;19;8;6;7;29;30;32;3;21;27;12;15;17;11;5;28;9;18;10;1;8;27472
8;27472;14;2;13;23;25;24;31;16;20;4;26;22;19;8;6;7;29;30;32;3;21;27;12;15;17;11;5;28;9;18;10;1
14;2;13;23;25;24;9;16;20;4;26;22;19;8;6;7;29;30;32;3;21;27;12;15;17;11;5;28;31;18;10;1;8;27864
8;27864;14;2;13;23;25;24;9;16;20;4;26;22;19;8;6;7;29;30;32;3;21;27;12;15;17;11;5;28;31;18;10;1
14;2;13;23;25;24;9;16;20;4;26;7;19;8;6;22;29;30;32;3;21;27;12;15;17;11;5;28;31;18;10;1;8;27572
8;27572;14;2;13;23;25;24;9;16;20;4;26;7;19;8;6;22;29;30;32;3;21;27;12;15;17;11;5;28;31;18;10;1
14;2;13;23;25;24;9;16;20;4;26;7;19;8;6;22;30;29;32;3;21;27;12;15;17;11;5;28;31;18;10;1;8;27192
8;27192;14;2;13;23;25;24;9;16;20;4;26;7;19;8;6;22;30;29;32;3;21;27;12;15;17;11;5;28;31;18;10;1
14;2;31;23;25;24;9;16;20;4;26;7;19;8;6;22;30;29;32;3;21;27;12;15;17;11;5;28;13;18;10;1;8;26664
9;26664;14;2;31;23;25;24;9;16;20;4;26;7;19;8;6;22;30;29;32;3;21;27;12;15;17;11;5;28;13;18;10;1
14;2;31;23;25;24;9;16;20;4;26;7;19;8;6;22;30;29;32;3;21;27;12;11;17;15;5;28;13;18;10;1;9;27024
9;27024;14;2;31;23;25;24;9;16;20;4;26;7;19;8;6;22;30;29;32;3;21;27;12;11;17;15;5;28;13;18;10;1
14;2;31;23;25;24;9;16;20;4;26;7;19;8;6;22;30;29;21;3;32;27;12;11;17;15;5;28;13;18;10;1;9;27164
9;27164;14;2;31;23;25;24;9;16;20;4;26;7;19;8;6;22;30;29;21;3;32;27;12;11;17;15;5;28;13;18;10;1
14;2;31;23;25;24;9;16;20;4;22;7;19;8;6;26;30;29;21;3;32;27;12;11;17;15;5;28;13;18;10;1;9;27124
9;27124;14;2;31;23;25;24;9;16;20;4;22;7;19;8;6;26;30;29;21;3;32;27;12;11;17;15;5;28;13;18;10;1
14;2;31;23;25;24;9;21;20;4;22;7;19;8;6;26;30;29;16;3;32;27;12;11;17;15;5;28;13;18;10;1;9;26724
9;26724;14;2;31;23;25;24;9;21;20;4;22;7;19;8;6;26;30;29;16;3;32;27;12;11;17;15;5;28;13;18;10;1
14;6;31;23;25;24;9;21;20;4;22;7;19;8;2;26;30;29;16;3;32;27;12;11;17;15;5;28;13;18;10;1;9;26484
9;26484;14;6;31;23;25;24;9;21;20;4;22;7;19;8;2;26;30;29;16;3;32;27;12;11;17;15;5;28;13;18;10;1
14;6;31;23;25;24;9;21;20;4;22;7;19;30;2;26;8;29;16;3;32;27;12;11;17;15;5;28;13;18;10;1;9;27036
9;27036;14;6;31;23;25;24;9;21;20;4;22;7;19;30;2;26;8;29;16;3;32;27;12;11;17;15;5;28;13;18;10;1
14;6;31;23;25;24;9;21;20;4;22;7;19;30;2;26;8;29;16;3;27;32;12;11;17;15;5;28;13;18;10;1;9;27236
9;27236;14;6;31;23;25;24;9;21;20;4;22;7;19;30;2;26;8;29;16;3;27;32;12;11;17;15;5;28;13;18;10;1
15;6;31;23;25;24;9;21;20;4;22;7;19;30;2;26;8;29;16;3;27;32;12;11;17;14;5;28;13;18;10;1;9;26756
9;26756;15;6;31;23;25;24;9;21;20;4;22;7;19;30;2;26;8;29;16;3;27;32;12;11;17;14;5;28;13;18;10;1
15;6;31;23;25;24;9;21;20;4;22;7;19;30;10;26;8;29;16;3;27;32;12;11;17;14;5;28;13;18;2;1;9;26276
9;26276;15;6;31;23;25;24;9;21;20;4;22;7;19;30;10;26;8;29;16;3;27;32;12;11;17;14;5;28;13;18;2;1
15;6;31;23;25;22;9;21;20;4;24;7;19;30;10;26;8;29;16;3;27;32;12;11;17;14;5;28;13;18;2;1;9;26316
9;26316;15;6;31;23;25;22;9;21;20;4;24;7;19;30;10;26;8;29;16;3;27;32;12;11;17;14;5;28;13;18;2;1
15;6;31;23;25;22;9;21;20;8;24;7;19;30;10;26;4;29;16;3;27;32;12;11;17;14;5;28;13;18;2;1;9;26776
9;26776;15;6;31;23;25;22;9;21;20;8;24;7;19;30;10;26;4;29;16;3;27;32;12;11;17;14;5;28;13;18;2;1
15;6;19;23;25;22;9;21;20;8;24;7;31;30;10;26;4;29;16;3;27;32;12;11;17;14;5;28;13;18;2;1;9;26996
9;26996;15;6;19;23;25;22;9;21;20;8;24;7;31;30;10;26;4;29;16;3;27;32;12;11;17;14;5;28;13;18;2;1
15;6;19;23;25;22;9;21;20;8;24;7;30;31;10;26;4;29;16;3;27;32;12;11;17;14;5;28;13;18;2;1;9;27436
9;27436;15;6;19;23;25;22;9;21;20;8;24;7;30;31;10;26;4;29;16;3;27;32;12;11;17;14;5;28;13;18;2;1
15;6;19;23;25;22;9;21;20;8;5;7;30;31;10;26;4;29;16;3;27;32;12;11;17;14;24;28;13;18;2;1;9;27544
9;27544;15;6;19;23;25;22;9;21;20;8;5;7;30;31;10;26;4;29;16;3;27;32;12;11;17;14;24;28;13;18;2;1
15;6;19;23;25;22;9;21;20;8;5;7;18;31;10;26;4;29;16;3;27;32;12;11;17;14;24;28;13;30;2;1;9;27184
9;27184;15;6;19;23;25;22;9;21;20;8;5;7;18;31;10;26;4;29;16;3;27;32;12;11;17;14;24;28;13;30;2;1
6;15;19;23;25;22;9;21;20;8;5;7;18;31;10;26;4;29;16;3;27;32;12;11;17;14;24;28;13;30;2;1;9;27124
9;27124;6;15;19;23;25;22;9;21;20;8;5;7;18;31;10;26;4;29;16;3;27;32;12;11;17;14;24;28;13;30;2;1
6;15;19;23;25;22;9;21;20;8;16;7;18;31;10;26;4;29;5;3;27;32;12;11;17;14;24;28;13;30;2;1;9;27684
9;27684;6;15;19;23;25;22;9;21;20;8;16;7;18;31;10;26;4;29;5;3;27;32;12;11;17;14;24;28;13;30;2;1
6;15;19;23;25;22;9;21;20;8;16;7;18;31;10;26;4;29;5;3;27;32;12;13;17;14;24;28;11;30;2;1;9;27184
9;27184;6;15;19;23;25;22;9;21;20;8;16;7;18;31;10;26;4;29;5;3;27;32;12;13;17;14;24;28;11;30;2;1
6;15;19;23;25;22;31;21;20;8;16;7;18;9;10;26;4;29;5;3;27;32;12;13;17;14;24;28;11;30;2;1;9;26786
9;26786;6;15;19;23;25;22;31;21;20;8;16;7;18;9;10;26;4;29;5;3;27;32;12;13;17;14;24;28;11;30;2;1
6;15;19;23;25;22;31;21;20;8;12;7;18;9;10;26;4;29;5;3;27;32;16;13;17;14;24;28;11;30;2;1;9;26726
10;26726;6;15;19;23;25;22;31;21;20;8;12;7;18;9;10;26;4;29;5;3;27;32;16;13;17;14;24;28;11;30;2;1
6;15;19;23;11;22;31;21;20;8;12;7;18;9;10;26;4;29;5;3;27;32;16;13;17;14;24;28;25;30;2;1;10;26442
10;26442;6;15;19;23;11;22;31;21;20;8;12;7;18;9;10;26;4;29;5;3;27;32;16;13;17;14;24;28;25;30;2;1
6;15;19;23;11;22;24;21;20;8;12;7;18;9;10;26;4;29;5;3;27;32;16;13;17;14;31;28;25;30;2;1;10;25662
10;25662;6;15;19;23;11;22;24;21;20;8;12;7;18;9;10;26;4;29;5;3;27;32;16;13;17;14;31;28;25;30;2;1
6;15;19;23;11;22;24;21;16;8;12;7;18;9;10;26;4;29;5;3;27;32;20;13;17;14;31;28;25;30;2;1;10;26130
10;26130;6;15;19;23;11;22;24;21;16;8;12;7;18;9;10;26;4;29;5;3;27;32;20;13;17;14;31;28;25;30;2;1
6;15;19;23;11;22;24;21;16;8;12;7;18;9;10;26;4;29;5;3;27;1;20;13;17;14;31;28;25;30;2;32;10;26192
10;26192;6;15;19;23;11;22;24;21;16;8;12;7;18;9;10;26;4;29;5;3;27;1;20;13;17;14;31;28;25;30;2;32
6;15;19;23;11;20;24;21;16;8;12;7;18;9;10;26;4;29;5;3;27;1;22;13;17;14;31;28;25;30;2;32;10;26312
10;26312;6;15;19;23;11;20;24;21;16;8;12;7;18;9;10;26;4;29;5;3;27;1;22;13;17;14;31;28;25;30;2;32
6;15;19;23;11;20;24;21;16;27;12;7;18;9;10;26;4;29;5;3;8;1;22;13;17;14;31;28;25;30;2;32;10;26564
10;26564;6;15;19;23;11;20;24;21;16;27;12;7;18;9;10;26;4;29;5;3;8;1;22;13;17;14;31;28;25;30;2;32
6;15;19;23;11;20;24;32;16;27;12;7;18;9;10;26;4;29;5;3;8;1;22;13;17;14;31;28;25;30;2;21;10;26644
10;26644;6;15;19;23;11;20;24;32;16;27;12;7;18;9;10;26;4;29;5;3;8;1;22;13;17;14;31;28;25;30;2;21
6;15;19;23;11;20;24;32;16;27;12;1;18;9;10;26;4;29;5;3;8;7;22;13;17;14;31;28;25;30;2;21;10;26384
10;26384;6;15;19;23;11;20;24;32;16;27;12;1;18;9;10;26;4;29;5;3;8;7;22;13;17;14;31;28;25;30;2;21
6;15;19;23;11;20;24;32;16;27;12;1;18;9;10;26;4;5;29;3;8;7;22;13;17;14;31;28;25;30;2;21;10;26274
10;26274;6;15;19;23;11;20;24;32;16;27;12;1;18;9;10;26;4;5;29;3;8;7;22;13;17;14;31;28;25;30;2;21
6;15;19;23;11;20;24;32;16;27;12;1;18;9;10;26;13;5;29;3;8;7;22;4;17;14;31;28;25;30;2;21;10;26994
10;26994;6;15;19;23;11;20;24;32;16;27;12;1;18;9;10;26;13;5;29;3;8;7;22;4;17;14;31;28;25;30;2;21
6;15;19;23;11;20;24;32;25;27;12;1;18;9;10;26;13;5;29;3;8;7;22;4;17;14;31;28;16;30;2;21;10;26278
10;26278;6;15;19;23;11;20;24;32;25;27;12;1;18;9;10;26;13;5;29;3;8;7;22;4;17;14;31;28;16;30;2;21
6;15;16;23;11;20;24;32;25;27;12;1;18;9;10;26;13;5;29;3;8;7;22;4;17;14;31;28;19;30;2;21;10;25698
10;25698;6;15;16;23;11;20;24;32;25;27;12;1;18;9;10;26;13;5;29;3;8;7;22;4;17;14;31;28;19;30;2;21
6;15;16;23;8;20;24;32;25;27;12;1;18;9;10;26;13;5;29;3;11;7;22;4;17;14;31;28;19;30;2;21;10;26178
10;26178;6;15;16;23;8;20;24;32;25;27;12;1;18;9;10;26;13;5;29;3;11;7;22;4;17;14;31;28;19;30;2;21
6;15;16;23;10;20;24;32;25;27;12;1;18;9;8;26;13;5;29;3;11;7;22;4;17;14;31;28;19;30;2;21;10;26098
10;26098;6;15;16;23;10;20;24;32;25;27;12;1;18;9;8;26;13;5;29;3;11;7;22;4;17;14;31;28;19;30;2;21
6;15;3;23;10;20;24;32;25;27;12;1;18;9;8;26;13;5;29;16;11;7;22;4;17;14;31;28;19;30;2;21;10;26218
10;26218;6;15;3;23;10;20;24;32;25;27;12;1;18;9;8;26;13;5;29;16;11;7;22;4;17;14;31;28;19;30;2;21
6;15;3;23;10;20;24;32;25;27;12;1;18;9;8;26;13;5;29;16;31;7;22;4;17;14;11;28;19;30;2;21;10;25932
10;25932;6;15;3;23;10;20;24;32;25;27;12;1;18;9;8;26;13;5;29;16;31;7;22;4;17;14;11;28;19;30;2;21
6;15;3;23;10;20;24;32;25;27;12;17;18;9;8;26;13;5;29;16;31;7;22;4;1;14;11;28;19;30;2;21;10;25564
10;25564;6;15;3;23;10;20;24;32;25;27;12;17;18;9;8;26;13;5;29;16;31;7;22;4;1;14;11;28;19;30;2;21
6;15;3;23;10;24;20;32;25;27;12;17;18;9;8;26;13;5;29;16;31;7;22;4;1;14;11;28;19;30;2;21;10;25804
10;25564;6;15;3;23;10;20;24;32;25;27;12;17;18;9;8;26;13;5;29;16;31;7;22;4;1;14;11;28;19;30;2;21
6;15;3;23;10;20;24;32;25;27;12;17;18;9;8;26;13;5;29;14;31;7;22;4;1;16;11;28;19;30;2;21;10;26244
