"X1";"X302";"X51";"X57";"X49";"X33";"X34";"X25";"X28";"X46";"X60";"X64";"X17";"X55";"X8";"X59";"X44";"X21";"X38";"X10";"X24";"X2";"X39";"X3";"X13";"X11";"X48";"X12";"X31";"X62";"X18";"X63";"X61";"X14";"X15";"X35";"X22";"X9";"X45";"X27";"X6";"X7";"X53";"X5";"X37";"X16";"X56";"X36";"X54";"X52";"X32";"X4";"X30";"X50";"X23";"X19";"X29";"X40";"X1.1";"X47";"X43";"X20";"X26";"X58";"X41";"X42"
3;300;47;57;45;64;27;25;28;38;60;52;9;46;37;24;44;58;11;21;59;33;49;32;4;43;2;40;6;39;18;10;16;22;19;23;50;17;51;12;63;7;26;5;48;56;61;34;8;53;54;3;30;20;36;15;29;62;1;31;13;42;55;35;41;14
47;57;45;64;27;25;28;38;3;52;9;46;37;24;44;58;11;21;59;33;49;32;4;43;2;40;6;39;18;10;16;22;19;23;50;17;51;12;63;7;26;5;48;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;41;14;3;300
3;300;47;57;45;64;27;25;28;38;3;52;9;46;37;24;44;58;11;21;59;33;49;32;4;43;2;40;6;39;18;10;16;22;19;23;50;17;51;12;63;7;26;5;48;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;41;14
47;57;45;64;27;25;28;38;3;52;9;46;37;24;44;58;11;40;59;33;49;32;4;43;2;21;6;39;18;10;16;22;19;23;50;17;51;12;63;7;26;5;48;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;41;14;3;300
3;300;47;57;45;64;27;25;28;38;3;52;9;46;37;24;44;58;11;40;59;33;49;32;4;43;2;21;6;39;18;10;16;22;19;23;50;17;51;12;63;7;26;5;48;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;41;14
47;57;45;48;27;25;28;38;3;52;9;46;37;24;44;58;11;40;59;33;49;32;4;43;2;21;6;39;18;10;16;22;19;23;50;17;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;41;14;3;300
3;300;47;57;45;48;27;25;28;38;3;52;9;46;37;24;44;58;11;40;59;33;49;32;4;43;2;21;6;39;18;10;16;22;19;23;50;17;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;41;14
47;57;45;48;27;25;28;38;3;52;9;46;37;24;44;58;11;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;17;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;10;14;3;292
3;292;47;57;45;48;27;25;28;38;3;52;9;46;37;24;44;58;11;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;17;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;10;14
47;57;45;48;27;25;28;38;3;52;9;46;37;24;17;58;11;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;44;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;10;14;3;290
3;290;47;57;45;48;27;25;28;38;3;52;9;46;37;24;17;58;11;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;44;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;10;14
47;57;45;48;27;25;28;44;3;52;9;46;37;24;17;58;11;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;10;14;3;278
3;278;47;57;45;48;27;25;28;44;3;52;9;46;37;24;17;58;11;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;10;14
47;57;45;48;27;25;28;44;3;52;9;46;37;24;17;58;10;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;11;14;3;282
3;282;47;57;45;48;27;25;28;44;3;52;9;46;37;24;17;58;10;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;11;14
47;57;45;48;28;25;27;44;3;52;9;46;37;24;17;58;10;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;11;14;3;282
3;282;47;57;45;48;28;25;27;44;3;52;9;46;37;24;17;58;10;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;53;54;60;30;20;36;15;29;62;1;31;13;42;55;35;11;14
47;57;45;48;28;25;27;44;3;52;9;46;37;24;17;58;10;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;1;54;60;30;20;36;15;29;62;53;31;13;42;55;35;11;14;3;282
4;282;47;57;45;48;28;25;27;44;3;52;9;46;37;24;17;58;10;40;59;33;49;32;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;1;54;60;30;20;36;15;29;62;53;31;13;42;55;35;11;14
47;57;45;48;28;25;27;44;32;52;9;46;37;24;17;58;10;40;59;33;49;3;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;1;54;60;30;20;36;15;29;62;53;31;13;42;55;35;11;14;4;286
4;286;47;57;45;48;28;25;27;44;32;52;9;46;37;24;17;58;10;40;59;33;49;3;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;1;54;60;30;20;36;15;29;62;53;31;13;42;55;35;11;14
47;57;45;48;28;25;27;44;32;52;9;46;37;24;17;58;10;40;59;33;49;3;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;1;54;60;30;20;31;15;29;62;53;36;13;42;55;35;11;14;4;286
4;286;47;57;45;48;28;25;27;44;32;52;9;46;37;24;17;58;10;40;59;33;49;3;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;1;54;60;30;20;31;15;29;62;53;36;13;42;55;35;11;14
47;57;45;48;28;25;27;44;32;20;9;46;37;24;17;58;10;40;59;33;49;3;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;1;54;60;30;52;31;15;29;62;53;36;13;42;55;35;11;14;4;290
4;290;47;57;45;48;28;25;27;44;32;20;9;46;37;24;17;58;10;40;59;33;49;3;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;26;5;64;56;61;34;8;1;54;60;30;52;31;15;29;62;53;36;13;42;55;35;11;14
47;57;45;48;28;25;27;44;32;20;9;46;37;24;17;26;10;40;59;33;49;3;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;58;5;64;56;61;34;8;1;54;60;30;52;31;15;29;62;53;36;13;42;55;35;11;14;4;290
4;290;47;57;45;48;28;25;27;44;32;20;9;46;37;24;17;26;10;40;59;33;49;3;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;58;5;64;56;61;34;8;1;54;60;30;52;31;15;29;62;53;36;13;42;55;35;11;14
47;57;45;40;28;25;27;44;32;20;9;46;37;24;17;26;10;48;59;33;49;3;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;58;5;64;56;61;34;8;1;54;60;30;52;31;15;29;62;53;36;13;42;55;35;11;14;4;286
4;286;47;57;45;40;28;25;27;44;32;20;9;46;37;24;17;26;10;48;59;33;49;3;4;43;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;58;5;64;56;61;34;8;1;54;60;30;52;31;15;29;62;53;36;13;42;55;35;11;14
47;57;45;40;28;25;27;44;32;20;9;46;37;24;17;26;10;48;59;33;49;3;4;53;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;58;5;64;56;61;34;8;1;54;60;30;52;31;15;29;62;43;36;13;42;55;35;11;14;4;286
4;286;47;57;45;40;28;25;27;44;32;20;9;46;37;24;17;26;10;48;59;33;49;3;4;53;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;58;5;64;56;61;34;8;1;54;60;30;52;31;15;29;62;43;36;13;42;55;35;11;14
47;57;45;40;28;25;27;44;32;20;58;46;37;24;17;26;10;48;59;33;49;3;4;53;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;9;5;64;56;61;34;8;1;54;60;30;52;31;15;29;62;43;36;13;42;55;35;11;14;4;274
4;274;47;57;45;40;28;25;27;44;32;20;58;46;37;24;17;26;10;48;59;33;49;3;4;53;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;9;5;64;56;61;34;8;1;54;60;30;52;31;15;29;62;43;36;13;42;55;35;11;14
47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;49;3;4;53;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;9;5;64;56;61;34;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;11;14;4;286
4;286;47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;49;3;4;53;2;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;9;5;64;56;61;34;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;11;14
47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;49;3;4;53;34;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;9;5;64;56;61;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;11;14;4;282
4;282;47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;49;3;4;53;34;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;9;5;64;56;61;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;11;14
47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;4;53;34;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;9;5;64;56;61;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;49;14;4;282
4;282;47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;4;53;34;21;6;39;18;41;16;22;19;23;50;38;51;12;63;7;9;5;64;56;61;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;49;14
47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;4;53;34;21;6;64;18;41;16;22;19;23;50;38;51;12;63;7;9;5;39;56;61;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;49;14;4;282
4;282;47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;4;53;34;21;6;64;18;41;16;22;19;23;50;38;51;12;63;7;9;5;39;56;61;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;49;14
47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;4;53;34;21;6;64;18;41;16;22;61;23;50;38;51;12;63;7;9;5;39;56;19;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;49;14;4;282
4;282;47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;4;53;34;21;6;64;18;41;16;22;61;23;50;38;51;12;63;7;9;5;39;56;19;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;49;14
47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;38;53;34;21;6;64;18;41;16;22;61;23;50;4;51;12;63;7;9;5;39;56;19;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;49;14;4;282
4;282;47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;38;53;34;21;6;64;18;41;16;22;61;23;50;4;51;12;63;7;9;5;39;56;19;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;49;14
47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;38;53;34;21;6;64;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;49;14;4;282
4;282;47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;38;53;34;21;6;64;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;55;35;49;14
47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;38;53;34;21;6;55;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;64;35;49;14;4;282
4;282;47;57;45;40;28;25;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;38;53;34;21;6;55;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;2;8;1;54;60;58;52;31;15;29;62;43;36;13;42;64;35;49;14
47;57;45;40;28;42;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;38;53;34;21;6;55;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;2;8;1;54;60;58;52;31;15;29;62;43;36;13;25;64;35;49;14;4;286
4;286;47;57;45;40;28;42;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;38;53;34;21;6;55;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;2;8;1;54;60;58;52;31;15;29;62;43;36;13;25;64;35;49;14
47;57;45;40;28;42;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;38;53;34;21;6;55;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;2;8;1;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58;4;286
4;286;47;57;45;40;28;42;27;44;32;20;30;46;37;24;17;26;10;48;59;33;11;3;38;53;34;21;6;55;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;2;8;1;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58
47;57;45;40;28;42;27;44;32;20;38;46;37;24;17;26;10;48;59;33;11;3;30;53;34;21;6;55;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;2;8;1;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58;4;286
4;286;47;57;45;40;28;42;27;44;32;20;38;46;37;24;17;26;10;48;59;33;11;3;30;53;34;21;6;55;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;2;8;1;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58
2;57;45;40;28;42;27;44;32;20;38;46;37;24;17;26;10;48;59;33;11;3;30;53;34;21;6;55;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;47;8;1;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58;4;298
4;298;2;57;45;40;28;42;27;44;32;20;38;46;37;24;17;26;10;48;59;33;11;3;30;53;34;21;6;55;18;41;16;22;61;23;50;4;51;7;63;12;9;5;39;56;19;47;8;1;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58
2;57;45;40;28;42;27;44;32;20;38;46;37;24;17;26;10;48;59;33;11;3;30;53;34;21;6;55;18;41;16;22;61;1;50;4;51;7;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58;4;298
5;298;2;57;45;40;28;42;27;44;32;20;38;46;37;24;17;26;10;48;59;33;11;3;30;53;34;21;6;55;18;41;16;22;61;1;50;4;51;7;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58
2;57;45;40;28;42;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;46;6;55;18;41;16;22;61;1;50;4;51;7;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58;5;298
5;298;2;57;45;40;28;42;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;46;6;55;18;41;16;22;61;1;50;4;51;7;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58
2;57;45;40;28;42;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;46;6;55;18;41;7;22;61;1;50;4;51;16;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58;5;298
5;298;2;57;45;40;28;42;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;46;6;55;18;41;7;22;61;1;50;4;51;16;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58
2;57;45;46;28;42;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;40;6;55;18;41;7;22;61;1;50;4;51;16;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58;5;302
5;302;2;57;45;46;28;42;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;40;6;55;18;41;7;22;61;1;50;4;51;16;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58
2;57;45;46;28;40;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;42;6;55;18;41;7;22;61;1;50;4;51;16;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58;5;294
5;294;2;57;45;46;28;40;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;42;6;55;18;41;7;22;61;1;50;4;51;16;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;35;49;58
2;57;45;46;28;40;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;42;6;55;18;41;7;22;61;35;50;4;51;16;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;1;49;58;5;294
5;294;2;57;45;46;28;40;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;42;6;55;18;41;7;22;61;35;50;4;51;16;63;12;9;5;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;36;13;25;64;1;49;58
2;57;45;46;28;40;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;42;6;55;18;41;7;22;61;35;50;4;51;16;63;12;9;36;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;5;13;25;64;1;49;58;5;294
5;294;2;57;45;46;28;40;27;44;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;42;6;55;18;41;7;22;61;35;50;4;51;16;63;12;9;36;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;5;13;25;64;1;49;58
2;57;45;46;28;40;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;44;6;55;18;41;7;22;61;35;50;4;51;16;63;12;9;36;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;5;13;25;64;1;49;58;5;302
5;302;2;57;45;46;28;40;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;44;6;55;18;41;7;22;61;35;50;4;51;16;63;12;9;36;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;5;13;25;64;1;49;58
2;57;45;35;28;40;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;44;6;55;18;41;7;22;61;46;50;4;51;16;63;12;9;36;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;5;13;25;64;1;49;58;5;294
5;294;2;57;45;35;28;40;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;44;6;55;18;41;7;22;61;46;50;4;51;16;63;12;9;36;39;56;19;47;8;23;54;60;14;52;31;15;29;62;43;5;13;25;64;1;49;58
2;57;45;35;28;40;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;44;6;55;18;41;8;22;61;46;50;4;51;16;63;12;9;36;39;56;19;47;7;23;54;60;14;52;31;15;29;62;43;5;13;25;64;1;49;58;5;294
5;294;2;57;45;35;28;40;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;34;44;6;55;18;41;8;22;61;46;50;4;51;16;63;12;9;36;39;56;19;47;7;23;54;60;14;52;31;15;29;62;43;5;13;25;64;1;49;58
2;57;45;35;28;40;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;5;44;6;55;18;41;8;22;61;46;50;4;51;16;63;12;9;36;39;56;19;47;7;23;54;60;14;52;31;15;29;62;43;34;13;25;64;1;49;58;5;294
5;294;2;57;45;35;28;40;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;5;44;6;55;18;41;8;22;61;46;50;4;51;16;63;12;9;36;39;56;19;47;7;23;54;60;14;52;31;15;29;62;43;34;13;25;64;1;49;58
2;57;45;35;28;40;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;5;44;6;55;18;41;8;22;61;46;50;4;51;63;16;12;9;36;39;56;19;47;7;23;54;60;14;52;31;15;29;62;43;34;13;25;64;1;49;58;5;276
5;276;2;57;45;35;28;40;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;5;44;6;55;18;41;8;22;61;46;50;4;51;63;16;12;9;36;39;56;19;47;7;23;54;60;14;52;31;15;29;62;43;34;13;25;64;1;49;58
2;57;45;35;28;50;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;5;44;6;55;18;41;8;22;61;46;40;4;51;63;16;12;9;36;39;56;19;47;7;23;54;60;14;52;31;15;29;62;43;34;13;25;64;1;49;58;5;274
5;274;2;57;45;35;28;50;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;5;44;6;55;18;41;8;22;61;46;40;4;51;63;16;12;9;36;39;56;19;47;7;23;54;60;14;52;31;15;29;62;43;34;13;25;64;1;49;58
2;57;45;35;28;50;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;5;44;6;55;18;41;8;22;61;46;40;4;51;63;16;12;9;36;39;56;19;49;7;23;54;60;14;52;31;15;29;62;43;34;13;25;64;1;47;58;5;250
5;250;2;57;45;35;28;50;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;5;44;6;55;18;41;8;22;61;46;40;4;51;63;16;12;9;36;39;56;19;49;7;23;54;60;14;52;31;15;29;62;43;34;13;25;64;1;47;58
2;57;45;35;28;50;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;5;44;6;55;18;41;8;22;61;46;40;4;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;62;43;34;13;25;60;1;47;58;5;250
5;250;2;57;45;35;28;50;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;30;53;5;44;6;55;18;41;8;22;61;46;40;4;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;62;43;34;13;25;60;1;47;58
2;57;45;35;28;50;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;61;46;40;4;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;62;43;34;13;25;60;1;47;58;5;252
5;252;2;57;45;35;28;50;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;61;46;40;4;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;62;43;34;13;25;60;1;47;58
2;57;45;35;28;50;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;61;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;62;43;34;13;4;60;1;47;58;5;252
5;252;2;57;45;35;28;50;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;61;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;62;43;34;13;4;60;1;47;58
2;57;45;35;28;50;27;42;32;20;13;21;37;24;17;26;10;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;61;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;62;43;34;38;4;60;1;47;58;5;268
5;252;2;57;45;35;28;50;27;42;32;20;38;21;37;24;17;26;10;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;61;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;62;43;34;13;4;60;1;47;58
2;57;45;35;28;50;27;42;32;20;38;21;62;24;17;26;10;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;61;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;37;43;34;13;4;60;1;47;58;5;252
5;252;2;57;45;35;28;50;27;42;32;20;38;21;62;24;17;26;10;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;61;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;37;43;34;13;4;60;1;47;58
2;57;45;35;28;50;27;42;32;20;38;21;62;24;17;26;61;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;10;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;37;43;34;13;4;60;1;47;58;5;244
5;244;2;57;45;35;28;50;27;42;32;20;38;21;62;24;17;26;61;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;10;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;14;52;31;15;29;37;43;34;13;4;60;1;47;58
2;57;45;35;28;50;27;42;32;20;38;21;62;24;17;26;61;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;10;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;47;52;31;15;29;37;43;34;13;4;60;1;14;58;5;244
6;244;2;57;45;35;28;50;27;42;32;20;38;21;62;24;17;26;61;48;59;33;11;3;22;53;5;44;6;55;18;41;8;30;10;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;47;52;31;15;29;37;43;34;13;4;60;1;14;58
2;57;45;35;28;50;27;42;32;20;38;21;62;24;17;26;61;48;59;33;11;3;5;53;22;44;6;55;18;41;8;30;10;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;47;52;31;15;29;37;43;34;13;4;60;1;14;58;6;244
6;244;2;57;45;35;28;50;27;42;32;20;38;21;62;24;17;26;61;48;59;33;11;3;5;53;22;44;6;55;18;41;8;30;10;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;47;52;31;15;29;37;43;34;13;4;60;1;14;58
2;57;45;35;28;50;27;42;32;20;38;21;62;24;17;26;61;48;59;33;11;3;5;53;22;44;6;55;18;41;8;1;10;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;47;52;31;15;29;37;43;34;13;4;60;30;14;58;6;244
6;244;2;57;45;35;28;50;27;42;32;20;38;21;62;24;17;26;61;48;59;33;11;3;5;53;22;44;6;55;18;41;8;1;10;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;47;52;31;15;29;37;43;34;13;4;60;30;14;58
2;50;45;35;28;57;27;42;32;20;38;21;62;24;17;26;61;48;59;33;11;3;5;53;22;44;6;55;18;41;8;1;10;46;40;25;51;63;16;12;9;36;39;56;19;49;7;23;54;64;47;52;31;15;29;37;43;34;13;4;60;30;14;58;6;252
