"X1";"X5902731";"X11";"X16";"X13";"X8";"X17";"X20";"X3";"X5";"X12";"X15";"X23";"X19";"X18";"X1.1";"X10";"X25";"X24";"X7";"X9";"X2";"X26";"X6";"X21";"X22";"X14";"X4"
19;9;24;5;6;4;14;10;16;26;2;20;11;8;7;1;23;25;18;22;3;17;13;12;21;15;6;6053632
6;6053632;19;9;24;5;6;4;14;10;16;26;2;20;11;8;7;1;23;25;18;22;3;17;13;12;21;15
19;9;24;5;6;26;14;10;16;4;2;20;11;8;7;1;23;25;18;22;3;17;13;12;21;15;6;6054798
7;6054798;19;9;24;5;6;26;14;10;16;4;2;20;11;8;7;1;23;25;18;22;3;17;13;12;21;15
19;9;24;5;6;26;14;10;16;4;2;20;11;8;7;1;23;3;18;22;25;17;13;12;21;15;7;5997613
7;5997613;19;9;24;5;6;26;14;10;16;4;2;20;11;8;7;1;23;3;18;22;25;17;13;12;21;15
19;9;24;5;6;26;14;10;16;4;2;20;11;8;7;18;23;3;1;22;25;17;13;12;21;15;7;5990703
7;5990703;19;9;24;5;6;26;14;10;16;4;2;20;11;8;7;18;23;3;1;22;25;17;13;12;21;15
19;9;24;5;6;26;14;10;16;4;2;20;11;17;7;18;23;3;1;22;25;8;13;12;21;15;7;5997541
7;5997541;19;9;24;5;6;26;14;10;16;4;2;20;11;17;7;18;23;3;1;22;25;8;13;12;21;15
19;9;24;5;6;26;14;10;22;4;2;20;11;17;7;18;23;3;1;16;25;8;13;12;21;15;7;6000645
7;6000645;19;9;24;5;6;26;14;10;22;4;2;20;11;17;7;18;23;3;1;16;25;8;13;12;21;15
19;9;24;5;6;26;14;10;22;4;2;20;3;17;7;18;23;11;1;16;25;8;13;12;21;15;7;6063191
7;6063191;19;9;24;5;6;26;14;10;22;4;2;20;3;17;7;18;23;11;1;16;25;8;13;12;21;15
19;9;24;5;1;26;14;10;22;4;2;20;3;17;7;18;23;11;6;16;25;8;13;12;21;15;7;6116749
7;6116749;19;9;24;5;1;26;14;10;22;4;2;20;3;17;7;18;23;11;6;16;25;8;13;12;21;15
19;9;24;5;1;26;14;10;23;4;2;20;3;17;7;18;22;11;6;16;25;8;13;12;21;15;7;6116220
7;6116220;19;9;24;5;1;26;14;10;23;4;2;20;3;17;7;18;22;11;6;16;25;8;13;12;21;15
19;9;24;5;1;26;14;11;23;4;2;20;3;17;7;18;22;10;6;16;25;8;13;12;21;15;7;6121706
7;6121706;19;9;24;5;1;26;14;11;23;4;2;20;3;17;7;18;22;10;6;16;25;8;13;12;21;15
19;9;24;22;1;26;14;11;23;4;2;20;3;17;7;18;5;10;6;16;25;8;13;12;21;15;7;6023209
7;6023209;19;9;24;22;1;26;14;11;23;4;2;20;3;17;7;18;5;10;6;16;25;8;13;12;21;15
19;9;24;22;1;26;14;11;23;12;2;20;3;17;7;18;5;10;6;16;25;8;13;4;21;15;7;5980113
7;5980113;19;9;24;22;1;26;14;11;23;12;2;20;3;17;7;18;5;10;6;16;25;8;13;4;21;15
19;9;23;22;1;26;14;11;24;12;2;20;3;17;7;18;5;10;6;16;25;8;13;4;21;15;7;5985580
7;5985580;19;9;23;22;1;26;14;11;24;12;2;20;3;17;7;18;5;10;6;16;25;8;13;4;21;15
19;9;23;22;1;26;14;11;24;12;2;20;3;17;7;18;15;10;6;16;25;8;13;4;21;5;7;6101691
7;6101691;19;9;23;22;1;26;14;11;24;12;2;20;3;17;7;18;15;10;6;16;25;8;13;4;21;5
19;9;23;22;1;26;14;11;24;12;2;3;20;17;7;18;15;10;6;16;25;8;13;4;21;5;7;6109820
7;6109820;19;9;23;22;1;26;14;11;24;12;2;3;20;17;7;18;15;10;6;16;25;8;13;4;21;5
18;9;23;22;1;26;14;11;24;12;2;3;20;17;7;19;15;10;6;16;25;8;13;4;21;5;7;6074723
7;6074723;18;9;23;22;1;26;14;11;24;12;2;3;20;17;7;19;15;10;6;16;25;8;13;4;21;5
16;9;23;22;1;26;14;11;24;12;2;3;20;17;7;19;15;10;6;18;25;8;13;4;21;5;7;6087715
7;6087715;16;9;23;22;1;26;14;11;24;12;2;3;20;17;7;19;15;10;6;18;25;8;13;4;21;5
16;9;23;22;1;26;14;11;24;12;2;3;20;17;7;19;15;10;6;21;25;8;13;4;18;5;7;6066057
7;6066057;16;9;23;22;1;26;14;11;24;12;2;3;20;17;7;19;15;10;6;21;25;8;13;4;18;5
16;9;23;22;1;26;14;13;24;12;2;3;20;17;7;19;15;10;6;21;25;8;11;4;18;5;7;6046211
7;6046211;16;9;23;22;1;26;14;13;24;12;2;3;20;17;7;19;15;10;6;21;25;8;11;4;18;5
16;9;23;22;1;26;14;13;24;12;2;3;20;17;7;19;15;10;6;21;25;5;11;4;18;8;7;5914833
7;5914833;16;9;23;22;1;26;14;13;24;12;2;3;20;17;7;19;15;10;6;21;25;5;11;4;18;8
26;9;23;22;1;16;14;13;24;12;2;3;20;17;7;19;15;10;6;21;25;5;11;4;18;8;7;5954526
7;5954526;26;9;23;22;1;16;14;13;24;12;2;3;20;17;7;19;15;10;6;21;25;5;11;4;18;8
26;9;12;22;1;16;14;13;24;23;2;3;20;17;7;19;15;10;6;21;25;5;11;4;18;8;7;6006105
8;6006105;26;9;12;22;1;16;14;13;24;23;2;3;20;17;7;19;15;10;6;21;25;5;11;4;18;8
26;9;12;22;1;16;14;13;24;23;2;3;20;17;7;19;15;10;6;21;4;5;11;25;18;8;8;6018674
8;6018674;26;9;12;22;1;16;14;13;24;23;2;3;20;17;7;19;15;10;6;21;4;5;11;25;18;8
26;9;12;22;1;16;14;13;24;23;2;3;20;17;7;19;15;10;21;6;4;5;11;25;18;8;8;6007257
8;6007257;26;9;12;22;1;16;14;13;24;23;2;3;20;17;7;19;15;10;21;6;4;5;11;25;18;8
26;9;12;22;1;16;14;13;24;23;2;3;20;17;7;19;15;11;21;6;4;5;10;25;18;8;8;5986580
8;5986580;26;9;12;22;1;16;14;13;24;23;2;3;20;17;7;19;15;11;21;6;4;5;10;25;18;8
26;9;12;22;1;16;14;13;24;23;2;11;20;17;7;19;15;3;21;6;4;5;10;25;18;8;8;6039561
8;6039561;26;9;12;22;1;16;14;13;24;23;2;11;20;17;7;19;15;3;21;6;4;5;10;25;18;8
26;9;12;22;1;16;14;13;24;23;2;11;6;17;7;19;15;3;21;20;4;5;10;25;18;8;8;6087812
8;6087812;26;9;12;22;1;16;14;13;24;23;2;11;6;17;7;19;15;3;21;20;4;5;10;25;18;8
26;9;10;22;1;16;14;13;24;23;2;11;6;17;7;19;15;3;21;20;4;5;12;25;18;8;8;6096043
8;6096043;26;9;10;22;1;16;14;13;24;23;2;11;6;17;7;19;15;3;21;20;4;5;12;25;18;8
26;9;10;22;1;16;14;20;24;23;2;11;6;17;7;19;15;3;21;13;4;5;12;25;18;8;8;6065196
8;6065196;26;9;10;22;1;16;14;20;24;23;2;11;6;17;7;19;15;3;21;13;4;5;12;25;18;8
26;9;10;22;1;16;3;20;24;23;2;11;6;17;7;19;15;14;21;13;4;5;12;25;18;8;8;6072636
8;6072636;26;9;10;22;1;16;3;20;24;23;2;11;6;17;7;19;15;14;21;13;4;5;12;25;18;8
26;9;10;22;1;16;3;20;24;23;2;14;6;17;7;19;15;11;21;13;4;5;12;25;18;8;8;6169621
8;6169621;26;9;10;22;1;16;3;20;24;23;2;14;6;17;7;19;15;11;21;13;4;5;12;25;18;8
26;9;10;22;1;16;14;20;24;23;2;3;6;17;7;19;15;11;21;13;4;5;12;25;18;8;8;6014786
8;6014786;26;9;10;22;1;16;14;20;24;23;2;3;6;17;7;19;15;11;21;13;4;5;12;25;18;8
26;9;10;17;1;16;14;20;24;23;2;3;6;22;7;19;15;11;21;13;4;5;12;25;18;8;8;6012842
8;6012842;26;9;10;17;1;16;14;20;24;23;2;3;6;22;7;19;15;11;21;13;4;5;12;25;18;8
26;9;10;17;1;16;14;20;24;23;5;3;6;22;7;19;15;11;21;13;4;2;12;25;18;8;8;5825628
8;5825628;26;9;10;17;1;16;14;20;24;23;5;3;6;22;7;19;15;11;21;13;4;2;12;25;18;8
26;25;10;17;1;16;14;20;24;23;5;3;6;22;7;19;15;11;21;13;4;2;12;9;18;8;8;5814911
8;5814911;26;25;10;17;1;16;14;20;24;23;5;3;6;22;7;19;15;11;21;13;4;2;12;9;18;8
26;25;10;17;1;16;14;20;24;23;5;3;6;18;7;19;15;11;21;13;4;2;12;9;22;8;8;5786975
8;5786975;26;25;10;17;1;16;14;20;24;23;5;3;6;18;7;19;15;11;21;13;4;2;12;9;22;8
26;25;10;17;1;16;14;20;24;23;21;3;6;18;7;19;15;11;5;13;4;2;12;9;22;8;8;5770125
8;5770125;26;25;10;17;1;16;14;20;24;23;21;3;6;18;7;19;15;11;5;13;4;2;12;9;22;8
26;25;10;17;9;16;14;20;24;23;21;3;6;18;7;19;15;11;5;13;4;2;12;1;22;8;8;5771826
8;5771826;26;25;10;17;9;16;14;20;24;23;21;3;6;18;7;19;15;11;5;13;4;2;12;1;22;8
26;25;10;17;9;16;14;20;24;23;21;3;6;18;7;15;19;11;5;13;4;2;12;1;22;8;8;5756317
8;5756317;26;25;10;17;9;16;14;20;24;23;21;3;6;18;7;15;19;11;5;13;4;2;12;1;22;8
26;25;10;17;9;16;14;20;24;23;21;3;22;18;7;15;19;11;5;13;4;2;12;1;6;8;8;5757510
8;5757510;26;25;10;17;9;16;14;20;24;23;21;3;22;18;7;15;19;11;5;13;4;2;12;1;6;8
26;21;10;17;9;16;14;20;24;23;25;3;22;18;7;15;19;11;5;13;4;2;12;1;6;8;8;5786752
8;5786752;26;21;10;17;9;16;14;20;24;23;25;3;22;18;7;15;19;11;5;13;4;2;12;1;6;8
26;11;10;17;9;16;14;20;24;23;25;3;22;18;7;15;19;21;5;13;4;2;12;1;6;8;8;5783769
9;5783769;26;11;10;17;9;16;14;20;24;23;25;3;22;18;7;15;19;21;5;13;4;2;12;1;6;8
26;11;10;17;9;16;25;20;24;23;14;3;22;18;7;15;19;21;5;13;4;2;12;1;6;8;9;5720485
9;5720485;26;11;10;17;9;16;25;20;24;23;14;3;22;18;7;15;19;21;5;13;4;2;12;1;6;8
26;11;10;21;9;16;25;20;24;23;14;3;22;18;7;15;19;17;5;13;4;2;12;1;6;8;9;5784814
9;5784814;26;11;10;21;9;16;25;20;24;23;14;3;22;18;7;15;19;17;5;13;4;2;12;1;6;8
26;11;19;21;9;16;25;20;24;23;14;3;22;18;7;15;10;17;5;13;4;2;12;1;6;8;9;5816995
9;5816995;26;11;19;21;9;16;25;20;24;23;14;3;22;18;7;15;10;17;5;13;4;2;12;1;6;8
26;11;19;21;9;16;25;20;24;23;14;3;22;12;7;15;10;17;5;13;4;2;18;1;6;8;9;5814869
9;5814869;26;11;19;21;9;16;25;20;24;23;14;3;22;12;7;15;10;17;5;13;4;2;18;1;6;8
26;11;19;21;9;16;17;20;24;23;14;3;22;12;7;15;10;25;5;13;4;2;18;1;6;8;9;5814627
9;5814627;26;11;19;21;9;16;17;20;24;23;14;3;22;12;7;15;10;25;5;13;4;2;18;1;6;8
26;11;19;21;9;16;17;20;23;24;14;3;22;12;7;15;10;25;5;13;4;2;18;1;6;8;9;5826327
9;5826327;26;11;19;21;9;16;17;20;23;24;14;3;22;12;7;15;10;25;5;13;4;2;18;1;6;8
26;11;19;21;9;25;17;20;23;24;14;3;22;12;7;15;10;16;5;13;4;2;18;1;6;8;9;5822740
9;5822740;26;11;19;21;9;25;17;20;23;24;14;3;22;12;7;15;10;16;5;13;4;2;18;1;6;8
26;17;19;21;9;25;11;20;23;24;14;3;22;12;7;15;10;16;5;13;4;2;18;1;6;8;9;5810493
9;5810493;26;17;19;21;9;25;11;20;23;24;14;3;22;12;7;15;10;16;5;13;4;2;18;1;6;8
26;17;19;21;9;25;11;20;23;24;14;16;22;12;7;15;10;3;5;13;4;2;18;1;6;8;9;5884870
9;5884870;26;17;19;21;9;25;11;20;23;24;14;16;22;12;7;15;10;3;5;13;4;2;18;1;6;8
14;17;19;21;9;25;11;20;23;24;26;16;22;12;7;15;10;3;5;13;4;2;18;1;6;8;9;5951820
9;5951820;14;17;19;21;9;25;11;20;23;24;26;16;22;12;7;15;10;3;5;13;4;2;18;1;6;8
1;17;19;21;9;25;11;20;23;24;26;16;22;12;7;15;10;3;5;13;4;2;18;14;6;8;9;6008687
9;6008687;1;17;19;21;9;25;11;20;23;24;26;16;22;12;7;15;10;3;5;13;4;2;18;14;6;8
1;17;19;21;9;25;11;20;23;24;6;16;22;12;7;15;10;3;5;13;4;2;18;14;26;8;9;6012665
9;6012665;1;17;19;21;9;25;11;20;23;24;6;16;22;12;7;15;10;3;5;13;4;2;18;14;26;8
22;17;19;21;9;25;11;20;23;24;6;16;1;12;7;15;10;3;5;13;4;2;18;14;26;8;9;5961070
9;5961070;22;17;19;21;9;25;11;20;23;24;6;16;1;12;7;15;10;3;5;13;4;2;18;14;26;8
22;17;19;21;9;25;11;20;23;24;7;16;1;12;6;15;10;3;5;13;4;2;18;14;26;8;9;5941832
9;5941832;22;17;19;21;9;25;11;20;23;24;7;16;1;12;6;15;10;3;5;13;4;2;18;14;26;8
10;17;19;21;9;25;11;20;23;24;7;16;1;12;6;15;22;3;5;13;4;2;18;14;26;8;9;5945608
9;5945608;10;17;19;21;9;25;11;20;23;24;7;16;1;12;6;15;22;3;5;13;4;2;18;14;26;8
10;17;19;21;9;25;11;20;23;24;7;16;1;12;6;15;22;3;2;13;4;5;18;14;26;8;9;6416651
9;6416651;10;17;19;21;9;25;11;20;23;24;7;16;1;12;6;15;22;3;2;13;4;5;18;14;26;8
4;17;19;21;9;25;11;20;23;24;7;16;1;12;6;15;22;3;2;13;10;5;18;14;26;8;9;6399931
9;6399931;4;17;19;21;9;25;11;20;23;24;7;16;1;12;6;15;22;3;2;13;10;5;18;14;26;8
4;17;19;21;9;25;11;20;8;24;7;16;1;12;6;15;22;3;2;13;10;5;18;14;26;23;9;6377879
9;6377879;4;17;19;21;9;25;11;20;8;24;7;16;1;12;6;15;22;3;2;13;10;5;18;14;26;23
4;17;19;21;9;25;11;20;1;24;7;16;8;12;6;15;22;3;2;13;10;5;18;14;26;23;9;6336816
9;6336816;4;17;19;21;9;25;11;20;1;24;7;16;8;12;6;15;22;3;2;13;10;5;18;14;26;23
4;17;19;21;9;25;11;20;1;24;7;16;8;12;15;6;22;3;2;13;10;5;18;14;26;23;9;6358905
10;6358905;4;17;19;21;9;25;11;20;1;24;7;16;8;12;15;6;22;3;2;13;10;5;18;14;26;23
4;17;19;13;9;25;11;20;1;24;7;16;8;12;15;6;22;3;2;21;10;5;18;14;26;23;10;6331529
10;6331529;4;17;19;13;9;25;11;20;1;24;7;16;8;12;15;6;22;3;2;21;10;5;18;14;26;23
4;17;19;13;9;25;11;20;1;24;7;16;8;5;15;6;22;3;2;21;10;12;18;14;26;23;10;6115828
10;6115828;4;17;19;13;9;25;11;20;1;24;7;16;8;5;15;6;22;3;2;21;10;12;18;14;26;23
4;17;19;13;9;6;11;20;1;24;7;16;8;5;15;25;22;3;2;21;10;12;18;14;26;23;10;6116066
10;6116066;4;17;19;13;9;6;11;20;1;24;7;16;8;5;15;25;22;3;2;21;10;12;18;14;26;23
4;17;19;13;9;6;11;20;1;24;7;16;25;5;15;8;22;3;2;21;10;12;18;14;26;23;10;6149713
10;6149713;4;17;19;13;9;6;11;20;1;24;7;16;25;5;15;8;22;3;2;21;10;12;18;14;26;23
4;21;19;13;9;6;11;20;1;24;7;16;25;5;15;8;22;3;2;17;10;12;18;14;26;23;10;6136488
10;6136488;4;21;19;13;9;6;11;20;1;24;7;16;25;5;15;8;22;3;2;17;10;12;18;14;26;23
4;21;19;13;9;10;11;20;1;24;7;16;25;5;15;8;22;3;2;17;6;12;18;14;26;23;10;6162522
10;6162522;4;21;19;13;9;10;11;20;1;24;7;16;25;5;15;8;22;3;2;17;6;12;18;14;26;23
4;21;19;13;9;10;11;20;1;24;7;16;25;5;15;8;22;3;2;23;6;12;18;14;26;17;10;6169130
10;6169130;4;21;19;13;9;10;11;20;1;24;7;16;25;5;15;8;22;3;2;23;6;12;18;14;26;17
4;21;3;13;9;10;11;20;1;24;7;16;25;5;15;8;22;19;2;23;6;12;18;14;26;17;10;6098841
10;6098841;4;21;3;13;9;10;11;20;1;24;7;16;25;5;15;8;22;19;2;23;6;12;18;14;26;17
4;6;3;13;9;10;11;20;1;24;7;16;25;5;15;8;22;19;2;23;21;12;18;14;26;17;10;6104900
10;6104900;4;6;3;13;9;10;11;20;1;24;7;16;25;5;15;8;22;19;2;23;21;12;18;14;26;17
4;6;3;13;9;10;11;20;1;24;7;25;16;5;15;8;22;19;2;23;21;12;18;14;26;17;10;6103871
10;6103871;4;6;3;13;9;10;11;20;1;24;7;25;16;5;15;8;22;19;2;23;21;12;18;14;26;17
4;6;3;13;9;10;11;20;1;24;7;25;16;5;15;8;22;19;2;23;21;12;17;14;26;18;10;5967966
10;5967966;4;6;3;13;9;10;11;20;1;24;7;25;16;5;15;8;22;19;2;23;21;12;17;14;26;18
4;6;3;13;10;9;11;20;1;24;7;25;16;5;15;8;22;19;2;23;21;12;17;14;26;18;10;5853212
10;5853212;4;6;3;13;10;9;11;20;1;24;7;25;16;5;15;8;22;19;2;23;21;12;17;14;26;18
4;6;3;13;10;9;11;20;1;5;7;25;16;24;15;8;22;19;2;23;21;12;17;14;26;18;10;5961619
10;5961619;4;6;3;13;10;9;11;20;1;5;7;25;16;24;15;8;22;19;2;23;21;12;17;14;26;18
4;6;3;13;10;9;11;20;1;5;7;25;16;24;15;8;22;19;2;14;21;12;17;23;26;18;10;6002102
10;6002102;4;6;3;13;10;9;11;20;1;5;7;25;16;24;15;8;22;19;2;14;21;12;17;23;26;18
4;6;3;13;10;9;11;20;1;5;7;25;22;24;15;8;16;19;2;14;21;12;17;23;26;18;10;6009075
10;6009075;4;6;3;13;10;9;11;20;1;5;7;25;22;24;15;8;16;19;2;14;21;12;17;23;26;18
4;6;3;8;10;9;11;20;1;5;7;25;22;24;15;13;16;19;2;14;21;12;17;23;26;18;10;6033142
10;6033142;4;6;3;8;10;9;11;20;1;5;7;25;22;24;15;13;16;19;2;14;21;12;17;23;26;18
4;6;3;26;10;9;11;20;1;5;7;25;22;24;15;13;16;19;2;14;21;12;17;23;8;18;10;6043974
10;6043974;4;6;3;26;10;9;11;20;1;5;7;25;22;24;15;13;16;19;2;14;21;12;17;23;8;18
4;6;3;26;10;9;23;20;1;5;7;25;22;24;15;13;16;19;2;14;21;12;17;11;8;18;10;6051035
10;6051035;4;6;3;26;10;9;23;20;1;5;7;25;22;24;15;13;16;19;2;14;21;12;17;11;8;18
4;6;3;26;10;9;13;20;1;5;7;25;22;24;15;23;16;19;2;14;21;12;17;11;8;18;10;6051605
10;6051605;4;6;3;26;10;9;13;20;1;5;7;25;22;24;15;23;16;19;2;14;21;12;17;11;8;18
4;6;3;26;10;9;13;20;1;25;7;5;22;24;15;23;16;19;2;14;21;12;17;11;8;18;10;5911973
11;5911973;4;6;3;26;10;9;13;20;1;25;7;5;22;24;15;23;16;19;2;14;21;12;17;11;8;18
4;14;3;26;10;9;13;20;1;25;7;5;22;24;15;23;16;19;2;6;21;12;17;11;8;18;11;5868038
11;5868038;4;14;3;26;10;9;13;20;1;25;7;5;22;24;15;23;16;19;2;6;21;12;17;11;8;18
4;14;3;26;10;9;13;16;1;25;7;5;22;24;15;23;20;19;2;6;21;12;17;11;8;18;11;5845141
11;5845141;4;14;3;26;10;9;13;16;1;25;7;5;22;24;15;23;20;19;2;6;21;12;17;11;8;18
4;14;3;26;1;9;13;16;10;25;7;5;22;24;15;23;20;19;2;6;21;12;17;11;8;18;11;5868765
11;5868765;4;14;3;26;1;9;13;16;10;25;7;5;22;24;15;23;20;19;2;6;21;12;17;11;8;18
4;14;3;26;1;9;13;16;10;25;7;15;22;24;5;23;20;19;2;6;21;12;17;11;8;18;11;5939975
11;5939975;4;14;3;26;1;9;13;16;10;25;7;15;22;24;5;23;20;19;2;6;21;12;17;11;8;18
4;14;20;26;1;9;13;16;10;25;7;15;22;24;5;23;3;19;2;6;21;12;17;11;8;18;11;6045927
11;6045927;4;14;20;26;1;9;13;16;10;25;7;15;22;24;5;23;3;19;2;6;21;12;17;11;8;18
4;14;20;26;1;7;13;16;10;25;9;15;22;24;5;23;3;19;2;6;21;12;17;11;8;18;11;6045461
11;6045461;4;14;20;26;1;7;13;16;10;25;9;15;22;24;5;23;3;19;2;6;21;12;17;11;8;18
4;14;20;26;13;7;1;16;10;25;9;15;22;24;5;23;3;19;2;6;21;12;17;11;8;18;11;6064203
11;6064203;4;14;20;26;13;7;1;16;10;25;9;15;22;24;5;23;3;19;2;6;21;12;17;11;8;18
4;14;20;26;13;7;1;16;10;25;9;15;22;24;5;2;3;19;23;6;21;12;17;11;8;18;11;6072066
11;6072066;4;14;20;26;13;7;1;16;10;25;9;15;22;24;5;2;3;19;23;6;21;12;17;11;8;18
4;14;20;26;18;7;1;16;10;25;9;15;22;24;5;2;3;19;23;6;21;12;17;11;8;13;11;6138126
11;6138126;4;14;20;26;18;7;1;16;10;25;9;15;22;24;5;2;3;19;23;6;21;12;17;11;8;13
4;14;15;26;18;7;1;16;10;25;9;20;22;24;5;2;3;19;23;6;21;12;17;11;8;13;11;6123592
11;6123592;4;14;15;26;18;7;1;16;10;25;9;20;22;24;5;2;3;19;23;6;21;12;17;11;8;13
4;14;15;26;18;7;1;16;10;25;9;20;22;24;5;2;6;19;23;3;21;12;17;11;8;13;11;6070901
11;6070901;4;14;15;26;18;7;1;16;10;25;9;20;22;24;5;2;6;19;23;3;21;12;17;11;8;13
4;14;15;26;18;7;1;16;10;21;9;20;22;24;5;2;6;19;23;3;25;12;17;11;8;13;11;5988779
11;5988779;4;14;15;26;18;7;1;16;10;21;9;20;22;24;5;2;6;19;23;3;25;12;17;11;8;13
4;6;15;26;18;7;1;16;10;21;9;20;22;24;5;2;14;19;23;3;25;12;17;11;8;13;11;5890979
11;5890979;4;6;15;26;18;7;1;16;10;21;9;20;22;24;5;2;14;19;23;3;25;12;17;11;8;13
4;6;1;26;18;7;15;16;10;21;9;20;22;24;5;2;14;19;23;3;25;12;17;11;8;13;11;5849234
11;5849234;4;6;1;26;18;7;15;16;10;21;9;20;22;24;5;2;14;19;23;3;25;12;17;11;8;13
4;6;1;26;18;7;15;16;23;21;9;20;22;24;5;2;14;19;10;3;25;12;17;11;8;13;11;5851776
11;5851776;4;6;1;26;18;7;15;16;23;21;9;20;22;24;5;2;14;19;10;3;25;12;17;11;8;13
4;6;1;26;18;7;15;16;23;21;9;20;22;24;10;2;14;19;5;3;25;12;17;11;8;13;11;5662339
11;5662339;4;6;1;26;18;7;15;16;23;21;9;20;22;24;10;2;14;19;5;3;25;12;17;11;8;13
4;6;1;26;18;7;15;16;23;21;9;20;11;24;10;2;14;19;5;3;25;12;17;22;8;13;11;5647551
11;5647551;4;6;1;26;18;7;15;16;23;21;9;20;11;24;10;2;14;19;5;3;25;12;17;22;8;13
4;6;1;26;18;7;15;16;23;22;9;20;11;24;10;2;14;19;5;3;25;12;17;21;8;13;11;5715245
11;5715245;4;6;1;26;18;7;15;16;23;22;9;20;11;24;10;2;14;19;5;3;25;12;17;21;8;13
4;6;1;26;18;3;15;16;23;22;9;20;11;24;10;2;14;19;5;7;25;12;17;21;8;13;11;5815172
11;5815172;4;6;1;26;18;3;15;16;23;22;9;20;11;24;10;2;14;19;5;7;25;12;17;21;8;13
12;6;1;26;18;3;15;16;23;22;9;20;11;24;10;2;14;19;5;7;25;4;17;21;8;13;11;5796574
12;5796574;12;6;1;26;18;3;15;16;23;22;9;20;11;24;10;2;14;19;5;7;25;4;17;21;8;13
12;6;1;26;18;3;14;16;23;22;9;20;11;24;10;2;15;19;5;7;25;4;17;21;8;13;12;5835868
12;5835868;12;6;1;26;18;3;14;16;23;22;9;20;11;24;10;2;15;19;5;7;25;4;17;21;8;13
12;6;1;26;18;3;14;16;23;22;9;20;11;24;10;15;2;19;5;7;25;4;17;21;8;13;12;5847269
12;5847269;12;6;1;26;18;3;14;16;23;22;9;20;11;24;10;15;2;19;5;7;25;4;17;21;8;13
12;6;1;26;18;3;7;16;23;22;9;20;11;24;10;15;2;19;5;14;25;4;17;21;8;13;12;5884116
12;5884116;12;6;1;26;18;3;7;16;23;22;9;20;11;24;10;15;2;19;5;14;25;4;17;21;8;13
12;6;1;26;18;3;7;16;23;22;9;20;11;24;10;15;2;21;5;14;25;4;17;19;8;13;12;5826494
12;5826494;12;6;1;26;18;3;7;16;23;22;9;20;11;24;10;15;2;21;5;14;25;4;17;19;8;13
12;6;1;13;18;3;7;16;23;22;9;20;11;24;10;15;2;21;5;14;25;4;17;19;8;26;12;5820550
12;5820550;12;6;1;13;18;3;7;16;23;22;9;20;11;24;10;15;2;21;5;14;25;4;17;19;8;26
12;6;1;13;18;3;7;16;8;22;9;20;11;24;10;15;2;21;5;14;25;4;17;19;23;26;12;5771939
12;5771939;12;6;1;13;18;3;7;16;8;22;9;20;11;24;10;15;2;21;5;14;25;4;17;19;23;26
12;6;1;13;18;3;7;16;8;22;9;17;11;24;10;15;2;21;5;14;25;4;20;19;23;26;12;5871811
12;5871811;12;6;1;13;18;3;7;16;8;22;9;17;11;24;10;15;2;21;5;14;25;4;20;19;23;26
12;6;1;13;18;3;7;16;8;22;17;9;11;24;10;15;2;21;5;14;25;4;20;19;23;26;12;5850942
12;5850942;12;6;1;13;18;3;7;16;8;22;17;9;11;24;10;15;2;21;5;14;25;4;20;19;23;26
12;6;1;13;18;3;7;16;8;17;22;9;11;24;10;15;2;21;5;14;25;4;20;19;23;26;12;5844077
12;5844077;12;6;1;13;18;3;7;16;8;17;22;9;11;24;10;15;2;21;5;14;25;4;20;19;23;26
12;6;1;13;18;3;7;16;11;17;22;9;8;24;10;15;2;21;5;14;25;4;20;19;23;26;12;5815039
12;5815039;12;6;1;13;18;3;7;16;11;17;22;9;8;24;10;15;2;21;5;14;25;4;20;19;23;26
12;6;1;13;3;18;7;16;11;17;22;9;8;24;10;15;2;21;5;14;25;4;20;19;23;26;12;5870264
12;5870264;12;6;1;13;3;18;7;16;11;17;22;9;8;24;10;15;2;21;5;14;25;4;20;19;23;26
22;6;1;13;3;18;7;16;11;17;12;9;8;24;10;15;2;21;5;14;25;4;20;19;23;26;12;5849255
12;5849255;22;6;1;13;3;18;7;16;11;17;12;9;8;24;10;15;2;21;5;14;25;4;20;19;23;26
22;6;1;13;24;18;7;16;11;17;12;9;8;3;10;15;2;21;5;14;25;4;20;19;23;26;12;5809490
12;5809490;22;6;1;13;24;18;7;16;11;17;12;9;8;3;10;15;2;21;5;14;25;4;20;19;23;26
22;6;10;13;24;18;7;16;11;17;12;9;8;3;1;15;2;21;5;14;25;4;20;19;23;26;12;5798286
12;5798286;22;6;10;13;24;18;7;16;11;17;12;9;8;3;1;15;2;21;5;14;25;4;20;19;23;26
22;6;10;13;24;18;7;16;11;17;12;9;2;3;1;15;8;21;5;14;25;4;20;19;23;26;12;5782404
12;5782404;22;6;10;13;24;18;7;16;11;17;12;9;2;3;1;15;8;21;5;14;25;4;20;19;23;26
22;6;10;13;24;18;12;16;11;17;7;9;2;3;1;15;8;21;5;14;25;4;20;19;23;26;12;5796885
12;5796885;22;6;10;13;24;18;12;16;11;17;7;9;2;3;1;15;8;21;5;14;25;4;20;19;23;26
22;3;10;13;24;18;12;16;11;17;7;9;2;6;1;15;8;21;5;14;25;4;20;19;23;26;12;5806562
12;5806562;22;3;10;13;24;18;12;16;11;17;7;9;2;6;1;15;8;21;5;14;25;4;20;19;23;26
22;3;10;23;24;18;12;16;11;17;7;9;2;6;1;15;8;21;5;14;25;4;20;19;13;26;12;5812600
