"X1";"X304";"X43";"X11";"X37";"X32";"X53";"X20";"X35";"X41";"X15";"X40";"X50";"X26";"X13";"X14";"X34";"X1.1";"X19";"X42";"X7";"X6";"X29";"X57";"X16";"X2";"X18";"X38";"X12";"X46";"X8";"X36";"X58";"X45";"X64";"X56";"X55";"X17";"X22";"X5";"X61";"X3";"X10";"X59";"X51";"X31";"X33";"X47";"X9";"X48";"X39";"X62";"X24";"X44";"X63";"X4";"X25";"X23";"X21";"X54";"X27";"X60";"X28";"X52";"X49";"X30"
3;272;43;20;40;35;28;45;41;25;15;37;50;64;13;26;34;11;27;30;5;6;53;46;9;7;48;38;32;33;2;36;57;16;21;56;55;17;47;63;61;3;44;54;51;4;10;1;22;23;24;58;39;59;60;18;29;31;14;42;8;12;62;52;49;19
43;20;40;35;28;45;41;25;15;37;50;64;13;26;34;11;27;30;5;6;53;46;9;7;48;38;32;33;2;36;57;16;21;56;55;17;47;63;61;3;44;54;51;4;10;1;22;23;24;58;39;59;60;18;29;31;14;42;8;62;12;52;49;19;3;272
3;272;43;20;40;35;28;45;41;25;15;37;50;64;13;26;34;11;27;30;5;6;53;46;9;7;48;38;32;33;2;36;57;16;21;56;55;17;47;63;61;3;44;54;51;4;10;1;22;23;24;58;39;59;60;18;29;31;14;42;8;62;12;52;49;19
43;20;40;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;33;2;36;57;16;21;56;55;17;47;63;61;3;44;54;51;4;10;1;22;23;24;58;39;59;60;18;29;31;14;42;8;62;12;52;49;19;3;272
3;272;43;20;40;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;33;2;36;57;16;21;56;55;17;47;63;61;3;44;54;51;4;10;1;22;23;24;58;39;59;60;18;29;31;14;42;8;62;12;52;49;19
43;20;40;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;33;2;36;60;16;21;56;55;17;47;63;61;3;44;54;51;4;10;1;22;23;24;58;39;59;57;18;29;31;14;42;8;62;12;52;49;19;3;272
3;272;43;20;40;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;33;2;36;60;16;21;56;55;17;47;63;61;3;44;54;51;4;10;1;22;23;24;58;39;59;57;18;29;31;14;42;8;62;12;52;49;19
43;20;40;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;51;2;36;60;16;21;56;55;17;47;63;61;3;44;54;33;4;10;1;22;23;24;58;39;59;57;18;29;31;14;42;8;62;12;52;49;19;3;272
3;272;43;20;40;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;51;2;36;60;16;21;56;55;17;47;63;61;3;44;54;33;4;10;1;22;23;24;58;39;59;57;18;29;31;14;42;8;62;12;52;49;19
43;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;51;2;36;60;16;21;56;55;17;47;63;61;3;44;54;33;4;10;1;22;23;24;58;39;59;57;18;29;31;14;42;8;40;12;52;49;19;3;278
3;278;43;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;51;2;36;60;16;21;56;55;17;47;63;61;3;44;54;33;4;10;1;22;23;24;58;39;59;57;18;29;31;14;42;8;40;12;52;49;19
43;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;51;2;36;60;16;21;56;55;17;47;63;61;3;44;54;33;4;10;1;22;40;24;58;39;59;57;18;29;31;14;42;8;23;12;52;49;19;3;278
3;278;43;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;51;2;36;60;16;21;56;55;17;47;63;61;3;44;54;33;4;10;1;22;40;24;58;39;59;57;18;29;31;14;42;8;23;12;52;49;19
24;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;51;2;36;60;16;21;56;55;17;47;63;61;3;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;8;23;12;52;49;19;3;278
3;278;24;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;32;51;2;36;60;16;21;56;55;17;47;63;61;3;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;8;23;12;52;49;19
24;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;55;17;47;63;61;32;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;8;23;12;52;49;19;3;290
3;290;24;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;55;17;47;63;61;32;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;8;23;12;52;49;19
24;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;55;17;47;49;61;32;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;8;23;12;52;63;19;3;290
4;290;24;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;55;17;47;49;61;32;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;8;23;12;52;63;19
24;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;55;19;47;49;61;32;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;8;23;12;52;63;17;4;290
4;290;24;20;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;55;19;47;49;61;32;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;8;23;12;52;63;17
24;55;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;20;19;47;49;61;32;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;8;23;12;52;63;17;4;292
4;292;24;55;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;20;19;47;49;61;32;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;8;23;12;52;63;17
24;55;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;20;8;47;49;61;32;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;19;23;12;52;63;17;4;292
4;292;24;55;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;20;8;47;49;61;32;44;54;33;4;10;1;22;40;43;58;39;59;57;18;29;31;14;42;19;23;12;52;63;17
24;55;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;1;49;40;43;58;39;59;57;18;29;31;14;42;19;23;12;52;63;17;4;292
4;292;24;55;62;35;28;45;41;25;15;37;50;64;13;26;34;11;27;7;5;6;53;46;9;30;48;38;3;51;2;36;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;1;49;40;43;58;39;59;57;18;29;31;14;42;19;23;12;52;63;17
24;55;62;35;28;45;41;25;15;37;50;64;13;26;36;11;27;7;5;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;1;49;40;43;58;39;59;57;18;29;31;14;42;19;23;12;52;63;17;4;302
4;302;24;55;62;35;28;45;41;25;15;37;50;64;13;26;36;11;27;7;5;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;1;49;40;43;58;39;59;57;18;29;31;14;42;19;23;12;52;63;17
13;55;62;35;28;45;41;25;15;37;50;64;24;26;36;11;27;7;5;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;1;49;40;43;58;39;59;57;18;29;31;14;42;19;23;12;52;63;17;4;302
4;302;13;55;62;35;28;45;41;25;15;37;50;64;24;26;36;11;27;7;5;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;1;49;40;43;58;39;59;57;18;29;31;14;42;19;23;12;52;63;17
13;55;62;35;28;45;41;25;15;37;50;64;24;26;36;11;27;12;5;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;1;49;40;43;58;39;59;57;18;29;31;14;42;19;23;7;52;63;17;4;302
4;302;13;55;62;35;28;45;41;25;15;37;50;64;24;26;36;11;27;12;5;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;1;49;40;43;58;39;59;57;18;29;31;14;42;19;23;7;52;63;17
13;55;62;35;28;45;41;25;15;37;50;64;24;26;36;11;27;12;5;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;29;49;40;43;58;39;59;57;18;1;31;14;42;19;23;7;52;63;17;4;310
4;310;13;55;62;35;28;45;41;25;15;37;50;64;24;26;36;11;27;12;5;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;29;49;40;43;58;39;59;57;18;1;31;14;42;19;23;7;52;63;17
13;55;62;35;28;45;41;25;15;37;50;64;24;26;36;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;29;49;40;43;58;39;59;57;18;1;31;14;42;19;23;7;52;5;17;4;310
4;310;13;55;62;35;28;45;41;25;15;37;50;64;24;26;36;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;29;49;40;43;58;39;59;57;18;1;31;14;42;19;23;7;52;5;17
13;55;62;35;28;45;41;25;19;37;50;64;24;26;36;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;29;49;40;43;58;39;59;57;18;1;31;14;42;15;23;7;52;5;17;4;310
4;310;13;55;62;35;28;45;41;25;19;37;50;64;24;26;36;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;16;21;56;20;8;47;22;61;32;44;54;33;4;10;29;49;40;43;58;39;59;57;18;1;31;14;42;15;23;7;52;5;17
13;55;62;16;28;45;41;25;19;37;50;64;24;26;36;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;35;21;56;20;8;47;22;61;32;44;54;33;4;10;29;49;40;43;58;39;59;57;18;1;31;14;42;15;23;7;52;5;17;4;302
4;302;13;55;62;16;28;45;41;25;19;37;50;64;24;26;36;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;35;21;56;20;8;47;22;61;32;44;54;33;4;10;29;49;40;43;58;39;59;57;18;1;31;14;42;15;23;7;52;5;17
13;55;62;16;28;45;41;25;19;37;50;64;24;26;57;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;35;21;56;20;8;47;22;61;32;44;54;33;4;10;29;49;40;43;58;39;59;36;18;1;31;14;42;15;23;7;52;5;17;4;274
4;274;13;55;62;16;28;45;41;25;19;37;50;64;24;26;57;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;35;21;56;20;8;47;22;61;32;44;54;33;4;10;29;49;40;43;58;39;59;36;18;1;31;14;42;15;23;7;52;5;17
13;55;62;16;28;45;29;25;19;37;50;64;24;26;57;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;35;21;56;20;8;47;22;61;32;44;54;33;4;10;41;49;40;43;58;39;59;36;18;1;31;14;42;15;23;7;52;5;17;4;270
4;270;13;55;62;16;28;45;29;25;19;37;50;64;24;26;57;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;35;21;56;20;8;47;22;61;32;44;54;33;4;10;41;49;40;43;58;39;59;36;18;1;31;14;42;15;23;7;52;5;17
13;21;62;16;28;45;29;25;19;37;50;64;24;26;57;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;22;61;32;44;54;33;4;10;41;49;40;43;58;39;59;36;18;1;31;14;42;15;23;7;52;5;17;4;270
4;270;13;21;62;16;28;45;29;25;19;37;50;64;24;26;57;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;22;61;32;44;54;33;4;10;41;49;40;43;58;39;59;36;18;1;31;14;42;15;23;7;52;5;17
13;21;62;16;28;45;29;25;19;37;50;64;24;26;57;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;22;61;32;44;54;33;4;10;41;49;40;42;58;39;59;36;18;1;31;14;43;15;23;7;52;5;17;4;270
4;270;13;21;62;16;28;45;29;25;19;37;50;64;24;26;57;11;27;12;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;22;61;32;44;54;33;4;10;41;49;40;42;58;39;59;36;18;1;31;14;43;15;23;7;52;5;17
13;21;62;16;28;45;29;25;19;37;50;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;22;61;32;44;54;33;12;10;41;49;40;42;58;39;59;36;18;1;31;14;43;15;23;7;52;5;17;4;258
4;258;13;21;62;16;28;45;29;25;19;37;50;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;22;61;32;44;54;33;12;10;41;49;40;42;58;39;59;36;18;1;31;14;43;15;23;7;52;5;17
13;21;62;16;28;45;29;25;19;37;41;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;22;61;32;44;54;33;12;10;50;49;40;42;58;39;59;36;18;1;31;14;43;15;23;7;52;5;17;4;258
4;258;13;21;62;16;28;45;29;25;19;37;41;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;22;61;32;44;54;33;12;10;50;49;40;42;58;39;59;36;18;1;31;14;43;15;23;7;52;5;17
13;21;62;16;28;45;29;25;19;37;41;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;22;61;32;44;15;33;12;10;50;49;40;42;58;39;59;36;18;1;31;14;43;54;23;7;52;5;17;4;258
4;258;13;21;62;16;28;45;29;25;19;37;41;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;22;61;32;44;15;33;12;10;50;49;40;42;58;39;59;36;18;1;31;14;43;54;23;7;52;5;17
13;21;62;22;28;45;29;25;19;37;41;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;16;61;32;44;15;33;12;10;50;49;40;42;58;39;59;36;18;1;31;14;43;54;23;7;52;5;17;4;254
4;254;13;21;62;22;28;45;29;25;19;37;41;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;16;61;32;44;15;33;12;10;50;49;40;42;58;39;59;36;18;1;31;14;43;54;23;7;52;5;17
13;21;62;22;28;45;29;25;19;37;41;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;16;61;32;44;15;33;12;10;50;23;40;42;58;39;59;36;18;1;31;14;43;54;49;7;52;5;17;4;254
5;254;13;21;62;22;28;45;29;25;19;37;41;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;16;61;32;44;15;33;12;10;50;23;40;42;58;39;59;36;18;1;31;14;43;54;49;7;52;5;17
13;21;62;22;28;45;29;25;19;37;41;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;16;5;32;44;15;33;12;10;50;23;40;42;58;39;59;36;18;1;31;14;43;54;49;7;52;61;17;5;236
5;236;13;21;62;22;28;45;29;25;19;37;41;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;16;5;32;44;15;33;12;10;50;23;40;42;58;39;59;36;18;1;31;14;43;54;49;7;52;61;17
13;21;62;22;28;45;29;25;19;37;39;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;18;1;31;14;43;54;49;7;52;61;17;5;256
5;256;13;21;62;22;28;45;29;25;19;37;39;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;8;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;18;1;31;14;43;54;49;7;52;61;17
13;21;62;8;28;45;29;25;19;37;39;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;18;1;31;14;43;54;49;7;52;61;17;5;256
5;256;13;21;62;8;28;45;29;25;19;37;39;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;20;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;18;1;31;14;43;54;49;7;52;61;17
13;21;62;8;28;45;29;25;20;37;39;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;18;1;31;14;43;54;49;7;52;61;17;5;254
5;254;13;21;62;8;28;45;29;25;20;37;39;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;18;1;31;14;43;54;49;7;52;61;17
13;21;20;8;28;45;29;25;62;37;39;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;18;1;31;14;43;54;49;7;52;61;17;5;254
5;254;13;21;20;8;28;45;29;25;62;37;39;64;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;18;1;31;14;43;54;49;7;52;61;17
13;21;20;8;28;45;29;25;62;37;39;61;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;18;1;31;14;43;54;49;7;52;64;17;5;254
5;254;13;21;20;8;28;45;29;25;62;37;39;61;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;18;1;31;14;43;54;49;7;52;64;17
13;21;20;8;28;45;29;25;62;37;18;61;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;39;1;31;14;43;54;49;7;52;64;17;5;254
5;254;13;21;20;8;28;45;29;25;62;37;18;61;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;39;1;31;14;43;54;49;7;52;64;17
13;21;20;8;28;45;29;25;31;37;18;61;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;39;1;62;14;43;54;49;7;52;64;17;5;254
5;254;13;21;20;8;28;45;29;25;31;37;18;61;24;26;57;11;27;4;63;6;53;46;9;30;48;38;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;39;1;62;14;43;54;49;7;52;64;17
13;21;20;8;28;45;29;25;31;37;18;61;24;26;57;11;27;4;63;6;53;46;9;30;48;17;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;39;1;62;14;43;54;49;7;52;64;38;5;254
5;254;13;21;20;8;28;45;29;25;31;37;18;61;24;26;57;11;27;4;63;6;53;46;9;30;48;17;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;39;1;62;14;43;54;49;7;52;64;38
13;21;20;8;28;45;29;25;31;37;18;61;24;26;57;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38;5;254
5;254;13;21;20;8;28;45;29;25;31;37;18;61;24;26;57;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;50;23;40;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38
13;21;20;8;28;45;29;25;31;37;18;61;24;26;57;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38;5;266
5;266;13;21;20;8;28;45;29;25;31;37;18;61;24;26;57;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38
13;21;20;8;28;45;29;25;31;37;18;61;24;26;57;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;55;56;19;22;47;16;44;32;5;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38;5;272
5;266;13;21;20;8;28;45;29;25;31;37;18;61;24;26;57;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;55;56;19;22;47;16;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38
13;21;20;8;28;45;29;25;31;37;18;61;55;26;57;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;24;56;19;22;47;16;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38;5;266
5;266;13;21;20;8;28;45;29;25;31;37;18;61;55;26;57;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;24;56;19;22;47;16;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38
13;21;20;8;57;45;29;25;31;37;18;61;55;26;28;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;24;56;19;22;47;16;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38;5;268
5;268;13;21;20;8;57;45;29;25;31;37;18;61;55;26;28;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;24;56;19;22;47;16;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38
13;21;20;8;57;16;29;25;31;37;18;61;55;26;28;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;24;56;19;22;47;45;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38;5;260
5;260;13;21;20;8;57;16;29;25;31;37;18;61;55;26;28;11;27;4;63;6;7;46;9;30;48;17;3;51;2;34;60;35;24;56;19;22;47;45;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38
13;21;20;8;57;16;29;25;31;37;18;61;55;26;28;11;27;4;63;6;7;46;9;30;48;45;3;51;2;34;60;35;24;56;19;22;47;17;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38;5;260
5;260;13;21;20;8;57;16;29;25;31;37;18;61;55;26;28;11;27;4;63;6;7;46;9;30;48;45;3;51;2;34;60;35;24;56;19;22;47;17;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;54;49;53;52;64;38
13;21;20;8;57;16;29;25;31;37;18;61;55;26;28;11;27;4;63;6;7;46;9;30;48;45;3;51;2;34;54;35;24;56;19;22;47;17;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;60;49;53;52;64;38;5;260
5;260;13;21;20;8;57;16;29;25;31;37;18;61;55;26;28;11;27;4;63;6;7;46;9;30;48;45;3;51;2;34;54;35;24;56;19;22;47;17;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;14;43;60;49;53;52;64;38
13;21;20;8;57;16;29;25;31;37;18;61;55;26;28;11;27;4;63;6;7;46;9;30;48;45;3;51;2;34;14;35;24;56;19;22;47;17;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;54;43;60;49;53;52;64;38;5;260
5;260;13;21;20;8;57;16;29;25;31;37;18;61;55;26;28;11;27;4;63;6;7;46;9;30;48;45;3;51;2;34;14;35;24;56;19;22;47;17;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;54;43;60;49;53;52;64;38
13;21;20;8;57;16;29;25;31;37;18;61;55;26;46;11;27;4;63;6;7;28;9;30;48;45;3;51;2;34;14;35;24;56;19;22;47;17;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;54;43;60;49;53;52;64;38;5;268
5;268;13;21;20;8;57;16;29;25;31;37;18;61;55;26;46;11;27;4;63;6;7;28;9;30;48;45;3;51;2;34;14;35;24;56;19;22;47;17;5;32;44;15;33;12;10;40;23;50;42;58;41;59;36;39;1;62;54;43;60;49;53;52;64;38
13;21;20;8;57;16;29;25;31;37;18;61;55;26;46;11;27;4;63;6;7;28;9;30;48;45;3;51;2;34;14;35;24;56;19;22;47;17;5;32;58;15;33;12;10;40;23;50;42;44;41;59;36;39;1;62;54;43;60;49;53;52;64;38;5;268
6;268;13;21;20;8;57;16;29;25;31;37;18;61;55;26;46;11;27;4;63;6;7;28;9;30;48;45;3;51;2;34;14;35;24;56;19;22;47;17;5;32;58;15;33;12;10;40;23;50;42;44;41;59;36;39;1;62;54;43;60;49;53;52;64;38
13;21;36;8;57;16;29;25;31;37;18;61;55;26;46;11;27;4;63;6;7;28;9;30;48;45;3;51;2;34;14;35;24;56;19;22;47;17;5;32;58;15;33;12;10;40;23;50;42;44;41;59;20;39;1;62;54;43;60;49;53;52;64;38;6;264
6;264;13;21;36;8;57;16;29;25;31;37;18;61;55;26;46;11;27;4;63;6;7;28;9;30;48;45;3;51;2;34;14;35;24;56;19;22;47;17;5;32;58;15;33;12;10;40;23;50;42;44;41;59;20;39;1;62;54;43;60;49;53;52;64;38
13;21;36;8;57;16;29;25;31;37;18;61;55;26;46;11;27;4;63;6;7;28;9;30;48;45;3;51;2;34;14;35;24;56;19;22;47;17;5;32;58;15;33;12;10;40;23;50;42;52;41;59;20;39;1;62;54;43;60;49;53;44;64;38;6;264
6;264;13;21;36;8;57;16;29;25;31;37;18;61;55;26;46;11;27;4;63;6;7;28;9;30;48;45;3;51;2;34;14;35;24;56;19;22;47;17;5;32;58;15;33;12;10;40;23;50;42;52;41;59;20;39;1;62;54;43;60;49;53;44;64;38
13;21;36;8;57;16;29;25;31;37;18;61;55;26;46;11;27;4;63;6;7;28;9;30;48;45;3;51;2;34;14;35;24;56;19;22;47;17;5;32;58;44;33;12;10;40;23;50;42;52;41;59;20;39;1;62;54;43;60;49;53;15;64;38;6;264
